Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
--,Studio,Newark,"37258 Locust St, Newark, CA 94560",Multi Family,https://www.zillow.com/homedetails/37258-Locust-St-Newark-CA-94560/24921864_zpid/,Apartment for sale,"$850,000","1,400",CA,37258 Locust St,1954,"$871,024",$607,94560
3,3,Venice,"326 4th Ave, Venice, CA 90291",Multi Family,https://www.zillow.com/homedetails/326-4th-Ave-Venice-CA-90291/20451499_zpid/,Apartment for sale,"$2,800,000","1,660",CA,326 4th Ave,1940,"$2,800,005","$1,687",90291
8,10,StudioCity,"4209 Whitsett Ave, Studio City, CA 91604",Multi Family,https://www.zillow.com/homedetails/4209-Whitsett-Ave-Studio-City-CA-91604/20029385_zpid/,Apartment for sale,"$1,799,000","5,224",CA,4209 Whitsett Ave,1964,"$1,773,854",$344,91604
5,7,NewportBeach,"1116 W Balboa Blvd, Newport Beach, CA 92661",Multi Family,https://www.zillow.com/homedetails/1116-W-Balboa-Blvd-Newport-Beach-CA-92661/25134479_zpid/,Apartment for sale,"$2,480,000","2,190",CA,1116 W Balboa Blvd,1953,"$2,342,222","$1,132",92661
2,3,Venice,"581 Grand Blvd, Venice, CA 90291",Multi Family,https://www.zillow.com/homedetails/581-Grand-Blvd-Venice-CA-90291/20450446_zpid/,Apartment for sale,"$1,995,000","1,221",CA,581 Grand Blvd,1923,"$1,989,514","$1,634",90291
11,13,SantaMonica,"301 Ashland Ave, Santa Monica, CA 90405",Multi Family,https://www.zillow.com/homedetails/301-Ashland-Ave-Santa-Monica-CA-90405/2096929736_zpid/,Apartment for sale,"$5,500,000","7,424",CA,301 Ashland Ave,1960,"$5,382,075",$741,90405
--,Studio,Patterson,"400 S Del Puerto Ave, Patterson, CA 95363",Multi Family,https://www.zillow.com/homedetails/400-S-Del-Puerto-Ave-Patterson-CA-95363/300258185_zpid/,Apartment for sale,"$1,394,000","1,800",CA,400 S Del Puerto Ave,1940,None,$774,95363
2,4,Compton,"1213 S Acacia Ave, Compton, CA 90220",Multi Family,https://www.zillow.com/homedetails/1213-S-Acacia-Ave-Compton-CA-90220/21006842_zpid/,Apartment for sale,"$539,000","1,572",CA,1213 S Acacia Ave,1959,None,$343,90220
4,6,Downey,"9036 9038 Iowa St, Downey, CA 90241",Multi Family,https://www.zillow.com/homedetails/9036-9038-Iowa-St-Downey-CA-90241/2095528366_zpid/,Apartment for sale,"$990,000","2,895",CA,9036 9038 Iowa St,1955,"$981,556",$342,90241
3,3,StudioCity,"4286 Tujunga Ave, Studio City, CA 91604",Multi Family,https://www.zillow.com/homedetails/4286-Tujunga-Ave-Studio-City-CA-91604/20025475_zpid/,Apartment for sale,"$1,379,000","1,852",CA,4286 Tujunga Ave,1941,"$1,378,965",$745,91604
1,2,LosAngeles,"1859 W 66th St, Los Angeles, CA 90047",Multi Family,https://www.zillow.com/homedetails/1859-W-66th-St-Los-Angeles-CA-90047/20936555_zpid/,Apartment for sale,"$620,000","1,249",CA,1859 W 66th St,1926,"$620,564",$496,90047
3,3,SanDiego,"15756 Paseo Del Sur, San Diego, CA 92127",Multi Family,https://www.zillow.com/homedetails/15756-Paseo-Del-Sur-San-Diego-CA-92127/72108585_zpid/,Apartment for sale,"$880,000","2,479",CA,15756 Paseo Del Sur,2006,"$880,001",$355,92127
3,5,LongBeach,"774 Obispo Ave, Long Beach, CA 90804",Multi Family,https://www.zillow.com/homedetails/774-Obispo-Ave-Long-Beach-CA-90804/21226182_zpid/,Apartment for sale,"$1,499,999","4,191",CA,774 Obispo Ave,1968,"$1,489,647",$358,90804
--,Studio,Modesto,"604 Fort Sumpter Dr, Modesto, CA 95354",Multi Family,https://www.zillow.com/homedetails/604-Fort-Sumpter-Dr-Modesto-CA-95354/300253775_zpid/,Apartment for sale,"$324,999","1,988",CA,604 Fort Sumpter Dr,1977,"$325,000",$163,95354
--,Studio,Stockton,"3749 N Cherryland Ave, Stockton, CA 95215",Multi Family,https://www.zillow.com/homedetails/3749-N-Cherryland-Ave-Stockton-CA-95215/15290707_zpid/,Apartment for sale,"$469,000","2,206",CA,3749 N Cherryland Ave,1962,None,$213,95215
--,Studio,HalfMoonBay,"742 Arnold Way, Half Moon Bay, CA 94019",Multi Family,https://www.zillow.com/homedetails/742-Arnold-Way-Half-Moon-Bay-CA-94019/15570625_zpid/,Apartment for sale,"$1,039,989","1,908",CA,742 Arnold Way,1977,"$1,051,195",$545,94019
2,4,SanFrancisco,"2509-2511 Irving St, San Francisco, CA 94122",Multi Family,https://www.zillow.com/homedetails/2509-2511-Irving-St-San-Francisco-CA-94122/241584317_zpid/,Apartment for sale,"$1,990,000","2,677",CA,2509-2511 Irving St,1913,"$2,302,270",$743,94122
4,4,Arcadia,"20 Alice St, Arcadia, CA 91006",Multi Family,https://www.zillow.com/homedetails/20-Alice-St-Arcadia-CA-91006/20891822_zpid/,Apartment for sale,"$1,300,000","2,088",CA,20 Alice St,1959,"$1,251,926",$623,91006
9,10,Hawthorne,"13106 Cordary Ave, Hawthorne, CA 90250",Multi Family,https://www.zillow.com/homedetails/13106-Cordary-Ave-Hawthorne-CA-90250/20352125_zpid/,Apartment for sale,"$1,300,000","5,281",CA,13106 Cordary Ave,1964,"$1,299,893",$246,90250
3,5,Berkeley,"2320 10th St, Berkeley, CA 94710",Multi Family,https://www.zillow.com/homedetails/2320-10th-St-Berkeley-CA-94710/24835714_zpid/,Apartment for sale,"$1,188,888","2,509",CA,2320 10th St,1911,"$1,520,618",$474,94710
6,12,LosAngeles,"428 N Westlake Ave, Los Angeles, CA 90026",Multi Family,https://www.zillow.com/homedetails/428-N-Westlake-Ave-Los-Angeles-CA-90026/82869173_zpid/,Apartment for sale,"$1,499,000","3,611",CA,428 N Westlake Ave,1960,"$1,494,527",$415,90026
4,5,SanFrancisco,"487 489 Noe St, San Francisco, CA 94114",Multi Family,https://www.zillow.com/homedetails/487-489-Noe-St-San-Francisco-CA-94114/2082415355_zpid/,Apartment for sale,"$2,998,000","2,582",CA,487 489 Noe St,1900,"$3,272,683","$1,161",94114
1,2,SanPedro,"843 W Oliver St APT 2, San Pedro, CA 90731",Multi Family,https://www.zillow.com/homedetails/843-W-Oliver-St-APT-2-San-Pedro-CA-90731/2082415439_zpid/,Apartment for sale,"$820,000","2,606",CA,843 W Oliver St APT 2,1939,"$820,004",$315,90731
4,6,LosAngeles,"3811 Monterey Rd, Los Angeles, CA 90032",Multi Family,https://www.zillow.com/homedetails/3811-Monterey-Rd-Los-Angeles-CA-90032/135617562_zpid/,Apartment for sale,"$795,000","1,436",CA,3811 Monterey Rd,1922,"$809,923",$554,90032
--,Studio,LosAngeles,"1801 Lucretia Ave, Los Angeles, CA 90026",Multi Family,https://www.zillow.com/homedetails/1801-Lucretia-Ave-Los-Angeles-CA-90026/20742760_zpid/,Apartment for sale,"$1,199,000","1,619",CA,1801 Lucretia Ave,1938,"$1,212,322",$741,90026
6,10,LosAngeles,"931 S Catalina St, Los Angeles, CA 90006",Multi Family,https://www.zillow.com/homedetails/931-S-Catalina-St-Los-Angeles-CA-90006/2104427147_zpid/,Apartment for sale,"$2,690,000","7,276",CA,931 S Catalina St,1923,"$2,634,100",$370,90006
4,8,Mojave,"15965 M St, Mojave, CA 93501",Multi Family,https://www.zillow.com/homedetails/15965-M-St-Mojave-CA-93501/18966249_zpid/,Apartment for sale,"$330,000","2,842",CA,15965 M St,1971,"$326,642",$116,93501
2,3,LosAngeles,"220 S Bonnie Brae St, Los Angeles, CA 90057",Multi Family,https://www.zillow.com/homedetails/220-S-Bonnie-Brae-St-Los-Angeles-CA-90057/2082418583_zpid/,Apartment for sale,"$1,625,000","6,353",CA,220 S Bonnie Brae St,1948,"$1,625,609",$256,90057
--,Studio,KingCity,"53700 Pine Canyon Rd, King City, CA 93930",Multi Family,https://www.zillow.com/homedetails/53700-Pine-Canyon-Rd-King-City-CA-93930/19389587_zpid/,Apartment for sale,"$999,999","2,381",CA,53700 Pine Canyon Rd,1969,"$963,338",$420,93930
--,Studio,Gonzales,"27895 Alta St, Gonzales, CA 93926",Multi Family,https://www.zillow.com/homedetails/27895-Alta-St-Gonzales-CA-93926/2104143299_zpid/,Apartment for sale,"$1,500,000","3,335",CA,27895 Alta St,1954,"$1,439,530",$450,93926
4,9,LosAngeles,"527 N Cummings St, Los Angeles, CA 90033",Multi Family,https://www.zillow.com/homedetails/527-N-Cummings-St-Los-Angeles-CA-90033/20629647_zpid/,Apartment for sale,"$998,000","4,165",CA,527 N Cummings St,1905,"$992,274",$240,90033
1,5,SanFrancisco,"1671 1673 45th Ave, San Francisco, CA 94122",Multi Family,https://www.zillow.com/homedetails/1671-1673-45th-Ave-San-Francisco-CA-94122/2082421522_zpid/,Apartment for sale,"$450,000","2,684",CA,1671 1673 45th Ave,1900,None,$168,94122
--,Studio,Woodland,"36415 County Road 18a, Woodland, CA 95695",Multi Family,https://www.zillow.com/homedetails/36415-County-Road-18a-Woodland-CA-95695/2082421531_zpid/,Apartment for sale,"$1,100,000",--,CA,36415 County Road 18a,No Data,"$1,046,460",No Data,95695
3,4,Placerville,"2947 2949 Coloma St, Placerville, CA 95667",Multi Family,https://www.zillow.com/homedetails/2947-2949-Coloma-St-Placerville-CA-95667/2082421537_zpid/,Apartment for sale,"$499,900","2,728",CA,2947 2949 Coloma St,1906,None,$183,95667
2,4,Oakland,"869 53rd St, Oakland, CA 94608",Multi Family,https://www.zillow.com/homedetails/869-53rd-St-Oakland-CA-94608/24752150_zpid/,Apartment for sale,"$999,950","1,377",CA,869 53rd St,1914,"$1,243,960",$726,94608
--,Studio,Berkeley,"2903 Adeline St, Berkeley, CA 94703",Multi Family,https://www.zillow.com/homedetails/2903-Adeline-St-Berkeley-CA-94703/24830073_zpid/,Apartment for sale,"$1,090,000","1,299",CA,2903 Adeline St,1943,"$1,338,586",$839,94703
5,5,LosAngeles,"155 S Madison Ave, Los Angeles, CA 90004",Multi Family,https://www.zillow.com/homedetails/155-S-Madison-Ave-Los-Angeles-CA-90004/20773431_zpid/,Apartment for sale,"$1,100,000","2,432",CA,155 S Madison Ave,1958,"$1,097,489",$452,90004
6,6,CostaMesa,"180 Merrill Pl APT A, Costa Mesa, CA 92627",Multi Family,https://www.zillow.com/homedetails/180-Merrill-Pl-APT-A-Costa-Mesa-CA-92627/2082422051_zpid/,Apartment for sale,"$1,719,000","3,550",CA,180 Merrill Pl APT A,1999,"$1,689,411",$484,92627
10,10,SanPedro,"623 W 17th St, San Pedro, CA 90731",Multi Family,https://www.zillow.com/homedetails/623-W-17th-St-San-Pedro-CA-90731/2101355659_zpid/,Apartment for sale,"$2,200,000","6,497",CA,623 W 17th St,1983,"$2,130,853",$339,90731
6,9,SanClemente,"1104 Buena Vis, San Clemente, CA 92672",Multi Family,https://www.zillow.com/homedetails/1104-Buena-Vis-San-Clemente-CA-92672/25599107_zpid/,Apartment for sale,"$2,150,000","4,159",CA,1104 Buena Vis,1970,"$2,014,929",$517,92672
2,3,Livermore,"1829 Carnation Cir, Livermore, CA 94551",Multi Family,https://www.zillow.com/homedetails/1829-Carnation-Cir-Livermore-CA-94551/24947683_zpid/,Apartment for sale,"$680,000","1,240",CA,1829 Carnation Cir,1982,"$680,005",$548,94551
2,5,SanFrancisco,"1667-1669 Silver Ave, San Francisco, CA 94124",Multi Family,https://www.zillow.com/homedetails/1667-1669-Silver-Ave-San-Francisco-CA-94124/241587090_zpid/,Apartment for sale,"$998,000","1,500",CA,1667-1669 Silver Ave,1908,"$1,191,360",$665,94124
5,8,Ventura,"1260 Poli St, Ventura, CA 93001",Multi Family,https://www.zillow.com/homedetails/1260-Poli-St-Ventura-CA-93001/16325000_zpid/,Apartment for sale,"$1,350,000","2,720",CA,1260 Poli St,1961,"$1,288,636",$496,93001
3,5,Monrovia,"818 Ocean View Ave, Monrovia, CA 91016",Multi Family,https://www.zillow.com/homedetails/818-Ocean-View-Ave-Monrovia-CA-91016/21584177_zpid/,Apartment for sale,"$1,100,000","1,963",CA,818 Ocean View Ave,1962,"$1,082,198",$560,91016
2,4,SanFrancisco,"1103 1105 Alabama St, San Francisco, CA 94110",Multi Family,https://www.zillow.com/homedetails/1103-1105-Alabama-St-San-Francisco-CA-94110/2082424068_zpid/,Apartment for sale,"$1,895,000","2,500",CA,1103 1105 Alabama St,1900,"$2,207,430",$758,94110
