Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Lot,Lot_conversion_to_sqft,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
6,5,HiddenHills,"5474 Jed Smith Rd, Hidden Hills, CA 91302",Single Family,https://www.zillow.com/homedetails/5474-Jed-Smith-Rd-Hidden-Hills-CA-91302/19883113_zpid/,House for sale,1.33 acres,57934.8,"$6,890,000","5,663",CA,5474 Jed Smith Rd,1973,"$6,620,331","$1,217",91302
3,4,Fontana,"17273 Mariana St, Fontana, CA 92336",Single Family,https://www.zillow.com/homedetails/17273-Mariana-St-Fontana-CA-92336/17329892_zpid/,House for sale,"5,113 sqft",5113.0,"$380,000","1,601",CA,17273 Mariana St,1986,"$380,002",$237,92336
4,4,RanchoPalosVerdes,"3420 Starline Dr, Rancho Palos Verdes, CA 90275",Single Family,https://www.zillow.com/homedetails/3420-Starline-Dr-Rancho-Palos-Verdes-CA-90275/21355216_zpid/,House for sale,0.47 acres,20473.199999999997,"$1,999,000","3,640",CA,3420 Starline Dr,1960,"$1,999,009",$549,90275
2,3,Sacramento,"6700 Riverside Blvd, Sacramento, CA 95831",Single Family,https://www.zillow.com/homedetails/6700-Riverside-Blvd-Sacramento-CA-95831/25826877_zpid/,House for sale,"4,978 sqft",4978.0,"$354,900","1,567",CA,6700 Riverside Blvd,1983,None,$226,95831
2,3,SanJose,"1812 Ronie Way, San Jose, CA 95124",Single Family,https://www.zillow.com/homedetails/1812-Ronie-Way-San-Jose-CA-95124/19673913_zpid/,House for sale,"6,059 sqft",6059.0,"$899,000","1,248",CA,1812 Ronie Way,1960,"$903,994",$720,95124
2,3,Burbank,"219 N Avon St, Burbank, CA 91505",Single Family,https://www.zillow.com/homedetails/219-N-Avon-St-Burbank-CA-91505/20065663_zpid/,House for sale,"6,695 sqft",6695.0,"$815,000","1,319",CA,219 N Avon St,1948,"$815,006",$618,91505
3,3,LakeArrowhead,"798 Virginia Ct Ct, Lake Arrowhead, CA 92407",Single Family,https://www.zillow.com/homedetails/798-Virginia-Ct-Ct-Lake-Arrowhead-CA-92407/2083276712_zpid/,House for sale,"3,001 sqft",3001.0,"$179,000","1,256",CA,798 Virginia Ct Ct,1933,"$174,908",$143,92407
3,3,Kentfield,"250 Hillside Ave, Kentfield, CA 94904",Single Family,https://www.zillow.com/homedetails/250-Hillside-Ave-Kentfield-CA-94904/19273690_zpid/,House for sale,0.89 acres,38768.4,"$1,995,000","2,760",CA,250 Hillside Ave,1952,"$2,126,099",$723,94904
2,4,Concord,"1894 Granada Dr, Concord, CA 94519",Single Family,https://www.zillow.com/homedetails/1894-Granada-Dr-Concord-CA-94519/18347897_zpid/,House for sale,"7,501 sqft",7501.0,"$585,000","1,474",CA,1894 Granada Dr,1949,"$596,609",$397,94519
3,2,LosAngeles,"1719 N Easterly Ter, Los Angeles, CA 90026",Single Family,https://www.zillow.com/homedetails/1719-N-Easterly-Ter-Los-Angeles-CA-90026/20743790_zpid/,House for sale,"2,395 sqft",2395.0,"$1,289,000","1,328",CA,1719 N Easterly Ter,1937,"$1,320,306",$971,90026
1,2,Sacramento,"3312 26th Ave, Sacramento, CA 95820",Single Family,https://www.zillow.com/homedetails/3312-26th-Ave-Sacramento-CA-95820/25812905_zpid/,House for sale,"6,534 sqft",6534.0,"$199,900",953,CA,3312 26th Ave,1942,"$195,980",$210,95820
2,3,Newcastle,"8060 Ridge Rd, Newcastle, CA 95658",Single Family,https://www.zillow.com/homedetails/8060-Ridge-Rd-Newcastle-CA-95658/17665735_zpid/,House for sale,3.5 acres,152460.0,"$385,000","2,012",CA,8060 Ridge Rd,1961,"$382,245",$191,95658
1,2,PacificGrove,"502 7th St, Pacific Grove, CA 93950",Single Family,https://www.zillow.com/homedetails/502-7th-St-Pacific-Grove-CA-93950/19325615_zpid/,House for sale,"2,700 sqft",2700.0,"$785,000",963,CA,502 7th St,1930,"$773,028",$815,93950
2,3,NorthHollywood,"6315 Craner Ave, North Hollywood, CA 91606",Single Family,https://www.zillow.com/homedetails/6315-Craner-Ave-North-Hollywood-CA-91606/20039243_zpid/,House for sale,"6,869 sqft",6869.0,"$624,500","1,559",CA,6315 Craner Ave,1950,"$632,237",$401,91606
1,2,SantaClarita,"32858 Bouquet Canyon Rd, Santa Clarita, CA 91390",Single Family,https://www.zillow.com/homedetails/32858-Bouquet-Canyon-Rd-Santa-Clarita-CA-91390/2083790616_zpid/,House for sale,849.71 acres,37013367.6,"$85,900","1,190",CA,32858 Bouquet Canyon Rd,1934,None,$72,91390
2,4,Carson,"16214 Harwill Ave, Carson, CA 90746",Single Family,https://www.zillow.com/homedetails/16214-Harwill-Ave-Carson-CA-90746/20993494_zpid/,House for sale,"5,484 sqft",5484.0,"$499,000","1,198",CA,16214 Harwill Ave,1957,"$500,785",$417,90746
2,3,SanDiego,"4965 Elsa Rd, San Diego, CA 92120",Single Family,https://www.zillow.com/homedetails/4965-Elsa-Rd-San-Diego-CA-92120/16986737_zpid/,House for sale,"6,599 sqft",6599.0,"$499,250","1,125",CA,4965 Elsa Rd,1956,"$496,023",$444,92120
2,4,Palmdale,"37328 Festival Ct, Palmdale, CA 93552",Single Family,https://www.zillow.com/homedetails/37328-Festival-Ct-Palmdale-CA-93552/20260134_zpid/,House for sale,"7,840 sqft",7840.0,"$255,000","1,528",CA,37328 Festival Ct,1998,"$256,530",$167,93552
2,4,Riverside,"3150 Racine Dr, Riverside, CA 92503",Single Family,https://www.zillow.com/homedetails/3150-Racine-Dr-Riverside-CA-92503/17797352_zpid/,House for sale,0.25 acres,10890.0,"$419,900","1,450",CA,3150 Racine Dr,1976,"$419,983",$290,92503
7,8,Calabasas,"24900 Paseo Del Rancho, Calabasas, CA 91302",Single Family,https://www.zillow.com/homedetails/24900-Paseo-Del-Rancho-Calabasas-CA-91302/20553310_zpid/,House for sale,106.81 acres,4652643.600000001,"$11,900,000","10,387",CA,24900 Paseo Del Rancho,1998,"$11,683,072","$1,146",91302
14,13,Malibu,"22648 Pacific Coast Hwy, Malibu, CA 90265",Single Family,https://www.zillow.com/homedetails/22648-Pacific-Coast-Hwy-Malibu-CA-90265/2104001529_zpid/,House for sale,0.34 acres,14810.400000000001,"$29,995,000","8,402",CA,22648 Pacific Coast Hwy,1950,"$27,576,048","$3,570",90265
5,5,PleasantHill,"31 Morello Ct, Pleasant Hill, CA 94523",Single Family,https://www.zillow.com/homedetails/31-Morello-Ct-Pleasant-Hill-CA-94523/67705774_zpid/,House for sale,0.52 acres,22651.2,"$1,395,000","3,518",CA,31 Morello Ct,2018,"$1,395,000",$397,94523
2,3,Northridge,"8921 Nestle Ave, Northridge, CA 91325",Single Family,https://www.zillow.com/homedetails/8921-Nestle-Ave-Northridge-CA-91325/20177819_zpid/,House for sale,"6,987 sqft",6987.0,"$599,000","1,330",CA,8921 Nestle Ave,1954,"$609,836",$450,91325
3,3,LongBeach,"1717 N Studebaker Rd, Long Beach, CA 90815",Single Family,https://www.zillow.com/homedetails/1717-N-Studebaker-Rd-Long-Beach-CA-90815/21211726_zpid/,House for sale,"7,056 sqft",7056.0,"$765,000","1,692",CA,1717 N Studebaker Rd,1954,"$769,421",$452,90815
2,3,LagunaBeach,"31735 Florence Ave, Laguna Beach, CA 92651",Single Family,https://www.zillow.com/homedetails/31735-Florence-Ave-Laguna-Beach-CA-92651/25141741_zpid/,House for sale,"2,800 sqft",2800.0,"$1,275,000","1,380",CA,31735 Florence Ave,1951,"$1,228,045",$924,92651
3,5,Brentwood,"430 Iron Club Dr, Brentwood, CA 94513",Single Family,https://www.zillow.com/homedetails/430-Iron-Club-Dr-Brentwood-CA-94513/54625413_zpid/,House for sale,"8,319 sqft",8319.0,"$699,000","3,235",CA,430 Iron Club Dr,2001,"$699,002",$216,94513
8,6,PacificPalisades,"829 Greentree Rd, Pacific Palisades, CA 90272",Single Family,https://www.zillow.com/homedetails/829-Greentree-Rd-Pacific-Palisades-CA-90272/20539510_zpid/,House for sale,0.48 acres,20908.8,"$9,495,000","8,505",CA,829 Greentree Rd,2019,"$9,257,029","$1,116",90272
2,3,Whittier,"8815 Lucia Ave, Whittier, CA 90605",Single Family,https://www.zillow.com/homedetails/8815-Lucia-Ave-Whittier-CA-90605/21437342_zpid/,House for sale,"5,906 sqft",5906.0,"$499,999","1,350",CA,8815 Lucia Ave,1949,"$502,511",$370,90605
2,3,Bellflower,"10415 Ives St, Bellflower, CA 90706",Single Family,https://www.zillow.com/homedetails/10415-Ives-St-Bellflower-CA-90706/21061515_zpid/,House for sale,"5,401 sqft",5401.0,"$499,000","1,157",CA,10415 Ives St,1954,"$505,487",$431,90706
6,5,PacificPalisades,"1779 Chastain Pkwy E, Pacific Palisades, CA 90272",Single Family,https://www.zillow.com/homedetails/1779-Chastain-Pkwy-E-Pacific-Palisades-CA-90272/79802009_zpid/,House for sale,0.49 acres,21344.399999999998,"$4,600,000","5,100",CA,1779 Chastain Pkwy E,2005,"$4,466,837",$902,90272
3,4,LagunaNiguel,"24282 Briones Dr, Laguna Niguel, CA 92677",Single Family,https://www.zillow.com/homedetails/24282-Briones-Dr-Laguna-Niguel-CA-92677/25551636_zpid/,House for sale,"3,497 sqft",3497.0,"$625,000","2,300",CA,24282 Briones Dr,1996,"$620,300",$272,92677
1,2,SanDiego,"3520 Cherokee Ave, San Diego, CA 92104",Single Family,https://www.zillow.com/homedetails/3520-Cherokee-Ave-San-Diego-CA-92104/16960263_zpid/,House for sale,"5,658 sqft",5658.0,"$399,000",704,CA,3520 Cherokee Ave,1925,"$399,001",$567,92104
2,3,Monterey,"405 Grant Ave, Monterey, CA 93940",Single Family,https://www.zillow.com/homedetails/405-Grant-Ave-Monterey-CA-93940/19342242_zpid/,House for sale,"5,501 sqft",5501.0,"$649,000","1,630",CA,405 Grant Ave,1970,"$641,561",$398,93940
1,2,Oakland,"2307 66th Ave, Oakland, CA 94605",Single Family,https://www.zillow.com/homedetails/2307-66th-Ave-Oakland-CA-94605/24789888_zpid/,House for sale,"3,497 sqft",3497.0,"$419,000",884,CA,2307 66th Ave,1925,"$452,276",$474,94605
5,3,LosAngeles,"10555 Vestone Way, Los Angeles, CA 90077",Single Family,https://www.zillow.com/homedetails/10555-Vestone-Way-Los-Angeles-CA-90077/20529540_zpid/,House for sale,0.56 acres,24393.600000000002,"$7,700,000","2,926",CA,10555 Vestone Way,1961,"$7,456,606","$2,632",90077
2,3,Chino,"5194 Washington Ave, Chino, CA 91710",Single Family,https://www.zillow.com/homedetails/5194-Washington-Ave-Chino-CA-91710/17537981_zpid/,House for sale,"6,751 sqft",6751.0,"$386,000","1,452",CA,5194 Washington Ave,1914,"$448,386",$266,91710
2,3,Concord,"2772 Mayfair Ave, Concord, CA 94520",Single Family,https://www.zillow.com/homedetails/2772-Mayfair-Ave-Concord-CA-94520/18345214_zpid/,House for sale,"6,298 sqft",6298.0,"$400,000","1,272",CA,2772 Mayfair Ave,1953,"$415,686",$314,94520
3,4,SanDiego,"13802 Paseo Cardiel, San Diego, CA 92129",Single Family,https://www.zillow.com/homedetails/13802-Paseo-Cardiel-San-Diego-CA-92129/16792070_zpid/,House for sale,"6,669 sqft",6669.0,"$765,000","1,985",CA,13802 Paseo Cardiel,1976,"$765,002",$385,92129
3.5,3,SouthSanFrancisco,"156 Oak Ave, South San Francisco, CA 94080",Single Family,https://www.zillow.com/homedetails/156-Oak-Ave-South-San-Francisco-CA-94080/61471944_zpid/,House for sale,"2,752 sqft",2752.0,"$1,080,000","1,850",CA,156 Oak Ave,2003,"$1,180,709",$584,94080
1.5,3,SanFrancisco,"1650 Quesada Ave, San Francisco, CA 94124",Single Family,https://www.zillow.com/homedetails/1650-Quesada-Ave-San-Francisco-CA-94124/15156554_zpid/,House for sale,"2,500 sqft",2500.0,"$859,000","1,422",CA,1650 Quesada Ave,1927,"$996,362",$604,94124
3,4,Tustin,"1361 Kalua Ln, Tustin, CA 92780",Single Family,https://www.zillow.com/homedetails/1361-Kalua-Ln-Tustin-CA-92780/25505907_zpid/,House for sale,"7,666 sqft",7666.0,"$759,000","2,005",CA,1361 Kalua Ln,1962,"$759,004",$379,92780
4,3,PalmSprings,"4921 Herzog Way, Palm Springs, CA 92262",Single Family,https://www.zillow.com/homedetails/4921-Herzog-Way-Palm-Springs-CA-92262/95956634_zpid/,House for sale,"6,534 sqft",6534.0,"$564,900","2,184",CA,4921 Herzog Way,2011,"$550,688",$259,92262
2,3,LosAngeles,"2265 Cove Ave, Los Angeles, CA 90039",Single Family,https://www.zillow.com/homedetails/2265-Cove-Ave-Los-Angeles-CA-90039/20743178_zpid/,House for sale,"7,962 sqft",7962.0,"$1,379,000","2,002",CA,2265 Cove Ave,1907,"$1,435,493",$689,90039
1,3,SantaCruz,"816 Fair Ave, Santa Cruz, CA 95060",Single Family,https://www.zillow.com/homedetails/816-Fair-Ave-Santa-Cruz-CA-95060/16102985_zpid/,House for sale,"7,927 sqft",7927.0,"$679,000","1,008",CA,816 Fair Ave,1954,"$679,003",$674,95060
3,4,MorenoValley,"15304 Casa Grande St, Moreno Valley, CA 92551",Single Family,https://www.zillow.com/homedetails/15304-Casa-Grande-St-Moreno-Valley-CA-92551/18013989_zpid/,House for sale,"7,405 sqft",7405.0,"$349,990","1,630",CA,15304 Casa Grande St,1986,"$350,202",$215,92551
2,3,WestCovina,"1443 E Shamwood St, West Covina, CA 91791",Single Family,https://www.zillow.com/homedetails/1443-E-Shamwood-St-West-Covina-CA-91791/21558314_zpid/,House for sale,"7,505 sqft",7505.0,"$525,000","1,118",CA,1443 E Shamwood St,1951,"$525,005",$470,91791
6,5,MarinaDelRey,"3907 Ocean Front Walk, Marina Del Rey, CA 90292",Single Family,https://www.zillow.com/homedetails/3907-Ocean-Front-Walk-Marina-Del-Rey-CA-90292/2082377191_zpid/,House for sale,"3,645 sqft",3645.0,"$9,950,000","6,193",CA,3907 Ocean Front Walk,1985,"$9,950,008","$1,607",90292
3,4,Fullerton,"1107 N Cornell Ave, Fullerton, CA 92831",Single Family,https://www.zillow.com/homedetails/1107-N-Cornell-Ave-Fullerton-CA-92831/25116981_zpid/,House for sale,"7,727 sqft",7727.0,"$839,900","2,612",CA,1107 N Cornell Ave,1955,"$831,484",$322,92831
1,2,Irvine,"4976 Seaford Cir, Irvine, CA 92604",Single Family,https://www.zillow.com/homedetails/4976-Seaford-Cir-Irvine-CA-92604/25483120_zpid/,House for sale,"6,651 sqft",6651.0,"$715,000",975,CA,4976 Seaford Cir,1969,"$715,000",$733,92604
1,2,Norwalk,"13519 Markdale Ave, Norwalk, CA 90650",Single Family,https://www.zillow.com/homedetails/13519-Markdale-Ave-Norwalk-CA-90650/21391372_zpid/,House for sale,"4,952 sqft",4952.0,"$425,000",768,CA,13519 Markdale Ave,1950,"$426,717",$553,90650
2,5,Tustin,"1741 Andrews St, Tustin, CA 92780",Single Family,https://www.zillow.com/homedetails/1741-Andrews-St-Tustin-CA-92780/25198530_zpid/,House for sale,0.34 acres,14810.400000000001,"$799,000","2,532",CA,1741 Andrews St,1966,"$799,001",$316,92780
12,7,LosAngeles,"1298 Stradella Rd, Los Angeles, CA 90077",Single Family,https://www.zillow.com/homedetails/1298-Stradella-Rd-Los-Angeles-CA-90077/20529409_zpid/,House for sale,2.39 acres,104108.40000000001,"$7,999,000","16,622",CA,1298 Stradella Rd,1962,"$7,438,962",$481,90077
