Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Lot,Lot_conversion_to_sqft,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
8,5,LosAngeles,"810 Sarbonne Rd, Los Angeles, CA 90077",Single Family,https://www.zillow.com/homedetails/810-Sarbonne-Rd-Los-Angeles-CA-90077/20529309_zpid/,House for sale,0.55 acres,23958.000000000004,"$10,900,000","11,000",CA,810 Sarbonne Rd,1976,"$10,223,009",$991,90077
2,3,SantaClara,"1133 Crowley Ave, Santa Clara, CA 95051",Single Family,https://www.zillow.com/homedetails/1133-Crowley-Ave-Santa-Clara-CA-95051/19594894_zpid/,House for sale,"7,479 sqft",7479.0,"$1,049,950",900,CA,1133 Crowley Ave,1956,"$1,061,836","$1,167",95051
3,5,Temecula,"32662 Campo Dr, Temecula, CA 92592",Single Family,https://www.zillow.com/homedetails/32662-Campo-Dr-Temecula-CA-92592/59405800_zpid/,House for sale,"7,405 sqft",7405.0,"$529,900","2,852",CA,32662 Campo Dr,2002,"$524,970",$186,92592
3,4,Chatsworth,"19915 Merridy St, Chatsworth, CA 91311",Single Family,https://www.zillow.com/homedetails/19915-Merridy-St-Chatsworth-CA-91311/20164371_zpid/,House for sale,0.25 acres,10890.0,"$769,000","2,464",CA,19915 Merridy St,1968,"$769,085",$312,91311
2,4,SantaBarbara,"183 San Federico Ave, Santa Barbara, CA 93111",Single Family,https://www.zillow.com/homedetails/183-San-Federico-Ave-Santa-Barbara-CA-93111/15906620_zpid/,House for sale,"6,969 sqft",6969.0,"$885,000","1,561",CA,183 San Federico Ave,1965,"$868,142",$567,93111
4.5,4,SanFrancisco,"3010 Pacific Ave, San Francisco, CA 94115",Single Family,https://www.zillow.com/homedetails/3010-Pacific-Ave-San-Francisco-CA-94115/15080918_zpid/,House for sale,"4,639 sqft",4639.0,"$6,800,000","3,885",CA,3010 Pacific Ave,1958,"$6,800,054","$1,750",94115
2,5,LaCanadaFlintridge,"4647 El Camino Corto, La Canada Flintridge, CA 91011",Single Family,https://www.zillow.com/homedetails/4647-El-Camino-Corto-La-Canada-Flintridge-CA-91011/20901823_zpid/,House for sale,0.51 acres,22215.600000000002,"$1,649,000","2,704",CA,4647 El Camino Corto,1937,"$1,676,949",$610,91011
3,4,Visalia,"4330 W Nellis Ave, Visalia, CA 93277",Single Family,https://www.zillow.com/homedetails/4330-W-Nellis-Ave-Visalia-CA-93277/89463165_zpid/,House for sale,"7,975 sqft",7975.0,"$269,500","1,766",CA,4330 W Nellis Ave,2008,"$259,875",$153,93277
3,4,Vacaville,"5116 Walnut Rd, Vacaville, CA 95687",Single Family,https://www.zillow.com/homedetails/5116-Walnut-Rd-Vacaville-CA-95687/15711011_zpid/,House for sale,6.34 acres,276170.39999999997,"$699,000","1,576",CA,5116 Walnut Rd,2003,"$684,636",$444,95687
3,3,LosAngeles,"3456 Redwood Ave, Los Angeles, CA 90066",Single Family,https://www.zillow.com/homedetails/3456-Redwood-Ave-Los-Angeles-CA-90066/20454443_zpid/,House for sale,"4,900 sqft",4900.0,"$2,029,000","2,220",CA,3456 Redwood Ave,2019,"$2,029,011",$914,90066
2,2,Pasadena,"1620 Forest Ave, Pasadena, CA 91103",Single Family,https://www.zillow.com/homedetails/1620-Forest-Ave-Pasadena-CA-91103/20854887_zpid/,House for sale,"5,797 sqft",5797.0,"$770,000","1,240",CA,1620 Forest Ave,1930,"$797,697",$621,91103
4,4,LaderaRanch,"21 Alcott St, Ladera Ranch, CA 92694",Single Family,https://www.zillow.com/homedetails/21-Alcott-St-Ladera-Ranch-CA-92694/63115853_zpid/,House for sale,"3,149 sqft",3149.0,"$850,000","2,683",CA,21 Alcott St,2004,"$843,461",$317,92694
3,4,WalnutCreek,"1671 Miller Ln, Walnut Creek, CA 94595",Single Family,https://www.zillow.com/homedetails/1671-Miller-Ln-Walnut-Creek-CA-94595/18421789_zpid/,House for sale,0.4 acres,17424.0,"$1,425,000","2,768",CA,1671 Miller Ln,1980,"$1,459,200",$515,94595
3,4,FountainValley,"17670 Hever Cir, Fountain Valley, CA 92708",Single Family,https://www.zillow.com/homedetails/17670-Hever-Cir-Fountain-Valley-CA-92708/25293306_zpid/,House for sale,"7,501 sqft",7501.0,"$1,150,000","2,319",CA,17670 Hever Cir,1995,"$1,131,093",$496,92708
2,3,Torrance,"4616 Sepulveda Blvd, Torrance, CA 90505",Single Family,https://www.zillow.com/homedetails/4616-Sepulveda-Blvd-Torrance-CA-90505/21333670_zpid/,House for sale,"5,000 sqft",5000.0,"$849,999","1,431",CA,4616 Sepulveda Blvd,1954,"$839,171",$594,90505
3,4,SantaClarita,"20353 Julia Ln, Santa Clarita, CA 91350",Single Family,https://www.zillow.com/homedetails/20353-Julia-Ln-Santa-Clarita-CA-91350/89147036_zpid/,House for sale,"6,233 sqft",6233.0,"$645,000","2,900",CA,20353 Julia Ln,2008,"$645,002",$222,91350
3,4,WalnutCreek,"1671 Miller Ln, Walnut Creek, CA 94595",Single Family,https://www.zillow.com/homedetails/1671-Miller-Ln-Walnut-Creek-CA-94595/18421789_zpid/,House for sale,0.4 acres,17424.0,"$1,425,000","2,768",CA,1671 Miller Ln,1980,"$1,459,200",$515,94595
3,4,Chatsworth,"19915 Merridy St, Chatsworth, CA 91311",Single Family,https://www.zillow.com/homedetails/19915-Merridy-St-Chatsworth-CA-91311/20164371_zpid/,House for sale,0.25 acres,10890.0,"$769,000","2,464",CA,19915 Merridy St,1968,"$769,085",$312,91311
2,3,BuenaPark,"7123 Santa Anita Cir, Buena Park, CA 90620",Single Family,https://www.zillow.com/homedetails/7123-Santa-Anita-Cir-Buena-Park-CA-90620/25242140_zpid/,For sale by owner,"7,055 sqft",7055.0,"$660,000","1,307",CA,7123 Santa Anita Cir,1956,"$601,202",$505,90620
3,3,Tulare,"300 N Oakmore St, Tulare, CA 93274",Single Family,https://www.zillow.com/homedetails/300-N-Oakmore-St-Tulare-CA-93274/97844773_zpid/,House for sale,1.2 acres,52272.0,"$399,900","1,850",CA,300 N Oakmore St,1967,"$385,617",$216,93274
3,5,Fontana,"7892 Marshall Ct, Fontana, CA 92336",Single Family,https://www.zillow.com/homedetails/7892-Marshall-Ct-Fontana-CA-92336/69012263_zpid/,House for sale,"5,257 sqft",5257.0,"$534,900","3,114",CA,7892 Marshall Ct,2005,"$528,083",$172,92336
2,3,SanJose,"3887 Regaby Place Ct, San Jose, CA 95121",Single Family,https://www.zillow.com/homedetails/3887-Regaby-Place-Ct-San-Jose-CA-95121/51075363_zpid/,House for sale,"5,954 sqft",5954.0,"$849,900","1,355",CA,3887 Regaby Place Ct,1973,"$869,487",$627,95121
7,6,LosAngeles,"144 N Bowling Green Way, Los Angeles, CA 90049",Single Family,https://www.zillow.com/homedetails/144-N-Bowling-Green-Way-Los-Angeles-CA-90049/20536612_zpid/,House for sale,"7,248 sqft",7248.0,"$6,495,000","7,000",CA,144 N Bowling Green Way,2019,"$6,378,023",$928,90049
3,4,Visalia,"4330 W Nellis Ave, Visalia, CA 93277",Single Family,https://www.zillow.com/homedetails/4330-W-Nellis-Ave-Visalia-CA-93277/89463165_zpid/,House for sale,"7,975 sqft",7975.0,"$269,500","1,766",CA,4330 W Nellis Ave,2008,"$259,875",$153,93277
2,3,AlisoViejo,"23432 Via Jacinto, Aliso Viejo, CA 92656",Single Family,https://www.zillow.com/homedetails/23432-Via-Jacinto-Aliso-Viejo-CA-92656/25542119_zpid/,House for sale,"2,352 sqft",2352.0,"$475,000","1,240",CA,23432 Via Jacinto,1970,"$470,940",$383,92656
2,3,Chino,"12251 Pipeline Ave, Chino, CA 91710",Single Family,https://www.zillow.com/homedetails/12251-Pipeline-Ave-Chino-CA-91710/17538551_zpid/,House for sale,0.28 acres,12196.800000000001,"$390,000","1,293",CA,12251 Pipeline Ave,1953,"$385,913",$302,91710
4,6,WestHollywood,"8718 Rosewood Ave, West Hollywood, CA 90048",Single Family,https://www.zillow.com/homedetails/8718-Rosewood-Ave-West-Hollywood-CA-90048/20516217_zpid/,House for sale,"4,809 sqft",4809.0,"$1,899,000","2,241",CA,8718 Rosewood Ave,1926,"$1,899,016",$847,90048
3,3,Downey,"8005 Cypress Ln, Downey, CA 90241",Single Family,https://www.zillow.com/homedetails/8005-Cypress-Ln-Downey-CA-90241/250346333_zpid/,House for sale,916 sqft,916.0,"$594,900","1,782",CA,8005 Cypress Ln,2017,"$596,951",$334,90241
2,3,Whittier,"11916 Larrylyn Dr, Whittier, CA 90604",Single Family,https://www.zillow.com/homedetails/11916-Larrylyn-Dr-Whittier-CA-90604/21382453_zpid/,House for sale,"6,407 sqft",6407.0,"$599,000","1,260",CA,11916 Larrylyn Dr,1962,"$599,002",$475,90604
3,4,PalmSprings,"1958 S Navajo Dr, Palm Springs, CA 92264",Single Family,https://www.zillow.com/homedetails/1958-S-Navajo-Dr-Palm-Springs-CA-92264/18030059_zpid/,House for sale,"10,018 sqft",10018.0,"$1,195,000","2,181",CA,1958 S Navajo Dr,1958,"$1,158,063",$548,92264
3,3,Temecula,"41899 Humber Dr, Temecula, CA 92591",Single Family,https://www.zillow.com/homedetails/41899-Humber-Dr-Temecula-CA-92591/18169722_zpid/,House for sale,"10,018 sqft",10018.0,"$379,900","1,707",CA,41899 Humber Dr,1987,"$379,902",$223,92591
2,3,Chico,"2503 El Paso Way, Chico, CA 95973",Single Family,https://www.zillow.com/homedetails/2503-El-Paso-Way-Chico-CA-95973/18220920_zpid/,House for sale,"10,018 sqft",10018.0,"$335,000","1,250",CA,2503 El Paso Way,1956,"$335,000",$268,95973
2,3,BuenaPark,"6400 San Harco Cir, Buena Park, CA 90620",Single Family,https://www.zillow.com/homedetails/6400-San-Harco-Cir-Buena-Park-CA-90620/25335861_zpid/,House for sale,"6,115 sqft",6115.0,"$524,000","1,072",CA,6400 San Harco Cir,1955,"$524,920",$489,90620
3,4,EastPaloAlto,"2123 Clarke Ave, East Palo Alto, CA 94303",Single Family,https://www.zillow.com/homedetails/2123-Clarke-Ave-East-Palo-Alto-CA-94303/15586791_zpid/,House for sale,"5,100 sqft",5100.0,"$999,000","1,986",CA,2123 Clarke Ave,2016,"$1,039,955",$503,94303
