Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
2,2,Sacramento,"1900 Danbrook Dr UNIT 712, Sacramento, CA 95835",Condo,https://www.zillow.com/homedetails/1900-Danbrook-Dr-UNIT-712-Sacramento-CA-95835/67823197_zpid/,Condo for sale,"$279,900","1,193",CA,1900 Danbrook Dr UNIT 712,2005,"$277,969",$235,95835
2,2,LaQuinta,"78121 Indigo Dr, La Quinta, CA 92253",Condo,https://www.zillow.com/homedetails/78121-Indigo-Dr-La-Quinta-CA-92253/52500283_zpid/,Condo for sale,"$254,000",926,CA,78121 Indigo Dr,1989,"$251,002",$274,92253
3,3,ChulaVista,"1165 Calle Oroblanco UNIT 1, Chula Vista, CA 91913",Condo,https://www.zillow.com/homedetails/1165-Calle-Oroblanco-UNIT-1-Chula-Vista-CA-91913/2082318684_zpid/,Condo for sale,"$504,092","1,681",CA,1165 Calle Oroblanco UNIT 1,2019,None,$300,91913
3,3,ChulaVista,"1686 Casa Mila Dr # 3, Chula Vista, CA 91913",Condo,https://www.zillow.com/homedetails/1686-Casa-Mila-Dr-3-Chula-Vista-CA-91913/125721113_zpid/,Condo for sale,"$475,000","1,621",CA,1686 Casa Mila Dr # 3,2015,"$475,002",$293,91913
1,1,SantaAna,"1260B Cabrillo Park Dr # B, Santa Ana, CA 92701",Condo,https://www.zillow.com/homedetails/1260B-Cabrillo-Park-Dr-B-Santa-Ana-CA-92701/2082318680_zpid/,Condo for sale,"$299,900",694,CA,1260B Cabrillo Park Dr # B,1974,None,$432,92701
2,2,LongBeach,"525 E Seaside Way UNIT 709, Long Beach, CA 90802",Condo,https://www.zillow.com/homedetails/525-E-Seaside-Way-UNIT-709-Long-Beach-CA-90802/21238735_zpid/,Condo for sale,"$739,000","1,399",CA,525 E Seaside Way UNIT 709,1990,"$739,006",$528,90802
1,1,SanDiego,"13006 Wimberly Sq UNIT 3, San Diego, CA 92128",Condo,https://www.zillow.com/homedetails/13006-Wimberly-Sq-UNIT-3-San-Diego-CA-92128/16810905_zpid/,Condo for sale,"$275,000",618,CA,13006 Wimberly Sq UNIT 3,1987,"$271,622",$445,92128
3,3,SantaClarita,"26915 Augusta Pl, Santa Clarita, CA 91355",Condo,https://www.zillow.com/homedetails/26915-Augusta-Pl-Santa-Clarita-CA-91355/54664444_zpid/,Condo for sale,"$749,999","2,660",CA,26915 Augusta Pl,2000,"$745,713",$282,91355
3,3,ChulaVista,"1277 Calle Pomelo UNIT 1, Chula Vista, CA 91913",Condo,https://www.zillow.com/homedetails/1277-Calle-Pomelo-UNIT-1-Chula-Vista-CA-91913/2082318707_zpid/,Condo for sale,"$511,828","1,681",CA,1277 Calle Pomelo UNIT 1,2019,None,$304,91913
1,2,SanDiego,"4753 35th St UNIT 3, San Diego, CA 92116",Condo,https://www.zillow.com/homedetails/4753-35th-St-UNIT-3-San-Diego-CA-92116/16948832_zpid/,Condo for sale,"$349,000",786,CA,4753 35th St UNIT 3,1978,"$345,326",$444,92116
4,3,LaQuinta,"77250 Avenida Fernando, La Quinta, CA 92253",Condo,https://www.zillow.com/homedetails/77250-Avenida-Fernando-La-Quinta-CA-92253/18113785_zpid/,Condo for sale,"$809,000","2,286",CA,77250 Avenida Fernando,1986,"$781,103",$354,92253
2,2,SanFrancisco,"451 Kansas St UNIT 380, San Francisco, CA 94107",Condo,https://www.zillow.com/homedetails/451-Kansas-St-UNIT-380-San-Francisco-CA-94107/89238803_zpid/,Condo for sale,"$1,195,000",973,CA,451 Kansas St UNIT 380,2007,"$1,244,275","$1,228",94107
2.5,2,SanFrancisco,"125 Gilbert St APT 9, San Francisco, CA 94103",Condo,https://www.zillow.com/homedetails/125-Gilbert-St-APT-9-San-Francisco-CA-94103/80754209_zpid/,Condo for sale,"$1,098,000","1,828",CA,125 Gilbert St APT 9,1996,"$1,130,987",$601,94103
1,1,SanDiego,"1225 Island Ave # G105, San Diego, CA 92101",Condo,https://www.zillow.com/homedetails/1225-Island-Ave-G105-San-Diego-CA-92101/2123385362_zpid/,Condo for sale,"$337,900",776,CA,1225 Island Ave # G105,2005,"$336,206",$435,92101
2,2,SanClemente,"1070 Calle Del Cerro UNIT 1613, San Clemente, CA 92672",Condo,https://www.zillow.com/homedetails/1070-Calle-Del-Cerro-UNIT-1613-San-Clemente-CA-92672/25656088_zpid/,Condo for sale,"$412,900",823,CA,1070 Calle Del Cerro UNIT 1613,1986,"$405,393",$502,92672
1,1,Lomita,"25921 Oak St UNIT 104, Lomita, CA 90717",Condo,https://www.zillow.com/homedetails/25921-Oak-St-UNIT-104-Lomita-CA-90717/21348168_zpid/,Condo for sale,"$355,000","1,020",CA,25921 Oak St UNIT 104,1975,"$355,094",$348,90717
2,2,Lancaster,"44520 15th St E UNIT 12, Lancaster, CA 93535",Condo,https://www.zillow.com/homedetails/44520-15th-St-E-UNIT-12-Lancaster-CA-93535/20299174_zpid/,Condo for sale,"$150,000","1,056",CA,44520 15th St E UNIT 12,1992,"$150,000",$142,93535
2,2,SanFrancisco,"88 King St UNIT 411, San Francisco, CA 94107",Condo,https://www.zillow.com/homedetails/88-King-St-UNIT-411-San-Francisco-CA-94107/54854658_zpid/,Condo for sale,"$1,499,000","1,279",CA,88 King St UNIT 411,2000,"$1,506,048","$1,172",94107
1,1,SealBeach,"13822 Fresh Meadow M-3 # 14K, Seal Beach, CA 90740",Condo,https://www.zillow.com/homedetails/13822-Fresh-Meadow-M-3-14K-Seal-Beach-CA-90740/2082318930_zpid/,Condo for sale,"$114,700",600,CA,13822 Fresh Meadow M-3 # 14K,1962,"$112,259",$191,90740
3,4,Murrieta,"35801 Breckyn Ln, Murrieta, CA",Condo,https://www.zillow.com/homedetails/35801-Breckyn-Ln-Murrieta-CA-92562/2082318981_zpid/,New construction,"$439,900","1,685",CA,35801 Breckyn Ln,2019,"$433,198",$261,null
2,3,SanLuisObispo,"141 Fontana Ave # 6, San Luis Obispo, CA 93401",Condo,https://www.zillow.com/homedetails/141-Fontana-Ave-6-San-Luis-Obispo-CA-93401/2082318980_zpid/,Condo for sale,"$449,000",984,CA,141 Fontana Ave # 6,1981,"$442,377",$456,93401
1,1,LaMesa,"6700 University Ave, La Mesa, CA 92115",Condo,https://www.zillow.com/homedetails/6700-University-Ave-La-Mesa-CA-92115/17008347_zpid/,Condo for sale,"$225,000",535,CA,6700 University Ave,1981,"$225,000",$421,92115
2,2,Pasadena,"330 W California Blvd APT 307, Pasadena, CA 91105",Condo,https://www.zillow.com/homedetails/330-W-California-Blvd-APT-307-Pasadena-CA-91105/20860492_zpid/,Condo for sale,"$640,000","1,456",CA,330 W California Blvd APT 307,1974,"$654,108",$440,91105
2,2,SanDiego,"1748 Reed Ave # B, San Diego, CA 92109",Condo,https://www.zillow.com/homedetails/1748-Reed-Ave-B-San-Diego-CA-92109/16924571_zpid/,Condo for sale,"$600,000","1,080",CA,1748 Reed Ave # B,1985,"$594,654",$556,92109
1,1,SanDiego,"4174 Marlborough Ave UNIT 6, San Diego, CA 92105",Condo,https://www.zillow.com/homedetails/4174-Marlborough-Ave-UNIT-6-San-Diego-CA-92105/16977819_zpid/,Condo for sale,"$215,000",544,CA,4174 Marlborough Ave UNIT 6,1980,"$215,000",$395,92105
1,1,SanDiego,"5989 Rancho Mission Rd, San Diego, CA 92108",Condo,https://www.zillow.com/homedetails/5989-Rancho-Mission-Rd-San-Diego-CA-92108/2101432619_zpid/,Condo for sale,"$320,000",648,CA,5989 Rancho Mission Rd,1981,"$318,072",$494,92108
1,2,Oceanside,"3755 Vista Campana N UNIT 38, Oceanside, CA 92057",Condo,https://www.zillow.com/homedetails/3755-Vista-Campana-N-UNIT-38-Oceanside-CA-92057/16599012_zpid/,Condo for sale,"$310,000","1,353",CA,3755 Vista Campana N UNIT 38,1966,"$304,431",$229,92057
3,2,SolanaBeach,"503 S Sierra Ave UNIT 154, Solana Beach, CA 92075",Condo,https://www.zillow.com/homedetails/503-S-Sierra-Ave-UNIT-154-Solana-Beach-CA-92075/16759897_zpid/,Condo for sale,"$1,139,000","1,608",CA,503 S Sierra Ave UNIT 154,1975,"$1,101,916",$708,92075
2,2,YubaCity,"1168 Casita Dr APT 3, Yuba City, CA 95991",Condo,https://www.zillow.com/homedetails/1168-Casita-Dr-APT-3-Yuba-City-CA-95991/16086143_zpid/,Condo for sale,"$105,000",857,CA,1168 Casita Dr APT 3,1970,"$100,799",$123,95991
2,2,SantaClarita,"26770 Claudette St UNIT 410, Santa Clarita, CA 91351",Condo,https://www.zillow.com/homedetails/26770-Claudette-St-UNIT-410-Santa-Clarita-CA-91351/20211095_zpid/,Condo for sale,"$340,000","1,007",CA,26770 Claudette St UNIT 410,1987,"$340,001",$338,91351
1,1,DanaPoint,"34030 Selva Rd, Dana Point, CA 92629",Condo,https://www.zillow.com/homedetails/34030-Selva-Rd-Dana-Point-CA-92629/2104630776_zpid/,Condo for sale,"$520,000",701,CA,34030 Selva Rd,1982,"$506,709",$742,92629
2,3,HuntingtonBeach,"8866 Tulare Dr UNIT 306D, Huntington Beach, CA 92646",Condo,https://www.zillow.com/homedetails/8866-Tulare-Dr-UNIT-306D-Huntington-Beach-CA-92646/25709050_zpid/,Condo for sale,"$668,000","1,287",CA,8866 Tulare Dr UNIT 306D,1981,"$658,318",$519,92646
3,3,SanFrancisco,"201 Folsom St APT 39B, San Francisco, CA 94105",Condo,https://www.zillow.com/homedetails/201-Folsom-St-APT-39B-San-Francisco-CA-94105/303806107_zpid/,Condo for sale,"$5,998,000","2,692",CA,201 Folsom St APT 39B,2016,"$5,998,043","$2,228",94105
2,2,HuntingtonBeach,"8777 Coral Springs Ct UNIT 1G, Huntington Beach, CA 92646",Condo,https://www.zillow.com/homedetails/8777-Coral-Springs-Ct-UNIT-1G-Huntington-Beach-CA-92646/25689999_zpid/,Condo for sale,"$399,000","1,032",CA,8777 Coral Springs Ct UNIT 1G,1972,"$395,426",$387,92646
2,2,SanFrancisco,"214 Roosevelt Way, San Francisco, CA 94114",Condo,https://www.zillow.com/homedetails/214-Roosevelt-Way-San-Francisco-CA-94114/15126843_zpid/,Condo for sale,"$1,300,000","1,507",CA,214 Roosevelt Way,1989,"$1,670,472",$863,94114
3,3,LakeElsinore,"15647 Vista Way UNIT 104, Lake Elsinore, CA 92532",Condo,https://www.zillow.com/homedetails/15647-Vista-Way-UNIT-104-Lake-Elsinore-CA-92532/79819621_zpid/,Condo for sale,"$299,000","1,386",CA,15647 Vista Way UNIT 104,2006,"$298,252",$216,92532
3,3,Orange,"357 W Mountain Holly Ave, Orange, CA 92865",Condo,https://www.zillow.com/homedetails/357-W-Mountain-Holly-Ave-Orange-CA-92865/83332969_zpid/,Condo for sale,"$562,000","1,505",CA,357 W Mountain Holly Ave,2008,"$556,365",$373,92865
1,2,DiamondBar,"1358 S Diamond Bar Blvd UNIT A, Diamond Bar, CA 91765",Condo,https://www.zillow.com/homedetails/1358-S-Diamond-Bar-Blvd-UNIT-A-Diamond-Bar-CA-91765/2082319476_zpid/,Condo for sale,"$410,000",814,CA,1358 S Diamond Bar Blvd UNIT A,1977,"$409,188",$504,91765
