Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
2,3,Ventura,"1300 Saratoga Ave UNIT 807, Ventura, CA 93003",Condo,https://www.zillow.com/homedetails/1300-Saratoga-Ave-UNIT-807-Ventura-CA-93003/16353617_zpid/,Condo for sale,"$299,000","1,135",CA,1300 Saratoga Ave UNIT 807,1974,"$296,906",$263,93003
2,2,Ventura,"1300 Saratoga Ave UNIT 506, Ventura, CA 93003",Condo,https://www.zillow.com/homedetails/1300-Saratoga-Ave-UNIT-506-Ventura-CA-93003/16353577_zpid/,Condo for sale,"$249,000",963,CA,1300 Saratoga Ave UNIT 506,1974,"$245,297",$259,93003
2,2,Ventura,"1300 Saratoga Ave UNIT 207, Ventura, CA 93003",Condo,https://www.zillow.com/homedetails/1300-Saratoga-Ave-UNIT-207-Ventura-CA-93003/16353676_zpid/,Condo for sale,"$259,900",963,CA,1300 Saratoga Ave UNIT 207,1974,"$246,781",$270,93003
3,2,SanDiego,"4910 Paramount Dr, San Diego, CA 92123",Condo,https://www.zillow.com/homedetails/4910-Paramount-Dr-San-Diego-CA-92123/63477715_zpid/,Condo for sale,"$585,000","1,695",CA,4910 Paramount Dr,2005,"$582,034",$345,92123
3,3,Anaheim,"713 E Valencia St, Anaheim, CA 92805",Condo,https://www.zillow.com/homedetails/713-E-Valencia-St-Anaheim-CA-92805/147889220_zpid/,Condo for sale,"$549,888","1,450",CA,713 E Valencia St,2014,"$549,891",$379,92805
2,1,Anaheim,"553 S Kroeger St, Anaheim, CA 92805",Condo,https://www.zillow.com/homedetails/553-S-Kroeger-St-Anaheim-CA-92805/119681059_zpid/,Condo for sale,"$408,880",763,CA,553 S Kroeger St,2012,"$408,883",$536,92805
3,2,LosAngeles,"10433 Wilshire Blvd APT 1002, Los Angeles, CA 90024",Condo,https://www.zillow.com/homedetails/10433-Wilshire-Blvd-APT-1002-Los-Angeles-CA-90024/20526375_zpid/,Condo for sale,"$889,000","1,418",CA,10433 Wilshire Blvd APT 1002,1963,"$902,147",$627,90024
2,2,Chico,"3 Coolwater Cmns, Chico, CA 95928",Condo,https://www.zillow.com/homedetails/3-Coolwater-Cmns-Chico-CA-95928/18224491_zpid/,Condo for sale,"$315,000","1,300",CA,3 Coolwater Cmns,1988,"$315,002",$242,95928
3,2,CoronaDelMar,"427 1/2 Marigold Ave, Corona Del Mar, CA 92625",Condo,https://www.zillow.com/homedetails/427-1-2-Marigold-Ave-Corona-Del-Mar-CA-92625/2082346812_zpid/,Condo for sale,"$1,695,000","1,208",CA,427 1/2 Marigold Ave,2019,"$1,664,428","$1,403",92625
2,2,LagunaWoods,"52 Calle Aragon UNIT A, Laguna Woods, CA 92637",Cooperative,https://www.zillow.com/homedetails/52-Calle-Aragon-UNIT-A-Laguna-Woods-CA-92637/2106313566_zpid/,Co-op for sale,"$252,000",850,null,52 Calle Aragon UNIT A,1965,"$246,110",null,92637
2,2,SealBeach,"1800 Sunningdale Rd APT 18G, Seal Beach, CA 90740",Cooperative,https://www.zillow.com/homedetails/1800-Sunningdale-Rd-APT-18G-Seal-Beach-CA-90740/2082346815_zpid/,Co-op for sale,"$418,000","1,150",null,1800 Sunningdale Rd APT 18G,1962,"$418,000",null,90740
2,2,PalmDesert,"363 Sandpiper St, Palm Desert, CA 92260",Condo,https://www.zillow.com/homedetails/363-Sandpiper-St-Palm-Desert-CA-92260/18099659_zpid/,Condo for sale,"$319,000",984,CA,363 Sandpiper St,1960,"$313,303",$324,92260
3,4,MontereyPark,"410 Russell Ave APT C, Monterey Park, CA 91755",Condo,https://www.zillow.com/homedetails/410-Russell-Ave-APT-C-Monterey-Park-CA-91755/20663768_zpid/,Condo for sale,"$689,000","1,719",CA,410 Russell Ave APT C,1984,"$689,004",$401,91755
3,3,MontereyPark,"403 S New Ave UNIT B, Monterey Park, CA 91755",Condo,https://www.zillow.com/homedetails/403-S-New-Ave-UNIT-B-Monterey-Park-CA-91755/20664835_zpid/,Condo for sale,"$609,000","1,712",CA,403 S New Ave UNIT B,1978,"$609,110",$356,91755
1,1,Norwalk,"10653 Lakefront Dr # 203, Norwalk, CA 90650",Condo,https://www.zillow.com/homedetails/10653-Lakefront-Dr-203-Norwalk-CA-90650/2082346830_zpid/,Condo for sale,"$279,999",848,CA,10653 Lakefront Dr # 203,1976,"$280,001",$330,90650
2,2,Colton,"1258 Mohave Dr, Colton, CA 92324",Condo,https://www.zillow.com/homedetails/1258-Mohave-Dr-Colton-CA-92324/17253857_zpid/,Condo for sale,"$242,000","1,472",CA,1258 Mohave Dr,1980,"$239,399",$164,92324
2,2,SanDiego,"18650 Caminito Cantilena UNIT 283, San Diego, CA 92128",Condo,https://www.zillow.com/homedetails/18650-Caminito-Cantilena-UNIT-283-San-Diego-CA-92128/16737956_zpid/,Condo for sale,"$399,900","1,140",CA,18650 Caminito Cantilena UNIT 283,1993,"$394,568",$351,92128
1,2,SealBeach,"13081 Del Monte Dr APT 278I, Seal Beach, CA 90740",Cooperative,https://www.zillow.com/homedetails/13081-Del-Monte-Dr-APT-278I-Seal-Beach-CA-90740/2082346840_zpid/,Co-op for sale,"$219,000",718,null,13081 Del Monte Dr APT 278I,1962,None,null,90740
2,3,Anaheim,"435 W Center Street Promenade UNIT 315, Anaheim, CA 92805",Condo,https://www.zillow.com/homedetails/435-W-Center-Street-Promenade-UNIT-315-Anaheim-CA-92805/83299611_zpid/,Condo for sale,"$529,900","1,547",CA,435 W Center Street Promenade UNIT 315,2007,"$529,903",$343,92805
2,2,Murrieta,"24909 Madison Ave, Murrieta, CA 92562",Condo,https://www.zillow.com/homedetails/24909-Madison-Ave-Murrieta-CA-92562/2108683071_zpid/,Condo for sale,"$259,900","1,159",CA,24909 Madison Ave,2002,"$252,578",$224,92562
2,2,GardenGrove,"12664 Chapman Ave UNIT 1309, Garden Grove, CA 92840",Condo,https://www.zillow.com/homedetails/12664-Chapman-Ave-UNIT-1309-Garden-Grove-CA-92840/83310600_zpid/,Condo for sale,"$429,000","1,169",CA,12664 Chapman Ave UNIT 1309,2007,"$429,003",$367,92840
2,3,LongBeach,"5500 Ackerfield Ave UNIT 506, Long Beach, CA 90805",Condo,https://www.zillow.com/homedetails/5500-Ackerfield-Ave-UNIT-506-Long-Beach-CA-90805/21169756_zpid/,Condo for sale,"$317,000","1,066",CA,5500 Ackerfield Ave UNIT 506,1968,"$323,404",$297,90805
3,3,Eastvale,"12475 Phoenix Ct, Eastvale, CA 91752",Condo,https://www.zillow.com/homedetails/12475-Phoenix-Ct-Eastvale-CA-91752/2082346855_zpid/,Condo for sale,"$412,900","1,668",CA,12475 Phoenix Ct,2016,"$412,900",$248,91752
1,2,SealBeach,"13880 Canoe Brook Dr APT 4E, Seal Beach, CA 90740",Cooperative,https://www.zillow.com/homedetails/13880-Canoe-Brook-Dr-APT-4E-Seal-Beach-CA-90740/2108535272_zpid/,Co-op for sale,"$189,000",750,null,13880 Canoe Brook Dr APT 4E,1962,None,null,90740
3,3,Fullerton,"330 Gateway Ct, Fullerton, CA 92832",Condo,https://www.zillow.com/homedetails/330-Gateway-Ct-Fullerton-CA-92832/79817364_zpid/,Condo for sale,"$559,000","1,728",CA,330 Gateway Ct,2006,"$559,001",$323,92832
2,2,LosAngeles,"22040 Gault St UNIT 34, Los Angeles, CA 91303",Condo,https://www.zillow.com/homedetails/22040-Gault-St-UNIT-34-Los-Angeles-CA-91303/19867638_zpid/,Condo for sale,"$350,000",958,CA,22040 Gault St UNIT 34,1982,"$350,001",$365,91303
2,2,Ontario,"3706 Lytle Creek Loop APT D, Ontario, CA 91761",Condo,https://www.zillow.com/homedetails/3706-Lytle-Creek-Loop-APT-D-Ontario-CA-91761/17305533_zpid/,Condo for sale,"$230,000",743,CA,3706 Lytle Creek Loop APT D,1984,"$225,257",$310,91761
2,2,Vista,"333 N Melrose Dr UNIT A, Vista, CA 92083",Condo,https://www.zillow.com/homedetails/333-N-Melrose-Dr-UNIT-A-Vista-CA-92083/16610712_zpid/,Condo for sale,"$339,900","1,172",CA,333 N Melrose Dr UNIT A,1981,"$339,900",$290,92083
4,4,Carlsbad,"3114 Lincoln St, Carlsbad, CA 92008",Condo,https://www.zillow.com/homedetails/3114-Lincoln-St-Carlsbad-CA-92008/119920167_zpid/,Condo for sale,"$2,295,000","3,281",CA,3114 Lincoln St,2013,"$2,221,386",$699,92008
3,2,CostaMesa,"401 Bernard St UNIT 207, Costa Mesa, CA 92627",Condo,https://www.zillow.com/homedetails/401-Bernard-St-UNIT-207-Costa-Mesa-CA-92627/89153423_zpid/,Condo for sale,"$699,000","1,734",CA,401 Bernard St UNIT 207,2008,"$693,714",$403,92627
5,4,DanaPoint,"32 Monarch Beach Resort N, Dana Point, CA 92629",Condo,https://www.zillow.com/homedetails/32-Monarch-Beach-Resort-N-Dana-Point-CA-92629/246152287_zpid/,Condo for sale,"$3,850,000","3,282",CA,32 Monarch Beach Resort N,2006,"$3,668,431","$1,173",92629
3,2,LakeElsinore,"16377 Lakeshore Dr UNIT 1A, Lake Elsinore, CA 92530",Condo,https://www.zillow.com/homedetails/16377-Lakeshore-Dr-UNIT-1A-Lake-Elsinore-CA-92530/69284624_zpid/,Condo for sale,"$210,000",785,CA,16377 Lakeshore Dr UNIT 1A,1990,"$208,695",$268,92530
3,3,Murrieta,"26469 Arboretum Way UNIT 3401, Murrieta, CA 92563",Condo,https://www.zillow.com/homedetails/26469-Arboretum-Way-UNIT-3401-Murrieta-CA-92563/61301766_zpid/,Condo for sale,"$339,000","1,745",CA,26469 Arboretum Way UNIT 3401,2003,"$339,000",$194,92563
2,3,LagunaNiguel,"25961 Montemar UNIT 68, Laguna Niguel, CA 92677",Condo,https://www.zillow.com/homedetails/25961-Montemar-UNIT-68-Laguna-Niguel-CA-92677/25761000_zpid/,Condo for sale,"$464,900","1,131",CA,25961 Montemar UNIT 68,1984,"$461,539",$411,92677
3,3,LaMirada,"13610 Cedar Creek Ct, La Mirada, CA 90638",Condo,https://www.zillow.com/homedetails/13610-Cedar-Creek-Ct-La-Mirada-CA-90638/21385268_zpid/,Condo for sale,"$649,000","1,461",CA,13610 Cedar Creek Ct,1997,"$646,128",$444,90638
3,3,Irvine,"223 Native Spg, Irvine, CA 92618",Condo,https://www.zillow.com/homedetails/223-Native-Spg-Irvine-CA-92618/145646388_zpid/,Condo for sale,"$712,500","2,038",CA,223 Native Spg,2015,"$704,980",$350,92618
2,2,Anaheim,"9166 Cerritos Ave # 84, Anaheim, CA 90680",Condo,https://www.zillow.com/homedetails/9166-Cerritos-Ave-84-Anaheim-CA-90680/25655158_zpid/,Condo for sale,"$345,000","1,272",CA,9166 Cerritos Ave # 84,1964,"$345,062",$271,90680
2,1,LongBeach,"300 E 4th St UNIT 309, Long Beach, CA 90802",Condo,https://www.zillow.com/homedetails/300-E-4th-St-UNIT-309-Long-Beach-CA-90802/111919332_zpid/,Condo for sale,"$499,000","1,030",CA,300 E 4th St UNIT 309,2008,"$499,003",$484,90802
1,1,LongBeach,"115 W 4th St UNIT 201, Long Beach, CA 90802",Condo,https://www.zillow.com/homedetails/115-W-4th-St-UNIT-201-Long-Beach-CA-90802/60296160_zpid/,Condo for sale,"$649,000","1,183",CA,115 W 4th St UNIT 201,1929,"$652,876",$549,90802
2,2,SantaAna,"521 S Lyon St UNIT 1, Santa Ana, CA 92701",Condo,https://www.zillow.com/homedetails/521-S-Lyon-St-UNIT-1-Santa-Ana-CA-92701/25716880_zpid/,Condo for sale,"$249,900","1,080",CA,521 S Lyon St UNIT 1,1964,"$249,721",$231,92701
2,2,SealBeach,"1603 Monterey Rd APT 22L, Seal Beach, CA 90740",Cooperative,https://www.zillow.com/homedetails/1603-Monterey-Rd-APT-22L-Seal-Beach-CA-90740/2088126475_zpid/,Co-op for sale,"$479,000","1,150",null,1603 Monterey Rd APT 22L,1962,"$479,002",null,90740
2,2,RedondoBeach,"2604 Gates Ave APT 2, Redondo Beach, CA 90278",Condo,https://www.zillow.com/homedetails/2604-Gates-Ave-APT-2-Redondo-Beach-CA-90278/20404863_zpid/,Condo for sale,"$659,000","1,134",CA,2604 Gates Ave APT 2,1969,"$659,005",$581,90278
2,3,Montebello,"339 W Lohart Ave, Montebello, CA 90640",Condo,https://www.zillow.com/homedetails/339-W-Lohart-Ave-Montebello-CA-90640/21086079_zpid/,Condo for sale,"$398,000","1,247",CA,339 W Lohart Ave,1978,"$400,094",$319,90640
3,2,RanchoCucamonga,"9713 La Jolla Dr APT B, Rancho Cucamonga, CA 91701",Condo,https://www.zillow.com/homedetails/9713-La-Jolla-Dr-APT-B-Rancho-Cucamonga-CA-91701/17595883_zpid/,Condo for sale,"$345,000","1,110",CA,9713 La Jolla Dr APT B,1985,"$340,339",$311,91701
2,2,Solvang,"1588 Oak St, Solvang, CA 93463",Condo,https://www.zillow.com/homedetails/1588-Oak-St-Solvang-CA-93463/15958619_zpid/,Condo for sale,"$395,000","1,146",CA,1588 Oak St,1986,"$385,102",$345,93463
3,3,Sylmar,"13470 Sunny Palms Ln, Sylmar, CA 91342",Condo,https://www.zillow.com/homedetails/13470-Sunny-Palms-Ln-Sylmar-CA-91342/79800659_zpid/,Condo for sale,"$449,000","1,616",CA,13470 Sunny Palms Ln,2006,"$449,001",$278,91342
1,2,PasoRobles,"3121 Spring St APT 201, Paso Robles, CA 93446",Condo,https://www.zillow.com/homedetails/3121-Spring-St-APT-201-Paso-Robles-CA-93446/15395446_zpid/,Condo for sale,"$174,000",854,CA,3121 Spring St APT 201,1984,"$171,067",$204,93446
2,2,Sacramento,"1509 Hood Rd UNIT D, Sacramento, CA 95825",Condo,https://www.zillow.com/homedetails/1509-Hood-Rd-UNIT-D-Sacramento-CA-95825/26097947_zpid/,Condo for sale,"$220,000","1,117",CA,1509 Hood Rd UNIT D,1982,"$218,123",$197,95825
3,2,StudioCity,"11913 Laurelwood Dr APT 4, Studio City, CA 91604",Condo,https://www.zillow.com/homedetails/11913-Laurelwood-Dr-APT-4-Studio-City-CA-91604/20028078_zpid/,Condo for sale,"$725,000","1,279",CA,11913 Laurelwood Dr APT 4,1986,"$725,003",$567,91604
