Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
2,2,LagunaHills,"25561 Indian Hill Ln UNIT T, Laguna Hills, CA 92653",Condo,https://www.zillow.com/homedetails/25561-Indian-Hill-Ln-UNIT-T-Laguna-Hills-CA-92653/69259127_zpid/,Condo for sale,"$419,000","1,071",CA,25561 Indian Hill Ln UNIT T,1984,"$414,332",$391,92653
2,2,LaMesa,"4701 Date Ave UNIT 317, La Mesa, CA 91942",Condo,https://www.zillow.com/homedetails/4701-Date-Ave-UNIT-317-La-Mesa-CA-91942/17001948_zpid/,Condo for sale,"$405,000","1,268",CA,4701 Date Ave UNIT 317,1992,"$405,001",$319,91942
1,1,SanMateo,"853 Woodside Way APT 138, San Mateo, CA 94401",Condo,https://www.zillow.com/homedetails/853-Woodside-Way-APT-138-San-Mateo-CA-94401/15631991_zpid/,Condo for sale,"$598,000",687,CA,853 Woodside Way APT 138,1982,"$640,913",$870,94401
1,Studio,SanFrancisco,"631 Ofarrell St APT 1116, San Francisco, CA 94109",Condo,https://www.zillow.com/homedetails/631-Ofarrell-St-APT-1116-San-Francisco-CA-94109/15069516_zpid/,Condo for sale,"$570,000",480,CA,631 Ofarrell St APT 1116,1930,"$570,748","$1,188",94109
2,2,SanDiego,"10404 Ridgewater Ln, San Diego, CA 92131",Condo,https://www.zillow.com/homedetails/10404-Ridgewater-Ln-San-Diego-CA-92131/16821635_zpid/,Condo for sale,"$564,000","1,082",CA,10404 Ridgewater Ln,1982,"$559,505",$521,92131
1,2,Stockton,"328 Northbank Ct APT 69, Stockton, CA 95207",Condo,https://www.zillow.com/homedetails/328-Northbank-Ct-APT-69-Stockton-CA-95207/15305000_zpid/,Condo for sale,"$129,500",885,CA,328 Northbank Ct APT 69,1980,"$125,283",$146,95207
1,3,SanFrancisco,"2311 Bryant St, San Francisco, CA 94110",Condo,https://www.zillow.com/homedetails/2311-Bryant-St-San-Francisco-CA-94110/2097849085_zpid/,Condo for sale,"$1,095,000","1,200",CA,2311 Bryant St,1900,"$1,496,418",$912,94110
3,3,SanDiego,"888 West E ST UNIT 3804, San Diego, CA 92101",Condo,https://www.zillow.com/homedetails/888-West-E-ST-UNIT-3804-San-Diego-CA-92101/2090191217_zpid/,Condo for sale,"$2,999,999","2,450",CA,888 West E ST UNIT 3804,2017,"$2,940,432","$1,224",92101
1,1,NewportBeach,"500 Cagney Ln PENTHOUSE 9, Newport Beach, CA 92663",Condo,https://www.zillow.com/homedetails/500-Cagney-Ln-PENTHOUSE-9-Newport-Beach-CA-92663/25730414_zpid/,Condo for sale,"$434,900",814,CA,500 Cagney Ln PENTHOUSE 9,1971,"$425,053",$534,92663
3,3,AlisoViejo,"3 Brownstone Way, Aliso Viejo, CA 92656",Condo,https://www.zillow.com/homedetails/3-Brownstone-Way-Aliso-Viejo-CA-92656/118262808_zpid/,Condo for sale,"$689,000","1,956",CA,3 Brownstone Way,1956,"$678,149",$352,92656
3,3,Murrieta,"35813 Breckyn Ln, Murrieta, CA",Condo,https://www.zillow.com/homedetails/35813-Breckyn-Ln-Murrieta-CA-92562/2082321166_zpid/,New construction,"$376,900","1,513",CA,35813 Breckyn Ln,2019,"$369,686",$249,null
2,3,RanchoSantaMargarita,"157 Montana Del Lago Dr, Rancho Santa Margarita, CA 92688",Condo,https://www.zillow.com/homedetails/157-Montana-Del-Lago-Dr-Rancho-Santa-Margarita-CA-92688/25667801_zpid/,Condo for sale,"$489,000","1,246",CA,157 Montana Del Lago Dr,1993,"$484,443",$392,92688
2,2,SignalHill,"2599 Walnut Ave UNIT 104, Signal Hill, CA 90755",Condo,https://www.zillow.com/homedetails/2599-Walnut-Ave-UNIT-104-Signal-Hill-CA-90755/21197757_zpid/,Condo for sale,"$425,000","1,060",CA,2599 Walnut Ave UNIT 104,1985,"$425,003",$401,90755
1,1,Alameda,"950 Shorepoint Ct APT 209, Alameda, CA 94501",Condo,https://www.zillow.com/homedetails/950-Shorepoint-Ct-APT-209-Alameda-CA-94501/24869207_zpid/,Condo for sale,"$399,000",725,CA,950 Shorepoint Ct APT 209,1972,"$420,362",$550,94501
2,2,Sunnyvale,"604 Arcadia Ter UNIT 104, Sunnyvale, CA 94085",Condo,https://www.zillow.com/homedetails/604-Arcadia-Ter-UNIT-104-Sunnyvale-CA-94085/19543979_zpid/,Condo for sale,"$898,000","1,174",CA,604 Arcadia Ter UNIT 104,1996,"$940,533",$765,94085
3,3,PalmDesert,"1304 Retreat Cir, Palm Desert, CA",Condo,https://www.zillow.com/homedetails/1304-Retreat-Cir-Palm-Desert-CA-92260/303947651_zpid/,New construction,"$975,000","2,598",CA,1304 Retreat Cir,2018,"$945,768",$375,null
2,2,LosAngeles,"22421 Sherman Way UNIT 6, Los Angeles, CA 91307",Condo,https://www.zillow.com/homedetails/22421-Sherman-Way-UNIT-6-Los-Angeles-CA-91307/19866788_zpid/,Condo for sale,"$400,000","1,000",CA,22421 Sherman Way UNIT 6,1980,"$400,002",$400,91307
2,2,Watsonville,"375 Clifford Ave APT 222, Watsonville, CA 95076",Condo,https://www.zillow.com/homedetails/375-Clifford-Ave-APT-222-Watsonville-CA-95076/16115553_zpid/,Condo for sale,"$315,000",962,CA,375 Clifford Ave APT 222,1982,"$315,037",$327,95076
3,2,SanJose,"837 Font Ter, San Jose, CA 95126",Condo,https://www.zillow.com/homedetails/837-Font-Ter-San-Jose-CA-95126/89474457_zpid/,Condo for sale,"$840,000","1,335",CA,837 Font Ter,2008,"$840,001",$629,95126
2,3,Irvine,"4 Goldenbush # 33, Irvine, CA 92604",Condo,https://www.zillow.com/homedetails/4-Goldenbush-33-Irvine-CA-92604/2105730212_zpid/,Condo for sale,"$599,000","1,164",CA,4 Goldenbush # 33,1974,"$588,109",$515,92604
2,3,RanchoPalosVerdes,"28740 Tollhouse Ct, Rancho Palos Verdes, CA 90275",Condo,https://www.zillow.com/homedetails/28740-Tollhouse-Ct-Rancho-Palos-Verdes-CA-90275/21303179_zpid/,Condo for sale,"$639,900","1,200",CA,28740 Tollhouse Ct,1974,"$639,901",$533,90275
3,2,LosAngeles,"4760 Templeton St APT 3228, Los Angeles, CA 90032",Condo,https://www.zillow.com/homedetails/4760-Templeton-St-APT-3228-Los-Angeles-CA-90032/20639574_zpid/,Condo for sale,"$380,000","1,275",CA,4760 Templeton St APT 3228,1995,"$381,823",$298,90032
3,3,ElMonte,"5320 Peck Rd APT 56, El Monte, CA 91732",Condo,https://www.zillow.com/homedetails/5320-Peck-Rd-APT-56-El-Monte-CA-91732/21592200_zpid/,Condo for sale,"$399,000","1,291",CA,5320 Peck Rd APT 56,1982,"$399,078",$309,91732
3,3,LagunaWoods,"2337 Avenida Sevilla APT F, Laguna Woods, CA 92637",Condo,https://www.zillow.com/homedetails/2337-Avenida-Sevilla-APT-F-Laguna-Woods-CA-92637/25672877_zpid/,Condo for sale,"$459,900","1,530",CA,2337 Avenida Sevilla APT F,1969,"$453,996",$301,92637
1,1,HuntingtonBeach,"20371 Bluffside Cir # B-309, Huntington Beach, CA 92646",Condo,https://www.zillow.com/homedetails/20371-Bluffside-Cir-B-309-Huntington-Beach-CA-92646/64555649_zpid/,Condo for sale,"$400,000",767,CA,20371 Bluffside Cir # B-309,1983,"$393,127",$522,92646
2,2,RanchoSantaMargarita,"20 Via Terrano # 55, Rancho Santa Margarita, CA 92688",Condo,https://www.zillow.com/homedetails/20-Via-Terrano-55-Rancho-Santa-Margarita-CA-92688/2102629720_zpid/,Condo for sale,"$354,900",808,CA,20 Via Terrano # 55,1989,"$356,083",$439,92688
2,2,PalmSprings,"1840 Sandcliff Rd, Palm Springs, CA 92264",Condo,https://www.zillow.com/homedetails/1840-Sandcliff-Rd-Palm-Springs-CA-92264/18029189_zpid/,Condo for sale,"$442,500","1,512",CA,1840 Sandcliff Rd,1966,"$434,117",$293,92264
3,2,MorenoValley,"15641 Lasselle St APT 107, Moreno Valley, CA 92551",Condo,https://www.zillow.com/homedetails/15641-Lasselle-St-APT-107-Moreno-Valley-CA-92551/89231229_zpid/,Condo for sale,"$254,900","1,444",CA,15641 Lasselle St APT 107,2008,"$251,365",$177,92551
3,3,AlisoViejo,"28 Conch Reef, Aliso Viejo, CA 92656",Condo,https://www.zillow.com/homedetails/28-Conch-Reef-Aliso-Viejo-CA-92656/25710920_zpid/,Condo for sale,"$635,000","1,764",CA,28 Conch Reef,1991,"$629,420",$360,92656
3,2,CostaMesa,"796 Leeward Way, Costa Mesa, CA 92627",Condo,https://www.zillow.com/homedetails/796-Leeward-Way-Costa-Mesa-CA-92627/2088013552_zpid/,Condo for sale,"$948,000","2,042",CA,796 Leeward Way,2016,"$939,897",$464,92627
3,3,Downey,"7829 Stewart And Gray Rd APT 106, Downey, CA 90241",Condo,https://www.zillow.com/homedetails/7829-Stewart-And-Gray-Rd-APT-106-Downey-CA-90241/21048128_zpid/,Condo for sale,"$448,000","1,207",CA,7829 Stewart And Gray Rd APT 106,1997,"$448,003",$371,90241
2,2,PalmSprings,"6251 Paseo De La Palma, Palm Springs, CA 92264",Condo,https://www.zillow.com/homedetails/6251-Paseo-De-La-Palma-Palm-Springs-CA-92264/18132144_zpid/,Condo for sale,"$299,900","1,318",CA,6251 Paseo De La Palma,1980,"$289,528",$228,92264
2,2,SanJose,"2043 Donovan Ct, San Jose, CA 95125",Condo,https://www.zillow.com/homedetails/2043-Donovan-Ct-San-Jose-CA-95125/19592019_zpid/,Condo for sale,"$749,000","1,071",CA,2043 Donovan Ct,1984,"$761,840",$699,95125
3,3,CostaMesa,"405 Aura Dr, Costa Mesa, CA 92626",Condo,https://www.zillow.com/homedetails/405-Aura-Dr-Costa-Mesa-CA-92626/2091289495_zpid/,Condo for sale,"$895,000","2,143",CA,405 Aura Dr,2018,"$881,641",$418,92626
4,4,BellGardens,"5517 Quinn St # A, Bell Gardens, CA 90201",Condo,https://www.zillow.com/homedetails/5517-Quinn-St-A-Bell-Gardens-CA-90201/94730348_zpid/,Condo for sale,"$540,000","1,853",CA,5517 Quinn St # A,2008,"$540,004",$291,90201
2,2,Highland,"2266 Denair Ave APT 214, Highland, CA 92346",Condo,https://www.zillow.com/homedetails/2266-Denair-Ave-APT-214-Highland-CA-92346/17612375_zpid/,Condo for sale,"$179,000",956,CA,2266 Denair Ave APT 214,1979,"$175,231",$187,92346
2,2,Highland,"2266 Denair Ave APT 421, Highland, CA 92346",Condo,https://www.zillow.com/homedetails/2266-Denair-Ave-APT-421-Highland-CA-92346/17612342_zpid/,Condo for sale,"$175,000",956,CA,2266 Denair Ave APT 421,1979,"$171,301",$183,92346
1,1,LosAngeles,"4295 Via Arbolada UNIT 208, Los Angeles, CA 90042",Condo,https://www.zillow.com/homedetails/4295-Via-Arbolada-UNIT-208-Los-Angeles-CA-90042/20687669_zpid/,Condo for sale,"$357,000",799,CA,4295 Via Arbolada UNIT 208,1982,"$359,464",$447,90042
2,2,SanFrancisco,"445 Arguello Blvd APT 7, San Francisco, CA 94118",Condo,https://www.zillow.com/homedetails/445-Arguello-Blvd-APT-7-San-Francisco-CA-94118/59779501_zpid/,Condo for sale,"$889,000",868,CA,445 Arguello Blvd APT 7,1998,"$1,031,521","$1,024",94118
3,3,SanDiego,"866 Chalcedony St, San Diego, CA 92109",Condo,https://www.zillow.com/homedetails/866-Chalcedony-St-San-Diego-CA-92109/16909055_zpid/,Condo for sale,"$939,000","1,346",CA,866 Chalcedony St,1992,"$928,793",$698,92109
3,2,LosAngeles,"18333 Hatteras St UNIT 49, Los Angeles, CA 91356",Condo,https://www.zillow.com/homedetails/18333-Hatteras-St-UNIT-49-Los-Angeles-CA-91356/19934883_zpid/,Condo for sale,"$439,000","1,278",CA,18333 Hatteras St UNIT 49,1977,"$439,001",$344,91356
2,2,LosAngeles,"8601 International Ave UNIT 118, Los Angeles, CA 91304",Condo,https://www.zillow.com/homedetails/8601-International-Ave-UNIT-118-Los-Angeles-CA-91304/20179046_zpid/,Condo for sale,"$274,000",900,CA,8601 International Ave UNIT 118,1971,"$274,001",$304,91304
2,2,DanaPoint,"25611 Quail Run UNIT 119, Dana Point, CA 92629",Condo,https://www.zillow.com/homedetails/25611-Quail-Run-UNIT-119-Dana-Point-CA-92629/25769392_zpid/,Condo for sale,"$450,000",900,CA,25611 Quail Run UNIT 119,1982,"$443,238",$500,92629
