Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Lot,Lot_conversion_to_sqft,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
1,1,Pasadena,"294 E Hammond St, Pasadena, CA 91104",Single Family,https://www.zillow.com/homedetails/294-E-Hammond-St-Pasadena-CA-91104/20865410_zpid/,House for sale,"2,613 sqft",2613,"$580,000 ",528,CA,294 E Hammond St,1924,"$592,063 ","$1,098 ",91104
2,3,Whittier,"13128 Cullen St, Whittier, CA 90602",Single Family,https://www.zillow.com/homedetails/13128-Cullen-St-Whittier-CA-90602/21439423_zpid/,House for sale,"6,041 sqft",6041,"$545,000 ","1,162",CA,13128 Cullen St,1927,"$545,004 ",$469 ,90602
4,4,LosAngeles,"128 S Formosa Ave, Los Angeles, CA 90036",Single Family,https://www.zillow.com/homedetails/128-S-Formosa-Ave-Los-Angeles-CA-90036/20778449_zpid/,House for sale,"6,599 sqft",6599,"$2,695,000 ","2,914",CA,128 S Formosa Ave,1930,"$2,695,005 ",$925 ,90036
2,3,Sacramento,"7723 Reenel Way, Sacramento, CA 95832",Single Family,https://www.zillow.com/homedetails/7723-Reenel-Way-Sacramento-CA-95832/25855354_zpid/,House for sale,"8,712 sqft",8712,"$259,990 ","1,148",CA,7723 Reenel Way,1972,"$254,338 ",$226 ,95832
2,2,Temecula,"41463 Temeku Dr, Temecula, CA 92591",Single Family,https://www.zillow.com/homedetails/41463-Temeku-Dr-Temecula-CA-92591/18186011_zpid/,House for sale,"6,098 sqft",6098,"$474,900 ","1,802",CA,41463 Temeku Dr,2002,"$471,734 ",$264 ,92591
2,3,Clovis,"875 Robinson Ave, Clovis, CA 93612",Single Family,https://www.zillow.com/homedetails/875-Robinson-Ave-Clovis-CA-93612/18777555_zpid/,House for sale,"5,000 sqft",5000,"$269,900 ","1,620",CA,875 Robinson Ave,1994,"$269,901 ",$167 ,93612
3,5,Perris,"23210 Piedras Rd, Perris, CA 92570",Single Family,https://www.zillow.com/homedetails/23210-Piedras-Rd-Perris-CA-92570/17887078_zpid/,House for sale,1.91 acres,83199.6,"$579,900 ","3,134",CA,23210 Piedras Rd,1989,"$570,153 ",$185 ,92570
2,2,Tujunga,"10036 Breidt Ave, Tujunga, CA 91042",Single Family,https://www.zillow.com/homedetails/10036-Breidt-Ave-Tujunga-CA-91042/20100477_zpid/,House for sale,"3,219 sqft",3219,"$499,900 ","1,100",CA,10036 Breidt Ave,1933,"$515,928 ",$454 ,91042
2,3,Novato,"650 Hancock St, Novato, CA 94945",Single Family,https://www.zillow.com/homedetails/650-Hancock-St-Novato-CA-94945/19288464_zpid/,House for sale,"9,583 sqft",9583,"$699,000 ","1,296",CA,650 Hancock St,1952,"$712,107 ",$539 ,94945
3,3,Atascadero,"5225 Alamo Ave, Atascadero, CA 93422",Single Family,https://www.zillow.com/homedetails/5225-Alamo-Ave-Atascadero-CA-93422/242071087_zpid/,House for sale,"6,041 sqft",6041,"$440,000 ","1,358",CA,5225 Alamo Ave,1920,"$432,915 ",$324 ,93422
3,4,Riverside,"19700 Country Rose Dr, Riverside, CA 92508",Single Family,https://www.zillow.com/homedetails/19700-Country-Rose-Dr-Riverside-CA-92508/64894249_zpid/,House for sale,0.27 acres,11761.2,"$580,000 ","2,979",CA,19700 Country Rose Dr,2004,"$576,021 ",$195 ,92508
3,4,Upland,"1668 Mulberry Ave, Upland, CA 91784",Single Family,https://www.zillow.com/homedetails/1668-Mulberry-Ave-Upland-CA-91784/17515870_zpid/,House for sale,"9,988 sqft",9988,"$480,000 ","2,256",CA,1668 Mulberry Ave,1969,None,$213 ,91784
3,4,Carlsbad,"3499 Camino Valencia, Carlsbad, CA 92009",Single Family,https://www.zillow.com/homedetails/3499-Camino-Valencia-Carlsbad-CA-92009/16673696_zpid/,House for sale,"3,349 sqft",3349,"$699,000 ","1,981",CA,3499 Camino Valencia,1990,"$696,430 ",$353 ,92009
2,3,Redding,"2309 Windy Way, Redding, CA 96002",Single Family,https://www.zillow.com/homedetails/2309-Windy-Way-Redding-CA-96002/15217187_zpid/,House for sale,0.27 acres,11761.2,"$235,000 ","1,568",CA,2309 Windy Way,1962,"$225,342 ",$150 ,96002
3,4,Sacramento,"701 Morrison Ave, Sacramento, CA 95838",Single Family,https://www.zillow.com/homedetails/701-Morrison-Ave-Sacramento-CA-95838/240490329_zpid/,House for sale,"6,534 sqft",6534,"$359,000 ","1,825",CA,701 Morrison Ave,2016,"$359,001 ",$197 ,95838
3,3,Anaheim,"995 S Firefly Dr, Anaheim, CA 92808",Single Family,https://www.zillow.com/homedetails/995-S-Firefly-Dr-Anaheim-CA-92808/25405114_zpid/,House for sale,"8,250 sqft",8250,"$699,900 ","1,709",CA,995 S Firefly Dr,1993,"$699,902 ",$410 ,92808
2,3,HuntingtonBeach,"8812 Anchorage Dr, Huntington Beach, CA 92646",Single Family,https://www.zillow.com/homedetails/8812-Anchorage-Dr-Huntington-Beach-CA-92646/25276993_zpid/,House for sale,"6,268 sqft",6268,"$735,000 ","1,129",CA,8812 Anchorage Dr,1963,"$735,002 ",$651 ,92646
2,4,Covina,"823 E Italia St, Covina, CA 91723",Single Family,https://www.zillow.com/homedetails/823-E-Italia-St-Covina-CA-91723/21547485_zpid/,House for sale,"7,204 sqft",7204,"$575,000 ","1,674",CA,823 E Italia St,1955,"$575,004 ",$343 ,91723
2,4,Vallejo,"392 Winchester St, Vallejo, CA 94590",Single Family,https://www.zillow.com/homedetails/392-Winchester-St-Vallejo-CA-94590/15660726_zpid/,House for sale,"6,534 sqft",6534,"$359,000 ","1,172",CA,392 Winchester St,1973,"$362,208 ",$306 ,94590
8,7,Encino,"17173 Strawberry Dr, Encino, CA 91436",Single Family,https://www.zillow.com/homedetails/17173-Strawberry-Dr-Encino-CA-91436/19994710_zpid/,House for sale,0.35 acres,15246,"$5,699,000 ","7,600",CA,17173 Strawberry Dr,2019,"$5,584,777 ",$750 ,91436
2,3,SantaRosa,"240 Felicidad Ct, Santa Rosa, CA 95401",Single Family,https://www.zillow.com/homedetails/240-Felicidad-Ct-Santa-Rosa-CA-95401/15781128_zpid/,House for sale,"4,356 sqft",4356,"$450,000 ","1,214",CA,240 Felicidad Ct,1984,"$455,756 ",$371 ,95401
2,3,Covina,"910 N Homerest Ave, Covina, CA 91722",Single Family,https://www.zillow.com/homedetails/910-N-Homerest-Ave-Covina-CA-91722/21543950_zpid/,House for sale,"6,229 sqft",6229,"$499,000 ","1,100",CA,910 N Homerest Ave,1961,"$501,151 ",$454 ,91722
6,4,LosAngeles,"1383 Londonderry Pl, Los Angeles, CA 90069",Single Family,https://www.zillow.com/homedetails/1383-Londonderry-Pl-Los-Angeles-CA-90069/20798984_zpid/,House for sale,0.26 acres,11325.6,"$14,500,000 ","9,100",CA,1383 Londonderry Pl,2019,"$13,358,779 ","$1,593 ",90069
3,4,VistaBella,"2A Plan, Vista Bella",Single Family,https://www.zillow.com/community/vista-bella/2082949839_zpid/,New construction,No Data,No Data,"$361,900+","1,643",null,2A Plan,2019,"$361,882 ",null,null
3,3,SanJose,"636 Plaza Invierno, San Jose, CA 95111",Single Family,https://www.zillow.com/homedetails/636-Plaza-Invierno-San-Jose-CA-95111/19816870_zpid/,House for sale,"2,461 sqft",2461,"$797,000 ","1,808",CA,636 Plaza Invierno,1986,"$803,697 ",$441 ,95111
2,2,Berkeley,"1244 Martin Luther King Jr Way, Berkeley, CA 94709",Single Family,https://www.zillow.com/homedetails/1244-Martin-Luther-King-Jr-Way-Berkeley-CA-94709/24843141_zpid/,House for sale,"5,401 sqft",5401,"$985,000 ","1,111",CA,1244 Martin Luther King Jr Way,1924,None,$887 ,94709
3,5,Perris,"23210 Piedras Rd, Perris, CA 92570",Single Family,https://www.zillow.com/homedetails/23210-Piedras-Rd-Perris-CA-92570/17887078_zpid/,House for sale,1.91 acres,83199.6,"$579,900 ","3,134",CA,23210 Piedras Rd,1989,"$570,153 ",$185 ,92570
1,2,SanFrancisco,"205 Clipper St, San Francisco, CA 94114",Single Family,https://www.zillow.com/homedetails/205-Clipper-St-San-Francisco-CA-94114/15181462_zpid/,House for sale,"2,848 sqft",2848,"$1,395,000 ","1,166",CA,205 Clipper St,1900,"$1,661,869 ","$1,196 ",94114
2,3,LosAngeles,"8326 Kirkwood Dr, Los Angeles, CA 90046",Single Family,https://www.zillow.com/homedetails/8326-Kirkwood-Dr-Los-Angeles-CA-90046/20797879_zpid/,House for sale,"2,996 sqft",2996,"$999,999 ","1,372",CA,8326 Kirkwood Dr,1976,"$1,022,752 ",$729 ,90046
3,4,Sunnyvale,"691 Dunholme Way, Sunnyvale, CA 94087",Single Family,https://www.zillow.com/homedetails/691-Dunholme-Way-Sunnyvale-CA-94087/19614101_zpid/,House for sale,"6,860 sqft",6860,"$2,195,000 ","1,935",CA,691 Dunholme Way,1962,"$2,151,960 ","$1,134 ",94087
2,3,HaciendaHeights,"1128 Marchmont Ave, Hacienda Heights, CA 91745",Single Family,https://www.zillow.com/homedetails/1128-Marchmont-Ave-Hacienda-Heights-CA-91745/21471747_zpid/,House for sale,"6,529 sqft",6529,"$519,000 ","1,346",CA,1128 Marchmont Ave,1954,"$519,004 ",$386 ,91745
3,4,SanDiego,"12444 Cloudesly Dr, San Diego, CA 92128",Single Family,https://www.zillow.com/homedetails/12444-Cloudesly-Dr-San-Diego-CA-92128/16736094_zpid/,House for sale,"6,259 sqft",6259,"$898,000 ","2,909",CA,12444 Cloudesly Dr,1981,"$890,861 ",$309 ,92128
3,3,SanJose,"636 Plaza Invierno, San Jose, CA 95111",Single Family,https://www.zillow.com/homedetails/636-Plaza-Invierno-San-Jose-CA-95111/19816870_zpid/,House for sale,"2,461 sqft",2461,"$797,000 ","1,808",CA,636 Plaza Invierno,1986,"$803,697 ",$441 ,95111
2,4,SanJose,"4987 Tifton Way, San Jose, CA 95118",Single Family,https://www.zillow.com/homedetails/4987-Tifton-Way-San-Jose-CA-95118/19758795_zpid/,House for sale,"6,006 sqft",6006,"$970,000 ","1,408",CA,4987 Tifton Way,1964,"$980,698 ",$689 ,95118
3,5,Lancaster,"418 E Avenue J7, Lancaster, CA 93535",Single Family,https://www.zillow.com/homedetails/418-E-Avenue-J7-Lancaster-CA-93535/65241850_zpid/,House for sale,"6,534 sqft",6534,"$279,000 ","1,586",CA,418 E Avenue J7,2004,"$279,000 ",$176 ,93535
2,3,HuntingtonBeach,"16351 Howland Ln, Huntington Beach, CA 92647",Single Family,https://www.zillow.com/homedetails/16351-Howland-Ln-Huntington-Beach-CA-92647/25266652_zpid/,House for sale,"7,300 sqft",7300,"$765,000 ","1,637",CA,16351 Howland Ln,1964,"$765,000 ",$467 ,92647
3,4,Tracy,"1180 Brighton Dr, Tracy, CA 95376",Single Family,https://www.zillow.com/homedetails/1180-Brighton-Dr-Tracy-CA-95376/15373209_zpid/,House for sale,"5,606 sqft",5606,"$475,000 ","1,830",CA,1180 Brighton Dr,1990,"$469,279 ",$260 ,95376
3,3,Aptos,"324 Moosehead Dr, Aptos, CA 95003",Single Family,https://www.zillow.com/homedetails/324-Moosehead-Dr-Aptos-CA-95003/16138409_zpid/,House for sale,"5,837 sqft",5837,"$789,000 ","1,793",CA,324 Moosehead Dr,1984,"$789,000 ",$440 ,95003
2,3,Sacramento,"1424 Arvilla Dr, Sacramento, CA 95822",Single Family,https://www.zillow.com/homedetails/1424-Arvilla-Dr-Sacramento-CA-95822/25805323_zpid/,House for sale,"8,712 sqft",8712,"$445,000 ","1,838",CA,1424 Arvilla Dr,1944,"$448,819 ",$242 ,95822
3,4,LosAngeles,"2809 Glendower Ave, Los Angeles, CA 90027",Single Family,https://www.zillow.com/homedetails/2809-Glendower-Ave-Los-Angeles-CA-90027/20808843_zpid/,House for sale,"8,781 sqft",8781,"$2,695,000 ","2,594",CA,2809 Glendower Ave,1953,"$2,695,006 ","$1,039 ",90027
7,5,LosAngeles,"2284 Hercules Dr, Los Angeles, CA 90046",Single Family,https://www.zillow.com/homedetails/2284-Hercules-Dr-Los-Angeles-CA-90046/20802247_zpid/,House for sale,0.36 acres,15681.6,"$8,995,000 ","6,716",CA,2284 Hercules Dr,1980,"$8,720,568 ","$1,339 ",90046
8,6,Tiburon,"3300 Paradise Dr, Tiburon, CA 94920",Single Family,https://www.zillow.com/homedetails/3300-Paradise-Dr-Tiburon-CA-94920/58766929_zpid/,House for sale,1.66 acres,72309.6,"$8,600,000 ","8,149",CA,3300 Paradise Dr,2008,"$8,600,055 ","$1,055 ",94920
3,2,Sacramento,"841 26th St, Sacramento, CA 95816",Single Family,https://www.zillow.com/homedetails/841-26th-St-Sacramento-CA-95816/25785432_zpid/,House for sale,"1,698 sqft",1698,"$499,000 ","1,317",CA,841 26th St,1998,"$496,350 ",$379 ,95816
1,2,Modesto,"616 Thrasher Ave, Modesto, CA 95354",Single Family,https://www.zillow.com/homedetails/616-Thrasher-Ave-Modesto-CA-95354/16003517_zpid/,House for sale,"9,901 sqft",9901,"$199,900 ",728,CA,616 Thrasher Ave,1946,"$197,813 ",$275 ,95354
2,3,SanFrancisco,"755 Lawton St, San Francisco, CA 94122",Single Family,https://www.zillow.com/homedetails/755-Lawton-St-San-Francisco-CA-94122/15109645_zpid/,House for sale,"2,748 sqft",2748,"$1,199,000 ","1,314",CA,755 Lawton St,1953,"$1,458,170 ",$912 ,94122
2,3,Albany,"948 Stannage Ave, Albany, CA 94706",Single Family,https://www.zillow.com/homedetails/948-Stannage-Ave-Albany-CA-94706/24852501_zpid/,House for sale,"2,500 sqft",2500,"$995,000 ","1,113",CA,948 Stannage Ave,1928,"$1,245,267 ",$894 ,94706
2,3,Whittier,"13649 Valna Dr, Whittier, CA 90602",Single Family,https://www.zillow.com/homedetails/13649-Valna-Dr-Whittier-CA-90602/21429263_zpid/,House for sale,"7,631 sqft",7631,"$610,000 ","1,414",CA,13649 Valna Dr,1951,"$610,003 ",$431 ,90602
4,6,SantaBarbara,"1266 San Antonio Creek Rd, Santa Barbara, CA 93111",Single Family,https://www.zillow.com/homedetails/1266-San-Antonio-Creek-Rd-Santa-Barbara-CA-93111/15903574_zpid/,House for sale,1.01 acres,43995.6,"$2,275,000 ","2,964",CA,1266 San Antonio Creek Rd,1964,"$2,130,434 ",$768 ,93111
