Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
2,2,RedondoBeach,"649 S Prospect Ave UNIT 204, Redondo Beach, CA 90277",Condo,https://www.zillow.com/homedetails/649-S-Prospect-Ave-UNIT-204-Redondo-Beach-CA-90277/21321208_zpid/,Condo for sale,"$599,000",977,CA,649 S Prospect Ave UNIT 204,1970,"$600,443",$613,90277
2,2,Anaheim,"1082 S Citron St # 49, Anaheim, CA 92805",Condo,https://www.zillow.com/homedetails/1082-S-Citron-St-49-Anaheim-CA-92805/25749845_zpid/,Condo for sale,"$330,000",988,CA,1082 S Citron St # 49,1980,"$330,003",$334,92805
3,3,PlayaVista,"13031 Villosa Pl APT 115, Playa Vista, CA 90094",Condo,https://www.zillow.com/homedetails/13031-Villosa-Pl-APT-115-Playa-Vista-CA-90094/79795728_zpid/,Condo for sale,"$1,295,000","1,920",CA,13031 Villosa Pl APT 115,2006,"$1,295,009",$674,90094
3,3,Highland,"7284 Isabella Villa Ct, Highland, CA 92346",Condo,https://www.zillow.com/homedetails/7284-Isabella-Villa-Ct-Highland-CA-92346/82905594_zpid/,Condo for sale,"$315,888","1,419",CA,7284 Isabella Villa Ct,2005,"$342,982",$223,92346
1,1,LosAngeles,"5257 Radford Ave UNIT 312, Los Angeles, CA 91607",Condo,https://www.zillow.com/homedetails/5257-Radford-Ave-UNIT-312-Los-Angeles-CA-91607/20017567_zpid/,Condo for sale,"$350,000",643,CA,5257 Radford Ave UNIT 312,1973,"$353,620",$544,91607
2,1,RanchoCucamonga,"8167 Vineyard Ave UNIT 66, Rancho Cucamonga, CA 91730",Condo,https://www.zillow.com/homedetails/8167-Vineyard-Ave-UNIT-66-Rancho-Cucamonga-CA-91730/17296130_zpid/,Foreclosure,"$205,000",708,CA,8167 Vineyard Ave UNIT 66,1985,None,$290,91730
3,3,Pasadena,"70 Harkness Ave APT 5, Pasadena, CA 91106",Condo,https://www.zillow.com/homedetails/70-Harkness-Ave-APT-5-Pasadena-CA-91106/20869443_zpid/,Condo for sale,"$739,900","1,667",CA,70 Harkness Ave APT 5,1988,"$740,517",$444,91106
2,3,RanchoCucamonga,"10655 Lemon Ave APT 1004, Rancho Cucamonga, CA 91737",Condo,https://www.zillow.com/homedetails/10655-Lemon-Ave-APT-1004-Rancho-Cucamonga-CA-91737/64666465_zpid/,Condo for sale,"$355,000","1,111",CA,10655 Lemon Ave APT 1004,1987,"$349,394",$320,91737
3,3,Claremont,"757 W 1st St, Claremont, CA 91711",Condo,https://www.zillow.com/homedetails/757-W-1st-St-Claremont-CA-91711/136478122_zpid/,Condo for sale,"$655,000","1,450",CA,757 W 1st St,2004,"$653,777",$452,91711
2,2,Walnut,"795 Francesca Dr UNIT 202, Walnut, CA 91789",Condo,https://www.zillow.com/homedetails/795-Francesca-Dr-UNIT-202-Walnut-CA-91789/63896595_zpid/,Condo for sale,"$350,000","1,026",CA,795 Francesca Dr UNIT 202,2005,"$350,002",$341,91789
1,1,Stockton,"3591 Quail Lakes Dr APT 83, Stockton, CA 95207",Condo,https://www.zillow.com/homedetails/3591-Quail-Lakes-Dr-APT-83-Stockton-CA-95207/15311743_zpid/,Condo for sale,"$120,000",612,CA,3591 Quail Lakes Dr APT 83,1980,"$114,857",$196,95207
2,2,SanMateo,"200 Elm St APT 310, San Mateo, CA 94401",Condo,https://www.zillow.com/homedetails/200-Elm-St-APT-310-San-Mateo-CA-94401/15642063_zpid/,Condo for sale,"$799,888","1,303",CA,200 Elm St APT 310,1962,"$836,763",$614,94401
2,2,SanFrancisco,"177 Townsend St UNIT 635, San Francisco, CA 94107",Condo,https://www.zillow.com/homedetails/177-Townsend-St-UNIT-635-San-Francisco-CA-94107/82786301_zpid/,Condo for sale,"$1,249,000",927,CA,177 Townsend St UNIT 635,2007,"$1,249,008","$1,347",94107
1,1,SanFrancisco,"2051 Scott St APT 403, San Francisco, CA 94115",Condo,https://www.zillow.com/homedetails/2051-Scott-St-APT-403-San-Francisco-CA-94115/15082566_zpid/,Condo for sale,"$895,000",871,CA,2051 Scott St APT 403,1915,"$999,061","$1,028",94115
1,2,SantaRosa,"901 Russell Ave APT 143, Santa Rosa, CA 95403",Condo,https://www.zillow.com/homedetails/901-Russell-Ave-APT-143-Santa-Rosa-CA-95403/15765022_zpid/,Condo for sale,"$300,000",916,CA,901 Russell Ave APT 143,1987,"$300,001",$328,95403
2,2,SanFrancisco,"1578 Waller St, San Francisco, CA 94117",Condo,https://www.zillow.com/homedetails/1578-Waller-St-San-Francisco-CA-94117/15086963_zpid/,Condo for sale,"$1,595,000","1,530",CA,1578 Waller St,1905,"$1,823,733","$1,042",94117
3,3,Brea,"400 Maravilla Ln, Brea, CA 92823",Condo,https://www.zillow.com/homedetails/400-Maravilla-Ln-Brea-CA-92823/246154557_zpid/,Condo for sale,"$828,800","1,837",CA,400 Maravilla Ln,2017,"$828,800",$451,92823
2,2,SanDiego,"5995 Dandridge Ln UNIT 156, San Diego, CA 92115",Condo,https://www.zillow.com/homedetails/5995-Dandridge-Ln-UNIT-156-San-Diego-CA-92115/17006261_zpid/,Condo for sale,"$299,000","1,069",CA,5995 Dandridge Ln UNIT 156,1985,"$299,002",$280,92115
2,2,SolanaBeach,"707 S Sierra Ave UNIT 11, Solana Beach, CA 92075",Condo,https://www.zillow.com/homedetails/707-S-Sierra-Ave-UNIT-11-Solana-Beach-CA-92075/16759818_zpid/,Condo for sale,"$998,000","1,450",CA,707 S Sierra Ave UNIT 11,1975,"$986,998",$688,92075
1,1,LosAngeles,"1119 Albany St APT 235, Los Angeles, CA 90015",Condo,https://www.zillow.com/homedetails/1119-Albany-St-APT-235-Los-Angeles-CA-90015/20624669_zpid/,Condo for sale,"$465,000",797,CA,1119 Albany St APT 235,1983,"$465,124",$583,90015
1,2,SanFrancisco,"1547 48th Ave # 2, San Francisco, CA 94122",Condo,https://www.zillow.com/homedetails/1547-48th-Ave-2-San-Francisco-CA-94122/15108030_zpid/,Condo for sale,"$899,000",869,CA,1547 48th Ave # 2,1992,"$1,015,416","$1,035",94122
4,3,Irvine,"105 Terrapin, Irvine, CA 92618",Condo,https://www.zillow.com/homedetails/105-Terrapin-Irvine-CA-92618/2094775336_zpid/,Condo for sale,"$855,000","1,949",CA,105 Terrapin,2017,"$850,243",$439,92618
2,2,Santee,"9300 Darcy Ct, Santee, CA 92071",Condo,https://www.zillow.com/homedetails/9300-Darcy-Ct-Santee-CA-92071/16878640_zpid/,Condo for sale,"$350,000","1,170",CA,9300 Darcy Ct,1981,"$346,491",$299,92071
3,2,Irvine,"23 Bijou, Irvine, CA 92618",Condo,https://www.zillow.com/homedetails/23-Bijou-Irvine-CA-92618/118264868_zpid/,Condo for sale,"$575,000","1,206",CA,23 Bijou,2011,"$575,000",$477,92618
3,3,Irvine,"37 Amberleaf # 123, Irvine, CA 92614",Condo,https://www.zillow.com/homedetails/37-Amberleaf-123-Irvine-CA-92614/25663637_zpid/,Condo for sale,"$714,900","1,373",CA,37 Amberleaf # 123,1986,"$705,455",$521,92614
2,2,SantaClarita,"20309 Rue Crevier UNIT 575, Santa Clarita, CA 91351",Condo,https://www.zillow.com/homedetails/20309-Rue-Crevier-UNIT-575-Santa-Clarita-CA-91351/20211224_zpid/,Condo for sale,"$339,900",964,CA,20309 Rue Crevier UNIT 575,1987,"$339,900",$353,91351
3,4,AlisoViejo,"11 El Caserio, Aliso Viejo, CA 92656",Condo,https://www.zillow.com/homedetails/11-El-Caserio-Aliso-Viejo-CA-92656/25742532_zpid/,Condo for sale,"$800,000","2,040",CA,11 El Caserio,1997,"$793,005",$392,92656
2,2,SantaMaria,"1110 Via Mavis, Santa Maria, CA 93455",Condo,https://www.zillow.com/homedetails/1110-Via-Mavis-Santa-Maria-CA-93455/15932844_zpid/,Condo for sale,"$355,000","1,576",CA,1110 Via Mavis,1979,"$349,586",$225,93455
2,2,Santee,"8445 Graves Ave UNIT 5, Santee, CA 92071",Condo,https://www.zillow.com/homedetails/8445-Graves-Ave-UNIT-5-Santee-CA-92071/16891186_zpid/,Condo for sale,"$295,000","1,110",CA,8445 Graves Ave UNIT 5,1975,"$293,222",$266,92071
2,2,ChulaVista,"110 N 2nd Ave UNIT 60, Chula Vista, CA 91910",Condo,https://www.zillow.com/homedetails/110-N-2nd-Ave-UNIT-60-Chula-Vista-CA-91910/17100716_zpid/,Condo for sale,"$299,000","1,003",CA,110 N 2nd Ave UNIT 60,1980,"$299,002",$298,91910
1,2,SanDiego,"6878 Navajo Rd UNIT 105, San Diego, CA 92119",Condo,https://www.zillow.com/homedetails/6878-Navajo-Rd-UNIT-105-San-Diego-CA-92119/16979391_zpid/,Condo for sale,"$349,000",836,CA,6878 Navajo Rd UNIT 105,1970,"$344,084",$417,92119
1,1,Brea,"580 N Brea Blvd APT 35, Brea, CA 92821",Condo,https://www.zillow.com/homedetails/580-N-Brea-Blvd-APT-35-Brea-CA-92821/25739206_zpid/,Condo for sale,"$420,000",851,CA,580 N Brea Blvd APT 35,1979,"$420,001",$494,92821
2,2,Visalia,"4743 W School Ave, Visalia, CA 93291",Condo,https://www.zillow.com/homedetails/4743-W-School-Ave-Visalia-CA-93291/16228671_zpid/,Condo for sale,"$144,900","1,057",CA,4743 W School Ave,1980,"$139,508",$137,93291
2,2,LagunaWoods,"161 Avenida Majorca UNIT N, Laguna Woods, CA 92637",Cooperative,https://www.zillow.com/homedetails/161-Avenida-Majorca-UNIT-N-Laguna-Woods-CA-92637/2106560844_zpid/,Co-op for sale,"$212,500","1,040",null,161 Avenida Majorca UNIT N,1964,"$209,133",null,92637
2,2,PalmSprings,"2477 Miramonte Cir E UNIT C, Palm Springs, CA 92264",Condo,https://www.zillow.com/homedetails/2477-Miramonte-Cir-E-UNIT-C-Palm-Springs-CA-92264/17740548_zpid/,Condo for sale,"$305,000","1,188",CA,2477 Miramonte Cir E UNIT C,1974,"$298,544",$257,92264
2,2,LosAngeles,"5440 Lindley Ave UNIT 319, Los Angeles, CA 91316",Condo,https://www.zillow.com/homedetails/5440-Lindley-Ave-UNIT-319-Los-Angeles-CA-91316/19937977_zpid/,Condo for sale,"$525,000","1,582",CA,5440 Lindley Ave UNIT 319,1973,"$525,004",$332,91316
2,1,LosAngeles,"10501 Wilshire Blvd UNIT 1104, Los Angeles, CA 90024",Condo,https://www.zillow.com/homedetails/10501-Wilshire-Blvd-UNIT-1104-Los-Angeles-CA-90024/82584555_zpid/,Condo for sale,"$725,000",744,CA,10501 Wilshire Blvd UNIT 1104,1963,"$726,452",$974,90024
2,2,Belmont,"600 El Camino Real # 309, Belmont, CA 94002",Condo,https://www.zillow.com/homedetails/600-El-Camino-Real-309-Belmont-CA-94002/2082343234_zpid/,Condo for sale,"$1,288,000","1,398",CA,600 El Camino Real # 309,2019,"$1,364,166",$921,94002
2,2,Whittier,"4140 Workman Mill Rd UNIT 115, Whittier, CA 90601",Condo,https://www.zillow.com/homedetails/4140-Workman-Mill-Rd-UNIT-115-Whittier-CA-90601/21421639_zpid/,Condo for sale,"$345,000","1,066",CA,4140 Workman Mill Rd UNIT 115,1979,"$345,003",$324,90601
1,2,SanJose,"5676 Calmor Ct APT 3, San Jose, CA 95123",Condo,https://www.zillow.com/homedetails/5676-Calmor-Ct-APT-3-San-Jose-CA-95123/19830550_zpid/,Condo for sale,"$449,000",903,CA,5676 Calmor Ct APT 3,1970,"$450,137",$497,95123
2,2,ApexatMissionStevenson,"Residence 2 Plan, Apex at Mission Stevenson",Condo,https://www.zillow.com/community/apex-at-mission-stevenson/2084629922_zpid/,New construction,"$799,900+","1,248",null,Residence 2 Plan,2019,"$786,238",null,null
2,2,SantaBarbara,"1054 Miramonte Dr APT 2, Santa Barbara, CA 93109",Condo,https://www.zillow.com/homedetails/1054-Miramonte-Dr-APT-2-Santa-Barbara-CA-93109/131009004_zpid/,Condo for sale,"$650,000","1,072",CA,1054 Miramonte Dr APT 2,1971,"$635,020",$606,93109
3,2,ZatMillenia,"0003 Plan, Z at Millenia",Condo,https://www.zillow.com/community/z-at-millenia/2085300893_zpid/,New construction,"$432,000+","1,475",null,0003 Plan,2019,"$426,240",null,null
1,1,Hercules,"86 Glenwood, Hercules, CA 94547",Condo,https://www.zillow.com/homedetails/86-Glenwood-Hercules-CA-94547/18499703_zpid/,Condo for sale,"$325,000",688,CA,86 Glenwood,1986,"$325,002",$472,94547
1,2,WalnutCreek,"1240 Walker Ave APT 201, Walnut Creek, CA 94596",Condo,https://www.zillow.com/homedetails/1240-Walker-Ave-APT-201-Walnut-Creek-CA-94596/18413660_zpid/,Condo for sale,"$299,950",790,CA,1240 Walker Ave APT 201,1971,"$300,211",$380,94596
1,1,WalnutCreek,"2732 Tice Creek Dr APT 1, Walnut Creek, CA 94595",Condo,https://www.zillow.com/homedetails/2732-Tice-Creek-Dr-APT-1-Walnut-Creek-CA-94595/18555914_zpid/,Condo for sale,"$280,000",729,CA,2732 Tice Creek Dr APT 1,1966,"$280,002",$384,94595
2,2,Irvine,"181 Carlow, Irvine, CA",Condo,https://www.zillow.com/homedetails/181-Carlow-Irvine-CA-92618/2082343958_zpid/,New construction,"$685,990","1,485",CA,181 Carlow,2019,"$682,641",$462,null
3,2,SanRafael,"45 Knollwood Dr, San Rafael, CA 94901",Condo,https://www.zillow.com/homedetails/45-Knollwood-Dr-San-Rafael-CA-94901/19304695_zpid/,Condo for sale,"$869,000","1,865",CA,45 Knollwood Dr,1974,"$870,087",$466,94901
2,2,SealBeach,"1800 Sunningdale M-14 # 18G, Seal Beach, CA 90740",Condo,https://www.zillow.com/homedetails/1800-Sunningdale-M-14-18G-Seal-Beach-CA-90740/2082344113_zpid/,Condo for sale,"$418,000","1,150",CA,1800 Sunningdale M-14 # 18G,1962,"$414,744",$363,90740
3,3,SanRafael,"221 Sylvia Way, San Rafael, CA 94903",Condo,https://www.zillow.com/homedetails/221-Sylvia-Way-San-Rafael-CA-94903/19299473_zpid/,Condo for sale,"$695,000","1,516",CA,221 Sylvia Way,1973,"$695,003",$458,94903
3,3,SanDiego,"2622 Prato Ln, San Diego, CA 92108",Condo,https://www.zillow.com/homedetails/2622-Prato-Ln-San-Diego-CA-92108/66657991_zpid/,Condo for sale,"$659,000","1,437",CA,2622 Prato Ln,2004,"$653,176",$459,92108
1,2,SanJose,"5497 Spinnaker Walkway APT 3, San Jose, CA 95123",Condo,https://www.zillow.com/homedetails/5497-Spinnaker-Walkway-APT-3-San-Jose-CA-95123/2082344965_zpid/,Condo for sale,"$399,000",903,CA,5497 Spinnaker Walkway APT 3,1970,"$403,045",$442,95123
2,2,PalosVerdesEstates,"2545 Via Campesina APT 306, Palos Verdes Estates, CA 90274",Condo,https://www.zillow.com/homedetails/2545-Via-Campesina-APT-306-Palos-Verdes-Estates-CA-90274/21339946_zpid/,Condo for sale,"$699,000","1,511",CA,2545 Via Campesina APT 306,1986,"$699,005",$463,90274
3,3,LosAngeles,"10629 Woodbridge St UNIT 104, Los Angeles, CA 91602",Condo,https://www.zillow.com/homedetails/10629-Woodbridge-St-UNIT-104-Los-Angeles-CA-91602/20043581_zpid/,Condo for sale,"$729,000","1,583",CA,10629 Woodbridge St UNIT 104,1992,"$729,060",$461,91602
2,3,LongBeach,"6300 Riviera Cir, Long Beach, CA 90815",Condo,https://www.zillow.com/homedetails/6300-Riviera-Cir-Long-Beach-CA-90815/21212132_zpid/,Condo for sale,"$725,000","1,715",CA,6300 Riviera Cir,1981,"$725,005",$423,90815
1,1,1433BushSt.,"03 Plan, 1433 Bush St.",Condo,https://www.zillow.com/community/1433-bush-st/2083830637_zpid/,New construction,"$785,000+",600,null,03 Plan,2019,"$802,692",null,null
2,2,Richmond,"1200 Brickyard Way APT 306, Richmond, CA 94801",Condo,https://www.zillow.com/homedetails/1200-Brickyard-Way-APT-306-Richmond-CA-94801/18548750_zpid/,Condo for sale,"$649,000","1,369",CA,1200 Brickyard Way APT 306,1985,"$649,000",$474,94801
1,2,NorthHollywood,"7131 Coldwater Canyon Ave APT 15, North Hollywood, CA 91605",Cooperative,https://www.zillow.com/homedetails/7131-Coldwater-Canyon-Ave-APT-15-North-Hollywood-CA-91605/2144454163_zpid/,Co-op for sale,"$269,000",850,null,7131 Coldwater Canyon Ave APT 15,1962,"$269,002",null,91605
3,2,Irvine,"134 Coralwood, Irvine, CA 92618",Condo,https://www.zillow.com/homedetails/134-Coralwood-Irvine-CA-92618/118266226_zpid/,Condo for sale,"$680,000","1,439",CA,134 Coralwood,2011,"$677,025",$473,92618
2,2,WalnutCreek,"1300 Rockledge Ln APT 3, Walnut Creek, CA 94595",Condo,https://www.zillow.com/homedetails/1300-Rockledge-Ln-APT-3-Walnut-Creek-CA-94595/18553871_zpid/,Condo for sale,"$625,000","1,081",CA,1300 Rockledge Ln APT 3,1964,"$637,393",$578,94595
3,3,Irvine,"12 Coriander, Irvine, CA 92603",Condo,https://www.zillow.com/homedetails/12-Coriander-Irvine-CA-92603/63118700_zpid/,Condo for sale,"$1,089,900","2,101",CA,12 Coriander,2003,"$1,075,683",$519,92603
