Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
3,6,LongBeach,"2234 E Spaulding St, Long Beach, CA 90804",Multi Family,https://www.zillow.com/homedetails/2234-E-Spaulding-St-Long-Beach-CA-90804/21227554_zpid/,Apartment for sale,"$800,000","1,825",CA,2234 E Spaulding St,1920,"$800,001",$438,90804
4,7,LosAngeles,"138 E 82nd Pl, Los Angeles, CA 90003",Multi Family,https://www.zillow.com/homedetails/138-E-82nd-Pl-Los-Angeles-CA-90003/20945359_zpid/,Apartment for sale,"$630,000",1,CA,138 E 82nd Pl,1923,"$629,998","$630,000",90003
7,7,LosAngeles,"501 Loma Dr, Los Angeles, CA 90017",Multi Family,https://www.zillow.com/homedetails/501-Loma-Dr-Los-Angeles-CA-90017/2104039974_zpid/,Apartment for sale,"$1,750,000","5,237",CA,501 Loma Dr,1939,"$1,743,252",$334,90017
4,4,Oakland,"5915 Eastlawn St, Oakland, CA 94621",Multi Family,https://www.zillow.com/homedetails/5915-Eastlawn-St-Oakland-CA-94621/24795471_zpid/,Apartment for sale,"$640,000","2,520",CA,5915 Eastlawn St,1920,"$673,440",$254,94621
5,5,LosAngeles,"3160 Barbara Ct, Los Angeles, CA 90068",Multi Family,https://www.zillow.com/homedetails/3160-Barbara-Ct-Los-Angeles-CA-90068/20045776_zpid/,Apartment for sale,"$1,899,000","2,638",CA,3160 Barbara Ct,1941,"$1,892,855",$720,90068
4,4,MontereyPark,"423 Florence Ave, Monterey Park, CA 91755",Multi Family,https://www.zillow.com/homedetails/423-Florence-Ave-Monterey-Park-CA-91755/20663634_zpid/,Apartment for sale,"$1,048,888","2,347",CA,423 Florence Ave,1936,"$1,048,881",$447,91755
--,Studio,Eureka,"1319 Myrtle Ave, Eureka, CA 95501",Multi Family,https://www.zillow.com/homedetails/1319-Myrtle-Ave-Eureka-CA-95501/205177975_zpid/,Apartment for sale,"$525,000","3,744",CA,1319 Myrtle Ave,1979,"$521,147",$140,95501
5,5,SanFrancisco,"575-577 17th Ave, San Francisco, CA 94121",Multi Family,https://www.zillow.com/homedetails/575-577-17th-Ave-San-Francisco-CA-94121/15095200_zpid/,Apartment for sale,"$2,590,000","2,583",CA,575-577 17th Ave,1914,"$2,710,855","$1,003",94121
3,6,LosAngeles,"626 W 99th St, Los Angeles, CA 90044",Multi Family,https://www.zillow.com/homedetails/626-W-99th-St-Los-Angeles-CA-90044/20961207_zpid/,Apartment for sale,"$660,000","1,823",CA,626 W 99th St,1926,"$660,000",$362,90044
3,7,LosAngeles,"2115 Portland St, Los Angeles, CA 90007",Multi Family,https://www.zillow.com/homedetails/2115-Portland-St-Los-Angeles-CA-90007/20622706_zpid/,Apartment for sale,"$1,095,000","3,756",CA,2115 Portland St,1896,"$1,091,928",$292,90007
4,5,SantaMaria,"713 Central Ave, Santa Maria, CA 93454",Multi Family,https://www.zillow.com/homedetails/713-Central-Ave-Santa-Maria-CA-93454/15950588_zpid/,Apartment for sale,"$693,000","2,271",CA,713 Central Ave,1928,"$678,150",$305,93454
--,Studio,PacificGrove,"216 Cedar St, Pacific Grove, CA 93950",Multi Family,https://www.zillow.com/homedetails/216-Cedar-St-Pacific-Grove-CA-93950/300084230_zpid/,Apartment for sale,"$1,785,000","2,000",CA,216 Cedar St,1961,"$1,757,253",$892,93950
4,4,SanFrancisco,"3702 3702a 22nd St, San Francisco, CA 94114",Multi Family,https://www.zillow.com/homedetails/3702-3702a-22nd-St-San-Francisco-CA-94114/2082486424_zpid/,Apartment for sale,"$3,995,000","2,955",CA,3702 3702a 22nd St,1900,"$4,238,090","$1,352",94114
3,5,SanFrancisco,"185 187 19th Ave, San Francisco, CA 94121",Multi Family,https://www.zillow.com/homedetails/185-187-19th-Ave-San-Francisco-CA-94121/2082486790_zpid/,Apartment for sale,"$3,449,000","3,320",CA,185 187 19th Ave,1924,"$3,564,394","$1,039",94121
--,Studio,SanFrancisco,"101 111 Noe St, San Francisco, CA 94114",Multi Family,https://www.zillow.com/homedetails/101-111-Noe-St-San-Francisco-CA-94114/2082486791_zpid/,Apartment for sale,"$4,850,000","9,687",CA,101 111 Noe St,1900,"$5,161,797",$501,94114
--,Studio,SanFrancisco,"72 74 28th St, San Francisco, CA 94110",Multi Family,https://www.zillow.com/homedetails/72-74-28th-St-San-Francisco-CA-94110/2082487341_zpid/,Apartment for sale,"$3,190,000",--,CA,72 74 28th St,1900,"$3,539,302",No Data,94110
4,8,Oceanside,"810 Acacia Ave, Oceanside, CA 92058",Multi Family,https://www.zillow.com/homedetails/810-Acacia-Ave-Oceanside-CA-92058/295338306_zpid/,Apartment for sale,"$1,200,000","3,570",CA,810 Acacia Ave,1972,"$1,153,839",$336,92058
3,5,SanFrancisco,"1810 1812 15th St, San Francisco, CA 94103",Multi Family,https://www.zillow.com/homedetails/1810-1812-15th-St-San-Francisco-CA-94103/2082489829_zpid/,Apartment for sale,"$2,190,000",--,CA,1810 1812 15th St,1907,None,No Data,94103
2,4,SantaBarbara,"1014 Chino St, Santa Barbara, CA 93101",Multi Family,https://www.zillow.com/homedetails/1014-Chino-St-Santa-Barbara-CA-93101/15892341_zpid/,Apartment for sale,"$1,169,000",--,CA,1014 Chino St,1965,"$1,154,656",No Data,93101
3,4,Downey,"7162 Stewart And Gray Rd, Downey, CA 90241",Multi Family,https://www.zillow.com/homedetails/7162-Stewart-And-Gray-Rd-Downey-CA-90241/21040871_zpid/,Apartment for sale,"$769,500","2,169",CA,7162 Stewart And Gray Rd,1969,"$769,504",$355,90241
2,6,Hemet,"426 N Thompson St, Hemet, CA 92543",Multi Family,https://www.zillow.com/homedetails/426-N-Thompson-St-Hemet-CA-92543/2082492134_zpid/,Apartment for sale,"$299,000","2,016",CA,426 N Thompson St,1972,"$299,000",$148,92543
--,--,Gridley,"425 445 Virginia St, Gridley, CA 95948",Multi Family,https://www.zillow.com/homedetails/425-445-Virginia-St-Gridley-CA-95948/2082493592_zpid/,Apartment for sale,"$495,000","4,714",CA,425 445 Virginia St,1916,"$489,920",$105,95948
--,Studio,SanJose,"3909 Camden Ave, San Jose, CA 95124",Multi Family,https://www.zillow.com/homedetails/3909-Camden-Ave-San-Jose-CA-95124/153353320_zpid/,Apartment for sale,"$1,220,000","1,932",CA,3909 Camden Ave,1959,"$1,223,037",$631,95124
5,8,LosAngeles,"Manning Ave, Los Angeles, CA 90024",Multi Family,https://www.zillow.com/homedetails/Manning-Ave-Los-Angeles-CA-90024/2082493946_zpid/,Apartment for sale,"$3,195,000","4,138",CA,Manning Ave,1947,"$3,137,331",$772,90024
2,4,SanDiego,"3996 Gamma St, San Diego, CA 92113",Multi Family,https://www.zillow.com/homedetails/3996-Gamma-St-San-Diego-CA-92113/295363178_zpid/,Apartment for sale,"$679,000",--,CA,3996 Gamma St,1960,"$672,930",No Data,92113
4,4,LosAngeles,"1635 N Vista St, Los Angeles, CA 90046",Multi Family,https://www.zillow.com/homedetails/1635-N-Vista-St-Los-Angeles-CA-90046/20794378_zpid/,Apartment for sale,"$2,290,000","2,350",CA,1635 N Vista St,1921,"$2,218,451",$974,90046
2,2,Oceanside,"4946 Alicante Way, Oceanside, CA 92056",Multi Family,https://www.zillow.com/homedetails/4946-Alicante-Way-Oceanside-CA-92056/16624620_zpid/,Apartment for sale,"$749,000","1,800",CA,4946 Alicante Way,1988,"$739,111",$416,92056
3,4,Anaheim,"624 W Provential Dr, Anaheim, CA 92805",Multi Family,https://www.zillow.com/homedetails/624-W-Provential-Dr-Anaheim-CA-92805/25128602_zpid/,Apartment for sale,"$1,150,000","3,882",CA,624 W Provential Dr,1961,"$1,132,425",$296,92805
2,3,GardenGrove,"9602 Alwood Ave, Garden Grove, CA 92841",Multi Family,https://www.zillow.com/homedetails/9602-Alwood-Ave-Garden-Grove-CA-92841/2082495103_zpid/,Apartment for sale,"$4,775,000","12,223",CA,9602 Alwood Ave,1958,"$4,434,689",$391,92841
4,4,LongBeach,"1009 Gardenia Ave, Long Beach, CA 90813",Multi Family,https://www.zillow.com/homedetails/1009-Gardenia-Ave-Long-Beach-CA-90813/21233861_zpid/,Apartment for sale,"$795,000","2,460",CA,1009 Gardenia Ave,1923,"$795,003",$323,90813
14,18,LosAngeles,"3325 Andrita St, Los Angeles, CA 90065",Multi Family,https://www.zillow.com/homedetails/3325-Andrita-St-Los-Angeles-CA-90065/2110214980_zpid/,Apartment for sale,"$4,350,000","10,040",CA,3325 Andrita St,1991,"$4,252,633",$433,90065
2,4,Lancaster,"4850 W Avenue A4, Lancaster, CA 93536",Multi Family,https://www.zillow.com/homedetails/4850-W-Avenue-A4-Lancaster-CA-93536/20284224_zpid/,Apartment for sale,"$525,000","1,595",CA,4850 W Avenue A4,1954,"$525,000",$329,93536
12,18,Pasadena,"135 N Wilson Ave, Pasadena, CA 91106",Multi Family,https://www.zillow.com/homedetails/135-N-Wilson-Ave-Pasadena-CA-91106/20868692_zpid/,Apartment for sale,"$3,998,500","8,165",CA,135 N Wilson Ave,1964,None,$490,91106
--,Studio,GrassValley,"111 Maryland Dr, Grass Valley, CA 95945",Multi Family,https://www.zillow.com/homedetails/111-Maryland-Dr-Grass-Valley-CA-95945/19428898_zpid/,Apartment for sale,"$345,000","1,485",CA,111 Maryland Dr,1978,"$345,001",$232,95945
--,Studio,SanFrancisco,"2317 2335 Market St, San Francisco, CA 94114",Multi Family,https://www.zillow.com/homedetails/2317-2335-Market-St-San-Francisco-CA-94114/2082495630_zpid/,Apartment for sale,"$6,495,000","13,847",CA,2317 2335 Market St,1910,"$6,884,310",$469,94114
3,3,Hanford,"209 E Ivy St, Hanford, CA 93230",Multi Family,https://www.zillow.com/homedetails/209-E-Ivy-St-Hanford-CA-93230/2096501600_zpid/,Apartment for sale,"$265,000","2,109",CA,209 E Ivy St,1917,"$261,214",$126,93230
--,9,Calexico,"824 Harold Ave, Calexico, CA 92231",Multi Family,https://www.zillow.com/homedetails/824-Harold-Ave-Calexico-CA-92231/18869662_zpid/,Apartment for sale,"$500,000","3,330",CA,824 Harold Ave,1975,"$497,272",$150,92231
--,Studio,Sacramento,"900 E St, Sacramento, CA 95814",Multi Family,https://www.zillow.com/homedetails/900-E-St-Sacramento-CA-95814/25777400_zpid/,Apartment for sale,"$690,000","1,900",CA,900 E St,1890,"$690,000",$363,95814
5,6,LosAngeles,"2902 S Mansfield Ave, Los Angeles, CA 90016",Multi Family,https://www.zillow.com/homedetails/2902-S-Mansfield-Ave-Los-Angeles-CA-90016/20589327_zpid/,Apartment for sale,"$1,350,000","2,552",CA,2902 S Mansfield Ave,1934,"$1,367,700",$529,90016
4,7,SanBernardino,"1929 Mesa St # A, San Bernardino, CA 92407",Multi Family,https://www.zillow.com/homedetails/1929-Mesa-St-A-San-Bernardino-CA-92407/17353926_zpid/,Apartment for sale,"$599,500","3,096",CA,1929 Mesa St # A,2006,None,$194,92407
--,Studio,Gridley,"425 Virginia St, Gridley, CA 95948",Multi Family,https://www.zillow.com/homedetails/425-Virginia-St-Gridley-CA-95948/2082497821_zpid/,Apartment for sale,"$495,000","4,714",CA,425 Virginia St,1916,"$493,159",$105,95948
--,Studio,Berkeley,"2032 Parker St, Berkeley, CA 94704",Multi Family,https://www.zillow.com/homedetails/2032-Parker-St-Berkeley-CA-94704/24833613_zpid/,Apartment for sale,"$2,495,000","3,643",CA,2032 Parker St,1936,"$2,542,075",$685,94704
6,6,LongBeach,"1432 Cherry Ave # 4, Long Beach, CA 90813",Multi Family,https://www.zillow.com/homedetails/1432-Cherry-Ave-4-Long-Beach-CA-90813/2082498673_zpid/,Apartment for sale,"$975,000","3,252",CA,1432 Cherry Ave # 4,1923,"$975,001",$300,90813
4,6,Wilmington,"907 Mcfarland Ave, Wilmington, CA 90744",Multi Family,https://www.zillow.com/homedetails/907-Mcfarland-Ave-Wilmington-CA-90744/21297498_zpid/,Apartment for sale,"$800,000","3,226",CA,907 Mcfarland Ave,1992,"$798,679",$248,90744
5,6,Whittier,"6223 Comstock Ave, Whittier, CA 90601",Multi Family,https://www.zillow.com/homedetails/6223-Comstock-Ave-Whittier-CA-90601/21426055_zpid/,Apartment for sale,"$849,000","2,628",CA,6223 Comstock Ave,1906,"$847,315",$323,90601
4,6,Wilmington,"913 Mcfarland Ave, Wilmington, CA 90744",Multi Family,https://www.zillow.com/homedetails/913-Mcfarland-Ave-Wilmington-CA-90744/21297497_zpid/,Apartment for sale,"$800,000","3,226",CA,913 Mcfarland Ave,1992,"$798,401",$248,90744
3,6,Fresno,"618 Mayor Ave # 101, Fresno, CA 93706",Multi Family,https://www.zillow.com/homedetails/618-Mayor-Ave-101-Fresno-CA-93706/82861352_zpid/,Apartment for sale,"$315,000","3,060",CA,618 Mayor Ave # 101,1981,"$315,001",$103,93706
--,Studio,NorthHighlands,"6944 28th St, North Highlands, CA 95660",Multi Family,https://www.zillow.com/homedetails/6944-28th-St-North-Highlands-CA-95660/25978863_zpid/,Apartment for sale,"$1,200,000",832,CA,6944 28th St,1950,"$1,144,952","$1,442",95660
