Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Lot,Lot_conversion_to_sqft,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
3,3,LosAngeles,"21500 Califa St UNIT 150, Los Angeles, CA 91367",Townhouse,https://www.zillow.com/homedetails/21500-Califa-St-UNIT-150-Los-Angeles-CA-91367/19930567_zpid/,Townhouse for sale,3 acres,130680.0,"$569,000","1,588",CA,21500 Califa St UNIT 150,1980,"$569,001",$358,91367
3,3,RedondoBeach,"2220 Rockefeller Ln UNIT C, Redondo Beach, CA 90278",Townhouse,https://www.zillow.com/homedetails/2220-Rockefeller-Ln-UNIT-C-Redondo-Beach-CA-90278/54667077_zpid/,Townhouse for sale,"7,509 sqft",7509.0,"$1,069,000","1,883",CA,2220 Rockefeller Ln UNIT C,2000,"$1,069,003",$568,90278
2,3,WalnutCreek,"1107 Glengarry Dr, Walnut Creek, CA 94596",Townhouse,https://www.zillow.com/homedetails/1107-Glengarry-Dr-Walnut-Creek-CA-94596/18416546_zpid/,Townhouse for sale,"3,380 sqft",3380.0,"$769,000","1,417",CA,1107 Glengarry Dr,1975,"$794,190",$543,94596
3,3,SantaFeSprings,"9828 Jersey Ave UNIT 22, Santa Fe Springs, CA",Townhouse,https://www.zillow.com/homedetails/9828-Jersey-Ave-UNIT-22-Santa-Fe-Springs-CA-90670/244501557_zpid/,New construction,2.68 acres,116740.8,"$580,000","1,547",CA,9828 Jersey Ave UNIT 22,2017,"$580,001",$375,null
3,3,Richmond,"35 Overlook Ln, Richmond, CA 94803",Townhouse,https://www.zillow.com/homedetails/35-Overlook-Ln-Richmond-CA-94803/18517745_zpid/,Townhouse for sale,"1,515 sqft",1515.0,"$389,950","1,320",CA,35 Overlook Ln,1972,"$398,546",$295,94803
3,3,Chino,"Residence 2, Hazel at The Preserve at Chino, Chino, CA 91708",Townhouse,https://www.zillow.com/community/hazel-at-preserve-at-chino/2082486031_zpid/,New construction,No Data,1515.0,"$368,107+","1,573",CA,Residence 2 Plan,2019,"$365,309",$234,91708
2.5,3,La Habra,"Plan 4, La Habra - Luna, La Habra, CA 90631",Townhouse,https://www.zillow.com/community/la-habra-luna/2085661129_zpid/,New construction,No Data,1515.0,"$579,990+","1,788",CA,Plan 4 Plan,2019,"$577,975",$324,90631
2.5,2,Claremont,"Residence 1, Meadow Park, Claremont, CA 91711",Townhouse,https://www.zillow.com/community/meadow-park/2088119256_zpid/,New construction,No Data,1515.0,"$458,990+","1,234",CA,Residence 1 Plan,2019,None,$372,91711
3.5,3,Mountain View,"Residence 5, Estancia, Mountain View, CA 94040",Townhouse,https://www.zillow.com/community/estancia/2085396417_zpid/,New construction,No Data,1515.0,"$1,669,880+","1,705",CA,Residence 5 Plan,2019,"$1,623,611",$979,94040
2,2,ChulaVista,"400 Sanibelle Cir UNIT 6, Chula Vista, CA 91910",Townhouse,https://www.zillow.com/homedetails/400-Sanibelle-Cir-UNIT-6-Chula-Vista-CA-91910/17138694_zpid/,Townhouse for sale,1.31 acres,57063.600000000006,"$409,000",920,CA,400 Sanibelle Cir UNIT 6,1993,"$409,002",$445,91910
3.5,3,Rancho Cucamonga,"Residence 2183, Palazzo at Day Creek Square, Rancho Cucamonga, CA 91739",Townhouse,https://www.zillow.com/community/palazzo-at-day-creek-square/2085277405_zpid/,New construction,No Data,57063.600000000006,"$626,630+","2,183",CA,Residence 2183 Plan,2019,"$615,696",$287,91739
3,3,MissionViejo,"27762 Pebble Bch, Mission Viejo, CA 92692",Townhouse,https://www.zillow.com/homedetails/27762-Pebble-Bch-Mission-Viejo-CA-92692/25735995_zpid/,Townhouse for sale,No Data,57063.600000000006,"$679,000","2,095",CA,27762 Pebble Bch,1991,"$670,211",$324,92692
3,3,Dublin,"7872 Gate Way, Dublin, CA 94568",Townhouse,https://www.zillow.com/homedetails/7872-Gate-Way-Dublin-CA-94568/25064412_zpid/,Townhouse for sale,"1,372 sqft",1372.0,"$680,000","1,482",CA,7872 Gate Way,1988,"$685,522",$459,94568
2,2,SanDiego,"3228 44th St APT 3, San Diego, CA 92105",Townhouse,https://www.zillow.com/homedetails/3228-44th-St-APT-3-San-Diego-CA-92105/17011277_zpid/,Townhouse for sale,No Data,1372.0,"$265,000",880,CA,3228 44th St APT 3,1981,"$265,000",$301,92105
3,3,Bellflower,"9956 Artesia Blvd UNIT 902, Bellflower, CA",Townhouse,https://www.zillow.com/homedetails/9956-Artesia-Blvd-UNIT-902-Bellflower-CA-90706/2082389081_zpid/,New construction,No Data,1372.0,"$554,990","1,683",CA,9956 Artesia Blvd UNIT 902,No Data,"$555,087",$330,null
3,3,LosAngeles,"18347 Saticoy St UNIT 5, Los Angeles, CA 91335",Townhouse,https://www.zillow.com/homedetails/18347-Saticoy-St-UNIT-5-Los-Angeles-CA-91335/19915356_zpid/,Townhouse for sale,1.35 acres,58806.00000000001,"$418,999","1,432",CA,18347 Saticoy St UNIT 5,1990,"$419,000",$293,91335
2,2,Irvine,"Residence 1, Travata   Aldea, Irvine, CA 92618",Townhouse,https://www.zillow.com/community/travata-aldea/2088186179_zpid/,New construction,No Data,58806.00000000001,"$690,990+","1,417",CA,Residence 1 Plan,2019,"$743,948",$488,92618
3.5,4,Winnetka,"Residence 2, Ashton, Winnetka, CA 91306",Townhouse,https://www.zillow.com/community/ashton/2087678095_zpid/,New construction,No Data,58806.00000000001,"$634,990+","1,946",CA,Residence 2 Plan,2019,"$633,308",$326,91306
3,2,Sacramento,"1049 Bell St APT 9, Sacramento, CA 95825",Townhouse,https://www.zillow.com/homedetails/1049-Bell-St-APT-9-Sacramento-CA-95825/26098256_zpid/,Townhouse for sale,No Data,58806.00000000001,"$249,950","1,155",CA,1049 Bell St APT 9,1992,"$245,852",$216,95825
3,2,ElSegundo,"578 E Imperial Ave, El Segundo, CA",Townhouse,https://www.zillow.com/homedetails/578-E-Imperial-Ave-El-Segundo-CA-90245/2082390817_zpid/,New construction,No Data,58806.00000000001,"$889,880","1,243",CA,578 E Imperial Ave,2019,"$942,012",$716,null
