Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
4,5,Chico,"67 Skywalker Ct, Chico, CA 95973",Multi Family,https://www.zillow.com/homedetails/67-Skywalker-Ct-Chico-CA-95973/69240598_zpid/,Apartment for sale,"$525,000","2,287",CA,67 Skywalker Ct,2005,"$525,004",$230,95973
4,5,Chico,"1152 Metalmark Way, Chico, CA 95973",Multi Family,https://www.zillow.com/homedetails/1152-Metalmark-Way-Chico-CA-95973/69240657_zpid/,Apartment for sale,"$525,000","2,287",CA,1152 Metalmark Way,2006,"$525,003",$230,95973
2,3,LosAngeles,"2344 Dorris Pl, Los Angeles, CA 90031",Multi Family,https://www.zillow.com/homedetails/2344-Dorris-Pl-Los-Angeles-CA-90031/20754447_zpid/,Apartment for sale,"$549,000","1,422",CA,2344 Dorris Pl,1932,"$600,226",$386,90031
1,2,Escondido,"1749 Fairdale Ave, Escondido, CA 92027",Multi Family,https://www.zillow.com/homedetails/1749-Fairdale-Ave-Escondido-CA-92027/16694935_zpid/,Apartment for sale,"$385,000",827,CA,1749 Fairdale Ave,1967,"$381,163",$466,92027
2,4,Ridgecrest,"112 S Gold Canyon St, Ridgecrest, CA 93555",Multi Family,https://www.zillow.com/homedetails/112-S-Gold-Canyon-St-Ridgecrest-CA-93555/18912810_zpid/,Apartment for sale,"$122,000","1,430",CA,112 S Gold Canyon St,1967,"$120,981",$85,93555
2,3,Arcadia,"219 California St, Arcadia, CA 91006",Multi Family,https://www.zillow.com/homedetails/219-California-St-Arcadia-CA-91006/2092623721_zpid/,Apartment for sale,"$4,490,000","8,557",CA,219 California St,1958,"$4,292,702",$525,91006
--,Studio,SantaMonica,"1424 14th St, Santa Monica, CA 90404",Multi Family,https://www.zillow.com/homedetails/1424-14th-St-Santa-Monica-CA-90404/2093665205_zpid/,Apartment for sale,"$8,995,000","9,980",CA,1424 14th St,1973,"$8,946,726",$901,90404
--,3,Sebastopol,"1650 Watertrough Rd, Sebastopol, CA 95472",Multi Family,https://www.zillow.com/homedetails/1650-Watertrough-Rd-Sebastopol-CA-95472/15813608_zpid/,Apartment for sale,"$725,000","1,986",CA,1650 Watertrough Rd,1926,None,$365,95472
4,6,SanFrancisco,"144 146 Coleridge St, San Francisco, CA 94110",Multi Family,https://www.zillow.com/homedetails/144-146-Coleridge-St-San-Francisco-CA-94110/2088842435_zpid/,Apartment for sale,"$2,295,000","2,700",CA,144 146 Coleridge St,1900,"$2,709,920",$850,94110
--,Studio,Redding,"2745 Lowden Ln, Redding, CA 96002",Multi Family,https://www.zillow.com/homedetails/2745-Lowden-Ln-Redding-CA-96002/15233521_zpid/,Apartment for sale,"$207,000","1,204",CA,2745 Lowden Ln,1934,None,$172,96002
3,4,Oakland,"2032 57th Ave, Oakland, CA 94621",Multi Family,https://www.zillow.com/homedetails/2032-57th-Ave-Oakland-CA-94621/24789302_zpid/,Apartment for sale,"$395,000","1,588",CA,2032 57th Ave,1925,"$427,834",$249,94621
--,Studio,SanMateo,"245 N Ellsworth Ave, San Mateo, CA 94401",Multi Family,https://www.zillow.com/homedetails/245-N-Ellsworth-Ave-San-Mateo-CA-94401/15522048_zpid/,Apartment for sale,"$2,495,000","3,006",CA,245 N Ellsworth Ave,1921,"$2,639,637",$830,94401
2,3,LosAngeles,"3910 Hammel St, Los Angeles, CA 90063",Multi Family,https://www.zillow.com/homedetails/3910-Hammel-St-Los-Angeles-CA-90063/20649188_zpid/,Apartment for sale,"$399,900","1,504",CA,3910 Hammel St,1910,"$408,971",$266,90063
--,--,Fairfield,"1807 1809 Indiana St, Fairfield, CA 94533",Multi Family,https://www.zillow.com/homedetails/1807-1809-Indiana-St-Fairfield-CA-94533/2082396069_zpid/,Apartment for sale,"$469,888","1,520",CA,1807 1809 Indiana St,1952,"$469,889",$309,94533
4,6,CanogaPark,"22129 Cantlay St, Canoga Park, CA 91303",Multi Family,https://www.zillow.com/homedetails/22129-Cantlay-St-Canoga-Park-CA-91303/19867181_zpid/,Apartment for sale,"$849,990","2,088",CA,22129 Cantlay St,1948,"$849,991",$407,91303
4,5,SanDiego,"3375 Dale St # 3377, San Diego, CA 92104",Multi Family,https://www.zillow.com/homedetails/3375-Dale-St-3377-San-Diego-CA-92104/2082396369_zpid/,Apartment for sale,"$989,000",--,CA,3375 Dale St # 3377,1915,"$989,007",No Data,92104
3,5,Montebello,"116 S 18th St, Montebello, CA 90640",Multi Family,https://www.zillow.com/homedetails/116-S-18th-St-Montebello-CA-90640/21079633_zpid/,Apartment for sale,"$650,000","1,828",CA,116 S 18th St,1947,None,$356,90640
2,4,AppleValley,"21823 Sioux Rd, Apple Valley, CA 92308",Multi Family,https://www.zillow.com/homedetails/21823-Sioux-Rd-Apple-Valley-CA-92308/53065775_zpid/,Apartment for sale,"$239,900","1,404",CA,21823 Sioux Rd,1959,"$239,900",$171,92308
2,4,Burbank,"2226 N Buena Vista St, Burbank, CA 91504",Multi Family,https://www.zillow.com/homedetails/2226-N-Buena-Vista-St-Burbank-CA-91504/20057252_zpid/,Apartment for sale,"$750,000","1,822",CA,2226 N Buena Vista St,1943,"$748,661",$412,91504
2,4,LosAngeles,"2728 Malabar St, Los Angeles, CA 90033",Multi Family,https://www.zillow.com/homedetails/2728-Malabar-St-Los-Angeles-CA-90033/20630268_zpid/,Apartment for sale,"$630,000","2,408",CA,2728 Malabar St,1926,"$641,000",$262,90033
2,4,Richmond,"303 S 18th St, Richmond, CA 94804",Multi Family,https://www.zillow.com/homedetails/303-S-18th-St-Richmond-CA-94804/18546493_zpid/,Apartment for sale,"$489,999","1,501",CA,303 S 18th St,1941,"$512,718",$326,94804
--,Studio,SanFrancisco,"7 11 San Antonio Pl, San Francisco, CA 94133",Multi Family,https://www.zillow.com/homedetails/7-11-San-Antonio-Pl-San-Francisco-CA-94133/2082398338_zpid/,Apartment for sale,"$4,050,000","4,707",CA,7 11 San Antonio Pl,1906,"$4,056,338",$860,94133
2,3,Orland,"6379 County Road 200, Orland, CA 95963",Multi Family,https://www.zillow.com/homedetails/6379-County-Road-200-Orland-CA-95963/79547310_zpid/,Apartment for sale,"$225,000","1,624",CA,6379 County Road 200,1947,"$212,349",$139,95963
--,Studio,SanMateo,"3333 Glendora Dr # 3335, San Mateo, CA 94403",Multi Family,https://www.zillow.com/homedetails/3333-Glendora-Dr-3335-San-Mateo-CA-94403/2082398395_zpid/,Apartment for sale,"$1,959,000","3,588",CA,3333 Glendora Dr # 3335,1965,"$2,153,288",$546,94403
2,4,Wilmington,"932 934 Mcdonald Ave, Wilmington, CA 90744",Multi Family,https://www.zillow.com/homedetails/932-934-Mcdonald-Ave-Wilmington-CA-90744/2082398527_zpid/,Apartment for sale,"$485,000","1,398",CA,932 934 Mcdonald Ave,1947,"$485,107",$347,90744
9,10,SanPedro,"916 S Patton Ave, San Pedro, CA 90731",Multi Family,https://www.zillow.com/homedetails/916-S-Patton-Ave-San-Pedro-CA-90731/2097146431_zpid/,Apartment for sale,"$1,895,000","5,245",CA,916 S Patton Ave,1966,"$1,882,748",$361,90731
3,4,LosAngeles,"700 S Vancouver Ave, Los Angeles, CA 90022",Multi Family,https://www.zillow.com/homedetails/700-S-Vancouver-Ave-Los-Angeles-CA-90022/20653016_zpid/,Apartment for sale,"$625,000","1,746",CA,700 S Vancouver Ave,1958,"$625,004",$358,90022
3,5,Crockett,"523 Winslow St # 525, Crockett, CA 94525",Multi Family,https://www.zillow.com/homedetails/523-Winslow-St-525-Crockett-CA-94525/2082398991_zpid/,Apartment for sale,"$585,000","1,964",CA,523 Winslow St # 525,1923,"$585,064",$298,94525
--,Studio,Oakland,"5939 Laird Ave, Oakland, CA 94605",Multi Family,https://www.zillow.com/homedetails/5939-Laird-Ave-Oakland-CA-94605/299067876_zpid/,Apartment for sale,"$780,000","1,547",CA,5939 Laird Ave,1925,"$872,149",$504,94605
2,4,CaliforniaCity,"8411 Rea Ave, California City, CA 93505",Multi Family,https://www.zillow.com/homedetails/8411-Rea-Ave-California-City-CA-93505/83900610_zpid/,Apartment for sale,"$225,000","1,743",CA,8411 Rea Ave,2007,"$221,735",$129,93505
4,5,LosAngeles,"4268 Dalton Ave, Los Angeles, CA 90062",Multi Family,https://www.zillow.com/homedetails/4268-Dalton-Ave-Los-Angeles-CA-90062/20573667_zpid/,Apartment for sale,"$998,900","3,760",CA,4268 Dalton Ave,1920,"$998,616",$266,90062
--,4,SanFrancisco,"359 361 Arlington St, San Francisco, CA 94131",Multi Family,https://www.zillow.com/homedetails/359-361-Arlington-St-San-Francisco-CA-94131/2082400046_zpid/,Apartment for sale,"$1,959,000","2,840",CA,359 361 Arlington St,1900,"$2,244,399",$690,94131
--,Studio,SanFrancisco,"245 Scott St, San Francisco, CA 94117",Multi Family,https://www.zillow.com/homedetails/245-Scott-St-San-Francisco-CA-94117/2086879073_zpid/,Apartment for sale,"$3,750,000","4,060",CA,245 Scott St,1905,"$3,750,723",$924,94117
2,4,SanFrancisco,"730 732 33rd Ave, San Francisco, CA 94121",Multi Family,https://www.zillow.com/homedetails/730-732-33rd-Ave-San-Francisco-CA-94121/2082400632_zpid/,Apartment for sale,"$1,795,000","2,970",CA,730 732 33rd Ave,1924,"$2,016,009",$604,94121
7,8,Whittier,"13202 Hadley St, Whittier, CA 90601",Multi Family,https://www.zillow.com/homedetails/13202-Hadley-St-Whittier-CA-90601/136401458_zpid/,Apartment for sale,"$999,000","6,533",CA,13202 Hadley St,1938,"$990,640",$153,90601
1,2,TwentyninePalms,"6672 Mesquite Dr, Twentynine Palms, CA 92277",Multi Family,https://www.zillow.com/homedetails/6672-Mesquite-Dr-Twentynine-Palms-CA-92277/17504096_zpid/,Apartment for sale,"$339,000","4,096",CA,6672 Mesquite Dr,1988,"$338,156",$83,92277
--,Studio,Fortuna,"360 Strawberry Ln, Fortuna, CA 95540",Multi Family,https://www.zillow.com/homedetails/360-Strawberry-Ln-Fortuna-CA-95540/300282376_zpid/,Apartment for sale,"$225,000","1,600",CA,360 Strawberry Ln,1960,"$223,043",$141,95540
3,9,BuenaPark,"5842 Kingman Ave, Buena Park, CA 90621",Multi Family,https://www.zillow.com/homedetails/5842-Kingman-Ave-Buena-Park-CA-90621/25347543_zpid/,Apartment for sale,"$1,195,000","3,150",CA,5842 Kingman Ave,1984,"$1,175,742",$379,90621
