Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
--,--,Sonora,"20465 Bay Meadows Dr # 20461, Sonora, CA 95370",Multi Family,https://www.zillow.com/homedetails/20465-Bay-Meadows-Dr-20461-Sonora-CA-95370/2082328338_zpid/,Apartment for sale,"$449,000","2,500",CA,20465 Bay Meadows Dr # 20461,No Data,"$448,609",$180,95370
--,Studio,Stockton,"5625 Brush Creek Dr, Stockton, CA 95207",Multi Family,https://www.zillow.com/homedetails/5625-Brush-Creek-Dr-Stockton-CA-95207/15311219_zpid/,Apartment for sale,"$419,750","1,248",CA,5625 Brush Creek Dr,1979,"$405,037",$336,95207
3,5,UnionCity,"33217 4th St, Union City, CA 94587",Multi Family,https://www.zillow.com/homedetails/33217-4th-St-Union-City-CA-94587/25002349_zpid/,Apartment for sale,"$1,295,000","2,494",CA,33217 4th St,1946,"$1,287,990",$519,94587
--,4,SanFrancisco,"1156 1158 Church St, San Francisco, CA 94114",Multi Family,https://www.zillow.com/homedetails/1156-1158-Church-St-San-Francisco-CA-94114/2082328738_zpid/,Apartment for sale,"$2,198,000","2,414",CA,1156 1158 Church St,1908,"$2,520,373",$911,94114
2,3,SanFrancisco,"586 Clipper St, San Francisco, CA 94114",Multi Family,https://www.zillow.com/homedetails/586-Clipper-St-San-Francisco-CA-94114/2082328734_zpid/,Apartment for sale,"$1,995,000",--,CA,586 Clipper St,1928,"$2,310,764",No Data,94114
--,Studio,Antioch,"2301 L St, Antioch, CA 94509",Multi Family,https://www.zillow.com/homedetails/2301-L-St-Antioch-CA-94509/18308056_zpid/,Apartment for sale,"$525,000","6,000",CA,2301 L St,1978,"$527,083",$88,94509
--,4,Modesto,"2400 Vera Cruz Dr, Modesto, CA 95355",Multi Family,https://www.zillow.com/homedetails/2400-Vera-Cruz-Dr-Modesto-CA-95355/300256091_zpid/,Apartment for sale,"$369,000","1,976",CA,2400 Vera Cruz Dr,1966,"$364,770",$187,95355
4,7,SanDiego,"4430-34 Altadena Ave, San Diego, CA 92115",Multi Family,https://www.zillow.com/homedetails/4430-34-Altadena-Ave-San-Diego-CA-92115/295356011_zpid/,Apartment for sale,"$849,888","2,844",CA,4430-34 Altadena Ave,1939,"$836,812",$299,92115
1,2,Oceanside,"1386 Casper St, Oceanside, CA 92056",Multi Family,https://www.zillow.com/homedetails/1386-Casper-St-Oceanside-CA-92056/16603514_zpid/,Apartment for sale,"$419,900",834,CA,1386 Casper St,1980,"$417,161",$503,92056
--,5,SanFrancisco,"625 627 Central Ave, San Francisco, CA 94117",Multi Family,https://www.zillow.com/homedetails/625-627-Central-Ave-San-Francisco-CA-94117/2082331145_zpid/,Apartment for sale,"$2,490,000","3,560",CA,625 627 Central Ave,1916,"$2,570,468",$699,94117
2,5,Oakland,"708 32nd St, Oakland, CA 94609",Multi Family,https://www.zillow.com/homedetails/708-32nd-St-Oakland-CA-94609/24741782_zpid/,Apartment for sale,"$678,888","1,620",CA,708 32nd St,1908,"$694,317",$419,94609
--,Studio,Milpitas,"1559 E Calaveras Blvd, Milpitas, CA 95035",Multi Family,https://www.zillow.com/homedetails/1559-E-Calaveras-Blvd-Milpitas-CA-95035/153125735_zpid/,Apartment for sale,"$1,579,999","3,328",CA,1559 E Calaveras Blvd,1962,"$1,625,141",$475,95035
20,27,WestHollywood,"929 N Curson Ave, West Hollywood, CA 90046",Multi Family,https://www.zillow.com/homedetails/929-N-Curson-Ave-West-Hollywood-CA-90046/2104953091_zpid/,Apartment for sale,"$6,999,000","14,652",CA,929 N Curson Ave,1959,"$6,999,010",$478,90046
2,4,Monrovia,"1841 S Mayflower Ave, Monrovia, CA 91016",Multi Family,https://www.zillow.com/homedetails/1841-S-Mayflower-Ave-Monrovia-CA-91016/21579761_zpid/,Apartment for sale,"$799,000","1,670",CA,1841 S Mayflower Ave,1928,"$800,601",$478,91016
--,Studio,Bakersfield,"335 Dr Martin Luther King Jr Blvd, Bakersfield, CA 93307",Multi Family,https://www.zillow.com/homedetails/335-Dr-Martin-Luther-King-Jr-Blvd-Bakersfield-CA-93307/18890821_zpid/,Apartment for sale,"$215,000","2,400",CA,335 Dr Martin Luther King Jr Blvd,1985,"$211,598",$90,93307
6,7,LosAngeles,"6100 Glen Oak St, Los Angeles, CA 90068",Multi Family,https://www.zillow.com/homedetails/6100-Glen-Oak-St-Los-Angeles-CA-90068/250338034_zpid/,Apartment for sale,"$2,500,000","6,316",CA,6100 Glen Oak St,1931,"$2,523,809",$396,90068
4,9,SouthElMonte,"2708 Lashbrook Ave, South El Monte, CA 91733",Multi Family,https://www.zillow.com/homedetails/2708-Lashbrook-Ave-South-El-Monte-CA-91733/21410312_zpid/,Apartment for sale,"$1,248,000","3,364",CA,2708 Lashbrook Ave,1948,"$1,210,531",$371,91733
3,5,LosAngeles,"523 W 83rd St, Los Angeles, CA 90044",Multi Family,https://www.zillow.com/homedetails/523-W-83rd-St-Los-Angeles-CA-90044/20946897_zpid/,Apartment for sale,"$629,900","1,656",CA,523 W 83rd St,1924,"$629,901",$380,90044
--,Studio,Sonora,"20465 Bay Meadows 20461 Bay Mdws, Sonora, CA 95370",Multi Family,https://www.zillow.com/homedetails/20465-Bay-Meadows-20461-Bay-Mdws-Sonora-CA-95370/2082332380_zpid/,Apartment for sale,"$449,000","2,500",CA,20465 Bay Meadows 20461 Bay Mdws,2002,"$449,000",$180,95370
2,4,Barstow,"933 E Navajo St, Barstow, CA 92311",Multi Family,https://www.zillow.com/homedetails/933-E-Navajo-St-Barstow-CA-92311/17274604_zpid/,Apartment for sale,"$125,000","1,556",CA,933 E Navajo St,1953,"$120,833",$80,92311
2,4,Alhambra,"821 S Olive Ave, Alhambra, CA 91803",Multi Family,https://www.zillow.com/homedetails/821-S-Olive-Ave-Alhambra-CA-91803/20712313_zpid/,Apartment for sale,"$725,000","1,364",CA,821 S Olive Ave,1954,"$725,131",$532,91803
3,6,Oakland,"3290 School St, Oakland, CA 94602",Multi Family,https://www.zillow.com/homedetails/3290-School-St-Oakland-CA-94602/2082332623_zpid/,Apartment for sale,"$799,000","2,461",CA,3290 School St,1958,"$867,624",$325,94602
2,4,SanFrancisco,"1853 1855 Powell St, San Francisco, CA 94133",Multi Family,https://www.zillow.com/homedetails/1853-1855-Powell-St-San-Francisco-CA-94133/2082332660_zpid/,Apartment for sale,"$1,950,000","2,425",CA,1853 1855 Powell St,1906,"$2,018,363",$804,94133
--,Studio,DalyCity,"672 Villa St, Daly City, CA 94014",Multi Family,https://www.zillow.com/homedetails/672-Villa-St-Daly-City-CA-94014/15468849_zpid/,Apartment for sale,"$1,575,000","5,557",CA,672 Villa St,1969,"$1,551,839",$283,94014
3,6,Cloverdale,"55 Cherry Creek Rd, Cloverdale, CA 95425",Multi Family,https://www.zillow.com/homedetails/55-Cherry-Creek-Rd-Cloverdale-CA-95425/300258998_zpid/,Apartment for sale,"$799,000","2,450",CA,55 Cherry Creek Rd,1974,"$789,012",$326,95425
--,Studio,Sunnyvale,"664 Grand Fir Ave, Sunnyvale, CA 94086",Multi Family,https://www.zillow.com/homedetails/664-Grand-Fir-Ave-Sunnyvale-CA-94086/153207269_zpid/,Apartment for sale,"$2,390,000","3,252",CA,664 Grand Fir Ave,1959,"$2,457,724",$735,94086
3,4,Fresno,"4765 E Lane Ave, Fresno, CA 93702",Multi Family,https://www.zillow.com/homedetails/4765-E-Lane-Ave-Fresno-CA-93702/18764543_zpid/,Apartment for sale,"$224,999","1,728",CA,4765 E Lane Ave,1939,"$222,058",$130,93702
--,Studio,SanJose,"628 N 13th St, San Jose, CA 95112",Multi Family,https://www.zillow.com/homedetails/628-N-13th-St-San-Jose-CA-95112/153232686_zpid/,Apartment for sale,"$749,000","1,200",CA,628 N 13th St,1950,"$781,101",$624,95112
4,8,AppleValley,"15566 Tonekai Rd, Apple Valley, CA 92307",Multi Family,https://www.zillow.com/homedetails/15566-Tonekai-Rd-Apple-Valley-CA-92307/17463993_zpid/,Apartment for sale,"$429,000","3,664",CA,15566 Tonekai Rd,1984,"$424,531",$117,92307
--,Studio,Anaheim,"1204 N Brookhurst St, Anaheim, CA 92801",Multi Family,https://www.zillow.com/homedetails/1204-N-Brookhurst-St-Anaheim-CA-92801/25157397_zpid/,Apartment for sale,"$799,900","1,139",CA,1204 N Brookhurst St,1920,None,$702,92801
2,4,Vista,"1100 Starview Dr, Vista, CA 92084",Multi Family,https://www.zillow.com/homedetails/1100-Starview-Dr-Vista-CA-92084/16636760_zpid/,Apartment for sale,"$489,000","1,464",CA,1100 Starview Dr,1939,"$486,898",$334,92084
8,8,LosAngeles,"334 W 87th St, Los Angeles, CA 90003",Multi Family,https://www.zillow.com/homedetails/334-W-87th-St-Los-Angeles-CA-90003/250339520_zpid/,Apartment for sale,"$1,290,000","3,952",CA,334 W 87th St,1921,"$1,290,005",$326,90003
4,6,SanDiego,"4005 Epsilon St, San Diego, CA 92113",Multi Family,https://www.zillow.com/homedetails/4005-Epsilon-St-San-Diego-CA-92113/125788175_zpid/,Apartment for sale,"$550,000","1,777",CA,4005 Epsilon St,2006,"$548,571",$310,92113
--,Studio,CrescentCity,"983 J St, Crescent City, CA 95531",Multi Family,https://www.zillow.com/homedetails/983-J-St-Crescent-City-CA-95531/82864425_zpid/,Apartment for sale,"$289,000","1,923",CA,983 J St,1933,"$274,367",$150,95531
3,5,Winton,"6160 Santa Fe Dr, Winton, CA 95388",Multi Family,https://www.zillow.com/homedetails/6160-Santa-Fe-Dr-Winton-CA-95388/2082336117_zpid/,Apartment for sale,"$399,000","1,175",CA,6160 Santa Fe Dr,1958,"$389,089",$340,95388
2,4,LosAngeles,"3902 Legion Ln, Los Angeles, CA 90039",Multi Family,https://www.zillow.com/homedetails/3902-Legion-Ln-Los-Angeles-CA-90039/20750558_zpid/,Apartment for sale,"$1,249,000","1,845",CA,3902 Legion Ln,1950,"$1,299,886",$677,90039
2,4,LosAngeles,"1716 S Mansfield Ave, Los Angeles, CA 90019",Multi Family,https://www.zillow.com/homedetails/1716-S-Mansfield-Ave-Los-Angeles-CA-90019/20599025_zpid/,Apartment for sale,"$1,100,000","2,436",CA,1716 S Mansfield Ave,1926,"$1,132,352",$452,90019
3,4,DecoatCadencePark,"Waverly Plan, Deco at Cadence Park",Multi Family,https://www.zillow.com/community/deco-at-cadence-park/2084969236_zpid/,New construction,"$1,040,600+","2,300",null,Waverly Plan,2019,"$1,018,866",$452,null
4,8,NorthHollywood,"11473 Killion St, North Hollywood, CA 91601",Multi Family,https://www.zillow.com/homedetails/11473-Killion-St-North-Hollywood-CA-91601/2082338760_zpid/,Apartment for sale,"$1,299,000","3,358",CA,11473 Killion St,1950,"$1,299,013",$387,91601
3,3,SantaRosa-FoxHollow,"Residence Six-A Plan, Santa Rosa - Fox Hollow",Multi Family,https://www.zillow.com/community/santa-rosa-fox-hollow/2084274823_zpid/,New construction,"$629,990+","1,600",null,Residence Six-A Plan,2019,"$630,097",$394,null
--,Studio,Stockton,"8523 Acapulco Way, Stockton, CA 95210",Multi Family,https://www.zillow.com/homedetails/8523-Acapulco-Way-Stockton-CA-95210/15283251_zpid/,Apartment for sale,"$280,000","1,900",CA,8523 Acapulco Way,1973,"$263,115",$147,95210
