Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Lot,Lot_conversion_to_sqft,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
2,3,Auburn,"2500 Vaquero Vista Dr, Auburn, CA 95603",Single Family,https://www.zillow.com/homedetails/2500-Vaquero-Vista-Dr-Auburn-CA-95603/68558820_zpid/,House for sale,No Data,No Data,"$224,545 ","1,238",CA,2500 Vaquero Vista Dr,2008,"$222,201 ",$181 ,95603
3,3,Saratoga,"18817 Afton Ave, Saratoga, CA 95070",Single Family,https://www.zillow.com/homedetails/18817-Afton-Ave-Saratoga-CA-95070/19654641_zpid/,House for sale,0.26 acres,11325.6,"$999,000 ","1,428",CA,18817 Afton Ave,1951,"$1,011,182 ",$700 ,95070
10,6,RanchoSantaFe,"17111 El Vuelo, Rancho Santa Fe, CA 92067",Single Family,https://www.zillow.com/homedetails/17111-El-Vuelo-Rancho-Santa-Fe-CA-92067/16732045_zpid/,House for sale,20 acres,871200,"$39,000,000 ","22,500",CA,17111 El Vuelo,2008,None,"$1,733 ",92067
2,4,Reseda,"7732 Chimineas Ave, Reseda, CA 91335",Single Family,https://www.zillow.com/homedetails/7732-Chimineas-Ave-Reseda-CA-91335/19903573_zpid/,House for sale,"5,296 sqft",5296,"$595,000 ","1,677",CA,7732 Chimineas Ave,1950,"$602,475 ",$355 ,91335
2,3,LosAngeles,"9217 S Harvard Blvd, Los Angeles, CA 90047",Single Family,https://www.zillow.com/homedetails/9217-S-Harvard-Blvd-Los-Angeles-CA-90047/20962207_zpid/,House for sale,"6,359 sqft",6359,"$497,000 ","1,315",CA,9217 S Harvard Blvd,1940,"$497,004 ",$378 ,90047
3,4,Pasadena,"1460 E Orange Grove Blvd, Pasadena, CA 91104",Single Family,https://www.zillow.com/homedetails/1460-E-Orange-Grove-Blvd-Pasadena-CA-91104/20876250_zpid/,House for sale,"9,461 sqft",9461,"$899,000 ","1,815",CA,1460 E Orange Grove Blvd,1922,"$941,809 ",$495 ,91104
11,8,BeverlyHills,"918 N Roxbury Dr, Beverly Hills, CA 90210",Single Family,https://www.zillow.com/homedetails/918-N-Roxbury-Dr-Beverly-Hills-CA-90210/51582623_zpid/,House for sale,1.35 acres,58806,"$42,500,000 ","15,328",CA,918 N Roxbury Dr,2000,"$36,812,361 ","$2,773 ",90210
2,3,SouthSanFrancisco,"929 Hemlock Ave, South San Francisco, CA 94080",Single Family,https://www.zillow.com/homedetails/929-Hemlock-Ave-South-San-Francisco-CA-94080/15483200_zpid/,House for sale,"5,000 sqft",5000,"$799,000 ","1,415",CA,929 Hemlock Ave,1950,"$1,076,857 ",$565 ,94080
3,4,Riverside,"6722 Mission Grove Pkwy N, Riverside, CA 92506",Single Family,https://www.zillow.com/homedetails/6722-Mission-Grove-Pkwy-N-Riverside-CA-92506/17881008_zpid/,House for sale,0.33 acres,14374.8,"$528,900 ","2,240",CA,6722 Mission Grove Pkwy N,1991,"$527,306 ",$236 ,92506
14,11,Summerland,"120 Montecito Ranch Ln, Summerland, CA 93067",Single Family,https://www.zillow.com/homedetails/120-Montecito-Ranch-Ln-Summerland-CA-93067/248137743_zpid/,House for sale,19.78 acres,861616.8,"$65,000,000 ","43,000",CA,120 Montecito Ranch Ln,2005,"$57,113,819 ","$1,512 ",93067
11,8,BeverlyHills,"911 Loma Vista Dr, Beverly Hills, CA 90210",Single Family,https://www.zillow.com/homedetails/911-Loma-Vista-Dr-Beverly-Hills-CA-90210/20534734_zpid/,House for sale,2 acres,87120,"$36,000,000 ","11,000",CA,911 Loma Vista Dr,2002,"$31,205,293 ","$3,273 ",90210
4,5,Anaheim,"216 N Brookhurst St, Anaheim, CA 92801",Single Family,https://www.zillow.com/homedetails/216-N-Brookhurst-St-Anaheim-CA-92801/2084951474_zpid/,House for sale,"6,002 sqft",6002,"$400,000 ","2,200",CA,216 N Brookhurst St,1956,"$404,480 ",$182 ,92801
2,4,Escondido,"1120 E El Norte Pkwy, Escondido, CA 92027",Single Family,https://www.zillow.com/homedetails/1120-E-El-Norte-Pkwy-Escondido-CA-92027/16687568_zpid/,House for sale,"7,000 sqft",7000,"$440,000 ","1,496",CA,1120 E El Norte Pkwy,1961,"$440,001 ",$294 ,92027
3,4,RanchoPalosVerdes,"4378 Admirable Dr, Rancho Palos Verdes, CA 90275",Single Family,https://www.zillow.com/homedetails/4378-Admirable-Dr-Rancho-Palos-Verdes-CA-90275/21354352_zpid/,House for sale,0.4 acres,17424,"$2,050,000 ","3,350",CA,4378 Admirable Dr,1956,"$2,038,903 ",$612 ,90275
2,4,LakeElsinore,"29498 Jersey, Lake Elsinore, CA 92530",Single Family,https://www.zillow.com/homedetails/29498-Jersey-Lake-Elsinore-CA-92530/95815939_zpid/,House for sale,"6,098 sqft",6098,"$375,900 ","1,739",CA,29498 Jersey,2015,"$376,901 ",$216 ,92530
2,3,ElDoradoHills,"756 Bonita Dr, El Dorado Hills, CA 95762",Single Family,https://www.zillow.com/homedetails/756-Bonita-Dr-El-Dorado-Hills-CA-95762/18593658_zpid/,House for sale,0.33 acres,14374.8,"$325,000 ","1,230",CA,756 Bonita Dr,1973,"$325,000 ",$264 ,95762
6,5,Calabasas,"25222 Prado Del Misterio, Calabasas, CA 91302",Single Family,https://www.zillow.com/homedetails/25222-Prado-Del-Misterio-Calabasas-CA-91302/68979520_zpid/,House for sale,0.92 acres,40075.2,"$6,249,000 ","7,619",CA,25222 Prado Del Misterio,2005,"$5,925,775 ",$820 ,91302
10,5,PaloAlto,"369 Churchill Ave, Palo Alto, CA 94301",Single Family,https://www.zillow.com/homedetails/369-Churchill-Ave-Palo-Alto-CA-94301/19496542_zpid/,House for sale,1.12 acres,48787.2,"$39,988,000 ","10,877",CA,369 Churchill Ave,1917,"$37,037,618 ","$3,676 ",94301
14,7,BeverlyHills,"720 N Alta Dr, Beverly Hills, CA 90210",Single Family,https://www.zillow.com/homedetails/720-N-Alta-Dr-Beverly-Hills-CA-90210/20519181_zpid/,House for sale,0.61 acres,26571.6,"$25,950,000 ","19,194",CA,720 N Alta Dr,2013,"$22,493,833 ","$1,352 ",90210
10,5,LosAngeles,"1307 Sierra Alta Way, Los Angeles, CA 90069",Single Family,https://www.zillow.com/homedetails/1307-Sierra-Alta-Way-Los-Angeles-CA-90069/20535083_zpid/,House for sale,0.35 acres,15246,"$18,500,000 ","13,820",CA,1307 Sierra Alta Way,2015,"$16,395,626 ","$1,339 ",90069
10,5,PaloAlto,"369 Churchill Ave, Palo Alto, CA 94301",Single Family,https://www.zillow.com/homedetails/369-Churchill-Ave-Palo-Alto-CA-94301/19496542_zpid/,House for sale,1.12 acres,48787.2,"$39,988,000 ","10,877",CA,369 Churchill Ave,1917,"$37,037,618 ","$3,676 ",94301
3,3,Berkeley,"945 Euclid Ave, Berkeley, CA 94708",Single Family,https://www.zillow.com/homedetails/945-Euclid-Ave-Berkeley-CA-94708/24849007_zpid/,House for sale,"4,800 sqft",4800,"$1,045,000 ","2,080",CA,945 Euclid Ave,1926,"$1,370,547 ",$502 ,94708
2,3,CathedralCity,"67430 Tamara Rd, Cathedral City, CA 92234",Single Family,https://www.zillow.com/homedetails/67430-Tamara-Rd-Cathedral-City-CA-92234/18128436_zpid/,House for sale,"7,840 sqft",7840,"$337,900 ","1,647",CA,67430 Tamara Rd,1986,"$337,901 ",$205 ,92234
2,4,MorenoValley,"13862 Chervil Ct, Moreno Valley, CA 92553",Single Family,https://www.zillow.com/homedetails/13862-Chervil-Ct-Moreno-Valley-CA-92553/18004966_zpid/,House for sale,"8,712 sqft",8712,"$199,000 ","1,609",CA,13862 Chervil Ct,1987,"$199,062 ",$124 ,92553
3,4,SanGabriel,"7012 N Muscatel Ave, San Gabriel, CA 91775",Single Family,https://www.zillow.com/homedetails/7012-N-Muscatel-Ave-San-Gabriel-CA-91775/20729263_zpid/,House for sale,"6,934 sqft",6934,"$599,000 ","1,436",CA,7012 N Muscatel Ave,1941,"$599,003 ",$417 ,91775
14,7,BeverlyHills,"720 N Alta Dr, Beverly Hills, CA 90210",Single Family,https://www.zillow.com/homedetails/720-N-Alta-Dr-Beverly-Hills-CA-90210/20519181_zpid/,House for sale,0.61 acres,26571.6,"$25,950,000 ","19,194",CA,720 N Alta Dr,2013,"$22,493,833 ","$1,352 ",90210
3,4,Fullerton,"1824 Yermo Pl, Fullerton, CA 92833",Single Family,https://www.zillow.com/homedetails/1824-Yermo-Pl-Fullerton-CA-92833/25354258_zpid/,House for sale,"9,879 sqft",9879,"$815,000 ","2,368",CA,1824 Yermo Pl,1969,"$819,951 ",$344 ,92833
3,4,Perris,"1902 Penasco Grande St, Perris, CA 92570",Single Family,https://www.zillow.com/homedetails/1902-Penasco-Grande-St-Perris-CA-92570/17913496_zpid/,House for sale,"7,840 sqft",7840,"$290,000 ","1,597",CA,1902 Penasco Grande St,1993,"$291,093 ",$182 ,92570
3,3,PilotHill,"5080 Salmon Falls Rd, Pilot Hill, CA 95664",Single Family,https://www.zillow.com/homedetails/5080-Salmon-Falls-Rd-Pilot-Hill-CA-95664/18613365_zpid/,House for sale,5.01 acres,218235.6,"$280,000 ","1,706",CA,5080 Salmon Falls Rd,1977,"$276,705 ",$164 ,95664
2,3,Roseville,"1009 Sunset Dr, Roseville, CA 95678",Single Family,https://www.zillow.com/homedetails/1009-Sunset-Dr-Roseville-CA-95678/17656091_zpid/,House for sale,"6,721 sqft",6721,"$250,000 ","1,823",CA,1009 Sunset Dr,1957,"$250,001 ",$137 ,95678
3,3,LosAngeles,"4482 Dudley Dr, Los Angeles, CA 90032",Single Family,https://www.zillow.com/homedetails/4482-Dudley-Dr-Los-Angeles-CA-90032/20639857_zpid/,House for sale,"5,183 sqft",5183,"$625,000 ","1,565",CA,4482 Dudley Dr,1924,"$639,222 ",$399 ,90032
2,4,Lancaster,"609 E Avenue J10, Lancaster, CA 93535",Single Family,https://www.zillow.com/homedetails/609-E-Avenue-J10-Lancaster-CA-93535/20295700_zpid/,House for sale,"7,405 sqft",7405,"$269,900 ","1,664",CA,609 E Avenue J10,1987,"$272,003 ",$162 ,93535
3,4,ElCajon,"1321 Hidden Plateau Ct, El Cajon, CA 92019",Single Family,https://www.zillow.com/homedetails/1321-Hidden-Plateau-Ct-El-Cajon-CA-92019/17055410_zpid/,House for sale,0.67 acres,29185.2,"$649,000 ","3,875",CA,1321 Hidden Plateau Ct,1980,"$643,787 ",$167 ,92019
2,2,Eureka,"2344 J St, Eureka, CA 95501",Single Family,https://www.zillow.com/homedetails/2344-J-St-Eureka-CA-95501/18817212_zpid/,House for sale,"4,356 sqft",4356,"$310,000 ","1,521",CA,2344 J St,1925,"$310,000 ",$204 ,95501
2,3,SanDiego,"4922 Providence Rd, San Diego, CA 92117",Single Family,https://www.zillow.com/homedetails/4922-Providence-Rd-San-Diego-CA-92117/16853357_zpid/,House for sale,"7,300 sqft",7300,"$569,000 ","1,062",CA,4922 Providence Rd,1958,"$569,005 ",$536 ,92117
--,Studio,Petaluma,"6569 Cockrill St, Petaluma, CA 94952",Single Family,https://www.zillow.com/homedetails/6569-Cockrill-St-Petaluma-CA-94952/96074119_zpid/,House for sale,0.56 acres,24393.6,"$495,000 ",--,CA,6569 Cockrill St,No Data,None,No Data,94952
9,6,HiddenHills,"25210 Jim Bridger Rd, Hidden Hills, CA 91302",Single Family,https://www.zillow.com/homedetails/25210-Jim-Bridger-Rd-Hidden-Hills-CA-91302/250345767_zpid/,House for sale,1.57 acres,68389.2,"$11,750,000 ","11,748",CA,25210 Jim Bridger Rd,2019,"$11,041,771 ","$1,000 ",91302
2,3,GrassValley,"14829 Stinson Dr, Grass Valley, CA 95949",Single Family,https://www.zillow.com/homedetails/14829-Stinson-Dr-Grass-Valley-CA-95949/19440221_zpid/,House for sale,0.34 acres,14810.4,"$310,000 ","1,310",CA,14829 Stinson Dr,1981,"$310,001 ",$237 ,95949
9,7,BeverlyHills,"707 N Hillcrest Rd, Beverly Hills, CA 90210",Single Family,https://www.zillow.com/homedetails/707-N-Hillcrest-Rd-Beverly-Hills-CA-90210/20519454_zpid/,House for sale,0.48 acres,20908.8,"$16,995,000 ","10,810",CA,707 N Hillcrest Rd,1989,"$15,903,829 ","$1,572 ",90210
2,2,SantaClarita,"19778 Northcliff Dr, Santa Clarita, CA 91351",Single Family,https://www.zillow.com/homedetails/19778-Northcliff-Dr-Santa-Clarita-CA-91351/136710210_zpid/,House for sale,"3,698 sqft",3698,"$160,000 ","1,311",CA,19778 Northcliff Dr,1997,"$160,001 ",$122 ,91351
2,3,Topanga,"1178 N Topanga Canyon Blvd, Topanga, CA 90290",Single Family,https://www.zillow.com/homedetails/1178-N-Topanga-Canyon-Blvd-Topanga-CA-90290/20549864_zpid/,House for sale,0.39 acres,16988.4,"$995,000 ","2,341",CA,1178 N Topanga Canyon Blvd,1936,"$1,026,174 ",$425 ,90290
3,5,Camarillo,"2759 Via Vela, Camarillo, CA 93010",Single Family,https://www.zillow.com/homedetails/2759-Via-Vela-Camarillo-CA-93010/16359620_zpid/,House for sale,"7,000 sqft",7000,"$525,000 ","2,214",CA,2759 Via Vela,1973,"$521,129 ",$237 ,93010
3,3,Menifee,"27656 Claymen St, Menifee, CA 92584",Single Family,https://www.zillow.com/homedetails/27656-Claymen-St-Menifee-CA-92584/95897025_zpid/,House for sale,"7,840 sqft",7840,"$399,900 ","2,489",CA,27656 Claymen St,2012,"$399,901 ",$161 ,92584
