Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Lot,Lot_conversion_to_sqft,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
1.75,3,Fresno,"3588 N Saratoga Ave, Fresno, CA 93722",Single Family,https://www.zillow.com/homedetails/3588-N-Saratoga-Ave-Fresno-CA-93722/18655592_zpid/,House for sale,"7,082 sqft",7082,"$200,000 ","1,093",CA,3588 N Saratoga Ave,1991,"$200,001 ",$183 ,93722
11,7,BeverlyHills,"1231 Lago Vista Dr, Beverly Hills, CA 90210",Single Family,https://www.zillow.com/homedetails/1231-Lago-Vista-Dr-Beverly-Hills-CA-90210/20522701_zpid/,House for sale,1.03 acres,44866.8,"$29,950,000 ","14,173",CA,1231 Lago Vista Dr,2016,"$32,747,965 ","$2,113 ",90210
1,2,Fremont,"37265 Dutra Way, Fremont, CA 94536",Single Family,https://www.zillow.com/homedetails/37265-Dutra-Way-Fremont-CA-94536/25005967_zpid/,House for sale,"5,427 sqft",5427,"$550,000 ",841,CA,37265 Dutra Way,1951,"$560,412 ",$654 ,94536
2,3,Riverside,"6312 Banner Ct, Riverside, CA 92504",Single Family,https://www.zillow.com/homedetails/6312-Banner-Ct-Riverside-CA-92504/17849017_zpid/,House for sale,"6,534 sqft",6534,"$389,900 ","1,329",CA,6312 Banner Ct,1956,"$389,900 ",$293 ,92504
2,4,Concord,"1791 Oakmead Dr, Concord, CA 94520",Single Family,https://www.zillow.com/homedetails/1791-Oakmead-Dr-Concord-CA-94520/18363739_zpid/,House for sale,"5,501 sqft",5501,"$375,000 ","1,451",CA,1791 Oakmead Dr,1955,"$381,540 ",$258 ,94520
1,3,Norwalk,"11563 Potter St, Norwalk, CA 90650",Single Family,https://www.zillow.com/homedetails/11563-Potter-St-Norwalk-CA-90650/21402966_zpid/,House for sale,"5,945 sqft",5945,"$475,000 ","1,056",CA,11563 Potter St,1947,"$480,384 ",$450 ,90650
2,4,HuntingtonBeach,"8412 Santana Cir, Huntington Beach, CA 92646",Single Family,https://www.zillow.com/homedetails/8412-Santana-Cir-Huntington-Beach-CA-92646/25286690_zpid/,House for sale,"6,150 sqft",6150,"$649,000 ","1,200",CA,8412 Santana Cir,1961,"$649,003 ",$541 ,92646
2,4,Fullerton,"1631 Evergreen Ave, Fullerton, CA 92835",Single Family,https://www.zillow.com/homedetails/1631-Evergreen-Ave-Fullerton-CA-92835/25352942_zpid/,House for sale,"8,646 sqft",8646,"$815,000 ","2,122",CA,1631 Evergreen Ave,1963,"$815,006 ",$384 ,92835
2,5,Fresno,"1042 N Harrison Ave, Fresno, CA 93728",Single Family,https://www.zillow.com/homedetails/1042-N-Harrison-Ave-Fresno-CA-93728/18746863_zpid/,House for sale,"6,952 sqft",6952,"$195,000 ","1,500",CA,1042 N Harrison Ave,1926,"$195,001 ",$130 ,93728
6,5,LosAngeles,"816 N Stanley Ave, Los Angeles, CA 90046",Single Family,https://www.zillow.com/homedetails/816-N-Stanley-Ave-Los-Angeles-CA-90046/20784925_zpid/,House for sale,"6,499 sqft",6499,"$4,155,000 ","5,003",CA,816 N Stanley Ave,2019,"$3,948,237 ",$831 ,90046
9,6,BeverlyHills,"1200 Laurel Way, Beverly Hills, CA 90210",Single Family,https://www.zillow.com/homedetails/1200-Laurel-Way-Beverly-Hills-CA-90210/20522003_zpid/,House for sale,0.54 acres,23522.4,"$19,850,000 ","10,503",CA,1200 Laurel Way,1955,"$17,469,186 ","$1,890 ",90210
2,3,Adelanto,"10940 Desert Rose Ct, Adelanto, CA 92301",Single Family,https://www.zillow.com/homedetails/10940-Desert-Rose-Ct-Adelanto-CA-92301/17646606_zpid/,House for sale,"9,147 sqft",9147,"$214,900 ","1,191",CA,10940 Desert Rose Ct,1992,"$214,901 ",$180 ,92301
6,4,BeverlyHills,"467 S Swall Dr, Beverly Hills, CA 90211",Single Family,https://www.zillow.com/homedetails/467-S-Swall-Dr-Beverly-Hills-CA-90211/20513025_zpid/,House for sale,"4,795 sqft",4795,"$4,200,000 ",7,CA,467 S Swall Dr,2019,"$4,096,706 ","$600,000 ",90211
2,3,Riverside,"5352 Beatty Dr, Riverside, CA 92504",Single Family,https://www.zillow.com/homedetails/5352-Beatty-Dr-Riverside-CA-92504/17832603_zpid/,House for sale,"6,969 sqft",6969,"$385,000 ","1,236",CA,5352 Beatty Dr,1955,"$385,003 ",$311 ,92504
1,3,TahoeCity,"400 Twin Crags Rd # 8, Tahoe City, CA 96145",Miscellaneous,https://www.zillow.com/homedetails/400-Twin-Crags-Rd-8-Tahoe-City-CA-96145/2084190499_zpid/,House for sale,No Data,No Data,"$235,000 ",--,CA,400 Twin Crags Rd # 8,No Data,None,null,96145
7.5,4,SanFrancisco,"2646 Union St, San Francisco, CA 94123",Single Family,https://www.zillow.com/homedetails/2646-Union-St-San-Francisco-CA-94123/15080441_zpid/,House for sale,"5,500 sqft",5500,"$29,800,000 ","5,465",CA,2646 Union St,2018,"$30,218,036 ","$5,453 ",94123
6,4,BeverlyHills,"467 S Swall Dr, Beverly Hills, CA 90211",Single Family,https://www.zillow.com/homedetails/467-S-Swall-Dr-Beverly-Hills-CA-90211/20513025_zpid/,House for sale,"4,795 sqft",4795,"$4,200,000 ",7,CA,467 S Swall Dr,2019,"$4,096,706 ","$600,000 ",90211
9,6,BeverlyHills,"1200 Laurel Way, Beverly Hills, CA 90210",Single Family,https://www.zillow.com/homedetails/1200-Laurel-Way-Beverly-Hills-CA-90210/20522003_zpid/,House for sale,0.54 acres,23522.4,"$19,850,000 ","10,503",CA,1200 Laurel Way,1955,"$17,469,186 ","$1,890 ",90210
1,3,TahoeCity,"400 Twin Crags Rd # 8, Tahoe City, CA 96145",Miscellaneous,https://www.zillow.com/homedetails/400-Twin-Crags-Rd-8-Tahoe-City-CA-96145/2084190499_zpid/,House for sale,No Data,No Data,"$235,000 ",--,CA,400 Twin Crags Rd # 8,No Data,None,null,96145
2,3,Riverside,"5352 Beatty Dr, Riverside, CA 92504",Single Family,https://www.zillow.com/homedetails/5352-Beatty-Dr-Riverside-CA-92504/17832603_zpid/,House for sale,"6,969 sqft",6969,"$385,000 ","1,236",CA,5352 Beatty Dr,1955,"$385,003 ",$311 ,92504
6,5,LosAngeles,"816 N Stanley Ave, Los Angeles, CA 90046",Single Family,https://www.zillow.com/homedetails/816-N-Stanley-Ave-Los-Angeles-CA-90046/20784925_zpid/,House for sale,"6,499 sqft",6499,"$4,155,000 ","5,003",CA,816 N Stanley Ave,2019,"$3,948,237 ",$831 ,90046
2,3,LaMesa,"3346 Par Dr, La Mesa, CA 91941",Single Family,https://www.zillow.com/homedetails/3346-Par-Dr-La-Mesa-CA-91941/17043837_zpid/,House for sale,"9,700 sqft",9700,"$500,000 ","1,565",CA,3346 Par Dr,1952,"$500,004 ",$319 ,91941
7.5,4,SanFrancisco,"2646 Union St, San Francisco, CA 94123",Single Family,https://www.zillow.com/homedetails/2646-Union-St-San-Francisco-CA-94123/15080441_zpid/,House for sale,"5,500 sqft",5500,"$29,800,000 ","5,465",CA,2646 Union St,2018,"$30,218,036 ","$5,453 ",94123
2,2,Oakland,"3139 Rawson St, Oakland, CA 94619",Single Family,https://www.zillow.com/homedetails/3139-Rawson-St-Oakland-CA-94619/24782840_zpid/,House for sale,"7,039 sqft",7039,"$699,000 ","1,297",CA,3139 Rawson St,1925,"$807,781 ",$539 ,94619
--,Studio,LosAngeles,"800 Tortuoso Way, Los Angeles, CA 90077",Single Family,https://www.zillow.com/homedetails/800-Tortuoso-Way-Los-Angeles-CA-90077/250226176_zpid/,House for sale,2.91 acres,126759.6,"$45,000,000 ",--,CA,800 Tortuoso Way,No Data,None,No Data,90077
7,6,LosAngeles,"1423 Oriole Dr, Los Angeles, CA 90069",Single Family,https://www.zillow.com/homedetails/1423-Oriole-Dr-Los-Angeles-CA-90069/20799197_zpid/,House for sale,1.22 acres,53143.2,"$24,500,000 ","13,156",CA,1423 Oriole Dr,2012,"$21,221,243 ","$1,862 ",90069
13,7,Malibu,"3250 Serra Rd, Malibu, CA 90265",Single Family,https://www.zillow.com/homedetails/3250-Serra-Rd-Malibu-CA-90265/20552724_zpid/,House for sale,4.94 acres,215186.4,"$19,950,000 ","13,926",CA,3250 Serra Rd,1949,"$18,485,282 ","$1,433 ",90265
7,6,HiddenHills,"24100 Hidden Ridge Rd, Hidden Hills, CA 91302",Single Family,https://www.zillow.com/homedetails/24100-Hidden-Ridge-Rd-Hidden-Hills-CA-91302/119679793_zpid/,House for sale,2.3 acres,100188,"$12,195,000 ","10,876",CA,24100 Hidden Ridge Rd,2014,"$11,435,117 ","$1,121 ",91302
2,3,Brea,"910 De Jur St, Brea, CA 92821",Single Family,https://www.zillow.com/homedetails/910-De-Jur-St-Brea-CA-92821/25364474_zpid/,House for sale,"7,183 sqft",7183,"$500,500 ","1,413",CA,910 De Jur St,1959,"$507,410 ",$354 ,92821
3,4,Wildomar,"21827 Athea Way, Wildomar, CA 92595",Single Family,https://www.zillow.com/homedetails/21827-Athea-Way-Wildomar-CA-92595/17942261_zpid/,House for sale,"6,970 sqft",6970,"$419,900 ","3,124",CA,21827 Athea Way,1999,"$418,000 ",$134 ,92595
16,10,BeverlyHills,"60 Beverly Park, Beverly Hills, CA 90210",Single Family,https://www.zillow.com/homedetails/60-Beverly-Park-Beverly-Hills-CA-90210/20533572_zpid/,House for sale,2.23 acres,97138.8,"$30,000,000 ","11,204",CA,60 Beverly Park,1998,"$25,985,195 ","$2,678 ",90210
2,2,Berkeley,"1122 Francisco St, Berkeley, CA 94702",Single Family,https://www.zillow.com/homedetails/1122-Francisco-St-Berkeley-CA-94702/24838211_zpid/,House for sale,"6,076 sqft",6076,"$995,000 ","1,279",CA,1122 Francisco St,1935,"$1,304,833 ",$778 ,94702
12,6,SanDiego,"4880 Rancho Del Mar Trl, San Diego, CA 92130",Single Family,https://www.zillow.com/homedetails/4880-Rancho-Del-Mar-Trl-San-Diego-CA-92130/69017366_zpid/,House for sale,1 acre,43560,"$13,559,000 ","18,807",CA,4880 Rancho Del Mar Trl,2010,"$12,398,923 ",$721 ,92130
2,2,SouthLakeTahoe,"3770 Alder Ave, South Lake Tahoe, CA 96150",Single Family,https://www.zillow.com/homedetails/3770-Alder-Ave-South-Lake-Tahoe-CA-96150/18577436_zpid/,House for sale,"4,791 sqft",4791,"$340,000 ",821,CA,3770 Alder Ave,1947,"$322,040 ",$414 ,96150
2,3,SanJose,"198 Rothrock Dr, San Jose, CA 95116",Single Family,https://www.zillow.com/homedetails/198-Rothrock-Dr-San-Jose-CA-95116/19721887_zpid/,House for sale,"2,639 sqft",2639,"$524,888 ","1,054",CA,198 Rothrock Dr,1986,"$530,730 ",$498 ,95116
3,5,Palmdale,"5709 Avenida Entrada, Palmdale, CA 93551",Single Family,https://www.zillow.com/homedetails/5709-Avenida-Entrada-Palmdale-CA-93551/20238921_zpid/,House for sale,0.65 acres,28314,"$564,990 ","3,018",CA,5709 Avenida Entrada,1996,"$564,257 ",$187 ,93551
6,6,BeverlyHills,"524 N Alpine Dr, Beverly Hills, CA 90210",Single Family,https://www.zillow.com/homedetails/524-N-Alpine-Dr-Beverly-Hills-CA-90210/20519723_zpid/,House for sale,0.3 acres,13068,"$9,495,000 ","6,409",CA,524 N Alpine Dr,2000,"$9,264,468 ","$1,482 ",90210
3,3,SanJose,"2045 Peachtree Ln, San Jose, CA 95128",Single Family,https://www.zillow.com/homedetails/2045-Peachtree-Ln-San-Jose-CA-95128/19583462_zpid/,House for sale,0.26 acres,11325.6,"$1,198,888 ","1,699",CA,2045 Peachtree Ln,1978,"$1,236,747 ",$706 ,95128
3,3,LosAngeles,"1393 Casiano Rd, Los Angeles, CA 90049",Single Family,https://www.zillow.com/homedetails/1393-Casiano-Rd-Los-Angeles-CA-90049/20528872_zpid/,House for sale,0.48 acres,20908.8,"$1,299,000 ","2,528",CA,1393 Casiano Rd,1959,"$1,302,117 ",$514 ,90049
9,6,HiddenHills,"24716 Long Valley Rd, Hidden Hills, CA 91302",Single Family,https://www.zillow.com/homedetails/24716-Long-Valley-Rd-Hidden-Hills-CA-91302/19882702_zpid/,House for sale,1.04 acres,45302.4,"$10,895,000 ","11,060",CA,24716 Long Valley Rd,2017,"$10,157,215 ",$985 ,91302
1,2,SanFrancisco,"1223 24th Ave, San Francisco, CA 94122",Single Family,https://www.zillow.com/homedetails/1223-24th-Ave-San-Francisco-CA-94122/15101797_zpid/,House for sale,"3,001 sqft",3001,"$1,095,000 ","1,350",CA,1223 24th Ave,1936,"$1,414,834 ",$811 ,94122
3,4,Berkeley,"1100 Keith Ave, Berkeley, CA 94708",Single Family,https://www.zillow.com/homedetails/1100-Keith-Ave-Berkeley-CA-94708/24849451_zpid/,House for sale,"4,521 sqft",4521,"$1,195,000 ","1,834",CA,1100 Keith Ave,1913,"$1,431,218 ",$652 ,94708
