Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
2.5,3,SanFrancisco,"417 Linden St, San Francisco, CA 94102",Condo,https://www.zillow.com/homedetails/417-Linden-St-San-Francisco-CA-94102/2139128873_zpid/,Condo for sale,"$1,398,000","1,413",CA,417 Linden St,1997,"$1,600,921",$989,94102
2,3,RedwoodCity,"50 Horgan Ave APT 25, Redwood City, CA 94061",Condo,https://www.zillow.com/homedetails/50-Horgan-Ave-APT-25-Redwood-City-CA-94061/15635911_zpid/,Condo for sale,"$1,098,000","1,550",CA,50 Horgan Ave APT 25,1979,"$1,136,114",$708,94061
3,3,RohnertPark,"353 Enterprise Dr, Rohnert Park, CA 94928",Condo,https://www.zillow.com/homedetails/353-Enterprise-Dr-Rohnert-Park-CA-94928/64564933_zpid/,Condo for sale,"$340,000","1,246",CA,353 Enterprise Dr,1980,"$340,000",$273,94928
1.5,2,SanFrancisco,"1220 Castro St, San Francisco, CA 94114",Condo,https://www.zillow.com/homedetails/1220-Castro-St-San-Francisco-CA-94114/96047216_zpid/,Condo for sale,"$1,320,000",961,CA,1220 Castro St,1914,"$1,524,947","$1,374",94114
2,2,SanFrancisco,"1688 Pine St # W808, San Francisco, CA 94109",Condo,https://www.zillow.com/homedetails/1688-Pine-St-W808-San-Francisco-CA-94109/241585661_zpid/,Condo for sale,"$1,499,000","1,076",CA,1688 Pine St # W808,2016,"$1,550,689","$1,393",94109
2,2,SanFrancisco,"720 York St UNIT 229, San Francisco, CA 94110",Condo,https://www.zillow.com/homedetails/720-York-St-UNIT-229-San-Francisco-CA-94110/15150098_zpid/,Condo for sale,"$1,695,000","1,909",CA,720 York St UNIT 229,1999,"$1,634,871",$888,94110
2,3,SanJose,"5525 Sean Cir APT 75, San Jose, CA 95123",Condo,https://www.zillow.com/homedetails/5525-Sean-Cir-APT-75-San-Jose-CA-95123/19826883_zpid/,Condo for sale,"$645,888","1,245",CA,5525 Sean Cir APT 75,1979,"$645,893",$519,95123
2,2,FosterCity,"648 Portofino Ln, Foster City, CA 94404",Condo,https://www.zillow.com/homedetails/648-Portofino-Ln-Foster-City-CA-94404/15629325_zpid/,Condo for sale,"$1,250,000","1,395",CA,648 Portofino Ln,1975,"$1,252,216",$896,94404
2,2,LosAngeles,"5100 Via Dolce APT 201, Los Angeles, CA 90292",Condo,https://www.zillow.com/homedetails/5100-Via-Dolce-APT-201-Los-Angeles-CA-90292/20488173_zpid/,Condo for sale,"$979,000","1,420",CA,5100 Via Dolce APT 201,1978,"$983,573",$689,90292
2,3,Modesto,"572 Pirinen Ln APT F, Modesto, CA 95354",Condo,https://www.zillow.com/homedetails/572-Pirinen-Ln-APT-F-Modesto-CA-95354/69048312_zpid/,Condo for sale,"$185,000","1,271",CA,572 Pirinen Ln APT F,1980,None,$146,95354
3,3,PalmDesert,"76568 Daffodil Dr, Palm Desert, CA 92211",Condo,https://www.zillow.com/homedetails/76568-Daffodil-Dr-Palm-Desert-CA-92211/18081991_zpid/,Condo for sale,"$449,000","1,890",CA,76568 Daffodil Dr,1985,"$434,547",$238,92211
2,2,PalmDesert,"40508 Bay Hill Way # 23-10, Palm Desert, CA 92211",Condo,https://www.zillow.com/homedetails/40508-Bay-Hill-Way-23-10-Palm-Desert-CA-92211/2103851788_zpid/,Condo for sale,"$269,000","1,177",CA,40508 Bay Hill Way # 23-10,1981,"$262,988",$229,92211
3,3,Covina,"580 E Cypress St, Covina, CA 91723",Condo,https://www.zillow.com/homedetails/580-E-Cypress-St-Covina-CA-91723/21547570_zpid/,Condo for sale,"$373,000","1,235",CA,580 E Cypress St,1981,"$373,002",$302,91723
1,1,SanFrancisco,"750 Van Ness Ave UNIT 606, San Francisco, CA 94102",Condo,https://www.zillow.com/homedetails/750-Van-Ness-Ave-UNIT-606-San-Francisco-CA-94102/83152820_zpid/,Condo for sale,"$739,000",700,CA,750 Van Ness Ave UNIT 606,2008,"$755,301","$1,056",94102
2,2,PalmSprings,"451 E Via Carisma APT 72, Palm Springs, CA 92264",Condo,https://www.zillow.com/homedetails/451-E-Via-Carisma-APT-72-Palm-Springs-CA-92264/17742886_zpid/,Condo for sale,"$129,000","1,170",CA,451 E Via Carisma APT 72,1977,"$125,279",$110,92264
3,3,FosterCity,"840 Balboa Ln, Foster City, CA 94404",Condo,https://www.zillow.com/homedetails/840-Balboa-Ln-Foster-City-CA-94404/2082323549_zpid/,Condo for sale,"$1,375,000","2,140",CA,840 Balboa Ln,1975,"$1,448,893",$643,94404
2,2,LosAngeles,"1515 Amherst Ave APT 104, Los Angeles, CA 90025",Condo,https://www.zillow.com/homedetails/1515-Amherst-Ave-APT-104-Los-Angeles-CA-90025/20467265_zpid/,Condo for sale,"$720,000","1,068",CA,1515 Amherst Ave APT 104,1984,"$720,006",$674,90025
2,3,SanFrancisco,"66 Cleary Ct APT 704, San Francisco, CA 94109",Condo,https://www.zillow.com/homedetails/66-Cleary-Ct-APT-704-San-Francisco-CA-94109/15076905_zpid/,Condo for sale,"$995,000","1,106",CA,66 Cleary Ct APT 704,1963,"$1,126,296",$900,94109
3,3,SantaCruz,"3500 Dover Dr, Santa Cruz, CA 95065",Condo,https://www.zillow.com/homedetails/3500-Dover-Dr-Santa-Cruz-CA-95065/16123283_zpid/,Condo for sale,"$640,000","1,499",CA,3500 Dover Dr,1987,"$640,189",$427,95065
2,3,PalmSprings,"6733 Harwood Cir, Palm Springs, CA 92264",Condo,https://www.zillow.com/homedetails/6733-Harwood-Cir-Palm-Springs-CA-92264/17748808_zpid/,Condo for sale,"$409,000","2,027",CA,6733 Harwood Cir,1991,"$396,059",$202,92264
1,2,Manteca,"479 Cherry Ln APT C, Manteca, CA 95337",Condo,https://www.zillow.com/homedetails/479-Cherry-Ln-APT-C-Manteca-CA-95337/69034531_zpid/,Condo for sale,"$185,000",944,CA,479 Cherry Ln APT C,1985,"$178,231",$196,95337
1,1,Roseville,"10001 Woodcreek Oaks Blvd UNIT 1523, Roseville, CA 95747",Condo,https://www.zillow.com/homedetails/10001-Woodcreek-Oaks-Blvd-UNIT-1523-Roseville-CA-95747/64623814_zpid/,Condo for sale,"$229,000",808,CA,10001 Woodcreek Oaks Blvd UNIT 1523,2005,"$229,000",$283,95747
3,2,Hayward,"61 Fernridge Ct, Hayward, CA 94544",Condo,https://www.zillow.com/homedetails/61-Fernridge-Ct-Hayward-CA-94544/24980068_zpid/,Condo for sale,"$585,000","1,520",CA,61 Fernridge Ct,1991,"$606,521",$385,94544
2,2,LosGatos,"600 Pennsylvania Ave UNIT 31, Los Gatos, CA 95030",Condo,https://www.zillow.com/homedetails/600-Pennsylvania-Ave-UNIT-31-Los-Gatos-CA-95030/19744599_zpid/,Condo for sale,"$1,350,000","1,466",CA,600 Pennsylvania Ave UNIT 31,1962,"$1,350,002",$921,95030
1,2,SanFrancisco,"214 Dorland St, San Francisco, CA 94114",Condo,https://www.zillow.com/homedetails/214-Dorland-St-San-Francisco-CA-94114/96011991_zpid/,Condo for sale,"$1,149,000",991,CA,214 Dorland St,1910,"$1,399,974","$1,159",94114
1,2,SanFrancisco,"307 Page St APT 1, San Francisco, CA 94102",Condo,https://www.zillow.com/homedetails/307-Page-St-APT-1-San-Francisco-CA-94102/119685845_zpid/,Condo for sale,"$988,000",767,CA,307 Page St APT 1,1910,"$1,065,496","$1,288",94102
2,2,SanFrancisco,"(undisclosed Address), San Francisco, CA 94114",Condo,https://www.zillow.com/homedetails/(undisclosed-Address)-San-Francisco-CA-94114/2082324338_zpid/,Condo for sale,"$1,638,000","1,227",CA,(undisclosed Address),2006,"$1,564,839","$1,335",94114
2,2,SanFrancisco,"1388 Gough St APT 1108, San Francisco, CA 94109",Condo,https://www.zillow.com/homedetails/1388-Gough-St-APT-1108-San-Francisco-CA-94109/15076797_zpid/,Condo for sale,"$1,159,000","1,267",CA,1388 Gough St APT 1108,1993,"$1,243,804",$915,94109
3,3,SanFrancisco,"32 Collins St # 101, San Francisco, CA 94118",Condo,https://www.zillow.com/homedetails/32-Collins-St-101-San-Francisco-CA-94118/15083007_zpid/,Condo for sale,"$2,495,000","2,100",CA,32 Collins St # 101,1948,"$2,463,493","$1,188",94118
1,2,SanFrancisco,"1437 S Van Ness Ave, San Francisco, CA 94110",Condo,https://www.zillow.com/homedetails/1437-S-Van-Ness-Ave-San-Francisco-CA-94110/111921505_zpid/,Condo for sale,"$1,195,000","1,695",CA,1437 S Van Ness Ave,1908,"$1,596,501",$705,94110
2,2,SantaCruz,"260 Lake Ave UNIT 8, Santa Cruz, CA 95062",Condo,https://www.zillow.com/homedetails/260-Lake-Ave-UNIT-8-Santa-Cruz-CA-95062/16125494_zpid/,Condo for sale,"$995,000","1,058",CA,260 Lake Ave UNIT 8,1975,"$993,223",$940,95062
1,1,Orange,"700 E Lake Dr UNIT 17, Orange, CA 92866",Condo,https://www.zillow.com/homedetails/700-E-Lake-Dr-UNIT-17-Orange-CA-92866/25663741_zpid/,Condo for sale,"$349,900",768,CA,700 E Lake Dr UNIT 17,1979,"$349,900",$456,92866
2,2,SanCarlos,"2 Elm St APT 102, San Carlos, CA 94070",Condo,https://www.zillow.com/homedetails/2-Elm-St-APT-102-San-Carlos-CA-94070/15636349_zpid/,Condo for sale,"$948,000","1,050",CA,2 Elm St APT 102,1981,"$1,012,042",$903,94070
1,1,SanRamon,"480 Bollinger Canyon Ln APT 174, San Ramon, CA 94582",Condo,https://www.zillow.com/homedetails/480-Bollinger-Canyon-Ln-APT-174-San-Ramon-CA-94582/68042877_zpid/,Condo for sale,"$410,000",657,CA,480 Bollinger Canyon Ln APT 174,1989,"$410,000",$624,94582
3,3,SanFrancisco,"8 Octavia St # 803, San Francisco, CA 94102",Condo,https://www.zillow.com/homedetails/8-Octavia-St-803-San-Francisco-CA-94102/125244358_zpid/,Condo for sale,"$2,795,000","1,001",CA,8 Octavia St # 803,2014,"$2,897,826","$2,792",94102
1.5,2,SanFrancisco,"3880 22nd St, San Francisco, CA 94114",Condo,https://www.zillow.com/homedetails/3880-22nd-St-San-Francisco-CA-94114/15146348_zpid/,Condo for sale,"$1,395,000","1,241",CA,3880 22nd St,1890,"$1,654,646","$1,124",94114
3,2,Carlsbad,"4009 Layang Layang Cir APT E, Carlsbad, CA 92008",Condo,https://www.zillow.com/homedetails/4009-Layang-Layang-Cir-APT-E-Carlsbad-CA-92008/2082498568_zpid/,Condo for sale,"$549,500","1,664",CA,4009 Layang Layang Cir APT E,1983,"$536,451",$330,92008
2,2,Encinitas,"1933 Springdale Ln, Encinitas, CA 92024",Condo,https://www.zillow.com/homedetails/1933-Springdale-Ln-Encinitas-CA-92024/16720238_zpid/,Condo for sale,"$549,000",936,CA,1933 Springdale Ln,1985,"$541,931",$587,92024
2,2,SanFrancisco,"425 1st St UNIT 1602, San Francisco, CA 94105",Condo,https://www.zillow.com/homedetails/425-1st-St-UNIT-1602-San-Francisco-CA-94105/83153263_zpid/,Condo for sale,"$1,895,000","1,309",CA,425 1st St UNIT 1602,2008,"$1,895,997","$1,448",94105
2,3,SanFrancisco,"352 Dolores St, San Francisco, CA 94110",Condo,https://www.zillow.com/homedetails/352-Dolores-St-San-Francisco-CA-94110/2082324871_zpid/,Condo for sale,"$1,495,000",--,CA,352 Dolores St,1905,"$2,082,287",No Data,94110
2,3,Escondido,"1051 Rock Springs Rd APT 209, Escondido, CA 92026",Condo,https://www.zillow.com/homedetails/1051-Rock-Springs-Rd-APT-209-Escondido-CA-92026/16689992_zpid/,Condo for sale,"$279,500","1,082",CA,1051 Rock Springs Rd APT 209,1980,"$279,500",$258,92026
1,2,Vacaville,"2001 Eastwood Dr APT 50, Vacaville, CA 95687",Condo,https://www.zillow.com/homedetails/2001-Eastwood-Dr-APT-50-Vacaville-CA-95687/249639518_zpid/,Condo for sale,"$239,000",890,CA,2001 Eastwood Dr APT 50,2001,"$238,139",$269,95687
2,2,BeverlyHills,"450 N Oakhurst Dr APT 302, Beverly Hills, CA 90210",Condo,https://www.zillow.com/homedetails/450-N-Oakhurst-Dr-APT-302-Beverly-Hills-CA-90210/20520823_zpid/,Condo for sale,"$1,175,000","1,743",CA,450 N Oakhurst Dr APT 302,1978,"$1,188,912",$674,90210
2,2,SouthPasadena,"1133 Pine St APT 112, South Pasadena, CA 91030",Condo,https://www.zillow.com/homedetails/1133-Pine-St-APT-112-South-Pasadena-CA-91030/20696257_zpid/,Condo for sale,"$685,000","1,321",CA,1133 Pine St APT 112,1962,"$685,005",$519,91030
2,2,SanDiego,"9960 Scripps Westview Way UNIT 85, San Diego, CA 92131",Condo,https://www.zillow.com/homedetails/9960-Scripps-Westview-Way-UNIT-85-San-Diego-CA-92131/16822160_zpid/,Condo for sale,"$425,000","1,086",CA,9960 Scripps Westview Way UNIT 85,1989,"$441,143",$391,92131
2,3,RanchoMirage,"64 Oak Tree Dr, Rancho Mirage, CA 92270",Condo,https://www.zillow.com/homedetails/64-Oak-Tree-Dr-Rancho-Mirage-CA-92270/18127074_zpid/,Condo for sale,"$379,000","1,806",CA,64 Oak Tree Dr,1987,"$369,677",$210,92270
2,2,Emeryville,"6400 Christie Ave APT 5421, Emeryville, CA 94608",Condo,https://www.zillow.com/homedetails/6400-Christie-Ave-APT-5421-Emeryville-CA-94608/152864706_zpid/,Condo for sale,"$679,000","1,104",CA,6400 Christie Ave APT 5421,1988,"$658,429",$615,94608
2,2,Oceanside,"3839 Vista Campana S UNIT 29, Oceanside, CA 92057",Condo,https://www.zillow.com/homedetails/3839-Vista-Campana-S-UNIT-29-Oceanside-CA-92057/2084835304_zpid/,Condo for sale,"$299,900",994,CA,3839 Vista Campana S UNIT 29,1970,"$297,043",$302,92057
3,2,LosAngeles,"11910 Mayfield Ave APT 201, Los Angeles, CA 90049",Condo,https://www.zillow.com/homedetails/11910-Mayfield-Ave-APT-201-Los-Angeles-CA-90049/20468512_zpid/,Condo for sale,"$995,000","1,525",CA,11910 Mayfield Ave APT 201,1968,"$1,013,425",$652,90049
1,1,SanBruno,"8203 Shelter Creek Ln, San Bruno, CA 94066",Condo,https://www.zillow.com/homedetails/8203-Shelter-Creek-Ln-San-Bruno-CA-94066/15624605_zpid/,Condo for sale,"$519,000",680,CA,8203 Shelter Creek Ln,1972,"$545,080",$763,94066
2,2,UnionCity,"35580 Monterra Ter APT 101, Union City, CA 94587",Condo,https://www.zillow.com/homedetails/35580-Monterra-Ter-APT-101-Union-City-CA-94587/58877984_zpid/,Condo for sale,"$628,000","1,013",CA,35580 Monterra Ter APT 101,2001,"$628,000",$620,94587
1,2,SanFrancisco,"1563 48th Ave # 1, San Francisco, CA 94122",Condo,https://www.zillow.com/homedetails/1563-48th-Ave-1-San-Francisco-CA-94122/15108041_zpid/,Condo for sale,"$789,000",767,CA,1563 48th Ave # 1,1992,"$759,758","$1,029",94122
