Bath,Bed,City,Full_address,House_type,House_website,Listing_type,Price,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
2,2,SanCarlos,"222 Laurel St APT 203, San Carlos, CA 94070",Condo,https://www.zillow.com/homedetails/222-Laurel-St-APT-203-San-Carlos-CA-94070/15635471_zpid/,Condo for sale,"$850,000",940,CA,222 Laurel St APT 203,1963,"$914,180",$904,94070
1,1,LosAngeles,"8707 Falmouth Ave UNIT 110, Los Angeles, CA 90293",Condo,https://www.zillow.com/homedetails/8707-Falmouth-Ave-UNIT-110-Los-Angeles-CA-90293/20387648_zpid/,Condo for sale,"$520,000",686,CA,8707 Falmouth Ave UNIT 110,1982,"$520,004",$758,90293
3,2,LosAngeles,"813 N Martel Ave # 6, Los Angeles, CA 90046",Condo,https://www.zillow.com/homedetails/813-N-Martel-Ave-6-Los-Angeles-CA-90046/20785045_zpid/,Condo for sale,"$1,149,000","1,812",CA,813 N Martel Ave # 6,1992,"$1,157,266",$634,90046
1,1,SanFrancisco,"1 Stanyan St # 42, San Francisco, CA 94118",Condo,https://www.zillow.com/homedetails/1-Stanyan-St-42-San-Francisco-CA-94118/2082351106_zpid/,For sale by owner,"$1,559,000",--,CA,1 Stanyan St # 42,No Data,"$1,514,042",No Data,94118
3,3,SanFrancisco,"200 Brannan St APT 232, San Francisco, CA 94107",Condo,https://www.zillow.com/homedetails/200-Brannan-St-APT-232-San-Francisco-CA-94107/69817622_zpid/,Condo for sale,"$3,350,000","2,391",CA,200 Brannan St APT 232,2004,"$3,351,763","$1,401",94107
4,3,SanDiego,"16956 Laurel Hill Ln UNIT 190, San Diego, CA 92127",Condo,https://www.zillow.com/homedetails/16956-Laurel-Hill-Ln-UNIT-190-San-Diego-CA-92127/72652169_zpid/,Condo for sale,"$595,000","1,460",CA,16956 Laurel Hill Ln UNIT 190,2007,"$595,000",$408,92127
2,3,PalmSprings,"820 E Palm Canyon Dr UNIT 203, Palm Springs, CA 92264",Condo,https://www.zillow.com/homedetails/820-E-Palm-Canyon-Dr-UNIT-203-Palm-Springs-CA-92264/79839304_zpid/,Condo for sale,"$449,000","1,421",CA,820 E Palm Canyon Dr UNIT 203,2006,"$442,034",$316,92264
2,2,Pasadena,"497 E California Blvd APT 122, Pasadena, CA 91106",Condo,https://www.zillow.com/homedetails/497-E-California-Blvd-APT-122-Pasadena-CA-91106/20867400_zpid/,Condo for sale,"$639,000","1,154",CA,497 E California Blvd APT 122,1980,"$644,461",$554,91106
3,2,Groveland,"19146 Dyer Ct UNIT 10, Groveland, CA 95321",Condo,https://www.zillow.com/homedetails/19146-Dyer-Ct-UNIT-10-Groveland-CA-95321/2082352406_zpid/,Condo for sale,"$139,000","1,056",CA,19146 Dyer Ct UNIT 10,1982,None,$132,95321
3,2,LosAngeles,"1914 Selby Ave APT 101, Los Angeles, CA 90025",Condo,https://www.zillow.com/homedetails/1914-Selby-Ave-APT-101-Los-Angeles-CA-90025/20501499_zpid/,Condo for sale,"$879,000","1,535",CA,1914 Selby Ave APT 101,1989,"$887,071",$573,90025
2,2,PortHueneme,"201 S Ventura Rd UNIT 7, Port Hueneme, CA 93041",Condo,https://www.zillow.com/homedetails/201-S-Ventura-Rd-UNIT-7-Port-Hueneme-CA-93041/16402050_zpid/,Condo for sale,"$293,900",967,CA,201 S Ventura Rd UNIT 7,1974,"$291,991",$304,93041
2,2,SanDiego,"983 Island Ave # 9, San Diego, CA 92101",Condo,https://www.zillow.com/homedetails/983-Island-Ave-9-San-Diego-CA-92101/67403854_zpid/,Condo for sale,"$659,000","1,014",CA,983 Island Ave # 9,2006,"$643,792",$650,92101
1,1,ElCerrito,"1708 Lexington Ave APT 8, El Cerrito, CA 94530",Condo,https://www.zillow.com/homedetails/1708-Lexington-Ave-APT-8-El-Cerrito-CA-94530/18526285_zpid/,Condo for sale,"$399,000",710,CA,1708 Lexington Ave APT 8,1991,"$447,857",$562,94530
2,2,SanDiego,"3655 Ash St UNIT 8, San Diego, CA 92105",Condo,https://www.zillow.com/homedetails/3655-Ash-St-UNIT-8-San-Diego-CA-92105/63660322_zpid/,Condo for sale,"$330,000",824,CA,3655 Ash St UNIT 8,1987,"$330,000",$400,92105
3,3,Oxnard,"801 Moby Dick Ln, Oxnard, CA 93030",Condo,https://www.zillow.com/homedetails/801-Moby-Dick-Ln-Oxnard-CA-93030/16392394_zpid/,Condo for sale,"$459,900","1,750",CA,801 Moby Dick Ln,1992,"$454,143",$263,93030
2,1,LosAngeles,"6250 Hollywood Blvd UNIT 8F, Los Angeles, CA 90028",Condo,https://www.zillow.com/homedetails/6250-Hollywood-Blvd-UNIT-8F-Los-Angeles-CA-90028/111918444_zpid/,Condo for sale,"$845,000","1,418",CA,6250 Hollywood Blvd UNIT 8F,2009,"$847,032",$596,90028
3,3,SanRamon,"7498 Stoneleaf Rd, San Ramon, CA 94582",Condo,https://www.zillow.com/homedetails/7498-Stoneleaf-Rd-San-Ramon-CA-94582/111413342_zpid/,Condo for sale,"$899,000","2,228",CA,7498 Stoneleaf Rd,2010,"$899,007",$404,94582
3,3,Sunnyvale,"404 Santo Domingo Ter, Sunnyvale, CA 94085",Condo,https://www.zillow.com/homedetails/404-Santo-Domingo-Ter-Sunnyvale-CA-94085/2082353346_zpid/,Condo for sale,"$1,306,450","1,537",CA,404 Santo Domingo Ter,2019,"$1,342,746",$850,94085
1,2,LosGatos,"14225 Lora Dr APT 59, Los Gatos, CA 95032",Condo,https://www.zillow.com/homedetails/14225-Lora-Dr-APT-59-Los-Gatos-CA-95032/19668118_zpid/,Condo for sale,"$605,000",996,CA,14225 Lora Dr APT 59,1963,"$605,005",$607,95032
2,2,Oakland,"250 Whitmore St APT 401, Oakland, CA 94611",Condo,https://www.zillow.com/homedetails/250-Whitmore-St-APT-401-Oakland-CA-94611/2082353441_zpid/,Condo for sale,"$725,000",948,CA,250 Whitmore St APT 401,1971,"$783,061",$765,94611
3,3,Sunnyvale,"402 Santo Domingo Ter, Sunnyvale, CA 94085",Condo,https://www.zillow.com/homedetails/402-Santo-Domingo-Ter-Sunnyvale-CA-94085/2082353472_zpid/,Condo for sale,"$1,527,075","1,851",CA,402 Santo Domingo Ter,2019,"$1,540,016",$825,94085
2,2,SanDiego,"6182 Agee St UNIT 204, San Diego, CA 92122",Condo,https://www.zillow.com/homedetails/6182-Agee-St-UNIT-204-San-Diego-CA-92122/16843770_zpid/,Condo for sale,"$390,000",956,CA,6182 Agee St UNIT 204,1978,"$388,340",$408,92122
2,1,PalmSprings,"6205 Paseo De La Palma, Palm Springs, CA 92264",Condo,https://www.zillow.com/homedetails/6205-Paseo-De-La-Palma-Palm-Springs-CA-92264/18132172_zpid/,Condo for sale,"$249,000","1,034",CA,6205 Paseo De La Palma,1980,"$242,436",$241,92264
1,2,MountainView,"505 Cypress Point Dr UNIT 135, Mountain View, CA 94043",Condo,https://www.zillow.com/homedetails/505-Cypress-Point-Dr-UNIT-135-Mountain-View-CA-94043/19516295_zpid/,Condo for sale,"$799,000",843,CA,505 Cypress Point Dr UNIT 135,1971,"$846,985",$948,94043
2,2,SanRamon,"176 Copper Ridge Rd, San Ramon, CA 94582",Condo,https://www.zillow.com/homedetails/176-Copper-Ridge-Rd-San-Ramon-CA-94582/68042662_zpid/,Condo for sale,"$599,000","1,079",CA,176 Copper Ridge Rd,1988,"$599,005",$555,94582
1,1,SanDiego,"3980 8th Ave UNIT 107, San Diego, CA 92103",Condo,https://www.zillow.com/homedetails/3980-8th-Ave-UNIT-107-San-Diego-CA-92103/64575539_zpid/,Condo for sale,"$329,000",690,CA,3980 8th Ave UNIT 107,1972,"$325,500",$477,92103
1,1,Lodi,"2401 Eilers Ln UNIT 403, Lodi, CA 95242",Condo,https://www.zillow.com/homedetails/2401-Eilers-Ln-UNIT-403-Lodi-CA-95242/68963337_zpid/,Condo for sale,"$199,500",937,CA,2401 Eilers Ln UNIT 403,1988,"$195,805",$213,95242
1,2,Sacramento,"911 Fulton Ave APT 418, Sacramento, CA 95825",Condo,https://www.zillow.com/homedetails/911-Fulton-Ave-APT-418-Sacramento-CA-95825/26098737_zpid/,Condo for sale,"$224,999","1,010",CA,911 Fulton Ave APT 418,1976,"$222,905",$223,95825
3,2,SanDiego,"2500 6th Ave UNIT 604, San Diego, CA 92103",Condo,https://www.zillow.com/homedetails/2500-6th-Ave-UNIT-604-San-Diego-CA-92103/66109986_zpid/,Condo for sale,"$1,295,000","2,625",CA,2500 6th Ave UNIT 604,2003,"$1,269,078",$493,92103
1,1,HeritageRanch,"3332 Harbor Cir APT B, Heritage Ranch, CA 93446",Condo,https://www.zillow.com/homedetails/3332-Harbor-Cir-APT-B-Heritage-Ranch-CA-93446/15404334_zpid/,For sale by owner,"$135,000",585,CA,3332 Harbor Cir APT B,1975,"$138,363",$231,93446
4,3,SanDiego,"16911 Bixby St UNIT 33, San Diego, CA 92127",Condo,https://www.zillow.com/homedetails/16911-Bixby-St-UNIT-33-San-Diego-CA-92127/67404386_zpid/,Condo for sale,"$625,000","1,460",CA,16911 Bixby St UNIT 33,2006,"$625,000",$428,92127
2,3,MIRA,"280 Spear Street #4J Plan, MIRA",Condo,https://www.zillow.com/community/mira/2082609850_zpid/,New construction,"$1,695,000+","1,208",null,280 Spear Street #4J Plan,2019,"$1,678,041",null,null
2,2,MammothLakes,"1500 Lodestar Dr # 210, Mammoth Lakes, CA 93546",Condo,https://www.zillow.com/homedetails/1500-Lodestar-Dr-210-Mammoth-Lakes-CA-93546/95754041_zpid/,Condo for sale,"$560,000","1,477",CA,1500 Lodestar Dr # 210,2003,"$560,002",$379,93546
