1 Bed,2 Beds,3 Beds,4 Beds,Availability_check,Bath_Info,Bedroom_Info,City_Rent,Full_Address,Lease_length,Rent_link,Square_Feet,Square_Feet_Data,State_Rent,Studio,Type,Zip_code
,"$3,100 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,100'}]",Pasadena,"159 W Green St, Pasadena, CA 91105",12 Month Lease,https://www.apartments.com/159-w-green-st-pasadena-ca-unit-408/dbgn9xh/,"1,180","1,180 Sq Ft",CA,,Condos,91105
"$4,600 ",,,,Available Now,2 BAs,"[{'bedroom_type': '1 Bed', 'price': '$4,600'}]",Los Angeles,"4111 Sunset Blvd, Los Angeles, CA 90029",12 Month Lease,https://www.apartments.com/4111-sunset-blvd-los-angeles-ca-unit-542/whvjjwh/,"1,510","1,510 Sq Ft",CA,,Condos,90029
"$2,100 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,100'}]",Los Angeles,"1735 N Fuller Ave, Los Angeles, CA 90046",12 Month Lease,https://www.apartments.com/1735-n-fuller-ave-los-angeles-ca-unit-301/7jzh89y/,831,831 Sq Ft,CA,,Condos,90046
"$2,250 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,250'}]",Los Angeles,"1234 Wilshire Blvd, Los Angeles, CA 90017",12 Month Lease,https://www.apartments.com/1234-wilshire-blvd-los-angeles-ca-unit-237/epe5drp/,800,800 Sq Ft,CA,,Condos,90017
,"$4,200 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,200'}]",Santa Monica,"425 Idaho Ave, Santa Monica, CA 90403",12 Month Lease,https://www.apartments.com/425-idaho-ave-santa-monica-ca-unit-7/vj9sbce/,"1,100","1,100 Sq Ft",CA,,Condos,90403
"$2,500 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,500'}]",Los Angeles,"121 S Hope St, Los Angeles, CA 90012",12 Month Lease,https://www.apartments.com/121-s-hope-st-los-angeles-ca-unit-333/rnqt5k3/,853,853 Sq Ft,CA,,Condos,90012
,"$3,300 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,300'}]",Los Angeles,"2811 Francis Ave, Los Angeles, CA 90005",12 Month Lease,https://www.apartments.com/2811-francis-ave-los-angeles-ca-unit-202/fkbn7lv/,900,900 Sq Ft,CA,,Condos,90005
,,"$15,000 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$15,000'}]",Manhattan Beach,"4214 The Strand, Manhattan Beach, CA 90266",12 Month Lease,https://www.apartments.com/4214-the-strand-manhattan-beach-ca-unit-4214/rmhkk21/,"1,250","1,250 Sq Ft",CA,,Condos,90266
"$2,950 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,950'}]",West Hollywood,"1155 N La Cienega Blvd, West Hollywood, CA 90069",12 Month Lease,https://www.apartments.com/1155-n-la-cienega-blvd-west-hollywood-ca-unit-307/j81bsq6/,770,770 Sq Ft,CA,,Condos,90069
"$2,300 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,300'}]",Los Angeles,"7037 La Tijera Blvd, Los Angeles, CA 90045",12 Month Lease,https://www.apartments.com/7037-la-tijera-blvd-los-angeles-ca-unit-a101/cj4s61d/,699,699 Sq Ft,CA,,Condos,90045
"$3,000 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$3,000'}]",Los Angeles,"215 W 7th St, Los Angeles, CA 90014",12 Month Lease,https://www.apartments.com/215-w-7th-st-los-angeles-ca-unit-1408/h2czcg3/,"1,290","1,290 Sq Ft",CA,,Condos,90014
,,"$2,825 ",,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,825'}]",Monrovia,"708 W Duarte Rd, Monrovia, CA 91016",12 Month Lease,https://www.apartments.com/708-w-duarte-rd-monrovia-ca-unit-a/lkt76xe/,"1,720","1,720 Sq Ft",CA,,Condos,91016
,,"$3,700 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,700'}]",Long Beach,"700 E Ocean Blvd, Long Beach, CA 90802",12 Month Lease,https://www.apartments.com/700-e-ocean-blvd-long-beach-ca-unit-908/x8e0ssp/,"1,260","1,260 Sq Ft",CA,,Condos,90802
,,"$1,750 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$1,750'}]",Palm Springs,"250 E San Jose Rd, Palm Springs, CA 92264",12 Month Lease,https://www.apartments.com/250-e-san-jose-rd-palm-springs-ca-unit-61/hnnkt30/,"1,403","1,403 Sq Ft",CA,,Condos,92264
,,"$2,395 ",,Available Now,1½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,395'}]",Los Angeles,"12351 Osborne Pl, Los Angeles, CA 91331",12 Month Lease,https://www.apartments.com/12351-osborne-pl-los-angeles-ca-unit-20/fh9rhjt/,"1,324","1,324 Sq Ft",CA,,Condos,91331
,"$2,995 ",,,1-Nov,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,995'}]",Torrance,"2559 Plaza del Amo, Torrance, CA 90503",12 Month Lease,https://www.apartments.com/2559-plaza-del-amo-torrance-ca-unit-205/p44fqls/,"1,165","1,165 Sq Ft",CA,,Condos,90503
,"$3,200 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,200'}]",Los Angeles,"7100 Alvern St, Los Angeles, CA 90045",12 Month Lease,https://www.apartments.com/7100-alvern-st-los-angeles-ca-unit-317/db06lqj/,"1,241","1,241 Sq Ft",CA,,Condos,90045
,"$2,900 ",,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,900'}]",Los Angeles,"530 N Spaulding Ave, Los Angeles, CA 90036",12 Month Lease,https://www.apartments.com/530-n-spaulding-ave-los-angeles-ca-unit-5305/8sd2hw0/,"1,080","1,080 Sq Ft",CA,,Condos,90036
"$2,000 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,000'}]",Los Angeles,"7301 Vista Del Mar, Los Angeles, CA 90293",6 Month Lease,https://www.apartments.com/7301-vista-del-mar-los-angeles-ca-unit-b-103/fjs7x0s/,"1,600","1,600 Sq Ft",CA,,Condos,90293
,,"$3,750 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,750'}]",Los Angeles,"8601 Falmouth Ave, Los Angeles, CA 90293",12 Month Lease,https://www.apartments.com/8601-falmouth-ave-los-angeles-ca-unit-423/swsjcs4/,"1,367","1,367 Sq Ft",CA,,Condos,90293
,,"$4,100 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,100'}]",Los Angeles,"1943 Pelham Ave, Los Angeles, CA 90025",12 Month Lease,https://www.apartments.com/1943-pelham-ave-los-angeles-ca-unit-ph2/0fwx152/,"1,344","1,344 Sq Ft",CA,,Condos,90025
,,"$3,200 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,200'}]",Fullerton,"846 Glenwood Cir, Fullerton, CA 92832",12 Month Lease,https://www.apartments.com/846-glenwood-cir-fullerton-ca-unit-846/sh5sdq5/,"1,560","1,560 Sq Ft",CA,,Condos,92832
,,"$10,500 ",,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$10,500'}]",Santa Monica,"201 Ocean Ave, Santa Monica, CA 90402",12 Month Lease,https://www.apartments.com/201-ocean-ave-santa-monica-ca-unit-504b/6nx5zrt/,"1,746","1,746 Sq Ft",CA,,Condos,90402
"$5,500 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$5,500'}]",Santa Monica,"201 Ocean Ave, Santa Monica, CA 90402",12 Month Lease,https://www.apartments.com/201-ocean-ave-santa-monica-ca-unit-1105p/hdvlff2/,868,868 Sq Ft,CA,,Condos,90402
,"$11,600 ",,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$11,600'}]",Los Angeles,"10601 Wilshire Blvd, Los Angeles, CA 90024",12 Month Lease,https://www.apartments.com/10601-wilshire-blvd-los-angeles-ca-unit-1703/lgjdmfg/,"2,500","2,500 Sq Ft",CA,,Condos,90024
,,"$4,300 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,300'}]",West Hollywood,"938 Palm Ave, West Hollywood, CA 90069",12 Month Lease,https://www.apartments.com/938-palm-ave-west-hollywood-ca-unit-11/8hepbs1/,"1,500","1,500 Sq Ft",CA,,Condos,90069
,"$4,130 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,130'}]",Los Angeles,"321 S San Vicente Blvd, Los Angeles, CA 90048",12 Month Lease,https://www.apartments.com/321-s-san-vicente-blvd-los-angeles-ca-unit-607/46x7g9h/,"1,236","1,236 Sq Ft",CA,,Condos,90048
,,"$3,200 ",,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,200'}]",Burbank,"1418 N Hollywood Way, Burbank, CA 91505",12 Month Lease,https://www.apartments.com/1418-n-hollywood-way-burbank-ca-unit-0/4vtp3kh/,"1,890","1,890 Sq Ft",CA,,Condos,91505
,,"$2,750 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,750'}]",Los Angeles,"18620 Hatteras St, Los Angeles, CA 91356",12 Month Lease,https://www.apartments.com/18620-hatteras-st-los-angeles-ca-unit-206/sfpkjn6/,"1,098","1,098 Sq Ft",CA,,Condos,91356
,,"$6,500 ",,Available Now,3½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,500'}]",Los Angeles,"859 S Lucerne Blvd, Los Angeles, CA 90005",12 Month Lease,https://www.apartments.com/859-s-lucerne-blvd-los-angeles-ca-unit-ph-2/nt546fq/,"2,031","2,031 Sq Ft",CA,,Condos,90005
,,"$4,500 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,500'}]",Santa Monica,"1007 20th St, Santa Monica, CA 90403",12 Month Lease,https://www.apartments.com/1007-20th-st-santa-monica-ca-unit-5/56tkhvp/,"1,400","1,400 Sq Ft",CA,,Condos,90403
,"$3,450 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,450'}]",Los Angeles,"10535 Wilshire Blvd, Los Angeles, CA 90024",12 Month Lease,https://www.apartments.com/10535-wilshire-blvd-los-angeles-ca-unit-1612/mjhlsjj/,"1,200","1,200 Sq Ft",CA,,Condos,90024
,"$12,000 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$12,000'}]",Santa Monica,"212 Marine St, Santa Monica, CA 90405",1 Month Lease,https://www.apartments.com/212-marine-st-santa-monica-ca-unit-205/19ns496/,"1,800","1,800 Sq Ft",CA,,Condos,90405
,"$1,900 ",,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,900'}]",Los Angeles,"3031 Wellington Rd, Los Angeles, CA 90016",12 Month Lease,https://www.apartments.com/3031-wellington-rd-los-angeles-ca-unit-1/b9r3138/,"1,050","1,050 Sq Ft",CA,,Condos,90016
,,"$5,000 ",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,000'}]",Los Angeles,"7301 Vista Del Mar, Los Angeles, CA 90293",12 Month Lease,https://www.apartments.com/7301-vista-del-mar-los-angeles-ca-unit-b102/05hzj51/,"1,623","1,623 Sq Ft",CA,,Condos,90293
,"$2,999 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,999'}]",Los Angeles,"7320 Hawthorn Ave, Los Angeles, CA 90046",12 Month Lease,https://www.apartments.com/7320-hawthorn-ave-los-angeles-ca-unit-407/r1f1yn2/,"1,060","1,060 Sq Ft",CA,,Condos,90046
,"$3,950 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,950'}]",Newport Beach,"1826 W Balboa Blvd, Newport Beach, CA 92663",7 Month Lease,https://www.apartments.com/1826-w-balboa-blvd-newport-beach-ca-unit-a/e627b3n/,1,1 Sq Ft,CA,,Condos,92663
,"$3,600 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,600'}]",Pasadena,"834 S Orange Grove Blvd, Pasadena, CA 91105",12 Month Lease,https://www.apartments.com/834-s-orange-grove-blvd-pasadena-ca-unit-a/ez7twdq/,"1,500","1,500 Sq Ft",CA,,Condos,91105
"$2,950 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,950'}]",West Hollywood,"1155 N La Cienega Blvd, West Hollywood, CA 90069",12 Month Lease,https://www.apartments.com/1155-n-la-cienega-blvd-west-hollywood-ca-unit-404/10840j7/,800,800 Sq Ft,CA,,Condos,90069
"$2,950 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,950'}]",West Hollywood,"1155 N La Cienega Blvd, West Hollywood, CA 90069",12 Month Lease,https://www.apartments.com/1155-n-la-cienega-blvd-west-hollywood-ca-unit-503/1204216/,800,800 Sq Ft,CA,,Condos,90069
,,"$2,800 ",,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,800'}]",Los Angeles,"9610 Zelzah Ave, Los Angeles, CA 91325",12 Month Lease,https://www.apartments.com/9610-zelzah-ave-los-angeles-ca-unit-212/1d5cw36/,"1,434","1,434 Sq Ft",CA,,Condos,91325
,"$3,974 ",,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,974'}]",Beverly Hills,"165 N Swall Dr, Beverly Hills, CA 90211",12 Month Lease,https://www.apartments.com/165-n-swall-dr-beverly-hills-ca-unit-105/hn8htc2/,991,991 Sq Ft,CA,,Condos,90211
,"$2,300 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,300'}]",Los Angeles,"5460 White Oak Ave, Los Angeles, CA 91316",12 Month Lease,https://www.apartments.com/5460-white-oak-ave-los-angeles-ca-unit-e338/74w43jx/,"1,009","1,009 Sq Ft",CA,,Condos,91316
,"$2,200 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,200'}]",Rancho Mirage,"30 Tennis Club Dr, Rancho Mirage, CA 92270",12 Month Lease,https://www.apartments.com/30-tennis-club-dr-rancho-mirage-ca-unit-30/gtm7tpx/,"1,902","1,902 Sq Ft",CA,,Condos,92270
,,"$10,000 ",,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$10,000'}]",Santa Monica,"947 4th St, Santa Monica, CA 90403",12 Month Lease,https://www.apartments.com/947-4th-st-santa-monica-ca-unit-b/915kk46/,"1,860","1,860 Sq Ft",CA,,Condos,90403
,"$3,250 ",,,1-Nov,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,250'}]",Santa Monica,"1950 Cloverfield Blvd, Santa Monica, CA 90404",12 Month Lease,https://www.apartments.com/1950-cloverfield-blvd-santa-monica-ca-unit-9/qdemz3z/,784,784 Sq Ft,CA,,Condos,90404
"$4,750 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$4,750'}]",Los Angeles,"1645 Vine St, Los Angeles, CA 90028",12 Month Lease,https://www.apartments.com/1645-vine-st-los-angeles-ca-unit-903/jqn4v57/,"1,340","1,340 Sq Ft",CA,,Condos,90028
"$9,800 ",,,,Available Now,1½ BAs,"[{'bedroom_type': '1 Bed', 'price': '$9,800'}]",Santa Monica,"1755 Ocean Ave, Santa Monica, CA 90401",12 Month Lease,https://www.apartments.com/1755-ocean-ave-santa-monica-ca-unit-701/32lmcke/,"1,140","1,140 Sq Ft",CA,,Condos,90401
,"$2,900 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,900'}]",Culver City,"6250 Buckingham Pkwy, Culver City, CA 90230",12 Month Lease,https://www.apartments.com/6250-buckingham-pkwy-culver-city-ca-unit-103/px6fb3v/,"1,074","1,074 Sq Ft",CA,,Condos,90230
,,"$9,500 ",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$9,500'}]",Los Angeles,"13650 Marina Pointe Dr, Los Angeles, CA 90292",12 Month Lease,https://www.apartments.com/13650-marina-pointe-dr-los-angeles-ca-unit-701/pzt3dbt/,"2,995","2,995 Sq Ft",CA,,Condos,90292
,"$7,250 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$7,250'}]",Marina del Rey,"4115 Glencoe Ave, Marina del Rey, CA 90292",3 Month Lease,https://www.apartments.com/4115-glencoe-ave-marina-del-rey-ca-unit-301/vj3h2yf/,"1,700","1,700 Sq Ft",CA,,Condos,90292
"$4,500 ",,,,9-Nov,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$4,500'}]",Los Angeles,"1645 Vine St, Los Angeles, CA 90028",12 Month Lease,https://www.apartments.com/1645-vine-st-los-angeles-ca-unit-504/wzpebqk/,"1,510","1,510 Sq Ft",CA,,Condos,90028
"$5,495 ",,,,Available Now,2 BAs,"[{'bedroom_type': '1 Bed', 'price': '$5,495'}]",Los Angeles,"1645 Vine St, Los Angeles, CA 90028",12 Month Lease,https://www.apartments.com/1645-vine-st-los-angeles-ca-unit-802/y0rkzvv/,"1,720","1,720 Sq Ft",CA,,Condos,90028
,,"$2,950 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,950'}]",Los Angeles,"19561 Rinaldi St, Los Angeles, CA 91326",12 Month Lease,https://www.apartments.com/19561-rinaldi-st-los-angeles-ca-unit-14/yblzqtv/,"1,430","1,430 Sq Ft",CA,,Condos,91326
,"$2,400 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,400'}]",Los Angeles,"7800 Topanga Canyon Blvd, Los Angeles, CA 91304",12 Month Lease,https://www.apartments.com/7800-topanga-canyon-blvd-los-angeles-ca-unit-303/d01kr1l/,"1,100","1,100 Sq Ft",CA,,Condos,91304
,,,,Available Now,1 BA,"[{'bedroom_type': 'Studio', 'price': '$2,300'}]",West Hollywood,"1355 N Sierra Bonita Ave, West Hollywood, CA 90046",12 Month Lease,https://www.apartments.com/1355-n-sierra-bonita-ave-west-hollywood-ca-unit-414/lzkevff/,600,600 Sq Ft,CA,"$2,300 ",Condos,90046
,"$2,400 ",,,1-Nov,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,400'}]",Long Beach,"535 W 4th St, Long Beach, CA 90802",12 Month Lease,https://www.apartments.com/535-w-4th-st-long-beach-ca-unit-307/rg2p451/,904,904 Sq Ft,CA,,Condos,90802
,"$10,995 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$10,995'}]",Los Angeles,"1645 Vine St, Los Angeles, CA 90028",12 Month Lease,https://www.apartments.com/1645-vine-st-los-angeles-ca-unit-906/tdx19g9/,"2,080","2,080 Sq Ft",CA,,Condos,90028
"$4,500 ",,,,1-Nov,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$4,500'}]",Los Angeles,"1645 Vine St, Los Angeles, CA 90028",6 Month Lease,https://www.apartments.com/1645-vine-st-los-angeles-ca-unit-603/602dw2t/,"1,380","1,380 Sq Ft",CA,,Condos,90028
"$6,250 ",,,,Available Now,2 BAs,"[{'bedroom_type': '1 Bed', 'price': '$6,250'}]",Santa Monica,"1534 17th St, Santa Monica, CA 90404",12 Month Lease,https://www.apartments.com/1534-17th-st-santa-monica-ca-unit-204/q9m8ypy/,"1,338","1,338 Sq Ft",CA,,Condos,90404
,"$3,000 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,000'}]",Los Angeles,"600 W 9th St, Los Angeles, CA 90015",12 Month Lease,https://www.apartments.com/600-w-9th-st-los-angeles-ca-unit-605/0rx7sv0/,"1,193","1,193 Sq Ft",CA,,Condos,90015
,"$2,750 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,750'}]",Glendale,"121 Sinclair Ave, Glendale, CA 91206",12 Month Lease,https://www.apartments.com/121-sinclair-ave-glendale-ca-unit-246/yd30zgv/,956,956 Sq Ft,CA,,Condos,91206
"$2,450 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,450'}]",Palos Verdes Estates,"2306 Palos Verdes Dr W, Palos Verdes Estates, CA 90274",12 Month Lease,https://www.apartments.com/2306-palos-verdes-dr-w-palos-verdes-estates-ca-unit-304/69wj4sr/,750,750 Sq Ft,CA,,Condos,90274
,,"$4,900 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,900'}]",Los Angeles,"170 S Orange Dr, Los Angeles, CA 90036",24 Month Lease,https://www.apartments.com/170-s-orange-dr-los-angeles-ca-unit-1/cmecbvf/,"2,300","2,300 Sq Ft",CA,,Condos,90036
,"$3,750 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,750'}]",Los Angeles,"7062 Hawthorn Ave, Los Angeles, CA 90028",12 Month Lease,https://www.apartments.com/7062-hawthorn-ave-los-angeles-ca-unit-205/rw6y5f0/,"1,200","1,200 Sq Ft",CA,,Condos,90028
,,"$4,050 ",,Available Now,1½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,050'}]",Santa Monica,"707 Grant St, Santa Monica, CA 90405",12 Month Lease,https://www.apartments.com/707-grant-st-santa-monica-ca-unit-15/gqmxcfz/,"1,194","1,194 Sq Ft",CA,,Condos,90405
,"$3,595 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,595'}]",Los Angeles,"10345 Almayo Ave, Los Angeles, CA 90064",12 Month Lease,https://www.apartments.com/10345-almayo-ave-los-angeles-ca-unit-301/0fs67r0/,"1,406","1,406 Sq Ft",CA,,Condos,90064
,"$3,750 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,750'}]",Los Angeles,"10982 Roebling Ave, Los Angeles, CA 90024",12 Month Lease,https://www.apartments.com/10982-roebling-ave-los-angeles-ca-unit-533/gxws0sz/,924,924 Sq Ft,CA,,Condos,90024
,,"$6,000 ",,Available Now,3½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,000'}]",La Quinta,"80278 Vía Tesoro, La Quinta, CA 92253",1 Month Lease,https://www.apartments.com/80278-via-tesoro-la-quinta-ca-unit-0/tc49zw9/,"2,500","2,500 Sq Ft",CA,,Condos,92253
,,,"$7,500 ",Available Now,4½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$7,500'}]",Redondo Beach,"201 Avenue A, Redondo Beach, CA 90277",12 Month Lease,https://www.apartments.com/201-avenue-a-redondo-beach-ca-unit-d/jpx0xc6/,"2,722","2,722 Sq Ft",CA,,Condos,90277
,"$4,200 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,200'}]",Los Angeles,"2051 S Bentley Ave, Los Angeles, CA 90025",12 Month Lease,https://www.apartments.com/2051-s-bentley-ave-los-angeles-ca-unit-103/7s7pppy/,"1,610","1,610 Sq Ft",CA,,Condos,90025
,"$2,195 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,195'}]",Lawndale,"17217 Grevillea Ave, Lawndale, CA 90260",12 Month Lease,https://www.apartments.com/17217-grevillea-ave-lawndale-ca-unit-4/xn2vjtm/,850,850 Sq Ft,CA,,Condos,90260
"$1,900 ",,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,900'}]",Los Angeles,"215 W 7th St, Los Angeles, CA 90014",12 Month Lease,https://www.apartments.com/215-w-7th-st-los-angeles-ca-unit-500/9w9pgr7/,700,700 Sq Ft,CA,,Condos,90014
,"$2,650 ",,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,650'}]",Pasadena,"111 S Oak Knoll Ave, Pasadena, CA 91101",12 Month Lease,https://www.apartments.com/111-s-oak-knoll-ave-pasadena-ca-unit-212/fm4mcsv/,"1,017","1,017 Sq Ft",CA,,Condos,91101
,"$4,200 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,200'}]",Los Angeles,"450 S Detroit St, Los Angeles, CA 90036",12 Month Lease,https://www.apartments.com/450-s-detroit-st-los-angeles-ca-unit-7/ms5rqqj/,"1,640","1,640 Sq Ft",CA,,Condos,90036
,"$3,700 ",,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,700'}]",Los Angeles,"4374 Troost Ave, Los Angeles, CA 91604",12 Month Lease,https://www.apartments.com/4374-troost-ave-los-angeles-ca-unit-201/0jrprq0/,"1,588","1,588 Sq Ft",CA,,Condos,91604
,,,"$8,500 ",Available Now,5 BAs,"[{'bedroom_type': '4 Beds', 'price': '$8,500'}]",Redondo Beach,"812 S Catalina Ave, Redondo Beach, CA 90277",12 Month Lease,https://www.apartments.com/812-s-catalina-ave-redondo-beach-ca-unit-a/2ccs8kb/,"3,003","3,003 Sq Ft",CA,,Condos,90277
,,"$6,750 ",,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,750'}]",Beverly Hills,"424 S Roxbury Dr, Beverly Hills, CA 90212",12 Month Lease,https://www.apartments.com/424-s-roxbury-dr-beverly-hills-ca-unit-upper/zv1zt9z/,"2,000","2,000 Sq Ft",CA,,Condos,90212
,"$3,975 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,975'}]",Beverly Hills,"9950 Durant Dr, Beverly Hills, CA 90212",12 Month Lease,https://www.apartments.com/9950-durant-dr-beverly-hills-ca-unit-204/t26s9vc/,"1,300","1,300 Sq Ft",CA,,Condos,90212
,"$3,150 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,150'}]",Long Beach,"5400 E The Toledo, Long Beach, CA 90803",12 Month Lease,https://www.apartments.com/5400-e-the-toledo-long-beach-ca-unit-609/1npg7q7/,"1,189","1,189 Sq Ft",CA,,Condos,90803
"$1,395 ",,,,1-Nov,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,395'}]",Long Beach,"225 W 6th St, Long Beach, CA 90802",12 Month Lease,https://www.apartments.com/225-w-6th-st-long-beach-ca-unit-306/1jvjrg5/,516,516 Sq Ft,CA,,Condos,90802
,,"$2,300 ",,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,300'}]",Port Hueneme,"263 S Ventura Rd, Port Hueneme, CA 93041",12 Month Lease,https://www.apartments.com/263-s-ventura-rd-port-hueneme-ca-unit-256/nlzf2rq/,965,965 Sq Ft,CA,,Condos,93041
,"$2,250 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,250'}]",Los Angeles,"1437 W Lomita Blvd, Los Angeles, CA 90710",12 Month Lease,https://www.apartments.com/1437-w-lomita-blvd-los-angeles-ca-unit-326/we0j7zl/,"1,210","1,210 Sq Ft",CA,,Condos,90710
,,"$5,900 ",,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,900'}]",Santa Monica,"1253 18th St, Santa Monica, CA 90404",12 Month Lease,https://www.apartments.com/1253-18th-st-santa-monica-ca-unit-3/qqlwdsw/,"1,425","1,425 Sq Ft",CA,,Condos,90404
,"$2,400 ",,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,400'}]",Glendale,"251 W Dryden St, Glendale, CA 91202",12 Month Lease,https://www.apartments.com/251-w-dryden-st-glendale-ca-unit-23/fq9hqfs/,917,917 Sq Ft,CA,,Condos,91202
,"$4,500 ",,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,500'}]",Los Angeles,"11500 Tennessee Ave, Los Angeles, CA 90064",12 Month Lease,https://www.apartments.com/11500-tennessee-ave-los-angeles-ca-unit-315/7w2hsdw/,"1,610","1,610 Sq Ft",CA,,Condos,90064
