1 Bed,2 Beds,3 Beds,4 Beds,4+ Beds,Availability_check,Bath_Info,Bedroom_Info,City_Rent,Full_Address,Lease_length,Rent_link,Square_Feet,Square_Feet_Data,State_Rent,Type,Zip_code
"$2,400",,,,,Nov 1,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,400'}]",Los Angeles,"11539 Decente Dr, Los Angeles, CA 91604",1 Month Lease,https://www.apartments.com/11539-decente-dr-los-angeles-ca/8yss2y2/,610,610 Sq Ft,CA,Houses,91604
,,,"$3,750",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,750'}]",Northridge,"11355 Dulcet Ave, Northridge, CA 91326",12 Month Lease,https://www.apartments.com/11355-dulcet-ave-northridge-ca/vhrl6sf/,"2,795","2,795 Sq Ft",CA,Houses,91326
,"$2,800",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,800'}]",Pasadena,"140 S Craig Ave, Pasadena, CA 91107",12 Month Lease,https://www.apartments.com/140-s-craig-ave-pasadena-ca/b0s31sb/,"1,080","1,080 Sq Ft",CA,Houses,91107
,"$7,500",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$7,500'}]",Los Angeles,"446 Sherman Canal, Los Angeles, CA 90291",12 Month Lease,https://www.apartments.com/446-sherman-canal-los-angeles-ca/0ln4230/,"1,360","1,360 Sq Ft",CA,Houses,90291
,,"$2,900",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,900'}]",Lawndale,"15000 Osage Ave, Lawndale, CA 90260",,https://www.apartments.com/15000-osage-ave-lawndale-ca/ttsy7fc/,"1,200","1,200 Sq Ft",CA,Houses,90260
,,"$3,250",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,250'}]",East Los Angeles,"661 Simmons Ave, East Los Angeles, CA 90022",12 Month Lease,https://www.apartments.com/661-simmons-ave-east-los-angeles-ca/mqp0tkh/,"1,300","1,300 Sq Ft",CA,Houses,90022
,,,"$4,500",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,500'}]",Temecula,"31903 Vineyard Ave, Temecula, CA 92591",1 Month Lease,https://www.apartments.com/31903-vineyard-ave-temecula-ca/qbsqvww/,"1,850","1,850 Sq Ft",CA,Houses,92591
"$4,995",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$4,995'}]",Los Angeles,"7287 Pacific View Dr, Los Angeles, CA 90068",,https://www.apartments.com/7287-pacific-view-dr-los-angeles-ca/q7gd0yw/,900,900 Sq Ft,CA,Houses,90068
,,,"$9,750",,Available Now,3½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$9,750'}]",Los Angeles,"14649 Addison St, Los Angeles, CA 91403",,https://www.apartments.com/14649-addison-st-los-angeles-ca/3sz6v1g/,"3,270","3,270 Sq Ft",CA,Houses,91403
,,,,"$12,500",Available Now,5½ BAs,"[{'bedroom_type': '4+ Beds', 'price': '$12,500'}]",Calabasas,"4132 Prado De Las Cabras, Calabasas, CA 91302",9 Month Lease,https://www.apartments.com/4132-prado-de-las-cabras-calabasas-ca/46k6wgh/,"4,400","4,400 Sq Ft",CA,Houses,91302
,,"$5,800",,,Dec 1,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,800'}]",Los Angeles,"58 Sunset Ct, Los Angeles, CA 90291",,https://www.apartments.com/58-sunset-ct-los-angeles-ca/bc6lh1c/,"1,000","1,000 Sq Ft",CA,Houses,90291
,,,"$2,950",,Available Now,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$2,950'}]",Los Angeles,"17219 McKeever St, Los Angeles, CA 91344",12 Month Lease,https://www.apartments.com/17219-mckeever-st-los-angeles-ca/8t3dsv1/,"1,346","1,346 Sq Ft",CA,Houses,91344
,,"$3,200",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,200'}]",Laguna Niguel,"5 Gullwing, Laguna Niguel, CA 92677",12 Month Lease,https://www.apartments.com/5-gullwing-laguna-niguel-ca/0dvnef2/,"1,576","1,576 Sq Ft",CA,Houses,92677
,,"$3,300",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,300'}]",Glendale,"817 E Chestnut St, Glendale, CA 91205",12 Month Lease,https://www.apartments.com/817-e-chestnut-st-glendale-ca/372z9ef/,"1,100","1,100 Sq Ft",CA,Houses,91205
,,,,"$13,000",Available Now,3½ BAs,"[{'bedroom_type': '4+ Beds', 'price': '$13,000'}]",Manhattan Beach,"225 18th St, Manhattan Beach, CA 90266",12 Month Lease,https://www.apartments.com/225-18th-st-manhattan-beach-ca/5nl82em/,"2,485","2,485 Sq Ft",CA,Houses,90266
,,"$1,895",,,Oct 31,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$1,895'}]",Littlerock,"10232 E Ave S4, Littlerock, CA 93543",,https://www.apartments.com/10232-e-ave-s4-littlerock-ca/x55t8dn/,"1,400","1,400 Sq Ft",CA,Houses,93543
,"$1,995",,,,Oct 31,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,995'}]",Los Angeles,"8110 De Garmo Ave, Los Angeles, CA 91352",,https://www.apartments.com/8110-de-garmo-ave-los-angeles-ca/52t2gfq/,800,800 Sq Ft,CA,Houses,91352
,,"$5,100",,,Nov 1,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,100'}]",Burbank,"2937 N Lamer St, Burbank, CA 91504",,https://www.apartments.com/2937-n-lamer-st-burbank-ca/y522l3s/,"2,121","2,121 Sq Ft",CA,Houses,91504
,,,"$3,900",,Available Now,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,900'}]",Agoura Hills,"29311 Tree Hollow Glen, Agoura Hills, CA 91301",,https://www.apartments.com/29311-tree-hollow-glen-agoura-hills-ca/0zs8ev1/,"1,692","1,692 Sq Ft",CA,Houses,91301
,,,"$6,900",,Available Now,2½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$6,900'}]",Los Angeles,"2571 Cordelia Rd, Los Angeles, CA 90049",,https://www.apartments.com/2571-cordelia-rd-los-angeles-ca/48sdc8k/,"2,600","2,600 Sq Ft",CA,Houses,90049
,,"$4,695",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,695'}]",Manhattan Beach,"1504 11th St, Manhattan Beach, CA 90266",12 Month Lease,https://www.apartments.com/1504-11th-st-manhattan-beach-ca/fq5864v/,"1,346","1,346 Sq Ft",CA,Houses,90266
,,"$3,900",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,900'}]",Los Angeles,"6534 Camellia Ave, Los Angeles, CA 91606",,https://www.apartments.com/6534-camellia-ave-los-angeles-ca/ehjkwxn/,"1,141","1,141 Sq Ft",CA,Houses,91606
,"$2,350",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,350'}]",Santa Clarita,"24366 Chestnut St, Santa Clarita, CA 91321",12 Month Lease,https://www.apartments.com/24366-chestnut-st-santa-clarita-ca/3snnxzd/,"1,000","1,000 Sq Ft",CA,Houses,91321
,,,"$2,900",,Available Now,2½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$2,900'}]",Anaheim,"1755 W Minerva Ave, Anaheim, CA 92804",12 Month Lease,https://www.apartments.com/1755-w-minerva-ave-anaheim-ca/d3g4z1l/,"1,660","1,660 Sq Ft",CA,Houses,92804
,"$2,900",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,900'}]",Long Beach,"735 Bennett Ave, Long Beach, CA 90804",12 Month Lease,https://www.apartments.com/735-bennett-ave-long-beach-ca/78qsk8x/,"1,070","1,070 Sq Ft",CA,Houses,90804
,,"$4,500",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,500'}]",Seal Beach,"324 17th St, Seal Beach, CA 90740",2 Month Lease,https://www.apartments.com/324-17th-st-seal-beach-ca/8dfmj03/,"1,750","1,750 Sq Ft",CA,Houses,90740
,"$6,000",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$6,000'}]",Los Angeles,"12239 Gorham Ave, Los Angeles, CA 90049",,https://www.apartments.com/12239-gorham-ave-los-angeles-ca/016xvd1/,"1,000","1,000 Sq Ft",CA,Houses,90049
,,"$3,500",,,Available Now,1½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,500'}]",Culver City,"5315 Inglewood Blvd, Culver City, CA 90230",12 Month Lease,https://www.apartments.com/5315-inglewood-blvd-culver-city-ca/g6jt04x/,"1,300","1,300 Sq Ft",CA,Houses,90230
,,,,"$8,595",Available Now,4 BAs,"[{'bedroom_type': '4+ Beds', 'price': '$8,595'}]",Los Angeles,"145 Beloit Ave, Los Angeles, CA 90049",12 Month Lease,https://www.apartments.com/145-beloit-ave-los-angeles-ca/ejpn93m/,"2,262","2,262 Sq Ft",CA,Houses,90049
,,"$4,900",,,Nov 1,1½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,900'}]",Los Angeles,"7329 Ogelsby Ave, Los Angeles, CA 90045",12 Month Lease,https://www.apartments.com/7329-ogelsby-ave-los-angeles-ca/ct6yrhf/,"1,674","1,674 Sq Ft",CA,Houses,90045
"$3,900",,,,,Nov 11,2 BAs,"[{'bedroom_type': '1 Bed', 'price': '$3,900'}]",Los Angeles,"10327 1/2 Ashton Ave, Los Angeles, CA 90024",,https://www.apartments.com/10327-1-2-ashton-ave-los-angeles-ca/db38srj/,"1,200","1,200 Sq Ft",CA,Houses,90024
,,"$3,700",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$3,700'}]",Los Angeles,"6550 W 84th Pl, Los Angeles, CA 90045",6 Month Lease,https://www.apartments.com/6550-w-84th-pl-los-angeles-ca/7zebehz/,"1,000","1,000 Sq Ft",CA,Houses,90045
,,,,"$9,995",Available Now,5 BAs,"[{'bedroom_type': '4+ Beds', 'price': '$9,995'}]",Los Angeles,"7970 W 79th St, Los Angeles, CA 90293",12 Month Lease,https://www.apartments.com/7970-w-79th-st-los-angeles-ca/86hn8w0/,"4,200","4,200 Sq Ft",CA,Houses,90293
,,"$6,495",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$6,495'}]",Los Angeles,"1012 Nowita Pl, Los Angeles, CA 90291",12 Month Lease,https://www.apartments.com/1012-nowita-pl-los-angeles-ca/nhj3zjq/,"1,248","1,248 Sq Ft",CA,Houses,90291
,,"$7,500",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$7,500'}]",Los Angeles,"2014 Penmar Ave, Los Angeles, CA 90291",12 Month Lease,https://www.apartments.com/2014-penmar-ave-los-angeles-ca/mwkdzql/,"2,007","2,007 Sq Ft",CA,Houses,90291
,,"$2,300",,,Nov 1,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$2,300'}]",Los Angeles,"1352 Volney Dr, Los Angeles, CA 90063",,https://www.apartments.com/1352-volney-dr-los-angeles-ca/m20edkl/,950,950 Sq Ft,CA,Houses,90063
,,"$3,995",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,995'}]",Pasadena,"125 N Meridith Ave, Pasadena, CA 91106",,https://www.apartments.com/125-n-meridith-ave-pasadena-ca/pddtnct/,"1,600","1,600 Sq Ft",CA,Houses,91106
,"$2,395",,,,Nov 1,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,395'}]",Pasadena,"395 N Holliston Ave, Pasadena, CA 91106",6 Month Lease,https://www.apartments.com/395-n-holliston-ave-pasadena-ca/4qq2d5k/,900,900 Sq Ft,CA,Houses,91106
,,,"$10,995",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$10,995'}]",Los Angeles,"11319 Farlin St, Los Angeles, CA 90049",12 Month Lease,https://www.apartments.com/11319-farlin-st-los-angeles-ca/4njpkrj/,"2,673","2,673 Sq Ft",CA,Houses,90049
,"$2,350",,,,Nov 1,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,350'}]",Alhambra,"1417 Milton Ave, Alhambra, CA 91803",,https://www.apartments.com/1417-milton-ave-alhambra-ca/dexq75l/,"1,027","1,027 Sq Ft",CA,Houses,91803
,"$4,200",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,200'}]",Redondo Beach,"1228 S Prospect Ave, Redondo Beach, CA 90277",,https://www.apartments.com/1228-s-prospect-ave-redondo-beach-ca/6qn9g2s/,"1,000","1,000 Sq Ft",CA,Houses,90277
,,,"$13,350",,Available Now,4 BAs,"[{'bedroom_type': '4 Beds', 'price': '$13,350'}]",Rancho Palos Verdes,"28043 Lobrook Dr, Rancho Palos Verdes, CA 90275",,https://www.apartments.com/28043-lobrook-dr-rancho-palos-verdes-ca/n5fgp0n/,"1,500","1,500 Sq Ft",CA,Houses,90275
,,,"$5,000",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$5,000'}]",Redondo Beach,"413 S Lucia Ave, Redondo Beach, CA 90277",12 Month Lease,https://www.apartments.com/413-s-lucia-ave-redondo-beach-ca/gf3sg0x/,"2,500","2,500 Sq Ft",CA,Houses,90277
"$2,900",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,900'}]",South Pasadena,"1101 Windsor Pl, South Pasadena, CA 91030",12 Month Lease,https://www.apartments.com/1101-windsor-pl-south-pasadena-ca/21r9zc9/,900,900 Sq Ft,CA,Houses,91030
,"$1,995",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,995'}]",Los Angeles,"6693 De Longpre Ave, Los Angeles, CA 90028",12 Month Lease,https://www.apartments.com/6693-de-longpre-ave-los-angeles-ca/bgk13vb/,650,650 Sq Ft,CA,Houses,90028
,,,,"$12,000",Available Now,6 BAs,"[{'bedroom_type': '4+ Beds', 'price': '$12,000'}]",Los Angeles,"1939 Stradella Rd, Los Angeles, CA 90077",12 Month Lease,https://www.apartments.com/1939-stradella-rd-los-angeles-ca/mwhbmek/,"9,000","9,000 Sq Ft",CA,Houses,90077
,,,,"$16,000",Available Now,4½ BAs,"[{'bedroom_type': '4+ Beds', 'price': '$16,000'}]",Beverly Hills,"119 N Maple Dr, Beverly Hills, CA 90210",12 Month Lease,https://www.apartments.com/119-n-maple-dr-beverly-hills-ca/8e7vbz2/,"4,282","4,282 Sq Ft",CA,Houses,90210
,,"$3,150",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,150'}]",Glendale,"410 W Lexington Dr, Glendale, CA 91203",12 Month Lease,https://www.apartments.com/410-w-lexington-dr-glendale-ca/wkk9svj/,"1,300","1,300 Sq Ft",CA,Houses,91203
,,,"$7,995",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$7,995'}]",Los Angeles,"7828 W 83rd St, Los Angeles, CA 90293",12 Month Lease,https://www.apartments.com/7828-w-83rd-st-los-angeles-ca/d1fvhtj/,"3,752","3,752 Sq Ft",CA,Houses,90293
,"$5,000",,,,Nov 1,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$5,000'}]",Manhattan Beach,"856 Manhattan Beach Blvd, Manhattan Beach, CA 90266",1 Month Lease,https://www.apartments.com/856-manhattan-beach-blvd-manhattan-beach-ca/esxwxpp/,900,900 Sq Ft,CA,Houses,90266
,,,"$3,500",,Available Now,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,500'}]",Los Angeles,"10627 Sylvia Ave, Los Angeles, CA 91326",12 Month Lease,https://www.apartments.com/10627-sylvia-ave-los-angeles-ca/dpbqp3k/,"2,336","2,336 Sq Ft",CA,Houses,91326
"$2,500",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$2,500'}]",Topanga,"21031 Hillside Dr, Topanga, CA 90290",12 Month Lease,https://www.apartments.com/21031-hillside-dr-topanga-ca/lv74xlf/,"1,400","1,400 Sq Ft",CA,Houses,90290
,"$3,300",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,300'}]",Burbank,"601 N Buena Vista St, Burbank, CA 91505",12 Month Lease,https://www.apartments.com/601-n-buena-vista-st-burbank-ca/efrklln/,"1,565","1,565 Sq Ft",CA,Houses,91505
,"$3,975",,,,Dec 1,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,975'}]",Culver City,"10822 Oregon Ave, Culver City, CA 90232",12 Month Lease,https://www.apartments.com/10822-oregon-ave-culver-city-ca/4g3nnwj/,"1,050","1,050 Sq Ft",CA,Houses,90232
,,"$2,495",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$2,495'}]",Compton,"13115 S Penrose Ave, Compton, CA 90222",,https://www.apartments.com/13115-s-penrose-ave-compton-ca/bqnprf9/,934,934 Sq Ft,CA,Houses,90222
"$1,650",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,650'}]",Los Angeles,"435 W 101st St, Los Angeles, CA 90003",,https://www.apartments.com/435-w-101st-st-los-angeles-ca/bsf3lfc/,600,600 Sq Ft,CA,Houses,90003
,"$2,595",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,595'}]",Los Angeles,"7053 S La Cienega Blvd, Los Angeles, CA 90045",12 Month Lease,https://www.apartments.com/7053-s-la-cienega-blvd-los-angeles-ca/d1fhcsj/,"1,600","1,600 Sq Ft",CA,Houses,90045
,,,"$4,300",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,300'}]",Huntington Beach,"9581 Borba Cir, Huntington Beach, CA 92646",12 Month Lease,https://www.apartments.com/9581-borba-cir-huntington-beach-ca/1850zq6/,"2,370","2,370 Sq Ft",CA,Houses,92646
"$1,025",,,,,Nov 1,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,025'}]",Thousand Oaks,"3939 Calle Valle Vista, Thousand Oaks, CA 91320",6 Month Lease,https://www.apartments.com/3939-calle-valle-vista-thousand-oaks-ca/n6rl4lp/,130,130 Sq Ft,CA,Houses,91320
,,,,"$60,000",Available Now,6 BAs,"[{'bedroom_type': '4+ Beds', 'price': '$60,000'}]",Calabasas,"23594 Parksouth St, Calabasas, CA 91302",12 Month Lease,https://www.apartments.com/23594-parksouth-st-calabasas-ca/yvz7vlv/,"27,000","27,000 Sq Ft",CA,Houses,91302
,,,"$3,375",,Available Now,2 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,375'}]",Los Angeles,"18818 Vintage St, Los Angeles, CA 91324",12 Month Lease,https://www.apartments.com/18818-vintage-st-los-angeles-ca/t8nx8e9/,"1,900","1,900 Sq Ft",CA,Houses,91324
,,"$4,000",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,000'}]",Los Angeles,"14612 Martha St, Los Angeles, CA 91411",12 Month Lease,https://www.apartments.com/14612-martha-st-los-angeles-ca/1rd2ql6/,"2,100","2,100 Sq Ft",CA,Houses,91411
,,"$8,300",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$8,300'}]",Venice,"414 Pacific Ave, Venice, CA 90291",1 Month Lease,https://www.apartments.com/414-pacific-ave-venice-ca/znsg99y/,"2,450","2,450 Sq Ft",CA,Houses,90291
,,"$3,495",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,495'}]",Los Angeles,"21311 Dove Pl, Los Angeles, CA 91311",12 Month Lease,https://www.apartments.com/21311-dove-pl-los-angeles-ca/ft3sfhr/,"2,639","2,639 Sq Ft",CA,Houses,91311
,,"$5,000",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,000'}]",La Cañada Flintridge,"5610 Stardust Rd, La Cañada Flintridge, CA 91011",12 Month Lease,https://www.apartments.com/5610-stardust-rd-la-canada-flintridge-ca/b70xcvb/,"2,075","2,075 Sq Ft",CA,Houses,91011
,,"$8,000",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$8,000'}]",Manhattan Beach,"321 4th St, Manhattan Beach, CA 90266",12 Month Lease,https://www.apartments.com/321-4th-st-manhattan-beach-ca/rdct8z0/,"1,400","1,400 Sq Ft",CA,Houses,90266
,,,"$15,500",,Available Now,4 BAs,"[{'bedroom_type': '4 Beds', 'price': '$15,500'}]",Manhattan Beach,"2110 Ocean Dr, Manhattan Beach, CA 90266",,https://www.apartments.com/2110-ocean-dr-manhattan-beach-ca/11nrdj6/,"1,800","1,800 Sq Ft",CA,Houses,90266
,,"$3,395",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$3,395'}]",Redondo Beach,"2606 182nd St, Redondo Beach, CA 90278",12 Month Lease,https://www.apartments.com/2606-182nd-st-redondo-beach-ca/wby7fqj/,"1,281","1,281 Sq Ft",CA,Houses,90278
,,,"$6,995",,Available Now,4 BAs,"[{'bedroom_type': '4 Beds', 'price': '$6,995'}]",Manhattan Beach,"127 40th St, Manhattan Beach, CA 90266",12 Month Lease,https://www.apartments.com/127-40th-st-manhattan-beach-ca/z2fqjcz/,"1,400","1,400 Sq Ft",CA,Houses,90266
,,,"$5,800",,Nov 11,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$5,800'}]",San Pedro,"2005 S Patton Ave, San Pedro, CA 90732",1 Month Lease,https://www.apartments.com/2005-s-patton-ave-san-pedro-ca/5jmd4yp/,"3,000","3,000 Sq Ft",CA,Houses,90732
,,,"$2,500",,Available Now,2½ BAs,"[{'bedroom_type': '4 Beds', 'price': '$2,500'}]",Ontario,"2851 S Via Belamaria, Ontario, CA 91761",12 Month Lease,https://www.apartments.com/2851-s-via-belamaria-ontario-ca/tt1b1cb/,"2,200","2,200 Sq Ft",CA,Houses,91761
,,"$2,950",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,950'}]",Huntington Beach,"19123 Alexa Ln, Huntington Beach, CA 92648",,https://www.apartments.com/19123-alexa-ln-huntington-beach-ca/0dft4q3/,"2,400","2,400 Sq Ft",CA,Houses,92648
,"$3,195",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,195'}]",Redondo Beach,"2210 Plant Ave, Redondo Beach, CA 90278",12 Month Lease,https://www.apartments.com/2210-plant-ave-redondo-beach-ca/0kfjre0/,"1,100","1,100 Sq Ft",CA,Houses,90278
,,"$4,100",,,Nov 1,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,100'}]",Burbank,"711 N Reese Pl, Burbank, CA 91506",24 Month Lease,https://www.apartments.com/711-n-reese-pl-burbank-ca/044geh0/,"2,000","2,000 Sq Ft",CA,Houses,91506
,,"$4,390",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,390'}]",Dana Point,"34786 Calle Loma, Dana Point, CA 92624",12 Month Lease,https://www.apartments.com/34786-calle-loma-dana-point-ca/51mrwdm/,"3,000","3,000 Sq Ft",CA,Houses,92624
,"$2,750",,,,Nov 1,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,750'}]",Los Angeles,"5073 Glen Iris Ave, Los Angeles, CA 90041",12 Month Lease,https://www.apartments.com/5073-glen-iris-ave-los-angeles-ca/16pd395/,750,750 Sq Ft,CA,Houses,90041
,,,"$15,995",,Available Now,5 BAs,"[{'bedroom_type': '4 Beds', 'price': '$15,995'}]",Corona del Mar,"222 Iris Ave, Corona del Mar, CA 92625",,https://www.apartments.com/222-iris-ave-corona-del-mar-ca/6dtpckr/,"4,215","4,215 Sq Ft",CA,Houses,92625
,,"$11,000",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$11,000'}]",Los Angeles,"16857 Sunset Blvd, Los Angeles, CA 90272",1 Month Lease,https://www.apartments.com/16857-sunset-blvd-los-angeles-ca/gw7e7sw/,"3,452","3,452 Sq Ft",CA,Houses,90272
,,,"$4,250",,Nov 15,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$4,250'}]",Torrance,"4822 Sara Dr, Torrance, CA 90503",12 Month Lease,https://www.apartments.com/4822-sara-dr-torrance-ca/r54zdd0/,"1,974","1,974 Sq Ft",CA,Houses,90503
,,"$5,500",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,500'}]",Culver City,"11182 Fairbanks Way, Culver City, CA 90230",12 Month Lease,https://www.apartments.com/11182-fairbanks-way-culver-city-ca/wj9tv7k/,"1,701","1,701 Sq Ft",CA,Houses,90230
,,,"$3,150",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,150'}]",Alhambra,"2517 Pine Valley Dr, Alhambra, CA 91803",,https://www.apartments.com/2517-pine-valley-dr-alhambra-ca/tnwqjj9/,"1,712","1,712 Sq Ft",CA,Houses,91803
,"$2,200",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,200'}]",Los Angeles,"5212 Topanga Canyon Blvd, Los Angeles, CA 91364",12 Month Lease,https://www.apartments.com/5212-topanga-canyon-blvd-los-angeles-ca/dklm2hh/,"1,250","1,250 Sq Ft",CA,Houses,91364
,,,"$2,800",,Nov 8,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$2,800'}]",Palm Desert,"110 Francesca Ct, Palm Desert, CA 92211",12 Month Lease,https://www.apartments.com/110-francesca-ct-palm-desert-ca/thepnlc/,"2,528","2,528 Sq Ft",CA,Houses,92211
,"$5,300",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$5,300'}]",Beverly Hills,"8655 Clifton Way, Beverly Hills, CA 90211",6 Month Lease,https://www.apartments.com/8655-clifton-way-beverly-hills-ca/xpcs3dn/,"1,200","1,200 Sq Ft",CA,Houses,90211
,,,"$3,600",,Nov 1,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$3,600'}]",Lawndale,"4029 W 162nd St, Lawndale, CA 90260",,https://www.apartments.com/4029-w-162nd-st-lawndale-ca/qzxbdry/,"2,000","2,000 Sq Ft",CA,Houses,90260
,,,,"$14,950",Available Now,4½ BAs,"[{'bedroom_type': '4+ Beds', 'price': '$14,950'}]",Los Angeles,"4556 Martson Dr, Los Angeles, CA 91316",12 Month Lease,https://www.apartments.com/4556-martson-dr-los-angeles-ca/jl98kr4/,"4,100","4,100 Sq Ft",CA,Houses,91316
,,"$2,275",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$2,275'}]",La Puente,"15509 Kennard St, La Puente, CA 91745",12 Month Lease,https://www.apartments.com/15509-kennard-st-la-puente-ca/1qvs127/,"1,014","1,014 Sq Ft",CA,Houses,91745
,"$2,900",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,900'}]",Burbank,"1009 S Lake St, Burbank, CA 91502",12 Month Lease,https://www.apartments.com/1009-s-lake-st-burbank-ca/s66v597/,950,950 Sq Ft,CA,Houses,91502
,,"$3,600",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,600'}]",Los Angeles,"4862 Lindley Ave, Los Angeles, CA 91316",12 Month Lease,https://www.apartments.com/4862-lindley-ave-los-angeles-ca/rtrc0r0/,"1,600","1,600 Sq Ft",CA,Houses,91316
,,"$2,495",,,Available Now,1½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,495'}]",Los Angeles,"2814 Workman St, Los Angeles, CA 90031",12 Month Lease,https://www.apartments.com/2814-workman-st-los-angeles-ca/4hs9l4l/,"1,200","1,200 Sq Ft",CA,Houses,90031
,"$2,550",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,550'}]",Lawndale,"4343 W 169th St, Lawndale, CA 90260",12 Month Lease,https://www.apartments.com/4343-w-169th-st-lawndale-ca/xpg74mq/,900,900 Sq Ft,CA,Houses,90260
