Listing_type,Price,Full_address,Street,City,State,Zip_code,Latitude,Longitude,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,Hoa,Zillow_price_per_sqft,Zestimate,Rent_zestimate,House_website
Multi-family home for sale,"$599,000","8731 S Figueroa St, Los Angeles, CA 90003",8731 S Figueroa St,Los Angeles,CA,90003,33.957872,-118.283041,"1,750",null,null,Multiple Occupancy,1991,No Data,null,$342,"$599,027","$2,200/mo",https://www.zillow.com/homedetails/8731-S-Figueroa-St-Los-Angeles-CA-90003/113194438_zpid/
Multi-family home for sale,"$519,000","2901 Godman Ave #1/2, Chico, CA 95973",2901 Godman Ave #1/2,Chico,CA,95973,39.76836,-121.858311,"2,425",null,null,Multiple Occupancy,2006,2 spaces,null,$214,null,null,https://www.zillow.com/homedetails/2901-Godman-Ave-1-2-Chico-CA-95973/2077646220_zpid/
Multi-family home for sale,"$1,175,000","46342 Highway 74, Palm Desert, CA 92260",46342 Highway 74,Palm Desert,CA,92260,33.71164,-116.3934,"4,348",null,null,Multiple Occupancy,1960,4 spaces,null,$270,"$820,936","$3,895/mo",https://www.zillow.com/homedetails/46342-Highway-74-Palm-Desert-CA-92260/2103708098_zpid/
Multi-family home for sale,"$330,000","2030 Anzio Ave, Mentone, CA 92359",2030 Anzio Ave,Mentone,CA,92359,34.076106,-117.124272,"1,077",null,null,Multiple Occupancy,1955,2 spaces,null,$306,"$332,436","$1,850/mo",https://www.zillow.com/homedetails/2030-Anzio-Ave-Mentone-CA-92359/17375598_zpid/
Multi-family home for sale,"$1,650,000","24236 Webster Ave, Moreno Valley, CA 92553",24236 Webster Ave,Moreno Valley,CA,92553,33.937734,-117.239642,"7,200",null,null,Multiple Occupancy,1964,No Data,null,$229,"$1,608,695","$4,200/mo",https://www.zillow.com/homedetails/24236-Webster-Ave-Moreno-Valley-CA-92553/2117082364_zpid/
Multi-family home for sale,"$1,580,000","7545 N Hollywood Way, Burbank, CA 91505",7545 N Hollywood Way,Burbank,CA,91505,34.207882,-118.348969,"3,748",null,null,Multiple Occupancy,1964,12 spaces,null,$422,"$1,452,008","$2,995/mo",https://www.zillow.com/homedetails/7545-N-Hollywood-Way-Burbank-CA-91505/20036216_zpid/
Multi-family home for sale,"$512,000","700 S Duncan Ave, Los Angeles, CA 90022",700 S Duncan Ave,Los Angeles,CA,90022,34.025151,-118.169206,"1,354",null,null,Multiple Occupancy,1927,1 space,null,$378,"$513,528","$2,200/mo",https://www.zillow.com/homedetails/700-S-Duncan-Ave-Los-Angeles-CA-90022/20656121_zpid/
Multi-family home for sale,"$3,900,000","1047 9th St, Santa Monica, CA 90403",1047 9th St,Santa Monica,CA,90403,34.024888,-118.495318,"1,900",null,null,Multiple Occupancy,1923,6 spaces,null,"$2,053","$3,951,999","$4,550/mo",https://www.zillow.com/homedetails/1047-9th-St-Santa-Monica-CA-90403/20479127_zpid/
Multi-family home for sale,"$700,000","3125 Winter St, Los Angeles, CA 90063",3125 Winter St,Los Angeles,CA,90063,34.046673,-118.195472,"2,756",null,null,Multiple Occupancy,1929,2 spaces,null,$254,"$700,074","$2,490/mo",https://www.zillow.com/homedetails/3125-Winter-St-Los-Angeles-CA-90063/20630614_zpid/
Multi-family home for sale,"$299,000","604-608 N Mt Shasta Blvd, Mount Shasta, CA 96067",604-608 N Mt Shasta Blvd,Mount Shasta,CA,96067,41.286283,-122.374183,"1,900",null,null,Multiple Occupancy,No Data,No Data,null,$157,null,null,https://www.zillow.com/homedetails/604-608-N-Mt-Shasta-Blvd-Mount-Shasta-CA-96067/2095164684_zpid/
Multi-family home for sale,"$429,950","6101 Villa Capri Ct, Carmichael, CA 95608",6101 Villa Capri Ct,Carmichael,CA,95608,38.631133,-121.322465,"1,795",null,null,Multiple Occupancy,1964,4 spaces,null,$240,"$429,951","$1,595/mo",https://www.zillow.com/homedetails/6101-Villa-Capri-Ct-Carmichael-CA-95608/26072543_zpid/
Multi-family home for sale,"$195,000","373 S Davis St, Reedley, CA 93654",373 S Davis St,Reedley,CA,93654,36.6065,-119.4384,"1,170",null,null,Multiple Occupancy,1982,2 spaces,null,$167,null,null,https://www.zillow.com/homedetails/373-S-Davis-St-Reedley-CA-93654/2078105644_zpid/
Multi-family home for sale,"$615,000","1235 Lillian St, Crockett, CA 94525",1235 Lillian St,Crockett,CA,94525,38.050737,-122.223522,"1,500",null,null,Multiple Occupancy,1900,No Data,null,$410,"$616,324","$2,750/mo",https://www.zillow.com/homedetails/1235-Lillian-St-Crockett-CA-94525/18480959_zpid/
Multi-family home for sale,"$225,000","1720 School Ave, Stockton, CA 95205",1720 School Ave,Stockton,CA,95205,37.973214,-121.274642,999,null,null,Multiple Occupancy,1924,No Data,null,$225,"$225,001","$1,475/mo",https://www.zillow.com/homedetails/1720-School-Ave-Stockton-CA-95205/15316451_zpid/
Multi-family home for sale,"$499,000","4555 Paradise Ln, Auburn, CA 95602",4555 Paradise Ln,Auburn,CA,95602,38.968435,-121.103198,"1,680",null,null,Multiple Occupancy,1952,2 spaces,null,$297,"$274,059","$1,948/mo",https://www.zillow.com/homedetails/4555-Paradise-Ln-Auburn-CA-95602/17692573_zpid/
Multi-family home for sale,"$859,000","947 56th St, Oakland, CA 94608",947 56th St,Oakland,CA,94608,37.839699,-122.276041,"1,674",null,null,Multiple Occupancy,1895,No Data,null,$513,"$942,595","$2,800/mo",https://www.zillow.com/homedetails/947-56th-St-Oakland-CA-94608/24754287_zpid/
Multi-family home for sale,"$144,900","13514 Lower Lakeshore Dr, Clearlake, CA 95422",13514 Lower Lakeshore Dr,Clearlake,CA,95422,38.969498,-122.659433,912,null,null,Multiple Occupancy,1960,2 spaces,null,$159,"$137,178","$1,400/mo",https://www.zillow.com/homedetails/13514-Lower-Lakeshore-Dr-Clearlake-CA-95422/19091575_zpid/
Multi-family home for sale,"$549,900","26201 Thornton Rd, Lodi, CA 95242",26201 Thornton Rd,Lodi,CA,95242,38.224624,-121.422834,,null,null,Multiple Occupancy,No Data,No Data,null,null,null,null,https://www.zillow.com/homedetails/26201-Thornton-Rd-Lodi-CA-95242/2077646116_zpid/
Multi-family home for sale,"$475,000","1036 E O St, Wilmington, CA 90744",1036 E O St,Wilmington,CA,90744,33.79217,-118.249695,"1,196",null,null,Multiple Occupancy,1941,No Data,null,$397,"$484,006","$2,500/mo",https://www.zillow.com/homedetails/1036-E-O-St-Wilmington-CA-90744/21298442_zpid/
Multi-family home for sale,"$465,000","2308 N Sierra Hwy, Bishop, CA 93514",2308 N Sierra Hwy,Bishop,CA,93514,37.375345,-118.416586,"1,962",null,null,Multiple Occupancy,1940,No Data,null,$237,null,null,https://www.zillow.com/homedetails/2308-N-Sierra-Hwy-Bishop-CA-93514/18878573_zpid/
Multi-family home for sale,"$799,000","12372 Klingerman St, El Monte, CA 91732",12372 Klingerman St,El Monte,CA,91732,34.049045,-118.022286,"2,479",null,null,Multiple Occupancy,1952,2 spaces,null,$322,"$812,855","$2,495/mo",https://www.zillow.com/homedetails/12372-Klingerman-St-El-Monte-CA-91732/21412908_zpid/
Multi-family home for sale,"$375,000","221 Park St, Madera, CA 93637",221 Park St,Madera,CA,93637,36.950608,-120.071209,"2,944",null,null,Multiple Occupancy,1964,No Data,null,$127,"$375,001","$1,100/mo",https://www.zillow.com/homedetails/221-Park-St-Madera-CA-93637/205235293_zpid/
Multi-family home for sale,"$699,888","2833 Griffin Ave, Los Angeles, CA 90031",2833 Griffin Ave,Los Angeles,CA,90031,34.080241,-118.212246,"1,695",null,null,Multiple Occupancy,1915,6 spaces,null,$413,"$720,625","$2,575/mo",https://www.zillow.com/homedetails/2833-Griffin-Ave-Los-Angeles-CA-90031/20636715_zpid/
Multi-family home for sale,"$285,000","1143 Nadene Dr #1145, Marysville, CA 95901",1143 Nadene Dr #1145,Marysville,CA,95901,39.165019,-121.569214,"2,120",null,null,Multiple Occupancy,1981,No Data,null,$134,null,null,https://www.zillow.com/homedetails/1143-Nadene-Dr-1145-Marysville-CA-95901/2078143802_zpid/
Multi-family home for sale,"$799,000","1017 61st St, Emeryville, CA 94608",1017 61st St,Emeryville,CA,94608,37.844251,-122.280549,"1,750",null,null,Multiple Occupancy,1915,3 spaces,null,$457,null,null,https://www.zillow.com/homedetails/1017-61st-St-Emeryville-CA-94608/2077677073_zpid/
Multi-family home for sale,"$750,000","2253 E 15th St, Oakland, CA 94606",2253 E 15th St,Oakland,CA,94606,37.784533,-122.236292,"2,126",null,null,Multiple Occupancy,1908,No Data,null,$353,"$798,785","$2,900/mo",https://www.zillow.com/homedetails/2253-E-15th-St-Oakland-CA-94606/24758273_zpid/
Multi-family home for sale,"$699,888","2833 Griffin Ave, Los Angeles, CA 90031",2833 Griffin Ave,Los Angeles,CA,90031,34.080241,-118.212246,"1,695",null,null,Multiple Occupancy,1915,6 spaces,null,$413,"$720,625","$2,575/mo",https://www.zillow.com/homedetails/2833-Griffin-Ave-Los-Angeles-CA-90031/20636715_zpid/
Multi-family home for sale,"$285,000","1143 Nadene Dr #1145, Marysville, CA 95901",1143 Nadene Dr #1145,Marysville,CA,95901,39.165019,-121.569214,"2,120",null,null,Multiple Occupancy,1981,No Data,null,$134,null,null,https://www.zillow.com/homedetails/1143-Nadene-Dr-1145-Marysville-CA-95901/2078143802_zpid/
Multi-family home for sale,"$799,000","1017 61st St, Emeryville, CA 94608",1017 61st St,Emeryville,CA,94608,37.844251,-122.280549,"1,750",null,null,Multiple Occupancy,1915,3 spaces,null,$457,null,null,https://www.zillow.com/homedetails/1017-61st-St-Emeryville-CA-94608/2077677073_zpid/
Multi-family home for sale,"$750,000","2253 E 15th St, Oakland, CA 94606",2253 E 15th St,Oakland,CA,94606,37.784533,-122.236292,"2,126",null,null,Multiple Occupancy,1908,No Data,null,$353,"$798,785","$2,900/mo",https://www.zillow.com/homedetails/2253-E-15th-St-Oakland-CA-94606/24758273_zpid/
For sale by owner,"$725,000","3950 L K Wood Ct, Arcata, CA 95521",3950 L K Wood Ct,Arcata,CA,95521,40.887278,-124.077699,"2,900",null,null,Multiple Occupancy,1991,No Data,null,$250,"$501,695","$1,800/mo",https://www.zillow.com/homedetails/3950-L-K-Wood-Ct-Arcata-CA-95521/205209843_zpid/
Multi-family home for sale,"$769,000","422 Clara Ave Apt A, Ukiah, CA 95482",422 Clara Ave APT A,Ukiah,CA,95482,39.155823,-123.201288,"2,960",null,null,Multiple Occupancy,1952,No Data,null,$260,"$653,250","$2,000/mo",https://www.zillow.com/homedetails/422-Clara-Ave-APT-A-Ukiah-CA-95482/19197701_zpid/
Multi-family home for sale,"$530,000","16455 Village Dr, Victorville, CA 92394",16455 Village Dr,Victorville,CA,92394,34.549525,-117.337939,"3,504",null,null,Multiple Occupancy,1980,4 spaces,null,$151,"$530,002","$1,250/mo",https://www.zillow.com/homedetails/16455-Village-Dr-Victorville-CA-92394/17428961_zpid/
For sale by owner,"$669,000","3998 Camino Lindo, San Diego, CA 92122",3998 Camino Lindo,San Diego,CA,92122,32.859546,-117.219932,"1,450",null,null,Multiple Occupancy,1978,2 spaces,null,$461,"$666,517","$3,000/mo",https://www.zillow.com/homedetails/3998-Camino-Lindo-San-Diego-CA-92122/16846958_zpid/
Multi-family home for sale,"$849,000","25046 Feijoa Ave, Lomita, CA 90717",25046 Feijoa Ave,Lomita,CA,90717,33.796838,-118.320985,"2,476",null,null,Multiple Occupancy,1959,2 spaces,null,$343,"$857,765","$2,500/mo",https://www.zillow.com/homedetails/25046-Feijoa-Ave-Lomita-CA-90717/21280763_zpid/
Multi-family home for sale,"$293,000","16387 Spruce St, Hesperia, CA 92345",16387 Spruce St,Hesperia,CA,92345,34.424731,-117.305436,"2,370",null,null,Multiple Occupancy,1972,6 spaces,null,$124,"$297,705","$1,295/mo",https://www.zillow.com/homedetails/16387-Spruce-St-Hesperia-CA-92345/17440988_zpid/
Multi-family home for sale,"$975,000","438 Silverwood Ave, Upland, CA 91786",438 Silverwood Ave,Upland,CA,91786,34.098949,-117.672801,"4,208",null,null,Multiple Occupancy,1964,4 spaces,null,$232,"$982,221","$1,600/mo",https://www.zillow.com/homedetails/438-Silverwood-Ave-Upland-CA-91786/17518849_zpid/
Multi-family home for sale,"$449,000","9502 Anzac Ave, Los Angeles, CA 90002",9502 Anzac Ave,Los Angeles,CA,90002,33.950423,-118.237193,"1,612",null,null,Multiple Occupancy,1922,1 space,null,$279,"$449,001","$2,500/mo",https://www.zillow.com/homedetails/9502-Anzac-Ave-Los-Angeles-CA-90002/135904882_zpid/
Multi-family home for sale,"$2,700,000","305 Leeward Ave, Pismo Beach, CA 93449",305 Leeward Ave,Pismo Beach,CA,93449,35.153695,-120.669828,"4,250",null,null,Multiple Occupancy,1949,No Data,null,$635,"$2,599,486","$7,683/mo",https://www.zillow.com/homedetails/305-Leeward-Ave-Pismo-Beach-CA-93449/300288637_zpid/
Multi-family home for sale,"$639,000","824 W 43rd Pl, Los Angeles, CA 90037",824 W 43rd Pl,Los Angeles,CA,90037,34.004349,-118.288203,"2,345",null,null,Multiple Occupancy,1910,2 spaces,null,$272,"$639,005","$2,545/mo",https://www.zillow.com/homedetails/824-W-43rd-Pl-Los-Angeles-CA-90037/20572119_zpid/
For sale by owner,"$525,000","7457 Sprig Way, Millville, CA 96007",7457 Sprig Way,Millville,CA,96007,40.505402,-122.20365,"2,716",null,null,Multiple Occupancy,1993,2 spaces,null,$193,"$598,909","$1,810/mo",https://www.zillow.com/homedetails/7457-Sprig-Way-Millville-CA-96007/15215476_zpid/
Multi-family home for sale,"$449,900","9357 Elm Ave, Fontana, CA 92335",9357 Elm Ave,Fontana,CA,92335,34.083744,-117.466183,"1,068",null,null,Multiple Occupancy,1925,1 space,null,$421,"$465,191","$2,100/mo",https://www.zillow.com/homedetails/9357-Elm-Ave-Fontana-CA-92335/17320271_zpid/
Multi-family home for sale,"$129,900","205 W Robertson Rd, Ridgecrest, CA 93555",205 W Robertson Rd,Ridgecrest,CA,93555,35.617706,-117.672524,"12,632",null,null,Multiple Occupancy,1960,No Data,null,$10,"$129,900","$1,200/mo",https://www.zillow.com/homedetails/205-W-Robertson-Rd-Ridgecrest-CA-93555/133964567_zpid/
Multi-family home for sale,"$699,000","752 W 11th St, San Pedro, CA 90731",752 W 11th St,San Pedro,CA,90731,33.734502,-118.29358,"1,837",null,null,Multiple Occupancy,1923,2 spaces,null,$381,"$709,459","$2,425/mo",https://www.zillow.com/homedetails/752-W-11th-St-San-Pedro-CA-90731/21307925_zpid/
Multi-family home for sale,"$275,000","2122 Laurel St, Chico, CA 95928",2122 Laurel St,Chico,CA,95928,39.720834,-121.818134,"1,188",null,null,Multiple Occupancy,1932,No Data,null,$231,"$275,002","$1,550/mo",https://www.zillow.com/homedetails/2122-Laurel-St-Chico-CA-95928/18219115_zpid/
Multi-family home for sale,"$699,000","3317 London St, Los Angeles, CA 90026",3317 London St,Los Angeles,CA,90026,34.078316,-118.281076,"1,350",null,null,Multiple Occupancy,1924,4 spaces,null,$518,"$705,005","$2,950/mo",https://www.zillow.com/homedetails/3317-London-St-Los-Angeles-CA-90026/20738534_zpid/
Multi-family home for sale,"$550,000","3802 W 116th St, Hawthorne, CA 90250",3802 W 116th St,Hawthorne,CA,90250,33.928795,-118.339732,"1,080",null,null,Multiple Occupancy,1952,1 space,null,$509,"$551,871","$2,443/mo",https://www.zillow.com/homedetails/3802-W-116th-St-Hawthorne-CA-90250/20351782_zpid/
Multi-family home for sale,"$998,000","1508 Jefferson Ave, Redwood City, CA 94062",1508 Jefferson Ave,Redwood City,CA,94062,37.479692,-122.234358,"1,980",null,null,Multiple Occupancy,1936,No Data,null,$504,"$1,017,447","$3,000/mo",https://www.zillow.com/homedetails/1508-Jefferson-Ave-Redwood-City-CA-94062/15565059_zpid/
Multi-family home for sale,"$688,000","150 Almond St, Auburn, CA 95603",150 Almond St,Auburn,CA,95603,38.899312,-121.071662,"2,738",null,null,Multiple Occupancy,No Data,No Data,null,$251,"$703,577","$2,250/mo",https://www.zillow.com/homedetails/150-Almond-St-Auburn-CA-95603/17647482_zpid/
Multi-family home for sale,"$899,000","704-10 G Ave, National City, CA 91950",704-10 G Ave,National City,CA,91950,32.678393,-117.10021,"2,704",null,null,Multiple Occupancy,1948,No Data,null,$332,null,null,https://www.zillow.com/homedetails/704-10-G-Ave-National-City-CA-91950/295363594_zpid/
Multi-family home for sale,"$528,000","301 W 1st St, San Dimas, CA 91773",301 W 1st St,San Dimas,CA,91773,34.107982,-117.811665,960,null,null,Multiple Occupancy,1910,4 spaces,null,$550,"$425,718","$1,995/mo",https://www.zillow.com/homedetails/301-W-1st-St-San-Dimas-CA-91773/21530214_zpid/
Multi-family home for sale,"$440,000","23595 Taft Ct, Murrieta, CA 92562",23595 Taft Ct,Murrieta,CA,92562,33.588889,-117.22339,"2,274",null,null,Multiple Occupancy,2002,2 spaces,null,$193,"$448,996","$2,500/mo",https://www.zillow.com/homedetails/23595-Taft-Ct-Murrieta-CA-92562/18183684_zpid/
Multi-family home for sale,"$699,000","15422 S Williams Ave, Compton, CA 90221",15422 S Williams Ave,Compton,CA,90221,33.892954,-118.189775,"1,701",null,null,Multiple Occupancy,1943,3 spaces,null,$411,"$441,163","$2,400/mo",https://www.zillow.com/homedetails/15422-S-Williams-Ave-Compton-CA-90221/21014943_zpid/
Multi-family home for sale,"$599,000","45905 Portola Ave, Palm Desert, CA 92260",45905 Portola Ave,Palm Desert,CA,92260,33.715141,-116.373972,"2,306",null,null,Multiple Occupancy,1979,4 spaces,null,$260,null,null,https://www.zillow.com/homedetails/45905-Portola-Ave-Palm-Desert-CA-92260/2077642506_zpid/
Multi-family home for sale,"$950,000","3519 Gracia Paseo, Spring Valley, CA 91977",3519 Gracia Paseo,Spring Valley,CA,91977,32.744968,-117.004372,,null,null,Multiple Occupancy,1972,No Data,null,null,null,null,https://www.zillow.com/homedetails/3519-Gracia-Paseo-Spring-Valley-CA-91977/2077654254_zpid/
Multi-family home for sale,"$225,900","606 Mountain Ranch Rd #2/1, San Andreas, CA 95249",606 Mountain Ranch Rd #2/1,San Andreas,CA,95249,38.188937,-120.673118,"1,874",null,null,Multiple Occupancy,1955,4 spaces,null,$121,null,null,https://www.zillow.com/homedetails/606-Mountain-Ranch-Rd-2-1-San-Andreas-CA-95249/2078536037_zpid/
Multi-family home for sale,"$5,250,000","3891-3893 Clay St, San Francisco, CA 94118",3891-3893 Clay St,San Francisco,CA,94118,37.78761,-122.456731,"4,545",null,null,Multiple Occupancy,1900,No Data,null,"$1,155",null,null,https://www.zillow.com/homedetails/3891-3893-Clay-St-San-Francisco-CA-94118/2077638267_zpid/
Multi-family home for sale,"$455,000","121 S Della St, Stockton, CA 95205",121 S Della St,Stockton,CA,95205,37.954788,-121.268986,"1,256",null,null,Multiple Occupancy,2020,4 spaces,null,$362,null,null,https://www.zillow.com/homedetails/121-S-Della-St-Stockton-CA-95205/15331153_zpid/
Multi-family home for sale,"$789,000","5050 Olmeda Ave, Atascadero, CA 93422",5050 Olmeda Ave,Atascadero,CA,93422,35.495732,-120.677214,"2,893",null,null,Multiple Occupancy,1966,2 spaces,null,$273,"$790,145","$2,600/mo",https://www.zillow.com/homedetails/5050-Olmeda-Ave-Atascadero-CA-93422/2089840116_zpid/
Multi-family home for sale,"$1,490,000","14611 Palm Ave, Hacienda Heights, CA 91745",14611 Palm Ave,Hacienda Heights,CA,91745,34.016628,-117.989378,"3,604",null,null,Multiple Occupancy,1920,4 spaces,null,$413,"$1,452,515","$2,525/mo",https://www.zillow.com/homedetails/14611-Palm-Ave-Hacienda-Heights-CA-91745/21459035_zpid/
Multi-family home for sale,"$949,000","851 W 49th St, Los Angeles, CA 90037",851 W 49th St,Los Angeles,CA,90037,33.999007,-118.288889,"3,732",null,null,Multiple Occupancy,2012,12 spaces,null,$254,"$940,016","$2,495/mo",https://www.zillow.com/homedetails/851-W-49th-St-Los-Angeles-CA-90037/20571428_zpid/
Multi-family home for sale,"$429,000","1604 Chanterelle Dr, Mckinleyville, CA 95519",1604 Chanterelle Dr,Mckinleyville,CA,95519,40.938843,-124.104272,"1,664",null,null,Multiple Occupancy,2006,2 spaces,null,$258,"$371,532","$1,575/mo",https://www.zillow.com/homedetails/1604-Chanterelle-Dr-Mckinleyville-CA-95519/205211294_zpid/
Multi-family home for sale,"$2,999,999","32091 Virginia Way, Laguna Beach, CA 92651",32091 Virginia Way,Laguna Beach,CA,92651,33.496751,-117.738114,"2,500",null,null,Multiple Occupancy,1962,3 spaces,null,"$1,200","$2,906,250","$5,899/mo",https://www.zillow.com/homedetails/32091-Virginia-Way-Laguna-Beach-CA-92651/25142055_zpid/
Multi-family home for sale,"$1,895,000","6157 El Tordo, Rancho Santa Fe, CA 92067",6157 El Tordo,Rancho Santa Fe,CA,92067,33.021683,-117.201966,"2,775",null,null,Multiple Occupancy,1986,4 spaces,null,$683,"$1,895,843","$6,100/mo",https://www.zillow.com/homedetails/6157-El-Tordo-Rancho-Santa-Fe-CA-92067/16731654_zpid/
Multi-family home for sale,"$750,000","2027 W 31st St, Los Angeles, CA 90018",2027 W 31st St,Los Angeles,CA,90018,34.026742,-118.309842,"1,713",null,null,Multiple Occupancy,1923,2 spaces,null,$438,"$750,004","$2,400/mo",https://www.zillow.com/homedetails/2027-W-31st-St-Los-Angeles-CA-90018/20591680_zpid/
Multi-family home for sale,"$1,385,000","11626 Menlo Ave, Hawthorne, CA 90250",11626 Menlo Ave,Hawthorne,CA,90250,33.92857,-118.346847,"4,749",null,null,Multiple Occupancy,1960,No Data,null,$292,"$1,368,100","$2,931/mo",https://www.zillow.com/homedetails/11626-Menlo-Ave-Hawthorne-CA-90250/20351010_zpid/
Multi-family home for sale,"$599,000","216 & 218 3rd St, Eureka, CA 95501",216 & 218 3rd St,Eureka,CA,95501,40.80555,-124.15636,"6,300",null,null,Multiple Occupancy,1900,No Data,null,$95,null,null,https://www.zillow.com/homedetails/216-218-3rd-St-Eureka-CA-95501/2077641329_zpid/
Multi-family home for sale,"$750,000","3117 Illinois Ave, South Gate, CA 90280",3117 Illinois Ave,South Gate,CA,90280,33.950556,-118.215894,"2,140",null,null,Multiple Occupancy,1903,4 spaces,null,$350,"$750,002","$2,400/mo",https://www.zillow.com/homedetails/3117-Illinois-Ave-South-Gate-CA-90280/21026862_zpid/
Multi-family home for sale,"$550,000","1975 Michigan Ave, Los Angeles, CA 90033",1975 Michigan Ave,Los Angeles,CA,90033,34.047578,-118.213839,"2,589",null,null,Multiple Occupancy,1895,No Data,null,$212,"$550,180","$2,600/mo",https://www.zillow.com/homedetails/1975-Michigan-Ave-Los-Angeles-CA-90033/20632200_zpid/
Multi-family home for sale,"$420,000","18863 Del Mano Ct, Adelanto, CA 92301",18863 Del Mano Ct,Adelanto,CA,92301,34.59337,-117.419186,"3,596",null,null,Multiple Occupancy,1987,4 spaces,null,$117,"$376,437","$1,200/mo",https://www.zillow.com/homedetails/18863-Del-Mano-Ct-Adelanto-CA-92301/17470219_zpid/
Multi-family home for sale,"$479,000","2161 34th St, Sacramento, CA 95817",2161 34th St,Sacramento,CA,95817,38.558787,-121.466737,"1,820",null,null,Multiple Occupancy,1948,1 space,null,$263,"$477,926","$1,699/mo",https://www.zillow.com/homedetails/2161-34th-St-Sacramento-CA-95817/25790670_zpid/
Multi-family home for sale,"$567,777","131 Plymouth Dr, Vista, CA 92083",131 Plymouth Dr,Vista,CA,92083,33.199548,-117.249268,"1,388",null,null,Multiple Occupancy,1959,1 space,null,$409,"$567,780","$2,650/mo",https://www.zillow.com/homedetails/131-Plymouth-Dr-Vista-CA-92083/16611661_zpid/
