Listing_type,Price,Full_address,Street,City,State,Zip_code,Latitude,Longitude,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,Hoa,Zillow_price_per_sqft,Zestimate,Rent_zestimate,House_website
Townhouse for sale,"$610,000","5242 Pebble Glen Dr, Concord, CA 94521",5242 Pebble Glen Dr,Concord,CA,94521,37.948091,-121.975531,"1,636","3,079 sqft",3079.0,Townhouse,1990,2 spaces,null,$373,null,null,https://www.zillow.com/homedetails/5242-Pebble-Glen-Dr-Concord-CA-94521/18374806_zpid/
Townhouse for sale,"$465,000","1850 Whittier Woods Dr, Whittier, CA 90601",1850 Whittier Woods Dr,Whittier,CA,90601,34.031475,-118.017388,"1,450","2,561 sqft",2561.0,Townhouse,1967,2 spaces,null,$321,"$467,568","$2,500/mo",https://www.zillow.com/homedetails/1850-Whittier-Woods-Dr-Whittier-CA-90601/21418196_zpid/
Townhouse for sale,"$449,000","9536 Karmont Ave, South Gate, CA 90280",9536 Karmont Ave,South Gate,CA,90280,33.943266,-118.162357,"1,571","1,555 sqft",1555.0,Townhouse,1973,2 spaces,null,$286,"$449,011","$2,650/mo",https://www.zillow.com/homedetails/9536-Karmont-Ave-South-Gate-CA-90280/21040952_zpid/
Townhouse for sale,"$379,000","1880 Village South Rd #3437, Olympic Valley, CA 96146",1880 Village South Rd #3437,Olympic Valley,CA,96146,39.196535,-120.234971,547,No Data,null,Townhouse,2002,No Data,null,$693,null,null,https://www.zillow.com/homedetails/1880-Village-South-Rd-3437-Olympic-Valley-CA-96146/2077664158_zpid/
Townhouse for sale,"$638,000","115 Dewey Ave Apt A, San Gabriel, CA 91776",115 Dewey Ave APT A,San Gabriel,CA,91776,34.077521,-118.098915,"1,400",0.25 Acres,10890.0,Townhouse,2004,2 spaces,null,$456,"$638,005","$2,650/mo",https://www.zillow.com/homedetails/115-Dewey-Ave-APT-A-San-Gabriel-CA-91776/82749595_zpid/
Townhouse for sale,"$663,000","3 Snowberry #11, Irvine, CA 92604",3 Snowberry #11,Irvine,CA,92604,33.691079,-117.786497,"1,550",No Data,null,Townhouse,1975,2 spaces,null,$428,"$679,166","$3,100/mo",https://www.zillow.com/homedetails/3-Snowberry-11-Irvine-CA-92604/25708546_zpid/
Townhouse for sale,"$765,000","2841 Harbor Blvd, Oxnard, CA 93035",2841 Harbor Blvd,Oxnard,CA,93035,34.173678,-119.231507,"2,378",871 sqft,871.0,Townhouse,1986,2 spaces,null,$322,"$759,496","$3,300/mo",https://www.zillow.com/homedetails/2841-Harbor-Blvd-Oxnard-CA-93035/16402588_zpid/
Townhouse for sale,"$520,000","2043 Windsor Cir, Duarte, CA 91010",2043 Windsor Cir,Duarte,CA,91010,34.140311,-117.9609,"1,654","2,077 sqft",2077.0,Townhouse,1981,2 spaces,null,$314,"$521,894","$2,880/mo",https://www.zillow.com/homedetails/2043-Windsor-Cir-Duarte-CA-91010/21587869_zpid/
Townhouse for sale,"$465,000","27011 Karns Ct Unit 2104, Canyon Country, CA 91387",27011 Karns Ct UNIT 2104,Canyon Country,CA,91387,34.4048,-118.454002,"1,524",3.06 Acres,133293.6,Townhouse,1991,2 spaces,null,$305,"$477,181","$2,800/mo",https://www.zillow.com/homedetails/27011-Karns-Ct-UNIT-2104-Canyon-Country-CA-91387/20217318_zpid/
Townhouse for sale,"$455,000","224 S Montebello Blvd, Montebello, CA 90640",224 S Montebello Blvd,Montebello,CA,90640,34.007687,-118.108521,"1,249","1,241 sqft",1241.0,Townhouse,1985,2 spaces,null,$364,"$457,692","$2,400/mo",https://www.zillow.com/homedetails/224-S-Montebello-Blvd-Montebello-CA-90640/21085845_zpid/
Townhouse for sale,"$499,000","7331 Shelby Pl Apt 88, Rancho Cucamonga, CA 91739",7331 Shelby Pl APT 88,Rancho Cucamonga,CA,91739,34.120554,-117.517722,"1,696","1,694 sqft",1694.0,Townhouse,2004,2 spaces,null,$294,"$504,940","$2,400/mo",https://www.zillow.com/homedetails/7331-Shelby-Pl-APT-88-Rancho-Cucamonga-CA-91739/64471326_zpid/
Townhouse for sale,"$899,800","43167 Washington Cmn, Fremont, CA 94539",43167 Washington Cmn,Fremont,CA,94539,37.532744,-121.92865,"1,207","1,062 sqft",1062.0,Townhouse,1970,1 space,null,$745,"$882,926","$3,000/mo",https://www.zillow.com/homedetails/43167-Washington-Cmn-Fremont-CA-94539/25022509_zpid/
Townhouse for sale,"$599,000","922 Lincoln Blvd Apt 7, Santa Monica, CA 90403",922 Lincoln Blvd APT 7,Santa Monica,CA,90403,34.025512,-118.498949,659,"7,517 sqft",7517.0,Townhouse,1986,No Data,null,$909,"$670,487","$2,795/mo",https://www.zillow.com/homedetails/922-Lincoln-Blvd-APT-7-Santa-Monica-CA-90403/20484813_zpid/
Townhouse for sale,"$685,000","3793 Balboa Ter Unit A, San Diego, CA 92117",3793 Balboa Ter UNIT A,San Diego,CA,92117,32.812196,-117.20785,"1,659",12.66 Acres,551469.6,Townhouse,1982,2 spaces,null,$413,"$700,005","$3,100/mo",https://www.zillow.com/homedetails/3793-Balboa-Ter-UNIT-A-San-Diego-CA-92117/17199118_zpid/
Townhouse for sale,"$1,500,000","587 San Remi Ter #54, Sunnyvale, CA 94085",587 San Remi Ter #54,Sunnyvale,CA,94085,37.387743,-122.003114,"1,882",588 sqft,588.0,Townhouse,2011,2 spaces,null,$797,"$1,460,507","$4,500/mo",https://www.zillow.com/homedetails/587-San-Remi-Ter-54-Sunnyvale-CA-94085/116155902_zpid/
Townhouse for sale,"$699,900","23455 Cypress Point #100, Mission Viejo, CA 92692",23455 Cypress Point #100,Mission Viejo,CA,92692,33.621677,-117.647248,"2,041","2,042 sqft",2042.0,Townhouse,1987,2 spaces,null,$343,"$695,782","$3,500/mo",https://www.zillow.com/homedetails/23455-Cypress-Point-100-Mission-Viejo-CA-92692/25735985_zpid/
Townhouse for sale,"$750,000","27 Arabian Way, Scotts Valley, CA 95066",27 Arabian Way,Scotts Valley,CA,95066,37.040089,-122.028712,"1,440","1,568 sqft",1568.0,Townhouse,1984,No Data,null,$521,"$695,827","$3,400/mo",https://www.zillow.com/homedetails/27-Arabian-Way-Scotts-Valley-CA-95066/16120394_zpid/
Townhouse for sale,"$749,000","32 Northwoods Ln #32, La Crescenta, CA 91214",32 Northwoods Ln #32,La Crescenta,CA,91214,34.220689,-118.245301,"2,021",4.24 Acres,184694.4,Townhouse,1979,2 spaces,null,$371,null,null,https://www.zillow.com/homedetails/32-Northwoods-Ln-32-La-Crescenta-CA-91214/2077663746_zpid/
Townhouse for sale,"$1,250,000","830 Bing Dr, Santa Clara, CA 95051",830 Bing Dr,Santa Clara,CA,95051,37.339092,-121.993947,"1,659","1,929 sqft",1929.0,Townhouse,1979,2 spaces,null,$753,"$1,172,146","$3,750/mo",https://www.zillow.com/homedetails/830-Bing-Dr-Santa-Clara-CA-95051/19596795_zpid/
Townhouse for sale,"$429,900","808 Azalea Ave, San Marcos, CA 92078",808 Azalea Ave,San Marcos,CA,92078,33.122202,-117.161918,"1,027",1 Acres,43560.0,Townhouse,2004,2 spaces,null,$419,"$428,947","$2,300/mo",https://www.zillow.com/homedetails/808-Azalea-Ave-San-Marcos-CA-92078/64690077_zpid/
Townhouse for sale,"$639,999","3118 Erin Ln, Santa Cruz, CA 95065",3118 Erin Ln,Santa Cruz,CA,95065,36.989553,-121.971209,"1,562",871 sqft,871.0,Townhouse,1984,No Data,null,$410,"$702,310","$3,000/mo",https://www.zillow.com/homedetails/3118-Erin-Ln-Santa-Cruz-CA-95065/16123503_zpid/
Townhouse for sale,"$699,000","4207 Clarinbridge Cir, Dublin, CA 94568",4207 Clarinbridge Cir,Dublin,CA,94568,37.707334,-121.867744,"1,428",0.43 Acres,18730.8,Townhouse,2004,2 spaces,null,$489,"$728,493","$2,800/mo",https://www.zillow.com/homedetails/4207-Clarinbridge-Cir-Dublin-CA-94568/68025799_zpid/
Townhouse for sale,"$979,000","2 Sycamore Ln, Rolling Hills Estates, CA 90274",2 Sycamore Ln,Rolling Hills Estates,CA,90274,33.771605,-118.380834,"2,184","1,929 sqft",1929.0,Townhouse,1977,2 spaces,null,$448,"$983,894","$3,950/mo",https://www.zillow.com/homedetails/2-Sycamore-Ln-Rolling-Hills-Estates-CA-90274/21367102_zpid/
Townhouse for sale,"$339,000","1560 Grandon Ave, San Marcos, CA 92078",1560 Grandon Ave,San Marcos,CA,92078,33.134366,-117.203605,"1,068",4.85 Acres,211266.0,Townhouse,1984,2 spaces,null,$317,"$339,002","$2,200/mo",https://www.zillow.com/homedetails/1560-Grandon-Ave-San-Marcos-CA-92078/16668153_zpid/
Townhouse for sale,"$759,999","16358 Veridian Cir, San Diego, CA 92127",16358 Veridian Cir,San Diego,CA,92127,33.009698,-117.124128,"1,858",No Data,null,Townhouse,2016,2 spaces,null,$409,"$800,645","$3,500/mo",https://www.zillow.com/homedetails/16358-Veridian-Cir-San-Diego-CA-92127/241608411_zpid/
Townhouse for sale,"$560,000","1012 San Souci, Walnut Creek, CA 94597",1012 San Souci,Walnut Creek,CA,94597,37.909062,-122.05454,"1,073",736 sqft,736.0,Townhouse,1972,No Data,null,$522,"$560,003","$2,800/mo",https://www.zillow.com/homedetails/1012-San-Souci-Walnut-Creek-CA-94597/18409738_zpid/
Townhouse for sale,"$649,000","2133 Chatsworth Blvd Apt 201, San Diego, CA 92107",2133 Chatsworth Blvd APT 201,San Diego,CA,92107,32.738557,-117.228761,"1,295","7,792 sqft",7792.0,Townhouse,1982,4 spaces,null,$501,"$657,306","$2,775/mo",https://www.zillow.com/homedetails/2133-Chatsworth-Blvd-APT-201-San-Diego-CA-92107/16965070_zpid/
Townhouse for sale,"$598,000","3175 Evening Way Unit B, La Jolla, CA 92037",3175 Evening Way UNIT B,La Jolla,CA,92037,32.868741,-117.237035,"1,097",5.59 Acres,243500.4,Townhouse,1980,2 spaces,null,$545,"$598,002","$2,600/mo",https://www.zillow.com/homedetails/3175-Evening-Way-UNIT-B-La-Jolla-CA-92037/16835622_zpid/
Townhouse for sale,"$525,000","27524 Rondell St, Agoura Hills, CA 91301",27524 Rondell St,Agoura Hills,CA,91301,34.135483,-118.725547,"1,318",6.75 Acres,294030.0,Townhouse,1975,2 spaces,null,$398,"$529,605","$2,975/mo",https://www.zillow.com/homedetails/27524-Rondell-St-Agoura-Hills-CA-91301/19894810_zpid/
Townhouse for sale,"$539,000","7037 La Tijera Blvd Apt B202, Los Angeles, CA 90045",7037 La Tijera Blvd APT B202,Los Angeles,CA,90045,33.974663,-118.375298,873,0.56 Acres,24393.6,Townhouse,1991,2 spaces,null,$617,"$507,451","$2,495/mo",https://www.zillow.com/homedetails/7037-La-Tijera-Blvd-APT-B202-Los-Angeles-CA-90045/59276532_zpid/
Townhouse for sale,"$567,000","7290 Hyatt St Unit 8, San Diego, CA 92111",7290 Hyatt St UNIT 8,San Diego,CA,92111,32.790959,-117.165272,"1,544",0.30 Acres,13068.0,Townhouse,2006,2 spaces,null,$367,"$568,104","$2,850/mo",https://www.zillow.com/homedetails/7290-Hyatt-St-UNIT-8-San-Diego-CA-92111/79975389_zpid/
Townhouse for sale,"$879,000","69 Heather Garden Ln, Danville, CA 94506",69 Heather Garden Ln,Danville,CA,94506,37.795443,-121.922645,"1,884","2,260 sqft",2260.0,Townhouse,1994,2 spaces,null,$467,null,null,https://www.zillow.com/homedetails/69-Heather-Garden-Ln-Danville-CA-94506/18436896_zpid/
Townhouse for sale,"$524,900","3673 Country Club Dr Unit B, Long Beach, CA 90807",3673 Country Club Dr UNIT B,Long Beach,CA,90807,33.822996,-118.196513,"1,423",4.48 Acres,195148.8,Townhouse,1975,2 spaces,null,$369,"$526,467","$2,850/mo",https://www.zillow.com/homedetails/3673-Country-Club-Dr-UNIT-B-Long-Beach-CA-90807/21162565_zpid/
Townhouse for sale,"$459,000","1742 Promenade Cir, Vista, CA 92083",1742 Promenade Cir,Vista,CA,92083,33.195011,-117.277847,"1,426","2,378 sqft",2378.0,Townhouse,1989,4 spaces,null,$322,"$462,165","$2,700/mo",https://www.zillow.com/homedetails/1742-Promenade-Cir-Vista-CA-92083/52505608_zpid/
Townhouse for sale,"$478,000","11815 Ramona Blvd, El Monte, CA 91732",11815 Ramona Blvd,El Monte,CA,91732,34.075007,-118.016194,"1,463","1,690 sqft",1690.0,Townhouse,1986,2 spaces,null,$327,"$483,728","$2,500/mo",https://www.zillow.com/homedetails/11815-Ramona-Blvd-El-Monte-CA-91732/21598669_zpid/
Townhouse for sale,"$795,000","27820 Kimberly Dr, Yorba Linda, CA 92887",27820 Kimberly Dr,Yorba Linda,CA,92887,33.880771,-117.708965,"2,621","3,998 sqft",3998.0,Townhouse,1990,4 spaces,null,$303,"$802,794","$3,600/mo",https://www.zillow.com/homedetails/27820-Kimberly-Dr-Yorba-Linda-CA-92887/25727812_zpid/
Townhouse for sale,"$575,000","3093 Via Maximo, Carlsbad, CA 92009",3093 Via Maximo,Carlsbad,CA,92009,33.11375,-117.231395,"1,338",2.46 Acres,107157.6,Townhouse,2002,4 spaces,null,$430,"$584,747","$2,650/mo",https://www.zillow.com/homedetails/3093-Via-Maximo-Carlsbad-CA-92009/54859551_zpid/
Townhouse for sale,"$998,000","526 N Claremont St, San Mateo, CA 94401",526 N Claremont St,San Mateo,CA,94401,37.576495,-122.331476,"1,508","7,901 sqft",7901.0,Townhouse,1917,No Data,null,$662,null,null,https://www.zillow.com/homedetails/526-N-Claremont-St-San-Mateo-CA-94401/2078045355_zpid/
Townhouse for sale,"$530,000","1815 Clare Ln, Santee, CA 92071",1815 Clare Ln,Santee,CA,92071,32.83639,-117.02947,"1,631",0.57 Acres,24829.2,Townhouse,2007,2 spaces,null,$325,"$536,780","$2,600/mo",https://www.zillow.com/homedetails/1815-Clare-Ln-Santee-CA-92071/140222279_zpid/
Townhouse for sale,"$579,000","129 Hayden Way, Brea, CA 92821",129 Hayden Way,Brea,CA,92821,33.931317,-117.895039,"1,367","1,398 sqft",1398.0,Townhouse,2002,2 spaces,null,$424,"$544,916","$2,900/mo",https://www.zillow.com/homedetails/129-Hayden-Way-Brea-CA-92821/61500279_zpid/
Townhouse for sale,"$639,999","1841 Landess Ave, Milpitas, CA 95035",1841 Landess Ave,Milpitas,CA,95035,37.418157,-121.870576,"1,005",797 sqft,797.0,Townhouse,1971,No Data,null,$637,"$646,153","$2,700/mo",https://www.zillow.com/homedetails/1841-Landess-Ave-Milpitas-CA-95035/19483633_zpid/
Townhouse for sale,"$579,900","2941 Player Ln, Tustin, CA 92782",2941 Player Ln,Tustin,CA,92782,33.735462,-117.782149,"1,245","1,245 sqft",1245.0,Townhouse,1997,2 spaces,null,$466,"$588,436","$2,800/mo",https://www.zillow.com/homedetails/2941-Player-Ln-Tustin-CA-92782/25705737_zpid/
Townhouse for sale,"$850,000","623 Prospect Ave Unit 1, South Pasadena, CA 91030",623 Prospect Ave UNIT 1,South Pasadena,CA,91030,34.118003,-118.15912,"1,517",0.53 Acres,23086.8,Townhouse,1981,2 spaces,null,$560,"$854,249","$3,200/mo",https://www.zillow.com/homedetails/623-Prospect-Ave-UNIT-1-South-Pasadena-CA-91030/20694279_zpid/
Townhouse for sale,"$560,000","19547 Rinaldi St Unit 34, Los Angeles, CA 91326",19547 Rinaldi St UNIT 34,Los Angeles,CA,91326,34.276068,-118.558477,"1,520",7.76 Acres,338025.6,Townhouse,1976,2 spaces,null,$368,"$573,568","$2,950/mo",https://www.zillow.com/homedetails/19547-Rinaldi-St-UNIT-34-Los-Angeles-CA-91326/20154876_zpid/
Townhouse for sale,"$675,000","6226 Joaquin Murieta Ave Apt D, Newark, CA 94560",6226 Joaquin Murieta Ave APT D,Newark,CA,94560,37.518588,-121.997289,"1,394","1,433 sqft",1433.0,Townhouse,1981,2 spaces,null,$484,"$688,680","$3,000/mo",https://www.zillow.com/homedetails/6226-Joaquin-Murieta-Ave-APT-D-Newark-CA-94560/25060076_zpid/
For sale by owner,"$462,000","278 Teague Dr, San Dimas, CA 91773",278 Teague Dr,San Dimas,CA,91773,34.100695,-117.804374,"1,180","2,156 sqft",2156.0,Townhouse,1981,2 spaces,null,$392,"$464,955","$2,370/mo",https://www.zillow.com/homedetails/278-Teague-Dr-San-Dimas-CA-91773/21527906_zpid/
Townhouse for sale,"$915,000","41 Sycamore Ln, Rolling Hills Estates, CA 90274",41 Sycamore Ln,Rolling Hills Estates,CA,90274,33.77025,-118.379332,"1,590","1,742 sqft",1742.0,Townhouse,1975,2 spaces,null,$575,"$915,007","$3,600/mo",https://www.zillow.com/homedetails/41-Sycamore-Ln-Rolling-Hills-Estates-CA-90274/21367081_zpid/
Townhouse for sale,"$675,000","2341 Mabury Rd, San Jose, CA 95133",2341 Mabury Rd,San Jose,CA,95133,37.374752,-121.858174,"1,342","1,502 sqft",1502.0,Townhouse,1976,2 spaces,null,$503,"$704,022","$3,395/mo",https://www.zillow.com/homedetails/2341-Mabury-Rd-San-Jose-CA-95133/19571158_zpid/
Townhouse for sale,"$770,000","12 Wellesley #4, Irvine, CA 92612",12 Wellesley #4,Irvine,CA,92612,33.652045,-117.826372,"1,524",No Data,null,Townhouse,1981,2 spaces,null,$505,"$743,686","$2,950/mo",https://www.zillow.com/homedetails/12-Wellesley-4-Irvine-CA-92612/25760013_zpid/
Townhouse for sale,"$594,999","6121 Shoup Ave Unit 9, Los Angeles, CA 91367",6121 Shoup Ave UNIT 9,Los Angeles,CA,91367,34.181955,-118.616021,"1,764",2.89 Acres,125888.4,Townhouse,1975,2 spaces,null,$337,"$598,336","$3,150/mo",https://www.zillow.com/homedetails/6121-Shoup-Ave-UNIT-9-Los-Angeles-CA-91367/19877197_zpid/
Townhouse for sale,"$499,000","2 Mary Ln, Richmond, CA 94803",2 Mary Ln,Richmond,CA,94803,37.960385,-122.314865,"1,477","2,252 sqft",2252.0,Townhouse,1977,2 spaces,null,$338,"$521,773","$2,800/mo",https://www.zillow.com/homedetails/2-Mary-Ln-Richmond-CA-94803/18515628_zpid/
Townhouse for sale,"$349,000","150 Graeagle Mdw, Graeagle, CA 96103",150 Graeagle Mdw,Graeagle,CA,96103,39.764083,-120.614612,"1,604","4,356 sqft",4356.0,Townhouse,2000,1 space,null,$218,"$283,707","$1,995/mo",https://www.zillow.com/homedetails/150-Graeagle-Mdw-Graeagle-CA-96103/67394151_zpid/
Townhouse for sale,"$789,000","5402 W 149th Pl Unit 2, Hawthorne, CA 90250",5402 W 149th Pl UNIT 2,Hawthorne,CA,90250,33.896973,-118.374653,"1,240",1.44 Acres,62726.4,Townhouse,2007,No Data,null,$636,"$789,001","$2,950/mo",https://www.zillow.com/homedetails/5402-W-149th-Pl-UNIT-2-Hawthorne-CA-90250/81959205_zpid/
Townhouse for sale,"$684,999","10180 Wateridge Cir Unit 147, San Diego, CA 92121",10180 Wateridge Cir UNIT 147,San Diego,CA,92121,32.8997,-117.20455,"1,390",6.74 Acres,293594.4,Townhouse,1998,2 spaces,null,$493,"$690,904","$2,995/mo",https://www.zillow.com/homedetails/10180-Wateridge-Cir-UNIT-147-San-Diego-CA-92121/16834028_zpid/
Townhouse for sale,"$725,000","5448 Black Ave, Pleasanton, CA 94566",5448 Black Ave,Pleasanton,CA,94566,37.67203,-121.889325,"1,330","1,332 sqft",1332.0,Townhouse,1978,2 spaces,null,$545,"$737,184","$3,000/mo",https://www.zillow.com/homedetails/5448-Black-Ave-Pleasanton-CA-94566/25079906_zpid/
Townhouse for sale,"$549,000","21535 Erwin St Unit 119, Los Angeles, CA 91367",21535 Erwin St UNIT 119,Los Angeles,CA,91367,34.18343,-118.59886,"1,240",2.58 Acres,112384.8,Townhouse,1979,2 spaces,null,$443,"$508,530","$2,750/mo",https://www.zillow.com/homedetails/21535-Erwin-St-UNIT-119-Los-Angeles-CA-91367/19928761_zpid/
Townhouse for sale,"$189,000","249 Curry St, Richmond, CA 94801",249 Curry St,Richmond,CA,94801,37.934904,-122.371765,781,No Data,null,Townhouse,1942,No Data,null,$242,null,null,https://www.zillow.com/homedetails/249-Curry-St-Richmond-CA-94801/18557225_zpid/
Townhouse for sale,"$414,900","10425 Hayford St Unit D, Bellflower, CA 90706",10425 Hayford St UNIT D,Bellflower,CA,90706,33.888858,-118.10982,912,"1,585 sqft",1585.0,Townhouse,1978,2 spaces,null,$455,"$414,903","$2,050/mo",https://www.zillow.com/homedetails/10425-Hayford-St-UNIT-D-Bellflower-CA-90706/21061300_zpid/
Townhouse for sale,"$698,500","6 Butterfield #3, Irvine, CA 92604",6 Butterfield #3,Irvine,CA,92604,33.696159,-117.791897,"1,600",No Data,null,Townhouse,1974,2 spaces,null,$437,"$690,759","$3,200/mo",https://www.zillow.com/homedetails/6-Butterfield-3-Irvine-CA-92604/25703251_zpid/
Townhouse for sale,"$875,000","3688 Fallon Cir, San Diego, CA 92130",3688 Fallon Cir,San Diego,CA,92130,32.954545,-117.2355,"1,602",6.82 Acres,297079.2,Townhouse,1988,2 spaces,null,$546,"$875,006","$3,395/mo",https://www.zillow.com/homedetails/3688-Fallon-Cir-San-Diego-CA-92130/16770076_zpid/
Townhouse for sale,"$306,990","938 Pinyon Ct, Ontario, CA 91762",938 Pinyon Ct,Ontario,CA,91762,34.064902,-117.666716,"1,372","1,372 sqft",1372.0,Townhouse,1980,1 space,null,$224,"$311,449","$1,898/mo",https://www.zillow.com/homedetails/938-Pinyon-Ct-Ontario-CA-91762/17527860_zpid/
