Listing_type,Price,Full_address,Street,City,State,Zip_code,Latitude,Longitude,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,Hoa,Zillow_price_per_sqft,Zestimate,Rent_zestimate,House_website
House for sale,"$239,000 ","25126 Crest Forest Dr, Crestline, CA 92325",25126 Crest Forest Dr,Crestline,CA,92325,34.227976,-117.255014,"1,444","3,650 sqft",3650,Single Family,2003,No Data,null,$166 ,"$243,048 ","$1,560/mo",https://www.zillow.com/homedetails/25126-Crest-Forest-Dr-Crestline-CA-92325/17420710_zpid/
House for sale,"$265,000 ","7163 Barton St, San Bernardino, CA 92404",7163 Barton St,San Bernardino,CA,92404,34.123769,-117.264355,"1,002",0.46 Acres,20037.6,Single Family,1939,2 spaces,null,$264 ,"$272,293 ","$1,695/mo",https://www.zillow.com/homedetails/7163-Barton-St-San-Bernardino-CA-92404/17358302_zpid/
House for sale,"$429,000 ","13061 Beachview Ct, Victorville, CA 92392",13061 Beachview Ct,Victorville,CA,92392,34.487695,-117.385145,"2,832",0.25 Acres,10890,Single Family,2003,3 spaces,null,$151 ,"$433,863 ","$2,300/mo",https://www.zillow.com/homedetails/13061-Beachview-Ct-Victorville-CA-92392/61685839_zpid/
House for sale,"$210,000 ","552 Dean Ct #138, Arnold, CA 95223",552 Dean Ct #138,Arnold,CA,95223,38.256913,-120.335311,"1,296",0.39 Acres,16988.4,Single Family,1979,No Data,null,$162 ,"$301,990 ",null,https://www.zillow.com/homedetails/552-Dean-Ct-138-Arnold-CA-95223/2078657678_zpid/
House for sale,"$615,000 ","2136 Paradise St, San Diego, CA 92114",2136 Paradise St,San Diego,CA,92114,32.7278,-117.059236,"2,022",0.26 Acres,11325.6,Single Family,1980,4 spaces,null,$304 ,"$623,199 ","$2,950/mo",https://www.zillow.com/homedetails/2136-Paradise-St-San-Diego-CA-92114/17083025_zpid/
House for sale,"$298,000 ","9208 9th Ave, Hesperia, CA 92345",9208 9th Ave,Hesperia,CA,92345,34.418283,-117.322305,"1,504",1.05 Acres,45738,Single Family,1985,6 spaces,null,$198 ,"$298,186 ","$1,700/mo",https://www.zillow.com/homedetails/9208-9th-Ave-Hesperia-CA-92345/17449410_zpid/
House for sale,"$499,000 ","2024 Mineral Springs Dr, Roseville, CA 95747",2024 Mineral Springs Dr,Roseville,CA,95747,38.752354,-121.324688,"1,802","7,143 sqft",7143,Single Family,1997,2 spaces,null,$277 ,"$510,298 ","$2,495/mo",https://www.zillow.com/homedetails/2024-Mineral-Springs-Dr-Roseville-CA-95747/17732702_zpid/
House for sale,"$445,000 ","44823 Shad St, Lancaster, CA 93536",44823 Shad St,Lancaster,CA,93536,34.697421,-118.184705,"2,695","7,405 sqft",7405,Single Family,2007,2 spaces,null,$165 ,"$416,838 ","$2,600/mo",https://www.zillow.com/homedetails/44823-Shad-St-Lancaster-CA-93536/82875871_zpid/
For sale by owner,"$465,000 ","40241 Carlton St, Palmdale, CA 93551",40241 Carlton St,Palmdale,CA,93551,34.613806,-118.207084,"2,254","10,641 sqft",10641,Single Family,2000,3 spaces,null,$206 ,"$434,420 ","$2,700/mo",https://www.zillow.com/homedetails/40241-Carlton-St-Palmdale-CA-93551/51581606_zpid/
House for sale,"$299,997 ","13250 Alta Vista Dr, Victorville, CA 92395",13250 Alta Vista Dr,Victorville,CA,92395,34.491914,-117.275734,"1,571","7,200 sqft",7200,Single Family,1983,2 spaces,null,$191 ,"$306,900 ","$1,650/mo",https://www.zillow.com/homedetails/13250-Alta-Vista-Dr-Victorville-CA-92395/17482041_zpid/
House for sale,"$799,000 ","22 Moccasin Trl, Trabuco Canyon, CA 92679",22 Moccasin Trl,Trabuco Canyon,CA,92679,33.669371,-117.618988,"1,624","5,998 sqft",5998,Single Family,1990,5 spaces,null,$492 ,"$799,004 ","$3,300/mo",https://www.zillow.com/homedetails/22-Moccasin-Trl-Trabuco-Canyon-CA-92679/25642601_zpid/
House for sale,"$4,995,000 ","11585 Bellagio Rd, Los Angeles, CA 90049",11585 Bellagio Rd,Los Angeles,CA,90049,34.077726,-118.46569,"4,350",0.57 Acres,24829.2,Single Family,1939,3 spaces,null,"$1,148 ","$4,927,572 ","$19,491/mo",https://www.zillow.com/homedetails/11585-Bellagio-Rd-Los-Angeles-CA-90049/20528769_zpid/
House for sale,"$239,999 ","18343 Walnut Ave, Lake Elsinore, CA 92532",18343 Walnut Ave,Lake Elsinore,CA,92532,33.704335,-117.339732,"1,172","3,920 sqft",3920,Single Family,2007,3 spaces,null,$205 ,"$239,999 ","$1,700/mo",https://www.zillow.com/homedetails/18343-Walnut-Ave-Lake-Elsinore-CA-92532/17926283_zpid/
House for sale,"$46,500,000 ","1426 Summitridge Dr, Beverly Hills, CA 90210",1426 Summitridge Dr,Beverly Hills,CA,90210,34.096273,-118.420052,"21,046",0.69 Acres,30056.4,Single Family,2020,5 spaces,null,"$2,209 ",null,null,https://www.zillow.com/homedetails/1426-Summitridge-Dr-Beverly-Hills-CA-90210/20523143_zpid/
House for sale,"$425,000 ","419 Castella Ln, Big Bear Lake, CA 92315",419 Castella Ln,Big Bear Lake,CA,92315,34.245042,-116.933333,"1,329","3,598 sqft",3598,Single Family,2006,1 space,null,$320 ,"$433,731 ","$2,180/mo",https://www.zillow.com/homedetails/419-Castella-Ln-Big-Bear-Lake-CA-92315/69014176_zpid/
House for sale,"$549,900 ","1045 Fox Run Ct, Auburn, CA 95603",1045 Fox Run Ct,Auburn,CA,95603,38.928145,-121.075303,"2,012","10,698 sqft",10698,Single Family,1997,2 spaces,null,$273 ,"$570,530 ","$2,350/mo",https://www.zillow.com/homedetails/1045-Fox-Run-Ct-Auburn-CA-95603/17682773_zpid/
House for sale,"$875,000 ","2353 Carlisle Ct, El Dorado Hills, CA 95762",2353 Carlisle Ct,El Dorado Hills,CA,95762,38.723155,-121.083179,"2,845",0.40 Acres,17424,Single Family,1993,3 spaces,null,$308 ,"$911,458 ","$3,200/mo",https://www.zillow.com/homedetails/2353-Carlisle-Ct-El-Dorado-Hills-CA-95762/18617527_zpid/
House for sale,"$7,850,000 ","9305 Hazen Dr, Beverly Hills, CA 90210",9305 Hazen Dr,Beverly Hills,CA,90210,34.114709,-118.397038,"4,276",1.19 Acres,51836.4,Single Family,1937,2 spaces,null,"$1,836 ","$7,731,121 ","$25,000/mo",https://www.zillow.com/homedetails/9305-Hazen-Dr-Beverly-Hills-CA-90210/20534121_zpid/
House for sale,"$779,000 ","6855 Vanscoy Ave, North Hollywood, CA 91605",6855 Vanscoy Ave,North Hollywood,CA,91605,34.195416,-118.406634,"1,301","6,555 sqft",6555,Single Family,1953,2 spaces,null,$599 ,"$736,222 ","$3,000/mo",https://www.zillow.com/homedetails/6855-Vanscoy-Ave-North-Hollywood-CA-91605/20004902_zpid/
House for sale,"$782,900 ","11214 Linares St, San Diego, CA 92129",11214 Linares St,San Diego,CA,92129,32.992431,-117.094278,"1,667","6,300 sqft",6300,Single Family,1973,2 spaces,null,$470 ,"$793,338 ","$3,300/mo",https://www.zillow.com/homedetails/11214-Linares-St-San-Diego-CA-92129/16795039_zpid/
House for sale,"$349,950 ","3829 Cougar Pl, Modesto, CA 95356",3829 Cougar Pl,Modesto,CA,95356,37.693773,-120.997427,"1,345","4,051 sqft",4051,Single Family,1980,2 spaces,null,$260 ,"$356,053 ","$1,650/mo",https://www.zillow.com/homedetails/3829-Cougar-Pl-Modesto-CA-95356/82399131_zpid/
House for sale,"$4,995,000 ","21670 Shillingsburg Ave, San Jose, CA 95120",21670 Shillingsburg Ave,San Jose,CA,95120,37.193854,-121.799393,"10,300",4.77 Acres,207781.2,Single Family,2008,4 spaces,null,$485 ,"$4,999,165 ","$10,100/mo",https://www.zillow.com/homedetails/21670-Shillingsburg-Ave-San-Jose-CA-95120/19842474_zpid/
House for sale,"$899,000 ","14907 Otsego St, Sherman Oaks, CA 91403",14907 Otsego St,Sherman Oaks,CA,91403,34.163198,-118.457833,"1,395","6,464 sqft",6464,Single Family,1950,6 spaces,null,$644 ,"$931,003 ","$3,500/mo",https://www.zillow.com/homedetails/14907-Otsego-St-Sherman-Oaks-CA-91403/19981845_zpid/
House for sale,"$399,900 ","2656 Curtis Dr, Pioneertown, CA 92268",2656 Curtis Dr,Pioneertown,CA,92268,34.203397,-116.493235,465,5 Acres,217800,Single Family,1956,No Data,null,$860 ,null,null,https://www.zillow.com/homedetails/2656-Curtis-Dr-Pioneertown-CA-92268/2096722712_zpid/
House for sale,"$595,000 ","10430 Baldy Ct, Corona, CA 92883",10430 Baldy Ct,Corona,CA,92883,33.765668,-117.477967,"3,512","10,018 sqft",10018,Single Family,2002,3 spaces,null,$169 ,"$595,593 ","$3,000/mo",https://www.zillow.com/homedetails/10430-Baldy-Ct-Corona-CA-92883/17887682_zpid/
House for sale,"$739,000 ","3116 Stanford Ln, El Dorado Hills, CA 95762",3116 Stanford Ln,El Dorado Hills,CA,95762,38.681078,-121.077754,"2,491",0.33 Acres,14374.8,Single Family,1971,2 spaces,null,$297 ,"$744,692 ","$2,960/mo",https://www.zillow.com/homedetails/3116-Stanford-Ln-El-Dorado-Hills-CA-95762/18618458_zpid/
House for sale,"$3,378,000 ","17207 Quesan Pl, Encino, CA 91316",17207 Quesan Pl,Encino,CA,91316,34.149544,-118.507093,"3,923",0.39 Acres,16988.4,Single Family,1966,2 spaces,null,$861 ,"$3,378,022 ","$7,000/mo",https://www.zillow.com/homedetails/17207-Quesan-Pl-Encino-CA-91316/19994819_zpid/
House for sale,"$200,000 ","82152 W Solar Ct, Indio, CA 92201",82152 W Solar Ct,Indio,CA,92201,33.701185,-116.230832,"1,142","6,970 sqft",6970,Single Family,1980,4 spaces,null,$175 ,"$200,000 ","$2,100/mo",https://www.zillow.com/homedetails/82152-W-Solar-Ct-Indio-CA-92201/18066862_zpid/
House for sale,"$799,000 ","17158 Goya St, Granada Hills, CA 91344",17158 Goya St,Granada Hills,CA,91344,34.303634,-118.505914,"2,311","8,180 sqft",8180,Single Family,1965,2 spaces,null,$346 ,"$817,288 ","$3,500/mo",https://www.zillow.com/homedetails/17158-Goya-St-Granada-Hills-CA-91344/20105216_zpid/
House for sale,"$4,650,000 ","1166 Linda Flora Dr, Los Angeles, CA 90049",1166 Linda Flora Dr,Los Angeles,CA,90049,34.091221,-118.464594,"17,583",1.25 Acres,54450,Single Family,1962,10 spaces,null,$264 ,"$4,349,199 ","$18,858/mo",https://www.zillow.com/homedetails/1166-Linda-Flora-Dr-Los-Angeles-CA-90049/20528913_zpid/
House for sale,"$354,900 ","12195 Deerwood Ln, Moreno Valley, CA 92557",12195 Deerwood Ln,Moreno Valley,CA,92557,33.943439,-117.245317,"1,501","7,840 sqft",7840,Single Family,1958,2 spaces,null,$236 ,"$362,293 ","$2,000/mo",https://www.zillow.com/homedetails/12195-Deerwood-Ln-Moreno-Valley-CA-92557/17890650_zpid/
House for sale,"$204,900 ","462 Shady Dell Ln, Crestline, CA 92325",462 Shady Dell Ln,Crestline,CA,92325,34.244703,-117.294148,890,"4,438 sqft",4438,Single Family,1965,No Data,null,$230 ,"$206,969 ",null,https://www.zillow.com/homedetails/462-Shady-Dell-Ln-Crestline-CA-92325/2077715623_zpid/
House for sale,"$839,000 ","3617 Ridgeview Dr, El Dorado Hills, CA 95762",3617 Ridgeview Dr,El Dorado Hills,CA,95762,38.664339,-121.081973,"3,750",0.28 Acres,12196.8,Single Family,1972,2 spaces,null,$224 ,"$840,730 ","$3,800/mo",https://www.zillow.com/homedetails/3617-Ridgeview-Dr-El-Dorado-Hills-CA-95762/18614538_zpid/
House for sale,"$370,000 ","13785 Coolidge Way, Oak Hills, CA 92344",13785 Coolidge Way,Oak Hills,CA,92344,34.40134,-117.362371,"2,905","10,850 sqft",10850,Single Family,2006,2 spaces,null,$127 ,"$374,385 ","$2,200/mo",https://www.zillow.com/homedetails/13785-Coolidge-Way-Oak-Hills-CA-92344/72654610_zpid/
House for sale,"$750,000 ","12875 Colonnade Dr, Rancho Cucamonga, CA 91739",12875 Colonnade Dr,Rancho Cucamonga,CA,91739,34.119993,-117.524219,"2,430","8,816 sqft",8816,Single Family,2001,12 spaces,null,$309 ,"$763,766 ","$3,210/mo",https://www.zillow.com/homedetails/12875-Colonnade-Dr-Rancho-Cucamonga-CA-91739/54897263_zpid/
House for sale,"$399,000 ","41509 47th St W, Lancaster, CA 93536",41509 47th St W,Lancaster,CA,93536,34.636733,-118.21483,"1,422","8,076 sqft",8076,Single Family,1953,6 spaces,null,$281 ,"$338,144 ","$2,300/mo",https://www.zillow.com/homedetails/41509-47th-St-W-Lancaster-CA-93536/20276950_zpid/
House for sale,"$459,900 ","5756 Bulford Pl, Quartz Hill, CA 93536",5756 Bulford Pl,Quartz Hill,CA,93536,34.63869,-118.233755,"2,420",0.25 Acres,10890,Single Family,1987,3 spaces,null,$190 ,"$465,310 ","$2,700/mo",https://www.zillow.com/homedetails/5756-Bulford-Pl-Quartz-Hill-CA-93536/20277376_zpid/
House for sale,"$345,000 ","7356 21st St, Sacramento, CA 95822",7356 21st St,Sacramento,CA,95822,38.491064,-121.492258,"1,232","8,276 sqft",8276,Single Family,1960,2 spaces,null,$280 ,"$311,911 ","$1,762/mo",https://www.zillow.com/homedetails/7356-21st-St-Sacramento-CA-95822/25845385_zpid/
House for sale,"$1,424,000 ","40 Santa Rita Dr, Walnut Creek, CA 94596",40 Santa Rita Dr,Walnut Creek,CA,94596,37.891419,-122.051459,"1,923",0.55 Acres,23958,Single Family,1953,2 spaces,null,$741 ,"$1,512,015 ","$4,341/mo",https://www.zillow.com/homedetails/40-Santa-Rita-Dr-Walnut-Creek-CA-94596/18417436_zpid/
House for sale,"$265,000 ","41419 158th St E, Lake Los Angeles, CA 93535",41419 158th St E,Lake Los Angeles,CA,93535,34.635479,-117.850197,"1,134",1.13 Acres,49222.8,Single Family,1986,2 spaces,null,$234 ,"$237,902 ","$2,100/mo",https://www.zillow.com/homedetails/41419-158th-St-E-Lake-Los-Angeles-CA-93535/20306745_zpid/
House for sale,"$998,000 ","6732 Pinehaven Rd, Oakland, CA 94611",6732 Pinehaven Rd,Oakland,CA,94611,37.84741,-122.207892,"1,863",0.37 Acres,16117.2,Single Family,1948,2 spaces,null,$536 ,"$1,084,536 ","$3,895/mo",https://www.zillow.com/homedetails/6732-Pinehaven-Rd-Oakland-CA-94611/24819171_zpid/
House for sale,"$365,000 ","2525 Paxton Ave, Palmdale, CA 93551",2525 Paxton Ave,Palmdale,CA,93551,34.598679,-118.175278,"2,184","7,056 sqft",7056,Single Family,1990,3 spaces,null,$167 ,"$414,135 ","$2,490/mo",https://www.zillow.com/homedetails/2525-Paxton-Ave-Palmdale-CA-93551/20241918_zpid/
House for sale,"$1,950,000 ","6141 Rockcliff Dr, Los Angeles, CA 90068",6141 Rockcliff Dr,Los Angeles,CA,90068,34.128784,-118.320318,"2,564","8,062 sqft",8062,Single Family,1931,2 spaces,null,$761 ,"$1,962,459 ","$6,995/mo",https://www.zillow.com/homedetails/6141-Rockcliff-Dr-Los-Angeles-CA-90068/20806387_zpid/
House for sale,"$519,900 ","1099 Birmingham Dr, Corona, CA 92881",1099 Birmingham Dr,Corona,CA,92881,33.851458,-117.544945,"1,663","7,840 sqft",7840,Single Family,1988,2 spaces,null,$313 ,"$519,904 ","$2,499/mo",https://www.zillow.com/homedetails/1099-Birmingham-Dr-Corona-CA-92881/17767316_zpid/
House for sale,"$570,000 ","34375 Woodshire Dr, Winchester, CA 92596",34375 Woodshire Dr,Winchester,CA,92596,33.621692,-117.090037,"2,604","7,405 sqft",7405,Single Family,2007,3 spaces,null,$219 ,"$570,004 ","$2,500/mo",https://www.zillow.com/homedetails/34375-Woodshire-Dr-Winchester-CA-92596/79822962_zpid/
House for sale,"$5,495,000 ","16656 Oldham St, Encino, CA 91436",16656 Oldham St,Encino,CA,91436,34.142057,-118.495961,"7,240",0.44 Acres,19166.4,Single Family,2018,5 spaces,null,$759 ,"$4,812,673 ","$8,000/mo",https://www.zillow.com/homedetails/16656-Oldham-St-Encino-CA-91436/19994960_zpid/
House for sale,"$1,849,000 ","2660 Via Fiori, El Dorado Hills, CA 95762",2660 Via Fiori,El Dorado Hills,CA,95762,38.671344,-121.091925,"4,733",0.73 Acres,31798.8,Single Family,2008,3 spaces,null,$391 ,"$1,858,247 ","$5,759/mo",https://www.zillow.com/homedetails/2660-Via-Fiori-El-Dorado-Hills-CA-95762/89461482_zpid/
House for sale,"$825,000 ","26572 Via Manolete, Mission Viejo, CA 92691",26572 Via Manolete,Mission Viejo,CA,92691,33.60854,-117.666324,"1,320","9,104 sqft",9104,Single Family,1972,2 spaces,null,$625 ,"$825,008 ","$3,200/mo",https://www.zillow.com/homedetails/26572-Via-Manolete-Mission-Viejo-CA-92691/25627690_zpid/
House for sale,"$365,000 ","7113 6th Pkwy, Sacramento, CA 95823",7113 6th Pkwy,Sacramento,CA,95823,38.497807,-121.441573,"1,600","6,969 sqft",6969,Single Family,1960,2 spaces,null,$228 ,"$298,185 ","$1,900/mo",https://www.zillow.com/homedetails/7113-6th-Pkwy-Sacramento-CA-95823/25842948_zpid/
House for sale,"$1,799,000 ","20601 Almaden Rd, San Jose, CA 95120",20601 Almaden Rd,San Jose,CA,95120,37.188063,-121.818838,"2,989",0.36 Acres,15681.6,Single Family,1970,3 spaces,null,$602 ,"$1,843,351 ","$4,800/mo",https://www.zillow.com/homedetails/20601-Almaden-Rd-San-Jose-CA-95120/19766893_zpid/
House for sale,"$555,000 ","2944 Ares Way, San Diego, CA 92139",2944 Ares Way,San Diego,CA,92139,32.668477,-117.054118,"1,713","4,399 sqft",4399,Single Family,1975,2 spaces,null,$324 ,"$561,023 ","$2,700/mo",https://www.zillow.com/homedetails/2944-Ares-Way-San-Diego-CA-92139/17137802_zpid/
House for sale,"$2,000,000 ","10602 Hunters Glen Dr, San Diego, CA 92130",10602 Hunters Glen Dr,San Diego,CA,92130,32.924484,-117.198117,"3,672",0.30 Acres,13068,Single Family,2001,6 spaces,null,$545 ,"$1,989,405 ","$7,845/mo",https://www.zillow.com/homedetails/10602-Hunters-Glen-Dr-San-Diego-CA-92130/51079604_zpid/
House for sale,"$339,900 ","7231 Seeley Ct, Highland, CA 92346",7231 Seeley Ct,Highland,CA,92346,34.122533,-117.232193,"1,495","4,460 sqft",4460,Single Family,2007,2 spaces,null,$227 ,"$342,024 ","$2,100/mo",https://www.zillow.com/homedetails/7231-Seeley-Ct-Highland-CA-92346/89166837_zpid/
House for sale,"$299,900 ","510 S Juanita St, Hemet, CA 92543",510 S Juanita St,Hemet,CA,92543,33.739776,-116.968015,"1,669","9,147 sqft",9147,Single Family,1976,2 spaces,null,$180 ,"$305,000 ","$1,800/mo",https://www.zillow.com/homedetails/510-S-Juanita-St-Hemet-CA-92543/17980712_zpid/
House for sale,"$414,900 ","3156 Tintorera Way, Sacramento, CA 95833",3156 Tintorera Way,Sacramento,CA,95833,38.627521,-121.527332,"1,920","5,253 sqft",5253,Single Family,2002,2 spaces,null,$216 ,"$434,231 ","$2,200/mo",https://www.zillow.com/homedetails/3156-Tintorera-Way-Sacramento-CA-95833/59299286_zpid/
House for sale,"$1,550,000 ","1612 Francisco Dr, El Dorado Hills, CA 95762",1612 Francisco Dr,El Dorado Hills,CA,95762,38.730162,-121.092516,"4,067",0.56 Acres,24393.6,Single Family,1972,3 spaces,null,$381 ,"$1,000,401 ","$3,800/mo",https://www.zillow.com/homedetails/1612-Francisco-Dr-El-Dorado-Hills-CA-95762/18593512_zpid/
House for sale,"$469,900 ","195 Elgin Rd, Big Bear Lake, CA 92315",195 Elgin Rd,Big Bear Lake,CA,92315,34.249263,-116.937085,"1,636","7,801 sqft",7801,Single Family,1952,No Data,null,$287 ,"$479,392 ","$2,025/mo",https://www.zillow.com/homedetails/195-Elgin-Rd-Big-Bear-Lake-CA-92315/17383245_zpid/
House for sale,"$425,000 ","3924 Linus Way, Carmichael, CA 95608",3924 Linus Way,Carmichael,CA,95608,38.636261,-121.337679,"1,466","10,454 sqft",10454,Single Family,1960,2 spaces,null,$290 ,"$419,036 ","$1,995/mo",https://www.zillow.com/homedetails/3924-Linus-Way-Carmichael-CA-95608/26068792_zpid/
House for sale,"$335,000 ","1054 E Evans St, San Jacinto, CA 92583",1054 E Evans St,San Jacinto,CA,92583,33.775123,-116.942344,"1,257","5,662 sqft",5662,Single Family,1997,2 spaces,null,$267 ,"$335,002 ","$1,795/mo",https://www.zillow.com/homedetails/1054-E-Evans-St-San-Jacinto-CA-92583/17967627_zpid/
Auction,$438K,"1960 Bridlewood Ct, Atwater, CA 95301",1960 Bridlewood Ct,Atwater,CA,95301,37.339518,-120.573441,"4,096","9,483 sqft",9483,Single Family,2007,2 spaces,null,$107 ,"$426,378 ","$2,450/mo",https://www.zillow.com/homedetails/1960-Bridlewood-Ct-Atwater-CA-95301/79815643_zpid/
House for sale,"$366,999 ","3712 Mcdougald Blvd, Stockton, CA 95206",3712 Mcdougald Blvd,Stockton,CA,95206,37.908187,-121.295854,"1,577","6,800 sqft",6800,Single Family,1990,3 spaces,null,$233 ,"$354,776 ","$1,950/mo",https://www.zillow.com/homedetails/3712-Mcdougald-Blvd-Stockton-CA-95206/54632081_zpid/
House for sale,"$839,000 ","8940 Ferguson Way, San Diego, CA 92119",8940 Ferguson Way,San Diego,CA,92119,32.805624,-117.006417,"1,960","5,301 sqft",5301,Single Family,1971,4 spaces,null,$428 ,"$842,550 ","$3,150/mo",https://www.zillow.com/homedetails/8940-Ferguson-Way-San-Diego-CA-92119/16984784_zpid/
House for sale,"$839,000 ","4175 Windsor Point Pl, El Dorado Hills, CA 95762",4175 Windsor Point Pl,El Dorado Hills,CA,95762,38.715066,-121.085244,"3,381",0.31 Acres,13503.6,Single Family,2001,3 spaces,null,$248 ,"$811,770 ","$3,800/mo",https://www.zillow.com/homedetails/4175-Windsor-Point-Pl-El-Dorado-Hills-CA-95762/52393056_zpid/
House for sale,"$545,000 ","916 Torrey Pines Dr, Paso Robles, CA 93446",916 Torrey Pines Dr,Paso Robles,CA,93446,35.607609,-120.667499,"1,887","5,998 sqft",5998,Single Family,1989,2 spaces,null,$289 ,"$546,233 ","$2,600/mo",https://www.zillow.com/homedetails/916-Torrey-Pines-Dr-Paso-Robles-CA-93446/15397741_zpid/
House for sale,"$555,000 ","540 Mill Valley Cir N, Sacramento, CA 95835",540 Mill Valley Cir N,Sacramento,CA,95835,38.680089,-121.51471,"2,040","5,985 sqft",5985,Single Family,2004,2 spaces,null,$272 ,"$550,451 ","$2,260/mo",https://www.zillow.com/homedetails/540-Mill-Valley-Cir-N-Sacramento-CA-95835/61335684_zpid/
