Listing_type,Price,Full_address,Street,City,State,Zip_code,Latitude,Longitude,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,Hoa,Zillow_price_per_sqft,Zestimate,Rent_zestimate,House_website
Condo for sale,"$339,500","2036 Sierra Rd Apt 10, Concord, CA 94518",2036 Sierra Rd APT 10,Concord,CA,94518,37.953332,-122.035195,788,null,null,Condo,1965,1 space,$325/mo,$431,null,null,https://www.zillow.com/homedetails/2036-Sierra-Rd-APT-10-Concord-CA-94518/18368867_zpid/
Condo for sale,"$399,000","426 North St Unit 4, Healdsburg, CA 95448",426 North St UNIT 4,Healdsburg,CA,95448,38.612098,-122.86427,725,null,null,Condo,1972,No Data,$320/mo,$550,"$366,859","$1,900/mo",https://www.zillow.com/homedetails/426-North-St-UNIT-4-Healdsburg-CA-95448/15746335_zpid/
Condo for sale,"$10,000,000","1090 Chestnut St #6, San Francisco, CA 94109",1090 Chestnut St #6,San Francisco,CA,94109,37.803018,-122.421315,"3,436",null,null,Condo,1927,No Data,"$4,426/mo","$2,910","$10,000,088","$27,062/mo",https://www.zillow.com/homedetails/1090-Chestnut-St-6-San-Francisco-CA-94109/80732669_zpid/
Condo for sale,"$499,000","423 7th St Unit 406, Oakland, CA 94607",423 7th St UNIT 406,Oakland,CA,94607,37.799192,-122.273776,791,null,null,Condo,2008,1 space,$420/mo,$631,"$506,789","$2,256/mo",https://www.zillow.com/homedetails/423-7th-St-UNIT-406-Oakland-CA-94607/89033256_zpid/
Condo for sale,"$1,195,000","110 Lessay, Newport Coast, CA 92657",110 Lessay,Newport Coast,CA,92657,33.610449,-117.83567,"1,459",null,null,Condo,1995,2 spaces,$222/mo,$819,"$1,182,219","$4,400/mo",https://www.zillow.com/homedetails/110-Lessay-Newport-Coast-CA-92657/25728347_zpid/
Condo for sale,"$729,000","5501 N Demarcus Blvd #623, Dublin, CA 94568",5501 N Demarcus Blvd #623,Dublin,CA,94568,37.705511,-121.89896,"1,199",null,null,Condo,2007,No Data,$415/mo,$608,null,null,https://www.zillow.com/homedetails/5501-N-Demarcus-Blvd-623-Dublin-CA-94568/2077644809_zpid/
Condo for sale,"$165,000","3600 Mountain Ave Unit 20e, San Bernardino, CA 92404",3600 Mountain Ave UNIT 20E,San Bernardino,CA,92404,34.156363,-117.257738,"1,192",null,null,Condo,1972,2 spaces,$350/mo,$138,"$165,001","$1,450/mo",https://www.zillow.com/homedetails/3600-Mountain-Ave-UNIT-20E-San-Bernardino-CA-92404/17355361_zpid/
Condo for sale,"$299,000","12741 Laurel St Unit 19, Lakeside, CA 92040",12741 Laurel St UNIT 19,Lakeside,CA,92040,32.861359,-116.915897,"1,132",null,null,Condo,1985,2 spaces,$310/mo,$264,"$299,080","$2,300/mo",https://www.zillow.com/homedetails/12741-Laurel-St-UNIT-19-Lakeside-CA-92040/16895480_zpid/
Condo for sale,"$1,895,000","100 Terranea Way #21-301, Rancho Palos Verdes, CA 90275",100 Terranea Way #21-301,Rancho Palos Verdes,CA,90275,33.739185,-118.398305,"2,080",null,null,Condo,2008,No Data,"$3,014/mo",$911,null,null,https://www.zillow.com/homedetails/100-Terranea-Way-21-301-Rancho-Palos-Verdes-CA-90275/2077646205_zpid/
Condo for sale,"$449,000","7009 Remmet Ave Apt 2, Los Angeles, CA 91303",7009 Remmet Ave APT 2,Los Angeles,CA,91303,34.197674,-118.600613,"1,501",null,null,Condo,1982,2 spaces,$418/mo,$299,"$455,014","$2,975/mo",https://www.zillow.com/homedetails/7009-Remmet-Ave-APT-2-Los-Angeles-CA-91303/19927596_zpid/
Condo for sale,"$439,000","11296 Stanford Court Ln Unit 104, Gold River, CA 95670",11296 Stanford Court Ln UNIT 104,Gold River,CA,95670,38.619588,-121.256056,"1,533",null,null,Condo,2007,2 spaces,$375/mo,$286,"$437,161","$2,100/mo",https://www.zillow.com/homedetails/11296-Stanford-Court-Ln-UNIT-104-Gold-River-CA-95670/79555258_zpid/
Condo for sale,"$1,228,000","701 Baltic Cir Unit 703, Redwood City, CA 94065",701 Baltic Cir UNIT 703,Redwood City,CA,94065,37.538401,-122.240997,"1,117",null,null,Condo,1996,No Data,$559/mo,"$1,099","$1,253,406","$3,700/mo",https://www.zillow.com/homedetails/701-Baltic-Cir-UNIT-703-Redwood-City-CA-94065/15638620_zpid/
Condo for sale,"$585,000","150 Page St #104, San Francisco, CA 94102",150 Page St #104,San Francisco,CA,94102,37.774218,-122.42342,521,null,null,Condo,1929,No Data,$441/mo,"$1,123","$600,112","$2,353/mo",https://www.zillow.com/homedetails/150-Page-St-104-San-Francisco-CA-94102/15078721_zpid/
Condo for sale,"$355,000","370 Avenida Castilla Unit A, Laguna Woods, CA 92637",370 Avenida Castilla UNIT A,Laguna Woods,CA,92637,33.605123,-117.716426,950,null,null,Condo,1964,2 spaces,$700/mo,$374,null,null,https://www.zillow.com/homedetails/370-Avenida-Castilla-UNIT-A-Laguna-Woods-CA-92637/2077689788_zpid/
Condo for sale,"$229,000","1240 N Broadway #26, Escondido, CA 92026",1240 N Broadway #26,Escondido,CA,92026,33.138765,-117.087812,854,null,null,Condo,1978,1 space,$430/mo,$268,"$234,691","$1,650/mo",https://www.zillow.com/homedetails/1240-N-Broadway-26-Escondido-CA-92026/16691117_zpid/
Condo for sale,"$115,000","3427 20th St, Highland, CA 92346",3427 20th St,Highland,CA,92346,34.133338,-117.212389,882,null,null,Condo,1969,1 space,$300/mo,$130,"$94,235","$1,395/mo",https://www.zillow.com/homedetails/3427-20th-St-Highland-CA-92346/59202055_zpid/
Condo for sale,"$489,000","4439 Lockwood Ave #1/2, Los Angeles, CA 90029",4439 Lockwood Ave #1/2,Los Angeles,CA,90029,34.088724,-118.290249,622,null,null,Condo,1922,1 space,$250/mo,$786,null,null,https://www.zillow.com/homedetails/4439-Lockwood-Ave-1-2-Los-Angeles-CA-90029/2077692618_zpid/
Condo for sale,"$249,000","3137 Sunflower Loop N, Palm Springs, CA 92262",3137 Sunflower Loop N,Palm Springs,CA,92262,33.857962,-116.53356,"1,068",null,null,Condo,1984,2 spaces,$367/mo,$233,"$209,263","$2,500/mo",https://www.zillow.com/homedetails/3137-Sunflower-Loop-N-Palm-Springs-CA-92262/17746259_zpid/
Condo for sale,"$1,250,000","1895 Pacific Ave Apt 502, San Francisco, CA 94109",1895 Pacific Ave APT 502,San Francisco,CA,94109,37.794167,-122.426243,"1,180",null,null,Condo,1931,No Data,$635/mo,"$1,059","$1,266,586","$4,250/mo",https://www.zillow.com/homedetails/1895-Pacific-Ave-APT-502-San-Francisco-CA-94109/15073653_zpid/
Condo for sale,"$1,198,000","1410 Lakeshore Ave Apt 3, Oakland, CA 94606",1410 Lakeshore Ave APT 3,Oakland,CA,94606,37.799398,-122.257418,"1,859",null,null,Condo,1959,1 space,$900/mo,$644,"$1,182,707","$3,500/mo",https://www.zillow.com/homedetails/1410-Lakeshore-Ave-APT-3-Oakland-CA-94606/2088657916_zpid/
Condo for sale,"$788,000","800 S Gladys Ave, San Gabriel, CA 91776",800 S Gladys Ave,San Gabriel,CA,91776,34.09298,-118.089449,"1,710",null,null,Condo,2016,2 spaces,$223/mo,$461,"$788,007","$3,400/mo",https://www.zillow.com/homedetails/800-S-Gladys-Ave-San-Gabriel-CA-91776/250348640_zpid/
Condo for sale,"$535,000","10 Raleigh St, Irvine, CA 92604",10 Raleigh St,Irvine,CA,92604,33.695764,-117.772975,"1,121",null,null,Condo,1977,No Data,$320/mo,$477,"$529,110","$2,600/mo",https://www.zillow.com/homedetails/10-Raleigh-St-Irvine-CA-92604/25715830_zpid/
Condo for sale,"$469,000","10757 Hortense St Apt 111, Los Angeles, CA 91602",10757 Hortense St APT 111,Los Angeles,CA,91602,34.155465,-118.365737,956,null,null,Condo,1973,2 spaces,$428/mo,$491,"$470,659","$2,500/mo",https://www.zillow.com/homedetails/10757-Hortense-St-APT-111-Los-Angeles-CA-91602/20043106_zpid/
Condo for sale,"$399,000","471 Calle Cadiz Unit H, Laguna Woods, CA 92637",471 Calle Cadiz UNIT H,Laguna Woods,CA,92637,33.604736,-117.713573,"1,040",null,null,Condo,1966,1 space,$616/mo,$384,"$395,408","$2,100/mo",https://www.zillow.com/homedetails/471-Calle-Cadiz-UNIT-H-Laguna-Woods-CA-92637/2085927603_zpid/
Condo for sale,"$569,950","1550 Technology Dr Unit 3104, San Jose, CA 95110",1550 Technology Dr UNIT 3104,San Jose,CA,95110,37.363648,-121.914268,885,null,null,Condo,2005,2 spaces,$444/mo,$644,"$579,093","$2,500/mo",https://www.zillow.com/homedetails/1550-Technology-Dr-UNIT-3104-San-Jose-CA-95110/69301838_zpid/
Condo for sale,"$579,900","416 Plaza Estival, San Clemente, CA 92672",416 Plaza Estival,San Clemente,CA,92672,33.455022,-117.654636,"1,559",null,null,Condo,1975,2 spaces,$270/mo,$372,"$575,604","$3,100/mo",https://www.zillow.com/homedetails/416-Plaza-Estival-San-Clemente-CA-92672/25596815_zpid/
Condo for sale,"$182,500","68177 Lakeland Dr, Cathedral City, CA 92234",68177 Lakeland Dr,Cathedral City,CA,92234,33.80088,-116.467751,"1,255",null,null,Condo,1990,3 spaces,$425/mo,$145,"$173,732","$2,054/mo",https://www.zillow.com/homedetails/68177-Lakeland-Dr-Cathedral-City-CA-92234/17748625_zpid/
Condo for sale,"$540,000","1506 Terra Bella, Irvine, CA 92602",1506 Terra Bella,Irvine,CA,92602,33.729179,-117.774218,"1,080",null,null,Condo,2000,2 spaces,$265/mo,$500,"$595,292","$2,600/mo",https://www.zillow.com/homedetails/1506-Terra-Bella-Irvine-CA-92602/54978539_zpid/
Condo for sale,"$325,000","8020 Langdon Ave Unit 210, Los Angeles, CA 91406",8020 Langdon Ave UNIT 210,Los Angeles,CA,91406,34.216542,-118.467444,"1,075",null,null,Condo,1981,2 spaces,$317/mo,$302,"$383,393","$2,050/mo",https://www.zillow.com/homedetails/8020-Langdon-Ave-UNIT-210-Los-Angeles-CA-91406/20136058_zpid/
Condo for sale,"$639,900","122 Paseo Vis, San Clemente, CA 92673",122 Paseo Vis,San Clemente,CA,92673,33.459152,-117.597781,"1,748",null,null,Condo,2003,2 spaces,$221/mo,$366,"$659,911","$3,300/mo",https://www.zillow.com/homedetails/122-Paseo-Vis-San-Clemente-CA-92673/63117358_zpid/
Condo for sale,"$700,000","39090 Presidio Way Apt 237, Fremont, CA 94538",39090 Presidio Way APT 237,Fremont,CA,94538,37.543979,-121.989334,"1,552",null,null,Condo,1974,1 space,$480/mo,$451,null,null,https://www.zillow.com/homedetails/39090-Presidio-Way-APT-237-Fremont-CA-94538/2077650760_zpid/
Condo for sale,"$725,000","57 Summerstone, Irvine, CA 92614",57 Summerstone,Irvine,CA,92614,33.671086,-117.818789,"1,582",null,null,Condo,1982,2 spaces,$299/mo,$458,"$718,695","$3,200/mo",https://www.zillow.com/homedetails/57-Summerstone-Irvine-CA-92614/25752469_zpid/
Condo for sale,"$595,000","8491 E Kendra Loop, Orange, CA 92867",8491 E Kendra Loop,Orange,CA,92867,33.828174,-117.762476,"1,659",null,null,Condo,2005,2 spaces,$260/mo,$359,"$595,085","$2,950/mo",https://www.zillow.com/homedetails/8491-E-Kendra-Loop-Orange-CA-92867/79816520_zpid/
Condo for sale,"$499,000","312 W 5th St Apt 904, Los Angeles, CA 90013",312 W 5th St APT 904,Los Angeles,CA,90013,34.048194,-118.251129,740,null,null,Condo,1923,1 space,$263/mo,$674,"$499,004","$2,300/mo",https://www.zillow.com/homedetails/312-W-5th-St-APT-904-Los-Angeles-CA-90013/68993688_zpid/
Auction,"Est. $614,551","4587 Essex Ct, Carlsbad, CA 92010",4587 Essex Ct,Carlsbad,CA,92010,33.157078,-117.308133,"1,348",null,null,Condo,1989,2 spaces,$369/mo,null,null,null,https://www.zillow.com/homedetails/4587-Essex-Ct-Carlsbad-CA-92010/16650617_zpid/
Condo for sale,"$310,000","577 La Verne St, Redlands, CA 92373",577 La Verne St,Redlands,CA,92373,34.048253,-117.175496,"1,457",null,null,Condo,1965,1 space,$350/mo,$213,"$310,086","$1,995/mo",https://www.zillow.com/homedetails/577-La-Verne-St-Redlands-CA-92373/17267218_zpid/
Condo for sale,"$975,000","8601 W West Knoll Dr Apt 1, West Hollywood, CA 90069",8601 W West Knoll Dr APT 1,West Hollywood,CA,90069,34.089686,-118.379434,"1,397",null,null,Condo,1980,2 spaces,$400/mo,$698,"$973,489","$4,500/mo",https://www.zillow.com/homedetails/8601-W-West-Knoll-Dr-APT-1-West-Hollywood-CA-90069/20517556_zpid/
Condo for sale,"$1,210,775","5411 Silver Vista Way, San Jose, CA 95138",5411 Silver Vista Way,San Jose,CA,95138,37.279643,-121.766857,"2,154",null,null,Condo,1995,2 spaces,$553/mo,$562,"$1,238,537","$3,590/mo",https://www.zillow.com/homedetails/5411-Silver-Vista-Way-San-Jose-CA-95138/19812324_zpid/
Condo for sale,"$259,900","2251 Bridlewood Dr, Rancho Cordova, CA 95670",2251 Bridlewood Dr,Rancho Cordova,CA,95670,38.615781,-121.276768,"1,031",null,null,Condo,1974,1 space,$235/mo,$252,"$259,900","$1,599/mo",https://www.zillow.com/homedetails/2251-Bridlewood-Dr-Rancho-Cordova-CA-95670/25861762_zpid/
Condo for sale,"$390,000","8076 Sunflower Dr, Cotati, CA 94931",8076 Sunflower Dr,Cotati,CA,94931,38.33418,-122.690633,"1,330",null,null,Condo,1981,1 space,$368/mo,$293,"$392,591","$2,250/mo",https://www.zillow.com/homedetails/8076-Sunflower-Dr-Cotati-CA-94931/15842931_zpid/
Condo for sale,"$189,000","2156 Via Mariposa E #d, Laguna Woods, CA 92637",2156 Via Mariposa E #D,Laguna Woods,CA,92637,33.615883,-117.714165,866,null,null,Condo,1969,1 space,$614/mo,$218,null,null,https://www.zillow.com/homedetails/2156-Via-Mariposa-E-D-Laguna-Woods-CA-92637/2077770923_zpid/
Condo for sale,"$398,888","12635 Main St Apt 101, Garden Grove, CA 92840",12635 Main St APT 101,Garden Grove,CA,92840,33.7793,-117.941181,"1,254",null,null,Condo,1980,4 spaces,$387/mo,$318,"$406,526","$2,450/mo",https://www.zillow.com/homedetails/12635-Main-St-APT-101-Garden-Grove-CA-92840/25662503_zpid/
Condo for sale,"$969,000","4786 Portola Redwood Ln, San Jose, CA 95124",4786 Portola Redwood Ln,San Jose,CA,95124,37.251199,-121.937625,"1,464",null,null,Condo,2007,2 spaces,$260/mo,$662,"$1,000,457","$3,500/mo",https://www.zillow.com/homedetails/4786-Portola-Redwood-Ln-San-Jose-CA-95124/82958056_zpid/
Condo for sale,"$460,000","302 E 19th St Apt 4, Long Beach, CA 90806",302 E 19th St APT 4,Long Beach,CA,90806,33.791221,-118.18891,"1,410",null,null,Condo,2007,2 spaces,$234/mo,$326,"$463,200","$2,586/mo",https://www.zillow.com/homedetails/302-E-19th-St-APT-4-Long-Beach-CA-90806/82881679_zpid/
Condo for sale,"$559,888","119 Briarglen, Irvine, CA 92614",119 Briarglen,Irvine,CA,92614,33.670863,-117.795376,"1,056",null,null,Condo,1985,1 space,$280/mo,$530,"$546,987","$2,500/mo",https://www.zillow.com/homedetails/119-Briarglen-Irvine-CA-92614/2083750274_zpid/
Condo for sale,"$679,000","551 Hudson Ave Unit 204, San Francisco, CA 94124",551 Hudson Ave UNIT 204,San Francisco,CA,94124,37.728762,-122.368894,970,null,null,Condo,2015,No Data,$472/mo,$700,"$699,001","$3,200/mo",https://www.zillow.com/homedetails/551-Hudson-Ave-UNIT-204-San-Francisco-CA-94124/249664519_zpid/
Condo for sale,"$420,000","9824 Arkansas St Apt 3, Bellflower, CA 90706",9824 Arkansas St APT 3,Bellflower,CA,90706,33.879093,-118.12419,957,null,null,Condo,1991,3 spaces,$165/mo,$439,"$420,856","$2,250/mo",https://www.zillow.com/homedetails/9824-Arkansas-St-APT-3-Bellflower-CA-90706/21145189_zpid/
Condo for sale,"$1,795,000","1917 Stockton St, San Francisco, CA 94133",1917 Stockton St,San Francisco,CA,94133,37.803496,-122.410066,"1,928",null,null,Condo,1906,1 space,null,$931,"$2,293,838","$7,000/mo",https://www.zillow.com/homedetails/1917-Stockton-St-San-Francisco-CA-94133/2094833588_zpid/
Condo for sale,"$789,000","1090 Bird Ave Unit 101, San Jose, CA 95125",1090 Bird Ave UNIT 101,San Jose,CA,95125,37.311555,-121.895702,"1,171",null,null,Condo,1981,2 spaces,$408/mo,$674,"$789,116","$3,000/mo",https://www.zillow.com/homedetails/1090-Bird-Ave-UNIT-101-San-Jose-CA-95125/19579202_zpid/
Condo for sale,"$449,000","23404 El Reposa, Aliso Viejo, CA 92656",23404 El Reposa,Aliso Viejo,CA,92656,33.600098,-117.721687,"1,240",null,null,Condo,1971,2 spaces,$435/mo,$362,"$444,908","$2,750/mo",https://www.zillow.com/homedetails/23404-El-Reposa-Aliso-Viejo-CA-92656/25542274_zpid/
Condo for sale,"$599,800","39993 Fremont Blvd Apt 208, Fremont, CA 94538",39993 Fremont Blvd APT 208,Fremont,CA,94538,37.540691,-121.974356,"1,146",null,null,Condo,1987,1 space,$438/mo,$523,"$691,667","$2,700/mo",https://www.zillow.com/homedetails/39993-Fremont-Blvd-APT-208-Fremont-CA-94538/2128246158_zpid/
Condo for sale,"$929,000","49 Willow Ln, Sausalito, CA 94965",49 Willow Ln,Sausalito,CA,94965,37.866043,-122.501672,"1,718",null,null,Condo,1979,No Data,$675/mo,$541,"$1,019,808","$4,800/mo",https://www.zillow.com/homedetails/49-Willow-Ln-Sausalito-CA-94965/19269762_zpid/
Condo for sale,"$949,000","2246 Mason St, San Francisco, CA 94133",2246 Mason St,San Francisco,CA,94133,37.804263,-122.413149,930,null,null,Condo,1912,1 space,$540/mo,"$1,020","$1,213,754","$4,750/mo",https://www.zillow.com/homedetails/2246-Mason-St-San-Francisco-CA-94133/2115469763_zpid/
Condo for sale,"$880,000","1300 22nd St #109, San Francisco, CA 94107",1300 22nd St #109,San Francisco,CA,94107,37.757963,-122.394571,634,null,null,Condo,2016,No Data,$596/mo,"$1,388","$868,548","$3,600/mo",https://www.zillow.com/homedetails/1300-22nd-St-109-San-Francisco-CA-94107/249664888_zpid/
Condo for sale,"$879,000","2805 Harrison St, San Francisco, CA 94110",2805 Harrison St,San Francisco,CA,94110,37.75238,-122.411643,"2,500",null,null,Condo,1914,No Data,$175/mo,$352,"$912,973","$4,499/mo",https://www.zillow.com/homedetails/2805-Harrison-St-San-Francisco-CA-94110/2103549289_zpid/
Condo for sale,"$355,000","1915 S Mountain Ave Unit 1, Ontario, CA 91762",1915 S Mountain Ave UNIT 1,Ontario,CA,91762,34.038895,-117.668324,"1,340",null,null,Condo,1980,2 spaces,$310/mo,$265,"$359,226","$1,950/mo",https://www.zillow.com/homedetails/1915-S-Mountain-Ave-UNIT-1-Ontario-CA-91762/17534315_zpid/
Condo for sale,"$359,900","24001 Arroyo Park Dr Unit 84, Santa Clarita, CA 91355",24001 Arroyo Park Dr UNIT 84,Santa Clarita,CA,91355,34.405048,-118.557151,801,null,null,Condo,1988,2 spaces,$360/mo,$449,"$359,900","$2,150/mo",https://www.zillow.com/homedetails/24001-Arroyo-Park-Dr-UNIT-84-Santa-Clarita-CA-91355/20228418_zpid/
Condo for sale,"$445,500","2501 Temple Ave Unit 202, Signal Hill, CA 90755",2501 Temple Ave UNIT 202,Signal Hill,CA,90755,33.803112,-118.159517,"1,179",null,null,Condo,1983,2 spaces,null,$378,"$451,117","$2,353/mo",https://www.zillow.com/homedetails/2501-Temple-Ave-UNIT-202-Signal-Hill-CA-90755/21198174_zpid/
Condo for sale,"$799,000","7857 W Manchester Ave Apt 107, Playa Del Rey, CA 90293",7857 W Manchester Ave APT 107,Playa Del Rey,CA,90293,33.959914,-118.434547,"1,020",null,null,Condo,2011,2 spaces,$309/mo,$783,"$836,229","$3,100/mo",https://www.zillow.com/homedetails/7857-W-Manchester-Ave-APT-107-Playa-Del-Rey-CA-90293/114417930_zpid/
Condo for sale,"$545,000","7921 10th St, Westminster, CA 92683",7921 10th St,Westminster,CA,92683,33.753168,-117.990644,"1,543",null,null,Condo,2004,2 spaces,null,$353,"$549,395","$2,900/mo",https://www.zillow.com/homedetails/7921-10th-St-Westminster-CA-92683/79809792_zpid/
Condo for sale,"$659,000","1007 41st St Apt 325, Oakland, CA 94608",1007 41st St APT 325,Oakland,CA,94608,37.832123,-122.277487,"1,561",null,null,Condo,2005,1 space,$742/mo,$422,"$684,568","$2,595/mo",https://www.zillow.com/homedetails/1007-41st-St-APT-325-Oakland-CA-94608/72509253_zpid/
Condo for sale,"$399,900","25316 2nd St #29, Lake Forest, CA 92630",25316 2nd St #29,Lake Forest,CA,92630,33.62748,-117.68771,848,null,null,Condo,1973,2 spaces,$355/mo,$472,"$394,187","$2,100/mo",https://www.zillow.com/homedetails/25316-2nd-St-29-Lake-Forest-CA-92630/25693890_zpid/
Condo for sale,"$535,000","2260 Knolls Hills Cir, Santa Rosa, CA 95405",2260 Knolls Hills Cir,Santa Rosa,CA,95405,38.427865,-122.675282,"1,633",null,null,Condo,1979,No Data,$296/mo,$328,"$540,374","$2,900/mo",https://www.zillow.com/homedetails/2260-Knolls-Hills-Cir-Santa-Rosa-CA-95405/15845399_zpid/
Condo for sale,"$495,000","157 Chandon, Laguna Niguel, CA 92677",157 Chandon,Laguna Niguel,CA,92677,33.523774,-117.688828,960,null,null,Condo,1990,2 spaces,$325/mo,$516,"$489,329","$2,500/mo",https://www.zillow.com/homedetails/157-Chandon-Laguna-Niguel-CA-92677/25695873_zpid/
Condo for sale,"$333,000","17141 W Bernardo Dr Unit 105, San Diego, CA 92127",17141 W Bernardo Dr UNIT 105,San Diego,CA,92127,33.026519,-117.080871,874,null,null,Condo,1994,1 space,$440/mo,$381,"$333,001","$1,850/mo",https://www.zillow.com/homedetails/17141-W-Bernardo-Dr-UNIT-105-San-Diego-CA-92127/62773709_zpid/
Condo for sale,"$798,000","6444 Geary Blvd, San Francisco, CA 94121",6444 Geary Blvd,San Francisco,CA,94121,37.780195,-122.488721,832,null,null,Condo,2006,No Data,$250/mo,$959,"$814,889","$3,495/mo",https://www.zillow.com/homedetails/6444-Geary-Blvd-San-Francisco-CA-94121/69819029_zpid/
Condo for sale,"$439,900","107 Avenida Las Palmas, Rancho Mirage, CA 92270",107 Avenida Las Palmas,Rancho Mirage,CA,92270,33.739155,-116.398105,"1,693",null,null,Condo,1977,2 spaces,$524/mo,$260,"$439,900","$2,800/mo",https://www.zillow.com/homedetails/107-Avenida-Las-Palmas-Rancho-Mirage-CA-92270/18070618_zpid/
Condo for sale,"$1,225,000","901 10th St Apt 310, Santa Monica, CA 90403",901 10th St APT 310,Santa Monica,CA,90403,34.027781,-118.496859,"1,380",null,null,Condo,1970,1 space,$479/mo,$888,"$1,225,480","$4,373/mo",https://www.zillow.com/homedetails/901-10th-St-APT-310-Santa-Monica-CA-90403/20479005_zpid/
Condo for sale,"$842,000","88 Montego Ct, Coronado, CA 92118",88 Montego Ct,Coronado,CA,92118,32.629543,-117.137147,"1,492",null,null,Condo,1982,2 spaces,$730/mo,$564,"$842,001","$4,000/mo",https://www.zillow.com/homedetails/88-Montego-Ct-Coronado-CA-92118/17150073_zpid/
Condo for sale,"$668,500","21923 Cortina Pl, Chatsworth, CA 91311",21923 Cortina Pl,Chatsworth,CA,91311,34.279212,-118.605275,"1,896",null,null,Condo,2012,2 spaces,$320/mo,$353,"$675,427","$3,200/mo",https://www.zillow.com/homedetails/21923-Cortina-Pl-Chatsworth-CA-91311/111920284_zpid/
Condo for sale,"$580,000","330 Depot Ct, Fullerton, CA 92832",330 Depot Ct,Fullerton,CA,92832,33.867728,-117.922327,"1,728",null,null,Condo,2006,2 spaces,$205/mo,$336,"$585,225","$3,000/mo",https://www.zillow.com/homedetails/330-Depot-Ct-Fullerton-CA-92832/79808584_zpid/
Condo for sale,"$335,000","914 N Fig St Apt C, Escondido, CA 92026",914 N Fig St APT C,Escondido,CA,92026,33.135522,-117.077347,"1,080",null,null,Condo,1973,2 spaces,$325/mo,$310,"$341,504","$1,995/mo",https://www.zillow.com/homedetails/914-N-Fig-St-APT-C-Escondido-CA-92026/16693176_zpid/
