Listing_type,Price,Full_address,Street,City,State,Zip_code,Latitude,Longitude,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,Hoa,Zillow_price_per_sqft,Zestimate,Rent_zestimate,House_website
New construction,"$569,990","24831 Solvang Ln, Menifee, CA 92584",24831 Solvang Ln,Menifee,CA,92584,33.660508,-117.176036,"3,340","8,712 sqft",8712.0,Single Family,2020,3 spaces,null,$171,null,null,https://www.zillow.com/homedetails/24831-Solvang-Ln-Menifee-CA-92584/303946059_zpid/
House for sale,"$44,500,000","1460 Laurel Way, Beverly Hills, CA 90210",1460 Laurel Way,Beverly Hills,CA,90210,34.098896,-118.41755,"15,200",0.44 Acres,19166.4,Single Family,2020,No Data,null,"$2,928","$6,811,740","$40,000/mo",https://www.zillow.com/homedetails/1460-Laurel-Way-Beverly-Hills-CA-90210/20523275_zpid/
Foreclosure,"$199,000","17116 E Avenue W4, Llano, CA 93544",17116 E Avenue W4,Llano,CA,93544,34.49421,-117.823904,"1,960",5.02 Acres,218671.2,Single Family,1991,3 spaces,null,$102,"$296,983","$2,400/mo",https://www.zillow.com/homedetails/17116-E-Avenue-W4-Llano-CA-93544/20261581_zpid/
House for sale,"$329,000","1143 E Lingard St, Lancaster, CA 93535",1143 E Lingard St,Lancaster,CA,93535,34.69619,-118.108859,"1,290","7,840 sqft",7840.0,Single Family,1969,2 spaces,null,$255,"$331,759","$1,995/mo",https://www.zillow.com/homedetails/1143-E-Lingard-St-Lancaster-CA-93535/20298578_zpid/
House for sale,"$37,000,000","2799 Broadway St, San Francisco, CA 94115",2799 Broadway St,San Francisco,CA,94115,37.79311,-122.442992,"11,635","6,969 sqft",6969.0,Single Family,No Data,No Data,null,"$3,180","$36,041,452","$24,199/mo",https://www.zillow.com/homedetails/2799-Broadway-St-San-Francisco-CA-94115/2082359386_zpid/
House for sale,"$568,000","6725 Sao Tiago Way, Elk Grove, CA 95757",6725 Sao Tiago Way,Elk Grove,CA,95757,38.384915,-121.424561,"2,549","5,985 sqft",5985.0,Single Family,2005,2 spaces,null,$223,"$551,558","$2,500/mo",https://www.zillow.com/homedetails/6725-Sao-Tiago-Way-Elk-Grove-CA-95757/61334021_zpid/
House for sale,"$24,000,000","6251 La Jolla Scenic Dr S, La Jolla, CA 92037",6251 La Jolla Scenic Dr S,La Jolla,CA,92037,32.827562,-117.253336,"9,000",1.01 Acres,43995.6,Single Family,2016,14 spaces,null,"$2,667","$22,758,472","$12,500/mo",https://www.zillow.com/homedetails/6251-La-Jolla-Scenic-Dr-S-La-Jolla-CA-92037/16856464_zpid/
House for sale,"$699,900","350 Mary Anne Ct, Paso Robles, CA 93446",350 Mary Anne Ct,Paso Robles,CA,93446,35.641097,-120.672202,"2,617",0.63 Acres,27442.8,Single Family,2005,3 spaces,null,$267,"$761,025","$2,900/mo",https://www.zillow.com/homedetails/350-Mary-Anne-Ct-Paso-Robles-CA-93446/69027083_zpid/
House for sale,"$369,950","4355 Via San Jose, Riverside, CA 92504",4355 Via San Jose,Riverside,CA,92504,33.945205,-117.425233,"1,000","5,662 sqft",5662.0,Single Family,1950,1 space,null,$370,"$368,246","$1,950/mo",https://www.zillow.com/homedetails/4355-Via-San-Jose-Riverside-CA-92504/17851011_zpid/
House for sale,"$649,950","23002 Conde Dr, Santa Clarita, CA 91354",23002 Conde Dr,Santa Clarita,CA,91354,34.431804,-118.538171,"1,868","7,588 sqft",7588.0,Single Family,1970,2 spaces,null,$348,"$650,721","$3,250/mo",https://www.zillow.com/homedetails/23002-Conde-Dr-Santa-Clarita-CA-91354/20195234_zpid/
House for sale,"$1,450,000","11299 Gatemoore Way, San Diego, CA 92131",11299 Gatemoore Way,San Diego,CA,92131,32.923935,-117.086063,"3,634","9,635 sqft",9635.0,Single Family,1996,3 spaces,null,$399,"$1,450,013","$5,847/mo",https://www.zillow.com/homedetails/11299-Gatemoore-Way-San-Diego-CA-92131/16824726_zpid/
House for sale,"$2,588,000","14176 Caminito Vistana, San Diego, CA 92130",14176 Caminito Vistana,San Diego,CA,92130,32.976923,-117.155464,"5,644",1.12 Acres,48787.2,Single Family,2002,10 spaces,null,$459,"$2,706,520","$9,969/mo",https://www.zillow.com/homedetails/14176-Caminito-Vistana-San-Diego-CA-92130/51079198_zpid/
House for sale,"$439,888","34105 Silk Tassel Rd, Lake Elsinore, CA 92532",34105 Silk Tassel Rd,Lake Elsinore,CA,92532,33.657817,-117.232572,"2,326",0.27 Acres,11761.2,Single Family,2011,3 spaces,null,$189,"$393,812","$2,400/mo",https://www.zillow.com/homedetails/34105-Silk-Tassel-Rd-Lake-Elsinore-CA-92532/96006042_zpid/
House for sale,"$575,000","1119 Mohawk #118, Topanga, CA 90290",1119 Mohawk #118,Topanga,CA,90290,34.137957,-118.597717,"1,386",34.33 Acres,1495414.8,Single Family,2001,2 spaces,null,$415,"$572,554",null,https://www.zillow.com/homedetails/1119-Mohawk-118-Topanga-CA-90290/2078259459_zpid/
House for sale,"$25,000,000","190 Sea Cliff Ave, San Francisco, CA 94121",190 Sea Cliff Ave,San Francisco,CA,94121,37.788993,-122.488093,"10,725",0.25 Acres,10890.0,Single Family,1913,No Data,null,"$2,331","$11,425,617","$15,000/mo",https://www.zillow.com/homedetails/190-Sea-Cliff-Ave-San-Francisco-CA-94121/15088685_zpid/
House for sale,"$1,395,000","16929 Escalon Dr, Encino, CA 91436",16929 Escalon Dr,Encino,CA,91436,34.143111,-118.501988,"2,252",0.47 Acres,20473.2,Single Family,1956,2 spaces,null,$619,"$1,425,132","$5,500/mo",https://www.zillow.com/homedetails/16929-Escalon-Dr-Encino-CA-91436/19994664_zpid/
House for sale,"$649,000","29855 Ventnor Ct, Hayward, CA 94544",29855 Ventnor Ct,Hayward,CA,94544,37.623454,-122.055662,"1,156","3,419 sqft",3419.0,Single Family,1986,2 spaces,null,$561,"$667,492","$3,034/mo",https://www.zillow.com/homedetails/29855-Ventnor-Ct-Hayward-CA-94544/24993845_zpid/
House for sale,"$439,900","29847 Villa Alturas Dr, Temecula, CA 92592",29847 Villa Alturas Dr,Temecula,CA,92592,33.496147,-117.138344,"1,526","8,276 sqft",8276.0,Single Family,1975,4 spaces,null,$288,"$447,286","$2,300/mo",https://www.zillow.com/homedetails/29847-Villa-Alturas-Dr-Temecula-CA-92592/18174077_zpid/
House for sale,"$1,149,000","2318 Clubhouse Dr, Rocklin, CA 95765",2318 Clubhouse Dr,Rocklin,CA,95765,38.825418,-121.238741,"3,682",0.47 Acres,20473.2,Single Family,2002,3 spaces,null,$312,"$1,149,001","$3,802/mo",https://www.zillow.com/homedetails/2318-Clubhouse-Dr-Rocklin-CA-95765/17720274_zpid/
House for sale,"$929,000","4870 Windsong Way, Shingle Springs, CA 95682",4870 Windsong Way,Shingle Springs,CA,95682,38.607269,-120.981379,"2,465",10.06 Acres,438213.6,Single Family,2001,3 spaces,null,$377,"$752,239","$2,750/mo",https://www.zillow.com/homedetails/4870-Windsong-Way-Shingle-Springs-CA-95682/18605388_zpid/
House for sale,"$279,000","9340 San Pablo Ave, Hesperia, CA 92345",9340 San Pablo Ave,Hesperia,CA,92345,34.420995,-117.248128,"1,222",0.42 Acres,18295.2,Single Family,1986,2 spaces,null,$228,"$281,583","$1,450/mo",https://www.zillow.com/homedetails/9340-San-Pablo-Ave-Hesperia-CA-92345/17447226_zpid/
House for sale,"$369,999","2267 Pacer Way, Turlock, CA 95380",2267 Pacer Way,Turlock,CA,95380,37.513832,-120.875624,"1,400","5,941 sqft",5941.0,Single Family,2001,2 spaces,null,$264,"$373,736","$1,750/mo",https://www.zillow.com/homedetails/2267-Pacer-Way-Turlock-CA-95380/58660545_zpid/
House for sale,"$679,000","6619 Crawford St, San Diego, CA 92120",6619 Crawford St,San Diego,CA,92120,32.793483,-117.093545,"1,157","7,501 sqft",7501.0,Single Family,1957,4 spaces,null,$587,"$635,277","$2,800/mo",https://www.zillow.com/homedetails/6619-Crawford-St-San-Diego-CA-92120/16985463_zpid/
House for sale,"$749,900","22821 Ridge Route Ln, Lake Forest, CA 92630",22821 Ridge Route Ln,Lake Forest,CA,92630,33.631838,-117.701338,"1,677","5,100 sqft",5100.0,Single Family,1967,2 spaces,null,$447,"$749,905","$3,250/mo",https://www.zillow.com/homedetails/22821-Ridge-Route-Ln-Lake-Forest-CA-92630/25536413_zpid/
House for sale,"$369,900","41085 Villegas Rd, Hemet, CA 92544",41085 Villegas Rd,Hemet,CA,92544,33.528485,-116.914259,"1,016",8.68 Acres,378100.8,Single Family,1960,No Data,null,$364,null,null,https://www.zillow.com/homedetails/41085-Villegas-Rd-Hemet-CA-92544/2077698074_zpid/
House for sale,"$354,000","36933 Royce Ct, Palmdale, CA 93552",36933 Royce Ct,Palmdale,CA,93552,34.55299,-118.03258,"1,959","5,723 sqft",5723.0,Single Family,1996,2 spaces,null,$181,"$359,725","$2,600/mo",https://www.zillow.com/homedetails/36933-Royce-Ct-Palmdale-CA-93552/20265732_zpid/
House for sale,"$800,000","5700 Marco Ln, Atascadero, CA 93422",5700 Marco Ln,Atascadero,CA,93422,35.503745,-120.687255,"2,099",1.13 Acres,49222.8,Single Family,1999,5 spaces,null,$381,"$661,320","$2,700/mo",https://www.zillow.com/homedetails/5700-Marco-Ln-Atascadero-CA-93422/15424807_zpid/
House for sale,"$329,000","4541 8th Ave, Sacramento, CA 95820",4541 8th Ave,Sacramento,CA,95820,38.544841,-121.453611,"1,080","3,920 sqft",3920.0,Single Family,1923,2 spaces,null,$305,"$406,456","$1,700/mo",https://www.zillow.com/homedetails/4541-8th-Ave-Sacramento-CA-95820/25800208_zpid/
House for sale,"$324,900","3613 French Ave, Sacramento, CA 95821",3613 French Ave,Sacramento,CA,95821,38.630266,-121.379892,"1,104","7,840 sqft",7840.0,Single Family,1953,2 spaces,null,$294,"$324,900","$1,750/mo",https://www.zillow.com/homedetails/3613-French-Ave-Sacramento-CA-95821/26063562_zpid/
House for sale,"$875,000","118 Robinson St, Los Angeles, CA 90026",118 Robinson St,Los Angeles,CA,90026,34.073129,-118.283379,"2,120","4,800 sqft",4800.0,Single Family,1912,2 spaces,null,$413,"$875,004","$3,200/mo",https://www.zillow.com/homedetails/118-Robinson-St-Los-Angeles-CA-90026/20627121_zpid/
House for sale,"$260,000","12591 Snapping Turtle Rd, Apple Valley, CA 92308",12591 Snapping Turtle Rd,Apple Valley,CA,92308,34.480336,-117.211109,"1,344",0.42 Acres,18295.2,Single Family,1980,2 spaces,null,$193,"$259,696","$1,460/mo",https://www.zillow.com/homedetails/12591-Snapping-Turtle-Rd-Apple-Valley-CA-92308/53064216_zpid/
House for sale,"$759,000","7623 Rowena St, San Diego, CA 92119",7623 Rowena St,San Diego,CA,92119,32.81316,-117.046799,"1,434","7,601 sqft",7601.0,Single Family,1973,5 spaces,null,$529,"$651,176","$3,200/mo",https://www.zillow.com/homedetails/7623-Rowena-St-San-Diego-CA-92119/16868323_zpid/
House for sale,"$409,777","43070 San Marcos Pl, Hemet, CA 92544",43070 San Marcos Pl,Hemet,CA,92544,33.746806,-116.909492,"2,474",0.25 Acres,10890.0,Single Family,1985,3 spaces,null,$166,"$373,328","$2,250/mo",https://www.zillow.com/homedetails/43070-San-Marcos-Pl-Hemet-CA-92544/18042232_zpid/
House for sale,"$984,000","11545 Polaris Dr, Grass Valley, CA 95949",11545 Polaris Dr,Grass Valley,CA,95949,39.199204,-121.087307,"3,034",2.99 Acres,130244.4,Single Family,2002,3 spaces,null,$324,"$996,162","$4,101/mo",https://www.zillow.com/homedetails/11545-Polaris-Dr-Grass-Valley-CA-95949/19427810_zpid/
House for sale,"$650,000","8565 Lemon Ave, Alta Loma, CA 91701",8565 Lemon Ave,Alta Loma,CA,91701,34.140193,-117.619266,"1,802",0.25 Acres,10890.0,Single Family,1975,2 spaces,null,$361,"$667,106","$3,096/mo",https://www.zillow.com/homedetails/8565-Lemon-Ave-Alta-Loma-CA-91701/17592699_zpid/
House for sale,"$209,990","9030 Heather Ave, California City, CA 93505",9030 Heather Ave,California City,CA,93505,35.130062,-117.966461,"1,459","10,454 sqft",10454.0,Single Family,1968,2 spaces,null,$144,"$209,991","$1,375/mo",https://www.zillow.com/homedetails/9030-Heather-Ave-California-City-CA-93505/18962638_zpid/
House for sale,"$440,000","3618 Clayburn Rd, Antioch, CA 94509",3618 Clayburn Rd,Antioch,CA,94509,37.98408,-121.807967,"1,224","6,799 sqft",6799.0,Single Family,1959,2 spaces,null,$359,"$438,010",null,https://www.zillow.com/homedetails/3618-Clayburn-Rd-Antioch-CA-94509/18311677_zpid/
House for sale,"$415,000","140 E 21st St, Tracy, CA 95376",140 E 21st St,Tracy,CA,95376,37.751532,-121.423153,936,"5,501 sqft",5501.0,Single Family,1955,1 space,null,$443,"$432,617","$1,800/mo",https://www.zillow.com/homedetails/140-E-21st-St-Tracy-CA-95376/15367422_zpid/
House for sale,"$348,800","3047 Quarry Rd, Palmdale, CA 93550",3047 Quarry Rd,Palmdale,CA,93550,34.546911,-118.074539,"1,824","7,122 sqft",7122.0,Single Family,1991,3 spaces,null,$191,"$356,783","$2,335/mo",https://www.zillow.com/homedetails/3047-Quarry-Rd-Palmdale-CA-93550/20266218_zpid/
House for sale,"$1,700,000","4900 Queen Victoria Rd, Woodland Hills, CA 91364",4900 Queen Victoria Rd,Woodland Hills,CA,91364,34.159984,-118.563577,"3,806",0.53 Acres,23086.8,Single Family,1959,2 spaces,null,$447,"$1,610,836","$7,995/mo",https://www.zillow.com/homedetails/4900-Queen-Victoria-Rd-Woodland-Hills-CA-91364/19946494_zpid/
House for sale,"$799,000","1287 Wabash St, San Jose, CA 95002",1287 Wabash St,San Jose,CA,95002,37.427384,-121.972343,991,"5,906 sqft",5906.0,Single Family,1949,No Data,null,$806,"$817,874","$3,400/mo",https://www.zillow.com/homedetails/1287-Wabash-St-San-Jose-CA-95002/19470172_zpid/
House for sale,"$574,000","24064 Sweet William Ln, Murrieta, CA 92562",24064 Sweet William Ln,Murrieta,CA,92562,33.572666,-117.219268,"2,972","7,405 sqft",7405.0,Single Family,1989,3 spaces,null,$193,"$574,002","$2,500/mo",https://www.zillow.com/homedetails/24064-Sweet-William-Ln-Murrieta-CA-92562/18182851_zpid/
House for sale,"$749,900","80690 Via Glorieta, La Quinta, CA 92253",80690 Via Glorieta,La Quinta,CA,92253,33.67441,-116.256735,"2,849","9,583 sqft",9583.0,Single Family,2006,2 spaces,null,$263,"$742,208","$6,000/mo",https://www.zillow.com/homedetails/80690-Via-Glorieta-La-Quinta-CA-92253/79484916_zpid/
House for sale,"$599,998","534 N Foxdale Ave, West Covina, CA 91790",534 N Foxdale Ave,West Covina,CA,91790,34.080263,-117.937429,"1,328","7,705 sqft",7705.0,Single Family,1955,2 spaces,null,$452,"$550,077","$2,650/mo",https://www.zillow.com/homedetails/534-N-Foxdale-Ave-West-Covina-CA-91790/21560079_zpid/
House for sale,"$354,900","11100 Nathan Ct, Sonora, CA 95370",11100 Nathan Ct,Sonora,CA,95370,37.997728,-120.403773,"1,297",0.45 Acres,19602.0,Single Family,1996,2 spaces,null,$274,null,null,https://www.zillow.com/homedetails/11100-Nathan-Ct-Sonora-CA-95370/16190616_zpid/
House for sale,"$439,000","15368 Mcquiston Ln, Grass Valley, CA 95945",15368 Mcquiston Ln,Grass Valley,CA,95945,39.164257,-120.998094,900,11.68 Acres,508780.8,Single Family,No Data,1 space,null,$488,"$442,158","$1,600/mo",https://www.zillow.com/homedetails/15368-Mcquiston-Ln-Grass-Valley-CA-95945/19442935_zpid/
House for sale,"$625,000","24411 Cheryl Kelton Pl, Santa Clarita, CA 91321",24411 Cheryl Kelton Pl,Santa Clarita,CA,91321,34.374106,-118.560449,"1,463","6,477 sqft",6477.0,Single Family,1973,2 spaces,null,$427,"$578,550","$2,925/mo",https://www.zillow.com/homedetails/24411-Cheryl-Kelton-Pl-Santa-Clarita-CA-91321/20201948_zpid/
House for sale,"$549,000","8192 Roundup Ct, Orangevale, CA 95662",8192 Roundup Ct,Orangevale,CA,95662,38.687236,-121.258148,"2,040",0.27 Acres,11761.2,Single Family,1977,2 spaces,null,$269,"$460,442","$2,395/mo",https://www.zillow.com/homedetails/8192-Roundup-Ct-Orangevale-CA-95662/26071207_zpid/
House for sale,"$870,000","2960 La Trieste Pl, Escondido, CA 92025",2960 La Trieste Pl,Escondido,CA,92025,33.081747,-117.069093,"2,766",0.53 Acres,23086.8,Single Family,1990,7 spaces,null,$315,"$886,503","$3,400/mo",https://www.zillow.com/homedetails/2960-La-Trieste-Pl-Escondido-CA-92025/16706056_zpid/
House for sale,"$405,000","2337 W Avenue K10, Lancaster, CA 93536",2337 W Avenue K10,Lancaster,CA,93536,34.665469,-118.174131,"2,031","6,534 sqft",6534.0,Single Family,1989,No Data,null,$199,"$410,126","$2,495/mo",https://www.zillow.com/homedetails/2337-W-Avenue-K10-Lancaster-CA-93536/20282489_zpid/
House for sale,"$450,000","1980 Calaveras Dr, Bay Point, CA 94565",1980 Calaveras Dr,Bay Point,CA,94565,38.024417,-121.93844,"1,444","6,599 sqft",6599.0,Single Family,1979,2 spaces,null,$312,"$450,004","$2,800/mo",https://www.zillow.com/homedetails/1980-Calaveras-Dr-Bay-Point-CA-94565/18332931_zpid/
House for sale,"$360,000","13999 Driftwood Dr, Victorville, CA 92395",13999 Driftwood Dr,Victorville,CA,92395,34.505986,-117.266962,"2,002","7,202 sqft",7202.0,Single Family,1983,2 spaces,null,$180,"$360,372","$2,200/mo",https://www.zillow.com/homedetails/13999-Driftwood-Dr-Victorville-CA-92395/17480575_zpid/
House for sale,"$179,999","20014 Canyon View Dr, Canyon Country, CA 91351",20014 Canyon View Dr,Canyon Country,CA,91351,34.425227,-118.482825,"1,626","3,484 sqft",3484.0,Single Family,1998,No Data,null,$111,"$197,731","$2,950/mo",https://www.zillow.com/homedetails/20014-Canyon-View-Dr-Canyon-Country-CA-91351/2127573709_zpid/
House for sale,"$375,000","40350 Via Francisco, Murrieta, CA 92562",40350 Via Francisco,Murrieta,CA,92562,33.578114,-117.201004,"1,371","5,227 sqft",5227.0,Single Family,1989,2 spaces,null,$274,"$371,818","$2,000/mo",https://www.zillow.com/homedetails/40350-Via-Francisco-Murrieta-CA-92562/18176196_zpid/
House for sale,"$279,000","16759 Woodside Way, Sonora, CA 95370",16759 Woodside Way,Sonora,CA,95370,38.014999,-120.277684,"1,120",0.37 Acres,16117.2,Single Family,1967,1 space,null,$249,null,null,https://www.zillow.com/homedetails/16759-Woodside-Way-Sonora-CA-95370/16202323_zpid/
House for sale,"$839,000","9343 Viento Fuerte Way, La Mesa, CA 91941",9343 Viento Fuerte Way,La Mesa,CA,91941,32.753638,-116.996209,"2,083","9,922 sqft",9922.0,Single Family,1975,4 spaces,null,$403,"$730,037","$3,288/mo",https://www.zillow.com/homedetails/9343-Viento-Fuerte-Way-La-Mesa-CA-91941/17039108_zpid/
House for sale,"$669,000","19531 Ermine St, Santa Clarita, CA 91351",19531 Ermine St,Santa Clarita,CA,91351,34.434626,-118.478439,"2,250","5,776 sqft",5776.0,Single Family,1963,2 spaces,null,$297,"$628,043","$2,950/mo",https://www.zillow.com/homedetails/19531-Ermine-St-Santa-Clarita-CA-91351/20185152_zpid/
House for sale,"$750,000","613 Joan Way, Placentia, CA 92870",613 Joan Way,Placentia,CA,92870,33.894708,-117.875137,"2,352","7,000 sqft",7000.0,Single Family,1963,4 spaces,null,$319,"$827,926","$3,500/mo",https://www.zillow.com/homedetails/613-Joan-Way-Placentia-CA-92870/25379667_zpid/
House for sale,"$1,998,000","85 5th Ave, San Francisco, CA 94118",85 5th Ave,San Francisco,CA,94118,37.787136,-122.463975,"1,600","3,916 sqft",3916.0,Single Family,1954,No Data,null,"$1,249","$2,068,046","$4,695/mo",https://www.zillow.com/homedetails/85-5th-Ave-San-Francisco-CA-94118/15089358_zpid/
House for sale,"$1,199,000","296 Loch Lomond Rd, Rancho Mirage, CA 92270",296 Loch Lomond Rd,Rancho Mirage,CA,92270,33.807866,-116.437463,"4,126",0.32 Acres,13939.2,Single Family,2002,3 spaces,null,$291,"$1,039,835","$6,250/mo",https://www.zillow.com/homedetails/296-Loch-Lomond-Rd-Rancho-Mirage-CA-92270/18121519_zpid/
House for sale,"$384,900","1414 Trailwood Ave, Manteca, CA 95336",1414 Trailwood Ave,Manteca,CA,95336,37.818045,-121.230005,"1,498","6,250 sqft",6250.0,Single Family,1977,2 spaces,null,$257,"$392,685","$1,950/mo",https://www.zillow.com/homedetails/1414-Trailwood-Ave-Manteca-CA-95336/15355426_zpid/
House for sale,"$948,800","8501 La Entrada Ave, Whittier, CA 90605",8501 La Entrada Ave,Whittier,CA,90605,33.959196,-118.006094,"1,834",0.46 Acres,20037.6,Single Family,1951,2 spaces,null,$517,"$824,660","$3,200/mo",https://www.zillow.com/homedetails/8501-La-Entrada-Ave-Whittier-CA-90605/21431745_zpid/
House for sale,"$789,000","581 Mayten Dr, Livermore, CA 94551",581 Mayten Dr,Livermore,CA,94551,37.684295,-121.792665,"1,427","6,268 sqft",6268.0,Single Family,1971,2 spaces,null,$553,"$805,989","$3,200/mo",https://www.zillow.com/homedetails/581-Mayten-Dr-Livermore-CA-94551/24938237_zpid/
House for sale,"$380,000","290 E B St, Colton, CA 92324",290 E B St,Colton,CA,92324,34.073734,-117.319873,"1,862","7,501 sqft",7501.0,Single Family,1951,2 spaces,null,$204,"$380,345","$2,200/mo",https://www.zillow.com/homedetails/290-E-B-St-Colton-CA-92324/17251325_zpid/
House for sale,"$585,000","1651 El Camino De Vida, Hollister, CA 95023",1651 El Camino De Vida,Hollister,CA,95023,36.843852,-121.372014,"1,780","6,534 sqft",6534.0,Single Family,1994,No Data,null,$329,"$585,003","$2,700/mo",https://www.zillow.com/homedetails/1651-El-Camino-De-Vida-Hollister-CA-95023/15062508_zpid/
House for sale,"$999,999","1238 Weller Way, Sacramento, CA 95818",1238 Weller Way,Sacramento,CA,95818,38.55124,-121.501489,"1,820","6,969 sqft",6969.0,Single Family,1948,1 space,null,$549,"$985,934","$3,633/mo",https://www.zillow.com/homedetails/1238-Weller-Way-Sacramento-CA-95818/25795331_zpid/
House for sale,"$650,000","803 Castleberry Ln, Lincoln, CA 95648",803 Castleberry Ln,Lincoln,CA,95648,38.869174,-121.28719,"2,073","8,960 sqft",8960.0,Single Family,1999,2 spaces,null,$314,"$669,088","$2,400/mo",https://www.zillow.com/homedetails/803-Castleberry-Ln-Lincoln-CA-95648/17713006_zpid/
House for sale,"$475,000","9063 Joshua Rd, Oak Hills, CA 92344",9063 Joshua Rd,Oak Hills,CA,92344,34.415063,-117.437527,"2,788",2.29 Acres,99752.4,Single Family,1990,3 spaces,null,$170,"$445,441","$2,450/mo",https://www.zillow.com/homedetails/9063-Joshua-Rd-Oak-Hills-CA-92344/17626200_zpid/
House for sale,"$385,000","12731 Boeing Ct, Victorville, CA 92392",12731 Boeing Ct,Victorville,CA,92392,34.485196,-117.385437,"3,140","8,398 sqft",8398.0,Single Family,2003,4 spaces,null,$123,"$386,650","$2,350/mo",https://www.zillow.com/homedetails/12731-Boeing-Ct-Victorville-CA-92392/61685849_zpid/
House for sale,"$799,900","23280 Keswick St, Canoga Park, CA 91304",23280 Keswick St,Canoga Park,CA,91304,34.210029,-118.634965,"1,962","6,987 sqft",6987.0,Single Family,1984,2 spaces,null,$408,"$792,694","$3,675/mo",https://www.zillow.com/homedetails/23280-Keswick-St-Canoga-Park-CA-91304/19870602_zpid/
House for sale,"$349,900","549 E Fairway Blvd, Big Bear City, CA 92314",549 E Fairway Blvd,Big Bear City,CA,92314,34.262609,-116.835918,"1,094","7,209 sqft",7209.0,Single Family,1992,2 spaces,null,$320,"$305,263","$1,800/mo",https://www.zillow.com/homedetails/549-E-Fairway-Blvd-Big-Bear-City-CA-92314/17390769_zpid/
