Listing_type,Price,Full_address,Street,City,State,Zip_code,Latitude,Longitude,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,Hoa,Zillow_price_per_sqft,Zestimate,Rent_zestimate,House_website
House for sale,"$580,000","3213 Oxford Rd, Cameron Park, CA 95682",3213 Oxford Rd,Cameron Park,CA,95682,38.679373,-120.987538,"2,142",0.35 Acres,15246.0,Single Family,1985,2 spaces,null,$271,"$599,070","$2,500/mo",https://www.zillow.com/homedetails/3213-Oxford-Rd-Cameron-Park-CA-95682/18603754_zpid/
House for sale,"$469,999","1757 San Jose Way, Roseville, CA 95747",1757 San Jose Way,Roseville,CA,95747,38.754083,-121.356282,"1,696","6,708 sqft",6708.0,Single Family,2002,2 spaces,null,$277,"$480,640","$2,295/mo",https://www.zillow.com/homedetails/1757-San-Jose-Way-Roseville-CA-95747/58197761_zpid/
House for sale,"$465,000","10836 W Lakemore Ln, Stockton, CA 95219",10836 W Lakemore Ln,Stockton,CA,95219,38.05576,-121.388751,"2,585","6,085 sqft",6085.0,Single Family,2005,2 spaces,null,$180,null,null,https://www.zillow.com/homedetails/10836-W-Lakemore-Ln-Stockton-CA-95219/2077643610_zpid/
House for sale,"$699,000","6424 Rainier Ct, Rocklin, CA 95677",6424 Rainier Ct,Rocklin,CA,95677,38.775032,-121.253546,"2,683",0.87 Acres,37897.2,Single Family,1986,3 spaces,null,$261,"$716,923","$2,900/mo",https://www.zillow.com/homedetails/6424-Rainier-Ct-Rocklin-CA-95677/17659587_zpid/
House for sale,"$440,000","31856 Calle Novelda, Temecula, CA 92592",31856 Calle Novelda,Temecula,CA,92592,33.492322,-117.10547,"1,494","4,356 sqft",4356.0,Single Family,1993,2 spaces,null,$295,"$438,755","$2,300/mo",https://www.zillow.com/homedetails/31856-Calle-Novelda-Temecula-CA-92592/18188542_zpid/
House for sale,"$99,000","79580 Twentynine Palms Hwy, Twentynine Palms, CA 92277",79580 Twentynine Palms Hwy,Twentynine Palms,CA,92277,34.136662,-115.925388,510,5 Acres,217800.0,Single Family,1956,No Data,null,$194,"$98,914",null,https://www.zillow.com/homedetails/79580-Twentynine-Palms-Hwy-Twentynine-Palms-CA-92277/2077869709_zpid/
House for sale,"$750,000","15362 Cedar View Rd, Nevada City, CA 95959",15362 Cedar View Rd,Nevada City,CA,95959,39.284285,-121.006195,"2,711",6.92 Acres,301435.2,Single Family,1993,2 spaces,null,$277,null,null,https://www.zillow.com/homedetails/15362-Cedar-View-Rd-Nevada-City-CA-95959/19448815_zpid/
House for sale,"$619,900","5428 Blackberry Way, Oceanside, CA 92057",5428 Blackberry Way,Oceanside,CA,92057,33.250915,-117.273678,"1,258","6,468 sqft",6468.0,Single Family,1990,2 spaces,null,$493,"$620,007","$2,750/mo",https://www.zillow.com/homedetails/5428-Blackberry-Way-Oceanside-CA-92057/16590634_zpid/
House for sale,"$409,000","50633 Hemlock Ct, Truckee, CA 96161",50633 Hemlock Ct,Truckee,CA,96161,39.32072,-120.438278,"1,032","7,840 sqft",7840.0,Single Family,1972,No Data,null,$396,"$422,094","$1,795/mo",https://www.zillow.com/homedetails/50633-Hemlock-Ct-Truckee-CA-96161/19458172_zpid/
For sale by owner,"$390,000","970 Lake Davis Rd, Portola, CA 96122",970 Lake Davis Rd,Portola,CA,96122,39.820111,-120.47775,"3,013",0.51 Acres,22215.6,Single Family,1991,3 spaces,null,$129,"$440,368","$2,495/mo",https://www.zillow.com/homedetails/970-Lake-Davis-Rd-Portola-CA-96122/52928365_zpid/
For sale by owner,"$245,000","3125 La Cresta Dr, Bakersfield, CA 93305",3125 La Cresta Dr,Bakersfield,CA,93305,35.404114,-118.992245,"1,200",0.47 Acres,20473.2,Single Family,1924,1 space,null,$204,"$210,746","$1,395/mo",https://www.zillow.com/homedetails/3125-La-Cresta-Dr-Bakersfield-CA-93305/18927483_zpid/
House for sale,"$325,000","3019 Brentwood Ave, Lancaster, CA 93536",3019 Brentwood Ave,Lancaster,CA,93536,34.669201,-118.184376,"1,250","6,534 sqft",6534.0,Single Family,1980,2 spaces,null,$260,"$325,003","$2,100/mo",https://www.zillow.com/homedetails/3019-Brentwood-Ave-Lancaster-CA-93536/20283125_zpid/
House for sale,"$499,900","130 Moss St, Chula Vista, CA 91911",130 Moss St,Chula Vista,CA,91911,32.615873,-117.064169,"1,466","7,000 sqft",7000.0,Single Family,1957,4 spaces,null,$341,"$499,903","$2,695/mo",https://www.zillow.com/homedetails/130-Moss-St-Chula-Vista-CA-91911/17152380_zpid/
House for sale,"$420,000","4087 E Hamilton Paseo, Ontario, CA 91761",4087 E Hamilton Paseo,Ontario,CA,91761,34.01423,-117.563065,"1,379","2,016 sqft",2016.0,Single Family,2010,2 spaces,null,$305,"$434,261","$2,300/mo",https://www.zillow.com/homedetails/4087-E-Hamilton-Paseo-Ontario-CA-91761/111072764_zpid/
House for sale,"$995,000","2367 Tamara Ln, San Marcos, CA 92069",2367 Tamara Ln,San Marcos,CA,92069,33.187978,-117.17014,"2,024",2.50 Acres,108900.0,Single Family,1920,2 spaces,null,$492,"$995,005","$2,800/mo",https://www.zillow.com/homedetails/2367-Tamara-Ln-San-Marcos-CA-92069/16637079_zpid/
House for sale,"$620,000","10376 Hite Cir, Elk Grove, CA 95757",10376 Hite Cir,Elk Grove,CA,95757,38.38052,-121.446007,"3,014","7,148 sqft",7148.0,Single Family,2005,3 spaces,null,$206,"$570,791","$2,500/mo",https://www.zillow.com/homedetails/10376-Hite-Cir-Elk-Grove-CA-95757/63743978_zpid/
Foreclosure,"$160,000","7798 Dogbane Ave, California City, CA 93505",7798 Dogbane Ave,California City,CA,93505,35.128238,-117.988968,"2,124",0.30 Acres,13068.0,Single Family,1966,2 spaces,null,$75,"$159,856","$1,500/mo",https://www.zillow.com/homedetails/7798-Dogbane-Ave-California-City-CA-93505/18976741_zpid/
House for sale,"$544,900","3156 Thoroughbred St, Ontario, CA 91761",3156 Thoroughbred St,Ontario,CA,91761,34.010998,-117.583285,"1,718","7,440 sqft",7440.0,Single Family,2000,3 spaces,null,$317,"$514,145","$2,403/mo",https://www.zillow.com/homedetails/3156-Thoroughbred-St-Ontario-CA-91761/55026793_zpid/
House for sale,"$549,900","1310 Cadwell Ct, Riverside, CA 92506",1310 Cadwell Ct,Riverside,CA,92506,33.943123,-117.340745,"1,531",0.53 Acres,23086.8,Single Family,1972,2 spaces,null,$359,"$549,904","$2,480/mo",https://www.zillow.com/homedetails/1310-Cadwell-Ct-Riverside-CA-92506/17865415_zpid/
House for sale,"$505,000","35953 Lexi Ln, Wildomar, CA 92595",35953 Lexi Ln,Wildomar,CA,92595,33.598726,-117.251362,"2,553",0.33 Acres,14374.8,Single Family,2005,5 spaces,null,$198,"$482,702","$2,450/mo",https://www.zillow.com/homedetails/35953-Lexi-Ln-Wildomar-CA-92595/69293688_zpid/
House for sale,"$749,500","7818 E Nees Ave, Clovis, CA 93619",7818 E Nees Ave,Clovis,CA,93619,36.852426,-119.64059,"2,700",2.17 Acres,94525.2,Single Family,2019,4 spaces,null,$278,"$1,076,400","$3,695/mo",https://www.zillow.com/homedetails/7818-E-Nees-Ave-Clovis-CA-93619/18797221_zpid/
House for sale,"$329,000","1519 W Avenue H11, Lancaster, CA 93534",1519 W Avenue H11,Lancaster,CA,93534,34.708559,-118.157904,"1,646","6,634 sqft",6634.0,Single Family,1985,2 spaces,null,$200,"$329,000","$2,200/mo",https://www.zillow.com/homedetails/1519-W-Avenue-H11-Lancaster-CA-93534/20284795_zpid/
House for sale,"$299,500","556 S Florida St, Banning, CA 92220",556 S Florida St,Banning,CA,92220,33.920321,-116.869888,"1,492","6,534 sqft",6534.0,Single Family,1992,4 spaces,null,$201,"$299,502","$1,744/mo",https://www.zillow.com/homedetails/556-S-Florida-St-Banning-CA-92220/18038641_zpid/
House for sale,"$799,000","17158 Goya St, Granada Hills, CA 91344",17158 Goya St,Granada Hills,CA,91344,34.303634,-118.505914,"2,311","8,180 sqft",8180.0,Single Family,1965,2 spaces,null,$346,"$826,551","$3,500/mo",https://www.zillow.com/homedetails/17158-Goya-St-Granada-Hills-CA-91344/20105216_zpid/
House for sale,"$839,000","3617 Ridgeview Dr, El Dorado Hills, CA 95762",3617 Ridgeview Dr,El Dorado Hills,CA,95762,38.664339,-121.081973,"3,750",0.28 Acres,12196.8,Single Family,1972,2 spaces,null,$224,"$864,681","$3,800/mo",https://www.zillow.com/homedetails/3617-Ridgeview-Dr-El-Dorado-Hills-CA-95762/18614538_zpid/
House for sale,"$539,000","2060 Citron Ct, Redlands, CA 92374",2060 Citron Ct,Redlands,CA,92374,34.08568,-117.190241,"1,940","10,027 sqft",10027.0,Single Family,2018,4 spaces,null,$278,"$551,837",null,https://www.zillow.com/homedetails/2060-Citron-Ct-Redlands-CA-92374/304063187_zpid/
House for sale,"$480,000","8417 Florida Ct, Sacramento, CA 95826",8417 Florida Ct,Sacramento,CA,95826,38.552878,-121.393743,"1,715","7,169 sqft",7169.0,Single Family,1965,2 spaces,null,$280,"$478,819","$2,195/mo",https://www.zillow.com/homedetails/8417-Florida-Ct-Sacramento-CA-95826/25898809_zpid/
House for sale,"$699,900","35497 Ivy Ave, Yucaipa, CA 92399",35497 Ivy Ave,Yucaipa,CA,92399,34.069253,-117.030404,"1,702",2 Acres,87120.0,Single Family,1974,4 spaces,null,$411,"$699,903","$2,242/mo",https://www.zillow.com/homedetails/35497-Ivy-Ave-Yucaipa-CA-92399/17398903_zpid/
House for sale,"$1,170,000","1350 S Calle Marcus, Palm Springs, CA 92264",1350 S Calle Marcus,Palm Springs,CA,92264,33.805454,-116.528894,"2,121","9,583 sqft",9583.0,Single Family,1956,4 spaces,null,$552,"$1,162,956","$6,500/mo",https://www.zillow.com/homedetails/1350-S-Calle-Marcus-Palm-Springs-CA-92264/18027953_zpid/
House for sale,"$555,870","5005 Rela Way W, Quartz Hill, CA 93536",5005 Rela Way W,Quartz Hill,CA,93536,34.633875,-118.219085,"2,513",0.35 Acres,15246.0,Single Family,2008,4 spaces,null,$221,"$568,218","$2,800/mo",https://www.zillow.com/homedetails/5005-Rela-Way-W-Quartz-Hill-CA-93536/92579832_zpid/
House for sale,"$560,000","19462 Ontario Ave, Riverside, CA 92508",19462 Ontario Ave,Riverside,CA,92508,33.859848,-117.323404,"2,308",0.83 Acres,36154.8,Single Family,2004,2 spaces,null,$243,"$560,005","$2,883/mo",https://www.zillow.com/homedetails/19462-Ontario-Ave-Riverside-CA-92508/17877758_zpid/
House for sale,"$500,000","39821 Lafayette Dr, Murrieta, CA 92562",39821 Lafayette Dr,Murrieta,CA,92562,33.59365,-117.205721,"1,837","6,969 sqft",6969.0,Single Family,1999,5 spaces,null,$272,"$500,003","$2,445/mo",https://www.zillow.com/homedetails/39821-Lafayette-Dr-Murrieta-CA-92562/18178833_zpid/
House for sale,"$2,995,000","10261 Dick Barter, Truckee, CA 96161",10261 Dick Barter,Truckee,CA,96161,39.296342,-120.147995,"3,901",0.80 Acres,34848.0,Single Family,2002,2 spaces,null,$768,"$2,995,025","$11,000/mo",https://www.zillow.com/homedetails/10261-Dick-Barter-Truckee-CA-96161/17706712_zpid/
House for sale,"$250,000","10649 Prairie St, Adelanto, CA 92301",10649 Prairie St,Adelanto,CA,92301,34.518057,-117.431427,"1,610","7,919 sqft",7919.0,Single Family,1993,2 spaces,null,$155,"$256,070","$1,475/mo",https://www.zillow.com/homedetails/10649-Prairie-St-Adelanto-CA-92301/17646003_zpid/
For sale by owner,"$7,950,000","2390 Earls Ct, Los Angeles, CA 90077",2390 Earls Ct,Los Angeles,CA,90077,34.114056,-118.473363,"10,000",0.40 Acres,17424.0,Single Family,1994,6 spaces,null,$795,"$6,574,802","$29,750/mo",https://www.zillow.com/homedetails/2390-Earls-Ct-Los-Angeles-CA-90077/20530569_zpid/
House for sale,"$495,000","5042 Arroyo St, Fair Oaks, CA 95628",5042 Arroyo St,Fair Oaks,CA,95628,38.658662,-121.227032,"2,090","10,367 sqft",10367.0,Single Family,1985,2 spaces,null,$237,"$490,909","$2,400/mo",https://www.zillow.com/homedetails/5042-Arroyo-St-Fair-Oaks-CA-95628/26061957_zpid/
House for sale,"$220,000","10608 Aspen Ave, California City, CA 93505",10608 Aspen Ave,California City,CA,93505,35.124693,-117.939256,"1,656","10,018 sqft",10018.0,Single Family,2007,2 spaces,null,$133,"$220,070","$1,550/mo",https://www.zillow.com/homedetails/10608-Aspen-Ave-California-City-CA-93505/79786800_zpid/
House for sale,"$725,000","25678 Maravilla Ct, Santa Clarita, CA 91355",25678 Maravilla Ct,Santa Clarita,CA,91355,34.401431,-118.54626,"1,599","8,237 sqft",8237.0,Single Family,1982,2 spaces,null,$453,"$725,907","$3,300/mo",https://www.zillow.com/homedetails/25678-Maravilla-Ct-Santa-Clarita-CA-91355/20224679_zpid/
House for sale,"$875,000","118 Robinson St, Los Angeles, CA 90026",118 Robinson St,Los Angeles,CA,90026,34.073129,-118.283379,"2,120","4,800 sqft",4800.0,Single Family,1912,2 spaces,null,$413,"$1,111,344","$3,200/mo",https://www.zillow.com/homedetails/118-Robinson-St-Los-Angeles-CA-90026/20627121_zpid/
House for sale,"$565,000","117 Adrienne Ct, Roseville, CA 95747",117 Adrienne Ct,Roseville,CA,95747,38.809018,-121.344582,"2,592","5,915 sqft",5915.0,Single Family,2011,3 spaces,null,$218,"$564,569","$2,795/mo",https://www.zillow.com/homedetails/117-Adrienne-Ct-Roseville-CA-95747/79548807_zpid/
House for sale,"$594,000","1184 Salem Dr, Corona, CA 92881",1184 Salem Dr,Corona,CA,92881,33.83616,-117.552477,"1,964","7,405 sqft",7405.0,Single Family,1996,2 spaces,null,$302,"$603,045","$2,738/mo",https://www.zillow.com/homedetails/1184-Salem-Dr-Corona-CA-92881/17768389_zpid/
House for sale,"$399,000","41509 47th St W, Lancaster, CA 93536",41509 47th St W,Lancaster,CA,93536,34.636733,-118.21483,"1,422","8,076 sqft",8076.0,Single Family,1953,6 spaces,null,$281,"$399,135","$2,300/mo",https://www.zillow.com/homedetails/41509-47th-St-W-Lancaster-CA-93536/20276950_zpid/
House for sale,"$420,000","1659 Columbine Dr, Big Bear City, CA 92314",1659 Columbine Dr,Big Bear City,CA,92314,34.230988,-116.843384,"1,320","8,960 sqft",8960.0,Single Family,1993,No Data,null,$318,"$422,809","$2,400/mo",https://www.zillow.com/homedetails/1659-Columbine-Dr-Big-Bear-City-CA-92314/17387438_zpid/
House for sale,"$329,000","12804 Omani Ct, Apple Valley, CA 92308",12804 Omani Ct,Apple Valley,CA,92308,34.484209,-117.195993,"2,595",0.44 Acres,19166.4,Single Family,1985,2 spaces,null,$127,"$329,445","$1,850/mo",https://www.zillow.com/homedetails/12804-Omani-Ct-Apple-Valley-CA-92308/53065656_zpid/
House for sale,"$325,000","44526 Cassia Dr, Indio, CA 92201",44526 Cassia Dr,Indio,CA,92201,33.725821,-116.23642,"1,779",0.32 Acres,13939.2,Single Family,1992,2 spaces,null,$183,"$325,000","$2,295/mo",https://www.zillow.com/homedetails/44526-Cassia-Dr-Indio-CA-92201/18062189_zpid/
House for sale,"$749,950","6645 Fordham Way, Sacramento, CA 95831",6645 Fordham Way,Sacramento,CA,95831,38.50605,-121.508642,"2,134",0.27 Acres,11761.2,Single Family,1960,2 spaces,null,$351,"$738,512","$2,308/mo",https://www.zillow.com/homedetails/6645-Fordham-Way-Sacramento-CA-95831/25816895_zpid/
House for sale,"$499,900","42015 Dahlia Way, Temecula, CA 92591",42015 Dahlia Way,Temecula,CA,92591,33.515894,-117.142446,"2,169","7,405 sqft",7405.0,Single Family,2001,2 spaces,null,$230,"$464,601","$2,495/mo",https://www.zillow.com/homedetails/42015-Dahlia-Way-Temecula-CA-92591/54967157_zpid/
House for sale,"$319,000","305 Woodridge Ct, Weed, CA 96094",305 Woodridge Ct,Weed,CA,96094,41.429718,-122.38101,"1,308","8,712 sqft",8712.0,Single Family,1978,2 spaces,null,$244,"$313,427","$1,795/mo",https://www.zillow.com/homedetails/305-Woodridge-Ct-Weed-CA-96094/15982241_zpid/
House for sale,"$759,000","7623 Rowena St, San Diego, CA 92119",7623 Rowena St,San Diego,CA,92119,32.81316,-117.046799,"1,434","7,601 sqft",7601.0,Single Family,1973,5 spaces,null,$529,"$651,176","$2,850/mo",https://www.zillow.com/homedetails/7623-Rowena-St-San-Diego-CA-92119/16868323_zpid/
House for sale,"$209,900","3685 Surrey Ave, Yucca Valley, CA 92284",3685 Surrey Ave,Yucca Valley,CA,92284,34.186011,-116.396747,"1,218",0.46 Acres,20037.6,Single Family,1985,2 spaces,null,$172,"$186,893","$1,350/mo",https://www.zillow.com/homedetails/3685-Surrey-Ave-Yucca-Valley-CA-92284/17497987_zpid/
House for sale,"$359,000","9131 Hoopa Dr, Kelseyville, CA 95451",9131 Hoopa Dr,Kelseyville,CA,95451,38.952783,-122.738301,"1,648","6,098 sqft",6098.0,Single Family,2006,2 spaces,null,$218,"$306,349","$1,800/mo",https://www.zillow.com/homedetails/9131-Hoopa-Dr-Kelseyville-CA-95451/69817103_zpid/
House for sale,"$379,500","3800 Thornwood Dr, Sacramento, CA 95821",3800 Thornwood Dr,Sacramento,CA,95821,38.623048,-121.377174,"1,442","6,969 sqft",6969.0,Single Family,1955,2 spaces,null,$263,"$376,630","$2,035/mo",https://www.zillow.com/homedetails/3800-Thornwood-Dr-Sacramento-CA-95821/26064202_zpid/
House for sale,"$775,000","9910 Penela Way, Elk Grove, CA 95757",9910 Penela Way,Elk Grove,CA,95757,38.397751,-121.387028,"3,061","8,712 sqft",8712.0,Single Family,2015,3 spaces,null,$253,"$765,183","$3,297/mo",https://www.zillow.com/homedetails/9910-Penela-Way-Elk-Grove-CA-95757/122165581_zpid/
House for sale,"$185,000","721 Linda Ln, Barstow, CA 92311",721 Linda Ln,Barstow,CA,92311,34.892235,-117.035209,"1,545","6,072 sqft",6072.0,Single Family,1958,3 spaces,null,$120,"$171,531","$1,500/mo",https://www.zillow.com/homedetails/721-Linda-Ln-Barstow-CA-92311/17273700_zpid/
House for sale,"$525,000","6781 Misty Ridge Dr, Riverside, CA 92505",6781 Misty Ridge Dr,Riverside,CA,92505,33.951782,-117.494231,"1,846",0.45 Acres,19602.0,Single Family,1989,3 spaces,null,$284,"$527,647","$2,500/mo",https://www.zillow.com/homedetails/6781-Misty-Ridge-Dr-Riverside-CA-92505/17810709_zpid/
House for sale,"$349,900","17949 Main St, Hesperia, CA 92345",17949 Main St,Hesperia,CA,92345,34.416709,-117.271654,"1,755",0.46 Acres,20037.6,Single Family,1980,3 spaces,null,$199,"$290,843","$1,650/mo",https://www.zillow.com/homedetails/17949-Main-St-Hesperia-CA-92345/17446077_zpid/
House for sale,"$915,000","2141 White Sands Dr, South Lake Tahoe, CA 96150",2141 White Sands Dr,South Lake Tahoe,CA,96150,38.935381,-120.013369,"3,974",3.11 Acres,135471.6,Single Family,1988,2 spaces,null,$230,"$931,975","$10,514/mo",https://www.zillow.com/homedetails/2141-White-Sands-Dr-South-Lake-Tahoe-CA-96150/18571949_zpid/
House for sale,"$1,195,000","735 Misty Ridge Cir, Folsom, CA 95630",735 Misty Ridge Cir,Folsom,CA,95630,38.663337,-121.108123,"3,634",0.26 Acres,11325.6,Single Family,2012,3 spaces,null,$329,"$1,124,554","$4,354/mo",https://www.zillow.com/homedetails/735-Misty-Ridge-Cir-Folsom-CA-95630/96032441_zpid/
House for sale,"$265,000","55 Dedeker Ln, Oroville, CA 95966",55 Dedeker Ln,Oroville,CA,95966,39.481273,-121.376577,"1,144",3.29 Acres,143312.4,Single Family,1990,No Data,null,$232,"$265,000","$1,475/mo",https://www.zillow.com/homedetails/55-Dedeker-Ln-Oroville-CA-95966/18269504_zpid/
House for sale,"$469,925","518 Lemon St, Redlands, CA 92374",518 Lemon St,Redlands,CA,92374,34.052447,-117.169173,"1,484","8,799 sqft",8799.0,Single Family,1958,2 spaces,null,$317,"$469,926","$2,300/mo",https://www.zillow.com/homedetails/518-Lemon-St-Redlands-CA-92374/17265977_zpid/
House for sale,"$405,000","91 Tundra Way, Sacramento, CA 95834",91 Tundra Way,Sacramento,CA,95834,38.628121,-121.489484,"1,850","6,098 sqft",6098.0,Single Family,1981,3 spaces,null,$219,"$403,303","$2,200/mo",https://www.zillow.com/homedetails/91-Tundra-Way-Sacramento-CA-95834/26013646_zpid/
House for sale,"$420,000","5115 Bluebird Ln, Paso Robles, CA 93446",5115 Bluebird Ln,Paso Robles,CA,93446,35.717605,-120.881513,"1,460","5,201 sqft",5201.0,Single Family,1980,1 space,null,$288,"$420,000","$2,300/mo",https://www.zillow.com/homedetails/5115-Bluebird-Ln-Paso-Robles-CA-93446/15404409_zpid/
House for sale,"$450,000","2700 Wissemann Dr, Sacramento, CA 95826",2700 Wissemann Dr,Sacramento,CA,95826,38.554091,-121.389801,"1,411","8,319 sqft",8319.0,Single Family,1966,2 spaces,null,$319,"$448,115","$2,150/mo",https://www.zillow.com/homedetails/2700-Wissemann-Dr-Sacramento-CA-95826/25896617_zpid/
House for sale,"$475,000","28036 Championship Dr, Moreno Valley, CA 92555",28036 Championship Dr,Moreno Valley,CA,92555,33.899262,-117.173286,"2,677","5,227 sqft",5227.0,Single Family,1990,2 spaces,null,$177,"$479,523","$2,500/mo",https://www.zillow.com/homedetails/28036-Championship-Dr-Moreno-Valley-CA-92555/17896022_zpid/
House for sale,"$535,000","12813 10th St, Yucaipa, CA 92399",12813 10th St,Yucaipa,CA,92399,34.02102,-117.077332,"2,692",0.57 Acres,24829.2,Single Family,2001,3 spaces,null,$199,"$523,030","$2,400/mo",https://www.zillow.com/homedetails/12813-10th-St-Yucaipa-CA-92399/64501574_zpid/
House for sale,"$424,900","31478 Daybreak Ct, Menifee, CA 92584",31478 Daybreak Ct,Menifee,CA,92584,33.66408,-117.163017,"2,243","8,712 sqft",8712.0,Single Family,2006,2 spaces,null,$189,"$428,399","$2,450/mo",https://www.zillow.com/homedetails/31478-Daybreak-Ct-Menifee-CA-92584/69230724_zpid/
House for sale,"$640,000","1122 River Rock Dr, Folsom, CA 95630",1122 River Rock Dr,Folsom,CA,95630,38.68007,-121.196673,"2,719","7,840 sqft",7840.0,Single Family,1988,2 spaces,null,$235,"$633,333","$2,755/mo",https://www.zillow.com/homedetails/1122-River-Rock-Dr-Folsom-CA-95630/26006938_zpid/
House for sale,"$449,000","5208 Cleveland Bay Way, Elk Grove, CA 95757",5208 Cleveland Bay Way,Elk Grove,CA,95757,38.401346,-121.443568,"1,567","6,011 sqft",6011.0,Single Family,2003,2 spaces,null,$287,"$434,801","$2,050/mo",https://www.zillow.com/homedetails/5208-Cleveland-Bay-Way-Elk-Grove-CA-95757/61291426_zpid/
House for sale,"$143,500","55572 Santa Fe Trl, Yucca Valley, CA 92284",55572 Santa Fe Trl,Yucca Valley,CA,92284,34.117035,-116.452085,804,0.26 Acres,11325.6,Single Family,1951,1 space,null,$178,"$147,601","$1,150/mo",https://www.zillow.com/homedetails/55572-Santa-Fe-Trl-Yucca-Valley-CA-92284/17490418_zpid/
House for sale,"$549,900","40595 Windsor Rd, Temecula, CA 92591",40595 Windsor Rd,Temecula,CA,92591,33.532007,-117.108696,"2,297","9,147 sqft",9147.0,Single Family,1991,3 spaces,null,$239,"$523,759","$2,495/mo",https://www.zillow.com/homedetails/40595-Windsor-Rd-Temecula-CA-92591/18191900_zpid/
House for sale,"$605,000","1065 Silver Lake Dr, Sacramento, CA 95831",1065 Silver Lake Dr,Sacramento,CA,95831,38.508253,-121.519486,"1,775","10,454 sqft",10454.0,Single Family,1976,2 spaces,null,$341,"$602,466","$2,100/mo",https://www.zillow.com/homedetails/1065-Silver-Lake-Dr-Sacramento-CA-95831/25823981_zpid/
House for sale,"$5,699,000","4445 Deerhaven Ct, Westlake Village, CA 91362",4445 Deerhaven Ct,Westlake Village,CA,91362,34.185766,-118.814048,"10,300",1.20 Acres,52272.0,Single Family,1996,5 spaces,null,$553,"$5,823,923","$23,984/mo",https://www.zillow.com/homedetails/4445-Deerhaven-Ct-Westlake-Village-CA-91362/16484244_zpid/
