Bath,Bed,City,Full_address,HOA,House_type,House_website,Listing_type,Lot,Lot_conversion_to_sqft,Parking,Price,Rent_zestimate,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
3,3,Dublin,"5810 Midnight Pl #A, Dublin, CA",$380/month,Townhouse,https://www.zillow.com/homedetails/5810-Midnight-Pl-A-Dublin-CA-94568/2083235825_zpid/,New construction,No Data,null,2 spaces,"$890,348",null,"2,238",CA,5810 Midnight Pl #A,2020,null,$398,null
3,3,Tustin,"1203 Bellmont Ct, Tustin, CA",null,Townhouse,https://www.zillow.com/homedetails/1203-Bellmont-Ct-Tustin-CA-92780/2080438167_zpid/,New construction,No Data,null,2 spaces,"$619,050",null,"1,386",CA,1203 Bellmont Ct,2020,null,$447,null
3,3,Tustin,"405 Parkland Ct, Tustin, CA",null,Townhouse,https://www.zillow.com/homedetails/405-Parkland-Ct-Tustin-CA-92780/2080371072_zpid/,New construction,No Data,null,2 spaces,"$646,500",null,"1,703",CA,405 Parkland Ct,2020,null,$380,null
3,3,Tustin,"338 Vintage Way, Tustin, CA",null,Townhouse,https://www.zillow.com/homedetails/338-Vintage-Way-Tustin-CA-92780/2080371073_zpid/,New construction,No Data,null,2 spaces,"$727,755",null,"1,884",CA,338 Vintage Way,2020,null,$386,null
3,2,DELSUR:Avante,"RESIDENCE 3X Plan, DEL SUR : Avante",null,Townhouse,https://www.zillow.com/community/del-sur-avante/2088282266_zpid/,New construction,No Data,null,2 spaces,"$771,900+",null,"1,787",null,RESIDENCE 3X Plan,2020,null,$432,null
2,2,Graham,"Residence Four Plan, Graham",null,Townhouse,https://www.zillow.com/community/graham/2081868421_zpid/,New construction,No Data,null,No Data,"$820,000+",null,"1,186",null,Residence Four Plan,2020,null,$691,null
3,3,StevensonRanch,"25548 Schubert Cir APT D, Stevenson Ranch, CA 91381",$344/month,Townhouse,https://www.zillow.com/homedetails/25548-Schubert-Cir-APT-D-Stevenson-Ranch-CA-91381/20205296_zpid/,Townhouse for sale,"7,405 sqft",7405.0,2 spaces,"$469,000","$2,450/mo","1,232",CA,25548 Schubert Cir APT D,1998,"$473,368",$381,91381
3,3,Alameda,"3208 Fiji Ln, Alameda, CA 94502",$425/month,Townhouse,https://www.zillow.com/homedetails/3208-Fiji-Ln-Alameda-CA-94502/24866919_zpid/,Townhouse for sale,"1,694 sqft",1694.0,2 spaces,"$775,000","$3,480/mo","1,730",CA,3208 Fiji Ln,1970,"$815,317",$448,94502
3,2,SanJose,"3121 Loma Verde Dr APT 27, San Jose, CA 95117",$350/month,Townhouse,https://www.zillow.com/homedetails/3121-Loma-Verde-Dr-APT-27-San-Jose-CA-95117/19610375_zpid/,Townhouse for sale,"1,520 sqft",1520.0,2 spaces,"$799,500","$3,300/mo","1,306",CA,3121 Loma Verde Dr APT 27,1976,"$833,199",$612,95117
9,9,HermosaBeach,"85 15th St, Hermosa Beach, CA 90254",None,Townhouse,https://www.zillow.com/homedetails/85-15th-St-Hermosa-Beach-CA-90254/20424755_zpid/,For sale by owner,"2,853 sqft",2853.0,"Carport, Off street, On street, Attached Garage","$4,275,000","$2,795/mo","4,900",CA,85 15th St,2007,"$6,160,632",$872,90254
5,4,PalosVerdesEstates,"2126 Palos Verdes Dr W, Palos Verdes Estates, CA 90274",None,Townhouse,https://www.zillow.com/homedetails/2126-Palos-Verdes-Dr-W-Palos-Verdes-Estates-CA-90274/61362245_zpid/,Townhouse for sale,"8,372 sqft",8372.0,3 spaces,"$1,299,999","$4,657/mo","3,619",CA,2126 Palos Verdes Dr W,2002,"$1,300,005",$359,90274
3,3,Boulevard:Skyline,"RESIDENCE TWO Plan, Boulevard : Skyline",null,Townhouse,https://www.zillow.com/community/boulevard-skyline/2081893403_zpid/,New construction,No Data,null,2 spaces,"$818,000+",null,"2,118",null,RESIDENCE TWO Plan,2020,null,$386,null
4,6,Orange,"5122 E Almond Ave, Orange, CA 92869",None,Townhouse,https://www.zillow.com/homedetails/5122-E-Almond-Ave-Orange-CA-92869/25438482_zpid/,For sale by owner,"9,056 sqft",9056.0,14 spaces,"$1,245,000","$2,225/mo","2,860",CA,5122 E Almond Ave,1978,"$1,020,102",$435,92869
4,3,Suwerte,"Plan 5 Plan, Suwerte",$266/month,Townhouse,https://www.zillow.com/community/suwerte/2087663802_zpid/,New construction,No Data,null,2 spaces,"$492,900+",null,"2,025",null,Plan 5 Plan,2020,null,$243,null
4,3,Brea,"446 W Central Ave, Brea, CA",null,Townhouse,https://www.zillow.com/homedetails/446-W-Central-Ave-Brea-CA-92821/2080400475_zpid/,New construction,No Data,null,2 spaces,"$770,005",null,"2,200",CA,446 W Central Ave,2020,null,$350,null
4,3,Brea,"440 W Central Ave, Brea, CA",null,Townhouse,https://www.zillow.com/homedetails/440-W-Central-Ave-Brea-CA-92821/2080400476_zpid/,New construction,No Data,null,2 spaces,"$778,270",null,"2,200",CA,440 W Central Ave,2020,null,$354,null
4,3,Brea,"436 W Central Ave, Brea, CA",null,Townhouse,https://www.zillow.com/homedetails/436-W-Central-Ave-Brea-CA-92821/2080400473_zpid/,New construction,No Data,null,2 spaces,"$786,985",null,"2,200",CA,436 W Central Ave,2020,null,$358,null
2,2,Brentwood,"1431 Santorini St, Brentwood, CA",null,Townhouse,https://www.zillow.com/homedetails/1431-Santorini-St-Brentwood-CA-94513/301028890_zpid/,New construction,No Data,null,2 spaces,"$512,861",null,"1,295",CA,1431 Santorini St,2020,null,$396,null
3,2,WestSacramento,"992 Central St, West Sacramento, CA 95691",$150/month,Townhouse,https://www.zillow.com/homedetails/992-Central-St-West-Sacramento-CA-95691/2080381150_zpid/,Townhouse for sale,"1,306 sqft",1306.0,2 spaces,"$585,000",null,"1,615",CA,992 Central St,2020,null,$362,95691
4,4,Ashton,"Residence 3 Plan, Ashton",null,Townhouse,https://www.zillow.com/community/ashton/2087678091_zpid/,New construction,No Data,null,2 spaces,"$644,990+",null,"1,995",null,Residence 3 Plan,2020,null,$323,null
2,3,AvenueOneLexington,"Residence 3A.2 Plan, Avenue One   Lexington",null,Townhouse,https://www.zillow.com/community/avenue-one-lexington/2085825228_zpid/,New construction,No Data,null,2 spaces,"$920,880+",null,"1,818",null,Residence 3A.2 Plan,2020,null,$507,null
4,4,Solmar,"Plan 5 Plan, Solmar",$305/month,Townhouse,https://www.zillow.com/community/solmar/2080883566_zpid/,New construction,No Data,null,2 spaces,"$509,874+",null,"1,915",null,Plan 5 Plan,2020,null,$266,null
3,3,PacificVillage:ThePavilion,"Residence 2 Plan, Pacific Village : The Pavilion",null,Townhouse,https://www.zillow.com/community/pacific-village-pavilion/2082444743_zpid/,New construction,No Data,null,2 spaces,"$721,900+",null,"1,716",null,Residence 2 Plan,2020,null,$421,null
3,3,ThePeakatDelpy'sCorner,"Plan 1 Plan, The Peak at Delpy's Corner",null,Townhouse,https://www.zillow.com/community/peak-at-delpy-s-corner/2084060194_zpid/,New construction,No Data,null,2 spaces,"$497,900+",null,"1,472",null,Plan 1 Plan,2020,null,$338,null
2,3,SouthCove,"Aliso 1943 Plan, South Cove",null,Townhouse,https://www.zillow.com/community/south-cove/2085317814_zpid/,New construction,No Data,null,2 spaces,"$969,990+",null,"1,943",null,Aliso 1943 Plan,2020,null,$499,null
3,2,Waypointe,"Residence 1243 Plan, Waypointe",null,Townhouse,https://www.zillow.com/community/waypointe/2085274734_zpid/,New construction,No Data,null,2 spaces,"$909,990+",null,"1,243",null,Residence 1243 Plan,2020,null,$732,null
3,3,LagoLosSerranos,"A Plan, Lago Los Serranos",$245/month,Townhouse,https://www.zillow.com/community/lago-los-serranos/2090566233_zpid/,New construction,No Data,null,2 spaces,"$595,880+",null,"1,705",null,A Plan,2020,null,$349,null
3,3,LagoLosSerranos,"A Plan, Lago Los Serranos",$245/month,Townhouse,https://www.zillow.com/community/lago-los-serranos/2090566233_zpid/,New construction,No Data,null,2 spaces,"$595,880+",null,"1,705",null,A Plan,2020,null,$349,null
3,2,Horizons,"1 Plan, Horizons",null,Townhouse,https://www.zillow.com/community/horizons/2081136242_zpid/,New construction,No Data,null,2 spaces,"$479,900+",null,"1,201",null,1 Plan,2020,null,$400,null
4,4,Woodhaven,"Residence 3 Plan, Woodhaven",null,Townhouse,https://www.zillow.com/community/woodhaven/2080851359_zpid/,New construction,No Data,null,2 spaces,"$831,990+",null,"1,640",null,Residence 3 Plan,2020,null,$507,null
3,3,VerandaatDayCreekSquare,"Residence 1726 Plan, Veranda at Day Creek Square",null,Townhouse,https://www.zillow.com/community/veranda-at-day-creek-square/2085277425_zpid/,New construction,No Data,null,2 spaces,"$482,380+",null,"1,726",null,Residence 1726 Plan,2020,null,$279,null
2,3,HolidayEmeraldParkatNewHaven,"Residence 6 Plan, Holiday Emerald Park at New Haven",null,Townhouse,https://www.zillow.com/community/holiday-emerald-park-at-new-haven/2081105485_zpid/,New construction,No Data,null,2 spaces,"$479,990+",null,"1,811",null,Residence 6 Plan,2020,null,$265,null
3,2,RiceRanch,"Acacia Plan, Rice Ranch",null,Townhouse,https://www.zillow.com/community/rice-ranch/2085742166_zpid/,New construction,No Data,null,2 spaces,"$484,990+",null,"1,746",null,Acacia Plan,2020,null,$278,null
2,2,VineyardVillage,"Plan 6 Plan, Vineyard Village",$200/month,Townhouse,https://www.zillow.com/community/vineyard-village/2097607793_zpid/,New construction,No Data,null,2 spaces,"$475,000+",null,"1,323",null,Plan 6 Plan,2020,null,$359,null
4,4,MissionCrossing,"Residence 3 Plan, Mission Crossing",null,Townhouse,https://www.zillow.com/community/mission-crossing/2084012532_zpid/,New construction,No Data,null,2 spaces,"$775,450+",null,"2,041",null,Residence 3 Plan,2020,null,$380,null
3,2,MissionCrossing,"Residence 1 Plan, Mission Crossing",null,Townhouse,https://www.zillow.com/community/mission-crossing/2084012535_zpid/,New construction,No Data,null,2 spaces,"$675,450+",null,"1,445",null,Residence 1 Plan,2020,null,$467,null
3,3,UnionCity-TheSugarmill,"Plan 3 Plan, Union City - The Sugarmill",null,Townhouse,https://www.zillow.com/community/union-city-sugarmill/2082196494_zpid/,New construction,No Data,null,2 spaces,"$831,850+",null,"1,806",null,Plan 3 Plan,2020,null,$461,null
5,4,OneLawrenceStation,"Stanford Plan, One Lawrence Station",null,Townhouse,https://www.zillow.com/community/one-lawrence-station/2082369567_zpid/,New construction,No Data,null,2 spaces,"$1,518,995+",null,"2,005",null,Stanford Plan,2020,null,$758,null
4,4,Santorini,"PLAN 3A Plan, Santorini",null,Townhouse,https://www.zillow.com/community/santorini/2081415625_zpid/,New construction,No Data,null,2 spaces,"$1,554,095+",null,"1,866",null,PLAN 3A Plan,2020,null,$833,null
2,1,FlatsatMetro,"Plan 1 Plan, Flats at Metro",null,Townhouse,https://www.zillow.com/community/flats-at-metro/2087823737_zpid/,New construction,No Data,null,1 space,"$764,990+",null,"1,206",null,Plan 1 Plan,2020,null,$634,null
3,2,FosterSquare,"Residence E- Brixton 1 Plan, Foster Square",null,Townhouse,https://www.zillow.com/community/foster-square/2088246272_zpid/,New construction,No Data,null,No Data,"$1,316,880+",null,"1,715",null,Residence E- Brixton 1 Plan,2020,null,$768,null
3,3,Innovation:Revo,"Residence 4A ALT Plan, Innovation : Revo",null,Townhouse,https://www.zillow.com/community/innovation-revo/2087796340_zpid/,New construction,No Data,null,No Data,"$1,073,880+",null,"2,176",null,Residence 4A ALT Plan,2020,null,$494,null
4,3,LeewardatAlamedaPoint,"Residence 3 Plan, Leeward at Alameda Point",null,Townhouse,https://www.zillow.com/community/leeward-at-alameda-point/2081063421_zpid/,New construction,No Data,null,2 spaces,"$1,075,000+",null,"2,276",null,Residence 3 Plan,2020,null,$472,null
3,3,OakwoodShores,"Bella Vista - Residence 2 Plan, Oakwood Shores",null,Townhouse,https://www.zillow.com/community/oakwood-shores/2090866046_zpid/,New construction,No Data,null,2 spaces,"$491,000+",null,"2,586",null,Bella Vista - Residence 2 Plan,2020,null,$190,null
3,2,SynergyatSage,"Plan 3E Plan, Synergy at Sage",null,Townhouse,https://www.zillow.com/community/synergy-at-sage/2085742397_zpid/,New construction,No Data,null,2 spaces,"$707,689+",null,"1,337",null,Plan 3E Plan,2020,null,$529,null
4,4,PearTreeinNapa,"Residence 5 Pear Tree Plan, Pear Tree in Napa",null,Townhouse,https://www.zillow.com/community/pear-tree-in-napa/2081559176_zpid/,New construction,No Data,null,2 spaces,"$675,000+",null,"2,010",null,Residence 5 Pear Tree Plan,2020,null,$336,null
3,3,Moorpark,"4805 Edenbridge Rd, Moorpark, CA 93021",$123/month,Townhouse,https://www.zillow.com/homedetails/4805-Edenbridge-Rd-Moorpark-CA-93021/122078592_zpid/,Townhouse for sale,"3,049 sqft",3049.0,2 spaces,"$630,000","$3,000/mo","1,971",CA,4805 Edenbridge Rd,2015,"$626,985",$320,93021
3,3,Azusa,"648 S Azusa Ave APT 3, Azusa, CA 91702",$253/month,Townhouse,https://www.zillow.com/homedetails/648-S-Azusa-Ave-APT-3-Azusa-CA-91702/21631778_zpid/,Townhouse for sale,1.65 acres,71874.0,4 spaces,"$424,998","$2,450/mo","1,277",CA,648 S Azusa Ave APT 3,1981,"$432,919",$333,91702
3,2,HarborCity,"26129 Frampton Ave E, Harbor City, CA 90710",null,Townhouse,https://www.zillow.com/homedetails/26129-Frampton-Ave-E-Harbor-City-CA-90710/2080382132_zpid/,Townhouse for sale,1.53 acres,66646.8,2 spaces,"$500,000",null,"1,008",CA,26129 Frampton Ave E,1986,null,$496,90710
3,3,BaysideCove,"Residence 11 Plan, Bayside Cove",null,Townhouse,https://www.zillow.com/community/bayside-cove/2082098513_zpid/,New construction,No Data,null,2 spaces,"$1,445,900+",null,"1,329",null,Residence 11 Plan,2020,null,"$1,088",null
3,3,CentervilleStation,"Residence 3 Plan, Centerville Station",null,Townhouse,https://www.zillow.com/community/centerville-station/2083859265_zpid/,New construction,No Data,null,2 spaces,"$1,026,880+",null,"1,729",null,Residence 3 Plan,2020,null,$594,null
4,3,Boulevard:Union,"Residence Five Plan, Boulevard : Union",null,Townhouse,https://www.zillow.com/community/boulevard-union/2082027576_zpid/,New construction,No Data,null,2 spaces,"$899,000+",null,"2,076",null,Residence Five Plan,2020,null,$433,null
2,2,Barcelona,"Aria with Loft Plan, Barcelona",null,Townhouse,https://www.zillow.com/community/barcelona/2084312582_zpid/,New construction,No Data,null,2 spaces,"$519,990+",null,"1,730",null,Aria with Loft Plan,2020,null,$301,null
1,2,Gridley,"295 Park St, Gridley, CA 95948",null,Townhouse,https://www.zillow.com/homedetails/295-Park-St-Gridley-CA-95948/18222854_zpid/,Townhouse for sale,"6,534 sqft",6534.0,1 space,"$204,900","$1,155/mo",840,CA,295 Park St,1910,"$198,852",$244,95948
1,2,Gridley,"440 Nevada St, Gridley, CA 95948",null,Townhouse,https://www.zillow.com/homedetails/440-Nevada-St-Gridley-CA-95948/18222664_zpid/,Townhouse for sale,"6,534 sqft",6534.0,2 spaces,"$185,000","$1,300/mo","1,047",CA,440 Nevada St,1927,"$181,636",$177,95948
3,2,PlayaVista,"5400 Playa Vista Dr APT 11, Playa Vista, CA 90094",$466/month,Townhouse,https://www.zillow.com/homedetails/5400-Playa-Vista-Dr-APT-11-Playa-Vista-CA-90094/82875847_zpid/,Townhouse for sale,1.29 acres,56192.4,3 spaces,"$1,229,000","$4,695/mo","2,050",CA,5400 Playa Vista Dr APT 11,2005,"$1,250,639",$600,90094
3,3,PasoRobles,"352 24th St, Paso Robles, CA 93446",None,Townhouse,https://www.zillow.com/homedetails/352-24th-St-Paso-Robles-CA-93446/79575295_zpid/,Townhouse for sale,"2,103 sqft",2103.0,2 spaces,"$459,950","$2,700/mo","2,104",CA,352 24th St,2006,"$458,313",$219,93446
3,3,PasoRobles,"354 24th St, Paso Robles, CA 93446",None,Townhouse,https://www.zillow.com/homedetails/354-24th-St-Paso-Robles-CA-93446/79581009_zpid/,Townhouse for sale,"2,103 sqft",2103.0,2 spaces,"$449,950","$2,600/mo","1,990",CA,354 24th St,2006,"$449,001",$226,93446
4,3,PacificVillage:ThePromenade,"Residence 2 Plan, Pacific Village : The Promenade",null,Townhouse,https://www.zillow.com/community/pacific-village-promenade/2082444745_zpid/,New construction,No Data,null,2 spaces,"$687,900+",null,"1,755",null,Residence 2 Plan,2020,null,$392,null
4,3,Estancia,"Residence 5 Plan, Estancia",null,Townhouse,https://www.zillow.com/community/estancia/2080747476_zpid/,New construction,No Data,null,No Data,"$1,689,880+",null,"1,705",null,Residence 5 Plan,2020,null,$991,null
2,2,LosAngeles,"15145 Victory Blvd APT 2, Los Angeles, CA 91411",$400/month,Townhouse,https://www.zillow.com/homedetails/15145-Victory-Blvd-APT-2-Los-Angeles-CA-91411/19969072_zpid/,Townhouse for sale,0.31 acres,13503.6,2 spaces,"$429,000","$2,451/mo","1,279",CA,15145 Victory Blvd APT 2,1980,"$435,860",$335,91411
4,3,BoardwalkTownhomes,"Plan One Plan, Boardwalk Townhomes",null,Townhouse,https://www.zillow.com/community/boardwalk-townhomes/2089509528_zpid/,New construction,No Data,null,2 spaces,"$400,833+",null,"1,555",null,Plan One Plan,2020,null,$258,null
3,3,PasoRobles,"356 24th St, Paso Robles, CA 93446",None,Townhouse,https://www.zillow.com/homedetails/356-24th-St-Paso-Robles-CA-93446/79575986_zpid/,Townhouse for sale,"2,103 sqft",2103.0,2 spaces,"$459,000","$2,700/mo","2,104",CA,356 24th St,2006,"$458,013",$218,93446
3,3,PasoRobles,"358 24th St, Paso Robles, CA 93446",None,Townhouse,https://www.zillow.com/homedetails/358-24th-St-Paso-Robles-CA-93446/79579615_zpid/,Townhouse for sale,"1,990 sqft",1990.0,2 spaces,"$449,950","$2,600/mo","1,990",CA,358 24th St,2006,"$448,673",$226,93446
3,3,Poway,"12943 Cree Ct, Poway, CA 92064",$336/month,Townhouse,https://www.zillow.com/homedetails/12943-Cree-Ct-Poway-CA-92064/16815551_zpid/,Townhouse for sale,"2,077 sqft",2077.0,4 spaces,"$569,000","$2,750/mo","1,372",CA,12943 Cree Ct,1974,"$569,068",$415,92064
3,3,SanJose,"484 Mill River Ln, San Jose, CA 95134",$440/month,Townhouse,https://www.zillow.com/homedetails/484-Mill-River-Ln-San-Jose-CA-95134/19489368_zpid/,Townhouse for sale,"1,250 sqft",1250.0,2 spaces,"$1,299,888","$3,800/mo","1,887",CA,484 Mill River Ln,1991,"$1,362,296",$689,95134
3,2,MDL,"Plan A1 Plan, MDL",null,Townhouse,https://www.zillow.com/community/mdl/2080590006_zpid/,New construction,No Data,null,2 spaces,"$627,999+",null,"1,076",null,Plan A1 Plan,2020,null,$584,null
2,3,Oakland,"1016 San Francisco Ct, Oakland, CA 94601",$320/month,Townhouse,https://www.zillow.com/homedetails/1016-San-Francisco-Ct-Oakland-CA-94601/24757913_zpid/,Townhouse for sale,"1,533 sqft",1533.0,Carport,"$520,000","$3,300/mo","1,306",CA,1016 San Francisco Ct,1997,"$568,737",$398,94601
