Bath,Bed,City,Full_address,HOA,House_type,House_website,Listing_type,Lot,Lot_conversion_to_sqft,Parking,Price,Rent_zestimate,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
6,5,LosAngeles,"2911 Antelo View Dr, Los Angeles, CA 90077",null,Single Family,https://www.zillow.com/homedetails/2911-Antelo-View-Dr-Los-Angeles-CA-90077/20530837_zpid/,House for sale,2.09 acres,91040.4,10 spaces,"$28,950,000","$28,787/mo","11,360",CA,2911 Antelo View Dr,1989,"$26,612,155","$2,548",90077
3,5,GardenGrove,"10812 Blake St, Garden Grove, CA 92843",None,Single Family,https://www.zillow.com/homedetails/10812-Blake-St-Garden-Grove-CA-92843/25190574_zpid/,House for sale,"7,313 sqft",7313.0,2 spaces,"$560,000","$3,200/mo","1,716",CA,10812 Blake St,1955,"$581,487",$326,92843
2,3,Merced,"1340 W 25th St, Merced, CA 95340",None,Single Family,https://www.zillow.com/homedetails/1340-W-25th-St-Merced-CA-95340/19169666_zpid/,House for sale,"9,147 sqft",9147.0,No Data,"$250,000","$1,625/mo","1,932",CA,1340 W 25th St,1956,"$250,001",$129,95340
3,4,Hemet,"3421 Vista Way, Hemet, CA 92544",None,Single Family,https://www.zillow.com/homedetails/3421-Vista-Way-Hemet-CA-92544/17971572_zpid/,House for sale,0.39 acres,16988.4,2 spaces,"$314,999","$1,975/mo","2,193",CA,3421 Vista Way,1964,"$314,999",$144,92544
3,3,PalmDesert,"78529 Platinum Dr, Palm Desert, CA 92211",$249/month,Single Family,https://www.zillow.com/homedetails/78529-Platinum-Dr-Palm-Desert-CA-92211/18058340_zpid/,House for sale,"10,454 sqft",10454.0,2 spaces,"$399,000","$2,300/mo","2,032",CA,78529 Platinum Dr,1998,"$441,081",$196,92211
1,2,SantaCruz,"457 York Ave, Santa Cruz, CA 95060",null,Single Family,https://www.zillow.com/homedetails/457-York-Ave-Santa-Cruz-CA-95060/16148368_zpid/,For sale by owner,"3,920 sqft",3920.0,Carport,"$309,000","$2,600/mo",907,CA,457 York Ave,1938,"$723,061",$341,95060
3,3,Sonora,"22148 Montgomery Rd, Sonora, CA 95370",null,Single Family,https://www.zillow.com/homedetails/22148-Montgomery-Rd-Sonora-CA-95370/2083960547_zpid/,House for sale,5.8 acres,252648.0,3 spaces,"$379,000","$1,700/mo","2,000",CA,22148 Montgomery Rd,1977,"$373,331",$190,95370
3,4,SanMarcos,"806 Genoa Way, San Marcos, CA 92078",$122/month,Single Family,https://www.zillow.com/homedetails/806-Genoa-Way-San-Marcos-CA-92078/69019014_zpid/,House for sale,"6,520 sqft",6520.0,5 spaces,"$999,000","$4,500/mo","3,334",CA,806 Genoa Way,2005,"$999,024",$300,92078
4,5,Bakersfield,"4234 Country Club Dr, Bakersfield, CA 93306",null,Single Family,https://www.zillow.com/homedetails/4234-Country-Club-Dr-Bakersfield-CA-93306/19024394_zpid/,House for sale,0.53 acres,23086.8,2 spaces,"$719,000","$4,939/mo","4,871",CA,4234 Country Club Dr,1981,"$655,800",$148,93306
3,4,Brentwood,"590 Ash St, Brentwood, CA 94513",null,Single Family,https://www.zillow.com/homedetails/590-Ash-St-Brentwood-CA-94513/54625028_zpid/,House for sale,"3,998 sqft",3998.0,2 spaces,"$550,000","$2,800/mo","1,966",CA,590 Ash St,2001,"$552,682",$280,94513
2,3,Orangevale,"6921 Hickory Ave, Orangevale, CA 95662",None,Single Family,https://www.zillow.com/homedetails/6921-Hickory-Ave-Orangevale-CA-95662/26070898_zpid/,House for sale,0.46 acres,20037.6,3 spaces,"$495,000","$2,350/mo","2,015",CA,6921 Hickory Ave,1993,"$496,960",$246,95662
3,4,Yucaipa,"33826 Augusta Cir, Yucaipa, CA 92399",$64/month,Single Family,https://www.zillow.com/homedetails/33826-Augusta-Cir-Yucaipa-CA-92399/79560678_zpid/,House for sale,0.26 acres,11325.6,3 spaces,"$569,900","$2,694/mo","3,321",CA,33826 Augusta Cir,2005,"$560,995",$172,92399
2,3,Groveland,"19933 Pine Mountain Dr #140, Groveland, CA 95321",null,Single Family,https://www.zillow.com/homedetails/19933-Pine-Mountain-Dr-140-Groveland-CA-95321/2081945075_zpid/,House for sale,0.32 acres,13939.2,No Data,"$218,000",null,"1,810",CA,19933 Pine Mountain Dr #140,1973,null,$120,95321
2,3,Hemet,"120 Salinas Ct, Hemet, CA 92545",$62/month,Single Family,https://www.zillow.com/homedetails/120-Salinas-Ct-Hemet-CA-92545/63232158_zpid/,House for sale,"6,098 sqft",6098.0,2 spaces,"$295,000","$1,700/mo","1,604",CA,120 Salinas Ct,2004,"$289,097",$184,92545
4,4,ElDoradoHills,"3242 Warren Ln, El Dorado Hills, CA 95762",None,Single Family,https://www.zillow.com/homedetails/3242-Warren-Ln-El-Dorado-Hills-CA-95762/18619662_zpid/,House for sale,0.39 acres,16988.4,3 spaces,"$699,000","$3,000/mo","3,075",CA,3242 Warren Ln,1990,"$698,955",$227,95762
2,2,Woodland,"298 Yosemite Pl, Woodland, CA 95695",None,Single Family,https://www.zillow.com/homedetails/298-Yosemite-Pl-Woodland-CA-95695/16536373_zpid/,House for sale,"5,270 sqft",5270.0,1 space,"$300,000","$1,825/mo","1,062",CA,298 Yosemite Pl,1986,"$322,982",$282,95695
2,3,Sacramento,"4901 49th St, Sacramento, CA 95820",None,Single Family,https://www.zillow.com/homedetails/4901-49th-St-Sacramento-CA-95820/25812478_zpid/,House for sale,"8,276 sqft",8276.0,2 spaces,"$399,000","$1,650/mo","1,589",CA,4901 49th St,1951,"$223,831",$251,95820
2,3,PasoRobles,"270 San Fernando Dr, Paso Robles, CA 93446",None,Single Family,https://www.zillow.com/homedetails/270-San-Fernando-Dr-Paso-Robles-CA-93446/15398311_zpid/,House for sale,"8,999 sqft",8999.0,4 spaces,"$460,000","$2,150/mo","1,266",CA,270 San Fernando Dr,1975,"$423,620",$363,93446
1,4,Sacramento,"3924 22nd Ave, Sacramento, CA 95820",None,Single Family,https://www.zillow.com/homedetails/3924-22nd-Ave-Sacramento-CA-95820/25809578_zpid/,House for sale,"6,098 sqft",6098.0,1 space,"$299,000",null,"1,346",CA,3924 22nd Ave,1940,null,$222,95820
3,4,Indio,"81169 Pindo Dr, Indio, CA 92201",None,Single Family,https://www.zillow.com/homedetails/81169-Pindo-Dr-Indio-CA-92201/52473686_zpid/,House for sale,"6,534 sqft",6534.0,2 spaces,"$359,200","$2,250/mo","2,020",CA,81169 Pindo Dr,2000,"$330,330",$178,92201
8,7,Walnut,"2250 Pointer Dr, Walnut, CA 91789",$190/month,Single Family,https://www.zillow.com/homedetails/2250-Pointer-Dr-Walnut-CA-91789/21697675_zpid/,House for sale,0.94 acres,40946.4,3 spaces,"$1,799,000","$5,574/mo","5,159",CA,2250 Pointer Dr,1990,"$1,738,063",$349,91789
1,3,Redding,"2331 California St, Redding, CA 96001",null,Single Family,https://www.zillow.com/homedetails/2331-California-St-Redding-CA-96001/15230049_zpid/,House for sale,"4,791 sqft",4791.0,1 space,"$219,500","$1,295/mo","1,168",CA,2331 California St,1935,"$219,289",$188,96001
2,3,Glendale,"733 N Glendale Ave, Glendale, CA 91206",None,Single Family,https://www.zillow.com/homedetails/733-N-Glendale-Ave-Glendale-CA-91206/20836604_zpid/,House for sale,"6,716 sqft",6716.0,2 spaces,"$780,000","$3,300/mo","1,526",CA,733 N Glendale Ave,1931,"$832,632",$511,91206
2,3,Forestville,"9441 Rio Vista Rd, Forestville, CA 95436",null,Single Family,https://www.zillow.com/homedetails/9441-Rio-Vista-Rd-Forestville-CA-95436/15816169_zpid/,House for sale,"8,276 sqft",8276.0,No Data,"$599,000","$2,450/mo","1,460",CA,9441 Rio Vista Rd,1942,"$440,823",$410,95436
2,3,Kelseyville,"1580 Westlake Dr, Kelseyville, CA 95451",$12/month,Single Family,https://www.zillow.com/homedetails/1580-Westlake-Dr-Kelseyville-CA-95451/201543747_zpid/,House for sale,0.67 acres,29185.2,3 spaces,"$469,000",null,"2,107",CA,1580 Westlake Dr,1988,null,$223,95451
3,3,PalmDesert,"45932 Highway 74, Palm Desert, CA 92260",$140/month,Single Family,https://www.zillow.com/homedetails/45932-Highway-74-Palm-Desert-CA-92260/83142370_zpid/,Foreclosure,"2,613 sqft",2613.0,2 spaces,"$315,000","$2,850/mo","1,750",CA,45932 Highway 74,2007,"$443,954",$180,92260
2,4,SantaMaria,"1550 Jensen Ranch Rd, Santa Maria, CA 93455",$45/month,Single Family,https://www.zillow.com/homedetails/1550-Jensen-Ranch-Rd-Santa-Maria-CA-93455/64441865_zpid/,House for sale,"5,227 sqft",5227.0,2 spaces,"$479,900","$2,150/mo","1,381",CA,1550 Jensen Ranch Rd,2006,"$476,227",$348,93455
2,3,Paradise,"6650 Lincoln Dr, Paradise, CA 95969",None,Single Family,https://www.zillow.com/homedetails/6650-Lincoln-Dr-Paradise-CA-95969/66115630_zpid/,House for sale,1.32 acres,57499.2,2 spaces,"$479,000","$1,952/mo","2,005",CA,6650 Lincoln Dr,2004,"$460,534",$239,95969
3,4,Temecula,"43431 Corte Rialto, Temecula, CA 92592",$90/month,Single Family,https://www.zillow.com/homedetails/43431-Corte-Rialto-Temecula-CA-92592/18174548_zpid/,House for sale,"7,841 sqft",7841.0,6 spaces,"$399,999","$2,399/mo","2,130",CA,43431 Corte Rialto,1991,"$400,000",$188,92592
3,3,Calistoga,"1714 Emerald Dr, Calistoga, CA 94515",$125/month,Single Family,https://www.zillow.com/homedetails/1714-Emerald-Dr-Calistoga-CA-94515/79809747_zpid/,House for sale,0.26 acres,11325.6,2 spaces,"$950,000","$4,000/mo","2,090",CA,1714 Emerald Dr,2006,"$909,574",$455,94515
2,2,LowerLake,"12849 Anderson Rd, Lower Lake, CA 95457",None,Single Family,https://www.zillow.com/homedetails/12849-Anderson-Rd-Lower-Lake-CA-95457/19097160_zpid/,House for sale,0.77 acres,33541.2,5 spaces,"$285,000","$1,395/mo","1,200",CA,12849 Anderson Rd,1950,"$280,820",$238,95457
3,4,Riverside,"4991 Via Campeche, Riverside, CA 92507",None,Single Family,https://www.zillow.com/homedetails/4991-Via-Campeche-Riverside-CA-92507/17867126_zpid/,House for sale,0.25 acres,10890.0,3 spaces,"$495,000","$2,295/mo","1,909",CA,4991 Via Campeche,1978,"$470,867",$259,92507
2,3,CarmelValley,"190 Chaparral Rd, Carmel Valley, CA 93924",null,Single Family,https://www.zillow.com/homedetails/190-Chaparral-Rd-Carmel-Valley-CA-93924/19374982_zpid/,House for sale,1.5 acres,65340.0,2 spaces,"$1,245,000","$4,200/mo","2,071",CA,190 Chaparral Rd,1968,"$1,221,404",$601,93924
2,4,Stockton,"7419 Camellia Ln, Stockton, CA 95207",None,Single Family,https://www.zillow.com/homedetails/7419-Camellia-Ln-Stockton-CA-95207/15280674_zpid/,House for sale,"9,169 sqft",9169.0,3 spaces,"$375,000","$1,650/mo","1,207",CA,7419 Camellia Ln,1955,"$332,911",$311,95207
2,3,Chico,"4960 Jake Rd, Chico, CA 95973",None,Single Family,https://www.zillow.com/homedetails/4960-Jake-Rd-Chico-CA-95973/18245301_zpid/,House for sale,5 acres,217800.0,2 spaces,"$585,000","$2,257/mo","1,850",CA,4960 Jake Rd,1991,"$530,938",$316,95973
2,4,LeonaValley,"8609 Calva St, Leona Valley, CA 93551",None,Single Family,https://www.zillow.com/homedetails/8609-Calva-St-Leona-Valley-CA-93551/20311453_zpid/,House for sale,2.47 acres,107593.2,No Data,"$449,990","$2,550/mo","1,888",CA,8609 Calva St,1987,"$449,995",$238,93551
3,3,RanchoSantaMargarita,"7 Via Mariposa, Rancho Santa Margarita, CA 92688",$65/month,Single Family,https://www.zillow.com/homedetails/7-Via-Mariposa-Rancho-Santa-Margarita-CA-92688/25632471_zpid/,House for sale,"3,920 sqft",3920.0,2 spaces,"$720,000","$3,199/mo","1,551",CA,7 Via Mariposa,1990,"$721,645",$464,92688
2,2,Placerville,"3220 Naomi Way, Placerville, CA 95667",None,Single Family,https://www.zillow.com/homedetails/3220-Naomi-Way-Placerville-CA-95667/18590654_zpid/,House for sale,"6,534 sqft",6534.0,Off street,"$310,000","$1,595/mo","1,132",CA,3220 Naomi Way,1960,"$280,156",$274,95667
2,3,Crestline,"832 Berne Dr, Crestline, CA 92325",None,Single Family,https://www.zillow.com/homedetails/832-Berne-Dr-Crestline-CA-92325/17419959_zpid/,Foreclosure,"7,540 sqft",7540.0,2 spaces,"$210,000","$1,658/mo","1,634",CA,832 Berne Dr,1980,"$260,493",$129,92325
3,3,ValleyCenter,"9416 Vista Aleta, Valley Center, CA 92082",null,Single Family,https://www.zillow.com/homedetails/9416-Vista-Aleta-Valley-Center-CA-92082/139845120_zpid/,House for sale,4 acres,174240.0,6 spaces,"$579,000","$2,000/mo","2,155",CA,9416 Vista Aleta,1978,"$579,036",$269,92082
2,2,Arcadia,"6637 N Golden West Ave, Arcadia, CA 91007",None,Single Family,https://www.zillow.com/homedetails/6637-N-Golden-West-Ave-Arcadia-CA-91007/20732072_zpid/,House for sale,"7,470 sqft",7470.0,2 spaces,"$685,000","$2,800/mo","1,340",CA,6637 N Golden West Ave,1961,"$698,979",$511,91007
3,4,Napa,"221 Monte Vista Dr, Napa, CA 94559",null,Single Family,https://www.zillow.com/homedetails/221-Monte-Vista-Dr-Napa-CA-94559/19396873_zpid/,House for sale,0.68 acres,29620.8,2 spaces,"$1,995,000","$4,420/mo","2,820",CA,221 Monte Vista Dr,2016,"$1,938,728",$707,94559
2,2,PaumaValley,"15425 Happy Holw, Pauma Valley, CA 92061",$420/month,Single Family,https://www.zillow.com/homedetails/15425-Happy-Holw-Pauma-Valley-CA-92061/16575481_zpid/,House for sale,19.02 acres,828511.2,2 spaces,"$310,000","$2,175/mo","1,871",CA,15425 Happy Holw,1980,"$312,958",$166,92061
4,4,Colfax,"1040 Quail Valley Rd, Colfax, CA 95713",None,Single Family,https://www.zillow.com/homedetails/1040-Quail-Valley-Rd-Colfax-CA-95713/63467479_zpid/,House for sale,3.8 acres,165528.0,2 spaces,"$799,000","$3,815/mo","3,743",CA,1040 Quail Valley Rd,2005,"$778,196",$213,95713
2,3,Sacramento,"3528 Astral Dr, Sacramento, CA 95827",None,Single Family,https://www.zillow.com/homedetails/3528-Astral-Dr-Sacramento-CA-95827/25868483_zpid/,House for sale,"5,500 sqft",5500.0,2 spaces,"$325,000","$1,550/mo","1,092",CA,3528 Astral Dr,1977,"$332,025",$298,95827
8,8,Encino,"4601 Balboa Ave, Encino, CA 91316",null,Single Family,https://www.zillow.com/homedetails/4601-Balboa-Ave-Encino-CA-91316/19993427_zpid/,House for sale,1.52 acres,66211.2,10 spaces,"$5,250,000","$16,336/mo","10,650",CA,4601 Balboa Ave,1939,"$5,114,294",$493,91316
9,8,Riverside,"1107 Overlook Pkwy, Riverside, CA 92506",None,Single Family,https://www.zillow.com/homedetails/1107-Overlook-Pkwy-Riverside-CA-92506/2085739939_zpid/,House for sale,3.38 acres,147232.8,6 spaces,"$2,649,900","$7,102/mo","12,000",CA,1107 Overlook Pkwy,1992,"$2,525,110",$221,92506
2,3,Castaic,"31941 Calcite Ct, Castaic, CA 91384",$150/month,Single Family,https://www.zillow.com/homedetails/31941-Calcite-Ct-Castaic-CA-91384/65240948_zpid/,House for sale,"4,482 sqft",4482.0,2 spaces,"$399,000","$2,500/mo","1,392",CA,31941 Calcite Ct,1986,"$399,003",$287,91384
2,4,Galt,"151 Spree Ct, Galt, CA 95632",null,Single Family,https://www.zillow.com/homedetails/151-Spree-Ct-Galt-CA-95632/25952775_zpid/,House for sale,"8,398 sqft",8398.0,2 spaces,"$398,900","$1,900/mo","1,618",CA,151 Spree Ct,1985,"$408,974",$247,95632
2,4,Hanford,"2329 Bryce Ct, Hanford, CA 93230",null,Single Family,https://www.zillow.com/homedetails/2329-Bryce-Ct-Hanford-CA-93230/95681829_zpid/,House for sale,"8,276 sqft",8276.0,2 spaces,"$299,000","$1,750/mo","1,711",CA,2329 Bryce Ct,2016,"$284,787",$175,93230
1,3,Richmond,"738 Mclaughlin St, Richmond, CA 94805",null,Single Family,https://www.zillow.com/homedetails/738-Mclaughlin-St-Richmond-CA-94805/18540148_zpid/,House for sale,"5,998 sqft",5998.0,2 spaces,"$535,000",null,999,CA,738 Mclaughlin St,1944,null,$536,94805
2,3,WoodlandHills,"5776 Fairhaven Ave, Woodland Hills, CA 91367",None,Single Family,https://www.zillow.com/homedetails/5776-Fairhaven-Ave-Woodland-Hills-CA-91367/19880866_zpid/,House for sale,0.33 acres,14374.8,2 spaces,"$867,000","$3,500/mo","1,936",CA,5776 Fairhaven Ave,1964,"$902,493",$448,91367
2,3,Soquel,"4485 Hilltop Rd, Soquel, CA 95073",null,Single Family,https://www.zillow.com/homedetails/4485-Hilltop-Rd-Soquel-CA-95073/16163124_zpid/,House for sale,"6,185 sqft",6185.0,Attached Garage,"$899,000","$3,400/mo","1,768",CA,4485 Hilltop Rd,1976,"$919,321",$508,95073
2,3,Merced,"2282 Yorktown Sq, Merced, CA 95341",None,Single Family,https://www.zillow.com/homedetails/2282-Yorktown-Sq-Merced-CA-95341/19183047_zpid/,House for sale,"10,158 sqft",10158.0,2 spaces,"$240,000","$1,385/mo","1,310",CA,2282 Yorktown Sq,1994,"$240,000",$183,95341
2,3,Hughson,"6529 Graybark Ln, Hughson, CA 95326",None,Single Family,https://www.zillow.com/homedetails/6529-Graybark-Ln-Hughson-CA-95326/55320552_zpid/,House for sale,"6,499 sqft",6499.0,2 spaces,"$365,000","$1,695/mo","1,478",CA,6529 Graybark Ln,2002,"$365,002",$247,95326
6,5,Encino,"5151 Gaviota Ave, Encino, CA 91436",null,Single Family,https://www.zillow.com/homedetails/5151-Gaviota-Ave-Encino-CA-91436/19981477_zpid/,House for sale,"10,018 sqft",10018.0,2 spaces,"$2,395,000","$10,500/mo","5,068",CA,5151 Gaviota Ave,2006,"$2,365,938",$473,91436
3,4,YorbaLinda,"23944 Old Pomegranate Rd, Yorba Linda, CA 92887",$115/month,Single Family,https://www.zillow.com/homedetails/23944-Old-Pomegranate-Rd-Yorba-Linda-CA-92887/38433725_zpid/,House for sale,"5,610 sqft",5610.0,3 spaces,"$825,000","$3,550/mo","2,147",CA,23944 Old Pomegranate Rd,1999,"$837,313",$384,92887
3,4,LosBanos,"472 Santa Barbara St, Los Banos, CA 93635",None,Single Family,https://www.zillow.com/homedetails/472-Santa-Barbara-St-Los-Banos-CA-93635/21698615_zpid/,House for sale,"5,662 sqft",5662.0,2 spaces,"$360,000","$1,700/mo","1,636",CA,472 Santa Barbara St,2000,"$355,200",$220,93635
1,2,LosAngeles,"5067 Aldama St, Los Angeles, CA 90042",None,Single Family,https://www.zillow.com/homedetails/5067-Aldama-St-Los-Angeles-CA-90042/20762488_zpid/,House for sale,"4,809 sqft",4809.0,1 space,"$850,000","$2,400/mo",824,CA,5067 Aldama St,1922,"$769,198","$1,032",90042
3,4,SantaClarita,"22041 Windham Way, Santa Clarita, CA 91350",$164/month,Single Family,https://www.zillow.com/homedetails/22041-Windham-Way-Santa-Clarita-CA-91350/145642468_zpid/,House for sale,0.94 acres,40946.4,2 spaces,"$589,000","$3,000/mo","2,174",CA,22041 Windham Way,2016,"$589,999",$271,91350
2,2,Columbia,"26140 Italian Bar, Columbia, CA 95310",null,Single Family,https://www.zillow.com/homedetails/26140-Italian-Bar-Columbia-CA-95310/2084335050_zpid/,House for sale,40 acres,1742400.0,1 space,"$280,000",null,"1,249",CA,26140 Italian Bar,1998,null,$224,95310
3,5,Palmdale,"5637 Ale Way, Palmdale, CA 93551",null,Single Family,https://www.zillow.com/homedetails/5637-Ale-Way-Palmdale-CA-93551/62018328_zpid/,House for sale,0.34 acres,14810.4,No Data,"$629,999","$3,000/mo","3,344",CA,5637 Ale Way,2004,"$630,005",$188,93551
1,3,Sacramento,"2016 5th St, Sacramento, CA 95818",None,Single Family,https://www.zillow.com/homedetails/2016-5th-St-Sacramento-CA-95818/25788759_zpid/,House for sale,"3,998 sqft",3998.0,On street,"$449,000","$1,895/mo",924,CA,2016 5th St,1922,"$459,784",$486,95818
3,4,Victorville,"14408 Black Mountain Pl, Victorville, CA 92394",None,Single Family,https://www.zillow.com/homedetails/14408-Black-Mountain-Pl-Victorville-CA-92394/79566760_zpid/,House for sale,"7,213 sqft",7213.0,3 spaces,"$320,000","$2,100/mo","2,972",CA,14408 Black Mountain Pl,2006,"$328,088",$108,92394
15,8,Calabasas,"23594 Park South St, Calabasas, CA 91302",$415/month,Single Family,https://www.zillow.com/homedetails/23594-Park-South-St-Calabasas-CA-91302/95527321_zpid/,House for sale,15 acres,653400.0,9 spaces,"$25,000,000","$68,667/mo","24,491",CA,23594 Park South St,2013,"$22,921,358","$1,021",91302
6,5,LosAngeles,"9248 Swallow Dr, Los Angeles, CA 90069",$14/month,Single Family,https://www.zillow.com/homedetails/9248-Swallow-Dr-Los-Angeles-CA-90069/20799634_zpid/,House for sale,0.47 acres,20473.2,2 spaces,"$7,825,000","$25,230/mo","5,200",CA,9248 Swallow Dr,2007,"$7,638,948","$1,505",90069
2,3,LongBeach,"1401 Orange Ave, Long Beach, CA 90813",None,Single Family,https://www.zillow.com/homedetails/1401-Orange-Ave-Long-Beach-CA-90813/21234487_zpid/,House for sale,"5,741 sqft",5741.0,4 spaces,"$599,999","$2,925/mo","2,000",CA,1401 Orange Ave,1926,"$600,973",$300,90813
2,4,Sacramento,"1 Velarde Ct, Sacramento, CA 95831",None,Single Family,https://www.zillow.com/homedetails/1-Velarde-Ct-Sacramento-CA-95831/25830995_zpid/,House for sale,"9,104 sqft",9104.0,3 spaces,"$549,900","$2,200/mo","2,137",CA,1 Velarde Ct,1988,"$559,967",$257,95831
--,3,Madera,"301 Fairview Ave, Madera, CA 93637",None,Single Family,https://www.zillow.com/homedetails/301-Fairview-Ave-Madera-CA-93637/19124395_zpid/,House for sale,0.26 acres,11325.6,2 spaces,"$299,000","$1,600/mo","2,324",CA,301 Fairview Ave,1950,"$320,108",$129,93637
3,4,Brentwood,"590 Ash St, Brentwood, CA 94513",null,Single Family,https://www.zillow.com/homedetails/590-Ash-St-Brentwood-CA-94513/54625028_zpid/,House for sale,"3,998 sqft",3998.0,2 spaces,"$550,000","$2,800/mo","1,966",CA,590 Ash St,2001,"$552,682",$280,94513
1,2,Oakland,"4325 Howe St, Oakland, CA 94611",null,Single Family,https://www.zillow.com/homedetails/4325-Howe-St-Oakland-CA-94611/24750649_zpid/,House for sale,"4,373 sqft",4373.0,No Data,"$799,000","$3,500/mo",969,CA,4325 Howe St,1914,"$973,602",$825,94611
3,3,RanchoSantaMargarita,"7 Via Mariposa, Rancho Santa Margarita, CA 92688",$65/month,Single Family,https://www.zillow.com/homedetails/7-Via-Mariposa-Rancho-Santa-Margarita-CA-92688/25632471_zpid/,House for sale,"3,920 sqft",3920.0,2 spaces,"$720,000","$3,199/mo","1,551",CA,7 Via Mariposa,1990,"$721,645",$464,92688
3,3,Altadena,"3026 Olive Ave, Altadena, CA 91001",None,Single Family,https://www.zillow.com/homedetails/3026-Olive-Ave-Altadena-CA-91001/20910924_zpid/,House for sale,0.29 acres,12632.4,1 space,"$825,000","$2,800/mo","1,271",CA,3026 Olive Ave,1925,"$897,279",$649,91001
2,3,SanBernardino,"1364 Alto Ct, San Bernardino, CA 92404",None,Single Family,https://www.zillow.com/homedetails/1364-Alto-Ct-San-Bernardino-CA-92404/17247782_zpid/,House for sale,"7,348 sqft",7348.0,2 spaces,"$279,900","$1,600/mo","1,101",CA,1364 Alto Ct,1955,"$282,139",$254,92404
1,2,Orland,"17 E Colusa St, Orland, CA 95963",None,Single Family,https://www.zillow.com/homedetails/17-E-Colusa-St-Orland-CA-95963/18811008_zpid/,House for sale,"6,743 sqft",6743.0,2 spaces,"$220,000",null,888,CA,17 E Colusa St,1949,null,$248,95963
2,3,AppleValley,"22888 Sitting Bull Rd, Apple Valley, CA 92308",null,Single Family,https://www.zillow.com/homedetails/22888-Sitting-Bull-Rd-Apple-Valley-CA-92308/17461624_zpid/,House for sale,1.02 acres,44431.2,2 spaces,"$275,000","$1,500/mo","1,559",CA,22888 Sitting Bull Rd,1992,"$273,970",$176,92308
3,4,Anderson,"16342 Craig Ln, Anderson, CA 96007",null,Single Family,https://www.zillow.com/homedetails/16342-Craig-Ln-Anderson-CA-96007/15246778_zpid/,House for sale,1 acre,43560.0,2 spaces,"$359,000",null,"2,307",CA,16342 Craig Ln,2007,null,$156,96007
