Bath,Bed,City,Full_address,HOA,House_type,House_website,Listing_type,Lot,Lot_conversion_to_sqft,Parking,Price,Rent_zestimate,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
2,2,SanDiego,"6747 Friars Rd UNIT 119, San Diego, CA 92108",$420/month,Condo,https://www.zillow.com/homedetails/6747-Friars-Rd-UNIT-119-San-Diego-CA-92108/16943486_zpid/,Condo for sale,null,null,2 spaces,"$410,000","$2,250/mo","1,008",CA,6747 Friars Rd UNIT 119,1979,"$410,089",$407,92108
1,2,SanFrancisco,"83 Mcallister St APT 501, San Francisco, CA 94102",$458/month,Condo,https://www.zillow.com/homedetails/83-Mcallister-St-APT-501-San-Francisco-CA-94102/89236775_zpid/,Condo for sale,null,null,No Data,"$599,900","$3,865/mo",582,CA,83 Mcallister St APT 501,1920,"$615,434","$1,031",94102
3,3,SanLeandro,"14164 Outrigger Dr, San Leandro, CA 94577",$441/month,Condo,https://www.zillow.com/homedetails/14164-Outrigger-Dr-San-Leandro-CA-94577/24899481_zpid/,Condo for sale,null,null,2 spaces,"$635,000","$2,900/mo","1,595",CA,14164 Outrigger Dr,1988,"$667,402",$398,94577
3,3,Ventura,"465 Franklin Ln, Ventura, CA 93001",$384/month,Condo,https://www.zillow.com/homedetails/465-Franklin-Ln-Ventura-CA-93001/16322791_zpid/,Condo for sale,null,null,2 spaces,"$449,000","$2,600/mo","1,264",CA,465 Franklin Ln,1986,"$449,002",$355,93001
2,3,PortHueneme,"707 Reef Cir, Port Hueneme, CA 93041",$459/month,Condo,https://www.zillow.com/homedetails/707-Reef-Cir-Port-Hueneme-CA-93041/16410253_zpid/,Condo for sale,null,null,1 space,"$445,000","$2,500/mo","1,197",CA,707 Reef Cir,1977,"$445,001",$372,93041
2,2,Pasadena,"388 S Los Robles Ave #104, Pasadena, CA",$336/month,Condo,https://www.zillow.com/homedetails/388-S-Los-Robles-Ave-104-Pasadena-CA-91101/2080271539_zpid/,New construction,null,null,2 spaces,"$750,000",null,"1,000",CA,388 S Los Robles Ave #104,2019,null,$750,null
2,2,Campbell,"605 Marathon Dr, Campbell, CA 95008",$471/month,Condo,https://www.zillow.com/homedetails/605-Marathon-Dr-Campbell-CA-95008/19613455_zpid/,Condo for sale,null,null,2 spaces,"$695,000","$2,750/mo",953,CA,605 Marathon Dr,1978,"$715,867",$729,95008
1,1,CostaMesa,"440 Bryson Spgs, Costa Mesa, CA 92627",$420/month,Condo,https://www.zillow.com/homedetails/440-Bryson-Spgs-Costa-Mesa-CA-92627/25742373_zpid/,Condo for sale,null,null,2 spaces,"$325,000","$1,950/mo",768,CA,440 Bryson Spgs,1980,"$325,001",$423,92627
2,2,SantaClarita,"26103 Mcbean Pkwy UNIT 130, Santa Clarita, CA 91355",$335/month,Condo,https://www.zillow.com/homedetails/26103-Mcbean-Pkwy-UNIT-130-Santa-Clarita-CA-91355/20226853_zpid/,For sale by owner,null,null,"Carport, Attached Garage","$425,000","$2,450/mo","1,154",CA,26103 Mcbean Pkwy UNIT 130,1986,"$448,016",$368,91355
2,2,RedondoBeach,"2001 Artesia Blvd UNIT 416, Redondo Beach, CA 90278",$394/month,Condo,https://www.zillow.com/homedetails/2001-Artesia-Blvd-UNIT-416-Redondo-Beach-CA-90278/89149127_zpid/,Condo for sale,null,null,2 spaces,"$625,000","$2,500/mo","1,040",CA,2001 Artesia Blvd UNIT 416,2008,"$625,005",$601,90278
3,3,ChulaVista,"2330 Lago Ventana, Chula Vista, CA 91914",$255/month,Condo,https://www.zillow.com/homedetails/2330-Lago-Ventana-Chula-Vista-CA-91914/17145714_zpid/,Condo for sale,null,null,2 spaces,"$475,000","$2,450/mo","1,390",CA,2330 Lago Ventana,1999,"$480,047",$342,91914
3,3,SanDimas,"522 Walker Rd, San Dimas, CA 91773",$285/month,Condo,https://www.zillow.com/homedetails/522-Walker-Rd-San-Dimas-CA-91773/21529867_zpid/,Condo for sale,null,null,2 spaces,"$469,900","$2,650/mo","1,657",CA,522 Walker Rd,1986,"$472,621",$284,91773
2,2,CaliforniaCity,"21309 Conklin Ct, California City, CA 93505",$385/month,Condo,https://www.zillow.com/homedetails/21309-Conklin-Ct-California-City-CA-93505/18962766_zpid/,Condo for sale,null,null,2 spaces,"$130,000","$1,244/mo","1,619",CA,21309 Conklin Ct,1980,"$126,083",$80,93505
1,1,Camarillo,"243 Riverdale Ct APT 405, Camarillo, CA 93012",$354/month,Condo,https://www.zillow.com/homedetails/243-Riverdale-Ct-APT-405-Camarillo-CA-93012/70591979_zpid/,Condo for sale,null,null,1 space,"$359,900","$2,030/mo",772,CA,243 Riverdale Ct APT 405,2006,"$359,900",$466,93012
2,3,Davis,"619 Villanova Dr, Davis, CA 95616",None,Condo,https://www.zillow.com/homedetails/619-Villanova-Dr-Davis-CA-95616/16520539_zpid/,Condo for sale,null,null,1 space,"$550,000","$2,300/mo","1,311",CA,619 Villanova Dr,1972,"$556,285",$420,95616
3,2,HuntingtonBeach,"16045 Warmington Ln #75, Huntington Beach, CA 92649",$330/month,Condo,https://www.zillow.com/homedetails/16045-Warmington-Ln-75-Huntington-Beach-CA-92649/25739468_zpid/,Condo for sale,null,null,1 space,"$305,000","$2,380/mo","1,229",CA,16045 Warmington Ln #75,1980,"$306,752",$248,92649
2,2,SanDiego,"2624 Worden St UNIT 181, San Diego, CA 92110",$402/month,Condo,https://www.zillow.com/homedetails/2624-Worden-St-UNIT-181-San-Diego-CA-92110/16965666_zpid/,Condo for sale,null,null,1 space,"$449,000","$2,300/mo",976,CA,2624 Worden St UNIT 181,1969,"$449,136",$460,92110
3,3,Woodland,"669 Knollwood Dr, Woodland, CA 95695",$335/month,Condo,https://www.zillow.com/homedetails/669-Knollwood-Dr-Woodland-CA-95695/16536743_zpid/,For sale by owner,null,null,1 space,"$325,000","$2,200/mo","1,566",CA,669 Knollwood Dr,1974,"$290,296",$208,95695
4,3,PalmDesert,"10 Lost River Dr, Palm Desert, CA 92211","$1,305/month",Condo,https://www.zillow.com/homedetails/10-Lost-River-Dr-Palm-Desert-CA-92211/18089245_zpid/,Condo for sale,null,null,3 spaces,"$649,000","$4,500/mo","3,475",CA,10 Lost River Dr,1983,"$629,524",$187,92211
4,2,LosAngeles,"1050 S Grand Ave SUITE 2, Los Angeles, CA 90015","$2,140/month",Condo,https://www.zillow.com/homedetails/1050-S-Grand-Ave-SUITE-2-Los-Angeles-CA-90015/250349867_zpid/,Condo for sale,null,null,2 spaces,"$5,500,000","$17,693/mo","3,930",CA,1050 S Grand Ave SUITE 2,2017,"$5,403,651","$1,399",90015
1,1,LosAngeles,"939 S Broadway #809, Los Angeles, CA 90015",$504/month,Condo,https://www.zillow.com/homedetails/939-S-Broadway-809-Los-Angeles-CA-90015/2080326801_zpid/,Condo for sale,null,null,No Data,"$609,000",null,730,CA,939 S Broadway #809,No Data,null,$834,90015
2,2,Fullerton,"2380 W Orangethorpe Ave APT 13, Fullerton, CA 92833",$395/month,Condo,https://www.zillow.com/homedetails/2380-W-Orangethorpe-Ave-APT-13-Fullerton-CA-92833/25655698_zpid/,Condo for sale,null,null,3 spaces,"$429,900","$2,190/mo","1,103",CA,2380 W Orangethorpe Ave APT 13,1983,"$395,825",$390,92833
3,3,AlisoViejo,"4 Chatham Ct, Aliso Viejo, CA 92656",$125/month,Condo,https://www.zillow.com/homedetails/4-Chatham-Ct-Aliso-Viejo-CA-92656/25746126_zpid/,Condo for sale,null,null,2 spaces,"$638,800","$2,500/mo","1,400",CA,4 Chatham Ct,1996,"$638,803",$456,92656
3,3,Temecula,"40010 Spring Place Ct, Temecula, CA 92591",$95/month,Condo,https://www.zillow.com/homedetails/40010-Spring-Place-Ct-Temecula-CA-92591/83151416_zpid/,Condo for sale,null,null,2 spaces,"$378,888","$2,150/mo","1,577",CA,40010 Spring Place Ct,2007,"$378,294",$240,92591
2,2,PalmDesert,"152 Desert Falls Cir, Palm Desert, CA 92211",$608/month,Condo,https://www.zillow.com/homedetails/152-Desert-Falls-Cir-Palm-Desert-CA-92211/18082927_zpid/,Condo for sale,null,null,6 spaces,"$230,000","$2,050/mo","1,330",CA,152 Desert Falls Cir,1988,"$222,837",$173,92211
3,2,LosAngeles,"11377 Osborne Pl UNIT 20, Los Angeles, CA 91342",$370/month,Condo,https://www.zillow.com/homedetails/11377-Osborne-Pl-UNIT-20-Los-Angeles-CA-91342/20083088_zpid/,Condo for sale,null,null,2 spaces,"$347,000","$2,150/mo",922,CA,11377 Osborne Pl UNIT 20,1989,"$348,600",$376,91342
1,2,HuntingtonBeach,"18252 Parkview Ln APT 108, Huntington Beach, CA 92648",$309/month,Condo,https://www.zillow.com/homedetails/18252-Parkview-Ln-APT-108-Huntington-Beach-CA-92648/25703872_zpid/,Condo for sale,null,null,1 space,"$349,000","$1,995/mo",766,CA,18252 Parkview Ln APT 108,1984,"$349,001",$456,92648
2,2,Colton,"936 Fairway Dr APT 28, Colton, CA 92324",$255/month,Condo,https://www.zillow.com/homedetails/936-Fairway-Dr-APT-28-Colton-CA-92324/17254745_zpid/,Condo for sale,null,null,1 space,"$200,000","$1,600/mo","1,172",CA,936 Fairway Dr APT 28,1982,"$200,001",$171,92324
3,3,Fairfield,"73 Manchester Dr, Fairfield, CA 94533",$416/month,Condo,https://www.zillow.com/homedetails/73-Manchester-Dr-Fairfield-CA-94533/2087957259_zpid/,Condo for sale,null,null,No Data,"$349,900",null,"1,432",CA,73 Manchester Dr,1994,null,$244,94533
1,2,LosAngeles,"11414 S Budlong Ave APT 8, Los Angeles, CA 90044",$180/month,Condo,https://www.zillow.com/homedetails/11414-S-Budlong-Ave-APT-8-Los-Angeles-CA-90044/20975074_zpid/,Condo for sale,null,null,2 spaces,"$285,000","$2,300/mo",921,CA,11414 S Budlong Ave APT 8,1985,"$286,228",$309,90044
2,2,Dublin,"3385 Dublin Blvd UNIT 229, Dublin, CA 94568",$375/month,Condo,https://www.zillow.com/homedetails/3385-Dublin-Blvd-UNIT-229-Dublin-CA-94568/82836100_zpid/,Condo for sale,null,null,2 spaces,"$585,000","$2,600/mo","1,066",CA,3385 Dublin Blvd UNIT 229,2007,"$592,476",$549,94568
2,2,RanchoPalosVerdes,"32614 Coastsite Dr UNIT 107, Rancho Palos Verdes, CA 90275",$616/month,Condo,https://www.zillow.com/homedetails/32614-Coastsite-Dr-UNIT-107-Rancho-Palos-Verdes-CA-90275/21357057_zpid/,Condo for sale,null,null,4 spaces,"$749,900","$3,100/mo","1,433",CA,32614 Coastsite Dr UNIT 107,1964,"$749,919",$523,90275
2,2,Placerville,"3593 Cedar Ravine Rd, Placerville, CA 95667",$250/month,Condo,https://www.zillow.com/homedetails/3593-Cedar-Ravine-Rd-Placerville-CA-95667/18591150_zpid/,For sale by owner,null,null,2 spaces,"$255,000","$1,550/mo","1,100",CA,3593 Cedar Ravine Rd,1980,"$217,419",$232,95667
2,3,Dublin,"7145 Dublin Meadows St APT G, Dublin, CA 94568",$325/month,Condo,https://www.zillow.com/homedetails/7145-Dublin-Meadows-St-APT-G-Dublin-CA-94568/25070070_zpid/,Condo for sale,null,null,1 space,"$619,888","$2,990/mo","1,215",CA,7145 Dublin Meadows St APT G,1992,"$630,271",$510,94568
2,2,Arcadia,"1200 W Huntington Dr UNIT 24, Arcadia, CA 91007",$329/month,Condo,https://www.zillow.com/homedetails/1200-W-Huntington-Dr-UNIT-24-Arcadia-CA-91007/20730219_zpid/,Condo for sale,null,null,1 space,"$449,888","$2,450/mo","1,172",CA,1200 W Huntington Dr UNIT 24,1965,"$454,022",$384,91007
2,2,Glendale,"424 Oak St UNIT 331, Glendale, CA 91204",$400/month,Condo,https://www.zillow.com/homedetails/424-Oak-St-UNIT-331-Glendale-CA-91204/20854273_zpid/,Condo for sale,null,null,2 spaces,"$430,000","$2,425/mo","1,012",CA,424 Oak St UNIT 331,1985,"$440,787",$425,91204
2,2,PalmDesert,"43376 Cook St UNIT 125, Palm Desert, CA 92211",$295/month,Condo,https://www.zillow.com/homedetails/43376-Cook-St-UNIT-125-Palm-Desert-CA-92211/69287891_zpid/,Condo for sale,null,null,2 spaces,"$196,400","$1,495/mo","1,005",CA,43376 Cook St UNIT 125,1987,"$189,161",$195,92211
2,2,SantaAna,"2521 W Sunflower Ave UNIT P13, Santa Ana, CA 92704",$252/month,Condo,https://www.zillow.com/homedetails/2521-W-Sunflower-Ave-UNIT-P13-Santa-Ana-CA-92704/25723769_zpid/,Condo for sale,null,null,2 spaces,"$339,500","$1,992/mo",878,CA,2521 W Sunflower Ave UNIT P13,1970,"$340,914",$387,92704
3,2,SanJuanCapistrano,"27851 Paseo Del Sol, San Juan Capistrano, CA 92675",$423/month,Condo,https://www.zillow.com/homedetails/27851-Paseo-Del-Sol-San-Juan-Capistrano-CA-92675/25711075_zpid/,Condo for sale,null,null,2 spaces,"$599,000","$2,800/mo","1,265",CA,27851 Paseo Del Sol,1992,"$555,933",$474,92675
2,3,Fresno,"1010 S Clovis Ave APT 109, Fresno, CA 93727",$363/month,Condo,https://www.zillow.com/homedetails/1010-S-Clovis-Ave-APT-109-Fresno-CA-93727/18767742_zpid/,Condo for sale,null,null,2 spaces,"$255,000","$1,384/mo","1,611",CA,1010 S Clovis Ave APT 109,1986,"$165,222",$158,93727
2,3,Roseville,"410 Grove St, Roseville, CA 95678",None,Condo,https://www.zillow.com/homedetails/410-Grove-St-Roseville-CA-95678/17652245_zpid/,Condo for sale,null,null,1 space,"$399,000","$1,450/mo","1,150",CA,410 Grove St,1900,"$403,233",$347,95678
1,2,SantaRosa,"2690 Westberry Dr, Santa Rosa, CA 95403",$400/month,Condo,https://www.zillow.com/homedetails/2690-Westberry-Dr-Santa-Rosa-CA-95403/15784374_zpid/,Condo for sale,null,null,"Off street, Detached Garage","$300,000","$2,000/mo",994,CA,2690 Westberry Dr,1986,"$320,923",$302,95403
2,3,Oceanside,"217 Stage Coach Rd, Oceanside, CA 92057",$375/month,Condo,https://www.zillow.com/homedetails/217-Stage-Coach-Rd-Oceanside-CA-92057/16599320_zpid/,Condo for sale,null,null,2 spaces,"$425,000","$2,700/mo","1,570",CA,217 Stage Coach Rd,1975,"$425,002",$271,92057
1,Studio,LosAngeles,"800 W 1st St APT 1304, Los Angeles, CA 90012",$519/month,Condo,https://www.zillow.com/homedetails/800-W-1st-St-APT-1304-Los-Angeles-CA-90012/20625855_zpid/,Condo for sale,null,null,1 space,"$485,000","$2,050/mo",481,CA,800 W 1st St APT 1304,1968,"$485,005","$1,008",90012
3,3,Temecula,"44020 Rivo Ct, Temecula, CA 92592",$229/month,Condo,https://www.zillow.com/homedetails/44020-Rivo-Ct-Temecula-CA-92592/145635140_zpid/,Condo for sale,null,null,2 spaces,"$388,900","$2,100/mo","1,319",CA,44020 Rivo Ct,2014,"$384,762",$295,92592
2,1,SantaMonica,"1511 16th St APT 204, Santa Monica, CA 90404",$316/month,Condo,https://www.zillow.com/homedetails/1511-16th-St-APT-204-Santa-Monica-CA-90404/20479863_zpid/,Condo for sale,null,null,Detached Garage,"$850,000",null,800,CA,1511 16th St APT 204,1991,null,"$1,062",90404
1,1,LosAngeles,"939 S Broadway #809, Los Angeles, CA 90015",$504/month,Condo,https://www.zillow.com/homedetails/939-S-Broadway-809-Los-Angeles-CA-90015/2080326801_zpid/,Condo for sale,null,null,No Data,"$609,000",null,730,CA,939 S Broadway #809,No Data,null,$834,90015
1,Studio,DalyCity,"1551 Southgate Ave APT 333, Daly City, CA 94015",$435/month,Condo,https://www.zillow.com/homedetails/1551-Southgate-Ave-APT-333-Daly-City-CA-94015/15624888_zpid/,Condo for sale,null,null,Attached Garage,"$378,000","$2,200/mo",495,CA,1551 Southgate Ave APT 333,1974,"$405,878",$764,94015
1,2,Carpinteria,"5930 Birch St APT 4, Carpinteria, CA 93013",$330/month,Condo,https://www.zillow.com/homedetails/5930-Birch-St-APT-4-Carpinteria-CA-93013/15873959_zpid/,Condo for sale,null,null,1 space,"$459,000","$2,800/mo",945,CA,5930 Birch St APT 4,1972,"$451,913",$486,93013
3,3,CostaMesa,"345 University Dr APT K3, Costa Mesa, CA 92627",$320/month,Condo,https://www.zillow.com/homedetails/345-University-Dr-APT-K3-Costa-Mesa-CA-92627/2080269128_zpid/,Condo for sale,null,null,2 spaces,"$635,000",null,"1,348",CA,345 University Dr APT K3,1974,null,$471,92627
1,1,SantaAna,"1040 W Macarthur Blvd APT 14, Santa Ana, CA 92707",$352/month,Condo,https://www.zillow.com/homedetails/1040-W-Macarthur-Blvd-APT-14-Santa-Ana-CA-92707/25736781_zpid/,Condo for sale,null,null,1 space,"$229,900","$1,650/mo",504,CA,1040 W Macarthur Blvd APT 14,1969,"$234,999",$456,92707
2,2,Murrieta,"39189 Turtle Bay UNIT F, Murrieta, CA 92563",$260/month,Condo,https://www.zillow.com/homedetails/39189-Turtle-Bay-UNIT-F-Murrieta-CA-92563/61302985_zpid/,Condo for sale,null,null,3 spaces,"$264,900","$1,650/mo",961,CA,39189 Turtle Bay UNIT F,2002,"$265,903",$276,92563
1,1,Sacramento,"4200 E Commerce Way UNIT 613, Sacramento, CA 95834",$367/month,Condo,https://www.zillow.com/homedetails/4200-E-Commerce-Way-UNIT-613-Sacramento-CA-95834/64744364_zpid/,Condo for sale,null,null,1 space,"$175,000","$1,295/mo",667,CA,4200 E Commerce Way UNIT 613,2004,"$176,225",$262,95834
1,2,LagunaWoods,"58 Calle Cadiz UNIT H, Laguna Woods, CA 92637",No Data,Condo,https://www.zillow.com/homedetails/58-Calle-Cadiz-UNIT-H-Laguna-Woods-CA-92637/2080252690_zpid/,Foreclosure,null,null,No Data,"$309,900",null,951,CA,58 Calle Cadiz UNIT H,1964,null,$326,92637
2,2,SanMarcos,"1682 Via Caminar, San Marcos, CA 92078",$455/month,Condo,https://www.zillow.com/homedetails/1682-Via-Caminar-San-Marcos-CA-92078/16674346_zpid/,Condo for sale,null,null,3 spaces,"$380,000","$2,433/mo","1,076",CA,1682 Via Caminar,1990,"$380,002",$353,92078
2,3,DosPalos,"1042 California Ave, Dos Palos, CA 93620",None,Condo,https://www.zillow.com/homedetails/1042-California-Ave-Dos-Palos-CA-93620/19163433_zpid/,Condo for sale,null,null,1 space,"$274,900","$1,700/mo","2,086",CA,1042 California Ave,1941,"$266,737",$132,93620
3,2,LosAngeles,"11377 Osborne Pl UNIT 20, Los Angeles, CA 91342",$370/month,Condo,https://www.zillow.com/homedetails/11377-Osborne-Pl-UNIT-20-Los-Angeles-CA-91342/20083088_zpid/,Condo for sale,null,null,2 spaces,"$347,000","$2,150/mo",922,CA,11377 Osborne Pl UNIT 20,1989,"$348,600",$376,91342
1,1,Richmond,"12 Lakeshore Ct, Richmond, CA 94804",$409/month,Condo,https://www.zillow.com/homedetails/12-Lakeshore-Ct-Richmond-CA-94804/72554304_zpid/,Condo for sale,null,null,1 space,"$399,000",null,779,CA,12 Lakeshore Ct,1991,null,$512,94804
2,3,Placentia,"212 S Kraemer Blvd UNIT 2703, Placentia, CA 92870",$333/month,Condo,https://www.zillow.com/homedetails/212-S-Kraemer-Blvd-UNIT-2703-Placentia-CA-92870/25737358_zpid/,Condo for sale,null,null,1 space,"$419,000","$2,400/mo","1,052",CA,212 S Kraemer Blvd UNIT 2703,1972,"$422,581",$398,92870
3,3,AlisoViejo,"4 Chatham Ct, Aliso Viejo, CA 92656",$125/month,Condo,https://www.zillow.com/homedetails/4-Chatham-Ct-Aliso-Viejo-CA-92656/25746126_zpid/,Condo for sale,null,null,2 spaces,"$638,800","$2,500/mo","1,400",CA,4 Chatham Ct,1996,"$638,803",$456,92656
2,2,Irvine,"3302 Ladrillo Aisle, Irvine, CA 92606",$245/month,Condo,https://www.zillow.com/homedetails/3302-Ladrillo-Aisle-Irvine-CA-92606/25764992_zpid/,Condo for sale,null,null,2 spaces,"$585,000","$2,495/mo","1,028",CA,3302 Ladrillo Aisle,1995,"$585,000",$569,92606
2,3,SanDiego,"3550 Ruffin Rd UNIT 263, San Diego, CA 92123",$330/month,Condo,https://www.zillow.com/homedetails/3550-Ruffin-Rd-UNIT-263-San-Diego-CA-92123/16919743_zpid/,Condo for sale,null,null,1 space,"$399,900","$2,150/mo",952,CA,3550 Ruffin Rd UNIT 263,1973,"$400,988",$420,92123
1,2,ScottsValley,"311 Bean Creek Rd APT 304, Scotts Valley, CA 95066",$503/month,Condo,https://www.zillow.com/homedetails/311-Bean-Creek-Rd-APT-304-Scotts-Valley-CA-95066/16121662_zpid/,Condo for sale,null,null,Carport,"$510,000","$2,500/mo","1,012",CA,311 Bean Creek Rd APT 304,1981,"$521,025",$504,95066
2,4,RanchoCordova,"2716 Aramon Dr, Rancho Cordova, CA 95670",None,Condo,https://www.zillow.com/homedetails/2716-Aramon-Dr-Rancho-Cordova-CA-95670/25859683_zpid/,Condo for sale,null,null,2 spaces,"$314,500","$1,595/mo","1,096",CA,2716 Aramon Dr,1955,"$319,150",$287,95670
2,2,MammothLakes,"808 Canyon Blvd #109, Mammoth Lakes, CA 93546",$615/month,Condo,https://www.zillow.com/homedetails/808-Canyon-Blvd-109-Mammoth-Lakes-CA-93546/19229723_zpid/,Condo for sale,null,null,No Data,"$397,000",null,"1,152",CA,808 Canyon Blvd #109,1970,null,$345,93546
2,2,HuntingtonBeach,"16581 Grunion, Huntington Beach, CA 92649",$570/month,Condo,https://www.zillow.com/homedetails/16581-Grunion-Huntington-Beach-CA-92649/2105492396_zpid/,Condo for sale,null,null,1 space,"$310,000",null,"1,166",CA,16581 Grunion,1980,null,$266,92649
3,3,MorenoValley,"27939 Cactus Ave UNIT C, Moreno Valley, CA 92555",$309/month,Condo,https://www.zillow.com/homedetails/27939-Cactus-Ave-UNIT-C-Moreno-Valley-CA-92555/69282904_zpid/,Condo for sale,null,null,4 spaces,"$270,000","$1,900/mo","1,781",CA,27939 Cactus Ave UNIT C,2006,"$292,102",$152,92555
2,2,StevensonRanch,"25522 Hemingway Ave UNIT C, Stevenson Ranch, CA 91381",$275/month,Condo,https://www.zillow.com/homedetails/25522-Hemingway-Ave-UNIT-C-Stevenson-Ranch-CA-91381/20203836_zpid/,Condo for sale,null,null,1 space,"$395,000","$2,500/mo","1,127",CA,25522 Hemingway Ave UNIT C,1993,"$395,673",$350,91381
2,2,LakeForest,"26154 Hillsford Pl, Lake Forest, CA 92630",$395/month,Condo,https://www.zillow.com/homedetails/26154-Hillsford-Pl-Lake-Forest-CA-92630/25746650_zpid/,Condo for sale,null,null,1 space,"$450,000","$2,365/mo","1,190",CA,26154 Hillsford Pl,1980,"$450,089",$378,92630
3,2,MorganHill,"18435 Jade Ln, Morgan Hill, CA 95037",$300/month,Condo,https://www.zillow.com/homedetails/18435-Jade-Ln-Morgan-Hill-CA-95037/89473208_zpid/,Condo for sale,null,null,2 spaces,"$463,000","$3,000/mo","1,374",CA,18435 Jade Ln,2008,"$470,436",$337,95037
1,1,SanDiego,"1250 Cleveland Ave UNIT G202, San Diego, CA 92103",$404/month,Condo,https://www.zillow.com/homedetails/1250-Cleveland-Ave-UNIT-G202-San-Diego-CA-92103/16956175_zpid/,Condo for sale,null,null,2 spaces,"$440,000","$2,100/mo",732,CA,1250 Cleveland Ave UNIT G202,1991,"$413,895",$601,92103
1,1,SanDiego,"1250 Cleveland Ave #2011-G-202, San Diego, CA 92103",$404/month,Condo,https://www.zillow.com/homedetails/1250-Cleveland-Ave-2011-G-202-San-Diego-CA-92103/2080253175_zpid/,Condo for sale,null,null,2 spaces,"$440,000",null,732,CA,1250 Cleveland Ave #2011-G-202,1991,null,$601,92103
2,2,Oxnard,"3050 Moss Landing Blvd, Oxnard, CA 93036",$175/month,Condo,https://www.zillow.com/homedetails/3050-Moss-Landing-Blvd-Oxnard-CA-93036/82779469_zpid/,Condo for sale,null,null,4 spaces,"$419,500","$2,450/mo","1,386",CA,3050 Moss Landing Blvd,2008,"$406,017",$303,93036
3,3,Ontario,"1034 E 6th St #U403, Ontario, CA 91764",$275/month,Condo,https://www.zillow.com/homedetails/1034-E-6th-St-U403-Ontario-CA-91764/2080285020_zpid/,Condo for sale,null,null,2 spaces,"$319,900",null,"1,069",CA,1034 E 6th St #U403,1991,null,$299,91764
