Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
House for sale,"$499,000","8205 Spring Dr, Forestville, CA 95436",8205 Spring Dr,Forestville,CA,95436,2,1,700,"6,534 sqft",6534.0,Single Family,1958,0 spaces,null,"$460,494","$2,300/mo",$713,https://www.zillow.com/homedetails/8205-Spring-Dr-Forestville-CA-95436/15815637_zpid/
House for sale,"$285,000","23905 Hitching Post Rd, Sonora, CA 95370",23905 Hitching Post Rd,Sonora,CA,95370,3,2,"1,208","9,147 sqft",9147.0,Single Family,1980,0 spaces,null,null,null,$236,https://www.zillow.com/homedetails/23905-Hitching-Post-Rd-Sonora-CA-95370/16201001_zpid/
House for sale,"$75,000","247 E Houston St, Coalinga, CA 93210",247 E Houston St,Coalinga,CA,93210,2,1,660,"4,033 sqft",4033.0,Single Family,1939,"Garage, Garage - Attached",null,"$71,785","$1,100/mo",$114,https://www.zillow.com/homedetails/247-E-Houston-St-Coalinga-CA-93210/64594542_zpid/
House for sale,"$359,500","1181 Judi Ct, Marysville, CA 95901",1181 Judi Ct,Marysville,CA,95901,3,2,"1,444","9,147 sqft",9147.0,Single Family,2003,"Garage - Attached, Covered",null,"$356,497","$2,000/mo",$249,https://www.zillow.com/homedetails/1181-Judi-Ct-Marysville-CA-95901/63069669_zpid/
House for sale,"$1,350,000","14 Corte Los Sombras, Greenbrae, CA 94904",14 Corte Los Sombras,Greenbrae,CA,94904,5,4,"2,688",0.26 Acres,11325.6,Single Family,1948,"Garage, Garage - Attached, Covered",null,"$1,350,011","$5,250/mo",$502,https://www.zillow.com/homedetails/14-Corte-Los-Sombras-Greenbrae-CA-94904/19271393_zpid/
House for sale,"$625,000","28889 Golden Dawn Dr, Menifee, CA 92584",28889 Golden Dawn Dr,Menifee,CA,92584,5,4,"3,474","7,405 sqft",7405.0,Single Family,2006,"Garage - Attached, Covered",null,"$625,695","$2,800/mo",$180,https://www.zillow.com/homedetails/28889-Golden-Dawn-Dr-Menifee-CA-92584/69273017_zpid/
House for sale,"$219,000","230 Sunset St, Red Bluff, CA 96080",230 Sunset St,RedBluff,CA,96080,3,1,"1,080",0.27 Acres,11761.2,Single Family,1959,"Garage - Attached, Covered",null,"$218,178","$1,895/mo",$203,https://www.zillow.com/homedetails/230-Sunset-St-Red-Bluff-CA-96080/16175228_zpid/
House for sale,"$649,900","25327 Avenida Ronada, Santa Clarita, CA 91355",25327 Avenida Ronada,SantaClarita,CA,91355,4,3,"1,741","7,100 sqft",7100.0,Single Family,1968,"Garage - Attached, Covered",$42/mo,"$657,659","$3,495/mo",$373,https://www.zillow.com/homedetails/25327-Avenida-Ronada-Santa-Clarita-CA-91355/63088916_zpid/
House for sale,"$325,000","9357 Bellegrave Ave, Jurupa Valley, CA 92509",9357 Bellegrave Ave,JurupaValley,CA,92509,3,2,"1,314",0.25 Acres,10890.0,Single Family,1940,"Garage - Attached, Garage - Detached, Covered",null,"$325,075","$2,300/mo",$247,https://www.zillow.com/homedetails/9357-Bellegrave-Ave-Jurupa-Valley-CA-92509/17821602_zpid/
House for sale,"$749,000","67 Dartmouth Dr, Rancho Mirage, CA 92270",67 Dartmouth Dr,RanchoMirage,CA,92270,3,3,"2,950","5,662 sqft",5662.0,Single Family,1983,"Garage - Attached, Garage - Detached, Covered","$1,103/mo","$741,094","$6,000/mo",$254,https://www.zillow.com/homedetails/67-Dartmouth-Dr-Rancho-Mirage-CA-92270/18141000_zpid/
House for sale,"$624,900","11525 Arguello Dr, Jurupa Valley, CA 91752",11525 Arguello Dr,JurupaValley,CA,91752,3,2,"1,784",0.46 Acres,20037.6,Single Family,1984,"Garage - Attached, Covered",null,"$626,955","$2,700/mo",$350,https://www.zillow.com/homedetails/11525-Arguello-Dr-Jurupa-Valley-CA-91752/17815362_zpid/
Contingent,"$429,000","1670 Shelburne Ln, Riverside, CA 92506",1670 Shelburne Ln,Riverside,CA,92506,3,2,"1,486","3,920 sqft",3920.0,Single Family,1985,"Garage - Attached, Covered",$120/mo,"$434,719",null,$289,https://www.zillow.com/homedetails/1670-Shelburne-Ln-Riverside-CA-92506/17879143_zpid/
House for sale,"$30,000,000","1st Hwy, Big Sur, CA 93920",1st Hwy,BigSur,CA,93920,11,9,"10,000",350 Acres,15246000.0,Single Family,2012,0 spaces,null,"$27,600,000",null,"$3,000",https://www.zillow.com/homedetails/1st-Hwy-Big-Sur-CA-93920/2077016729_zpid/
House for sale,"$373,700","24843 Bonanza Dr, Long Barn, CA 95346",24843 Bonanza Dr,LongBarn,CA,95346,3,2,"1,760",0.29 Acres,12632.4,Single Family,1965,"Garage - Attached, Covered",null,null,null,$212,https://www.zillow.com/homedetails/24843-Bonanza-Dr-Long-Barn-CA-95346/16189352_zpid/
House for sale,"$299,900","1950 Green Sands Ave, Atwater, CA 95301",1950 Green Sands Ave,Atwater,CA,95301,4,3,"2,104","4,647 sqft",4647.0,Single Family,2005,"Garage - Attached, Covered",$150/mo,"$299,901","$1,650/mo",$143,https://www.zillow.com/homedetails/1950-Green-Sands-Ave-Atwater-CA-95301/64678685_zpid/
House for sale,"$289,900","22671 Alaire Ln, Pioneer, CA 95666",22671 Alaire Ln,Pioneer,CA,95666,2,3,"1,877",1.16 Acres,50529.6,Single Family,1962,"Carport, Covered, Garage",$10/mo,"$336,393","$2,295/mo",$154,https://www.zillow.com/homedetails/22671-Alaire-Ln-Pioneer-CA-95666/18204917_zpid/
House for sale,"$749,888","19250 Sherman Island East Le Rd, Rio Vista, CA 94571",19250 Sherman Island East Le Rd,RioVista,CA,94571,4,2,"2,200",10 Acres,435600.0,Single Family,1986,0 spaces,null,"$749,891","$1,850/mo",$341,https://www.zillow.com/homedetails/19250-Sherman-Island-East-Le-Rd-Rio-Vista-CA-94571/59391875_zpid/
House for sale,"$799,900","19400 Sun Valley Rd, Colfax, CA 95713",19400 Sun Valley Rd,Colfax,CA,95713,3,3,"2,750",5 Acres,217800.0,Single Family,2016,"Garage, Garage - Attached, Covered",null,"$799,901","$3,495/mo",$291,https://www.zillow.com/homedetails/19400-Sun-Valley-Rd-Colfax-CA-95713/17689626_zpid/
New construction,"$1,333,777","2452 Larkey Ln, Walnut Creek, CA 94597",2452 Larkey Ln,WalnutCreek,CA,94597,4,3,"2,755",0.38 Acres,16552.8,Single Family,1959,0 spaces,null,"$1,333,790",null,$484,https://www.zillow.com/homedetails/2452-Larkey-Ln-Walnut-Creek-CA-94597/18407990_zpid/
House for sale,"$335,000","4115 W San Bruno Ave, Fresno, CA 93722",4115 W San Bruno Ave,Fresno,CA,93722,5,3,"2,590","6,098 sqft",6098.0,Single Family,1980,"Garage, Garage - Attached, Covered",null,"$335,002","$1,950/mo",$129,https://www.zillow.com/homedetails/4115-W-San-Bruno-Ave-Fresno-CA-93722/18790543_zpid/
House for sale,"$311,900","8807 E Avenue T14, Littlerock, CA 93543",8807 E Avenue T14,Littlerock,CA,93543,3,2,"1,440",0.91 Acres,39639.6,Single Family,1985,0 spaces,null,"$315,657","$2,150/mo",$217,https://www.zillow.com/homedetails/8807-E-Avenue-T14-Littlerock-CA-93543/20264195_zpid/
House for sale,"$688,000","5000 Netto Dr, Concord, CA 94521",5000 Netto Dr,Concord,CA,94521,3,2,"1,327","10,402 sqft",10402.0,Single Family,1959,"Garage, Garage - Attached, Covered",null,"$723,377",null,$518,https://www.zillow.com/homedetails/5000-Netto-Dr-Concord-CA-94521/18352838_zpid/
House for sale,"$355,000","2309 W Flagstaff Ct, Visalia, CA 93291",2309 W Flagstaff Ct,Visalia,CA,93291,4,2,"1,790","9,269 sqft",9269.0,Single Family,2014,"Garage, Garage - Attached, Covered",null,"$358,831","$1,750/mo",$198,https://www.zillow.com/homedetails/2309-W-Flagstaff-Ct-Visalia-CA-93291/112404741_zpid/
House for sale,"$415,000","10514 Rouselle Dr, Jurupa Valley, CA 91752",10514 Rouselle Dr,JurupaValley,CA,91752,3,2,"1,120","7,405 sqft",7405.0,Single Family,1982,"Garage - Attached, Covered",null,"$417,519","$2,280/mo",$371,https://www.zillow.com/homedetails/10514-Rouselle-Dr-Jurupa-Valley-CA-91752/17812649_zpid/
House for sale,"$2,880,000","22728 Oxnard St, Woodland Hills, CA 91367",22728 Oxnard St,WoodlandHills,CA,91367,5,5,"4,452",0.84 Acres,36590.4,Single Family,1955,"Garage, Garage - Attached, Covered",null,"$2,880,006","$8,980/mo",$647,https://www.zillow.com/homedetails/22728-Oxnard-St-Woodland-Hills-CA-91367/19877791_zpid/
House for sale,"$449,900","1823 Mezger Dr, Woodland, CA 95776",1823 Mezger Dr,Woodland,CA,95776,3,3,"1,795","4,356 sqft",4356.0,Single Family,2013,"Garage, Garage - Attached, Covered",null,"$458,107","$2,400/mo",$251,https://www.zillow.com/homedetails/1823-Mezger-Dr-Woodland-CA-95776/111438735_zpid/
House for sale,"$350,000","3219 Norstrom Way, Sacramento, CA 95833",3219 Norstrom Way,Sacramento,CA,95833,3,2,"1,197","7,840 sqft",7840.0,Single Family,1958,"Garage, Garage - Attached, Covered",null,"$355,668","$1,850/mo",$292,https://www.zillow.com/homedetails/3219-Norstrom-Way-Sacramento-CA-95833/26075247_zpid/
House for sale,"$1,150,000","2095 Cimarron Dr, Morgan Hill, CA 95037",2095 Cimarron Dr,MorganHill,CA,95037,4,3,"2,055","9,269 sqft",9269.0,Single Family,1980,"Garage, Garage - Attached, Covered",null,"$1,176,863","$3,700/mo",$560,https://www.zillow.com/homedetails/2095-Cimarron-Dr-Morgan-Hill-CA-95037/19861263_zpid/
House for sale,"$3,250,000","8027 Geary Blvd, San Francisco, CA 94121",8027 Geary Blvd,SanFrancisco,CA,94121,4,5.5,"4,348",No Data,null,Single Family,1930,Garage - Detached,null,"$3,250,084",null,$747,https://www.zillow.com/homedetails/8027-Geary-Blvd-San-Francisco-CA-94121/2077100460_zpid/
House for sale,"$595,500","4222 Alcorn St, San Diego, CA 92154",4222 Alcorn St,SanDiego,CA,92154,5,3,"1,503","5,702 sqft",5702.0,Single Family,1970,"Garage, Covered",null,"$540,701","$2,750/mo",$396,https://www.zillow.com/homedetails/4222-Alcorn-St-San-Diego-CA-92154/17168055_zpid/
,"$849,000","168 Purple Sage Ln, Altadena, CA 91001",168 Purple Sage Ln,Altadena,CA,91001,3,2,"1,265","7,017 sqft",7017.0,Single Family,1957,"Garage, Garage - Detached, Covered",null,"$855,591",null,$671,https://www.zillow.com/homedetails/168-Purple-Sage-Ln-Altadena-CA-91001/20910585_zpid/
,"$5,495,000","21766 Azurelee Dr, Malibu, CA 90265",21766 Azurelee Dr,Malibu,CA,90265,5,5,"4,300",0.94 Acres,40946.4,Single Family,2008,"Garage, Garage - Attached, Covered",null,"$5,144,035","$25,000/mo","$1,278",https://www.zillow.com/homedetails/21766-Azurelee-Dr-Malibu-CA-90265/20552794_zpid/
,"$299,950","19540 W Mitchell Mine Rd, Pine Grove, CA 95665",19540 W Mitchell Mine Rd,PineGrove,CA,95665,1,1,898,20 Acres,871200.0,Single Family,1960,0 spaces,null,"$296,996","$2,000/mo",$334,https://www.zillow.com/homedetails/19540-W-Mitchell-Mine-Rd-Pine-Grove-CA-95665/69233463_zpid/
,"$450,000","36368 Blanca Ave, Madera, CA 93636",36368 Blanca Ave,Madera,CA,93636,3,2,"2,056",2.13 Acres,92782.8,Single Family,1977,"Garage - Attached, Covered",null,"$416,955","$1,595/mo",$219,https://www.zillow.com/homedetails/36368-Blanca-Ave-Madera-CA-93636/19139521_zpid/
,"$5,995,000","18300 Coastline Dr, Malibu, CA 90265",18300 Coastline Dr,Malibu,CA,90265,4,4,"2,937","9,740 sqft",9740.0,Single Family,1968,"Garage, Garage - Attached, Covered",null,"$5,840,363","$10,434/mo","$2,041",https://www.zillow.com/homedetails/18300-Coastline-Dr-Malibu-CA-90265/20549982_zpid/
,"$775,000","225 Hawthorne St, Monterey, CA 93940",225 Hawthorne St,Monterey,CA,93940,2,2,"1,072","4,795 sqft",4795.0,Single Family,1966,0 spaces,null,"$775,002","$2,575/mo",$723,https://www.zillow.com/homedetails/225-Hawthorne-St-Monterey-CA-93940/19307900_zpid/
,"$499,900","1068 Cherokee St, Fawnskin, CA 92333",1068 Cherokee St,Fawnskin,CA,92333,6,4,"3,000","5,820 sqft",5820.0,Single Family,1987,"Garage, Garage - Attached, Covered",null,"$500,827","$1,400/mo",$167,https://www.zillow.com/homedetails/1068-Cherokee-St-Fawnskin-CA-92333/17381031_zpid/
,"$47,500","714 Vista Ln #710, Janesville, CA 96114",714 Vista Ln #710,Janesville,CA,96114,"Studio,",--,--,2 Acres,87120.0,Single Family,No Data,0 spaces,null,"$46,387",null,null,https://www.zillow.com/homedetails/714-Vista-Ln-710-Janesville-CA-96114/112385901_zpid/
,"$229,900","312 Mcdonald Way, Bakersfield, CA 93309",312 Mcdonald Way,Bakersfield,CA,93309,3,2,"1,092","8,145 sqft",8145.0,Single Family,1974,"Garage - Attached, Covered",null,"$229,901","$1,450/mo",$211,https://www.zillow.com/homedetails/312-Mcdonald-Way-Bakersfield-CA-93309/18943746_zpid/
,"$629,000","6828 Rio Grande Dr, Eastvale, CA 91752",6828 Rio Grande Dr,Eastvale,CA,91752,5,3,"3,185","7,405 sqft",7405.0,Single Family,2005,"Garage - Attached, Covered",null,"$635,716","$3,169/mo",$197,https://www.zillow.com/homedetails/6828-Rio-Grande-Dr-Eastvale-CA-91752/69266597_zpid/
,"$299,000","111 No Address Cir, Grass Valley, CA 95945",111 No Address Cir,GrassValley,CA,95945,2,3,"1,399",1.68 Acres,73180.8,Single Family,1972,Covered,null,"$299,002",null,$214,https://www.zillow.com/homedetails/111-No-Address-Cir-Grass-Valley-CA-95945/2076876625_zpid/
,"$245,000","2307 E Rialto Ave, Fresno, CA 93726",2307 E Rialto Ave,Fresno,CA,93726,3,2,"1,092","5,998 sqft",5998.0,Single Family,1954,"Garage, Garage - Attached, Covered",null,null,"$1,395/mo",$224,https://www.zillow.com/homedetails/2307-E-Rialto-Ave-Fresno-CA-93726/18719737_zpid/
,"$929,000","26870 Greenleaf Ct, Valencia, CA 91381",26870 Greenleaf Ct,Valencia,CA,91381,4,3,"2,762","5,505 sqft",5505.0,Single Family,2003,"Garage - Attached, Covered",$151/mo,"$934,278","$3,800/mo",$336,https://www.zillow.com/homedetails/26870-Greenleaf-Ct-Valencia-CA-91381/59893412_zpid/
,"$675,000","1002 Portola Ave, Spring Valley, CA 91977",1002 Portola Ave,SpringValley,CA,91977,4,3,"2,400","5,928 sqft",5928.0,Single Family,1988,"Garage, Garage - Attached, Covered",null,"$677,571","$2,900/mo",$281,https://www.zillow.com/homedetails/1002-Portola-Ave-Spring-Valley-CA-91977/17117738_zpid/
,"$6,795,000","4216 The Strand, Manhattan Beach, CA 90266",4216 The Strand,ManhattanBeach,CA,90266,5,6,"3,825","3,510 sqft",3510.0,Single Family,1952,"Garage - Attached, Covered",null,"$6,719,262","$6,995/mo","$1,776",https://www.zillow.com/homedetails/4216-The-Strand-Manhattan-Beach-CA-90266/20396530_zpid/
,"$359,900","6226 Jackson Ave, Riverbank, CA 95367",6226 Jackson Ave,Riverbank,CA,95367,3,3,"1,471","2,787 sqft",2787.0,Single Family,2005,"Garage, Garage - Attached, Covered",null,"$369,761","$1,900/mo",$245,https://www.zillow.com/homedetails/6226-Jackson-Ave-Riverbank-CA-95367/69047845_zpid/
,"$799,000","3522 E Paseo Barbara, Palm Springs, CA 92262",3522 E Paseo Barbara,PalmSprings,CA,92262,3,2,"1,399","10,454 sqft",10454.0,Single Family,1960,"Carport, Garage - Attached, Covered",null,"$799,005","$3,800/mo",$571,https://www.zillow.com/homedetails/3522-E-Paseo-Barbara-Palm-Springs-CA-92262/18128752_zpid/
,"$465,000","23542 Spindle Way, Murrieta, CA 92562",23542 Spindle Way,Murrieta,CA,92562,4,3,"2,162",0.33 Acres,14374.8,Single Family,1989,"Garage - Attached, Covered",null,"$465,003","$2,600/mo",$215,https://www.zillow.com/homedetails/23542-Spindle-Way-Murrieta-CA-92562/18176637_zpid/
,"$10,000","100 Evans Rd #32, Wofford Heights, CA 93285",100 Evans Rd #32,WoffordHeights,CA,93285,2,2,720,"7,840 sqft",7840.0,Single Family,1976,0 spaces,null,null,$975/mo,$14,https://www.zillow.com/homedetails/100-Evans-Rd-32-Wofford-Heights-CA-93285/18916104_zpid/
,"$789,000","7009 Scarborough Peak Dr, West Hills, CA 91307",7009 Scarborough Peak Dr,WestHills,CA,91307,4,2,"1,600",0.27 Acres,11761.2,Single Family,1962,"Garage, Garage - Attached, Covered",null,"$803,018","$3,500/mo",$493,https://www.zillow.com/homedetails/7009-Scarborough-Peak-Dr-West-Hills-CA-91307/19871687_zpid/
,"$399,999","320 W Bluff Ave APT 113, Fresno, CA 93711",320 W Bluff Ave APT 113,Fresno,CA,93711,3,2.75,"1,935","2,474 sqft",2474.0,Single Family,1986,"Garage - Attached, Covered",$450/mo,null,null,$207,https://www.zillow.com/homedetails/320-W-Bluff-Ave-APT-113-Fresno-CA-93711/2076738092_zpid/
,"$524,900","39520 Via Dominique, Murrieta, CA 92563",39520 Via Dominique,Murrieta,CA,92563,4,4,"2,349","6,534 sqft",6534.0,Single Family,1988,"Garage - Attached, Covered",null,"$524,903","$2,500/mo",$223,https://www.zillow.com/homedetails/39520-Via-Dominique-Murrieta-CA-92563/18164300_zpid/
,"$849,000","38663 Falkirk Dr, Murrieta, CA 92563",38663 Falkirk Dr,Murrieta,CA,92563,4,3,"3,908",0.28 Acres,12196.8,Single Family,2003,"Garage - Attached, Covered",null,"$853,136","$3,200/mo",$217,https://www.zillow.com/homedetails/38663-Falkirk-Dr-Murrieta-CA-92563/59306717_zpid/
,"$1,050,000","16656 N Woodson Dr, Ramona, CA 92065",16656 N Woodson Dr,Ramona,CA,92065,5,3,"3,023",0.36 Acres,15681.6,Single Family,1993,"Garage, Garage - Attached, Covered",$130/mo,"$1,050,008","$3,700/mo",$347,https://www.zillow.com/homedetails/16656-N-Woodson-Dr-Ramona-CA-92065/51078890_zpid/
,"$598,975","5852 San Fernando Pl, Rancho Cucamonga, CA 91739",5852 San Fernando Pl,RanchoCucamonga,CA,91739,3,3,"1,860","6,067 sqft",6067.0,Single Family,2007,"Garage, Garage - Attached, Covered",null,"$607,604","$2,948/mo",$322,https://www.zillow.com/homedetails/5852-San-Fernando-Pl-Rancho-Cucamonga-CA-91739/79482532_zpid/
,"$579,000","4009-11 50th St, San Diego, CA 92105",4009-11 50th St,SanDiego,CA,92105,2,1,828,"6,973 sqft",6973.0,Single Family,1949,Covered,null,"$579,892","$1,975/mo",$699,https://www.zillow.com/homedetails/4009-11-50th-St-San-Diego-CA-92105/17003757_zpid/
,"$275,000","2557 Whispering Pines Dr, Running Springs, CA 92382",2557 Whispering Pines Dr,RunningSprings,CA,92382,2,2,"1,300","3,314 sqft",3314.0,Single Family,2016,"Garage, Garage - Attached, Covered",null,"$276,150",null,$212,https://www.zillow.com/homedetails/2557-Whispering-Pines-Dr-Running-Springs-CA-92382/137633730_zpid/
,"$719,000","8891 Wood Lily Way, Elk Grove, CA 95757",8891 Wood Lily Way,ElkGrove,CA,95757,5,3,"3,074",0.31 Acres,13503.6,Single Family,2003,"Garage, Garage - Attached, Covered",null,"$732,842","$2,795/mo",$234,https://www.zillow.com/homedetails/8891-Wood-Lily-Way-Elk-Grove-CA-95757/61332774_zpid/
,"$520,000","4865 Lake Park Pl, Fallbrook, CA 92028",4865 Lake Park Pl,Fallbrook,CA,92028,3,2,"1,535","4,064 sqft",4064.0,Single Family,1997,"Garage, Garage - Attached, Covered",$105/mo,"$522,000","$2,550/mo",$339,https://www.zillow.com/homedetails/4865-Lake-Park-Pl-Fallbrook-CA-92028/52503986_zpid/
,"$240,000","1499 E Sonora Ave, Tulare, CA 93274",1499 E Sonora Ave,Tulare,CA,93274,3,2,"1,188",0.33 Acres,14374.8,Single Family,1992,"Garage, Garage - Attached, Covered",null,"$240,000","$1,350/mo",$202,https://www.zillow.com/homedetails/1499-E-Sonora-Ave-Tulare-CA-93274/16272732_zpid/
,"$1,240,000","318 Del Sol Ave, Pleasanton, CA 94566",318 Del Sol Ave,Pleasanton,CA,94566,3,2,"1,852","7,479 sqft",7479.0,Single Family,1965,"Garage, Garage - Attached, Covered",null,"$1,290,173","$3,650/mo",$670,https://www.zillow.com/homedetails/318-Del-Sol-Ave-Pleasanton-CA-94566/24930955_zpid/
,"$1,249,000","4713 Bedel St, Woodland Hills, CA 91364",4713 Bedel St,WoodlandHills,CA,91364,5,4,"3,300","7,544 sqft",7544.0,Single Family,1971,"Garage - Attached, Covered",null,"$1,249,008","$4,650/mo",$378,https://www.zillow.com/homedetails/4713-Bedel-St-Woodland-Hills-CA-91364/65245204_zpid/
,"$159,000","1180 Highway 49, Sonora, CA 95370",1180 Highway 49,Sonora,CA,95370,2,2,"1,280","7,840 sqft",7840.0,Single Family,2017,0 spaces,null,null,null,$124,https://www.zillow.com/homedetails/1180-Highway-49-Sonora-CA-95370/16191167_zpid/
,"$264,900","336 S Sunland St, Ridgecrest, CA 93555",336 S Sunland St,Ridgecrest,CA,93555,4,2,"2,244","7,405 sqft",7405.0,Single Family,1973,"Garage - Attached, Covered",null,"$260,922","$1,550/mo",$118,https://www.zillow.com/homedetails/336-S-Sunland-St-Ridgecrest-CA-93555/18913135_zpid/
,"$325,000","29844 Mariposa Dr, Long Barn, CA 95335",29844 Mariposa Dr,LongBarn,CA,95335,3,2,"1,196",0.30 Acres,13068.0,Single Family,1978,Covered,$125/mo,null,null,$272,https://www.zillow.com/homedetails/29844-Mariposa-Dr-Long-Barn-CA-95335/16188574_zpid/
,"$409,900","2339 Mill Creek Rd, Yreka, CA 96097",2339 Mill Creek Rd,Yreka,CA,96097,3,2,"2,390",40.30 Acres,1755468.0,Single Family,No Data,Garage - Detached,null,"$416,660","$2,000/mo",$172,https://www.zillow.com/homedetails/2339-Mill-Creek-Rd-Yreka-CA-96097/219051602_zpid/
,"$655,000","474 Redmond Rd, Eureka, CA 95503",474 Redmond Rd,Eureka,CA,95503,2,1,646,4.86 Acres,211701.6,Single Family,1940,"Carport, Covered",null,"$655,002","$1,900/mo","$1,014",https://www.zillow.com/homedetails/474-Redmond-Rd-Eureka-CA-95503/249781603_zpid/
,"$389,900","10301 Tungsten St, Bakersfield, CA 93311",10301 Tungsten St,Bakersfield,CA,93311,4,2.5,"2,964","8,276 sqft",8276.0,Single Family,2006,"Garage - Attached, Covered",$30/mo,"$389,903","$2,300/mo",$132,https://www.zillow.com/homedetails/10301-Tungsten-St-Bakersfield-CA-93311/69245717_zpid/
,"$900,000","40 E Country Club Dr, Brentwood, CA 94513",40 E Country Club Dr,Brentwood,CA,94513,5,3,"2,974","8,001 sqft",8001.0,Single Family,1999,"Garage, Garage - Attached, Covered",null,"$900,007","$3,400/mo",$303,https://www.zillow.com/homedetails/40-E-Country-Club-Dr-Brentwood-CA-94513/18287015_zpid/
,"$369,000","9538 Angelly Way, Cobb, CA 95426",9538 Angelly Way,Cobb,CA,95426,2,2,"1,520",0.34 Acres,14810.4,Single Family,2016,"Garage, Garage - Attached, Covered",null,"$361,603","$1,450/mo",$243,https://www.zillow.com/homedetails/9538-Angelly-Way-Cobb-CA-95426/19100955_zpid/
,"$1,499,000","240 Taos Rd, Altadena, CA 91001",240 Taos Rd,Altadena,CA,91001,3,2,"1,983",1.10 Acres,47916.0,Single Family,1964,"Garage - Attached, Covered",null,"$1,535,560","$5,323/mo",$756,https://www.zillow.com/homedetails/240-Taos-Rd-Altadena-CA-91001/20910688_zpid/
,"$949,000","28824 Eagleton St, Agoura Hills, CA 91301",28824 Eagleton St,AgouraHills,CA,91301,5,3,"2,347",0.36 Acres,15681.6,Single Family,1977,"Garage - Attached, Covered",null,"$949,009","$4,000/mo",$404,https://www.zillow.com/homedetails/28824-Eagleton-St-Agoura-Hills-CA-91301/19884173_zpid/
