Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
Multi-family home for sale,"$1,699,000","1702 S Hoover St, Los Angeles, CA 90006",1702 S Hoover St,LosAngeles,CA,90006,--,3,"2,415",null,null,Multiple Occupancy,2002,Covered,null,"$1,581,588","$2,700/mo",$704,https://www.zillow.com/homedetails/1702-S-Hoover-St-Los-Angeles-CA-90006/135544095_zpid/
Multi-family home for sale,"$749,000","692 Main St, Placerville, CA 95667",692 Main St,Placerville,CA,95667,3,--,"4,074",null,null,Multiple Occupancy,1886,Covered,null,"$720,514","$1,525/mo",$184,https://www.zillow.com/homedetails/692-Main-St-Placerville-CA-95667/2105501037_zpid/
Multi-family home for sale,"$775,000","2131 S Broden St, Anaheim, CA 92802",2131 S Broden St,Anaheim,CA,92802,6,6,"2,976",null,null,Multiple Occupancy,1964,"Garage, Garage - Attached, Covered",$710/mo,"$775,103","$2,500/mo",$260,https://www.zillow.com/homedetails/2131-S-Broden-St-Anaheim-CA-92802/25657760_zpid/
Multi-family home for sale,"$1,548,000","4363 Temecula St #65, San Diego, CA 92107",4363 Temecula St #65,SanDiego,CA,92107,--,--,--,null,null,Multiple Occupancy,No Data,0 spaces,null,null,null,null,https://www.zillow.com/homedetails/4363-Temecula-St-65-San-Diego-CA-92107/2076748282_zpid/
Multi-family home for sale,"$299,990","1522 West Dr, Bakersfield, CA 93305",1522 West Dr,Bakersfield,CA,93305,--,--,"2,516",null,null,Multiple Occupancy,1937,0 spaces,null,"$299,990","$1,000/mo",$119,https://www.zillow.com/homedetails/1522-West-Dr-Bakersfield-CA-93305/2144667357_zpid/
Multi-family home for sale,"$575,000","19670 Road 232, Strathmore, CA 93267",19670 Road 232,Strathmore,CA,93267,14,--,"4,609",null,null,Multiple Occupancy,1945,0 spaces,null,"$556,767",null,$125,https://www.zillow.com/homedetails/19670-Road-232-Strathmore-CA-93267/2077514262_zpid/
Multi-family home for sale,"$449,800","445 W 88th St, Los Angeles, CA 90003",445 W 88th St,LosAngeles,CA,90003,2,2,"1,080",null,null,Multiple Occupancy,1925,"Garage - Detached, Covered",null,"$443,921","$2,350/mo",$416,https://www.zillow.com/homedetails/445-W-88th-St-Los-Angeles-CA-90003/20950709_zpid/
Multi-family home for sale,"$365,000","2513 Charles St, Hughson, CA 95326",2513 Charles St,Hughson,CA,95326,3,--,525,null,null,Multiple Occupancy,1938,On-street,null,"$365,005","$1,100/mo",$695,https://www.zillow.com/homedetails/2513-Charles-St-Hughson-CA-95326/2095901191_zpid/
Multi-family home for sale,"$1,748,000","4375 Temecula St #77, San Diego, CA 92107",4375 Temecula St #77,SanDiego,CA,92107,--,--,--,null,null,Multiple Occupancy,No Data,0 spaces,null,null,null,null,https://www.zillow.com/homedetails/4375-Temecula-St-77-San-Diego-CA-92107/2076748283_zpid/
Multi-family home for sale,"$445,000","1947 N E St, San Bernardino, CA 92405",1947 N E St,SanBernardino,CA,92405,7,3,"2,976",null,null,Multiple Occupancy,1923,"Garage, Garage - Attached, Covered",null,"$448,111","$1,750/mo",$150,https://www.zillow.com/homedetails/1947-N-E-St-San-Bernardino-CA-92405/299164649_zpid/
Multi-family home for sale,"$900,000","1302 Avenue 392, Kingsburg, CA 93631",1302 Avenue 392,Kingsburg,CA,93631,12,9,"4,190",null,null,Multiple Occupancy,No Data,0 spaces,null,"$874,999",null,$215,https://www.zillow.com/homedetails/1302-Avenue-392-Kingsburg-CA-93631/2077042321_zpid/
Multi-family home for sale,"$975,000","1410 Brown St, Martinez, CA 94553",1410 Brown St,Martinez,CA,94553,--,--,--,null,null,Multiple Occupancy,1962,0 spaces,null,null,null,null,https://www.zillow.com/homedetails/1410-Brown-St-Martinez-CA-94553/2076751950_zpid/
Multi-family home for sale,"$695,000","11377 Lakeview Ave, Felton, CA 95018",11377 Lakeview Ave,Felton,CA,95018,--,--,"1,775",null,null,Multiple Occupancy,1971,"Off-street, On-street",null,"$703,503","$2,500/mo",$392,https://www.zillow.com/homedetails/11377-Lakeview-Ave-Felton-CA-95018/16154224_zpid/
Multi-family home for sale,"$100,000","(undisclosed Address), Edwards, CA 93523",(undisclosed Address),Edwards,CA,93523,4,2,"1,981",null,null,Multiple Occupancy,1962,Covered,null,"$100,000",null,$50,https://www.zillow.com/homedetails/Edwards-CA-93523/2077515237_zpid/
Multi-family home for sale,"$399,900","4053 N F St, San Bernardino, CA 92407",4053 N F St,SanBernardino,CA,92407,4,2,"2,200",null,null,Multiple Occupancy,1952,0 spaces,null,"$408,877",null,$182,https://www.zillow.com/homedetails/4053-N-F-St-San-Bernardino-CA-92407/2076832457_zpid/
Multi-family home for sale,"$539,000","2947 Concord Blvd, Concord, CA 94519",2947 Concord Blvd,Concord,CA,94519,--,--,"1,200",null,null,Multiple Occupancy,1942,"Garage, Garage - Attached, Covered",null,"$539,005","$2,595/mo",$449,https://www.zillow.com/homedetails/2947-Concord-Blvd-Concord-CA-94519/18345976_zpid/
Multi-family home for sale,"$1,395,000","9290 Wren Ave, Gilroy, CA 95020",9290 Wren Ave,Gilroy,CA,95020,--,--,"3,228",null,null,Multiple Occupancy,2001,Garage - Attached,null,"$1,433,759","$2,665/mo",$432,https://www.zillow.com/homedetails/9290-Wren-Ave-Gilroy-CA-95020/153553892_zpid/
Multi-family home for sale,"$1,800,000","27760 Palos Verdes Dr E, Rancho Palos Verdes, CA 90275",27760 Palos Verdes Dr E,RanchoPalosVerdes,CA,90275,6,6,"4,360",null,null,Multiple Occupancy,1976,Covered,null,"$1,800,004","$5,500/mo",$413,https://www.zillow.com/homedetails/27760-Palos-Verdes-Dr-E-Rancho-Palos-Verdes-CA-90275/21348928_zpid/
Multi-family home for sale,"$425,000","3038 Orchard Ln, Placerville, CA 95667",3038 Orchard Ln,Placerville,CA,95667,4,--,"2,070",null,null,Multiple Occupancy,No Data,0 spaces,null,"$414,579","$2,200/mo",$205,https://www.zillow.com/homedetails/3038-Orchard-Ln-Placerville-CA-95667/83901288_zpid/
Multi-family home for sale,"$397,500","706 W Newgrove St, Lancaster, CA 93534",706 W Newgrove St,Lancaster,CA,93534,4,3,"1,700",null,null,Multiple Occupancy,1950,"Garage, Covered",null,"$405,958","$2,100/mo",$234,https://www.zillow.com/homedetails/706-W-Newgrove-St-Lancaster-CA-93534/20293436_zpid/
Contingent,"$450,000","19738 Crescent Ave, Monte Rio, CA 95462",19738 Crescent Ave,MonteRio,CA,95462,2,2,"1,296",null,null,Multiple Occupancy,1961,0 spaces,null,"$450,031",null,$347,https://www.zillow.com/homedetails/19738-Crescent-Ave-Monte-Rio-CA-95462/2077529840_zpid/
Multi-family home for sale,"$239,000","532 N Gardena St, San Bernardino, CA 92411",532 N Gardena St,SanBernardino,CA,92411,5,3,"1,734",null,null,Multiple Occupancy,1928,"Garage, Garage - Attached, Covered",null,"$243,097","$1,495/mo",$138,https://www.zillow.com/homedetails/532-N-Gardena-St-San-Bernardino-CA-92411/17222175_zpid/
Contingent,"$825,000","2440 Gehrig St APT A, West Covina, CA 91792",2440 Gehrig St APT A,WestCovina,CA,91792,6,4,"2,346",null,null,Multiple Occupancy,1979,Covered,$138/mo,"$827,067",null,$352,https://www.zillow.com/homedetails/2440-Gehrig-St-APT-A-West-Covina-CA-91792/2077515247_zpid/
Multi-family home for sale,"$549,000","4249 Floral Dr, Los Angeles, CA 90063",4249 Floral Dr,LosAngeles,CA,90063,4,2,"1,548",null,null,Multiple Occupancy,1925,Covered,null,"$549,000","$2,500/mo",$355,https://www.zillow.com/homedetails/4249-Floral-Dr-Los-Angeles-CA-90063/135571855_zpid/
Multi-family home for sale,"$435,000","149 W 20th St, Merced, CA 95340",149 W 20th St,Merced,CA,95340,2,5,"1,293",null,null,Multiple Occupancy,1926,0 spaces,null,"$427,264","$1,000/mo",$336,https://www.zillow.com/homedetails/149-W-20th-St-Merced-CA-95340/299947176_zpid/
Multi-family home for sale,"$629,900","2993 Marysville Blvd, Sacramento, CA 95815",2993 Marysville Blvd,Sacramento,CA,95815,--,--,--,null,null,Multiple Occupancy,2020,0 spaces,null,"$629,976",null,null,https://www.zillow.com/homedetails/2993-Marysville-Blvd-Sacramento-CA-95815/96021708_zpid/
Multi-family home for sale,"$315,000","35940 Highway 96, Klamath River, CA 96050",35940 Highway 96,KlamathRiver,CA,96050,--,4,"7,500",null,null,Multiple Occupancy,No Data,0 spaces,null,"$306,876",null,$42,https://www.zillow.com/homedetails/35940-Highway-96-Klamath-River-CA-96050/2076968983_zpid/
Multi-family home for sale,"$1,749,000","296 California St, Auburn, CA 95603",296 California St,Auburn,CA,95603,15,--,"1,800",null,null,Multiple Occupancy,1915,Carport,null,"$1,668,653","$1,495/mo",$972,https://www.zillow.com/homedetails/296-California-St-Auburn-CA-95603/188059142_zpid/
Contingent,"$558,000","12342 224th St, Hawaiian Gardens, CA 90716",12342 224th St,HawaiianGardens,CA,90716,3,3,"1,168",null,null,Multiple Occupancy,1949,Covered,null,"$577,956",null,$478,https://www.zillow.com/homedetails/12342-224th-St-Hawaiian-Gardens-CA-90716/21138770_zpid/
Multi-family home for sale,"$728,000","4937 Peck Rd UNIT G, El Monte, CA 91732",4937 Peck Rd UNIT G,ElMonte,CA,91732,4,3,"2,279",null,null,Multiple Occupancy,2004,"Garage - Attached, Covered",$148/mo,"$728,005","$2,900/mo",$319,https://www.zillow.com/homedetails/4937-Peck-Rd-UNIT-G-El-Monte-CA-91732/63791308_zpid/
Multi-family home for sale,"$650,000","7310 Dinwiddie St, Downey, CA 90241",7310 Dinwiddie St,Downey,CA,90241,2,2,"1,300",null,null,Multiple Occupancy,1939,0 spaces,null,"$659,546","$2,300/mo",$500,https://www.zillow.com/homedetails/7310-Dinwiddie-St-Downey-CA-90241/21039892_zpid/
For sale by owner,"$1,180,000","8322 Doris Ave, San Gabriel, CA 91775",8322 Doris Ave,SanGabriel,CA,91775,4,2,"2,380",null,null,Multiple Occupancy,1957,"Carport, Garage - Attached, Garage - Detached",null,"$1,194,466","$2,750/mo",$496,https://www.zillow.com/homedetails/8322-Doris-Ave-San-Gabriel-CA-91775/20727472_zpid/
Multi-family home for sale,"$849,900","5009 Stratford Rd, Los Angeles, CA 90042",5009 Stratford Rd,LosAngeles,CA,90042,2,2,"1,120",null,null,Multiple Occupancy,1924,"Garage - Detached, On-street, Covered",null,"$866,349","$2,400/mo",$759,https://www.zillow.com/homedetails/5009-Stratford-Rd-Los-Angeles-CA-90042/20766260_zpid/
For sale by owner,"$300,000","5546 Debby Ave, Oroville, CA 95966",5546 Debby Ave,Oroville,CA,95966,4,2,"1,818",null,null,Multiple Occupancy,1961,"Garage - Attached, Garage - Detached, Off-street, Covered",null,"$293,216","$1,550/mo",$165,https://www.zillow.com/homedetails/5546-Debby-Ave-Oroville-CA-95966/18236804_zpid/
Multi-family home for sale,"$799,000","873 20th St, Oakland, CA 94607",873 20th St,Oakland,CA,94607,3,1,904,null,null,Multiple Occupancy,1893,Off-street,null,"$839,883","$3,000/mo",$884,https://www.zillow.com/homedetails/873-20th-St-Oakland-CA-94607/24738513_zpid/
Multi-family home for sale,"$559,000","1725 Marin St LOT 1727, Vallejo, CA 94590",1725 Marin St LOT 1727,Vallejo,CA,94590,4,2,"1,572",null,null,Multiple Occupancy,1906,0 spaces,null,"$575,496",null,$356,https://www.zillow.com/homedetails/1725-Marin-St-LOT-1727-Vallejo-CA-94590/2076938529_zpid/
Multi-family home for sale,"$995,000","476 E Chuckwalla Rd, Palm Springs, CA 92262",476 E Chuckwalla Rd,PalmSprings,CA,92262,4,6,"3,605",null,null,Multiple Occupancy,1959,Off-street,null,"$869,029",null,$276,https://www.zillow.com/homedetails/476-E-Chuckwalla-Rd-Palm-Springs-CA-92262/2079796419_zpid/
Multi-family home for sale,"$425,000","16593 Paine St, Fontana, CA 92336",16593 Paine St,Fontana,CA,92336,3,2,"1,548",null,null,Multiple Occupancy,1954,"Garage, Garage - Attached, Covered",null,"$440,757","$1,750/mo",$275,https://www.zillow.com/homedetails/16593-Paine-St-Fontana-CA-92336/17277976_zpid/
Multi-family home for sale,"$825,000","310 Edith St, Petaluma, CA 94952",310 Edith St,Petaluma,CA,94952,5,2,"1,738",null,null,Multiple Occupancy,1920,"Garage - Attached, Covered",null,"$833,487","$2,500/mo",$475,https://www.zillow.com/homedetails/310-Edith-St-Petaluma-CA-94952/15751897_zpid/
Multi-family home for sale,"$165,000","318 E 8th St #778, Holtville, CA 92250",318 E 8th St #778,Holtville,CA,92250,4,--,"1,216",null,null,Multiple Occupancy,1930,0 spaces,null,"$162,368",null,$136,https://www.zillow.com/homedetails/318-E-8th-St-778-Holtville-CA-92250/18855759_zpid/
Multi-family home for sale,"$550,000","2 S Ham Ln, Lodi, CA 95242",2 S Ham Ln,Lodi,CA,95242,4,--,"2,489",null,null,Multiple Occupancy,1954,"Garage - Attached, Covered",null,"$567,966","$1,795/mo",$221,https://www.zillow.com/homedetails/2-S-Ham-Ln-Lodi-CA-95242/15264023_zpid/
Multi-family home for sale,"$1,500,000","603 Beacon St, Avalon, CA 90704",603 Beacon St,Avalon,CA,90704,2,2,"3,111",null,null,Multiple Occupancy,1947,0 spaces,null,"$1,494,030","$2,600/mo",$482,https://www.zillow.com/homedetails/603-Beacon-St-Avalon-CA-90704/21316286_zpid/
Multi-family home for sale,"$720,000","10640 Arlington Ave, Riverside, CA 92505",10640 Arlington Ave,Riverside,CA,92505,13,3,"3,355",null,null,Multiple Occupancy,1932,0 spaces,null,"$720,003",null,$215,https://www.zillow.com/homedetails/10640-Arlington-Ave-Riverside-CA-92505/2077169111_zpid/
Multi-family home for sale,"$170,000","316 Maxine Ave, Barstow, CA 92311",316 Maxine Ave,Barstow,CA,92311,4,2,"1,400",null,null,Multiple Occupancy,2004,"Garage, Garage - Attached, Covered",null,"$170,000","$1,100/mo",$121,https://www.zillow.com/homedetails/316-Maxine-Ave-Barstow-CA-92311/17272239_zpid/
Multi-family home for sale,"$1,950,000","250-252 18th Ave, San Francisco, CA 94121",250-252 18th Ave,SanFrancisco,CA,94121,4,4,"3,440",null,null,Multiple Occupancy,1915,0 spaces,null,"$2,033,132",null,$567,https://www.zillow.com/homedetails/250-252-18th-Ave-San-Francisco-CA-94121/2076823722_zpid/
Multi-family home for sale,"$229,500","1205 N Conyer St, Visalia, CA 93291",1205 N Conyer St,Visalia,CA,93291,4,--,"1,600",null,null,Multiple Occupancy,1946,"Garage, Garage - Attached, Covered",null,"$229,609","$1,400/mo",$143,https://www.zillow.com/homedetails/1205-N-Conyer-St-Visalia-CA-93291/16236647_zpid/
Multi-family home for sale,"$735,000","1650 Watertrough Rd, Sebastopol, CA 95472",1650 Watertrough Rd,Sebastopol,CA,95472,4,2,"1,986",null,null,Multiple Occupancy,1926,On-street,null,null,null,$370,https://www.zillow.com/homedetails/1650-Watertrough-Rd-Sebastopol-CA-95472/15813608_zpid/
Multi-family home for sale,"$940,000","9829 Rio Hondo Pkwy, El Monte, CA 91733",9829 Rio Hondo Pkwy,ElMonte,CA,91733,9,4,"2,916",null,null,Multiple Occupancy,1932,Covered,null,"$957,735","$2,400/mo",$322,https://www.zillow.com/homedetails/9829-Rio-Hondo-Pkwy-El-Monte-CA-91733/21614944_zpid/
Multi-family home for sale,"$240,000","327 Jeffrey St, Bakersfield, CA 93305",327 Jeffrey St,Bakersfield,CA,93305,4,2,"1,859",null,null,Multiple Occupancy,1978,"Garage - Attached, Covered",null,"$240,004","$1,095/mo",$129,https://www.zillow.com/homedetails/327-Jeffrey-St-Bakersfield-CA-93305/18928328_zpid/
Multi-family home for sale,"$1,200,000","875 Estates St, Livermore, CA 94550",875 Estates St,Livermore,CA,94550,--,--,"1,100",null,null,Multiple Occupancy,1951,"Garage, Off-street",null,"$1,207,679","$3,295/mo","$1,091",https://www.zillow.com/homedetails/875-Estates-St-Livermore-CA-94550/24939220_zpid/
Multi-family home for sale,"$1,550,000","7132 Dinwiddie St, Downey, CA 90241",7132 Dinwiddie St,Downey,CA,90241,12,8,"3,925",null,null,Multiple Occupancy,1954,Covered,null,"$1,550,001","$2,500/mo",$395,https://www.zillow.com/homedetails/7132-Dinwiddie-St-Downey-CA-90241/21039908_zpid/
Multi-family home for sale,"$449,999","5834 Sperry Dr, Citrus Heights, CA 95621",5834 Sperry Dr,CitrusHeights,CA,95621,4,--,"2,041",null,null,Multiple Occupancy,1977,"Garage, Garage - Attached, Covered",null,"$453,867","$1,750/mo",$220,https://www.zillow.com/homedetails/5834-Sperry-Dr-Citrus-Heights-CA-95621/26047792_zpid/
Multi-family home for sale,"$499,888","1349 E 59th Pl, Los Angeles, CA 90001",1349 E 59th Pl,LosAngeles,CA,90001,3,3,"1,620",null,null,Multiple Occupancy,1955,0 spaces,null,"$500,444","$2,250/mo",$309,https://www.zillow.com/homedetails/1349-E-59th-Pl-Los-Angeles-CA-90001/20931082_zpid/
Multi-family home for sale,"$698,000","315 E 109th St, Los Angeles, CA 90061",315 E 109th St,LosAngeles,CA,90061,8,4,"2,824",null,null,Multiple Occupancy,2007,"Carport, Covered",null,"$698,005","$2,495/mo",$247,https://www.zillow.com/homedetails/315-E-109th-St-Los-Angeles-CA-90061/20971063_zpid/
Multi-family home for sale,"$499,000","176 Landis Cir, Auburn, CA 95603",176 Landis Cir,Auburn,CA,95603,4,--,"1,800",null,null,Multiple Occupancy,1979,0 spaces,null,"$516,999","$2,395/mo",$277,https://www.zillow.com/homedetails/176-Landis-Cir-Auburn-CA-95603/17647359_zpid/
Multi-family home for sale,"$350,000","1353 Fairview Ave, Colton, CA 92324",1353 Fairview Ave,Colton,CA,92324,3,2,"1,350",null,null,Multiple Occupancy,1946,"Garage, Garage - Attached",null,"$357,647","$1,600/mo",$259,https://www.zillow.com/homedetails/1353-Fairview-Ave-Colton-CA-92324/17252870_zpid/
Multi-family home for sale,"$2,899,000","2808 S Redondo Blvd, Los Angeles, CA 90016",2808 S Redondo Blvd,LosAngeles,CA,90016,16,18,"7,058",null,null,Multiple Occupancy,2020,"Garage - Attached, Covered",null,"$2,855,609","$2,560/mo",$411,https://www.zillow.com/homedetails/2808-S-Redondo-Blvd-Los-Angeles-CA-90016/20589094_zpid/
Multi-family home for sale,"$625,000","3825 Hammel St, Los Angeles, CA 90063",3825 Hammel St,LosAngeles,CA,90063,6,3,2,null,null,Multiple Occupancy,1947,Covered,null,"$625,004","$2,400/mo","$312,500",https://www.zillow.com/homedetails/3825-Hammel-St-Los-Angeles-CA-90063/20647974_zpid/
Multi-family home for sale,"$600,000","167 Bel Air Ct, Turlock, CA 95380",167 Bel Air Ct,Turlock,CA,95380,6,--,"2,740",null,null,Multiple Occupancy,1965,"Garage, Garage - Attached",null,"$600,002","$1,600/mo",$219,https://www.zillow.com/homedetails/167-Bel-Air-Ct-Turlock-CA-95380/300254604_zpid/
Multi-family home for sale,"$635,000","2021 N Douty St, Hanford, CA 93230",2021 N Douty St,Hanford,CA,93230,7,5,"4,416",null,null,Multiple Occupancy,1960,"Carport, Covered",null,"$635,001",null,$144,https://www.zillow.com/homedetails/2021-N-Douty-St-Hanford-CA-93230/2076798672_zpid/
Multi-family home for sale,"$1,499,000","1821 E Amado Rd, Palm Springs, CA 92262",1821 E Amado Rd,PalmSprings,CA,92262,6,5,"3,303",null,null,Multiple Occupancy,1955,0 spaces,null,"$1,489,915",null,$454,https://www.zillow.com/homedetails/1821-E-Amado-Rd-Palm-Springs-CA-92262/2077177489_zpid/
Multi-family home for sale,"$575,000","2005 10th St, Los Osos, CA 93402",2005 10th St,LosOsos,CA,93402,2,2,"1,568",null,null,Multiple Occupancy,1938,0 spaces,null,"$578,988","$2,400/mo",$367,https://www.zillow.com/homedetails/2005-10th-St-Los-Osos-CA-93402/2090849760_zpid/
Multi-family home for sale,"$419,500","5521 Ridgeway Ave, Stockton, CA 95207",5521 Ridgeway Ave,Stockton,CA,95207,4,--,"1,726",null,null,Multiple Occupancy,1966,"Garage - Attached, Covered",$40/mo,"$426,158","$1,650/mo",$243,https://www.zillow.com/homedetails/5521-Ridgeway-Ave-Stockton-CA-95207/15304060_zpid/
Multi-family home for sale,"$190,000","1809 Niles St, Bakersfield, CA 93305",1809 Niles St,Bakersfield,CA,93305,4,2,"1,426",null,null,Multiple Occupancy,1938,"Garage - Attached, Covered",null,"$189,490","$1,375/mo",$133,https://www.zillow.com/homedetails/1809-Niles-St-Bakersfield-CA-93305/18936436_zpid/
Multi-family home for sale,"$899,000","1230 Mesa St, Concord, CA 94518",1230 Mesa St,Concord,CA,94518,5,4,"2,800",null,null,Multiple Occupancy,1947,"Garage, Garage - Attached, Covered",null,"$899,007",null,$321,https://www.zillow.com/homedetails/1230-Mesa-St-Concord-CA-94518/18340105_zpid/
Multi-family home for sale,"$949,900","25055 Muir St, Hayward, CA 94544",25055 Muir St,Hayward,CA,94544,--,--,"1,944",null,null,Multiple Occupancy,1932,"Garage - Detached, Parking Structure",null,"$1,008,515","$2,675/mo",$489,https://www.zillow.com/homedetails/25055-Muir-St-Hayward-CA-94544/299070344_zpid/
Multi-family home for sale,"$564,900","144 N Soldano Ave, Azusa, CA 91702",144 N Soldano Ave,Azusa,CA,91702,3,2,"1,200",null,null,Multiple Occupancy,1922,0 spaces,null,"$588,017","$2,300/mo",$471,https://www.zillow.com/homedetails/144-N-Soldano-Ave-Azusa-CA-91702/21626783_zpid/
Multi-family home for sale,"$699,999","3333 City Terrace Dr, Los Angeles, CA 90063",3333 City Terrace Dr,LosAngeles,CA,90063,3,3,"2,002",null,null,Multiple Occupancy,1926,0 spaces,null,"$700,151","$2,400/mo",$350,https://www.zillow.com/homedetails/3333-City-Terrace-Dr-Los-Angeles-CA-90063/20647526_zpid/
Multi-family home for sale,"$1,200,000","437 E Avenue Q7, Palmdale, CA 93550",437 E Avenue Q7,Palmdale,CA,93550,10,10,"5,694",null,null,Multiple Occupancy,1983,"Garage - Detached, Covered",null,"$1,200,007","$2,200/mo",$211,https://www.zillow.com/homedetails/437-E-Avenue-Q7-Palmdale-CA-93550/2094012021_zpid/
Multi-family home for sale,"$635,000","4125 Apostolo Cir, Sacramento, CA 95824",4125 Apostolo Cir,Sacramento,CA,95824,8,--,"3,738",null,null,Multiple Occupancy,1968,"Garage, Garage - Attached, Covered",$350/mo,"$635,005","$1,395/mo",$170,https://www.zillow.com/homedetails/4125-Apostolo-Cir-Sacramento-CA-95824/25820373_zpid/
Multi-family home for sale,"$849,000","20565 Stanton Ave, Castro Valley, CA 94546",20565 Stanton Ave,CastroValley,CA,94546,--,--,"1,796",null,null,Multiple Occupancy,1961,"Garage, Garage - Attached",null,"$921,826","$2,650/mo",$473,https://www.zillow.com/homedetails/20565-Stanton-Ave-Castro-Valley-CA-94546/24905024_zpid/
Multi-family home for sale,"$2,399,000","8757 Dorrington Ave, West Hollywood, CA 90048",8757 Dorrington Ave,WestHollywood,CA,90048,3,3,"3,198",null,null,Multiple Occupancy,1938,"Garage - Detached, Covered",null,"$2,400,091","$4,150/mo",$750,https://www.zillow.com/homedetails/8757-Dorrington-Ave-West-Hollywood-CA-90048/20516319_zpid/
