Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
,"$375,000","12887 Hawkins Ln, Victorville, CA 92392",12887 Hawkins Ln,Victorville,CA,92392,5,3,"2,670","6,368 sqft",6368.0,Single Family,1994,"Garage, Garage - Attached, Covered",null,"$383,205","$2,100/mo",$140,https://www.zillow.com/homedetails/12887-Hawkins-Ln-Victorville-CA-92392/17641504_zpid/
,"$829,900","171 Incline Pl LOT 171, Benicia, CA 94510",171 Incline Pl LOT 171,Benicia,CA,94510,4,3,"2,280","8,276 sqft",8276.0,Single Family,1981,0 spaces,null,null,null,$364,https://www.zillow.com/homedetails/171-Incline-Pl-LOT-171-Benicia-CA-94510/2076752974_zpid/
,"$1,998,000","408 San Pablo Ter, Pacifica, CA 94044",408 San Pablo Ter,Pacifica,CA,94044,4,3,"2,100","5,945 sqft",5945.0,Single Family,1950,"Carport, Garage - Detached, Covered",null,"$2,098,291","$3,850/mo",$951,https://www.zillow.com/homedetails/408-San-Pablo-Ter-Pacifica-CA-94044/15489276_zpid/
,"$239,000","73851 Cactus Dr, 29 Palms, CA 92277",73851 Cactus Dr,29Palms,CA,92277,4,2,"1,670","8,698 sqft",8698.0,Single Family,1959,"Garage - Detached, Covered",null,"$239,000","$1,500/mo",$143,https://www.zillow.com/homedetails/73851-Cactus-Dr-29-Palms-CA-92277/2110506667_zpid/
,"$1,500,000","7040 Via Del Mar, Rancho Palos Verdes, CA 90275",7040 Via Del Mar,RanchoPalosVerdes,CA,90275,4,4,"2,906","6,059 sqft",6059.0,Single Family,1987,"Garage - Attached, Covered",$125/mo,"$1,525,646","$7,358/mo",$516,https://www.zillow.com/homedetails/7040-Via-Del-Mar-Rancho-Palos-Verdes-CA-90275/21366697_zpid/
,"$345,000","633 S 37th St, San Diego, CA 92113",633 S 37th St,SanDiego,CA,92113,4,2,968,"3,998 sqft",3998.0,Single Family,1951,"Garage, Covered",null,"$345,691","$2,499/mo",$356,https://www.zillow.com/homedetails/633-S-37th-St-San-Diego-CA-92113/17086485_zpid/
,"$175,000","18050 Mobley Springs Rd, Nevada City, CA 95959",18050 Mobley Springs Rd,NevadaCity,CA,95959,1,1,950,3.64 Acres,158558.4,Single Family,1976,0 spaces,null,"$175,001","$2,300/mo",$184,https://www.zillow.com/homedetails/18050-Mobley-Springs-Rd-Nevada-City-CA-95959/19463650_zpid/
,"$429,999","742 Allender Way, Rio Vista, CA 94571",742 Allender Way,RioVista,CA,94571,4,2,"1,617","6,098 sqft",6098.0,Single Family,1999,"Garage, Garage - Attached",null,"$433,872","$2,200/mo",$266,https://www.zillow.com/homedetails/742-Allender-Way-Rio-Vista-CA-94571/61734417_zpid/
,"$179,000","9181 Corral Rd, Forest Falls, CA 92339",9181 Corral Rd,ForestFalls,CA,92339,2,1,751,0.34 Acres,14810.4,Single Family,1926,"Garage, Garage - Attached",$132/mo,"$179,000","$1,441/mo",$238,https://www.zillow.com/homedetails/9181-Corral-Rd-Forest-Falls-CA-92339/17402679_zpid/
,"$399,000","14790 Tanyard Ln, Pine Grove, CA 95665",14790 Tanyard Ln,PineGrove,CA,95665,3,3,"1,931",1 Acres,43560.0,Single Family,1974,0 spaces,null,null,"$2,300/mo",$207,https://www.zillow.com/homedetails/14790-Tanyard-Ln-Pine-Grove-CA-95665/18204661_zpid/
,"$255,000","5977 Albrecht Ave, Linda, CA 95901",5977 Albrecht Ave,Linda,CA,95901,3,1,"1,200",0.32 Acres,13939.2,Single Family,1950,"Garage - Attached, Covered",null,"$252,870","$1,995/mo",$213,https://www.zillow.com/homedetails/5977-Albrecht-Ave-Linda-CA-95901/16556206_zpid/
,"$725,000","12070 Zorro Trl, Sunol, CA 94586",12070 Zorro Trl,Sunol,CA,94586,2,1,966,0.34 Acres,14810.4,Single Family,1946,"Carport, Covered",$46/mo,"$741,935","$2,600/mo",$751,https://www.zillow.com/homedetails/12070-Zorro-Trl-Sunol-CA-94586/24932409_zpid/
,"$429,900","3840 Stotts St, Riverside, CA 92503",3840 Stotts St,Riverside,CA,92503,4,2,"1,520","8,276 sqft",8276.0,Single Family,1930,"Garage, Garage - Detached, Covered",null,"$446,022","$1,900/mo",$283,https://www.zillow.com/homedetails/3840-Stotts-St-Riverside-CA-92503/17834658_zpid/
,"$605,000","1555 Bianca Way, Gilroy, CA 95020",1555 Bianca Way,Gilroy,CA,95020,3,2,"1,293","1,293 sqft",1293.0,Single Family,2003,"Garage, Garage - Attached, Covered",$242/mo,"$613,857","$3,300/mo",$468,https://www.zillow.com/homedetails/1555-Bianca-Way-Gilroy-CA-95020/61324046_zpid/
,"$689,999","14677 Charter Oak Blvd, Salinas, CA 93907",14677 Charter Oak Blvd,Salinas,CA,93907,3,3,"2,223",0.32 Acres,13939.2,Single Family,1976,"Garage - Attached, Covered",$65/mo,"$699,428","$3,000/mo",$310,https://www.zillow.com/homedetails/14677-Charter-Oak-Blvd-Salinas-CA-93907/19365694_zpid/
