Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
Multi-family home for sale,"$375,000","820/824 Summer St #312, Eureka, CA 95501",820/824 Summer St #312,Eureka,CA,95501,--,--,"3,816",null,null,Multiple Occupancy,1893,0 spaces,null,"$368,797",null,$98,https://www.zillow.com/homedetails/820-824-Summer-St-312-Eureka-CA-95501/2077421378_zpid/
Multi-family home for sale,"$999,995","935 S Ferris Ave, Los Angeles, CA 90022",935 S Ferris Ave,LosAngeles,CA,90022,8,4,"3,067",null,null,Multiple Occupancy,1972,"Carport, Covered",null,"$999,996","$2,250/mo",$326,https://www.zillow.com/homedetails/935-S-Ferris-Ave-Los-Angeles-CA-90022/20655798_zpid/
Multi-family home for sale,"$1,200,000","405-407 S 3rd Ave #2, La Puente, CA 91746",405-407 S 3rd Ave #2,LaPuente,CA,91746,6,4,"3,031",null,null,Multiple Occupancy,1961,Covered,null,"$1,194,947",null,$396,https://www.zillow.com/homedetails/405-407-S-3rd-Ave-2-La-Puente-CA-91746/2077373586_zpid/
Multi-family home for sale,"$89,000","840 S Lyon Ave, Hemet, CA 92543",840 S Lyon Ave,Hemet,CA,92543,1,1,460,null,null,Multiple Occupancy,1961,"Carport, Garage - Attached, Covered",$122/mo,"$81,656","$1,185/mo",$193,https://www.zillow.com/homedetails/840-S-Lyon-Ave-Hemet-CA-92543/17977331_zpid/
Multi-family home for sale,"$1,100,000","5255 Mill Creek Rd, Healdsburg, CA 95448",5255 Mill Creek Rd,Healdsburg,CA,95448,8,5,"1,637",null,null,Multiple Occupancy,1983,0 spaces,null,"$1,101,573","$3,500/mo",$672,https://www.zillow.com/homedetails/5255-Mill-Creek-Rd-Healdsburg-CA-95448/15823458_zpid/
Multi-family home for sale,"$1,795,000","416-418 Linden St, San Francisco, CA 94102",416-418 Linden St,SanFrancisco,CA,94102,3,2,"2,200",null,null,Multiple Occupancy,1909,0 spaces,null,"$1,795,002",null,$816,https://www.zillow.com/homedetails/416-418-Linden-St-San-Francisco-CA-94102/2077340306_zpid/
Multi-family home for sale,"$1,995,000","278-280 Precita Ave, San Francisco, CA 94110",278-280 Precita Ave,SanFrancisco,CA,94110,5,3,"2,500",null,null,Multiple Occupancy,1907,Garage - Attached,null,"$2,044,913",null,$798,https://www.zillow.com/homedetails/278-280-Precita-Ave-San-Francisco-CA-94110/2077242830_zpid/
Multi-family home for sale,"$1,295,000","278-280 Junipero Ave, Pacific Grove, CA 93950",278-280 Junipero Ave,PacificGrove,CA,93950,--,--,"1,875",null,null,Multiple Occupancy,1959,0 spaces,null,"$1,295,001",null,$691,https://www.zillow.com/homedetails/278-280-Junipero-Ave-Pacific-Grove-CA-93950/2076770993_zpid/
Contingent,"$518,000","6216 Comstock Ave, Whittier, CA 90601",6216 Comstock Ave,Whittier,CA,90601,3,2,"1,568",null,null,Multiple Occupancy,1908,Covered,null,"$531,999",null,$330,https://www.zillow.com/homedetails/6216-Comstock-Ave-Whittier-CA-90601/21426071_zpid/
Multi-family home for sale,"$1,760,000","6626 W 6th St, Los Angeles, CA 90048",6626 W 6th St,LosAngeles,CA,90048,6,4,"3,567",null,null,Multiple Occupancy,1928,"Garage - Detached, Covered",null,"$1,742,967","$3,250/mo",$493,https://www.zillow.com/homedetails/6626-W-6th-St-Los-Angeles-CA-90048/20776576_zpid/
Multi-family home for sale,"$780,000","1924 Browning Blvd #920068, Los Angeles, CA 90062",1924 Browning Blvd #920068,LosAngeles,CA,90062,4,4,"2,548",null,null,Multiple Occupancy,1925,Covered,null,"$786,419",null,$306,https://www.zillow.com/homedetails/1924-Browning-Blvd-920068-Los-Angeles-CA-90062/2076934005_zpid/
Multi-family home for sale,"$1,599,000","2485 46th Ave, San Francisco, CA 94116",2485 46th Ave,SanFrancisco,CA,94116,--,--,"4,104",null,null,Multiple Occupancy,1959,Covered,null,"$1,719,259",null,$390,https://www.zillow.com/homedetails/2485-46th-Ave-San-Francisco-CA-94116/2077363970_zpid/
Multi-family home for sale,"$1,280,000","2673 N Bourbon St, Orange, CA 92865",2673 N Bourbon St,Orange,CA,92865,8,6,"4,356",null,null,Multiple Occupancy,1979,Covered,null,"$1,276,176","$2,400/mo",$294,https://www.zillow.com/homedetails/2673-N-Bourbon-St-Orange-CA-92865/25423896_zpid/
Multi-family home for sale,"$549,000","816 Rancheria Dr, Chico, CA 95926",816 Rancheria Dr,Chico,CA,95926,8,4,"3,496",null,null,Multiple Occupancy,1971,0 spaces,null,"$541,386","$1,400/mo",$157,https://www.zillow.com/homedetails/816-Rancheria-Dr-Chico-CA-95926/18241914_zpid/
Multi-family home for sale,"$1,599,000","6108 Martin Luther King Jr Way, Oakland, CA 94609",6108 Martin Luther King Jr Way,Oakland,CA,94609,7,7,"3,359",null,null,Multiple Occupancy,1922,"Garage - Detached, Covered",null,"$1,689,800","$2,600/mo",$476,https://www.zillow.com/homedetails/6108-Martin-Luther-King-Jr-Way-Oakland-CA-94609/24757076_zpid/
Multi-family home for sale,"$815,000","734 Manzanita Ave, Pasadena, CA 91103",734 Manzanita Ave,Pasadena,CA,91103,4,2,"1,624",null,null,Multiple Occupancy,1941,Covered,null,"$839,106","$2,350/mo",$502,https://www.zillow.com/homedetails/734-Manzanita-Ave-Pasadena-CA-91103/20864042_zpid/
New construction,"$529,500+","Residence One - Duet Plan, Magnolia Park",Residence One - Duet Plan,MagnoliaPark,null,null,3,3,"1,782",null,null,Multiple Occupancy,2021,"Garage - Attached, On-street, Covered",$190/mo,null,null,$297,https://www.zillow.com/community/magnolia-park/2078432271_zpid/
Multi-family home for sale,"$1,050,000","2608 Quartz St, Santa Cruz, CA 95062",2608 Quartz St,SantaCruz,CA,95062,--,--,925,null,null,Multiple Occupancy,1951,"Garage, Garage - Attached",null,"$1,095,323","$3,500/mo","$1,135",https://www.zillow.com/homedetails/2608-Quartz-St-Santa-Cruz-CA-95062/16126390_zpid/
Multi-family home for sale,"$2,300,000","3144-48 Hawthorn St, San Diego, CA 92104",3144-48 Hawthorn St,SanDiego,CA,92104,8,7,"5,400",null,null,Multiple Occupancy,2000,0 spaces,null,"$2,267,142",null,$426,https://www.zillow.com/homedetails/3144-48-Hawthorn-St-San-Diego-CA-92104/2076822833_zpid/
Multi-family home for sale,"$649,000","1214 N Evergreen Ave, Los Angeles, CA 90033",1214 N Evergreen Ave,LosAngeles,CA,90033,6,3,"2,447",null,null,Multiple Occupancy,1949,0 spaces,null,"$650,664","$2,395/mo",$265,https://www.zillow.com/homedetails/1214-N-Evergreen-Ave-Los-Angeles-CA-90033/20647202_zpid/
Multi-family home for sale,"$2,222,222","681 San Juan Ave, Venice, CA 90291",681 San Juan Ave,Venice,CA,90291,4,2,"3,379",null,null,Multiple Occupancy,1930,"Garage - Detached, Covered",$200/mo,"$2,222,235","$3,200/mo",$658,https://www.zillow.com/homedetails/681-San-Juan-Ave-Venice-CA-90291/20451145_zpid/
Contingent,"$979,000","214 California St, Salinas, CA 93901",214 California St,Salinas,CA,93901,--,--,"4,800",null,null,Multiple Occupancy,1977,0 spaces,null,"$979,001",null,$204,https://www.zillow.com/homedetails/214-California-St-Salinas-CA-93901/300083318_zpid/
Multi-family home for sale,"$1,199,950","9038 Reading Ave, Los Angeles, CA 90045",9038 Reading Ave,LosAngeles,CA,90045,4,3,"2,364",null,null,Multiple Occupancy,1950,Covered,null,"$1,178,465","$3,200/mo",$508,https://www.zillow.com/homedetails/9038-Reading-Ave-Los-Angeles-CA-90045/20390389_zpid/
Multi-family home for sale,"$450,000","1150 14th St #A, Oroville, CA 95965",1150 14th St #A,Oroville,CA,95965,2,1,"2,692",null,null,Multiple Occupancy,1963,Garage,null,"$443,363","$1,650/mo",$167,https://www.zillow.com/homedetails/1150-14th-St-A-Oroville-CA-95965/18231044_zpid/
Multi-family home for sale,"$967,000","4859 Hillsdale Dr, Los Angeles, CA 90032",4859 Hillsdale Dr,LosAngeles,CA,90032,5,5,"2,560",null,null,Multiple Occupancy,1907,"Garage, Covered",null,"$967,005","$3,000/mo",$378,https://www.zillow.com/homedetails/4859-Hillsdale-Dr-Los-Angeles-CA-90032/20639043_zpid/
Multi-family home for sale,"$1,099,000","754 W Spain St LOT 756, Sonoma, CA 95476",754 W Spain St LOT 756,Sonoma,CA,95476,4,4,"2,544",null,null,Multiple Occupancy,2000,0 spaces,null,"$1,080,225",null,$432,https://www.zillow.com/homedetails/754-W-Spain-St-LOT-756-Sonoma-CA-95476/2077440563_zpid/
Multi-family home for sale,"$690,000","12957 5th St, Chino, CA 91710",12957 5th St,Chino,CA,91710,2,2,"1,864",null,null,Multiple Occupancy,1946,"Garage, Carport, Garage - Attached, Covered",null,"$700,327","$2,300/mo",$370,https://www.zillow.com/homedetails/12957-5th-St-Chino-CA-91710/17546640_zpid/
,"$1,298,000","26 N Delaware St, San Mateo, CA 94401",26 N Delaware St,SanMateo,CA,94401,--,--,"1,100",null,null,Multiple Occupancy,1907,"Garage, Garage - Attached",null,"$1,379,516","$3,875/mo","$1,180",https://www.zillow.com/homedetails/26-N-Delaware-St-San-Mateo-CA-94401/15522557_zpid/
,"$880,000","9018 Rosehedge Dr, Pico Rivera, CA 90660",9018 Rosehedge Dr,PicoRivera,CA,90660,4,3,"2,569",null,null,Multiple Occupancy,1950,"Garage, Carport, Covered",null,"$889,779","$2,255/mo",$343,https://www.zillow.com/homedetails/9018-Rosehedge-Dr-Pico-Rivera-CA-90660/21098235_zpid/
,"$995,000","501 Madison St, Fairfield, CA 94533",501 Madison St,Fairfield,CA,94533,9,5,"3,940",null,null,Multiple Occupancy,1960,0 spaces,null,"$989,041",null,$253,https://www.zillow.com/homedetails/501-Madison-St-Fairfield-CA-94533/2077110473_zpid/
,"$275,000","2501 Bea Ct, Bakersfield, CA 93304",2501 Bea Ct,Bakersfield,CA,93304,--,--,"2,000",null,null,Multiple Occupancy,1977,0 spaces,null,"$275,001","$1,200/mo",$138,https://www.zillow.com/homedetails/2501-Bea-Ct-Bakersfield-CA-93304/19011339_zpid/
,"$950,000","2324-2330 S Gaffey St, San Pedro, CA 90731",2324-2330 S Gaffey St,SanPedro,CA,90731,6,4,"2,364",null,null,Multiple Occupancy,1955,"Garage - Attached, Covered",null,"$949,864",null,$402,https://www.zillow.com/homedetails/2324-2330-S-Gaffey-St-San-Pedro-CA-90731/2078973406_zpid/
,"$1,599,000","2628 Vineyard Ave, Los Angeles, CA 90016",2628 Vineyard Ave,LosAngeles,CA,90016,9,5,"2,885",null,null,Multiple Occupancy,1925,"Garage - Detached, Covered",null,"$1,532,374","$2,900/mo",$554,https://www.zillow.com/homedetails/2628-Vineyard-Ave-Los-Angeles-CA-90016/20593914_zpid/
,"$949,900","4852 W 111th Pl, Inglewood, CA 90304",4852 W 111th Pl,Inglewood,CA,90304,5,3,"2,344",null,null,Multiple Occupancy,1962,"Carport, Garage - Attached, Covered",null,"$960,477","$2,495/mo",$405,https://www.zillow.com/homedetails/4852-W-111th-Pl-Inglewood-CA-90304/20347459_zpid/
,"$1,450,000","11247 Huston St, North Hollywood, CA 91601",11247 Huston St,NorthHollywood,CA,91601,7,5,"4,242",null,null,Multiple Occupancy,1957,Covered,null,"$1,450,005","$2,600/mo",$342,https://www.zillow.com/homedetails/11247-Huston-St-North-Hollywood-CA-91601/20018195_zpid/
,"$1,195,000","2429 Echo Park Ave, Los Angeles, CA 90026",2429 Echo Park Ave,LosAngeles,CA,90026,5,4,"3,496",null,null,Multiple Occupancy,1915,Covered,null,"$1,123,656",null,$342,https://www.zillow.com/homedetails/2429-Echo-Park-Ave-Los-Angeles-CA-90026/20753873_zpid/
,"$1,225,000","531-535 W Juniper St, San Diego, CA 92101",531-535 W Juniper St,SanDiego,CA,92101,4,3,--,null,null,Multiple Occupancy,1907,0 spaces,null,"$1,225,102",null,null,https://www.zillow.com/homedetails/531-535-W-Juniper-St-San-Diego-CA-92101/2076933139_zpid/
,"$2,649,000","850-852 45th Ave, San Francisco, CA 94121",850-852 45th Ave,SanFrancisco,CA,94121,7,5,"3,490",null,null,Multiple Occupancy,1908,Garage - Attached,null,"$2,366,249",null,$759,https://www.zillow.com/homedetails/850-852-45th-Ave-San-Francisco-CA-94121/15100442_zpid/
,"$189,900","417 S Richmond Rd, Ridgecrest, CA 93555",417 S Richmond Rd,Ridgecrest,CA,93555,4,2,"2,068",null,null,Multiple Occupancy,1983,0 spaces,null,"$189,045",$995/mo,$92,https://www.zillow.com/homedetails/417-S-Richmond-Rd-Ridgecrest-CA-93555/18984844_zpid/
,"$1,200,000","3125 Hoen Ave, Santa Rosa, CA 95405",3125 Hoen Ave,SantaRosa,CA,95405,6,4,"2,670",null,null,Multiple Occupancy,1946,"Carport, Covered",null,"$1,200,006","$2,700/mo",$449,https://www.zillow.com/homedetails/3125-Hoen-Ave-Santa-Rosa-CA-95405/15762534_zpid/
,"$880,000","621 E Saxon Ave, San Gabriel, CA 91776",621 E Saxon Ave,SanGabriel,CA,91776,6,4,"2,154",null,null,Multiple Occupancy,1947,"Garage, Covered",null,"$890,239","$3,000/mo",$409,https://www.zillow.com/homedetails/621-E-Saxon-Ave-San-Gabriel-CA-91776/20724860_zpid/
,"$599,999","833 W 10th St APT 1-4, San Bernardino, CA 92410",833 W 10th St APT 1-4,SanBernardino,CA,92410,8,--,"3,036",null,null,Multiple Occupancy,1985,"Carport, Covered",null,"$600,004",null,$198,https://www.zillow.com/homedetails/833-W-10th-St-APT-1-4-San-Bernardino-CA-92410/2076949211_zpid/
,"$440,000","31710 Avenida Juarez, Cathedral City, CA 92234",31710 Avenida Juarez,CathedralCity,CA,92234,6,4,"2,263",null,null,Multiple Occupancy,1986,Covered,null,"$440,001",null,$194,https://www.zillow.com/homedetails/31710-Avenida-Juarez-Cathedral-City-CA-92234/2076793849_zpid/
,"$1,699,999","1935 N Commonwealth Ave, Los Angeles, CA 90027",1935 N Commonwealth Ave,LosAngeles,CA,90027,8,7,"5,328",null,null,Multiple Occupancy,1925,"Garage - Attached, Covered",null,"$1,660,922","$3,065/mo",$319,https://www.zillow.com/homedetails/1935-N-Commonwealth-Ave-Los-Angeles-CA-90027/20810524_zpid/
,"$1,495,000","3856 Seneca Ave, Los Angeles, CA 90039",3856 Seneca Ave,LosAngeles,CA,90039,4,3,"1,512",null,null,Multiple Occupancy,1921,"Garage - Detached, Covered",null,"$1,509,037","$2,700/mo",$989,https://www.zillow.com/homedetails/3856-Seneca-Ave-Los-Angeles-CA-90039/20749666_zpid/
,"$2,100,000","620 Denton Rd #622, Hickman, CA 95323",620 Denton Rd #622,Hickman,CA,95323,6,6,"5,800",null,null,Multiple Occupancy,1980,0 spaces,null,"$1,998,199",null,$362,https://www.zillow.com/homedetails/620-Denton-Rd-622-Hickman-CA-95323/2076958503_zpid/
,"$1,300,000","12652 Bradley Ave, Sylmar, CA 91342",12652 Bradley Ave,Sylmar,CA,91342,8,4,"2,849",null,null,Multiple Occupancy,1927,Covered,null,"$1,300,005","$2,795/mo",$456,https://www.zillow.com/homedetails/12652-Bradley-Ave-Sylmar-CA-91342/20071025_zpid/
,"$995,000","3507 W 59th St, Los Angeles, CA 90043",3507 W 59th St,LosAngeles,CA,90043,3,2,"2,277",null,null,Multiple Occupancy,1923,"Garage - Detached, Covered",null,"$995,529","$2,350/mo",$437,https://www.zillow.com/homedetails/3507-W-59th-St-Los-Angeles-CA-90043/20325090_zpid/
,"$450,000","947 E 106th St, Los Angeles, CA 90002",947 E 106th St,LosAngeles,CA,90002,8,4,"2,712",null,null,Multiple Occupancy,1970,0 spaces,null,"$455,454",null,$166,https://www.zillow.com/homedetails/947-E-106th-St-Los-Angeles-CA-90002/20959118_zpid/
,"$649,900","1500 Murchison St, Los Angeles, CA 90033",1500 Murchison St,LosAngeles,CA,90033,4,2,"2,162",null,null,Multiple Occupancy,1927,Covered,null,"$664,840","$2,700/mo",$301,https://www.zillow.com/homedetails/1500-Murchison-St-Los-Angeles-CA-90033/135561587_zpid/
,"$1,400,000","2202 Hillcrest Dr, Los Angeles, CA 90016",2202 Hillcrest Dr,LosAngeles,CA,90016,4,3,"3,132",null,null,Multiple Occupancy,1923,Covered,null,"$1,400,006","$2,600/mo",$447,https://www.zillow.com/homedetails/2202-Hillcrest-Dr-Los-Angeles-CA-90016/20595850_zpid/
,"$860,000","1427 Balhan Dr, Concord, CA 94521",1427 Balhan Dr,Concord,CA,94521,--,--,--,null,null,Multiple Occupancy,1967,0 spaces,null,"$825,005",null,null,https://www.zillow.com/homedetails/1427-Balhan-Dr-Concord-CA-94521/2077956691_zpid/
,"$1,647,000","60 Marina Court Dr, San Rafael, CA 94901",60 Marina Court Dr,SanRafael,CA,94901,3,3,"2,280",null,null,Multiple Occupancy,1961,"Garage, Garage - Attached, Covered",null,"$1,640,379","$4,000/mo",$722,https://www.zillow.com/homedetails/60-Marina-Court-Dr-San-Rafael-CA-94901/19248213_zpid/
,"$799,000","210 Plaza St, Healdsburg, CA 95448",210 Plaza St,Healdsburg,CA,95448,2,2,850,null,null,Multiple Occupancy,1952,"Garage, Garage - Attached",null,"$862,944","$2,250/mo",$940,https://www.zillow.com/homedetails/210-Plaza-St-Healdsburg-CA-95448/15744497_zpid/
,"$450,000","42837 Willow Ave, Big Bear Lake, CA 92315",42837 Willow Ave,BigBearLake,CA,92315,5,4,936,null,null,Multiple Occupancy,1954,"Garage, Garage - Attached",null,"$456,493",null,$481,https://www.zillow.com/homedetails/42837-Willow-Ave-Big-Bear-Lake-CA-92315/17620458_zpid/
,"$1,100,000","2454 Johnston St, Los Angeles, CA 90031",2454 Johnston St,LosAngeles,CA,90031,7,7,"2,562",null,null,Multiple Occupancy,1903,Covered,null,"$1,076,821","$2,495/mo",$429,https://www.zillow.com/homedetails/2454-Johnston-St-Los-Angeles-CA-90031/20637496_zpid/
,"$3,725,000","1833 Benecia Ave, Los Angeles, CA 90025",1833 Benecia Ave,LosAngeles,CA,90025,7,7,"4,134",null,null,Multiple Occupancy,1966,Covered,null,"$3,677,376","$3,100/mo",$901,https://www.zillow.com/homedetails/1833-Benecia-Ave-Los-Angeles-CA-90025/20500182_zpid/
,"$579,000","1310 Sequoia Dr, Lake Arrowhead, CA 92352",1310 Sequoia Dr,LakeArrowhead,CA,92352,4,3,"1,645",null,null,Multiple Occupancy,1977,"Garage, Garage - Attached, Garage - Detached, Covered",null,"$579,003","$2,429/mo",$352,https://www.zillow.com/homedetails/1310-Sequoia-Dr-Lake-Arrowhead-CA-92352/17407218_zpid/
,"$1,199,000","1415 N Avenue 47, Los Angeles, CA 90042",1415 N Avenue 47,LosAngeles,CA,90042,4,3,"1,748",null,null,Multiple Occupancy,1930,Covered,null,"$1,251,169","$2,500/mo",$686,https://www.zillow.com/homedetails/1415-N-Avenue-47-Los-Angeles-CA-90042/20765159_zpid/
,"$1,699,000","1124-1126 Irving St, San Francisco, CA 94122",1124-1126 Irving St,SanFrancisco,CA,94122,3,2,"1,838",null,null,Multiple Occupancy,1908,0 spaces,null,"$1,754,129",null,$924,https://www.zillow.com/homedetails/1124-1126-Irving-St-San-Francisco-CA-94122/2077444922_zpid/
,"$574,900","1401 E M St, Wilmington, CA 90744",1401 E M St,Wilmington,CA,90744,5,3,"1,548",null,null,Multiple Occupancy,1913,Covered,null,"$584,098","$1,995/mo",$371,https://www.zillow.com/homedetails/1401-E-M-St-Wilmington-CA-90744/21297887_zpid/
,"$479,900","1001 Orange St, Redlands, CA 92374",1001 Orange St,Redlands,CA,92374,2,1,"1,863",null,null,Multiple Occupancy,1898,"Garage, Garage - Attached, Covered",null,"$479,904","$2,300/mo",$258,https://www.zillow.com/homedetails/1001-Orange-St-Redlands-CA-92374/17260799_zpid/
,"$1,790,000","1710-1718 Judah St, San Francisco, CA 94122",1710-1718 Judah St,SanFrancisco,CA,94122,4,4,"4,200",null,null,Multiple Occupancy,1939,0 spaces,null,"$1,886,548",null,$426,https://www.zillow.com/homedetails/1710-1718-Judah-St-San-Francisco-CA-94122/2077387237_zpid/
,"$359,990","811 Franklin Ave, Yuba City, CA 95991",811 Franklin Ave,YubaCity,CA,95991,4,--,"1,776",null,null,Multiple Occupancy,1948,0 spaces,null,null,"$1,595/mo",$203,https://www.zillow.com/homedetails/811-Franklin-Ave-Yuba-City-CA-95991/16083661_zpid/
,"$469,000","6919 River Dr, Bell, CA 90201",6919 River Dr,Bell,CA,90201,2,2,880,null,null,Multiple Occupancy,1954,"Carport, Covered",null,"$481,342","$2,000/mo",$533,https://www.zillow.com/homedetails/6919-River-Dr-Bell-CA-90201/21077558_zpid/
,"$700,000","8417 Grenoble St, Sunland, CA 91040",8417 Grenoble St,Sunland,CA,91040,2,1,"1,631",null,null,Multiple Occupancy,1937,"Carport, Covered",null,"$731,818","$2,600/mo",$429,https://www.zillow.com/homedetails/8417-Grenoble-St-Sunland-CA-91040/20093656_zpid/
,"$1,700,000","145 Lawson Rd, Kensington, CA 94707",145 Lawson Rd,Kensington,CA,94707,--,--,"3,908",null,null,Multiple Occupancy,1988,"Garage, Carport, Covered",null,"$1,700,012",null,$435,https://www.zillow.com/homedetails/145-Lawson-Rd-Kensington-CA-94707/18551473_zpid/
,"$1,795,000","946 Hilldale Ave, West Hollywood, CA 90069",946 Hilldale Ave,WestHollywood,CA,90069,2,2,"1,311",null,null,Multiple Occupancy,1923,"Carport, Garage - Detached, Covered",null,"$1,819,256","$3,400/mo","$1,369",https://www.zillow.com/homedetails/946-Hilldale-Ave-West-Hollywood-CA-90069/20518041_zpid/
,"$1,249,000","1307 Division St, Oceanside, CA 92054",1307 Division St,Oceanside,CA,92054,6,4,"2,238",null,null,Multiple Occupancy,1951,Covered,null,"$1,249,010",null,$558,https://www.zillow.com/homedetails/1307-Division-St-Oceanside-CA-92054/2076831079_zpid/
,"$850,000","5632 Baltimore St #2, Los Angeles, CA 90042",5632 Baltimore St #2,LosAngeles,CA,90042,3,2,"1,344",null,null,Multiple Occupancy,1910,Covered,null,"$870,400",null,$632,https://www.zillow.com/homedetails/5632-Baltimore-St-2-Los-Angeles-CA-90042/2076998275_zpid/
,"$1,499,000","5318 Lemon Grove Ave, Los Angeles, CA 90038",5318 Lemon Grove Ave,LosAngeles,CA,90038,4,5,"2,168",null,null,Multiple Occupancy,1919,"Garage, None, Covered",null,"$1,404,165","$3,495/mo",$691,https://www.zillow.com/homedetails/5318-Lemon-Grove-Ave-Los-Angeles-CA-90038/20789752_zpid/
,"$850,000","772 Modesto Ave, South Lake Tahoe, CA 96150",772 Modesto Ave,SouthLakeTahoe,CA,96150,--,--,"3,328",null,null,Multiple Occupancy,1977,Covered,null,"$850,007","$2,200/mo",$255,https://www.zillow.com/homedetails/772-Modesto-Ave-South-Lake-Tahoe-CA-96150/195371583_zpid/
,"$294,000","4875 E Mckinley Ave, Fresno, CA 93703",4875 E Mckinley Ave,Fresno,CA,93703,6,4.5,"1,315",null,null,Multiple Occupancy,1990,Carport,null,"$294,001",null,$224,https://www.zillow.com/homedetails/4875-E-Mckinley-Ave-Fresno-CA-93703/318413954_zpid/
