Listing_type,Price,Full_address,Street,City,State,Zip_code,Latitude,Longitude,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,Hoa,Zillow_price_per_sqft,Zestimate,Rent_zestimate,House_website
Townhouse for sale,"$750,000","27 Via Bacchus, Aliso Viejo, CA 92656",27 Via Bacchus ,Aliso Viejo,CA,92656,33.599063,-117.721369,"1,713","3,092 sqft",3092.0,Townhouse,1990,2 spaces,$315/month,$438,"$684,131","$3,200/mo",https://www.zillow.com/homedetails/27-Via-Bacchus-Aliso-Viejo-CA-92656/25710205_zpid/
Townhouse for sale,"$449,999","108 Cedar Creek Rd, San Dimas, CA 91773",108 Cedar Creek Rd ,San Dimas,CA,91773,34.100794,-117.806698,"1,263","1,328 sqft",1328.0,Townhouse,1981,2 spaces,$396/month,$356,"$449,999","$2,300/mo",https://www.zillow.com/homedetails/108-Cedar-Creek-Rd-San-Dimas-CA-91773/21527957_zpid/
Townhouse for sale,"$425,000","18130 Flynn Dr Unit 61405, Canyon Country, CA 91387",18130 Flynn Dr Unit 61405,Canyon Country,CA,91387,34.405234,-118.453096,"1,225",1.7 acres,74052.0,Townhouse,1999,2 spaces,$300/month,$347,"$413,731","$2,648/mo",https://www.zillow.com/homedetails/18130-Flynn-Dr-UNIT-61405-Canyon-Country-CA-91387/20217424_zpid/
Townhouse for sale,"$319,900","297 Riverview Way, Oceanside, CA 92057",297 Riverview Way ,Oceanside,CA,92057,33.247222,-117.312356,"1,010","1,890 sqft",1890.0,Townhouse,1987,2 spaces,$320/month,$317,"$337,966","$2,000/mo",https://www.zillow.com/homedetails/297-Riverview-Way-Oceanside-CA-92057/16589956_zpid/
Townhouse for sale,"$649,000","18153 Zion Ct, Fountain Valley, CA 92708",18153 Zion Ct ,Fountain Valley,CA,92708,33.699587,-117.949364,"1,824","1,894 sqft",1894.0,Townhouse,1970,2 spaces,$280/month,$356,"$643,125","$3,150/mo",https://www.zillow.com/homedetails/18153-Zion-Ct-Fountain-Valley-CA-92708/25283733_zpid/
Townhouse for sale,"$938,888","32 Sun Song, Milpitas, CA 95035",32 Sun Song ,Milpitas,CA,95035,37.417583,-121.902098,"1,534",988 sqft,988.0,Townhouse,2000,1 space,$240/month,$612,"$994,907","$3,400/mo",https://www.zillow.com/homedetails/32-Sun-Song-Milpitas-CA-95035/54769751_zpid/
Townhouse for sale,"$405,000","25933 Via Pera # A3, Mission Viejo, CA 92691",25933 Via Pera # A3,Mission Viejo,CA,92691,33.628086,-117.678238,"1,024",No Data,null,Townhouse,1972,1 space,$358/month,$396,"$400,059","$2,300/mo",https://www.zillow.com/homedetails/25933-Via-Pera-A3-Mission-Viejo-CA-92691/25687943_zpid/
Townhouse for sale,"$399,900","45310 Driftwood Dr, Palm Desert, CA 92260",45310 Driftwood Dr ,Palm Desert,CA,92260,33.719381,-116.362469,"1,550","1,742 sqft",1742.0,Townhouse,1979,2 spaces,$489/month,$258,"$381,628","$2,490/mo",https://www.zillow.com/homedetails/45310-Driftwood-Dr-Palm-Desert-CA-92260/18080566_zpid/
New construction,"$550,000","599 Motif St, Anaheim, CA 92805",599 Motif St ,Anaheim,CA,92805,33.829719,-117.905646,"1,356","1,354 sqft",1354.0,Townhouse,2020,2 spaces,$180/month,$406,null,null,https://www.zillow.com/homedetails/599-Motif-St-Anaheim-CA-92805/2078874289_zpid/
Townhouse for sale,"$479,800","160 Donnas Ln, Hollister, CA 95023",160 Donnas Ln ,Hollister,CA,95023,36.812212,-121.363011,"1,819","2,178 sqft",2178.0,Townhouse,1977,Attached Garage,$325/month,$264,"$464,809","$2,675/mo",https://www.zillow.com/homedetails/160-Donnas-Ln-Hollister-CA-95023/15054199_zpid/
Townhouse for sale,"$1,299,888","385 Santa Diana Ter, Sunnyvale, CA 94085",385 Santa Diana Ter ,Sunnyvale,CA,94085,37.382964,-122.01724,"1,534","1,023 sqft",1023.0,Townhouse,2016,2 spaces,$332/month,$847,"$1,358,223","$4,100/mo",https://www.zillow.com/homedetails/385-Santa-Diana-Ter-Sunnyvale-CA-94085/124743916_zpid/
Townhouse for sale,"$575,000","26006 Alizia Canyon Dr Unit A, Calabasas, CA 91302",26006 Alizia Canyon Dr Unit A,Calabasas,CA,91302,34.168055,-118.694299,"1,503",2.47 acres,107593.2,Townhouse,1983,2 spaces,$380/month,$383,"$568,320","$2,895/mo",https://www.zillow.com/homedetails/26006-Alizia-Canyon-Dr-UNIT-A-Calabasas-CA-91302/19885417_zpid/
Townhouse for sale,"$1,195,000","737 Pier Ave Apt 2, Santa Monica, CA 90405",737 Pier Ave Apt 2,Santa Monica,CA,90405,34.003891,-118.473428,"1,227",0.25 acres,10890.0,Townhouse,1981,2 spaces,$350/month,$974,"$1,204,902","$4,200/mo",https://www.zillow.com/homedetails/737-Pier-Ave-APT-2-Santa-Monica-CA-90405/20483205_zpid/
Townhouse for sale,"$850,000","4186 Midlands Ct, Dublin, CA 94568",4186 Midlands Ct ,Dublin,CA,94568,37.707707,-121.856725,"1,949",No Data,null,Townhouse,2017,2 spaces,$360/month,$436,"$839,399","$3,595/mo",https://www.zillow.com/homedetails/4186-Midlands-Ct-Dublin-CA-94568/250134660_zpid/
Townhouse for sale,"$499,900","1269 San Elijo Rd S, San Marcos, CA 92078",1269 San Elijo Rd S ,San Marcos,CA,92078,33.097782,-117.198739,"1,482",2.51 acres,109335.6,Townhouse,2004,4 spaces,$275/month,$337,"$496,112","$2,950/mo",https://www.zillow.com/homedetails/1269-San-Elijo-Rd-S-San-Marcos-CA-92078/66110974_zpid/
For sale by owner,"$1,150,000","2939 Mckinley Dr, Santa Clara, CA 95051",2939 McKinley Dr ,Santa Clara,CA,95051,37.324545,-121.979059,954,"10,000 sqft",10000.0,Townhouse,1971,2 spaces,$360/month,"$1,205","$651,616","$3,300/mo",https://www.zillow.com/homedetails/2939-Mckinley-Dr-Santa-Clara-CA-95051/19602740_zpid/
Townhouse for sale,"$429,000","74 Santa Barbara Ct, Foothill Ranch, CA 92610",74 Santa Barbara Ct ,Foothill Ranch,CA,92610,33.686003,-117.6733,"1,000",No Data,null,Townhouse,1994,2 spaces,$267/month,$429,"$436,810","$2,250/mo",https://www.zillow.com/homedetails/74-Santa-Barbara-Ct-Foothill-Ranch-CA-92610/25662996_zpid/
Townhouse for sale,"$560,000","120 Summer Ln, Richmond, CA 94806",120 Summer Ln ,Richmond,CA,94806,37.982115,-122.333185,"1,819","1,498 sqft",1498.0,Townhouse,2005,2 spaces,$122/month,$308,"$572,461","$3,100/mo",https://www.zillow.com/homedetails/120-Summer-Ln-Richmond-CA-94806/72550916_zpid/
Townhouse for sale,"$539,900","13324 Carriage Heights Cir, Poway, CA 92064",13324 Carriage Heights Cir ,Poway,CA,92064,32.95796,-117.053006,"1,395",5.67 acres,246985.2,Townhouse,1993,2 spaces,$407/month,$387,"$539,901","$2,700/mo",https://www.zillow.com/homedetails/13324-Carriage-Heights-Cir-Poway-CA-92064/16813423_zpid/
Townhouse for sale,"$549,900","2541 Antlers Way, San Marcos, CA 92078",2541 Antlers Way ,San Marcos,CA,92078,33.109153,-117.224724,"1,482","4,245 sqft",4245.0,Townhouse,2014,4 spaces,$294/month,$371,"$549,900","$2,850/mo",https://www.zillow.com/homedetails/2541-Antlers-Way-San-Marcos-CA-92078/123849659_zpid/
Townhouse for sale,"$625,000","10260 Laurelwood Ln, Downey, CA 90242",10260 Laurelwood Ln ,Downey,CA,90242,33.913182,-118.113512,"2,259","4,006 sqft",4006.0,Townhouse,1990,2 spaces,$128/month,$277,"$625,004","$2,775/mo",https://www.zillow.com/homedetails/10260-Laurelwood-Ln-Downey-CA-90242/21063014_zpid/
Townhouse for sale,"$385,000","3167 Aspen Grove Rd # 3167, Truckee, CA 96161",3167 Aspen Grove Rd # 3167,Truckee,CA,96161,39.277601,-120.119151,736,No Data,null,Townhouse,1973,No Data,null,$523,null,null,https://www.zillow.com/homedetails/3167-Aspen-Grove-Rd-3167-Truckee-CA-96161/2078876930_zpid/
Townhouse for sale,"$229,950","1275 Aspen St, Merced, CA 95340",1275 Aspen St ,Merced,CA,95340,37.318216,-120.456716,"1,293","2,766 sqft",2766.0,Townhouse,1989,1 space,$100/month,$178,"$220,084","$1,350/mo",https://www.zillow.com/homedetails/1275-Aspen-St-Merced-CA-95340/19159028_zpid/
Townhouse for sale,"$1,035,000","5133 Renaissance Ave Unit A, San Diego, CA 92122",5133 Renaissance Ave Unit A,San Diego,CA,92122,32.865983,-117.206724,"2,101",2.31 acres,100623.6,Townhouse,1993,2 spaces,$450/month,$493,"$988,148","$4,000/mo",https://www.zillow.com/homedetails/5133-Renaissance-Ave-UNIT-A-San-Diego-CA-92122/16838187_zpid/
Townhouse for sale,"$860,000","2209 Curtis Ave Unit 2, Redondo Beach, CA 90278",2209 Curtis Ave Unit 2,Redondo Beach,CA,90278,33.877797,-118.371846,"1,613",0.34 acres,14810.4,Townhouse,1981,2 spaces,$200/month,$533,"$889,253","$3,500/mo",https://www.zillow.com/homedetails/2209-Curtis-Ave-UNIT-2-Redondo-Beach-CA-90278/20405315_zpid/
Townhouse for sale,"$410,000","11281 Terra Vista Pkwy # 30-d, Rancho Cucamonga, CA 91730",11281 Terra Vista Pkwy # 30-D,Rancho Cucamonga,CA,91730,34.11915,-117.559105,"1,417","2,722 sqft",2722.0,Townhouse,1994,2 spaces,$275/month,$289,null,null,https://www.zillow.com/homedetails/11281-Terra-Vista-Pkwy-30-D-Rancho-Cucamonga-CA-91730/2078877441_zpid/
Townhouse for sale,"$395,000","15100 Chatsworth St Apt B, Los Angeles, CA 91345",15100 Chatsworth St Apt B,Los Angeles,CA,91345,34.264296,-118.461188,"1,300",2.91 acres,126759.6,Townhouse,1980,2 spaces,$382/month,$304,"$395,000","$2,500/mo",https://www.zillow.com/homedetails/15100-Chatsworth-St-APT-B-Los-Angeles-CA-91345/20131883_zpid/
Townhouse for sale,"$889,000","4008 Cashel Rd, Dublin, CA 94568",4008 Cashel Rd ,Dublin,CA,94568,37.704906,-121.85931,"2,140",No Data,null,Townhouse,2016,2 spaces,$270/month,$415,"$889,117","$3,800/mo",https://www.zillow.com/homedetails/4008-Cashel-Rd-Dublin-CA-94568/241573527_zpid/
Townhouse for sale,"$1,038,000","1076 Pear Orchard Dr, San Jose, CA 95131",1076 Pear Orchard Dr ,San Jose,CA,95131,37.379031,-121.896233,"1,718",649 sqft,649.0,Townhouse,2016,1 space,$275/month,$604,"$1,067,356","$3,970/mo",https://www.zillow.com/homedetails/1076-Pear-Orchard-Dr-San-Jose-CA-95131/243212557_zpid/
Townhouse for sale,"$680,000","180 Pelican Loop, Pittsburg, CA 94565",180 Pelican Loop ,Pittsburg,CA,94565,38.036531,-121.887202,"1,915","2,400 sqft",2400.0,Townhouse,1989,2 spaces,$254/month,$355,null,null,https://www.zillow.com/homedetails/180-Pelican-Loop-Pittsburg-CA-94565/18322485_zpid/
Townhouse for sale,"$969,900","2125 Myrtle Beach Ln, Danville, CA 94526",2125 Myrtle Beach Ln ,Danville,CA,94526,37.787934,-121.95742,"1,539","3,659 sqft",3659.0,Townhouse,1978,2 spaces,$453/month,$630,"$877,956","$3,495/mo",https://www.zillow.com/homedetails/2125-Myrtle-Beach-Ln-Danville-CA-94526/18459045_zpid/
Townhouse for sale,"$585,000","8409 E Kendra Loop, Orange, CA 92867",8409 E Kendra Loop ,Orange,CA,92867,33.828174,-117.762476,"1,659",No Data,null,Townhouse,2005,2 spaces,$260/month,$353,"$586,796","$2,950/mo",https://www.zillow.com/homedetails/8409-E-Kendra-Loop-Orange-CA-92867/79808022_zpid/
Townhouse for sale,"$1,095,000","1726 Stoner Ave Apt 104, Los Angeles, CA 90025",1726 Stoner Ave Apt 104,Los Angeles,CA,90025,34.040384,-118.454159,"1,703",0.3 acres,13068.0,Townhouse,2005,2 spaces,$435/month,$643,"$1,135,857","$4,600/mo",https://www.zillow.com/homedetails/1726-Stoner-Ave-APT-104-Los-Angeles-CA-90025/69804368_zpid/
Townhouse for sale,"$759,900","3954 W 182nd St, Torrance, CA 90504",3954 W 182nd St ,Torrance,CA,90504,33.865221,-118.342598,"1,694",0.25 acres,10890.0,Townhouse,2003,3 spaces,$260/month,$449,"$753,836","$3,350/mo",https://www.zillow.com/homedetails/3954-W-182nd-St-Torrance-CA-90504/63090087_zpid/
Townhouse for sale,"$525,000","8266 Gaunt Ave Unit G3, Gilroy, CA 95020",8266 Gaunt Ave Unit G3,Gilroy,CA,95020,37.015385,-121.598658,"1,265","1,089 sqft",1089.0,Townhouse,1986,1 space,$230/month,$415,"$500,126","$2,600/mo",https://www.zillow.com/homedetails/8266-Gaunt-Ave-UNIT-G3-Gilroy-CA-95020/19856066_zpid/
Townhouse for sale,"$499,000","497 Tahoe Keys Blvd Apt 38, South Lake Tahoe, CA 96150",497 Tahoe Keys Blvd Apt 38,South Lake Tahoe,CA,96150,38.933044,-120.004099,"1,522",435 sqft,435.0,Townhouse,1975,2 spaces,$134/month,$328,"$526,596","$1,900/mo",https://www.zillow.com/homedetails/497-Tahoe-Keys-Blvd-APT-38-South-Lake-Tahoe-CA-96150/18572030_zpid/
Townhouse for sale,"$549,888","3715 Balboa Ter Unit A, San Diego, CA 92117",3715 Balboa Ter Unit A,San Diego,CA,92117,32.810223,-117.207425,"1,205",6.98 acres,304048.8,Townhouse,1982,3 spaces,$450/month,$456,"$545,874","$2,500/mo",https://www.zillow.com/homedetails/3715-Balboa-Ter-UNIT-A-San-Diego-CA-92117/17199280_zpid/
Townhouse for sale,"$510,000","8615 Robles Dr Unit F, San Diego, CA 92119",8615 Robles Dr Unit F,San Diego,CA,92119,32.812205,-117.008923,"1,561",1.8 acres,78408.0,Townhouse,1986,2 spaces,$395/month,$327,"$504,032","$2,650/mo",https://www.zillow.com/homedetails/8615-Robles-Dr-UNIT-F-San-Diego-CA-92119/16868225_zpid/
Townhouse for sale,"$650,000","4277 Polaris Ave, Union City, CA 94587",4277 Polaris Ave ,Union City,CA,94587,37.583397,-122.064641,"1,280","1,472 sqft",1472.0,Townhouse,1974,Detached Garage,$288/month,$508,"$636,012","$3,150/mo",https://www.zillow.com/homedetails/4277-Polaris-Ave-Union-City-CA-94587/25000216_zpid/
Townhouse for sale,"$510,000","7132 Farralone Ave Unit 207, Los Angeles, CA 91303",7132 Farralone Ave Unit 207,Los Angeles,CA,91303,34.200133,-118.609698,"1,521",0.53 acres,23086.8,Townhouse,2003,2 spaces,$347/month,$335,"$510,000","$2,895/mo",https://www.zillow.com/homedetails/7132-Farralone-Ave-UNIT-207-Los-Angeles-CA-91303/63087252_zpid/
Townhouse for sale,"$3,499,000","3311 Via Lido, Newport Beach, CA 92663",3311 Via Lido ,Newport Beach,CA,92663,33.616611,-117.927427,"2,240",No Data,null,Townhouse,2019,2 spaces,$466/month,"$1,562",null,null,https://www.zillow.com/homedetails/3311-Via-Lido-Newport-Beach-CA-92663/2080953541_zpid/
Townhouse for sale,"$1,595,000","704 Palisades Dr, Pacific Palisades, CA 90272",704 Palisades Dr ,Pacific Palisades,CA,90272,34.050183,-118.551993,"2,284",3.76 acres,163785.6,Townhouse,1995,2 spaces,$465/month,$698,"$1,688,703","$5,950/mo",https://www.zillow.com/homedetails/704-Palisades-Dr-Pacific-Palisades-CA-90272/20543771_zpid/
Townhouse for sale,"$469,000","20033 Shamrock Gln # 30, Lake Forest, CA 92630",20033 Shamrock Gln # 30,Lake Forest,CA,92630,33.657924,-117.670351,"1,008",No Data,null,Townhouse,1986,1 space,$363/month,$465,"$464,956","$2,300/mo",https://www.zillow.com/homedetails/20033-Shamrock-Gln-30-Lake-Forest-CA-92630/25758917_zpid/
Townhouse for sale,"$4,250,000","6400 W Lake Blvd # 21, Tahoma, CA 96142",6400 W Lake Blvd # 21,Tahoma,CA,96142,39.073362,-120.142914,"3,590",14 acres,609840.0,Townhouse,1983,1 space,"$1,373/month","$1,184","$4,150,000","$12,000/mo",https://www.zillow.com/homedetails/6400-W-Lake-Blvd-21-Tahoma-CA-96142/17705299_zpid/
Townhouse for sale,"$524,999","18356 Collins St Unit D, Los Angeles, CA 91356",18356 Collins St Unit D,Los angeles,CA,91356,34.174185,-118.532383,"1,659",4.53 acres,197326.8,Townhouse,1975,2 spaces,$430/month,$316,"$520,521","$2,700/mo",https://www.zillow.com/homedetails/18356-Collins-St-UNIT-D-Los-Angeles-CA-91356/19935265_zpid/
Townhouse for sale,"$1,780,000","10156 Camberley Ln, Cupertino, CA 95014",10156 Camberley Ln ,Cupertino,CA,95014,37.320728,-122.075879,"1,936","1,738 sqft",1738.0,Townhouse,1974,2 spaces,$346/month,$919,"$1,780,012","$4,500/mo",https://www.zillow.com/homedetails/10156-Camberley-Ln-Cupertino-CA-95014/19631584_zpid/
Townhouse for sale,"$259,000","1675 Vernon St Unit 50, Roseville, CA 95678",1675 Vernon St Unit 50,Roseville,CA,95678,38.733344,-121.297722,941,"1,132 sqft",1132.0,Townhouse,1987,2 spaces,$215/month,$275,"$259,051","$1,650/mo",https://www.zillow.com/homedetails/1675-Vernon-St-UNIT-50-Roseville-CA-95678/17729979_zpid/
Townhouse for sale,"$735,000","19549 Astor Pl, Northridge, CA 91324",19549 Astor Pl ,Northridge,CA,91324,34.237335,-118.559094,"1,854",0.58 acres,25264.8,Townhouse,2018,2 spaces,$290/month,$396,null,null,https://www.zillow.com/homedetails/19549-Astor-Pl-Northridge-CA-91324/2078884549_zpid/
Townhouse for sale,"$555,000","23916 Calle Del Sol Dr, Valencia, CA 91354",23916 Calle Del Sol Dr ,Valencia,CA,91354,34.4616,-118.557,"1,490",16.77 acres,730501.2,Townhouse,2015,2 spaces,$236/month,$372,"$511,266","$2,895/mo",https://www.zillow.com/homedetails/23916-Calle-Del-Sol-Dr-Valencia-CA-91354/2099016146_zpid/
Townhouse for sale,"$899,000","2704 Curtis Ave Unit 1, Redondo Beach, CA 90278",2704 Curtis Ave Unit 1,Redondo Beach,CA,90278,33.877295,-118.361704,"1,781","8,250 sqft",8250.0,Townhouse,1979,2 spaces,$250/month,$505,"$894,198","$3,500/mo",https://www.zillow.com/homedetails/2704-Curtis-Ave-UNIT-1-Redondo-Beach-CA-90278/20404966_zpid/
Townhouse for sale,"$1,679,000","1040 7th St, Hermosa Beach, CA 90254",1040 7th St ,Hermosa Beach,CA,90254,33.860504,-118.389064,"2,377","5,209 sqft",5209.0,Townhouse,1991,2 spaces,None,$706,"$1,464,971","$5,500/mo",https://www.zillow.com/homedetails/1040-7th-St-Hermosa-Beach-CA-90254/20426844_zpid/
Townhouse for sale,"$1,699,000","1130 10th St # B, Manhattan Beach, CA 90266",1130 10th St # B,Manhattan Beach,CA,90266,33.885372,-118.394919,"2,360","7,505 sqft",7505.0,Townhouse,2006,3 spaces,None,$720,"$1,699,007","$7,045/mo",https://www.zillow.com/homedetails/1130-10th-St-B-Manhattan-Beach-CA-90266/72107410_zpid/
New construction,"$946,990","159 Schick, Irvine, CA 92614",159 Schick ,Irvine,CA,92614,33.686401,-117.850381,"1,860","1,999 sqft",1999.0,Townhouse,2019,2 spaces,$284/month,$509,null,null,https://www.zillow.com/homedetails/159-Schick-Irvine-CA-92614/2080593436_zpid/
Townhouse for sale,"$459,950","19630 Saticoy St Unit 3, Los Angeles, CA 91335",19630 Saticoy St Unit 3,Los angeles,CA,91335,34.208212,-118.561158,"1,075",6.56 acres,285753.6,Townhouse,1973,2 spaces,$315/month,$428,"$459,554","$2,400/mo",https://www.zillow.com/homedetails/19630-Saticoy-St-UNIT-3-Los-Angeles-CA-91335/19913905_zpid/
New construction,"$868,000","608 S Ramona St # F, San Gabriel, CA 91776",608 S Ramona St # F,San Gabriel,CA,91776,34.094725,-118.107882,"1,776","10,179 sqft",10179.0,Townhouse,2020,2 spaces,$381/month,$489,null,null,https://www.zillow.com/homedetails/608-S-Ramona-St-F-San-Gabriel-CA-91776/2078884719_zpid/
Townhouse for sale,"$743,000","3775 Carmel View Rd Unit 3, San Diego, CA 92130",3775 Carmel View Rd Unit 3,San Diego,CA,92130,32.940151,-117.232046,"1,360",1.22 acres,53143.2,Townhouse,2001,3 spaces,$210/month,$546,"$741,016","$2,900/mo",https://www.zillow.com/homedetails/3775-Carmel-View-Rd-UNIT-3-San-Diego-CA-92130/51079262_zpid/
Townhouse for sale,"$705,000","984 Miramonte Dr Apt 1, Santa Barbara, CA 93109",984 Miramonte Dr Apt 1,Santa Barbara,CA,93109,34.410117,-119.713272,"1,104",589 sqft,589.0,Townhouse,1973,No Data,null,$639,"$705,003","$3,000/mo",https://www.zillow.com/homedetails/984-Miramonte-Dr-APT-1-Santa-Barbara-CA-93109/131009078_zpid/
Townhouse for sale,"$1,149,000","589 Crystalberry Ter, San Jose, CA 95129",589 Crystalberry Ter ,San Jose,CA,95129,37.316342,-121.982766,"1,306","1,359 sqft",1359.0,Townhouse,1972,1 space,$370/month,$880,"$1,150,534","$3,495/mo",https://www.zillow.com/homedetails/589-Crystalberry-Ter-San-Jose-CA-95129/19651230_zpid/
Townhouse for sale,"$369,900","388 Roundtree Gln, Escondido, CA 92026",388 Roundtree Gln ,Escondido,CA,92026,33.157741,-117.097475,"1,208","1,742 sqft",1742.0,Townhouse,1973,3 spaces,$244/month,$306,"$369,901","$2,400/mo",https://www.zillow.com/homedetails/388-Roundtree-Gln-Escondido-CA-92026/16679209_zpid/
Townhouse for sale,"$255,000","1077 Santo Antonio Dr Apt 1, Colton, CA 92324",1077 Santo Antonio Dr Apt 1,Colton,CA,92324,34.050826,-117.311498,"1,330","3,855 sqft",3855.0,Townhouse,1979,2 spaces,$255/month,$192,"$256,860","$1,735/mo",https://www.zillow.com/homedetails/1077-Santo-Antonio-Dr-APT-1-Colton-CA-92324/17361328_zpid/
Townhouse for sale,"$825,000","5271 Iron Horse Pkwy, Dublin, CA 94568",5271 Iron Horse Pkwy ,Dublin,CA,94568,37.704586,-121.896881,"1,753",No Data,null,Townhouse,2014,2 spaces,$189/month,$471,"$825,005","$3,499/mo",https://www.zillow.com/homedetails/5271-Iron-Horse-Pkwy-Dublin-CA-94568/124031183_zpid/
Townhouse for sale,"$299,000","4329 Hazel Ridge Ln, Fair Oaks, CA 95628",4329 Hazel Ridge Ln ,Fair Oaks,CA,95628,38.645491,-121.226361,"1,131",980 sqft,980.0,Townhouse,1994,1 space,$210/month,$264,"$299,001","$1,800/mo",https://www.zillow.com/homedetails/4329-Hazel-Ridge-Ln-Fair-Oaks-CA-95628/26052683_zpid/
Townhouse for sale,"$559,000","9662 Walker St # 39, Cypress, CA 90630",9662 Walker St # 39,Cypress,CA,90630,33.821672,-118.036706,"1,662",No Data,null,Townhouse,1976,2 spaces,$305/month,$336,"$559,005","$2,950/mo",https://www.zillow.com/homedetails/9662-Walker-St-39-Cypress-CA-90630/25708978_zpid/
Townhouse for sale,"$699,000","407 Colony Crest Dr, San Jose, CA 95123",407 Colony Crest Dr ,San Jose,CA,95123,37.258686,-121.840709,"1,294",953 sqft,953.0,Townhouse,1984,2 spaces,$425/month,$540,"$699,933","$2,995/mo",https://www.zillow.com/homedetails/407-Colony-Crest-Dr-San-Jose-CA-95123/19709515_zpid/
Townhouse for sale,"$469,999","4307 Carlin Ave # 20, Lynwood, CA 90262",4307 Carlin Ave # 20,Lynwood,CA,90262,33.911905,-118.193003,"1,268","1,289 sqft",1289.0,Townhouse,2015,2 spaces,$87/month,$371,"$473,758","$2,600/mo",https://www.zillow.com/homedetails/4307-Carlin-Ave-20-Lynwood-CA-90262/135970127_zpid/
Townhouse for sale,"$380,000","506 62nd St Unit 7, San Diego, CA 92114",506 62nd St Unit 7,San Diego,CA,92114,32.71051,-117.064398,"1,060",1 acre,43560.0,Townhouse,2007,2 spaces,$240/month,$358,"$380,002","$2,295/mo",https://www.zillow.com/homedetails/506-62nd-St-UNIT-7-San-Diego-CA-92114/81963611_zpid/
