Listing_type,Price,Full_address,Street,City,State,Zip_code,Latitude,Longitude,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,Hoa,Zillow_price_per_sqft,Zestimate,Rent_zestimate,House_website
Apartment for sale,"$340,000","3117 Lemonwood Dr, Lancaster, CA 93536",3117 Lemonwood Dr ,Lancaster,CA,93536,34.667297,-118.185892,"1,437",null,null,Multi Family,1973,2 spaces,null,$237,"$340,002","$2,000/mo",https://www.zillow.com/homedetails/3117-Lemonwood-Dr-Lancaster-CA-93536/20282803_zpid/
Apartment for sale,"$150,000","512 Washington Ave, Bakersfield, CA 93308",512 Washington Ave ,Bakersfield,CA,93308,35.41578,-119.031215,"1,108",null,null,Multi Family,1936,2 spaces,None,$135,"$150,000",$850/mo,https://www.zillow.com/homedetails/512-Washington-Ave-Bakersfield-CA-93308/18921402_zpid/
Apartment for sale,"$420,000","15350 Wanaque Rd, Apple Valley, CA 92307",15350 Wanaque Rd ,Apple Valley,CA,92307,34.530659,-117.217911,"3,627",null,null,Multi Family,1980,4 spaces,null,$116,"$419,912","$1,100/mo",https://www.zillow.com/homedetails/15350-Wanaque-Rd-Apple-Valley-CA-92307/17463910_zpid/
Apartment for sale,"$173,900","10210 Baseline Rd Space 158, Rancho Cucamonga, CA 91701",10210 Baseline Rd Space 158,Rancho Cucamonga,CA,91701,34.122613,-117.582433,"1,800",null,null,Multi Family,2004,2 spaces,None,$97,"$176,104","$1,795/mo",https://www.zillow.com/homedetails/10210-Baseline-Rd-SPACE-158-Rancho-Cucamonga-CA-91701/82905830_zpid/
Apartment for sale,"$499,500","7380 Juniper Ave, Fontana, CA 92336",7380 Juniper Ave ,Fontana,CA,92336,34.119887,-117.440529,"2,000",null,null,Multi Family,1936,1 space,null,$250,"$509,252","$1,550/mo",https://www.zillow.com/homedetails/7380-Juniper-Ave-Fontana-CA-92336/17330825_zpid/
Apartment for sale,"$695,000","2261 Valley Rd, Willits, CA 95490",2261 Valley Rd ,Willits,CA,95490,39.497441,-123.344392,"2,279",null,null,Multi Family,1952,10 spaces,None,$305,null,null,https://www.zillow.com/homedetails/2261-Valley-Rd-Willits-CA-95490/2079127326_zpid/
Apartment for sale,"$570,000","4641 E 53rd St, Maywood, CA 90270",4641 E 53rd St ,Maywood,CA,90270,33.99017,-118.180951,"1,580",null,null,Multi Family,1923,3 spaces,None,$361,"$599,004","$2,250/mo",https://www.zillow.com/homedetails/4641-E-53rd-St-Maywood-CA-90270/21069816_zpid/
Apartment for sale,"$689,900","441 W Almond St, Compton, CA 90220",441 W Almond St ,Compton,CA,90220,33.894285,-118.230423,"3,028",null,null,Multi Family,1959,5 spaces,null,$228,"$689,903","$2,500/mo",https://www.zillow.com/homedetails/441-W-Almond-St-Compton-CA-90220/21006136_zpid/
Apartment for sale,"$550,000","901 Deer Trl, Crestline, CA 92325",901 Deer Trl ,Crestline,CA,92325,34.236936,-117.288921,"2,424",null,null,Multi Family,1950,Attached Garage,null,$227,null,null,https://www.zillow.com/homedetails/901-Deer-Trl-Crestline-CA-92325/299167016_zpid/
Apartment for sale,"$475,000","146 E Lancaster Blvd, Lancaster, CA 93535",146 E Lancaster Blvd ,Lancaster,CA,93535,34.696448,-118.128811,"2,790",null,null,Multi Family,1973,No Data,null,$170,"$476,020","$2,500/mo",https://www.zillow.com/homedetails/146-E-Lancaster-Blvd-Lancaster-CA-93535/20296983_zpid/
Apartment for sale,"$599,900","2483 American River Dr, Sacramento, CA 95825",2483 American River Dr ,Sacramento,CA,95825,38.569392,-121.404576,"2,638",null,null,Multi Family,1971,2 spaces,$600/month,$227,"$700,118","$1,815/mo",https://www.zillow.com/homedetails/2483-American-River-Dr-Sacramento-CA-95825/26109169_zpid/
Apartment for sale,"$849,000","2296 Euclid Ave, Long Beach, CA 90815",2296 Euclid Ave ,Long Beach,CA,90815,33.799551,-118.147964,"1,596",null,null,Multi Family,1945,4 spaces,None,$532,"$849,003","$2,400/mo",https://www.zillow.com/homedetails/2296-Euclid-Ave-Long-Beach-CA-90815/21200317_zpid/
Apartment for sale,"$725,000","5628 Craner Ave, North Hollywood, CA 91601",5628 Craner Ave ,North Hollywood,CA,91601,34.172981,-118.368875,"2,408",null,null,Multi Family,1928,1 space,null,$301,"$727,465","$2,995/mo",https://www.zillow.com/homedetails/5628-Craner-Ave-North-Hollywood-CA-91601/20040311_zpid/
Apartment for sale,"$449,998","2159 5th St, Riverside, CA 92507",2159 5th St ,Riverside,CA,92507,33.980129,-117.35785,"2,020",null,null,Multi Family,1959,4 spaces,None,$223,null,null,https://www.zillow.com/homedetails/2159-5th-St-Riverside-CA-92507/2079003816_zpid/
