Listing_type,Price,Full_address,Street,City,State,Zip_code,Latitude,Longitude,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,Hoa,Zillow_price_per_sqft,Zestimate,Rent_zestimate,House_website
Condo for sale,"$398,000","5500 Dobbs St Apt 4, Los Angeles, CA 90032",5500 Dobbs St Apt 4,Los Angeles,CA,90032,34.072696,-118.162918,813,null,null,Condo,1982,2 spaces,$300/month,$490,"$398,002","$1,950/mo",https://www.zillow.com/homedetails/5500-Dobbs-St-APT-4-Los-Angeles-CA-90032/20643782_zpid/
Condo for sale,"$649,900","2083 Ascot Dr, Moraga, CA 94556",2083 Ascot Dr ,Moraga,CA,94556,37.855179,-122.127672,"1,472",null,null,Condo,1971,"Carport, On street",$435/month,$442,null,null,https://www.zillow.com/homedetails/2083-Ascot-Dr-Moraga-CA-94556/18469981_zpid/
Condo for sale,"$225,777","2660 Twain Dr Apt 13, San Bernardino, CA 92407",2660 Twain Dr Apt 13,San Bernardino,CA,92407,34.186283,-117.348015,"1,045",null,null,Condo,1984,1 space,$275/month,$216,"$224,777","$1,650/mo",https://www.zillow.com/homedetails/2660-Twain-Dr-APT-13-San-Bernardino-CA-92407/17344858_zpid/
Condo for sale,"$619,000","10926 Bluffside Dr Unit 30, Los Angeles, CA 91604",10926 Bluffside Dr Unit 30,Los angeles,CA,91604,34.140865,-118.368151,"1,058",null,null,Condo,1981,2 spaces,$430/month,$585,"$619,005","$2,800/mo",https://www.zillow.com/homedetails/10926-Bluffside-Dr-UNIT-30-Los-Angeles-CA-91604/20025741_zpid/
Condo for sale,"$289,000","4861 Lago Dr Apt 304, Huntington Beach, CA 92649",4861 Lago Dr Apt 304,Huntington Beach,CA,92649,33.72174,-118.044835,843,null,null,Condo,1980,1 space,$524/month,$343,"$286,536","$1,975/mo",https://www.zillow.com/homedetails/4861-Lago-Dr-APT-304-Huntington-Beach-CA-92649/25740457_zpid/
Condo for sale,"$265,000","140 Ivy Ave # C-23, Patterson, CA 95363",140 Ivy Ave # C-23,Patterson,CA,95363,37.483707,-121.138187,"1,147",null,null,Condo,2016,1 space,$156/month,$231,"$265,001","$1,495/mo",https://www.zillow.com/homedetails/140-Ivy-Ave-C-23-Patterson-CA-95363/187904942_zpid/
Condo for sale,"$365,000","1573 Rockledge Ln Apt 3, Walnut Creek, CA 94595",1573 Rockledge Ln Apt 3,Walnut Creek,CA,94595,37.870231,-122.079177,"1,095",null,null,Condo,1964,Carport,$745/month,$333,null,null,https://www.zillow.com/homedetails/1573-Rockledge-Ln-APT-3-Walnut-Creek-CA-94595/2078847905_zpid/
Condo for sale,"$1,395,000","1904 Leavenworth St, San Francisco, CA 94133",1904 Leavenworth St ,San Francisco,CA,94133,37.79869,-122.417072,"1,124",null,null,Condo,1907,Attached Garage,$438/month,"$1,241","$1,448,843","$4,000/mo",https://www.zillow.com/homedetails/1904-Leavenworth-St-San-Francisco-CA-94133/303806377_zpid/
Condo for sale,"$459,900","2355 Ortiz Ave, Woodland, CA 95776",2355 Ortiz Ave ,Woodland,CA,95776,38.65333,-121.738017,"1,904",null,null,Condo,2006,2 spaces,None,$242,"$460,053","$2,200/mo",https://www.zillow.com/homedetails/2355-Ortiz-Ave-Woodland-CA-95776/72290593_zpid/
Condo for sale,"$849,000","161 Gilbert St Apt 14, San Francisco, CA 94103",161 Gilbert St Apt 14,San Francisco,CA,94103,37.773089,-122.401762,923,null,null,Condo,1995,1 space,$691/month,$920,"$855,230","$3,900/mo",https://www.zillow.com/homedetails/161-Gilbert-St-APT-14-San-Francisco-CA-94103/80741053_zpid/
