Listing_type,Price,Full_address,Street,City,State,Zip_code,Latitude,Longitude,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,Hoa,Zillow_price_per_sqft,Zestimate,Rent_zestimate,House_website
Co-op for sale,"$188,000","13401 Saint Andrews Dr # 128b-m6, Seal Beach, CA 90740",13401 Saint Andrews Dr # 128B-M6,Seal Beach,CA,90740,33.768582,-118.08644,760,null,null,Cooperative,1962,1 space,$346/month,$247,null,null,https://www.zillow.com/homedetails/13401-Saint-Andrews-Dr-128B-M6-Seal-Beach-CA-90740/2078896156_zpid/
Condo for sale,"$575,000","605 S Prospect Ave Unit 201, Redondo Beach, CA 90277",605 S Prospect Ave Unit 201,Redondo Beach,CA,90277,33.832737,-118.376873,955,null,null,Condo,1970,4 spaces,$437/month,$602,"$575,191","$2,940/mo",https://www.zillow.com/homedetails/605-S-Prospect-Ave-UNIT-201-Redondo-Beach-CA-90277/21320921_zpid/
Condo for sale,"$575,000","154 Valley View Ter, Mission Viejo, CA 92692",154 Valley View Ter ,Mission Viejo,CA,92692,33.658682,-117.638288,"1,352",null,null,Condo,1993,2 spaces,$310/month,$425,"$569,363","$2,800/mo",https://www.zillow.com/homedetails/154-Valley-View-Ter-Mission-Viejo-CA-92692/25747604_zpid/
Condo for sale,"$599,000","1895 Pacific Ave Apt 104, San Francisco, CA 94109",1895 Pacific Ave Apt 104,San Francisco,CA,94109,37.794168,-122.426243,512,null,null,Condo,1931,None,$440/month,"$1,170","$608,240","$2,900/mo",https://www.zillow.com/homedetails/1895-Pacific-Ave-APT-104-San-Francisco-CA-94109/15073632_zpid/
Condo for sale,"$1,295,000","1415 Indiana St Apt 303, San Francisco, CA 94107",1415 Indiana St Apt 303,San Francisco,CA,94107,37.75236,-122.390172,"1,850",null,null,Condo,2000,No Data,$792/month,$700,"$1,306,081","$4,500/mo",https://www.zillow.com/homedetails/1415-Indiana-St-APT-303-San-Francisco-CA-94107/80750717_zpid/
Condo for sale,"$699,999","21 Patria, Ladera Ranch, CA 92694",21 Patria ,Ladera Ranch,CA,92694,33.533921,-117.599494,"1,681",null,null,Condo,2016,2 spaces,$169/month,$416,null,null,https://www.zillow.com/homedetails/21-Patria-Ladera-Ranch-CA-92694/2078863469_zpid/
Condo for sale,"$628,000","3290 Maguire Way Apt 112, Dublin, CA 94568",3290 Maguire Way Apt 112,Dublin,CA,94568,37.705463,-121.861084,"1,386",null,null,Condo,2004,2 spaces,$400/month,$453,"$638,203","$2,800/mo",https://www.zillow.com/homedetails/3290-Maguire-Way-APT-112-Dublin-CA-94568/63085196_zpid/
Condo for sale,"$419,000","111 W Spring St, Long Beach, CA 90806",111 W Spring St ,Long Beach,CA,90806,33.812002,-118.192699,"1,020",null,null,Condo,1985,2 spaces,$230/month,$411,"$420,155","$2,300/mo",https://www.zillow.com/homedetails/111-W-Spring-St-Long-Beach-CA-90806/21195375_zpid/
Condo for sale,"$549,999","1312 Calabria St, Santee, CA 92071",1312 Calabria St ,Santee,CA,92071,32.83684,-116.958577,"1,597",null,null,Condo,2010,4 spaces,$333/month,$344,"$550,002","$2,700/mo",https://www.zillow.com/homedetails/1312-Calabria-St-Santee-CA-92071/89669635_zpid/
Condo for sale,"$729,000","26 Alcoba, Irvine, CA 92614",26 Alcoba ,Irvine,CA,92614,33.675458,-117.829673,"1,604",null,null,Condo,1989,2 spaces,$320/month,$454,"$710,577","$3,200/mo",https://www.zillow.com/homedetails/26-Alcoba-Irvine-CA-92614/25733667_zpid/
Condo for sale,"$435,000","887 Victor Ave Apt 6, Inglewood, CA 90302",887 Victor Ave Apt 6,Inglewood,CA,90302,33.973394,-118.3674,"1,096",null,null,Condo,1969,2 spaces,$270/month,$397,"$435,000","$2,650/mo",https://www.zillow.com/homedetails/887-Victor-Ave-APT-6-Inglewood-CA-90302/20334071_zpid/
Condo for sale,"$1,199,888","999 N Pacific St Unit B315, Oceanside, CA 92054",999 N Pacific St Unit B315,Oceanside,CA,92054,33.201546,-117.389396,"1,432",null,null,Condo,1978,1 space,$590/month,$838,"$1,199,895","$2,895/mo",https://www.zillow.com/homedetails/999-N-Pacific-St-UNIT-B315-Oceanside-CA-92054/16578060_zpid/
Condo for sale,"$435,000","7335 Calle Cristobal Unit 153, San Diego, CA 92126",7335 Calle Cristobal Unit 153,San Diego,CA,92126,32.922035,-117.166704,963,null,null,Condo,1990,2 spaces,$375/month,$452,"$435,000","$2,350/mo",https://www.zillow.com/homedetails/7335-Calle-Cristobal-UNIT-153-San-Diego-CA-92126/16785042_zpid/
Condo for sale,"$429,000","4011 Lamont St Unit 2e, San Diego, CA 92109",4011 Lamont St Unit 2E,San Diego,CA,92109,32.793875,-117.232883,769,null,null,Condo,1974,1 space,$313/month,$558,"$416,104","$2,195/mo",https://www.zillow.com/homedetails/4011-Lamont-St-UNIT-2E-San-Diego-CA-92109/16925137_zpid/
Condo for sale,"$449,900","1523 E Windsor Rd Apt 209a, Glendale, CA 91205",1523 E Windsor Rd Apt 209A,Glendale,CA,91205,34.138134,-118.230354,952,null,null,Condo,1978,2 spaces,$420/month,$473,"$464,225","$2,500/mo",https://www.zillow.com/homedetails/1523-E-Windsor-Rd-APT-209A-Glendale-CA-91205/20849646_zpid/
Condo for sale,"$349,000","2646 Mangrove Way, Riverside, CA 92506",2646 Mangrove Way ,Riverside,CA,92506,33.932883,-117.380055,"1,468",null,null,Condo,1974,2 spaces,$365/month,$238,"$345,606","$2,150/mo",https://www.zillow.com/homedetails/2646-Mangrove-Way-Riverside-CA-92506/17857799_zpid/
Condo for sale,"$725,000","2424 Caminito Zocalo, San Diego, CA 92107",2424 Caminito Zocalo ,San Diego,CA,92107,32.745621,-117.228415,"1,408",null,null,Condo,1972,4 spaces,$400/month,$515,"$725,002","$3,195/mo",https://www.zillow.com/homedetails/2424-Caminito-Zocalo-San-Diego-CA-92107/16965949_zpid/
Co-op for sale,"$359,000","1860 Sunningdale Rd # 30c-m14, Seal Beach, CA 90740",1860 Sunningdale Rd # 30C-M14,Seal Beach,CA,90740,33.769268,-118.08017,"1,100",null,null,Cooperative,1965,1 space,$384/month,$326,null,null,https://www.zillow.com/homedetails/1860-Sunningdale-Rd-30C-M14-Seal-Beach-CA-90740/2078843176_zpid/
Condo for sale,"$889,000","27951 Via De Costa, San Juan Capistrano, CA 92675",27951 Via De Costa ,San Juan Capistrano,CA,92675,33.493533,-117.64418,"2,044",null,null,Condo,1996,4 spaces,$250/month,$435,"$871,465","$3,500/mo",https://www.zillow.com/homedetails/27951-Via-De-Costa-San-Juan-Capistrano-CA-92675/25711120_zpid/
Condo for sale,"$449,900","444 Obispo Ave Apt 302, Long Beach, CA 90814",444 Obispo Ave Apt 302,Long Beach,CA,90814,33.772624,-118.154266,"1,165",null,null,Condo,1966,2 spaces,$350/month,$386,"$477,073","$2,450/mo",https://www.zillow.com/homedetails/444-Obispo-Ave-APT-302-Long-Beach-CA-90814/2103268530_zpid/
Condo for sale,"$575,000","29641 S Western Ave Unit 308, Rancho Palos Verdes, CA 90275",29641 S Western Ave Unit 308,Rancho Palos Verdes,CA,90275,33.747667,-118.309832,"1,750",null,null,Condo,1965,2 spaces,$375/month,$329,null,null,https://www.zillow.com/homedetails/29641-S-Western-Ave-UNIT-308-Rancho-Palos-Verdes-CA-90275/21350119_zpid/
Condo for sale,"$399,999","3332 S Port Dr, Sacramento, CA 95826",3332 S Port Dr ,Sacramento,CA,95826,38.552314,-121.35843,"1,506",null,null,Condo,1958,2 spaces,None,$266,"$342,017","$1,895/mo",https://www.zillow.com/homedetails/3332-S-Port-Dr-Sacramento-CA-95826/25863258_zpid/
Condo for sale,"$242,800","375 Central Ave Unit 77, Riverside, CA 92507",375 Central Ave Unit 77,Riverside,CA,92507,33.955244,-117.320165,740,null,null,Condo,1997,Attached Garage,$235/month,$328,"$238,103","$1,500/mo",https://www.zillow.com/homedetails/375-Central-Ave-UNIT-77-Riverside-CA-92507/69281998_zpid/
Condo for sale,"$529,000","11031 Clairemont Mesa Blvd, San Diego, CA 92124",11031 Clairemont Mesa Blvd ,San Diego,CA,92124,32.827995,-117.09094,"1,466",null,null,Condo,1977,4 spaces,$440/month,$361,"$529,108","$2,650/mo",https://www.zillow.com/homedetails/11031-Clairemont-Mesa-Blvd-San-Diego-CA-92124/16870761_zpid/
Condo for sale,"$225,000","37940 42nd St E Apt 104, Palmdale, CA 93552",37940 42nd St E Apt 104,Palmdale,CA,93552,34.572236,-118.052778,"1,116",null,null,Condo,1990,2 spaces,$320/month,$202,"$224,845","$1,925/mo",https://www.zillow.com/homedetails/37940-42nd-St-E-APT-104-Palmdale-CA-93552/20259032_zpid/
Condo for sale,"$342,000","1620 Neil Armstrong St Unit 117, Montebello, CA 90640",1620 Neil Armstrong St Unit 117,Montebello,CA,90640,34.038191,-118.094817,946,null,null,Condo,1973,2 spaces,$305/month,$362,"$342,000","$2,100/mo",https://www.zillow.com/homedetails/1620-Neil-Armstrong-St-UNIT-117-Montebello-CA-90640/20675163_zpid/
Condo for sale,"$999,000","2817 3rd St # 4, Santa Monica, CA 90405",2817 3rd St # 4,Santa Monica,CA,90405,34.00114,-118.479748,"1,060",null,null,Condo,2020,No Data,$354/month,$942,null,null,https://www.zillow.com/homedetails/2817-3rd-St-4-Santa-Monica-CA-90405/2079015624_zpid/
Condo for sale,"$949,000","225 Wicker, Irvine, CA 92618",225 Wicker ,Irvine,CA,92618,33.696443,-117.730006,"2,164",null,null,Condo,2013,2 spaces,$224/month,$439,"$929,216","$4,000/mo",https://www.zillow.com/homedetails/225-Wicker-Irvine-CA-92618/137327986_zpid/
Condo for sale,"$119,000","344 S Waterman Ave, El Centro, CA 92243",344 S Waterman Ave ,El centro,CA,92243,32.790232,-115.574546,945,null,null,Condo,1978,No Data,$195/month,$126,null,null,https://www.zillow.com/homedetails/344-S-Waterman-Ave-El-Centro-CA-92243/18862884_zpid/
Condo for sale,"$349,999","2266 Grand Ave Unit 21, San Diego, CA 92109",2266 Grand Ave Unit 21,San Diego,CA,92109,32.800922,-117.227995,748,null,null,Condo,1970,1 space,$360/month,$468,"$349,981","$1,895/mo",https://www.zillow.com/homedetails/2266-Grand-Ave-UNIT-21-San-Diego-CA-92109/16924389_zpid/
Condo for sale,"$588,000","243 E Warren Cmn, Fremont, CA 94539",243 E Warren Cmn ,Fremont,CA,94539,37.487234,-121.925194,878,null,null,Condo,1982,Carport,$410/month,$670,"$588,003","$2,600/mo",https://www.zillow.com/homedetails/243-E-Warren-Cmn-Fremont-CA-94539/25029618_zpid/
Condo for sale,"$289,900","4140 Workman Mill Rd Unit 137, Whittier, CA 90601",4140 Workman Mill Rd Unit 137,Whittier,CA,90601,34.012884,-118.041239,678,null,null,Condo,1979,Carport,$399/month,$428,"$289,901","$1,800/mo",https://www.zillow.com/homedetails/4140-Workman-Mill-Rd-UNIT-137-Whittier-CA-90601/21421661_zpid/
Co-op for sale,"$129,900","835 Ronda Sevilla # O, Laguna Woods, CA 92637",835 Ronda Sevilla # O,Laguna Woods,CA,92637,33.597712,-117.708074,770,null,null,Cooperative,1967,No Data,$635/month,$169,null,null,https://www.zillow.com/homedetails/835-Ronda-Sevilla-O-Laguna-Woods-CA-92637/2078873940_zpid/
Condo for sale,"$345,000","1124 Eureka St Apt 37, San Diego, CA 92110",1124 Eureka St Apt 37,San Diego,CA,92110,32.766757,-117.189006,850,null,null,Condo,1977,1 space,$467/month,$406,"$345,001","$1,995/mo",https://www.zillow.com/homedetails/1124-Eureka-St-APT-37-San-Diego-CA-92110/16941577_zpid/
Condo for sale,"$349,000","1836 Primavera Dr, Santa Rosa, CA 95409",1836 Primavera Dr ,Santa Rosa,CA,95409,38.466497,-122.675522,"1,034",null,null,Condo,1972,No Data,$384/month,$338,"$349,892","$2,000/mo",https://www.zillow.com/homedetails/1836-Primavera-Dr-Santa-Rosa-CA-95409/15870895_zpid/
Condo for sale,"$315,000","4847 Parks Ave Apt 23, La Mesa, CA 91942",4847 Parks Ave Apt 23,La Mesa,CA,91942,32.767068,-117.033471,769,null,null,Condo,1983,1 space,$255/month,$410,"$315,087","$1,995/mo",https://www.zillow.com/homedetails/4847-Parks-Ave-APT-23-La-Mesa-CA-91942/59877772_zpid/
Condo for sale,"$569,000","20051 Pineville Ct # 49, Yorba Linda, CA 92886",20051 Pineville Ct # 49,Yorba Linda,CA,92886,33.866421,-117.784723,"1,302",null,null,Condo,1972,2 spaces,$288/month,$437,"$569,000","$2,700/mo",https://www.zillow.com/homedetails/20051-Pineville-Ct-49-Yorba-Linda-CA-92886/25685806_zpid/
Condo for sale,"$799,888","552 King George Ave, San Jose, CA 95136",552 King George Ave ,San Jose,CA,95136,37.282376,-121.858813,"1,894",null,null,Condo,2000,2 spaces,$265/month,$422,"$850,133","$3,700/mo",https://www.zillow.com/homedetails/552-King-George-Ave-San-Jose-CA-95136/54770968_zpid/
Condo for sale,"$299,900","1521 Goldenwood Dr, Modesto, CA 95350",1521 Goldenwood Dr ,Modesto,CA,95350,37.667487,-121.018563,"1,333",null,null,Condo,1961,2 spaces,None,$225,"$299,900","$1,700/mo",https://www.zillow.com/homedetails/1521-Goldenwood-Dr-Modesto-CA-95350/16072237_zpid/
Condo for sale,"$699,000","17 Ocean Pines Ln, Pebble Beach, CA 93953",17 Ocean Pines Ln ,Pebble Beach,CA,93953,36.590574,-121.921503,"1,284",null,null,Condo,1973,No Data,$57/month,$544,"$684,900","$3,100/mo",https://www.zillow.com/homedetails/17-Ocean-Pines-Ln-Pebble-Beach-CA-93953/19330737_zpid/
Condo for sale,"$399,900","1360 Redondo Ave Apt 304, Long Beach, CA 90804",1360 Redondo Ave Apt 304,Long Beach,CA,90804,33.783634,-118.152071,"1,155",null,null,Condo,1988,2 spaces,$360/month,$346,"$399,907","$2,375/mo",https://www.zillow.com/homedetails/1360-Redondo-Ave-APT-304-Long-Beach-CA-90804/21226577_zpid/
Condo for sale,"$145,000","1255 Lincoln Rd Apt 34, Yuba City, CA 95991",1255 Lincoln Rd Apt 34,Yuba City,CA,95991,39.112877,-121.63326,"1,108",null,null,Condo,1979,1 space,$350/month,$131,"$145,000","$1,175/mo",https://www.zillow.com/homedetails/1255-Lincoln-Rd-APT-34-Yuba-City-CA-95991/16095745_zpid/
Condo for sale,"$329,900","31518 Calle La Purisima # 49, San Juan Capistrano, CA 92675",31518 Calle La Purisima # 49,San Juan Capistrano,CA,92675,33.504474,-117.665933,"1,012",null,null,Condo,1976,1 space,$254/month,$326,"$327,771","$2,300/mo",https://www.zillow.com/homedetails/31518-Calle-La-Purisima-49-San-Juan-Capistrano-CA-92675/25713844_zpid/
Condo for sale,"$489,000","4545 Arizona St Apt 209, San Diego, CA 92116",4545 Arizona St Apt 209,San Diego,CA,92116,32.760075,-117.137249,"1,159",null,null,Condo,1997,2 spaces,$335/month,$422,"$489,001","$2,500/mo",https://www.zillow.com/homedetails/4545-Arizona-St-APT-209-San-Diego-CA-92116/16954507_zpid/
Condo for sale,"$549,000","435 Lakeview Blvd # 65, Mammoth Lakes, CA 93546",435 Lakeview Blvd # 65,Mammoth Lakes,CA,93546,37.643955,-118.993728,"1,520",null,null,Condo,1981,1 space,No Data,$361,"$615,098","$3,150/mo",https://www.zillow.com/homedetails/435-Lakeview-Blvd-65-Mammoth-Lakes-CA-93546/95738445_zpid/
Condo for sale,"$889,000","78 Jade Flower, Irvine, CA 92620",78 Jade Flower ,Irvine,CA,92620,33.681051,-117.757599,"1,873",null,null,Condo,2015,2 spaces,$135/month,$475,"$876,904","$3,700/mo",https://www.zillow.com/homedetails/78-Jade-Flower-Irvine-CA-92620/145646480_zpid/
Condo for sale,"$498,000","23 Autumn Oak # 3, Irvine, CA 92604",23 Autumn Oak # 3,Irvine,CA,92604,33.677715,-117.782176,"1,100",null,null,Condo,1978,1 space,$279/month,$453,"$547,898","$2,600/mo",https://www.zillow.com/homedetails/23-Autumn-Oak-3-Irvine-CA-92604/25723138_zpid/
Condo for sale,"$399,000","4633 Bancroft St Apt 1, San Diego, CA 92116",4633 Bancroft St Apt 1,San Diego,CA,92116,32.761837,-117.123631,700,null,null,Condo,1959,1 space,$251/month,$570,"$399,001","$1,835/mo",https://www.zillow.com/homedetails/4633-Bancroft-St-APT-1-San-Diego-CA-92116/79975394_zpid/
Condo for sale,"$528,000","600 S 2nd St Apt B, Alhambra, CA 91801",600 S 2nd St Apt B,Alhambra,CA,91801,34.088463,-118.124513,"1,376",null,null,Condo,1991,2 spaces,$200/month,$384,"$528,001","$2,650/mo",https://www.zillow.com/homedetails/600-S-2nd-St-APT-B-Alhambra-CA-91801/20710082_zpid/
For sale by owner,"$269,950","434 S Anza St, El Cajon, CA 92020",434 S Anza St ,El Cajon,CA,92020,32.790689,-116.94942,900,null,null,Condo,1980,2 spaces,$315/month,$300,"$260,550","$1,630/mo",https://www.zillow.com/homedetails/434-S-Anza-St-El-Cajon-CA-92020/17027200_zpid/
Condo for sale,"$288,500","755 Cienega Rd Apt B, Big Bear Lake, CA 92315",755 Cienega Rd Apt B,Big Bear Lake,CA,92315,34.23945,-116.940902,"1,359",null,null,Condo,1981,3 spaces,$485/month,$212,"$289,376","$1,500/mo",https://www.zillow.com/homedetails/755-Cienega-Rd-APT-B-Big-Bear-Lake-CA-92315/17384123_zpid/
Condo for sale,"$420,000","2655 La Paloma Cir, Thousand Oaks, CA 91360",2655 La Paloma Cir ,Thousand Oaks,CA,91360,34.215326,-118.890415,965,null,null,Condo,1972,3 spaces,$305/month,$435,"$406,976","$2,275/mo",https://www.zillow.com/homedetails/2655-La-Paloma-Cir-Thousand-Oaks-CA-91360/16423018_zpid/
Condo for sale,"$519,000","4103 Asher St Unit B1, San Diego, CA 92110",4103 Asher St Unit B1,San Diego,CA,92110,32.778621,-117.20736,"1,344",null,null,Condo,1986,1 space,$415/month,$386,"$519,001","$2,650/mo",https://www.zillow.com/homedetails/4103-Asher-St-UNIT-B1-San-Diego-CA-92110/16934862_zpid/
Condo for sale,"$769,000","1539 N Laurel Ave Apt 301, Los Angeles, CA 90046",1539 N Laurel Ave Apt 301,Los Angeles,CA,90046,34.099042,-118.364751,"1,351",null,null,Condo,1961,2 spaces,$500/month,$569,"$769,004","$3,295/mo",https://www.zillow.com/homedetails/1539-N-Laurel-Ave-APT-301-Los-Angeles-CA-90046/20795283_zpid/
Condo for sale,"$895,000","136 E Main Ave, Morgan Hill, CA 95037",136 E Main Ave ,Morgan Hill,CA,95037,37.131804,-121.652199,"2,440",null,null,Condo,2016,2 spaces,$285/month,$367,"$895,005","$3,995/mo",https://www.zillow.com/homedetails/136-E-Main-Ave-Morgan-Hill-CA-95037/166731447_zpid/
Condo for sale,"$665,000","16677 Gill Loop, San Diego, CA 92127",16677 Gill Loop ,San Diego,CA,92127,33.018622,-117.128691,"1,518",null,null,Condo,2016,2 spaces,$240/month,$438,"$665,003","$3,195/mo",https://www.zillow.com/homedetails/16677-Gill-Loop-San-Diego-CA-92127/241610202_zpid/
Condo for sale,"$799,000","2121 Beloit Ave Apt 110, Los Angeles, CA 90025",2121 Beloit Ave Apt 110,Los Angeles,CA,90025,34.03947,-118.441348,"1,070",null,null,Condo,1985,2 spaces,$425/month,$747,"$799,002","$3,300/mo",https://www.zillow.com/homedetails/2121-Beloit-Ave-APT-110-Los-Angeles-CA-90025/61340413_zpid/
Condo for sale,"$399,990","333 E T St, Benicia, CA 94510",333 E T St ,Benicia,CA,94510,38.058635,-122.145508,"1,254",null,null,Condo,1981,Attached Garage,$175/month,$319,"$399,991","$2,300/mo",https://www.zillow.com/homedetails/333-E-T-St-Benicia-CA-94510/15689958_zpid/
Condo for sale,"$269,999","1629 Pentecost Way Unit 5, San Diego, CA 92105",1629 Pentecost Way Unit 5,San Diego,CA,92105,32.722702,-117.081382,813,null,null,Condo,1980,No Data,$350/month,$332,"$270,742","$1,950/mo",https://www.zillow.com/homedetails/1629-Pentecost-Way-UNIT-5-San-Diego-CA-92105/17081006_zpid/
Condo for sale,"$505,000","50 Dianthus, Rancho Santa Margarita, CA 92688",50 Dianthus ,Rancho Santa Margarita,CA,92688,33.655652,-117.586675,"1,143",null,null,Condo,1989,2 spaces,$319/month,$442,"$505,002","$2,400/mo",https://www.zillow.com/homedetails/50-Dianthus-Rancho-Santa-Margarita-CA-92688/25678623_zpid/
Condo for sale,"$699,000","4242 5th Ave, San Diego, CA 92103",4242 5th Ave ,San Diego,CA,92103,32.754759,-117.160361,"1,480",null,null,Condo,1973,2 spaces,$432/month,$472,"$696,200","$2,999/mo",https://www.zillow.com/homedetails/4242-5th-Ave-San-Diego-CA-92103/16953542_zpid/
Condo for sale,"$620,000","4337 Marina City Dr Unit 439, Marina Del Rey, CA 90292",4337 Marina City Dr Unit 439,Marina Del Rey,CA,90292,33.984542,-118.452812,"1,422",null,null,Condo,1972,2 spaces,"$1,020/month",$436,"$625,435","$3,040/mo",https://www.zillow.com/homedetails/4337-Marina-City-Dr-UNIT-439-Marina-Del-Rey-CA-90292/294938466_zpid/
Condo for sale,"$689,900","6807 Adolphia Dr, Carlsbad, CA 92011",6807 Adolphia Dr ,Carlsbad,CA,92011,33.101785,-117.28062,"1,728",null,null,Condo,1996,4 spaces,$481/month,$399,"$689,629","$3,050/mo",https://www.zillow.com/homedetails/6807-Adolphia-Dr-Carlsbad-CA-92011/16658522_zpid/
Condo for sale,"$279,000","6955 Alvarado Rd Unit 46, San Diego, CA 92120",6955 Alvarado Rd Unit 46,San Diego,CA,92120,32.775038,-117.050022,884,null,null,Condo,1970,1 space,$476/month,$316,"$279,001","$1,950/mo",https://www.zillow.com/homedetails/6955-Alvarado-Rd-UNIT-46-San-Diego-CA-92120/64643172_zpid/
Condo for sale,"$550,000","376 Goodall Dr, Mountain House, CA 95391",376 Goodall Dr ,Mountain House,CA,95391,37.774436,-121.536949,"1,817",null,null,Condo,2004,2 spaces,None,$303,"$550,005","$2,595/mo",https://www.zillow.com/homedetails/376-Goodall-Dr-Mountain-House-CA-95391/61348858_zpid/
Condo for sale,"$399,999","4812 Stonehenge Ln # 70, Cypress, CA 90630",4812 Stonehenge Ln # 70,Cypress,CA,90630,33.830797,-118.049309,982,null,null,Condo,1978,1 space,$285/month,$407,"$400,000","$2,175/mo",https://www.zillow.com/homedetails/4812-Stonehenge-Ln-70-Cypress-CA-90630/25721429_zpid/
Condo for sale,"$565,000","232 Montana Del Lago Dr, Rancho Santa Margarita, CA 92688",232 Montana Del Lago Dr ,Rancho Santa Margarita,CA,92688,33.649755,-117.585038,"1,440",null,null,Condo,1990,2 spaces,$318/month,$392,"$558,510","$2,700/mo",https://www.zillow.com/homedetails/232-Montana-Del-Lago-Dr-Rancho-Santa-Margarita-CA-92688/25667744_zpid/
Condo for sale,"$535,000","4709 Adra Way, Oceanside, CA 92056",4709 Adra Way ,Oceanside,CA,92056,33.163657,-117.262775,"1,444",null,null,Condo,1987,3 spaces,$499/month,$370,"$526,524","$2,595/mo",https://www.zillow.com/homedetails/4709-Adra-Way-Oceanside-CA-92056/16624499_zpid/
Condo for sale,"$1,975,000","430 N Oakhurst Dr Unit 208, Beverly Hills, CA 90210",430 N Oakhurst Dr Unit 208,Beverly Hills,CA,90210,34.077514,-118.390663,"2,008",null,null,Condo,1999,2 spaces,$675/month,$984,"$1,975,006","$7,185/mo",https://www.zillow.com/homedetails/430-N-Oakhurst-Dr-UNIT-208-Beverly-Hills-CA-90210/51582614_zpid/
Condo for sale,"$300,000","416 Lilac Ln, Rio Linda, CA 95673",416 Lilac Ln ,Rio Linda,CA,95673,38.684564,-121.455743,"1,376",null,null,Condo,1955,1 space,None,$218,"$300,001","$1,895/mo",https://www.zillow.com/homedetails/416-Lilac-Ln-Rio-Linda-CA-95673/25989549_zpid/
Condo for sale,"$150,000","2700 Golf Club Dr Apt 90, Palm Springs, CA 92264",2700 Golf Club Dr Apt 90,Palm Springs,CA,92264,33.793027,-116.484808,728,null,null,Condo,1986,No Data,$305/month,$206,"$141,218","$1,300/mo",https://www.zillow.com/homedetails/2700-Golf-Club-Dr-APT-90-Palm-Springs-CA-92264/17748143_zpid/
