Listing_type,Price,Full_address,Street,City,State,Zip_code,Latitude,Longitude,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,Hoa,Zillow_price_per_sqft,Zestimate,Rent_zestimate,House_website
House for sale,"$899,000","25180 Hutchinson Rd, Los Gatos, CA 95033",25180 Hutchinson Rd ,Los Gatos,CA,95033,37.124108,-122.009516,"1,564",3.58 acres,155944.8,Single Family,1981,Attached Garage,null,$575,null,null,https://www.zillow.com/homedetails/25180-Hutchinson-Rd-Los-Gatos-CA-95033/2079259780_zpid/
House for sale,"$570,000","1455 Limewood Rd, West Sacramento, CA 95691",1455 Limewood Rd ,West Sacramento,CA,95691,38.543767,-121.522444,"3,201","6,969 sqft",6969.0,Single Family,2001,3 spaces,None,$178,"$581,438","$2,550/mo",https://www.zillow.com/homedetails/1455-Limewood-Rd-West-Sacramento-CA-95691/54572476_zpid/
House for sale,"$499,900","11027 Cohasset St, Sun Valley, CA 91352",11027 Cohasset St ,Sun Valley,CA,91352,34.206915,-118.371329,"1,188","7,501 sqft",7501.0,Single Family,1925,1 space,None,$421,"$503,751","$3,000/mo",https://www.zillow.com/homedetails/11027-Cohasset-St-Sun-Valley-CA-91352/20001384_zpid/
House for sale,"$799,000","40214 Jacinto Way, Palmdale, CA 93551",40214 Jacinto Way ,Palmdale,CA,93551,34.612957,-118.209295,"3,186",0.74 acres,32234.4,Single Family,1998,3 spaces,None,$251,"$801,165","$3,000/mo",https://www.zillow.com/homedetails/40214-Jacinto-Way-Palmdale-CA-93551/20237942_zpid/
House for sale,"$369,900","17643 High Valley St, Victorville, CA 92395",17643 High Valley St ,Victorville,CA,92395,34.491666,-117.278443,"2,565",0.25 acres,10890.0,Single Family,2005,3 spaces,None,$144,"$369,901","$1,911/mo",https://www.zillow.com/homedetails/17643-High-Valley-St-Victorville-CA-92395/64529907_zpid/
House for sale,"$489,000","3662 Joan Ave, Concord, CA 94521",3662 Joan Ave ,Concord,CA,94521,37.966137,-122.008351,"1,436","3,301 sqft",3301.0,Single Family,1985,2 spaces,$282/month,$341,null,null,https://www.zillow.com/homedetails/3662-Joan-Ave-Concord-CA-94521/18371333_zpid/
House for sale,"$249,000","53548 Avenida Vallejo, La Quinta, CA 92253",53548 Avenida Vallejo ,La Quinta,CA,92253,33.659408,-116.310383,890,"7,840 sqft",7840.0,Single Family,1950,1 space,null,$280,"$244,472","$1,665/mo",https://www.zillow.com/homedetails/53548-Avenida-Vallejo-La-Quinta-CA-92253/18153207_zpid/
House for sale,"$399,000","1329 Leo Way, Woodland, CA 95776",1329 Leo Way ,Woodland,CA,95776,38.667046,-121.759153,"1,428","6,011 sqft",6011.0,Single Family,1974,2 spaces,None,$279,"$399,002","$1,825/mo",https://www.zillow.com/homedetails/1329-Leo-Way-Woodland-CA-95776/16538583_zpid/
House for sale,"$2,099,000","1620 22nd St, Manhattan Beach, CA 90266",1620 22nd St ,Manhattan Beach,CA,90266,33.893066,-118.384274,"1,911","4,987 sqft",4987.0,Single Family,1952,2 spaces,None,"$1,098","$2,099,014","$5,505/mo",https://www.zillow.com/homedetails/1620-22nd-St-Manhattan-Beach-CA-90266/20413867_zpid/
House for sale,"$2,699,900","800 Hallmark Dr, Redding, CA 96001",800 Hallmark Dr ,Redding,CA,96001,40.591658,-122.429262,"7,200",4.61 acres,200811.6,Single Family,2015,3 spaces,null,$375,"$2,470,244","$6,841/mo",https://www.zillow.com/homedetails/800-Hallmark-Dr-Redding-CA-96001/15230572_zpid/
House for sale,"$130,000","6181 Baileya Ave, Twentynine Palms, CA 92277",6181 Baileya Ave ,Twentynine Palms,CA,92277,34.141012,-116.094966,850,"7,200 sqft",7200.0,Single Family,1978,2 spaces,None,$153,"$122,007",$825/mo,https://www.zillow.com/homedetails/6181-Baileya-Ave-Twentynine-Palms-CA-92277/17502982_zpid/
House for sale,"$1,650,000","11226 China Camp Rd, Truckee, CA 96161",11226 China Camp Rd ,Truckee,CA,96161,39.34945,-120.178946,"4,055",0.36 acres,15681.6,Single Family,2009,2 spaces,$100/month,$407,"$1,625,204","$6,653/mo",https://www.zillow.com/homedetails/11226-China-Camp-Rd-Truckee-CA-96161/89471573_zpid/
House for sale,"$849,000","9039 Gainsborough Ave, San Diego, CA 92129",9039 Gainsborough Ave ,San Diego,CA,92129,32.972867,-117.133856,"1,962",0.25 acres,10890.0,Single Family,1985,4 spaces,None,$433,"$853,796","$3,095/mo",https://www.zillow.com/homedetails/9039-Gainsborough-Ave-San-Diego-CA-92129/16792640_zpid/
House for sale,"$699,000","3031 Terra Linda Dr, Santa Rosa, CA 95404",3031 Terra Linda Dr ,Santa Rosa,CA,95404,38.468704,-122.712552,"1,949",0.27 acres,11761.2,Single Family,1963,2 spaces,None,$359,"$707,533","$3,300/mo",https://www.zillow.com/homedetails/3031-Terra-Linda-Dr-Santa-Rosa-CA-95404/15863283_zpid/
House for sale,"$489,900","8984 Sage Dr, Rancho Cucamonga, CA 91701",8984 Sage Dr ,Rancho Cucamonga,CA,91701,34.129898,-117.609748,"1,688","3,698 sqft",3698.0,Single Family,1986,2 spaces,$82/month,$290,"$498,663","$2,407/mo",https://www.zillow.com/homedetails/8984-Sage-Dr-Rancho-Cucamonga-CA-91701/17292700_zpid/
House for sale,"$305,000","3521 E Avenue R12, Palmdale, CA 93550",3521 E Avenue R12 ,Palmdale,CA,93550,34.562081,-118.066487,"1,344","4,791 sqft",4791.0,Single Family,1984,2 spaces,null,$227,"$304,999","$1,908/mo",https://www.zillow.com/homedetails/3521-E-Avenue-R12-Palmdale-CA-93550/20252861_zpid/
House for sale,"$394,500","39529 Primrose Ct, Palmdale, CA 93551",39529 Primrose Ct ,Palmdale,CA,93551,34.600234,-118.162531,"2,112","6,969 sqft",6969.0,Single Family,1990,Attached Garage,$108/month,$187,"$394,510","$2,495/mo",https://www.zillow.com/homedetails/39529-Primrose-Ct-Palmdale-CA-93551/20241666_zpid/
House for sale,"$269,000","2320 Gregory Ave, Palmdale, CA 93550",2320 Gregory Ave ,Palmdale,CA,93550,34.567104,-118.087737,"1,184","4,952 sqft",4952.0,Single Family,1984,2 spaces,$108/month,$227,"$260,655","$2,000/mo",https://www.zillow.com/homedetails/2320-Gregory-Ave-Palmdale-CA-93550/20251235_zpid/
House for sale,"$495,000","1109 E Salt Lake St, Long Beach, CA 90806",1109 E Salt Lake St ,Long Beach,CA,90806,33.79642,-118.178333,"1,244","3,593 sqft",3593.0,Single Family,1953,2 spaces,None,$398,"$495,992","$2,595/mo",https://www.zillow.com/homedetails/1109-E-Salt-Lake-St-Long-Beach-CA-90806/21197110_zpid/
House for sale,"$579,900","4538 N Vincent Ave, Covina, CA 91722",4538 N Vincent Ave ,Covina,CA,91722,34.095127,-117.924994,"1,210","6,137 sqft",6137.0,Single Family,1955,2 spaces,None,$479,"$579,902","$2,500/mo",https://www.zillow.com/homedetails/4538-N-Vincent-Ave-Covina-CA-91722/21543330_zpid/
House for sale,"$369,999","3821 Black Bird Way, Modesto, CA 95356",3821 Black Bird Way ,Modesto,CA,95356,37.694019,-121.05711,"1,560","6,899 sqft",6899.0,Single Family,1979,2 spaces,None,$237,"$370,000","$1,750/mo",https://www.zillow.com/homedetails/3821-Black-Bird-Way-Modesto-CA-95356/16054762_zpid/
House for sale,"$299,999","14012 Iroquois Rd, Apple Valley, CA 92307",14012 Iroquois Rd ,Apple Valley,CA,92307,34.506619,-117.207932,"1,943",1 acre,43560.0,Single Family,1973,3 spaces,null,$154,"$298,159","$1,700/mo",https://www.zillow.com/homedetails/14012-Iroquois-Rd-Apple-Valley-CA-92307/17465054_zpid/
House for sale,"$349,900","6365 Leyburn Pl, Jurupa Valley, CA 92509",6365 Leyburn Pl ,Jurupa Valley,CA,92509,33.999244,-117.428761,"1,288","7,405 sqft",7405.0,Single Family,1973,2 spaces,None,$272,"$387,035","$2,050/mo",https://www.zillow.com/homedetails/6365-Leyburn-Pl-Jurupa-Valley-CA-92509/17826694_zpid/
House for sale,"$338,000","1523 Windsor St, San Bernardino, CA 92407",1523 Windsor St ,San Bernardino,CA,92407,34.170335,-117.323807,"1,168","7,200 sqft",7200.0,Single Family,1971,1 space,None,$289,"$321,162","$1,800/mo",https://www.zillow.com/homedetails/1523-Windsor-St-San-Bernardino-CA-92407/17350602_zpid/
House for sale,"$764,900","2304 Spartan Ter, Brentwood, CA 94513",2304 Spartan Ter ,Brentwood,CA,94513,37.93542,-121.735767,"2,847","6,599 sqft",6599.0,Single Family,1998,3 spaces,$228/month,$269,null,null,https://www.zillow.com/homedetails/2304-Spartan-Ter-Brentwood-CA-94513/18286611_zpid/
House for sale,"$850,000","3826 Costa Bella Way, La Mesa, CA 91941",3826 Costa Bella Way ,La Mesa,CA,91941,32.748437,-117.030003,"3,008",0.38 acres,16552.8,Single Family,1964,6 spaces,None,$283,"$820,299","$3,395/mo",https://www.zillow.com/homedetails/3826-Costa-Bella-Way-La-Mesa-CA-91941/17010221_zpid/
House for sale,"$335,000","1248 N Arroyo St, Ridgecrest, CA 93555",1248 N Arroyo St ,Ridgecrest,CA,93555,35.643525,-117.693974,"2,068","10,018 sqft",10018.0,Single Family,1994,3 spaces,null,$162,"$335,001","$1,800/mo",https://www.zillow.com/homedetails/1248-N-Arroyo-St-Ridgecrest-CA-93555/19030934_zpid/
House for sale,"$799,000","10272 Evensham Pl, Truckee, CA 96161",10272 Evensham Pl ,Truckee,CA,96161,39.362001,-120.096156,"2,240",0.26 acres,11325.6,Single Family,1999,2 spaces,$150/month,$357,null,null,https://www.zillow.com/homedetails/10272-Evensham-Pl-Truckee-CA-96161/19452561_zpid/
House for sale,"$730,000","3666 E Camino Rojos, Palm Springs, CA 92262",3666 E Camino Rojos ,Palm Springs,CA,92262,33.843248,-116.506736,"1,687","9,583 sqft",9583.0,Single Family,1961,4 spaces,null,$433,"$720,862","$3,200/mo",https://www.zillow.com/homedetails/3666-E-Camino-Rojos-Palm-Springs-CA-92262/18128804_zpid/
House for sale,"$479,000","29279 Abelia Glen St, Menifee, CA 92584",29279 Abelia Glen St ,Menifee,CA,92584,33.700925,-117.148298,"2,825","7,405 sqft",7405.0,Single Family,2017,3 spaces,$35/month,$170,"$479,000","$2,600/mo",https://www.zillow.com/homedetails/29279-Abelia-Glen-St-Menifee-CA-92584/95825762_zpid/
House for sale,"$439,000","29777 E Trancas Dr, Cathedral City, CA 92234",29777 E Trancas Dr ,Cathedral City,CA,92234,33.832683,-116.476228,"1,841","6,534 sqft",6534.0,Single Family,1990,2 spaces,$650/month,$238,"$431,298","$2,350/mo",https://www.zillow.com/homedetails/29777-E-Trancas-Dr-Cathedral-City-CA-92234/18125961_zpid/
House for sale,"$334,000","2856 W Milling St, Lancaster, CA 93536",2856 W Milling St ,Lancaster,CA,93536,34.69446,-118.182944,"1,294","6,969 sqft",6969.0,Single Family,1996,2 spaces,null,$258,"$333,767","$2,000/mo",https://www.zillow.com/homedetails/2856-W-Milling-St-Lancaster-CA-93536/20306109_zpid/
House for sale,"$490,000","3871 Croydon St, Highland, CA 92346",3871 Croydon St ,Highland,CA,92346,34.140366,-117.203073,"3,500","9,047 sqft",9047.0,Single Family,1967,3 spaces,None,$140,"$490,001","$2,600/mo",https://www.zillow.com/homedetails/3871-Croydon-St-Highland-CA-92346/17611948_zpid/
House for sale,"$442,000","1105 Dennington Pl, Roseville, CA 95747",1105 Dennington Pl ,Roseville,CA,95747,38.775127,-121.367845,"2,031","2,561 sqft",2561.0,Single Family,2015,2 spaces,$73/month,$218,"$442,004","$2,295/mo",https://www.zillow.com/homedetails/1105-Dennington-Pl-Roseville-CA-95747/122008436_zpid/
House for sale,"$436,000","38168 Tranquila Ave, Murrieta, CA 92563",38168 Tranquila Ave ,Murrieta,CA,92563,33.566181,-117.106089,"2,180","4,356 sqft",4356.0,Single Family,2004,4 spaces,$40/month,$200,"$417,592","$2,295/mo",https://www.zillow.com/homedetails/38168-Tranquila-Ave-Murrieta-CA-92563/63232364_zpid/
House for sale,"$695,000","156 Visalia Ct, Ventura, CA 93004",156 Visalia Ct ,Ventura,CA,93004,34.280675,-119.183664,"1,854","8,398 sqft",8398.0,Single Family,1974,2 spaces,null,$375,"$695,000","$3,195/mo",https://www.zillow.com/homedetails/156-Visalia-Ct-Ventura-CA-93004/16339345_zpid/
House for sale,"$11,995,000","3951 Royal Oak Pl, Encino, CA 91436",3951 Royal Oak Pl ,Encino,CA,91436,34.14253,-118.481898,"10,902",0.53 acres,23086.8,Single Family,2020,10 spaces,null,"$1,100","$11,072,308","$13,500/mo",https://www.zillow.com/homedetails/3951-Royal-Oak-Pl-Encino-CA-91436/19992721_zpid/
House for sale,"$1,199,900","21 Summitcrest, Trabuco Canyon, CA 92679",21 Summitcrest ,Trabuco Canyon,CA,92679,33.641572,-117.575886,"3,358","5,749 sqft",5749.0,Single Family,1991,3 spaces,$310/month,$357,"$1,176,843","$4,600/mo",https://www.zillow.com/homedetails/21-Summitcrest-Trabuco-Canyon-CA-92679/25619223_zpid/
House for sale,"$389,000","500 W Grove Ave, Visalia, CA 93291",500 W Grove Ave ,Visalia,CA,93291,36.337123,-119.297841,"2,545",0.28 acres,12196.8,Single Family,1911,1 space,null,$153,"$384,260","$1,695/mo",https://www.zillow.com/homedetails/500-W-Grove-Ave-Visalia-CA-93291/16236824_zpid/
House for sale,"$875,000","1712 Azavedo Ct, Folsom, CA 95630",1712 Azavedo Ct ,Folsom,CA,95630,38.67958,-121.114362,"3,927","10,367 sqft",10367.0,Single Family,2004,4 spaces,$120/month,$223,"$864,693","$4,805/mo",https://www.zillow.com/homedetails/1712-Azavedo-Ct-Folsom-CA-95630/61329015_zpid/
House for sale,"$399,900","77020 New York Ave, Palm Desert, CA 92211",77020 New York Ave ,Palm Desert,CA,92211,33.73632,-116.321148,"1,258","7,405 sqft",7405.0,Single Family,1962,1 space,$30/month,$318,"$392,629","$1,800/mo",https://www.zillow.com/homedetails/77020-New-York-Ave-Palm-Desert-CA-92211/18095815_zpid/
House for sale,"$549,900","2303 Briarwood Pl, Escondido, CA 92026",2303 Briarwood Pl ,Escondido,CA,92026,33.166215,-117.08171,"1,329",70.36 acres,3064881.6,Single Family,1987,4 spaces,None,$414,"$549,902","$2,500/mo",https://www.zillow.com/homedetails/2303-Briarwood-Pl-Escondido-CA-92026/16681486_zpid/
House for sale,"$699,000","9565 Fuerte Dr, La Mesa, CA 91941",9565 Fuerte Dr ,La Mesa,CA,91941,32.776437,-116.990599,"1,543",0.5 acres,21780.0,Single Family,1951,3 spaces,None,$453,"$699,087","$3,200/mo",https://www.zillow.com/homedetails/9565-Fuerte-Dr-La-Mesa-CA-91941/17029831_zpid/
House for sale,"$339,900","13931 High Falls Trl, Apple Valley, CA 92307",13931 High Falls Trl ,Apple Valley,CA,92307,34.504771,-117.221904,"2,505",0.43 acres,18730.8,Single Family,1990,3 spaces,None,$136,"$365,105","$2,100/mo",https://www.zillow.com/homedetails/13931-High-Falls-Trl-Apple-Valley-CA-92307/17467475_zpid/
House for sale,"$6,800","1211 9th St Unit 100, Santa Monica, CA 90401",1211 9th St Unit 100,Santa Monica,CA,90401,34.022817,-118.493178,"1,714","7,486 sqft",7486.0,Single Family,2018,2 spaces,$425/month,$4,null,null,https://www.zillow.com/homedetails/1211-9th-St-UNIT-100-Santa-Monica-CA-90401/250350303_zpid/
House for sale,"$430,000","3212 W Avenue K1, Lancaster, CA 93536",3212 W Avenue K1 ,Lancaster,CA,93536,34.674103,-118.188605,"3,512","6,534 sqft",6534.0,Single Family,2005,3 spaces,null,$122,"$430,008","$2,500/mo",https://www.zillow.com/homedetails/3212-W-Avenue-K1-Lancaster-CA-93536/68984297_zpid/
House for sale,"$675,000","28222 Castlebrook # 101, Mission Viejo, CA 92692",28222 Castlebrook # 101,Mission Viejo,CA,92692,33.64808,-117.638255,"1,406","3,001 sqft",3001.0,Single Family,1985,2 spaces,$185/month,$480,"$670,252","$3,000/mo",https://www.zillow.com/homedetails/28222-Castlebrook-101-Mission-Viejo-CA-92692/25683531_zpid/
House for sale,"$525,000","1230 Blazewood St, Riverside, CA 92507",1230 Blazewood St ,Riverside,CA,92507,33.955501,-117.338537,"2,034","10,018 sqft",10018.0,Single Family,1969,2 spaces,None,$258,"$525,003","$2,500/mo",https://www.zillow.com/homedetails/1230-Blazewood-St-Riverside-CA-92507/17867358_zpid/
House for sale,"$399,000","60209 Honeysuckle St, La Quinta, CA 92253",60209 Honeysuckle St ,La Quinta,CA,92253,33.610647,-116.246997,"1,693","6,534 sqft",6534.0,Single Family,2004,2 spaces,$381/month,$236,"$390,670","$3,000/mo",https://www.zillow.com/homedetails/60209-Honeysuckle-St-La-Quinta-CA-92253/64689069_zpid/
House for sale,"$364,900","860 Provance St, Hemet, CA 92545",860 Provance St ,Hemet,CA,92545,33.761158,-117.012411,"2,663","7,405 sqft",7405.0,Single Family,2005,2 spaces,None,$137,"$364,929","$2,100/mo",https://www.zillow.com/homedetails/860-Provance-St-Hemet-CA-92545/69265247_zpid/
House for sale,"$625,000","2642 N River Trail Rd, Orange, CA 92865",2642 N River Trail Rd ,Orange,CA,92865,33.832475,-117.8629,"1,491","3,449 sqft",3449.0,Single Family,1983,4 spaces,$135/month,$419,"$625,000","$2,900/mo",https://www.zillow.com/homedetails/2642-N-River-Trail-Rd-Orange-CA-92865/25424014_zpid/
