Listing_type,Price,Full_address,Street,City,State,Zip_code,Latitude,Longitude,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,Hoa,Zillow_price_per_sqft,Zestimate,Rent_zestimate,House_website
Townhouse for sale,"$425,000","5470 Baltimore Dr Unit 13, La Mesa, CA 91942",5470 Baltimore Dr Unit 13,La Mesa,CA,91942,32.778315,-117.032567,"1,186",1.76 acres,76665.6,Townhouse,1978,2 spaces,$360/month,$358,"$408,559","$2,200/mo",https://www.zillow.com/homedetails/5470-Baltimore-Dr-UNIT-13-La-Mesa-CA-91942/16991113_zpid/
Townhouse for sale,"$269,900","6547 Donegal Dr, Citrus Heights, CA 95621",6547 Donegal Dr ,Citrus Heights,CA,95621,38.681761,-121.3109,"1,323","1,363 sqft",1363.0,Townhouse,1973,2 spaces,$230/month,$204,"$269,900","$1,595/mo",https://www.zillow.com/homedetails/6547-Donegal-Dr-Citrus-Heights-CA-95621/26024744_zpid/
Townhouse for sale,"$874,950","5135 Oakdale Ct, Pleasanton, CA 94588",5135 Oakdale Ct ,Pleasanton,CA,94588,37.687694,-121.920892,"1,806","2,661 sqft",2661.0,Townhouse,1973,2 spaces,$470/month,$484,"$874,955","$3,595/mo",https://www.zillow.com/homedetails/5135-Oakdale-Ct-Pleasanton-CA-94588/25067686_zpid/
Townhouse for sale,"$679,800","285 W 6th St Apt 330, Los Angeles, CA 90731",285 W 6th St Apt 330,Los Angeles,CA,90731,33.738612,-118.28288,"1,710",1.39 acres,60548.4,Townhouse,2006,2 spaces,$539/month,$398,"$679,802","$2,895/mo",https://www.zillow.com/homedetails/285-W-6th-St-APT-330-Los-Angeles-CA-90731/79483264_zpid/
Townhouse for sale,"$495,000","6121 Shoup Ave Unit 14, Los Angeles, CA 91367",6121 Shoup Ave Unit 14,Los angeles,CA,91367,34.181955,-118.616021,"1,243",2.89 acres,125888.4,Townhouse,1975,2 spaces,$515/month,$398,"$489,489","$2,850/mo",https://www.zillow.com/homedetails/6121-Shoup-Ave-UNIT-14-Los-Angeles-CA-91367/19877202_zpid/
Townhouse for sale,"$549,900","875 Iris Way Unit D, Azusa, CA 91702",875 Iris Way Unit D,Azusa,CA,91702,34.131,-117.9033,"1,613","1,611 sqft",1611.0,Townhouse,2018,4 spaces,$297/month,$341,"$513,058","$2,600/mo",https://www.zillow.com/homedetails/875-Iris-Way-UNIT-D-Azusa-CA-91702/302796796_zpid/
Townhouse for sale,"$510,000","1044 Glenn Cmn, Livermore, CA 94551",1044 Glenn Cmn ,Livermore,CA,94551,37.695294,-121.785856,"1,037","1,389 sqft",1389.0,Townhouse,1971,1 space,$325/month,$492,"$510,003","$2,595/mo",https://www.zillow.com/homedetails/1044-Glenn-Cmn-Livermore-CA-94551/24938048_zpid/
Townhouse for sale,"$499,000","11 Paseo Luna, San Clemente, CA 92673",11 Paseo Luna ,San Clemente,CA,92673,33.461678,-117.597914,"1,356","1,001 sqft",1001.0,Townhouse,2003,2 spaces,$205/month,$368,"$489,117","$2,800/mo",https://www.zillow.com/homedetails/11-Paseo-Luna-San-Clemente-CA-92673/63117457_zpid/
Townhouse for sale,"$534,997","4946 E Atherton St, Long Beach, CA 90815",4946 E Atherton St ,Long Beach,CA,90815,33.789014,-118.135108,"1,290",5.82 acres,253519.2,Townhouse,1977,2 spaces,$415/month,$415,"$534,999","$2,500/mo",https://www.zillow.com/homedetails/4946-E-Atherton-St-Long-Beach-CA-90815/21201115_zpid/
Townhouse for sale,"$369,000","1239 W Rosecrans Ave Apt 2, Gardena, CA 90247",1239 W Rosecrans Ave Apt 2,Gardena,CA,90247,33.902412,-118.297191,"1,160",1.58 acres,68824.8,Townhouse,1981,2 spaces,$302/month,$318,"$369,002","$2,500/mo",https://www.zillow.com/homedetails/1239-W-Rosecrans-Ave-APT-2-Gardena-CA-90247/20985042_zpid/
Townhouse for sale,"$458,824","1905 E Calico Dr, West Covina, CA 91791",1905 E Calico Dr ,West Covina,CA,91791,34.045348,-117.90524,"1,488",5.65 acres,246114.0,Townhouse,1990,2 spaces,$275/month,$308,null,null,https://www.zillow.com/homedetails/1905-E-Calico-Dr-West-Covina-CA-91791/21576030_zpid/
