Listing_type,Price,Full_address,Street,City,State,Zip_code,Latitude,Longitude,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,Hoa,Zillow_price_per_sqft,Zestimate,Rent_zestimate,House_website
Apartment for sale,"$349,900","516 W Mesa Ave, Clovis, CA 93612",516 W Mesa Ave ,Clovis,CA,93612,36.823667,-119.720766,"2,572",null,null,Multi Family,1973,2 spaces,null,$136,"$349,902","$1,000/mo",https://www.zillow.com/homedetails/516-W-Mesa-Ave-Clovis-CA-93612/63151231_zpid/
Apartment for sale,"$2,595,000","1854 S Curson Ave, Los Angeles, CA 90019",1854 S Curson Ave ,Los Angeles,CA,90019,34.04179,-118.362377,"5,690",null,null,Multi Family,2020,6 spaces,null,$456,"$2,551,689","$3,500/mo",https://www.zillow.com/homedetails/1854-S-Curson-Ave-Los-Angeles-CA-90019/20597752_zpid/
Apartment for sale,"$874,000","1922 Whitmore Ave, Los Angeles, CA 90039",1922 Whitmore Ave ,Los Angeles,CA,90039,34.09545,-118.251332,"1,310",null,null,Multi Family,1928,2 spaces,null,$667,"$874,000","$2,695/mo",https://www.zillow.com/homedetails/1922-Whitmore-Ave-Los-Angeles-CA-90039/20753770_zpid/
New construction,"$898,000","16754 Pacific Coast Hwy # A, Sunset Beach, CA 90742",16754 Pacific Coast Hwy # A,Sunset Beach,CA,90742,33.71954,-118.071953,"1,200",null,null,Multi Family,2015,3 spaces,$120/month,$748,null,null,https://www.zillow.com/homedetails/16754-Pacific-Coast-Hwy-A-Sunset-Beach-CA-90742/2079123878_zpid/
Apartment for sale,"$799,000","3353-3355 Jemez Dr, San Diego, CA 92117",3353-3355 Jemez Dr ,San Diego,CA,92117,32.828436,-117.214756,,null,null,Multi Family,1954,No Data,null,No Data,null,null,https://www.zillow.com/homedetails/3353-3355-Jemez-Dr-San-Diego-CA-92117/2079924402_zpid/
Apartment for sale,"$549,900","3145-47 Ronald Ct, Spring Valley, CA 91977",3145-47 Ronald Ct ,Spring Valley,CA,91977,32.739796,-117.007525,"2,184",null,null,Multi Family,1959,Attached Garage,$325/month,$252,"$559,916","$2,550/mo",https://www.zillow.com/homedetails/3145-47-Ronald-Ct-Spring-Valley-CA-91977/17044287_zpid/
Apartment for sale,"$630,000","4617 Twining St, Los Angeles, CA 90032",4617 Twining St ,Los Angeles,CA,90032,34.084147,-118.18396,"1,848",null,null,Multi Family,1964,4 spaces,None,$341,"$631,051","$2,500/mo",https://www.zillow.com/homedetails/4617-Twining-St-Los-Angeles-CA-90032/20639298_zpid/
Apartment for sale,"$780,000","1751 254th St, Lomita, CA 90717",1751 254th St ,Lomita,CA,90717,33.793684,-118.309266,874,null,null,Multi Family,1924,6 spaces,None,$892,"$771,544","$2,500/mo",https://www.zillow.com/homedetails/1751-254th-St-Lomita-CA-90717/21290400_zpid/
Apartment for sale,"$360,000","7401 Karlsberg Cir, Stockton, CA 95207",7401 Karlsberg Cir ,Stockton,CA,95207,38.016666,-121.355115,"2,184",null,null,Multi Family,1980,4 spaces,None,$165,"$359,629","$1,495/mo",https://www.zillow.com/homedetails/7401-Karlsberg-Cir-Stockton-CA-95207/15289037_zpid/
Apartment for sale,"$1,000,000","3733 Chamoune Ave, San Diego, CA 92105",3733 Chamoune Ave ,San Diego,CA,92105,32.746546,-117.096312,"1,742",null,null,Multi Family,1930,No Data,$250/month,$574,null,null,https://www.zillow.com/homedetails/3733-Chamoune-Ave-San-Diego-CA-92105/295356469_zpid/
Apartment for sale,"$599,000","200 N Soldano Ave, Azusa, CA 91702",200 N Soldano Ave ,Azusa,CA,91702,34.124526,-117.903353,"1,578",null,null,Multi Family,1930,4 spaces,null,$380,"$580,013","$2,300/mo",https://www.zillow.com/homedetails/200-N-Soldano-Ave-Azusa-CA-91702/21626549_zpid/
Apartment for sale,"$599,999","12501 Dorland St, Whittier, CA 90601",12501 Dorland St ,Whittier,CA,90601,33.987491,-118.043009,"1,300",null,null,Multi Family,1931,1 space,null,$462,"$605,859","$2,300/mo",https://www.zillow.com/homedetails/12501-Dorland-St-Whittier-CA-90601/21425590_zpid/
Apartment for sale,"$2,300,000","427 Iris Ave, Corona Del Mar, CA 92625",427 Iris Ave ,Corona Del Mar,CA,92625,33.598675,-117.872756,"2,300",null,null,Multi Family,1946,4 spaces,$200/month,"$1,000","$2,229,510","$3,300/mo",https://www.zillow.com/homedetails/427-Iris-Ave-Corona-Del-Mar-CA-92625/25498265_zpid/
Apartment for sale,"$2,150,000","2417 Walnut Ave, Venice, CA 90291",2417 Walnut Ave ,Venice,CA,90291,33.994676,-118.450006,"2,257",null,null,Multi Family,1924,5 spaces,null,$953,"$1,483,134","$3,995/mo",https://www.zillow.com/homedetails/2417-Walnut-Ave-Venice-CA-90291/20448883_zpid/
Apartment for sale,"$620,000","16241 Abbey St, La Puente, CA 91744",16241 Abbey St ,La Puente,CA,91744,34.015772,-117.946648,"1,530",null,null,Multi Family,1922,No Data,None,$405,"$616,593","$2,300/mo",https://www.zillow.com/homedetails/16241-Abbey-St-La-Puente-CA-91744/21472146_zpid/
Apartment for sale,"$1,295,000","315 S Nevada St, Oceanside, CA 92054",315 S Nevada St ,Oceanside,CA,92054,33.193658,-117.374392,"1,350",null,null,Multi Family,1945,Off street,null,$959,"$1,295,996","$2,800/mo",https://www.zillow.com/homedetails/315-S-Nevada-St-Oceanside-CA-92054/16582325_zpid/
Apartment for sale,"$225,000","6415 Richard Dr, Yucca Valley, CA 92284",6415 Richard Dr ,Yucca Valley,CA,92284,34.13658,-116.377425,"1,540",null,null,Multi Family,1987,1 space,null,$146,"$225,001",$975/mo,https://www.zillow.com/homedetails/6415-Richard-Dr-Yucca-Valley-CA-92284/17499009_zpid/
Apartment for sale,"$2,595,000","1466-74 Pescadero Dr, San Diego, CA 92107",1466-74 Pescadero Dr ,San Diego,CA,92107,32.738084,-117.254791,"2,200",null,null,Multi Family,1955,4 spaces,$437/month,"$1,180","$2,517,514","$8,000/mo",https://www.zillow.com/homedetails/1466-74-Pescadero-Dr-San-Diego-CA-92107/295353094_zpid/
Apartment for sale,"$469,000","1411 Minnewawa Ave, Clovis, CA 93612",1411 Minnewawa Ave ,Clovis,CA,93612,36.813693,-119.708719,"2,855",null,null,Multi Family,1961,Carport,null,$164,null,null,https://www.zillow.com/homedetails/1411-Minnewawa-Ave-Clovis-CA-93612/2078853549_zpid/
Apartment for sale,"$1,045,000","8994 Mcnerney Ave, South Gate, CA 90280",8994 McNerney Ave ,South Gate,CA,90280,33.950356,-118.195254,"2,065",null,null,Multi Family,1948,No Data,None,$506,"$1,043,844","$2,300/mo",https://www.zillow.com/homedetails/8994-Mcnerney-Ave-South-Gate-CA-90280/21033693_zpid/
Apartment for sale,"$739,000","1404 D St, Sacramento, CA 95814",1404 D St ,Sacramento,CA,95814,38.585048,-121.484805,"1,977",null,null,Multi Family,1940,No Data,None,$374,"$826,800","$3,389/mo",https://www.zillow.com/homedetails/1404-D-St-Sacramento-CA-95814/25777501_zpid/
Apartment for sale,"$399,000","9509 Road 272, Terra Bella, CA 93270",9509 Road 272 ,Terra Bella,CA,93270,35.962848,-118.965787,"2,405",null,null,Multi Family,1976,3 spaces,null,$166,"$386,890","$1,125/mo",https://www.zillow.com/homedetails/9509-Road-272-Terra-Bella-CA-93270/80333703_zpid/
Apartment for sale,"$1,150,000","425 N Rural Dr, Monterey Park, CA 91755",425 N Rural Dr ,Monterey Park,CA,91755,34.067172,-118.114433,"2,562",null,null,Multi Family,1929,4 spaces,None,$449,"$1,150,008","$2,500/mo",https://www.zillow.com/homedetails/425-N-Rural-Dr-Monterey-Park-CA-91755/20663455_zpid/
Apartment for sale,"$425,000","1201 Adams Ave, El Centro, CA 92243",1201 Adams Ave ,El Centro,CA,92243,32.796204,-115.565893,"3,000",null,null,Multi Family,1965,No Data,null,$142,null,null,https://www.zillow.com/homedetails/1201-Adams-Ave-El-Centro-CA-92243/2134062039_zpid/
Apartment for sale,"$344,900","4016 Renick Way, North Highlands, CA 95660",4016 Renick Way ,North Highlands,CA,95660,38.660451,-121.370312,"1,919",null,null,Multi Family,1979,2 spaces,None,$180,"$347,802","$1,350/mo",https://www.zillow.com/homedetails/4016-Renick-Way-North-Highlands-CA-95660/26022336_zpid/
Apartment for sale,"$390,000","1143 Harding Ave, National City, CA 91950",1143 Harding Ave ,National City,CA,91950,32.671466,-117.109511,"2,449",null,null,Multi Family,1965,No Data,null,$159,"$390,003","$2,995/mo",https://www.zillow.com/homedetails/1143-Harding-Ave-National-City-CA-91950/295363418_zpid/
Apartment for sale,"$1,250,000","5135 Eagle Rock Blvd, Los Angeles, CA 90041",5135 Eagle Rock Blvd ,Los Angeles,CA,90041,34.140339,-118.21433,"2,029",null,null,Multi Family,1921,3 spaces,null,$616,"$1,250,008","$2,650/mo",https://www.zillow.com/homedetails/5135-Eagle-Rock-Blvd-Los-Angeles-CA-90041/20845614_zpid/
Apartment for sale,"$468,000","531 Elefa St, Roseville, CA 95678",531 Elefa St ,Roseville,CA,95678,38.754592,-121.293301,"1,421",null,null,Multi Family,1928,Carport,None,$329,"$469,929","$1,800/mo",https://www.zillow.com/homedetails/531-Elefa-St-Roseville-CA-95678/17652001_zpid/
Apartment for sale,"$260,000","1095 E 3rd St, San Bernardino, CA 92410",1095 E 3rd St ,San Bernardino,CA,92410,34.103794,-117.262336,"1,000",null,null,Multi Family,1942,Attached Garage,null,$260,"$260,104","$1,300/mo",https://www.zillow.com/homedetails/1095-E-3rd-St-San-Bernardino-CA-92410/17363340_zpid/
Apartment for sale,"$1,100,000","721-725 E 7th Ave, Escondido, CA 92025",721-725 E 7th Ave ,Escondido,CA,92025,33.119821,-117.070246,,null,null,Multi Family,1967,No Data,null,No Data,null,null,https://www.zillow.com/homedetails/721-725-E-7th-Ave-Escondido-CA-92025/2078874616_zpid/
Apartment for sale,"$650,000","3175 Seminole Ave, South Gate, CA 90280",3175 Seminole Ave ,South Gate,CA,90280,33.939228,-118.215709,"1,821",null,null,Multi Family,1923,4 spaces,null,$357,"$655,025","$2,395/mo",https://www.zillow.com/homedetails/3175-Seminole-Ave-South-Gate-CA-90280/21027482_zpid/
Apartment for sale,"$639,995","1209 E 34th St, Los Angeles, CA 90011",1209 E 34th St ,Los Angeles,CA,90011,34.013049,-118.253815,"2,044",null,null,Multi Family,1954,7 spaces,null,$313,"$639,997","$2,500/mo",https://www.zillow.com/homedetails/1209-E-34th-St-Los-Angeles-CA-90011/20619145_zpid/
Apartment for sale,"$619,900","8612 San Carlos Ave, South Gate, CA 90280",8612 San Carlos Ave ,South Gate,CA,90280,33.956579,-118.202975,"1,900",null,null,Multi Family,1928,2 spaces,null,$326,"$622,106","$2,400/mo",https://www.zillow.com/homedetails/8612-San-Carlos-Ave-South-Gate-CA-90280/21029174_zpid/
Apartment for sale,"$260,000","309 W Kimball Ave, Hemet, CA 92543",309 W Kimball Ave ,Hemet,CA,92543,33.745379,-116.974225,"1,304",null,null,Multi Family,1938,No Data,None,$199,null,null,https://www.zillow.com/homedetails/309-W-Kimball-Ave-Hemet-CA-92543/2079296844_zpid/
Apartment for sale,"$1,350,000","594 N Daniel Way, San Jose, CA 95128",594 N Daniel Way ,San Jose,CA,95128,37.32796,-121.941261,"1,638",null,null,Multi Family,1951,No Data,null,$824,"$1,359,060","$2,850/mo",https://www.zillow.com/homedetails/594-N-Daniel-Way-San-Jose-CA-95128/153253569_zpid/
Apartment for sale,"$1,299,000","4241 2nd Ave, Los Angeles, CA 90008",4241 2nd Ave ,Los Angeles,CA,90008,34.006166,-118.319586,"3,238",null,null,Multi Family,1924,4 spaces,null,$401,"$1,282,095","$2,800/mo",https://www.zillow.com/homedetails/4241-2nd-Ave-Los-Angeles-CA-90008/20574748_zpid/
Apartment for sale,"$375,000","9348 Kirkby Ln, Stockton, CA 95210",9348 Kirkby Ln ,Stockton,CA,95210,38.035656,-121.279467,"2,774",null,null,Multi Family,1981,3 spaces,None,$135,"$375,002","$1,300/mo",https://www.zillow.com/homedetails/9348-Kirkby-Ln-Stockton-CA-95210/15293762_zpid/
Apartment for sale,"$325,000","3094 Songbird, Chico, CA 95973",3094 Songbird ,Chico,CA,95973,39.81445,-121.915664,"1,407",null,null,Multi Family,2000,No Data,null,$231,null,null,https://www.zillow.com/homedetails/3094-Songbird-Chico-CA-95973/2078968123_zpid/
Apartment for sale,"$1,139,000","205 W Colorado Blvd, Monrovia, CA 91016",205 W Colorado Blvd ,Monrovia,CA,91016,34.146165,-118.003469,"2,924",null,null,Multi Family,1925,7 spaces,None,$390,"$1,139,002","$2,600/mo",https://www.zillow.com/homedetails/205-W-Colorado-Blvd-Monrovia-CA-91016/21582634_zpid/
Apartment for sale,"$290,000","2380 Tahoe Cir, Hemet, CA 92545",2380 Tahoe Cir ,Hemet,CA,92545,33.742718,-116.996353,"1,760",null,null,Multi Family,1980,4 spaces,null,$165,null,null,https://www.zillow.com/homedetails/2380-Tahoe-Cir-Hemet-CA-92545/2079940941_zpid/
For sale by owner,"$2,600,000","3343 Fernside Blvd, Alameda, CA 94501",3343 Fernside Blvd ,Alameda,CA,94501,37.759627,-122.22516,"3,623",null,null,Multi Family,1929,4 spaces,None,$718,"$1,712,589","$2,750/mo",https://www.zillow.com/homedetails/3343-Fernside-Blvd-Alameda-CA-94501/2082703354_zpid/
Apartment for sale,"$3,995,000","164-166 Henry St, San Francisco, CA 94114",164-166 Henry St ,San Francisco,CA,94114,37.766815,-122.434769,"4,287",null,null,Multi Family,1900,No Data,null,$932,null,null,https://www.zillow.com/homedetails/164-166-Henry-St-San-Francisco-CA-94114/2078849262_zpid/
Apartment for sale,"$399,900","1920 Fulkerth Rd, Turlock, CA 95380",1920 Fulkerth Rd ,Turlock,CA,95380,37.507019,-120.8698,"1,824",null,null,Multi Family,1979,8 spaces,None,$219,"$399,901","$1,350/mo",https://www.zillow.com/homedetails/1920-Fulkerth-Rd-Turlock-CA-95380/300257026_zpid/
Apartment for sale,"$200,000","626 S 3rd St, El Centro, CA 92243",626 S 3rd St ,El Centro,CA,92243,32.787086,-115.550638,"1,612",null,null,Multi Family,1990,No Data,null,$124,"$200,074",$900/mo,https://www.zillow.com/homedetails/626-S-3rd-St-El-Centro-CA-92243/18864605_zpid/
Apartment for sale,"$879,000","3545-47 Luna Ave, San Diego, CA 92117",3545-47 Luna Ave ,San Diego,CA,92117,32.828305,-117.209528,"1,232",null,null,Multi Family,1954,No Data,null,$713,"$873,265","$2,950/mo",https://www.zillow.com/homedetails/3545-47-Luna-Ave-San-Diego-CA-92117/16861660_zpid/
Apartment for sale,"$1,290,000","3627 Cogswell Rd, El Monte, CA 91732",3627 Cogswell Rd ,El Monte,CA,91732,34.0706,-118.01552,"4,016",null,null,Multi Family,1936,4 spaces,None,$321,"$1,223,276","$2,500/mo",https://www.zillow.com/homedetails/3627-Cogswell-Rd-El-Monte-CA-91732/21607423_zpid/
Apartment for sale,"$1,100,000","910 Easton St, Placentia, CA 92870",910 Easton St ,Placentia,CA,92870,33.854602,-117.882378,"3,200",null,null,Multi Family,1960,1 space,null,$344,"$1,100,000","$2,850/mo",https://www.zillow.com/homedetails/910-Easton-St-Placentia-CA-92870/25390708_zpid/
Apartment for sale,"$1,299,000","3239 E Wilton St, Long Beach, CA 90804",3239 E Wilton St ,Long Beach,CA,90804,33.787845,-118.15372,"2,510",null,null,Multi Family,1953,5 spaces,null,$518,null,null,https://www.zillow.com/homedetails/3239-E-Wilton-St-Long-Beach-CA-90804/82880021_zpid/
Apartment for sale,"$285,000","7641 Walpole Ave, California City, CA 93505",7641 Walpole Ave ,California City,CA,93505,35.129599,-117.991895,"2,417",null,null,Multi Family,2007,2 spaces,null,$118,"$285,000","$1,200/mo",https://www.zillow.com/homedetails/7641-Walpole-Ave-California-City-CA-93505/81864390_zpid/
Apartment for sale,"$1,695,000","1445 E Main St, Santa Paula, CA 93060",1445 E Main St ,Santa Paula,CA,93060,34.358077,-119.050988,"5,614",null,null,Multi Family,1955,27 spaces,null,$302,"$1,434,649","$3,400/mo",https://www.zillow.com/homedetails/1445-E-Main-St-Santa-Paula-CA-93060/2085054082_zpid/
Apartment for sale,"$1,450,000","377 60th St, Oakland, CA 94618",377 60th St ,Oakland,CA,94618,37.846655,-122.255422,"2,301",null,null,Multi Family,1934,2 spaces,null,$630,"$1,550,772","$3,300/mo",https://www.zillow.com/homedetails/377-60th-St-Oakland-CA-94618/299065429_zpid/
Apartment for sale,"$189,500","1901 & 1925 Washington Ave, Oroville, CA 95966",1901 & 1925 Washington Ave ,Oroville,CA,95966,39.51143,-121.546922,"1,350",null,null,Multi Family,1948,2 spaces,None,$140,null,null,https://www.zillow.com/homedetails/1901-1925-Washington-Ave-Oroville-CA-95966/2079802520_zpid/
Apartment for sale,"$3,100,000","7530 Fountain Ave, Los Angeles, CA 90046",7530 Fountain Ave ,Los Angeles,CA,90046,34.094128,-118.354,"8,175",null,null,Multi Family,1957,10 spaces,null,$379,null,null,https://www.zillow.com/homedetails/7530-Fountain-Ave-Los-Angeles-CA-90046/2078854252_zpid/
Apartment for sale,"$750,000","7811 Mission Blvd, Riverside, CA 92509",7811 Mission Blvd ,Riverside,CA,92509,34.012376,-117.453913,"3,480",null,null,Multi Family,1889,2 spaces,None,$216,null,null,https://www.zillow.com/homedetails/7811-Mission-Blvd-Riverside-CA-92509/2079775196_zpid/
Apartment for sale,"$2,495,000","2444-2446 Fulton St, San Francisco, CA 94118",2444-2446 Fulton St ,San Francisco,CA,94118,37.774717,-122.457252,"3,400",null,null,Multi Family,1900,Attached Garage,null,$734,null,null,https://www.zillow.com/homedetails/2444-2446-Fulton-St-San-Francisco-CA-94118/2078886470_zpid/
Apartment for sale,"$299,000","600 E Latham Ave, Hemet, CA 92543",600 E Latham Ave ,Hemet,CA,92543,33.749642,-116.966075,"1,968",null,null,Multi Family,1941,4 spaces,null,$152,"$299,107","$1,780/mo",https://www.zillow.com/homedetails/600-E-Latham-Ave-Hemet-CA-92543/17978774_zpid/
Apartment for sale,"$849,000","833 Summerhill Ct, Encinitas, CA 92024",833 Summerhill Ct ,Encinitas,CA,92024,33.059241,-117.247501,"1,745",null,null,Multi Family,1986,3 spaces,$50/month,$487,"$849,001","$3,250/mo",https://www.zillow.com/homedetails/833-Summerhill-Ct-Encinitas-CA-92024/16717201_zpid/
Apartment for sale,"$34,600,000","535 S Kingsley Dr, Los Angeles, CA 90020",535 S Kingsley Dr ,Los Angeles,CA,90020,34.064256,-118.303231,"91,604",null,null,Multi Family,2018,92 spaces,null,$378,null,null,https://www.zillow.com/homedetails/535-S-Kingsley-Dr-Los-Angeles-CA-90020/2079200984_zpid/
Apartment for sale,"$175,000","147 N Date Rd, Blythe, CA 92225",147 N Date Rd ,Blythe,CA,92225,33.611638,-114.579112,"2,026",null,null,Multi Family,1972,3 spaces,null,$86,"$173,701","$2,250/mo",https://www.zillow.com/homedetails/147-N-Date-Rd-Blythe-CA-92225/2089285983_zpid/
Apartment for sale,"$575,000","5414 Loma Vista Ave, Maywood, CA 90270",5414 Loma Vista Ave ,Maywood,CA,90270,33.992613,-118.197932,"1,757",null,null,Multi Family,1952,2 spaces,null,$327,null,null,https://www.zillow.com/homedetails/5414-Loma-Vista-Ave-Maywood-CA-90270/21068122_zpid/
Apartment for sale,"$545,000","5158 S Gramercy Pl, Los Angeles, CA 90062",5158 S Gramercy Pl ,Los Angeles,CA,90062,33.995669,-118.313482,"1,536",null,null,Multi Family,1930,Carport,null,$355,"$544,951","$2,500/mo",https://www.zillow.com/homedetails/5158-S-Gramercy-Pl-Los-Angeles-CA-90062/20569030_zpid/
Apartment for sale,"$4,850,000","823 N Martel Ave, Los Angeles, CA 90046",823 N Martel Ave ,Los Angeles,CA,90046,34.086017,-118.351441,"10,430",null,null,Multi Family,2004,12 spaces,null,$465,null,null,https://www.zillow.com/homedetails/823-N-Martel-Ave-Los-Angeles-CA-90046/2078849129_zpid/
Apartment for sale,"$449,000","1300 W Gage Ave, Los Angeles, CA 90044",1300 W Gage Ave ,Los Angeles,CA,90044,33.982056,-118.298228,"1,779",null,null,Multi Family,1921,2 spaces,null,$252,"$449,001","$2,500/mo",https://www.zillow.com/homedetails/1300-W-Gage-Ave-Los-Angeles-CA-90044/20928518_zpid/
Apartment for sale,"$579,000","6524 Suva St, Bell Gardens, CA 90201",6524 Suva St ,Bell Gardens,CA,90201,33.971429,-118.144497,"1,425",null,null,Multi Family,1958,2 spaces,None,$406,"$578,763","$2,300/mo",https://www.zillow.com/homedetails/6524-Suva-St-Bell-Gardens-CA-90201/21089856_zpid/
Apartment for sale,"$550,000","7315 Cortland Ave, Paramount, CA 90723",7315 Cortland Ave ,Paramount,CA,90723,33.913853,-118.172691,"1,104",null,null,Multi Family,1958,1 space,null,$498,"$550,194","$2,500/mo",https://www.zillow.com/homedetails/7315-Cortland-Ave-Paramount-CA-90723/21042480_zpid/
Apartment for sale,"$255,000","7 W 20th St, Merced, CA 95340",7 W 20th St ,Merced,CA,95340,37.302081,-120.47431,"1,900",null,null,Multi Family,1920,No Data,None,$134,null,null,https://www.zillow.com/homedetails/7-W-20th-St-Merced-CA-95340/2080029129_zpid/
Apartment for sale,"$850,000","3032 Prospect Ave, Rosemead, CA 91770",3032 Prospect Ave ,Rosemead,CA,91770,34.063712,-118.104737,"1,991",null,null,Multi Family,1948,2 spaces,null,$427,"$850,003","$2,400/mo",https://www.zillow.com/homedetails/3032-Prospect-Ave-Rosemead-CA-91770/20681251_zpid/
Apartment for sale,"$1,099,900","3811-17 Gamma St, San Diego, CA 92113",3811-17 Gamma St ,San Diego,CA,92113,32.689458,-117.111986,,null,null,Multi Family,1955,No Data,null,No Data,null,null,https://www.zillow.com/homedetails/3811-17-Gamma-St-San-Diego-CA-92113/295363061_zpid/
Apartment for sale,"$5,850,000","10335 White Rock Rd, Rancho Cordova, CA 95670",10335 White Rock Rd ,Rancho Cordova,CA,95670,38.586046,-121.306428,,null,null,Multi Family,1964,40 spaces,None,No Data,null,null,https://www.zillow.com/homedetails/10335-White-Rock-Rd-Rancho-Cordova-CA-95670/2078927202_zpid/
Apartment for sale,"$725,000","855 Grove St, El Verano, CA 95433",855 Grove St ,El Verano,CA,95433,38.298909,-122.489456,"1,752",null,null,Multi Family,1929,No Data,None,$414,"$725,000","$2,350/mo",https://www.zillow.com/homedetails/855-Grove-St-El-Verano-CA-95433/15797447_zpid/
Apartment for sale,"$850,000","537 Upham St Lot 539, Petaluma, CA 94952",537 Upham St Lot 539,Petaluma,CA,94952,38.234071,-122.650309,"2,103",null,null,Multi Family,1950,No Data,null,$404,null,null,https://www.zillow.com/homedetails/537-Upham-St-LOT-539-Petaluma-CA-94952/2079033714_zpid/
Apartment for sale,"$749,000","9255 Los Angeles St, Bellflower, CA 90706",9255 Los Angeles St ,Bellflower,CA,90706,33.887377,-118.136326,"2,055",null,null,Multi Family,1963,4 spaces,null,$364,"$749,219","$2,500/mo",https://www.zillow.com/homedetails/9255-Los-Angeles-St-Bellflower-CA-90706/21143788_zpid/
Apartment for sale,"$425,000","3836 N Thorne Ave, Fresno, CA 93704",3836 N Thorne Ave ,Fresno,CA,93704,36.787298,-119.812764,"4,064",null,null,Multi Family,1967,Carport,null,$105,null,null,https://www.zillow.com/homedetails/3836-N-Thorne-Ave-Fresno-CA-93704/2078866901_zpid/
Apartment for sale,"$699,000","1511 S Bentley Ave, Compton, CA 90220",1511 S Bentley Ave ,Compton,CA,90220,33.882103,-118.222387,"2,478",null,null,Multi Family,1959,3 spaces,None,$282,"$699,003","$2,600/mo",https://www.zillow.com/homedetails/1511-S-Bentley-Ave-Compton-CA-90220/21007251_zpid/
Apartment for sale,"$575,000","5317 2nd Ave, Los Angeles, CA 90043",5317 2nd Ave ,Los Angeles,CA,90043,33.994436,-118.319585,"1,082",null,null,Multi Family,1923,4 spaces,null,$531,"$575,895","$2,500/mo",https://www.zillow.com/homedetails/5317-2nd-Ave-Los-Angeles-CA-90043/20562986_zpid/
Apartment for sale,"$1,995,000","10041 Church St, Truckee, CA 96161",10041 Church St ,Truckee,CA,96161,39.328622,-120.18338,"1,296",null,null,Multi Family,1890,Off street,null,"$1,539",null,null,https://www.zillow.com/homedetails/10041-Church-St-Truckee-CA-96161/19434742_zpid/
