Listing_type,Price,Full_address,Street,City,State,Zip_code,Latitude,Longitude,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,Hoa,Zillow_price_per_sqft,Zestimate,Rent_zestimate,House_website
House for sale,"$269,000","80248 Royal Dornoch Dr, Indio, CA 92201",80248 Royal Dornoch Dr ,Indio,CA,92201,33.728829,-116.261447,"1,468","4,356 sqft",4356.0,Single Family,1997,2 spaces,$385/month,$183,"$263,949","$2,150/mo",https://www.zillow.com/homedetails/80248-Royal-Dornoch-Dr-Indio-CA-92201/18059632_zpid/
House for sale,"$599,000","11037 Chadsey Dr, Whittier, CA 90604",11037 Chadsey Dr ,Whittier,CA,90604,33.932912,-118.021032,"1,628","5,911 sqft",5911.0,Single Family,1954,4 spaces,None,$368,"$599,770","$2,695/mo",https://www.zillow.com/homedetails/11037-Chadsey-Dr-Whittier-CA-90604/21433420_zpid/
House for sale,"$560,000","6813 Palm Dr, Rancho Cucamonga, CA 91701",6813 Palm Dr ,Rancho Cucamonga,CA,91701,34.130346,-117.57258,"1,315","7,200 sqft",7200.0,Single Family,1983,2 spaces,None,$426,"$507,000","$2,321/mo",https://www.zillow.com/homedetails/6813-Palm-Dr-Rancho-Cucamonga-CA-91701/17596985_zpid/
House for sale,"$420,000","24090 Juniper Hills Rd, Homeland, CA 92548",24090 Juniper Hills Rd ,Homeland,CA,92548,33.770642,-117.077151,"1,944",2.83 acres,123274.8,Single Family,2003,2 spaces,None,$216,"$420,000","$2,300/mo",https://www.zillow.com/homedetails/24090-Juniper-Hills-Rd-Homeland-CA-92548/17990417_zpid/
House for sale,"$539,900","1250 Darling Way, Folsom, CA 95630",1250 Darling Way ,Folsom,CA,95630,38.685572,-121.114819,"1,670","6,050 sqft",6050.0,Single Family,2004,2 spaces,$120/month,$323,"$543,235","$2,395/mo",https://www.zillow.com/homedetails/1250-Darling-Way-Folsom-CA-95630/59372551_zpid/
House for sale,"$269,000","45644 Fig Ave, Lancaster, CA 93534",45644 Fig Ave ,Lancaster,CA,93534,34.712137,-118.143997,"1,551","6,006 sqft",6006.0,Single Family,1967,2 spaces,None,$173,"$268,521","$1,800/mo",https://www.zillow.com/homedetails/45644-Fig-Ave-Lancaster-CA-93534/20294437_zpid/
House for sale,"$528,900","1321 Haddington Dr, Riverside, CA 92507",1321 Haddington Dr ,Riverside,CA,92507,33.951351,-117.311319,"2,269","6,098 sqft",6098.0,Single Family,2000,3 spaces,None,$233,"$528,903","$2,600/mo",https://www.zillow.com/homedetails/1321-Haddington-Dr-Riverside-CA-92507/17869529_zpid/
House for sale,"$339,900","1437 Malaga Dr, San Jacinto, CA 92583",1437 Malaga Dr ,San Jacinto,CA,92583,33.806521,-116.975037,"2,022","8,276 sqft",8276.0,Single Family,2002,3 spaces,None,$168,"$318,488","$1,995/mo",https://www.zillow.com/homedetails/1437-Malaga-Dr-San-Jacinto-CA-92583/59413508_zpid/
House for sale,"$460,000","150 W Adams St, Long Beach, CA 90805",150 W Adams St ,Long Beach,CA,90805,33.869528,-118.204402,"1,156","5,301 sqft",5301.0,Single Family,1956,2 spaces,None,$398,"$463,948","$2,675/mo",https://www.zillow.com/homedetails/150-W-Adams-St-Long-Beach-CA-90805/21244134_zpid/
House for sale,"$409,000","8554 Black Kite Dr, Elk Grove, CA 95624",8554 Black Kite Dr ,Elk Grove,CA,95624,38.447084,-121.377692,"1,330","7,026 sqft",7026.0,Single Family,1995,2 spaces,None,$308,"$409,003","$1,850/mo",https://www.zillow.com/homedetails/8554-Black-Kite-Dr-Elk-Grove-CA-95624/25908295_zpid/
House for sale,"$317,900","11975 Forest Park Ln, Victorville, CA 92392",11975 Forest Park Ln ,Victorville,CA,92392,34.488762,-117.402567,"2,675","9,138 sqft",9138.0,Single Family,2008,3 spaces,None,$119,null,null,https://www.zillow.com/homedetails/11975-Forest-Park-Ln-Victorville-CA-92392/2078915732_zpid/
House for sale,"$325,000","23050 Vought St, Moreno Valley, CA 92553",23050 Vought St ,Moreno Valley,CA,92553,33.923691,-117.262755,"1,531","6,970 sqft",6970.0,Single Family,1970,3 spaces,None,$212,"$327,131","$2,000/mo",https://www.zillow.com/homedetails/23050-Vought-St-Moreno-Valley-CA-92553/17888190_zpid/
New construction,"$375,000","18140 Alder St, Hesperia, CA 92345",18140 Alder St ,Hesperia,CA,92345,34.462143,-117.267795,"2,100",0.46 acres,20037.6,Single Family,2020,3 spaces,None,$179,null,null,https://www.zillow.com/homedetails/18140-Alder-St-Hesperia-CA-92345/2080125377_zpid/
House for sale,"$599,900","11111 Gilbert St, Garden Grove, CA 92841",11111 Gilbert St ,Garden Grove,CA,92841,33.801411,-117.967856,"1,454","7,670 sqft",7670.0,Single Family,1958,2 spaces,None,$413,"$599,905","$3,100/mo",https://www.zillow.com/homedetails/11111-Gilbert-St-Garden-Grove-CA-92841/25234659_zpid/
House for sale,"$350,000","41135 Nona Ct, Hemet, CA 92544",41135 Nona Ct ,Hemet,CA,92544,33.726086,-116.942988,"2,176","9,147 sqft",9147.0,Single Family,1977,2 spaces,None,$161,"$330,491","$1,750/mo",https://www.zillow.com/homedetails/41135-Nona-Ct-Hemet-CA-92544/17985387_zpid/
House for sale,"$319,000","5948 Dogwood St, San Bernardino, CA 92404",5948 Dogwood St ,San Bernardino,CA,92404,34.145867,-117.250752,"1,058","7,200 sqft",7200.0,Single Family,1955,2 spaces,None,$302,null,null,https://www.zillow.com/homedetails/5948-Dogwood-St-San-Bernardino-CA-92404/17357026_zpid/
House for sale,"$699,000","42620 Rancho Mirage Ln, Rancho Mirage, CA 92270",42620 Rancho Mirage Ln ,Rancho Mirage,CA,92270,33.738742,-116.414687,"1,824","8,712 sqft",8712.0,Single Family,1955,6 spaces,None,$383,"$689,664","$3,850/mo",https://www.zillow.com/homedetails/42620-Rancho-Mirage-Ln-Rancho-Mirage-CA-92270/52475183_zpid/
House for sale,"$335,000","3345 E Orangeburg Ave, Modesto, CA 95355",3345 E Orangeburg Ave ,Modesto,CA,95355,37.663797,-120.93149,"1,592","7,000 sqft",7000.0,Single Family,1977,2 spaces,None,$210,"$335,001","$1,750/mo",https://www.zillow.com/homedetails/3345-E-Orangeburg-Ave-Modesto-CA-95355/16042685_zpid/
House for sale,"$549,000","507 Hawley St, Templeton, CA 93465",507 Hawley St ,Templeton,CA,93465,35.55273,-120.709002,"1,140","7,000 sqft",7000.0,Single Family,1920,Carport,None,$482,"$549,091","$1,950/mo",https://www.zillow.com/homedetails/507-Hawley-St-Templeton-CA-93465/15421331_zpid/
House for sale,"$328,800","4513 Antelope Park Way, Antelope, CA 95843",4513 Antelope Park Way ,Antelope,CA,95843,38.710971,-121.359796,"1,007","4,051 sqft",4051.0,Single Family,1993,2 spaces,None,$327,"$329,026","$1,700/mo",https://www.zillow.com/homedetails/4513-Antelope-Park-Way-Antelope-CA-95843/25971766_zpid/
House for sale,"$320,000","2708 Cold Creek Ave, Rosamond, CA 93560",2708 Cold Creek Ave ,Rosamond,CA,93560,34.848828,-118.179478,"1,901","6,098 sqft",6098.0,Single Family,1994,2 spaces,None,$168,"$320,000","$1,900/mo",https://www.zillow.com/homedetails/2708-Cold-Creek-Ave-Rosamond-CA-93560/19036699_zpid/
House for sale,"$549,950","2647 Angela St, Simi Valley, CA 93065",2647 Angela St ,Simi Valley,CA,93065,34.278468,-118.744938,"1,008","6,438 sqft",6438.0,Single Family,1961,2 spaces,null,$546,"$549,953","$2,650/mo",https://www.zillow.com/homedetails/2647-Angela-St-Simi-Valley-CA-93065/16460637_zpid/
House for sale,"$625,000","26732 Calle La Bomba, San Juan Capistrano, CA 92675",26732 Calle La Bomba ,San Juan Capistrano,CA,92675,33.513075,-117.663875,"1,184","3,280 sqft",3280.0,Single Family,1971,2 spaces,$26/month,$528,null,null,https://www.zillow.com/homedetails/26732-Calle-La-Bomba-San-Juan-Capistrano-CA-92675/25560888_zpid/
House for sale,"$367,500","81169 Pindo Dr, Indio, CA 92201",81169 Pindo Dr ,Indio,CA,92201,33.717328,-116.248166,"2,020","6,534 sqft",6534.0,Single Family,2000,2 spaces,None,$182,"$362,727","$2,350/mo",https://www.zillow.com/homedetails/81169-Pindo-Dr-Indio-CA-92201/52473686_zpid/
House for sale,"$495,000","720 Cleveland St, Woodland, CA 95695",720 Cleveland St ,Woodland,CA,95695,38.671248,-121.779717,"1,701","8,028 sqft",8028.0,Single Family,1949,3 spaces,None,$291,"$495,003","$2,300/mo",https://www.zillow.com/homedetails/720-Cleveland-St-Woodland-CA-95695/16511395_zpid/
House for sale,"$2,388,888","638 Rocking Horse Ct, San Jose, CA 95123",638 Rocking Horse Ct ,San Jose,CA,95123,37.226516,-121.8284,"5,410",1.47 acres,64033.2,Single Family,1975,3 spaces,null,$442,"$2,341,579","$6,250/mo",https://www.zillow.com/homedetails/638-Rocking-Horse-Ct-San-Jose-CA-95123/19820915_zpid/
House for sale,"$499,950","602 W 60th St, Los Angeles, CA 90044",602 W 60th St ,Los Angeles,CA,90044,33.98482,-118.284004,"1,312","5,388 sqft",5388.0,Single Family,1911,2 spaces,None,$381,"$533,537","$2,905/mo",https://www.zillow.com/homedetails/602-W-60th-St-Los-Angeles-CA-90044/20929122_zpid/
House for sale,"$549,000","6530 Brayton Ave, Long Beach, CA 90805",6530 Brayton Ave ,Long Beach,CA,90805,33.873359,-118.175893,"1,564","5,174 sqft",5174.0,Single Family,1935,2 spaces,None,$351,"$549,203","$2,950/mo",https://www.zillow.com/homedetails/6530-Brayton-Ave-Long-Beach-CA-90805/21146537_zpid/
House for sale,"$669,000","3266 Westmont Dr, Fallbrook, CA 92028",3266 Westmont Dr ,Fallbrook,CA,92028,33.333954,-117.190682,"2,424",1 acre,43560.0,Single Family,1979,4 spaces,None,$276,"$665,820","$2,750/mo",https://www.zillow.com/homedetails/3266-Westmont-Dr-Fallbrook-CA-92028/16572191_zpid/
House for sale,"$399,000","7202 Snowy Birch Way, Sacramento, CA 95823",7202 Snowy Birch Way ,Sacramento,CA,95823,38.458451,-121.418949,"1,915","5,671 sqft",5671.0,Single Family,1995,3 spaces,None,$208,"$399,001","$1,995/mo",https://www.zillow.com/homedetails/7202-Snowy-Birch-Way-Sacramento-CA-95823/25923899_zpid/
House for sale,"$489,900","77594 Missouri Dr, Palm Desert, CA 92211",77594 Missouri Dr ,Palm Desert,CA,92211,33.739794,-116.311076,"2,148","10,018 sqft",10018.0,Single Family,1980,2 spaces,$50/month,$228,"$480,296","$2,500/mo",https://www.zillow.com/homedetails/77594-Missouri-Dr-Palm-Desert-CA-92211/18095738_zpid/
House for sale,"$379,000","4018 N 1st Ave, San Bernardino, CA 92407",4018 N 1st Ave ,San Bernardino,CA,92407,34.16512,-117.296402,"1,848","7,248 sqft",7248.0,Single Family,1945,2 spaces,None,$205,"$384,921","$1,875/mo",https://www.zillow.com/homedetails/4018-N-1st-Ave-San-Bernardino-CA-92407/17349702_zpid/
House for sale,"$645,000","13010 Heidi Way, Truckee, CA 96161",13010 Heidi Way ,Truckee,CA,96161,39.341816,-120.239326,"1,534",0.26 acres,11325.6,Single Family,1995,2 spaces,$150/month,$420,"$588,979","$2,450/mo",https://www.zillow.com/homedetails/13010-Heidi-Way-Truckee-CA-96161/19454003_zpid/
House for sale,"$435,000","5625 Bolton Way, Rocklin, CA 95677",5625 Bolton Way ,Rocklin,CA,95677,38.786086,-121.244676,"1,694","4,926 sqft",4926.0,Single Family,1989,2 spaces,None,$257,"$436,054","$2,295/mo",https://www.zillow.com/homedetails/5625-Bolton-Way-Rocklin-CA-95677/17651839_zpid/
House for sale,"$359,777","14773 Ivy Ave, Fontana, CA 92335",14773 Ivy Ave ,Fontana,CA,92335,34.104002,-117.482699,864,"9,178 sqft",9178.0,Single Family,1952,2 spaces,None,$416,"$365,981","$1,796/mo",https://www.zillow.com/homedetails/14773-Ivy-Ave-Fontana-CA-92335/17317373_zpid/
House for sale,"$650,000","8120 Wilbur Ave, Reseda, CA 91335",8120 Wilbur Ave ,Reseda,CA,91335,34.218012,-118.544478,"1,832","5,998 sqft",5998.0,Single Family,1955,2 spaces,None,$355,"$650,006","$3,250/mo",https://www.zillow.com/homedetails/8120-Wilbur-Ave-Reseda-CA-91335/19904006_zpid/
New construction,"$479,950","1555 E 99th St, Los Angeles, CA 90002",1555 E 99th St ,Los Angeles,CA,90002,33.946959,-118.246892,"1,059","1,999 sqft",1999.0,Single Family,2020,1 space,None,$453,null,null,https://www.zillow.com/homedetails/1555-E-99th-St-Los-Angeles-CA-90002/2078934355_zpid/
House for sale,"$249,000","45437 Rodin Ave, Lancaster, CA 93535",45437 Rodin Ave ,Lancaster,CA,93535,34.708622,-118.11904,"1,246","6,865 sqft",6865.0,Single Family,1957,2 spaces,null,$200,"$247,068","$1,800/mo",https://www.zillow.com/homedetails/45437-Rodin-Ave-Lancaster-CA-93535/20308434_zpid/
House for sale,"$539,000","825 Bonita Dr, Vista, CA 92083",825 Bonita Dr ,Vista,CA,92083,33.203034,-117.26447,"1,421","8,712 sqft",8712.0,Single Family,1980,8 spaces,None,$379,null,null,https://www.zillow.com/homedetails/825-Bonita-Dr-Vista-CA-92083/16610057_zpid/
House for sale,"$605,000","45716 Camino Rubi, Temecula, CA 92592",45716 Camino Rubi ,Temecula,CA,92592,33.462823,-117.086485,"3,360","6,534 sqft",6534.0,Single Family,2007,4 spaces,$35/month,$180,"$605,003","$2,990/mo",https://www.zillow.com/homedetails/45716-Camino-Rubi-Temecula-CA-92592/82810716_zpid/
House for sale,"$339,950","37821 Janus Dr, Palmdale, CA 93550",37821 Janus Dr ,Palmdale,CA,93550,34.569641,-118.062569,"1,667","6,712 sqft",6712.0,Single Family,1988,2 spaces,None,$204,"$339,952","$2,200/mo",https://www.zillow.com/homedetails/37821-Janus-Dr-Palmdale-CA-93550/20253610_zpid/
House for sale,"$495,000","13790 Desert Rdg, Corona, CA 92883",13790 Desert Rdg ,Corona,CA,92883,33.718341,-117.419949,"2,496","6,534 sqft",6534.0,Single Family,2000,2 spaces,$75/month,$198,null,null,https://www.zillow.com/homedetails/13790-Desert-Rdg-Corona-CA-92883/52472389_zpid/
House for sale,"$455,500","718 W 7th St, Corona, CA 92882",718 W 7th St ,Corona,CA,92882,33.874944,-117.574987,"1,419","7,405 sqft",7405.0,Single Family,1926,1 space,None,$321,"$455,503","$2,295/mo",https://www.zillow.com/homedetails/718-W-7th-St-Corona-CA-92882/17771022_zpid/
For sale by owner,"$198,000","217 W D St, Tehachapi, CA 93561",217 W D St ,Tehachapi,CA,93561,35.12947,-118.450397,980,"7,405 sqft",7405.0,Single Family,1918,1 space,None,$202,"$150,672","$1,200/mo",https://www.zillow.com/homedetails/217-W-D-St-Tehachapi-CA-93561/18907879_zpid/
House for sale,"$283,000","3722 W Palo Alto Ave, Fresno, CA 93711",3722 W Palo Alto Ave ,Fresno,CA,93711,36.834571,-119.860647,"1,434","5,950 sqft",5950.0,Single Family,1986,2 spaces,$106/month,$197,"$278,753","$1,650/mo",https://www.zillow.com/homedetails/3722-W-Palo-Alto-Ave-Fresno-CA-93711/18697879_zpid/
For sale by owner,"$789,900","16916 Simonds St, Granada Hills, CA 91344",16916 Simonds St ,Granada Hills,CA,91344,34.276193,-118.500508,"2,002","7,949 sqft",7949.0,Single Family,1959,4 spaces,null,$395,"$721,064","$3,295/mo",https://www.zillow.com/homedetails/16916-Simonds-St-Granada-Hills-CA-91344/20147615_zpid/
House for sale,"$549,999","2420 Linda Ct, Escondido, CA 92027",2420 Linda Ct ,Escondido,CA,92027,33.146101,-117.047005,"1,600","6,141 sqft",6141.0,Single Family,2000,4 spaces,None,$344,"$550,003","$2,700/mo",https://www.zillow.com/homedetails/2420-Linda-Ct-Escondido-CA-92027/49941137_zpid/
Foreclosure,"$63,000","13730 Arrowhead Rd, Clearlake, CA 95422",13730 Arrowhead Rd ,Clearlake,CA,95422,38.969693,-122.654845,"1,231",0.4 acres,17424.0,Single Family,1953,1 space,None,$51,"$185,545","$1,600/mo",https://www.zillow.com/homedetails/13730-Arrowhead-Rd-Clearlake-CA-95422/59250470_zpid/
House for sale,"$469,000","1108 Samantha Dr, Paso Robles, CA 93446",1108 Samantha Dr ,Paso Robles,CA,93446,35.618508,-120.665357,"1,528","6,298 sqft",6298.0,Single Family,1983,2 spaces,None,$307,"$444,529","$2,300/mo",https://www.zillow.com/homedetails/1108-Samantha-Dr-Paso-Robles-CA-93446/15398543_zpid/
House for sale,"$549,900","7429 Cygnet Rd, Phelan, CA 92371",7429 Cygnet Rd ,Phelan,CA,92371,34.400636,-117.500485,"2,798",2.48 acres,108028.8,Single Family,2006,3 spaces,None,$197,"$549,503","$2,400/mo",https://www.zillow.com/homedetails/7429-Cygnet-Rd-Phelan-CA-92371/79567709_zpid/
House for sale,"$226,900","2142 S Conyer Ct, Visalia, CA 93277",2142 S Conyer Ct ,Visalia,CA,93277,36.311187,-119.30005,"1,273","6,002 sqft",6002.0,Single Family,1986,2 spaces,null,$178,"$226,900","$1,295/mo",https://www.zillow.com/homedetails/2142-S-Conyer-Ct-Visalia-CA-93277/16254060_zpid/
House for sale,"$399,950","19303 Gretchen Ct, Grass Valley, CA 95949",19303 Gretchen Ct ,Grass Valley,CA,95949,39.120187,-121.019316,"1,821",2.06 acres,89733.6,Single Family,1995,2 spaces,None,$220,null,null,https://www.zillow.com/homedetails/19303-Gretchen-Ct-Grass-Valley-CA-95949/19442285_zpid/
House for sale,"$750,000","4571 Vista Del Valle Dr, Moorpark, CA 93021",4571 Vista Del Valle Dr ,Moorpark,CA,93021,34.274021,-118.874039,"1,794","8,712 sqft",8712.0,Single Family,1979,2 spaces,null,$418,"$750,101","$3,200/mo",https://www.zillow.com/homedetails/4571-Vista-Del-Valle-Dr-Moorpark-CA-93021/16417941_zpid/
House for sale,"$500,000","12463 Lewis Ave, Chino, CA 91710",12463 Lewis Ave ,Chino,CA,91710,34.026891,-117.698894,"1,672","10,450 sqft",10450.0,Single Family,1959,2 spaces,None,$299,"$504,496","$2,400/mo",https://www.zillow.com/homedetails/12463-Lewis-Ave-Chino-CA-91710/17539026_zpid/
