Listing_type,Price,Full_address,Street,City,State,Zip_code,Latitude,Longitude,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,Hoa,Zillow_price_per_sqft,Zestimate,Rent_zestimate,House_website
Townhouse for sale,"$499,000","1756 Essex St, San Diego, CA 92103",1756 Essex St ,San Diego,CA,92103,32.747833,-117.147356,986,No Data,null,Townhouse,1989,Detached Garage,null,$506,"$499,001","$2,367/mo",https://www.zillow.com/homedetails/1756-Essex-St-San-Diego-CA-92103/2104401078_zpid/
Townhouse for sale,"$494,900","10275 Michala Pl, Santee, CA 92071",10275 Michala Pl ,Santee,CA,92071,32.868249,-116.974393,"1,553","1,332 sqft",1332.0,Townhouse,1982,2 spaces,$355/month,$319,"$495,888","$2,475/mo",https://www.zillow.com/homedetails/10275-Michala-Pl-Santee-CA-92071/16876486_zpid/
Townhouse for sale,"$759,000","26 Donatello, Aliso Viejo, CA 92656",26 Donatello ,Aliso Viejo,CA,92656,33.597236,-117.718609,"1,877","3,702 sqft",3702.0,Townhouse,1989,2 spaces,$396/month,$404,"$751,226","$3,150/mo",https://www.zillow.com/homedetails/26-Donatello-Aliso-Viejo-CA-92656/25710184_zpid/
Townhouse for sale,"$369,900","358 S Miraleste Dr Unit 331, Los Angeles, CA 90732",358 S Miraleste Dr Unit 331,Los Angeles,CA,90732,33.741167,-118.315569,"1,143",8.18 acres,356320.8,Townhouse,1971,1 space,$415/month,$324,"$369,901","$2,300/mo",https://www.zillow.com/homedetails/358-S-Miraleste-Dr-UNIT-331-Los-Angeles-CA-90732/21351765_zpid/
Townhouse for sale,"$349,900","2642 Alpine Blvd Unit B, Alpine, CA 91901",2642 Alpine Blvd Unit B,Alpine,CA,91901,32.835427,-116.75638,"1,240",2.07 acres,90169.2,Townhouse,1982,2 spaces,$398/month,$282,"$349,985","$2,000/mo",https://www.zillow.com/homedetails/2642-Alpine-Blvd-UNIT-B-Alpine-CA-91901/61239906_zpid/
Townhouse for sale,"$1,149,000","7218 Hillside Ave Unit 201, Los Angeles, CA 90046",7218 Hillside Ave Unit 201,Los Angeles,CA,90046,34.104303,-118.346769,"2,183",0.49 acres,21344.4,Townhouse,1991,3 spaces,$510/month,$526,"$1,149,008","$3,800/mo",https://www.zillow.com/homedetails/7218-Hillside-Ave-UNIT-201-Los-Angeles-CA-90046/20803570_zpid/
Townhouse for sale,"$1,438,000","2941 Via Torino Pl, Santa Clara, CA 95051", 2941 Via Torino Pl ,Santa Clara,CA,95051,37.340739,-121.981201,"1,600","1,724 sqft",1724.0,Townhouse,2015,Attached Garage,$319/month,$899,"$1,444,439","$3,950/mo",https://www.zillow.com/homedetails/2941-Via-Torino-Pl-Santa-Clara-CA-95051/2099169628_zpid/
Townhouse for sale,"$649,000","2029 E San Antonio St, San Jose, CA 95116",2029 E San Antonio St ,San Jose,CA,95116,37.354178,-121.84531,"1,344","1,380 sqft",1380.0,Townhouse,1998,1 space,$360/month,$483,"$649,862","$3,200/mo",https://www.zillow.com/homedetails/2029-E-San-Antonio-St-San-Jose-CA-95116/19721529_zpid/
Townhouse for sale,"$1,178,000","539 Mill River Ln, San Jose, CA 95134",539 Mill River Ln ,San Jose,CA,95134,37.402552,-121.920594,"1,546","1,250 sqft",1250.0,Townhouse,1991,2 spaces,$479/month,$762,"$1,179,572","$3,500/mo",https://www.zillow.com/homedetails/539-Mill-River-Ln-San-Jose-CA-95134/19489416_zpid/
Townhouse for sale,"$839,999","335 S Orange Ave, Monterey Park, CA 91755",335 S Orange Ave ,Monterey Park,CA,91755,34.058744,-118.113,"2,151",0.87 acres,37897.2,Townhouse,2000,4 spaces,$190/month,$391,null,null,https://www.zillow.com/homedetails/335-S-Orange-Ave-Monterey-Park-CA-91755/2078951400_zpid/
Townhouse for sale,"$679,950","1664 Calle Santiago, Pleasanton, CA 94566",1664 Calle Santiago ,Pleasanton,CA,94566,37.669119,-121.887484,941,940 sqft,940.0,Townhouse,1971,2 spaces,$450/month,$723,"$679,950","$2,650/mo",https://www.zillow.com/homedetails/1664-Calle-Santiago-Pleasanton-CA-94566/25080921_zpid/
Townhouse for sale,"$899,000","1758 Camino Leonor, San Jose, CA 95131",1758 Camino Leonor ,San Jose,CA,95131,37.390135,-121.888886,"1,422","10,515 sqft",10515.0,Townhouse,2006,1 space,$341/month,$632,"$908,192","$3,280/mo",https://www.zillow.com/homedetails/1758-Camino-Leonor-San-Jose-CA-95131/79843416_zpid/
Townhouse for sale,"$570,000","7150 Golf Course Ln, San Jose, CA 95139",7150 Golf Course Ln ,San Jose,CA,95139,37.223591,-121.776008,864,"1,790 sqft",1790.0,Townhouse,1972,Carport,$443/month,$660,"$570,705","$2,500/mo",https://www.zillow.com/homedetails/7150-Golf-Course-Ln-San-Jose-CA-95139/19842071_zpid/
Townhouse for sale,"$699,000","23751 Burbank Blvd # 9, Woodland Hills, CA 91367",23751 Burbank Blvd # 9,Woodland Hills,CA,91367,34.1721,-118.64516,"2,304",1.43 acres,62290.8,Townhouse,1975,2 spaces,null,$303,null,null,https://www.zillow.com/homedetails/23751-Burbank-Blvd-9-Woodland-Hills-CA-91367/2078951696_zpid/
Townhouse for sale,"$1,169,000","19415 Merion Cir, Huntington Beach, CA 92648",19415 Merion Cir ,Huntington Beach,CA,92648,33.679519,-118.0268,"2,236","1,576 sqft",1576.0,Townhouse,1987,2 spaces,$395/month,$523,"$1,117,896","$3,900/mo",https://www.zillow.com/homedetails/19415-Merion-Cir-Huntington-Beach-CA-92648/25111601_zpid/
Townhouse for sale,"$899,950","344 Alamo Square Dr, Alamo, CA 94507",344 Alamo Square Dr ,Alamo,CA,94507,37.848035,-122.029572,"1,889","1,376 sqft",1376.0,Townhouse,1975,2 spaces,$510/month,$476,"$899,961","$3,500/mo",https://www.zillow.com/homedetails/344-Alamo-Square-Dr-Alamo-CA-94507/18430618_zpid/
Townhouse for sale,"$615,000","136 Surrey Ct, Milpitas, CA 95035",136 Surrey Ct ,Milpitas,CA,95035,37.439831,-121.874063,980,845 sqft,845.0,Townhouse,1971,2 spaces,$325/month,$628,"$615,003","$2,600/mo",https://www.zillow.com/homedetails/136-Surrey-Ct-Milpitas-CA-95035/19478071_zpid/
Townhouse for sale,"$613,900","27111 Capote De Paseo Apt A, San Juan Capistrano, CA 92675",27111 Capote De Paseo Apt A,San Juan Capistrano,CA,92675,33.491014,-117.65736,"1,680","1,720 sqft",1720.0,Townhouse,1972,2 spaces,$290/month,$365,"$608,558","$3,350/mo",https://www.zillow.com/homedetails/27111-Capote-De-Paseo-APT-A-San-Juan-Capistrano-CA-92675/25577438_zpid/
Townhouse for sale,"$449,000","10045 Topanga Canyon Blvd Unit 18, Los Angeles, CA 91311",10045 Topanga Canyon Blvd Unit 18,Los Angeles,CA,91311,34.252989,-118.606587,"1,335",1.93 acres,84070.8,Townhouse,1980,2 spaces,$385/month,$336,"$449,003","$2,700/mo",https://www.zillow.com/homedetails/10045-Topanga-Canyon-Blvd-UNIT-18-Los-Angeles-CA-91311/20170914_zpid/
Townhouse for sale,"$789,000","130 Larkspur Loop, Morgan Hill, CA 95037",130 Larkspur Loop ,Morgan Hill,CA,95037,37.125785,-121.647079,"1,765","1,210 sqft",1210.0,Townhouse,2013,2 spaces,$267/month,$447,"$789,976","$3,400/mo",https://www.zillow.com/homedetails/130-Larkspur-Loop-Morgan-Hill-CA-95037/120697280_zpid/
Townhouse for sale,"$709,000","400 Squaw Creek Rd # 916, Olympic Valley, CA 96146",400 Squaw Creek Rd # 916,Olympic Valley,CA,96146,39.19799,-120.218218,"1,202",No Data,null,Townhouse,1990,1 space,"$1,585/month",$590,null,null,https://www.zillow.com/homedetails/400-Squaw-Creek-Rd-916-Olympic-Valley-CA-96146/2111291897_zpid/
Townhouse for sale,"$625,000","14 Anair Way, Oakland, CA 94605",14 Anair Way ,Oakland,CA,94605,37.750261,-122.155114,"1,478","1,241 sqft",1241.0,Townhouse,1982,1 space,$376/month,$423,"$654,090","$2,920/mo",https://www.zillow.com/homedetails/14-Anair-Way-Oakland-CA-94605/24807411_zpid/
Townhouse for sale,"$1,595,000","212 Hartstene Dr, Redwood City, CA 94065",212 Hartstene Dr ,Redwood City,CA,94065,37.544605,-122.244182,"1,924",0.66 acres,28749.6,Townhouse,2011,Attached Garage,$310/month,$829,"$1,616,284","$4,950/mo",https://www.zillow.com/homedetails/212-Hartstene-Dr-Redwood-City-CA-94065/2128347692_zpid/
New construction,"$889,990+","47506 Halsey Falls Ter # Z3cgr8, Fremont, CA 94539",47506 Halsey Falls Ter # Z3CGR8,Fremont,CA,94539,37.4843,-121.92841,"2,035",null,null,null,null,null,null,null,null,null,https://www.zillow.com/community/enclave-at-mission-falls-_-a-55-community/2079889192_zpid/
Townhouse for sale,"$1,099,000","203 S Montgomery St, Ojai, CA 93023",203 S Montgomery St ,Ojai,CA,93023,34.446447,-119.2437,"2,850","2,504 sqft",2504.0,Townhouse,2004,2 spaces,$650/month,$386,"$1,060,358","$4,433/mo",https://www.zillow.com/homedetails/203-S-Montgomery-St-Ojai-CA-93023/64484863_zpid/
Townhouse for sale,"$435,000","1750 Tiburon Ct, Thousand Oaks, CA 91362",1750 Tiburon Ct ,Thousand Oaks,CA,91362,34.208864,-118.846623,913,"3,920 sqft",3920.0,Townhouse,1972,2 spaces,$260/month,$476,"$395,092","$2,275/mo",https://www.zillow.com/homedetails/1750-Tiburon-Ct-Thousand-Oaks-CA-91362/16431392_zpid/
Townhouse for sale,"$309,000","6200 Oak Valley Ln, Citrus Heights, CA 95621",6200 Oak Valley Ln ,Citrus Heights,CA,95621,38.681328,-121.320421,"1,448","1,391 sqft",1391.0,Townhouse,1989,2 spaces,$350/month,$213,"$322,001","$1,800/mo",https://www.zillow.com/homedetails/6200-Oak-Valley-Ln-Citrus-Heights-CA-95621/26026026_zpid/
Townhouse for sale,"$490,000","19315 Opal Ln, Saugus, CA 91350",19315 Opal Ln ,Saugus,CA,91350,34.444957,-118.473953,"1,710",2.68 acres,116740.8,Townhouse,2005,2 spaces,$180/month,$287,"$486,696","$2,975/mo",https://www.zillow.com/homedetails/19315-Opal-Ln-Saugus-CA-91350/2107567899_zpid/
Townhouse for sale,"$425,000","8851 Hoffman St Apt 12, Buena Park, CA 90620",8851 Hoffman St Apt 12,Buena Park,CA,90620,33.833841,-118.025721,"1,057",No Data,null,Townhouse,1980,2 spaces,$280/month,$402,"$425,009","$2,295/mo",https://www.zillow.com/homedetails/8851-Hoffman-St-APT-12-Buena-Park-CA-90620/25736266_zpid/
Townhouse for sale,"$770,000","4414 Laurelgrove Ave, Studio City, CA 91604",4414 Laurelgrove Ave ,Studio City,CA,91604,34.150799,-118.400698,"1,621","6,773 sqft",6773.0,Townhouse,1973,2 spaces,$500/month,$475,"$771,026","$3,395/mo",https://www.zillow.com/homedetails/4414-Laurelgrove-Ave-Studio-City-CA-91604/20024186_zpid/
