1 Bed,2 Beds,3 Beds,4 Beds,4+ Beds,Availability_check,Bath_Info,Bedroom_Info,City_Rent,Full_Address,Lease_length,Rent_link,Square_Feet,Square_Feet_Data,State_Rent,Type,Zip_code
,,"$3,000",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,000'}]",15111 Freeman Ave,"Lawndale, CA 90260",,https://www.apartments.com/15111-freeman-ave-lawndale-ca/9x46097/,"1,395","1,395 Sq Ft",Lawndale,Townhomes,CA
,"$2,295",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,295'}]",7820 Allott Ave,"Los Angeles, CA 91402",,https://www.apartments.com/7820-allott-ave-los-angeles-ca/erht4fn/,"1,000","1,000 Sq Ft",Los Angeles,Townhomes,CA
,"$2,400",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,400'}]",6782 Tahitian Cir,"Yorba Linda, CA 92886",,https://www.apartments.com/6782-tahitian-cir-yorba-linda-ca/ljttzrd/,"1,065","1,065 Sq Ft",Yorba Linda,Townhomes,CA
,,"$3,350",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,350'}]",27902 Ridgebluff Ct,"Rancho Palos Verdes, CA 90275",,https://www.apartments.com/27902-ridgebluff-ct-rancho-palos-verdes-ca/gzmwcpw/,"1,478","1,478 Sq Ft",Rancho Palos Verdes,Townhomes,CA
,,"$3,500",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,500'}]",7360 E Singingwood Dr,"Anaheim, CA 92808",,https://www.apartments.com/7360-e-singingwood-dr-anaheim-ca/hx1kcw2/,"2,000","2,000 Sq Ft",Anaheim,Townhomes,CA
,,"$2,350",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,350'}]",3727 Mesa Oak Ln,"Pomona, CA 91767",,https://www.apartments.com/3727-mesa-oak-ln-pomona-ca/7r9mdry/,"1,497","1,497 Sq Ft",Pomona,Townhomes,CA
,,"$3,800",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,800'}]",448 Palos Verdes Blvd,"Redondo Beach, CA 90277",,https://www.apartments.com/448-palos-verdes-blvd-redondo-beach-ca/v65pvge/,"1,591","1,591 Sq Ft",Redondo Beach,Townhomes,CA
,,"$4,200",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,200'}]",16391 Forest Hills Ln,"Huntington Beach, CA 92649",,https://www.apartments.com/16391-forest-hills-ln-huntington-beach-ca/8srm9r3/,"2,260","2,260 Sq Ft",Huntington Beach,Townhomes,CA
,"$1,950",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,950'}]",12221 Breezewood Dr,"Whittier, CA 90604",,https://www.apartments.com/12221-breezewood-dr-whittier-ca/1j1jy44/,"1,100","1,100 Sq Ft",Whittier,Townhomes,CA
,"$2,300",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,300'}]",612 Avenida de la Estrella,"San Clemente, CA 92672",,https://www.apartments.com/612-avenida-de-la-estrella-san-clemente-ca/nxk58pn/,"1,100","1,100 Sq Ft",San Clemente,Townhomes,CA
,"$2,500",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,500'}]",25205 Weston Rd,"Torrance, CA 90505",,https://www.apartments.com/25205-weston-rd-torrance-ca/wh534eh/,"1,100","1,100 Sq Ft",Torrance,Townhomes,CA
,,"$5,250",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,250'}]",109 Breakwater,"Irvine, CA 92620",,https://www.apartments.com/109-breakwater-irvine-ca/yy8x03v/,"1,632","1,632 Sq Ft",Irvine,Townhomes,CA
,,"$5,500",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$5,500'}]",23 Lafayette Ct,"Manhattan Beach, CA 90266",,https://www.apartments.com/23-lafayette-ct-manhattan-beach-ca/rzrs453/,"1,937","1,937 Sq Ft",Manhattan Beach,Townhomes,CA
,"$2,800",,,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,800'}]",1214 Macduff St,"Anaheim, CA 92804",,https://www.apartments.com/1214-macduff-st-anaheim-ca/ecq9cgm/,"1,412","1,412 Sq Ft",Anaheim,Townhomes,CA
,,"$8,500",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$8,500'}]",5 Valore Dr,"Newport Beach, CA 92657",,https://www.apartments.com/5-valore-dr-newport-beach-ca/3p4brwf/,"2,126","2,126 Sq Ft",Newport Beach,Townhomes,CA
"$1,650",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,650'}]",1714 E San Marcus St,"Compton, CA 90221",,https://www.apartments.com/1714-e-san-marcus-st-compton-ca/3eds6vd/,992,992 Sq Ft,Compton,Townhomes,CA
,,"$4,500",,,Available Now,4 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,500'}]",2 Brigmore Aisle,"Irvine, CA 92603",,https://www.apartments.com/2-brigmore-aisle-irvine-ca/hqvjfr2/,"2,547","2,547 Sq Ft",Irvine,Townhomes,CA
,"$1,900",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,900'}]",630 Knott Ave,"Anaheim, CA 92804",,https://www.apartments.com/630-knott-ave-anaheim-ca/rgnjly2/,"1,092","1,092 Sq Ft",Anaheim,Townhomes,CA
,,"$4,200",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,200'}]",241 Wave St,"Laguna Beach, CA 92651",,https://www.apartments.com/241-wave-st-laguna-beach-ca/xjc7ttp/,"1,500","1,500 Sq Ft",Laguna Beach,Townhomes,CA
,"$1,800",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,800'}]",950 E 105th St,"Los Angeles, CA 90002",,https://www.apartments.com/950-e-105th-st-los-angeles-ca/81s9hq1/,600,600 Sq Ft,Los Angeles,Townhomes,CA
,"$4,250",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,250'}]",254 Arch St,"Laguna Beach, CA 92651",,https://www.apartments.com/254-arch-st-laguna-beach-ca/je761z6/,"1,369","1,369 Sq Ft",Laguna Beach,Townhomes,CA
,,"$2,450",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$2,450'}]",8615 Evergreen Ave,"South Gate, CA 90280",,https://www.apartments.com/8615-evergreen-ave-south-gate-ca/lc70gzg/,800,800 Sq Ft,South Gate,Townhomes,CA
"$1,600",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,600'}]",8433 San Juan Ave,"South Gate, CA 90280",,https://www.apartments.com/8433-san-juan-ave-south-gate-ca/0tp54b2/,"1,916","1,916 Sq Ft",South Gate,Townhomes,CA
,"$3,200",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,200'}]",1508 Olive Ave,"Huntington Beach, CA 92648",,https://www.apartments.com/1508-olive-ave-huntington-beach-ca/m50srxh/,900,900 Sq Ft,Huntington Beach,Townhomes,CA
,"$1,650",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,650'}]",1541 E 51st St,"Los Angeles, CA 90011",,https://www.apartments.com/1541-e-51st-st-los-angeles-ca/xpc2pjn/,800,800 Sq Ft,Los Angeles,Townhomes,CA
,,"$2,295",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,295'}]",1416 W 95th St,"Los Angeles, CA 90047",,https://www.apartments.com/1416-w-95th-st-los-angeles-ca/cw7w92d/,"1,000","1,000 Sq Ft",Los Angeles,Townhomes,CA
,"$1,950",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,950'}]",520 N Pearl Ave,"Compton, CA 90221",,https://www.apartments.com/520-n-pearl-ave-compton-ca/l80sgbg/,"1,928","1,928 Sq Ft",Compton,Townhomes,CA
,,,"$5,000",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$5,000'}]",170 Parkwood,"Irvine, CA 92602",,https://www.apartments.com/170-parkwood-irvine-ca/j7mmhr4/,"1,918","1,918 Sq Ft",Irvine,Townhomes,CA
,"$3,750",,,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,750'}]",282 Novel,"Irvine, CA 92618",,https://www.apartments.com/282-novel-irvine-ca/fgxwmyt/,"1,650","1,650 Sq Ft",Irvine,Townhomes,CA
,"$2,700",,,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,700'}]",76 Renewal,"Irvine, CA 92618",,https://www.apartments.com/76-renewal-irvine-ca/b30f22c/,"1,258","1,258 Sq Ft",Irvine,Townhomes,CA
,,"$2,500",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,500'}]",422 E Bougainvillea Ln,"Glendora, CA 91741",,https://www.apartments.com/422-e-bougainvillea-ln-glendora-ca/zlh4bgy/,"1,954","1,954 Sq Ft",Glendora,Townhomes,CA
,"$1,500",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,500'}]",4970 Brooks St,"Riverside, CA 92506",,https://www.apartments.com/4970-brooks-st-riverside-ca/4q05p2l/,940,940 Sq Ft,Riverside,Townhomes,CA
,,"$4,180",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$4,180'}]",7740 Hess Pl,"Rancho Cucamonga, CA 91739",,https://www.apartments.com/7740-hess-pl-rancho-cucamonga-ca/7rhlj1y/,"1,547","1,547 Sq Ft",Rancho Cucamonga,Townhomes,CA
,,"$2,000",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,000'}]",Rialto,"Rialto, CA 92376",12 Month Lease,https://www.apartments.com/245-n-magnolia-ave-rialto-ca/2mlwg8c/,"1,903","1,903 Sq Ft",CA,Townhomes,92376
,,"$3,600",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,600'}]",San Ramon,"San Ramon, CA 94582",,https://www.apartments.com/6382-byron-ln-san-ramon-ca/epdfpeq/,"2,371","2,371 Sq Ft",CA,Townhomes,94582
,$815,,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$815'}]",Redding,"Redding, CA 96002",6 Month Lease,https://www.apartments.com/621-saginaw-st-redding-ca/qstp2vx/,882,882 Sq Ft,CA,Townhomes,96002
,,"$3,000",,,Available Now,1½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,000'}]",Fremont,"Fremont, CA 94538",12 Month Lease,https://www.apartments.com/39505-trinity-way-fremont-ca/kqxzs28/,"1,100","1,100 Sq Ft",CA,Townhomes,94538
"$1,600",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,600'}]",216 N Conlon Ave,"West Covina, CA 91790",,https://www.apartments.com/216-n-conlon-ave-west-covina-ca/8p3fkm1/,500,500 Sq Ft,West Covina,Townhomes,CA
,"$2,100",,,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,100'}]",Riverside,"Riverside, CA 92503",,https://www.apartments.com/3714-calle-monada-riverside-ca/jvgdxh7/,"1,300","1,300 Sq Ft",CA,Townhomes,92503
,,"$2,500",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,500'}]",1722 Mitchell Ave,"Tustin, CA 92780",,https://www.apartments.com/1722-mitchell-ave-tustin-ca/1btb705/,,,Tustin,Townhomes,CA
,"$2,850",,,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,850'}]",5624 Las Virgenes Rd,"Calabasas, CA 91302",,https://www.apartments.com/5624-las-virgenes-rd-calabasas-ca/j3h4nv5/,,,Calabasas,Townhomes,CA
,"$1,875",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,875'}]",13270 Murano Ave,"Chino, CA 91710",,https://www.apartments.com/13270-murano-ave-chino-ca/b712d5c/,"1,113","1,113 Sq Ft",Chino,Townhomes,CA
,"$1,850",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$1,850'}]",12322 Breezewood Dr,"Whittier, CA 90604",,https://www.apartments.com/12322-breezewood-dr-whittier-ca/433klwk/,"1,170","1,170 Sq Ft",Whittier,Townhomes,CA
,"$2,550",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,550'}]",1912 Jackson St,"Burbank, CA 91504",,https://www.apartments.com/1912-jackson-st-burbank-ca/qdnwfpx/,900,900 Sq Ft,Burbank,Townhomes,CA
,,"$2,500",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,500'}]",21307 Cottonwood Ln,"Walnut, CA 91789",,https://www.apartments.com/21307-cottonwood-ln-walnut-ca/s58z9x6/,"1,578","1,578 Sq Ft",Walnut,Townhomes,CA
,,"$3,000",,,Available Now,4 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,000'}]",553 W Foothill Blvd,"Glendora, CA 91741",,https://www.apartments.com/553-w-foothill-blvd-glendora-ca/xmceqfp/,"1,760","1,760 Sq Ft",Glendora,Townhomes,CA
,,"$2,600",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,600'}]",22933 Estoril Dr,"Diamond Bar, CA 91765",,https://www.apartments.com/22933-estoril-dr-diamond-bar-ca/7vvn6lw/,"1,694","1,694 Sq Ft",Diamond Bar,Townhomes,CA
,,"$3,450",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,450'}]",155 Mongoose,"Irvine, CA 92618",,https://www.apartments.com/155-mongoose-irvine-ca/d23hblj/,"1,740","1,740 Sq Ft",Irvine,Townhomes,CA
,,"$2,650",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,650'}]",26322 Loch Glen,"Lake Forest, CA 92630",,https://www.apartments.com/26322-loch-glen-lake-forest-ca/dds5bel/,"1,208","1,208 Sq Ft",Lake Forest,Townhomes,CA
,"$2,900",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,900'}]",Oxnard,"Oxnard, CA 93035",,https://www.apartments.com/2382-vina-del-mar-oxnard-ca/4epp3ph/,"1,113","1,113 Sq Ft",CA,Townhomes,93035
"$1,150",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,150'}]",Mount Laguna,"Mount Laguna, CA 91948",,https://www.apartments.com/9849-sunrise-hwy-mount-laguna-ca/4ehs37h/,400,400 Sq Ft,CA,Townhomes,91948
,,"$2,850",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,850'}]",Thousand Oaks,"256 Green Moor Pl, Thousand Oaks, CA 91361",,https://www.apartments.com/256-green-moor-pl-thousand-oaks-ca/bycw7kc/,"1,355","1,355 Sq Ft",CA,Townhomes,91361
,,"$13,499",,,Available Now,4 BAs,"[{'bedroom_type': '3 Beds', 'price': '$13,499'}]",Santa Monica,"Santa Monica, CA 90402",12 Month Lease,https://www.apartments.com/123-georgina-ave-santa-monica-ca/dn43s5l/,"3,136","3,136 Sq Ft",CA,Townhomes,90402
,,"$2,800",,,Available Now,3 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,800'}]",Covina,"275 W Center St, Covina, CA 91723",12 Month Lease,https://www.apartments.com/275-w-center-st-covina-ca/y6ltjwt/,"1,800","1,800 Sq Ft",CA,Townhomes,91723
,"$1,900",,,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,900'}]",Downey,"Downey, CA 90241",12 Month Lease,https://www.apartments.com/11717-lakewood-blvd-downey-ca/ktw800c/,"1,000","1,000 Sq Ft",CA,Townhomes,90241
,,"$3,900",,,Available Now,1 BA,"[{'bedroom_type': '3 Beds', 'price': '$3,900'}]",Culver City,"Culver City, CA 90232",12 Month Lease,https://www.apartments.com/3632-schaefer-st-culver-city-ca/knwl7qc/,"1,500","1,500 Sq Ft",CA,Townhomes,90232
,,"$3,700",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,700'}]",San Jose,"San Jose, CA 95129",12 Month Lease,https://www.apartments.com/5111-capanelle-terrace-san-jose-ca/n7psyyp/,"1,409","1,409 Sq Ft",CA,Townhomes,95129
,,"$3,600",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,600'}]",San Jose,"San Jose, CA 95129",12 Month Lease,https://www.apartments.com/4743-lago-vista-cir-san-jose-ca/mfz8t3h/,"1,392","1,392 Sq Ft",CA,Townhomes,95129
,"$5,500",,,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$5,500'}]",Beverly Hills,"9936 Durant Dr, Beverly Hills, CA 90212",,https://www.apartments.com/9936-durant-dr-beverly-hills-ca/zg0sqty/,"2,000","2,000 Sq Ft",CA,Townhomes,90212
,"$9,800",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$9,800'}]",Malibu,"Malibu, CA 90265",12 Month Lease,https://www.apartments.com/27400-pacific-coast-hwy-malibu-ca/c1rxk1g/,"1,534","1,534 Sq Ft",CA,Townhomes,90265
,,,"$7,500",,Available Now,3 BAs,"[{'bedroom_type': '4 Beds', 'price': '$7,500'}]",Los Angeles,"Los Angeles, CA 90004",3 Month Lease,https://www.apartments.com/611-n-beachwood-dr-los-angeles-ca/97gkpk7/,"2,150","2,150 Sq Ft",CA,Townhomes,90004
"$1,800",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,800'}]",Loomis,"Loomis, CA 95650",6 Month Lease,https://www.apartments.com/4841-val-verde-rd-loomis-ca/85p4fr0/,"1,500","1,500 Sq Ft",CA,Townhomes,95650
,,"$2,900",,,Apr 15,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,900'}]",Santa Rosa,"Santa Rosa, CA 95404",1 Month Lease,https://www.apartments.com/2220-chanate-rd-santa-rosa-ca/ddp1tdk/,"1,400","1,400 Sq Ft",CA,Townhomes,95404
,"$2,300",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,300'}]",Chula Vista,"Chula Vista, CA 91915",12 Month Lease,https://www.apartments.com/1610-moonbeam-ln-chula-vista-ca/sc8fj17/,"1,334","1,334 Sq Ft",CA,Townhomes,91915
,"$3,000",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,000'}]",Los Angeles,"Los Angeles, CA 91401",12 Month Lease,https://www.apartments.com/14211-gilmore-st-los-angeles-ca/z5px5dy/,"1,500","1,500 Sq Ft",CA,Townhomes,91401
,"$2,395",,,,Apr 7,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,395'}]",Carlsbad,"7506 Gibraltar St, Carlsbad, CA 92009",12 Month Lease,https://www.apartments.com/7506-gibraltar-st-carlsbad-ca/gg4q9vx/,"1,200","1,200 Sq Ft",CA,Townhomes,92009
,,"$1,850",,,Apr 6,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$1,850'}]",Palm Desert,"Palm Desert, CA 92260",12 Month Lease,https://www.apartments.com/73800-pinon-ct-palm-desert-ca/bwf01zb/,"1,523","1,523 Sq Ft",CA,Townhomes,92260
,"$2,100",,,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,100'}]",Imperial Beach,"Imperial Beach, CA 91932",12 Month Lease,https://www.apartments.com/681-seacoast-dr-imperial-beach-ca/dgmb5sk/,"1,094","1,094 Sq Ft",CA,Townhomes,91932
,,"$2,500",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$2,500'}]",Pico Rivera,"Pico Rivera, CA 90660",12 Month Lease,https://www.apartments.com/4016-rosemead-blvd-pico-rivera-ca/3qs4xhf/,"1,198","1,198 Sq Ft",CA,Townhomes,90660
,"$4,500",,,,Apr 15,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,500'}]",Rancho Santa Fe,"Rancho Santa Fe, CA 92091",,https://www.apartments.com/6119-paseo-delicias-rancho-santa-fe-ca/6ebezfr/,"1,400","1,400 Sq Ft",CA,Townhomes,92091
,"$4,000",,,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,000'}]",Palm Springs,"Palm Springs, CA 92262",2 Month Lease,https://www.apartments.com/962-alejo-vista-palm-springs-ca/xnbq2jq/,"2,000","2,000 Sq Ft",CA,Townhomes,92262
,,"$3,200",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,200'}]",Calabasas,"Calabasas, CA 91302",12 Month Lease,https://www.apartments.com/26128-alizia-canyon-dr-calabasas-ca/jzbvhw7/,"1,649","1,649 Sq Ft",CA,Townhomes,91302
,"$2,600",,,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,600'}]",San Diego,"San Diego, CA 92110",12 Month Lease,https://www.apartments.com/3052-rue-dorleans-san-diego-ca/j3fs0d4/,"1,290","1,290 Sq Ft",CA,Townhomes,92110
,,"$3,475",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,475'}]",San Jose,"San Jose, CA 95125",12 Month Lease,https://www.apartments.com/1496-marcia-ave-san-jose-ca/f31cr4s/,"1,500","1,500 Sq Ft",CA,Townhomes,95125
,,"$1,795",,,Available Now,1½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$1,795'}]",Riverside,"Riverside, CA 92505",12 Month Lease,https://www.apartments.com/3585-polk-st-riverside-ca/4j4qnbj/,"1,225","1,225 Sq Ft",CA,Townhomes,92505
,,"$3,100",,,Available Now,3½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,100'}]",Tustin,"Tustin, CA 92782",12 Month Lease,https://www.apartments.com/116-liberty-st-tustin-ca/n5dnbbq/,"1,938","1,938 Sq Ft",CA,Townhomes,92782
,,"$3,100",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,100'}]",Concord,"Concord, CA 94521",12 Month Lease,https://www.apartments.com/5163-muirfield-ln-concord-ca/e0k6xhn/,"1,481","1,481 Sq Ft",CA,Townhomes,94521
,,"$3,650",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,650'}]",Rancho Palos Verdes,"28003 Ridgecove Ct N, Rancho Palos Verdes, CA 90275",12 Month Lease,https://www.apartments.com/28003-ridgecove-ct-n-rancho-palos-verdes-ca/tg5lffc/,"1,566","1,566 Sq Ft",CA,Townhomes,90275
,"$4,200",,,,Available Now,3 BAs,"[{'bedroom_type': '2 Beds', 'price': '$4,200'}]",Malibu,"28244 Rey de Copas Ln, Malibu, CA 90265",,https://www.apartments.com/28244-rey-de-copas-ln-malibu-ca/c6v0d4e/,"1,400","1,400 Sq Ft",CA,Townhomes,90265
,"$2,500",,,,Available Now,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,500'}]",Palm Springs,"Palm Springs, CA 92264",,https://www.apartments.com/594-s-calle-encilia-palm-springs-ca/7rzmmrz/,"1,100","1,100 Sq Ft",CA,Townhomes,92264
"$1,095",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,095'}]",Riverside,"Riverside, CA 92503",1 Month Lease,https://www.apartments.com/3871-harrison-st-riverside-ca/xb8vz1m/,950,950 Sq Ft,CA,Townhomes,92503
,"$2,400",,,,Available Now,1½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,400'}]",Imperial Beach,"Imperial Beach, CA 91932",12 Month Lease,https://www.apartments.com/180-evergreen-ave-imperial-beach-ca/hcrclw3/,"1,365","1,365 Sq Ft",CA,Townhomes,91932
,,,,"$3,750",Available Now,3½ BAs,"[{'bedroom_type': '4+ Beds', 'price': '$3,750'}]",Chula Vista,"Chula Vista, CA 91913",12 Month Lease,https://www.apartments.com/1715-santa-christina-ave-chula-vista-ca/8h2xpy1/,"2,477","2,477 Sq Ft",CA,Townhomes,91913
,,"$1,925",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$1,925'}]",Redlands,"Redlands, CA 92373",6 Month Lease,https://www.apartments.com/1001-pine-ave-redlands-ca/wk3qmrj/,"1,250","1,250 Sq Ft",CA,Townhomes,92373
,"$2,000",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$2,000'}]",Sacramento,"Sacramento, CA 95811",,https://www.apartments.com/1500-q-st-sacramento-ca/zg2htfz/,875,875 Sq Ft,CA,Townhomes,95811
,"$3,400",,,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,400'}]",San Diego,"San Diego, CA 92122",12 Month Lease,https://www.apartments.com/8238-avenida-navidad-san-diego-ca/mpck4fl/,"1,800","1,800 Sq Ft",CA,Townhomes,92122
,,"$1,850",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$1,850'}]",Riverside,"Riverside, CA 92507",12 Month Lease,https://www.apartments.com/843-daffodil-dr-riverside-ca/77xk7ny/,"1,551","1,551 Sq Ft",CA,Townhomes,92507
,,"$3,200",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,200'}]",Los Angeles,"Los Angeles, CA 91367",,https://www.apartments.com/6248-shoup-ave-los-angeles-ca/7gqrgfy/,"1,568","1,568 Sq Ft",CA,Townhomes,91367
,"$3,000",,,,Available Now,1 BA,"[{'bedroom_type': '2 Beds', 'price': '$3,000'}]",Manhattan Beach,"740 12th St, Manhattan Beach, CA 90266",,https://www.apartments.com/740-12th-st-manhattan-beach-ca/d3h7l2k/,"1,100","1,100 Sq Ft",CA,Townhomes,90266
,"$3,450",,,,Available Now,2½ BAs,"[{'bedroom_type': '2 Beds', 'price': '$3,450'}]",Lafayette,"Lafayette, CA 94549",,https://www.apartments.com/3626-chestnut-st-lafayette-ca/3m7fvge/,900,900 Sq Ft,CA,Townhomes,94549
,,,,"$3,990",Available Now,4½ BAs,"[{'bedroom_type': '4+ Beds', 'price': '$3,990'}]",Dublin,"Dublin, CA 94568",12 Month Lease,https://www.apartments.com/5629-melodia-cir-dublin-ca/zt7mjqz/,"2,055","2,055 Sq Ft",CA,Townhomes,94568
,,"$3,000",,,Available Now,2½ BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,000'}]",Discovery Bay,"Discovery Bay, CA 94505",12 Month Lease,https://www.apartments.com/1203-marina-cir-discovery-bay-ca/pjr9ypv/,"1,573","1,573 Sq Ft",CA,Townhomes,94505
,"$1,975",,,,Apr 30,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$1,975'}]",Alpine,"2166 Alpine Glen Pl, Alpine, CA 91901",12 Month Lease,https://www.apartments.com/2166-alpine-glen-pl-alpine-ca/3brl9vf/,"1,116","1,116 Sq Ft",CA,Townhomes,91901
,"$2,650",,,,Apr 15,2 BAs,"[{'bedroom_type': '2 Beds', 'price': '$2,650'}]",Costa Mesa,"224 Knox St, Costa Mesa, CA 92627",12 Month Lease,https://www.apartments.com/224-knox-st-costa-mesa-ca/hsyyj60/,"1,100","1,100 Sq Ft",CA,Townhomes,92627
"$1,250",,,,,Available Now,1 BA,"[{'bedroom_type': '1 Bed', 'price': '$1,250'}]",Mount Laguna,"Mount Laguna, CA 91948",,https://www.apartments.com/9849-sunrise-hwy-mount-laguna-ca/yp8kzvr/,300,300 Sq Ft,CA,Townhomes,91948
,,"$3,795",,,Available Now,2 BAs,"[{'bedroom_type': '3 Beds', 'price': '$3,795'}]",Solana Beach,"Solana Beach, CA 92075",14 Month Lease,https://www.apartments.com/155-celaya-ct-solana-beach-ca/jesqgy4/,"1,665","1,665 Sq Ft",CA,Townhomes,92075
