Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
"$1,195,000","4628 Clarissa Ave, Los Angeles, CA 90027",4628 Clarissa Ave,LosAngeles,CA,90027,--,--,--,"5,299 sqft",5299.0,Multi Family,1922,"Door-Multi, Garage",null,"$1,324,300","$4,870/mo",null,https://www.zillow.com/homedetails/4628-Clarissa-Ave-Los-Angeles-CA-90027/20810596_zpid/
"$1,880,000","8360 Sargent Ave, Whittier, CA 90605",8360 Sargent Ave,Whittier,CA,90605,--,--,"4,876","6,598 sqft",6598.0,Multi Family,1955,6 Garage spaces,null,null,null,$386,https://www.zillow.com/homedetails/8360-Sargent-Ave-Whittier-CA-90605/2099872984_zpid/
"$495,000","5240 Appleton St, Riverside, CA 92504",5240 Appleton St,Riverside,CA,92504,--,--,"1,074","7,405 sqft",7405.0,Multi Family,1956,2 Parking spaces,null,"$503,300","$2,246/mo",$461,https://www.zillow.com/homedetails/5240-Appleton-St-Riverside-CA-92504/17849069_zpid/
"$339,000","417 S Sunset St, Ridgecrest, CA 93555",417 S Sunset St,Ridgecrest,CA,93555,7,4,"2,700","7,840 sqft",7840.0,MultiFamily,1987,Garage - Attached,null,"$318,100","$2,300/mo",$126,https://www.zillow.com/homedetails/417-S-Sunset-St-Ridgecrest-CA-93555/19036931_zpid/
"$400,000","621 S Brawley Ave, Brawley, CA 92227",621 S Brawley Ave,Brawley,CA,92227,--,--,--,0.34 Acres,14810.4,Multi Family,1994,"Guest, One Space, On Street",null,null,null,null,https://www.zillow.com/homedetails/621-S-Brawley-Ave-Brawley-CA-92227/2070311854_zpid/
"$459,000","10322 Daffodil Ln, Penn Valley, CA 95946",10322 Daffodil Ln,PennValley,CA,95946,3,2,"1,536","9,147 sqft",9147.0,MultiFamily,1994,2 Covered Parking spaces,null,"$472,368","$2,434/mo",$299,https://www.zillow.com/homedetails/10322-Daffodil-Ln-Penn-Valley-CA-95946/2069955001_zpid/
"$765,000","284 W Lexington Ave, Fresno, CA 93711",284 W Lexington Ave,Fresno,CA,93711,7,6,"3,216","9,774 sqft",9774.0,MultiFamily,1981,5 Parking spaces,null,"$765,001","$4,161/mo",$238,https://www.zillow.com/homedetails/284-W-Lexington-Ave-Fresno-CA-93711/82854284_zpid/
"$525,000","717 W 57th St, Los Angeles, CA 90037",717 W 57th St,LosAngeles,CA,90037,--,--,"1,456","5,404 sqft",5404.0,Duplex,1923,1 Garage space,null,"$525,600","$2,799/mo",$361,https://www.zillow.com/homedetails/717-W-57th-St-Los-Angeles-CA-90037/20560900_zpid/
"$1,895,000","1235 Stanford Ave, Oakland, CA 94608",1235 Stanford Ave,Oakland,CA,94608,--,--,--,"3,100 sqft",3100.0,Multi Family,1911,0 spaces,null,null,null,null,https://www.zillow.com/homedetails/1235-Stanford-Ave-Oakland-CA-94608/299065314_zpid/
"$850,000","1511 S New Hampshire Ave, Los Angeles, CA 90006",1511 S New Hampshire Ave,LosAngeles,CA,90006,--,--,"3,454","6,288 sqft",6288.0,Multi Family,1905,No Data,null,"$988,700","$5,968/mo",$246,https://www.zillow.com/homedetails/1511-S-New-Hampshire-Ave-Los-Angeles-CA-90006/20603555_zpid/
"$899,900","10424 Keller Ave, Riverside, CA 92505",10424 Keller Ave,Riverside,CA,92505,4,2,"2,761",0.27 Acres,11761.2,Triplex,1948,2 Garage spaces,null,"$583,500","$3,249/mo",$326,https://www.zillow.com/homedetails/10424-Keller-Ave-Riverside-CA-92505/17807281_zpid/
"$599,000","205 W 12th St, Pomona, CA 91766",205 W 12th St,Pomona,CA,91766,--,--,"1,560","5,364 sqft",5364.0,Multi Family,1961,2 Garage spaces,null,"$628,400","$2,754/mo",$384,https://www.zillow.com/homedetails/205-W-12th-St-Pomona-CA-91766/21514441_zpid/
"$675,000","78701 Avenue 42, Indio, CA 92203",78701 Avenue 42,Indio,CA,92203,--,--,--,0.25 Acres,10890.0,Multi Family,1986,2 Garage spaces,null,"$679,200","$3,717/mo",null,https://www.zillow.com/homedetails/78701-Avenue-42-Indio-CA-92203/2070204390_zpid/
"$1,199,000","214 E Eucalyptus St, Ojai, CA 93023",214 E Eucalyptus St,Ojai,CA,93023,6,3,"2,392","7,500 sqft",7500.0,Multi Family,1976,3 Carport spaces,null,"$1,263,000","$2,744/mo",$501,https://www.zillow.com/homedetails/214-E-Eucalyptus-St-Ojai-CA-93023/16310923_zpid/
"$999,000","763 S Freeway Dr, Napa, CA 94558",763 S Freeway Dr,Napa,CA,94558,6,3,"2,285","9,191 sqft",9191.0,Triplex,1965,6 Open Parking spaces,null,"$1,015,800","$3,463/mo",$437,https://www.zillow.com/homedetails/763-S-Freeway-Dr-Napa-CA-94558/129651134_zpid/
"$795,000","17015 Crenshaw Blvd, Torrance, CA 90504",17015 Crenshaw Blvd,Torrance,CA,90504,--,--,"1,585","6,274 sqft",6274.0,Multi Family,1948,2 Garage spaces,null,"$858,800","$3,200/mo",$502,https://www.zillow.com/homedetails/17015-Crenshaw-Blvd-Torrance-CA-90504/20373919_zpid/
"$2,099,000","2850-2852 Golden Gate Ave, San Francisco, CA 94118",2850-2852 Golden Gate Ave,SanFrancisco,CA,94118,7,4,"3,670","3,436 sqft",3436.0,Quadruplex,0,No Data,null,"$2,321,900","$3,899/mo",$572,https://www.zillow.com/homedetails/2850-2852-Golden-Gate-Ave-San-Francisco-CA-94118/2069599732_zpid/
"$1,499,900","3833 Evans St, Los Angeles, CA 90027",3833 Evans St,LosAngeles,CA,90027,--,--,"2,187","8,449 sqft",8449.0,Multi Family,1941,4 Garage spaces,null,"$1,685,800","$5,293/mo",$686,https://www.zillow.com/homedetails/3833-Evans-St-Los-Angeles-CA-90027/20749051_zpid/
"$930,000","2727 Prospect Ave, Rosemead, CA 91770",2727 Prospect Ave,Rosemead,CA,91770,--,--,"1,356","6,994 sqft",6994.0,Duplex,1939,2 Garage spaces,null,"$974,700","$2,335/mo",$686,https://www.zillow.com/homedetails/2727-Prospect-Ave-Rosemead-CA-91770/20680308_zpid/
"$1,228,000","425 W Macarthur Blvd, Oakland, CA 94609",425 W Macarthur Blvd,Oakland,CA,94609,4,2,"2,013","6,834 sqft",6834.0,DUPLEX,1921,2 Garage spaces,null,null,null,$610,https://www.zillow.com/homedetails/425-W-Macarthur-Blvd-Oakland-CA-94609/24748206_zpid/
"$495,000","6750 Herndon Pl, Stockton, CA 95219",6750 Herndon Pl,Stockton,CA,95219,2,--,"2,525","7,636 sqft",7636.0,MultiFamily,1978,8 Parking spaces,$35 monthly,"$517,499","$1,584/mo",$196,https://www.zillow.com/homedetails/6750-Herndon-Pl-Stockton-CA-95219/15302621_zpid/
"$2,400,000","3819-3821 23rd St, San Francisco, CA 94114",3819-3821 23rd St,SanFrancisco,CA,94114,4,3,"3,080","1,951 sqft",1951.0,Duplex,1905,1 Open Parking space,null,"$2,647,700","$9,844/mo",$779,https://www.zillow.com/homedetails/3819-3821-23rd-St-San-Francisco-CA-94114/332860200_zpid/
"$415,000","340 Semple St, Modesto, CA 95354",340 Semple St,Modesto,CA,95354,2,--,"1,670","5,127 sqft",5127.0,MultiFamily,1959,1 Covered Parking space,null,"$437,739","$1,495/mo",$249,https://www.zillow.com/homedetails/340-Semple-St-Modesto-CA-95354/300257438_zpid/
"$1,080,000","1813 Sherman St, Alameda, CA 94501",1813 Sherman St,Alameda,CA,94501,3,2,"1,784","3,125 sqft",3125.0,DUPLEX,1895,2 Parking spaces,null,"$1,353,900","$2,762/mo",$605,https://www.zillow.com/homedetails/1813-Sherman-St-Alameda-CA-94501/24862280_zpid/
"$1,500,000","5648 Franklin Ave, Los Angeles, CA 90028",5648 Franklin Ave,LosAngeles,CA,90028,--,--,"4,624","5,382 sqft",5382.0,Multi Family,1922,4 Parking spaces,null,null,null,$324,https://www.zillow.com/homedetails/5648-Franklin-Ave-Los-Angeles-CA-90028/20791930_zpid/
"$1,999,000","2204 Six Albatross St, San Diego, CA 92101",2204 Six Albatross St,SanDiego,CA,92101,3,2,"2,032","4,731 sqft",4731.0,Res Income 2-4 Units,1910,1 Garage space,null,null,null,$984,https://www.zillow.com/homedetails/2204-Six-Albatross-St-San-Diego-CA-92101/2069249400_zpid/
"$750,000","431 N Hicks Ave, Los Angeles, CA 90063",431 N Hicks Ave,LosAngeles,CA,90063,--,--,"2,011","6,661 sqft",6661.0,Duplex,1908,1 Garage space,null,"$826,200","$2,840/mo",$373,https://www.zillow.com/homedetails/431-N-Hicks-Ave-Los-Angeles-CA-90063/20648462_zpid/
"$599,000","233 Columbia Pl, Los Angeles, CA 90026",233 Columbia Pl,LosAngeles,CA,90026,--,--,--,"1,262 sqft",1262.0,Multi Family,1923,None,null,"$605,500","$3,735/mo",null,https://www.zillow.com/homedetails/233-Columbia-Pl-Los-Angeles-CA-90026/20626135_zpid/
"$350,000","2432 Pennington Rd, Live Oak, CA 95953",2432 Pennington Rd,LiveOak,CA,95953,2,--,"1,575","6,969 sqft",6969.0,MultiFamily,1962,4 Parking spaces,null,"$350,001","$1,957/mo",$222,https://www.zillow.com/homedetails/2432-Pennington-Rd-Live-Oak-CA-95953/16089321_zpid/
"$740,000","129 E 69th Way, Long Beach, CA 90805",129 E 69th Way,LongBeach,CA,90805,--,--,--,"7,480 sqft",7480.0,Multi Family,1956,1 Garage space,null,"$768,100","$3,005/mo",null,https://www.zillow.com/homedetails/129-E-69th-Way-Long-Beach-CA-90805/21243156_zpid/
"$359,000","2332/2334 Fairfield St, Eureka, CA 95501",2332/2334 Fairfield St,Eureka,CA,95501,--,2,"1,490","6,600 sqftLot size dimensions",null,Multi Family,1950,2 Garage spaces,null,"$359,000",$912/mo,$241,https://www.zillow.com/homedetails/2332-2334-Fairfield-St-Eureka-CA-95501/2069251766_zpid/
"$999,888","1536 Filbert St, Oakland, CA 94607",1536 Filbert St,Oakland,CA,94607,5,2,"2,590","3,317 sqft",3317.0,DUPLEX,1906,2 Garage spaces,null,"$1,035,100","$2,977/mo",$386,https://www.zillow.com/homedetails/1536-Filbert-St-Oakland-CA-94607/24739402_zpid/
"$700,000","9760 Ernst Rd #9776, Coulterville, CA 95311",9760 Ernst Rd #9776,Coulterville,CA,95311,6,4,"3,250",18.40 Acres,801504.0,MultiFamily,2004,0 spaces,null,"$700,005","$3,405/mo",$215,https://www.zillow.com/homedetails/9760-Ernst-Rd-9776-Coulterville-CA-95311/2071011783_zpid/
"$2,488,000","462 26th Ave, San Francisco, CA 94121",462 26th Ave,SanFrancisco,CA,94121,9,3,"3,690","2,748 sqft",2748.0,Triplex,1975,4 Attached Garage spaces,null,"$2,779,400","$4,500/mo",$674,https://www.zillow.com/homedetails/462-26th-Ave-San-Francisco-CA-94121/2069567444_zpid/
"$849,000","363 E 232nd St, Carson, CA 90745",363 E 232nd St,Carson,CA,90745,--,--,"1,568","7,641 sqft",7641.0,Duplex,1947,4 Garage spaces,null,"$870,000","$2,999/mo",$541,https://www.zillow.com/homedetails/363-E-232nd-St-Carson-CA-90745/21255546_zpid/
"$2,538,000","841 Erie St, Oakland, CA 94610",841 Erie St,Oakland,CA,94610,2,2,"5,994","5,000 sqft",5000.0,Multi Family,1924,5 Open Parking spaces,null,null,null,$423,https://www.zillow.com/homedetails/841-Erie-St-Oakland-CA-94610/299064642_zpid/
"$798,000","816 2nd St, Eureka, CA 95501",816 2nd St,Eureka,CA,95501,--,9,"4,734","6,600 sqftLot size dimensions",null,Multi Family,1893,No Garage,null,"$783,800",$874/mo,$169,https://www.zillow.com/homedetails/816-2nd-St-Eureka-CA-95501/2077972432_zpid/
"$1,250,000","455 Patterson Way, Fullerton, CA 92832",455 Patterson Way,Fullerton,CA,92832,--,--,"2,205","8,154 sqft",8154.0,Multi Family,1936,2 Garage spaces,null,"$1,265,000","$3,300/mo",$567,https://www.zillow.com/homedetails/455-Patterson-Way-Fullerton-CA-92832/25123521_zpid/
"$485,000","605 Ron Way, Galt, CA 95632",605 Ron Way,Galt,CA,95632,2,--,"1,850","9,344 sqft",9344.0,MultiFamily,1979,4 Parking spaces,null,"$494,072","$1,983/mo",$262,https://www.zillow.com/homedetails/605-Ron-Way-Galt-CA-95632/25956951_zpid/
"$3,100,000","12180 W Sunset Blvd, Los Angeles, CA 90049",12180 W Sunset Blvd,LosAngeles,CA,90049,--,--,--,"7,820 sqft",7820.0,Multi Family,1946,3 Garage spaces,null,"$2,456,500","$14,350/mo",null,https://www.zillow.com/homedetails/12180-W-Sunset-Blvd-Los-Angeles-CA-90049/20537292_zpid/
"$775,000","4936 Templeton St, Los Angeles, CA 90032",4936 Templeton St,LosAngeles,CA,90032,--,--,"2,350","7,152 sqft",7152.0,Triplex,1922,1 Garage space,null,"$825,200","$5,081/mo",$330,https://www.zillow.com/homedetails/4936-Templeton-St-Los-Angeles-CA-90032/20642387_zpid/
"$399,900","24624 E Little Third St, San Bernardino, CA 92410",24624 E Little Third St,SanBernardino,CA,92410,--,--,--,"6,234 sqftLot size dimensions",null,Multi Family,1933,None,null,null,null,null,https://www.zillow.com/homedetails/24624-E-Little-Third-St-San-Bernardino-CA-92410/2069121041_zpid/
"$399,900","13931 Main St, Walnut Grove, CA 95690",13931 Main St,WalnutGrove,CA,95690,3,--,"2,500","2,395 sqft",2395.0,MultiFamily,1918,0 spaces,null,"$400,021","$3,499/mo",$160,https://www.zillow.com/homedetails/13931-Main-St-Walnut-Grove-CA-95690/82891525_zpid/
"$2,495,000","326 W Victoria St, Santa Barbara, CA 93101",326 W Victoria St,SantaBarbara,CA,93101,6,4,--,"7,605 sqft",7605.0,Multi Family,1925,1 Garage space,null,"$2,770,400","$6,366/mo",null,https://www.zillow.com/homedetails/326-W-Victoria-St-Santa-Barbara-CA-93101/15892110_zpid/
