Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
"$479,999","298 Fairway Dr, Lake Arrowhead, CA 92352",298 Fairway Dr,LakeArrowhead,CA,92352,4,3,"2,365","8,500 sqft",8500.0,SingleFamily,1980,4 Parking spaces,null,"$540,100","$2,965/mo",$203,https://www.zillow.com/homedetails/298-Fairway-Dr-Lake-Arrowhead-CA-92352/17414290_zpid/
"$325,000","5909 Sarona St, Bakersfield, CA 93308",5909 Sarona St,Bakersfield,CA,93308,3,2,"1,427","5,227 sqft",5227.0,SingleFamily,2003,3 Parking spaces,null,"$321,400","$1,787/mo",$228,https://www.zillow.com/homedetails/5909-Sarona-St-Bakersfield-CA-93308/61355967_zpid/
"$370,000","5296 N Fisher St, Fresno, CA 93710",5296 N Fisher St,Fresno,CA,93710,3,2,"1,340","6,926 sqft",6926.0,SingleFamily,1963,"Garage - Attached, Off-street, On-street",null,"$291,300","$1,732/mo",$276,https://www.zillow.com/homedetails/5296-N-Fisher-St-Fresno-CA-93710/18712855_zpid/
"$349,000","687-580 Maple Way, Susanville, CA 96130",687-580 Maple Way,Susanville,CA,96130,1,2,"1,452",0.75 Acres,32670.0,SingleFamily,1986,"Garage - Attached, Off-street",null,"$257,700","$1,800/mo",$240,https://www.zillow.com/homedetails/687-580-Maple-Way-Susanville-CA-96130/19105747_zpid/
"$1,086,590","255 Clemens Ct #EL, El Dorado Hills, CA 95762",255 Clemens Ct #EL,ElDoradoHills,CA,95762,4,4,"3,295",No Data,null,SingleFamily,No Data,3 Parking spaces,null,null,null,$330,https://www.zillow.com/homedetails/255-Clemens-Ct-EL-El-Dorado-Hills-CA-95762/2069122754_zpid/
"$1,094,990","260 Clemens Ct #EL, El Dorado Hills, CA 95762",260 Clemens Ct #EL,ElDoradoHills,CA,95762,5,5,"4,253",No Data,null,SingleFamily,No Data,3 Parking spaces,null,null,null,$257,https://www.zillow.com/homedetails/260-Clemens-Ct-EL-El-Dorado-Hills-CA-95762/2069122755_zpid/
"$1,152,990","268 Clemens Ct #EL, El Dorado Hills, CA 95762",268 Clemens Ct #EL,ElDoradoHills,CA,95762,5,4,"4,041",No Data,null,SingleFamily,No Data,3 Parking spaces,null,null,null,$285,https://www.zillow.com/homedetails/268-Clemens-Ct-EL-El-Dorado-Hills-CA-95762/2069122752_zpid/
"$825,000","619 Armitos Pl, Diamond Bar, CA 91765",619 Armitos Pl,DiamondBar,CA,91765,3,2,"1,399",1.23 Acres,53578.8,SingleFamily,1988,2 Parking spaces,null,"$787,800","$2,664/mo",$590,https://www.zillow.com/homedetails/619-Armitos-Pl-Diamond-Bar-CA-91765/21488926_zpid/
"$1,450,000","635 Swanson Rd, Rio Oso, CA 95674",635 Swanson Rd,RioOso,CA,95674,3,3,"2,122",null,null,Unknown,1997,"Carport, Garage - Attached",null,null,null,$683,https://www.zillow.com/homedetails/635-Swanson-Rd-Rio-Oso-CA-95674/122901216_zpid/
"$1,998,000","3938 Leroy Way, Lafayette, CA 94549",3938 Leroy Way,Lafayette,CA,94549,3,2,"2,456",0.50 Acres,21780.0,SingleFamily,1949,2 Parking spaces,null,"$2,197,900","$6,282/mo",$814,https://www.zillow.com/homedetails/3938-Leroy-Way-Lafayette-CA-94549/18467995_zpid/
"$949,900","6941 Fitch Ct, San Diego, CA 92111",6941 Fitch Ct,SanDiego,CA,92111,5,4,"2,400","5,800 sqft",5800.0,SingleFamily,1960,5 Parking spaces,null,"$937,900","$4,703/mo",$396,https://www.zillow.com/homedetails/6941-Fitch-Ct-San-Diego-CA-92111/16942785_zpid/
"$568,000","672 Kingfisher Ct, Merced, CA 95340",672 Kingfisher Ct,Merced,CA,95340,4,3,"2,258","9,104 sqft",9104.0,SingleFamily,2005,3 Parking spaces,null,"$513,400","$2,199/mo",$252,https://www.zillow.com/homedetails/672-Kingfisher-Ct-Merced-CA-95340/59204616_zpid/
