Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
"$79,900","1313 3rd St, Susanville, CA 96130",1313 3rd St,Susanville,CA,96130,3,2,"1,216","7,405 sqft",7405.0,SingleFamily,1940,2 Parking spaces,null,"$170,600","$1,696/mo",$66,https://www.zillow.com/homedetails/1313-3rd-St-Susanville-CA-96130/19107492_zpid/
"$478,750","342 Huntington Ave S, Madera, CA 93636",342 Huntington Ave S,Madera,CA,93636,4,3,"2,086",No Data,null,SingleFamily,No Data,2 Parking spaces,null,null,null,$230,https://www.zillow.com/homedetails/342-Huntington-Ave-S-Madera-CA-93636/2069122358_zpid/
"$476,790","963 Powers Ave, Clovis, CA 93619",963 Powers Ave,Clovis,CA,93619,4,3,"2,086",No Data,null,SingleFamily,No Data,2 Parking spaces,null,null,null,$229,https://www.zillow.com/homedetails/963-Powers-Ave-Clovis-CA-93619/2069122336_zpid/
"$135,000","200 S Dolliver St SPC 48, Pismo Beach, CA 93449",200 S Dolliver St SPC 48,PismoBeach,CA,93449,1,1,399,No Data,null,SingleFamily,2007,Off-street,null,null,null,$338,https://www.zillow.com/homedetails/200-S-Dolliver-St-SPC-48-Pismo-Beach-CA-93449/2105726338_zpid/
"$552,790","1824 N Phillip Ave, Clovis, CA 93619",1824 N Phillip Ave,Clovis,CA,93619,5,4,"2,985",No Data,null,SingleFamily,No Data,2 Parking spaces,null,null,null,$185,https://www.zillow.com/homedetails/1824-N-Phillip-Ave-Clovis-CA-93619/2069122334_zpid/
"$564,290","1817 N Phillip Ave, Clovis, CA 93619",1817 N Phillip Ave,Clovis,CA,93619,5,4,"2,985",No Data,null,SingleFamily,No Data,2 Parking spaces,null,null,null,$189,https://www.zillow.com/homedetails/1817-N-Phillip-Ave-Clovis-CA-93619/2069122335_zpid/
"$859,000","327 Longwood Ct, Thousand Oaks, CA 91320",327 Longwood Ct,ThousandOaks,CA,91320,4,3,"1,802","8,276 sqft",8276.0,SingleFamily,1966,"Garage - Attached, On-street",null,"$920,000","$3,499/mo",$477,https://www.zillow.com/homedetails/327-Longwood-Ct-Thousand-Oaks-CA-91320/16471916_zpid/
"$753,490","20606 Galloway Dr, Santa Clarita, CA 91350",20606 Galloway Dr,SantaClarita,CA,91350,3,3,"2,458",No Data,null,SingleFamily,No Data,2 Parking spaces,null,null,null,$307,https://www.zillow.com/homedetails/20606-Galloway-Dr-Santa-Clarita-CA-91350/2069122578_zpid/
"$781,990","10036 Ted Kolb Way, Elk Grove, CA 95624",10036 Ted Kolb Way,ElkGrove,CA,95624,5,3,"3,105",No Data,null,SingleFamily,No Data,2 Parking spaces,null,null,null,$252,https://www.zillow.com/homedetails/10036-Ted-Kolb-Way-Elk-Grove-CA-95624/325582406_zpid/
"$768,990","9472 Sedgefield Ave, Elk Grove, CA 95624",9472 Sedgefield Ave,ElkGrove,CA,95624,5,3,"3,105",No Data,null,SingleFamily,No Data,2 Parking spaces,null,null,null,$248,https://www.zillow.com/homedetails/9472-Sedgefield-Ave-Elk-Grove-CA-95624/325582409_zpid/
"$778,990","9480 Sedgefield Ave, Elk Grove, CA 95624",9480 Sedgefield Ave,ElkGrove,CA,95624,5,3,"3,105",No Data,null,SingleFamily,No Data,2 Parking spaces,null,null,null,$251,https://www.zillow.com/homedetails/9480-Sedgefield-Ave-Elk-Grove-CA-95624/325582407_zpid/
"$902,990","7375 Wisteria Ln, Whittier, CA 90602",7375 Wisteria Ln,Whittier,CA,90602,3,3,"1,808",No Data,null,SingleFamily,No Data,2 Parking spaces,null,null,null,$499,https://www.zillow.com/homedetails/7375-Wisteria-Ln-Whittier-CA-90602/2069122534_zpid/
"$750,000","6207 4th Ave, Los Angeles, CA 90043",6207 4th Ave,LosAngeles,CA,90043,3,2,"1,497","4,795 sqft",4795.0,SingleFamily,1930,3 Parking spaces,null,"$765,800","$2,950/mo",$501,https://www.zillow.com/homedetails/6207-4th-Ave-Los-Angeles-CA-90043/20327337_zpid/
"$255,000","238 W Pilot Ave, Bakersfield, CA 93308",238 W Pilot Ave,Bakersfield,CA,93308,3,2,"1,082","5,662 sqft",5662.0,SingleFamily,2004,Garage - Attached,null,"$261,300","$1,594/mo",$236,https://www.zillow.com/homedetails/238-W-Pilot-Ave-Bakersfield-CA-93308/61356860_zpid/
"$950,000","103 W Mauna Loa Ave, Glendora, CA 91740",103 W Mauna Loa Ave,Glendora,CA,91740,4,3,"2,141","7,536 sqft",7536.0,SingleFamily,1955,3 Parking spaces,null,"$812,600","$3,499/mo",$444,https://www.zillow.com/homedetails/103-W-Mauna-Loa-Ave-Glendora-CA-91740/21639478_zpid/
"$690,749","2974 Calypso Cir, El Dorado Hills, CA 95762",2974 Calypso Cir,ElDoradoHills,CA,95762,2,2,"1,444","4,791 sqft",4791.0,SingleFamily,2021,2 Parking spaces,$250 monthly,null,null,$478,https://www.zillow.com/homedetails/2974-Calypso-Cir-El-Dorado-Hills-CA-95762/300486919_zpid/
"$578,990","7993 Gander Way, Antelope, CA 95843",7993 Gander Way,Antelope,CA,95843,3,2,"1,950",No Data,null,SingleFamily,No Data,2 Parking spaces,null,null,null,$297,https://www.zillow.com/homedetails/7993-Gander-Way-Antelope-CA-95843/2069122770_zpid/
"$289,000","647 W Beverly Dr, Clovis, CA 93612",647 W Beverly Dr,Clovis,CA,93612,3,2,"1,368","6,198 sqft",6198.0,SingleFamily,1960,2 Parking spaces,null,"$295,500","$1,764/mo",$211,https://www.zillow.com/homedetails/647-W-Beverly-Dr-Clovis-CA-93612/18714442_zpid/
"$399,999","247 Feather River Dr, Chester, CA 96020",247 Feather River Dr,Chester,CA,96020,4,3,"2,600","10,454 sqft",10454.0,SingleFamily,1955,6 Parking spaces,null,"$425,600","$2,894/mo",$154,https://www.zillow.com/homedetails/247-Feather-River-Dr-Chester-CA-96020/249128212_zpid/
"$989,990","7351 Wisteria Ln, Whittier, CA 90602",7351 Wisteria Ln,Whittier,CA,90602,5,4,"2,299",No Data,null,SingleFamily,No Data,2 Parking spaces,null,null,null,$431,https://www.zillow.com/homedetails/7351-Wisteria-Ln-Whittier-CA-90602/2069122533_zpid/
"$414,500","5827 E Pitt Ave, Fresno, CA 93727",5827 E Pitt Ave,Fresno,CA,93727,3,2,"1,787",No Data,null,SingleFamily,No Data,2 Parking spaces,null,null,null,$232,https://www.zillow.com/homedetails/5827-E-Pitt-Ave-Fresno-CA-93727/331384521_zpid/
"$415,000","1916 Teton Way, Pine Mountain Club, CA 93222",1916 Teton Way,PineMountainClub,CA,93222,2,2,"1,134","10,236 sqft",10236.0,SingleFamily,1980,"Carport, Off-street, On-street",$133 monthly,"$409,000","$1,545/mo",$366,https://www.zillow.com/homedetails/1916-Teton-Way-Pine-Mountain-Club-CA-93222/18978857_zpid/
"$644,990","4056 Afterlight Ln, Roseville, CA 95747",4056 Afterlight Ln,Roseville,CA,95747,3,4,"2,309",No Data,null,SingleFamily,No Data,2 Parking spaces,null,null,null,$279,https://www.zillow.com/homedetails/4056-Afterlight-Ln-Roseville-CA-95747/300100452_zpid/
"$596,000","3700 Primrose Rd, South Lake Tahoe, CA 96150",3700 Primrose Rd,SouthLakeTahoe,CA,96150,4,1,"1,044","4,000 sqft",4000.0,SingleFamily,1956,3 Parking spaces,null,"$475,700","$3,249/mo",$571,https://www.zillow.com/homedetails/3700-Primrose-Rd-South-Lake-Tahoe-CA-96150/18579111_zpid/
"$744,990","7992 Gander Way, Antelope, CA 95843",7992 Gander Way,Antelope,CA,95843,4,4,"3,312",No Data,null,SingleFamily,No Data,3 Parking spaces,null,null,null,$225,https://www.zillow.com/homedetails/7992-Gander-Way-Antelope-CA-95843/2069122771_zpid/
"$680,000","12842 Avenue 422, Orosi, CA 93647",12842 Avenue 422,Orosi,CA,93647,3,3,"3,098",1.99 Acres,86684.4,SingleFamily,1968,Garage - Attached,null,"$420,700","$1,749/mo",$219,https://www.zillow.com/homedetails/12842-Avenue-422-Orosi-CA-93647/16220235_zpid/
"$680,000","1925 E 23rd St, Oakland, CA 94606",1925 E 23rd St,Oakland,CA,94606,3,2,"1,389","7,000 sqft",7000.0,SingleFamily,1925,5 Parking spaces,null,"$816,500","$3,899/mo",$490,https://www.zillow.com/homedetails/1925-E-23rd-St-Oakland-CA-94606/24760492_zpid/
"$215,000","227 Yellowstone Pl, Ridgecrest, CA 93555",227 Yellowstone Pl,Ridgecrest,CA,93555,3,3,"1,377","4,791 sqft",4791.0,SingleFamily,1987,2 Parking spaces,$80 monthly,"$266,500","$1,399/mo",$156,https://www.zillow.com/homedetails/227-Yellowstone-Pl-Ridgecrest-CA-93555/19020944_zpid/
"$8,800,000","2390 Earls Ct, Los Angeles, CA 90077",2390 Earls Ct,LosAngeles,CA,90077,7,8,"10,000",0.40 Acres,17424.0,SingleFamily,1994,4 Parking spaces,$984 monthly,"$5,418,800","$18,430/mo",$880,https://www.zillow.com/homedetails/2390-Earls-Ct-Los-Angeles-CA-90077/20530569_zpid/
"$912,107","2472 Feldspar Ln, Tracy, CA 95377",2472 Feldspar Ln,Tracy,CA,95377,4,3,"2,278","5,183 sqft",5183.0,SingleFamily,No Data,2 Parking spaces,null,null,null,$400,https://www.zillow.com/homedetails/2472-Feldspar-Ln-Tracy-CA-95377/300276096_zpid/
"$557,990","10520 Tenor Way, Elk Grove, CA 95757",10520 Tenor Way,ElkGrove,CA,95757,3,3,"1,638",No Data,null,SingleFamily,No Data,2 Parking spaces,null,null,null,$341,https://www.zillow.com/homedetails/10520-Tenor-Way-Elk-Grove-CA-95757/2069122762_zpid/
"$300,000","500 N West Ave, Merced, CA 95341",500 N West Ave,Merced,CA,95341,3,2,"1,466","6,664 sqft",6664.0,SingleFamily,1986,3 Parking spaces,null,"$295,500","$1,780/mo",$205,https://www.zillow.com/homedetails/500-N-West-Ave-Merced-CA-95341/19172152_zpid/
"$585,000","227 W Encore Dr, Hanford, CA 93230",227 W Encore Dr,Hanford,CA,93230,4,3,"3,005",0.29 Acres,12632.4,SingleFamily,1988,Garage - Attached,null,"$524,100","$2,236/mo",$195,https://www.zillow.com/homedetails/227-W-Encore-Dr-Hanford-CA-93230/51071042_zpid/
