Bath,Bed,City,Full_address,HOA,House_type,House_website,Listing_type,Lot,Lot_conversion_to_sqft,Parking,Price,Rent_zestimate,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
3,2,SanDiego,"10435 Whitcomb Way UNIT 138, San Diego, CA 92127",$210/month,Townhouse,https://www.zillow.com/homedetails/10435-Whitcomb-Way-UNIT-138-San-Diego-CA-92127/67404277_zpid/,Townhouse for sale,5.12 acres,223027.2,2 spaces,"$575,000","$2,640/mo","1,484",CA,10435 Whitcomb Way UNIT 138,2006,"$575,009",$387,92127
2,3,CitrusatCanvasParkatNewHaven,"Residence 5 Plan, Citrus at Canvas Park at New Haven",null,Townhouse,https://www.zillow.com/community/citrus-at-canvas-park-at-new-haven/2080441891_zpid/,New construction,No Data,null,2 spaces,"$428,880+",null,"1,722",null,Residence 5 Plan,2020,null,$249,null
4,4,MountainView,"856 Sycamore Loop, Mountain View, CA 94043",$336/month,Townhouse,https://www.zillow.com/homedetails/856-Sycamore-Loop-Mountain-View-CA-94043/166730866_zpid/,Townhouse for sale,"2,400 sqft",2400.0,2 spaces,"$1,588,000","$4,500/mo","1,748",CA,856 Sycamore Loop,2016,"$1,683,590",$908,94043
3,3,RedondoBeach,"2218 Bataan Rd #B, Redondo Beach, CA 90278",None,Townhouse,https://www.zillow.com/homedetails/2218-Bataan-Rd-B-Redondo-Beach-CA-90278/20403048_zpid/,Townhouse for sale,"7,509 sqft",7509.0,2 spaces,"$1,188,000","$3,500/mo","2,314",CA,2218 Bataan Rd #B,1986,"$1,195,046",$513,90278
4,3,Innovation:Fuse,"Residence 4 Plan, Innovation : Fuse",null,Townhouse,https://www.zillow.com/community/innovation-fuse/2087796338_zpid/,New construction,No Data,null,No Data,"$1,058,880+",null,"1,780",null,Residence 4 Plan,2020,null,$595,null
3,3,Concord,"1471 Saint James Pkwy, Concord, CA 94521",$135/month,Townhouse,https://www.zillow.com/homedetails/1471-Saint-James-Pkwy-Concord-CA-94521/18372006_zpid/,Townhouse for sale,"1,441 sqft",1441.0,1 space,"$454,000","$2,700/mo","1,574",CA,1471 Saint James Pkwy,1971,"$469,875",$288,94521
3,3,SanDiego,"723 Beyer Way, San Diego, CA 92154",$250/month,Townhouse,https://www.zillow.com/homedetails/723-Beyer-Way-San-Diego-CA-92154/17166184_zpid/,Townhouse for sale,2.58 acres,112384.8,2 spaces,"$399,000","$2,500/mo","1,441",CA,723 Beyer Way,1980,"$403,451",$277,92154
4,4,ReverieatEsencia,"Residence 4 WLH Plan, Reverie at Esencia",null,Townhouse,https://www.zillow.com/community/reverie-at-esencia/2081115643_zpid/,New construction,No Data,null,2 spaces,"$904,487+",null,"2,552",null,Residence 4 WLH Plan,2020,null,$354,null
3,4,TheCameosatTurnLeaf,"Residence 1 WLH Plan, The Cameos at TurnLeaf",null,Townhouse,https://www.zillow.com/community/cameos-at-turnleaf/2081115652_zpid/,New construction,No Data,null,2 spaces,"$589,990+",null,"2,484",null,Residence 1 WLH Plan,2020,null,$238,null
2,2,AvenueOne:Lexington,"Residence 2F Plan, Avenue One : Lexington",null,Townhouse,https://www.zillow.com/community/avenue-one-lexington/2081647672_zpid/,New construction,No Data,null,1 space,"$720,880+",null,"1,293",null,Residence 2F Plan,2020,null,$558,null
3,4,RedondoBeach,"2017 Ruhland Ave #A, Redondo Beach, CA 90278",None,Townhouse,https://www.zillow.com/homedetails/2017-Ruhland-Ave-A-Redondo-Beach-CA-90278/20405718_zpid/,Townhouse for sale,"7,501 sqft",7501.0,2 spaces,"$1,179,000","$3,850/mo","2,468",CA,2017 Ruhland Ave #A,1989,"$1,182,004",$478,90278
3,3,Suwerte,"Plan 3 Plan, Suwerte",$266/month,Townhouse,https://www.zillow.com/community/suwerte/2087663803_zpid/,New construction,No Data,null,2 spaces,"$423,900+",null,"1,652",null,Plan 3 Plan,2020,null,$257,null
2,1,Milpitas,"760 Garden St #U-40, Milpitas, CA",null,Townhouse,https://www.zillow.com/homedetails/760-Garden-St-U-40-Milpitas-CA-95035/2080562716_zpid/,New construction,No Data,null,1 space,"$843,675",null,"1,206",CA,760 Garden St #U-40,2020,null,$700,null
2,1,Milpitas,"760 Garden St #U-20, Milpitas, CA",null,Townhouse,https://www.zillow.com/homedetails/760-Garden-St-U-20-Milpitas-CA-95035/2080562717_zpid/,New construction,No Data,null,1 space,"$765,888",null,"1,072",CA,760 Garden St #U-20,2020,null,$714,null
2,1,Milpitas,"1487 Nightshade #U-41, Milpitas, CA",null,Townhouse,https://www.zillow.com/homedetails/1487-Nightshade-U-41-Milpitas-CA-95035/2081434606_zpid/,New construction,No Data,null,1 space,"$804,245",null,"1,206",CA,1487 Nightshade #U-41,No Data,null,$667,null
2,2,Milpitas,"760 Garden St #U-41, Milpitas, CA",null,Townhouse,https://www.zillow.com/homedetails/760-Garden-St-U-41-Milpitas-CA-95035/2080562715_zpid/,New construction,No Data,null,2 spaces,"$899,332",null,"1,247",CA,760 Garden St #U-41,2020,null,$721,null
3,2,LaderaRanch,"1 Concepcion St, Ladera Ranch, CA",null,Townhouse,https://www.zillow.com/homedetails/1-Concepcion-St-Ladera-Ranch-CA-92694/2080337538_zpid/,New construction,No Data,null,2 spaces,"$632,990",null,"1,545",CA,1 Concepcion St,2020,null,$410,null
3,2,LaderaRanch,"7 Concepcion St, Ladera Ranch, CA",null,Townhouse,https://www.zillow.com/homedetails/7-Concepcion-St-Ladera-Ranch-CA-92694/2080337537_zpid/,New construction,No Data,null,2 spaces,"$639,990",null,"1,502",CA,7 Concepcion St,2020,null,$426,null
3,2,CentervilleStation,"Residence 5 Plan, Centerville Station",null,Townhouse,https://www.zillow.com/community/centerville-station/2083859264_zpid/,New construction,No Data,null,2 spaces,"$862,880+",null,"1,283",null,Residence 5 Plan,2020,null,$673,null
1,1,Graham,"Residence Two Plan, Graham",null,Townhouse,https://www.zillow.com/community/graham/2081868426_zpid/,New construction,No Data,null,No Data,"$650,000+",null,742,null,Residence Two Plan,2020,null,$876,null
4,4,FillmoreatBoulevard,"Residence 2 Plan, Fillmore at Boulevard",null,Townhouse,https://www.zillow.com/community/fillmore-at-boulevard/2081344503_zpid/,New construction,No Data,null,2 spaces,"$942,990+",null,"2,221",null,Residence 2 Plan,2020,null,$425,null
3,3,RedondoBeach,"612 N Irena Ave UNIT H, Redondo Beach, CA 90277",$300/month,Townhouse,https://www.zillow.com/homedetails/612-N-Irena-Ave-UNIT-H-Redondo-Beach-CA-90277/21317837_zpid/,Townhouse for sale,0.41 acres,17859.6,3 spaces,"$1,175,000","$3,409/mo","1,885",CA,612 N Irena Ave UNIT H,1984,"$1,184,440",$623,90277
3,3,Orange,"5715 E Stillwater Ave UNIT 6, Orange, CA 92869",$48/month,Townhouse,https://www.zillow.com/homedetails/5715-E-Stillwater-Ave-UNIT-6-Orange-CA-92869/25770871_zpid/,Townhouse for sale,"1,785 sqft",1785.0,2 spaces,"$570,000","$2,950/mo","1,735",CA,5715 E Stillwater Ave UNIT 6,1984,"$571,605",$329,92869
3,3,TosaraII,"Plan 1 Plan, Tosara II",$52/month,Townhouse,https://www.zillow.com/community/tosara-ii/2092846960_zpid/,New construction,No Data,null,2 spaces,"$452,900+",null,"1,635",null,Plan 1 Plan,2020,null,$277,null
4,3,TheHarlow,"Three Plan, The Harlow",$236/month,Townhouse,https://www.zillow.com/community/harlow/2081959015_zpid/,New construction,No Data,null,2 spaces,"$735,990+",null,"1,708",null,Three Plan,2020,null,$431,null
4,3,AvellaatCivita,"A-2 Plan, Avella at Civita",null,Townhouse,https://www.zillow.com/community/avella-at-civita/2084166510_zpid/,New construction,No Data,null,2 spaces,"$914,995+",null,"2,124",null,A-2 Plan,2020,null,$431,null
3,3,BrisasatPacificRidge,"Residence 2 Plan, Brisas at Pacific Ridge",null,Townhouse,https://www.zillow.com/community/brisas-at-pacific-ridge/2087807511_zpid/,New construction,No Data,null,2 spaces,"$547,990+",null,"1,600",null,Residence 2 Plan,2020,null,$342,null
3,2,DELSUR:Avante,"RESIDENCE 3XALT Plan, DEL SUR : Avante",null,Townhouse,https://www.zillow.com/community/del-sur-avante/2088282272_zpid/,New construction,No Data,null,2 spaces,"$771,900+",null,"1,787",null,RESIDENCE 3XALT Plan,2020,null,$432,null
4,3,Avila,"Residence 2 Plan, Avila",null,Townhouse,https://www.zillow.com/community/avila/2086672288_zpid/,New construction,No Data,null,2 spaces,"$563,900+",null,"1,799",null,Residence 2 Plan,2020,null,$313,null
3,3,Viewpointe,"Unit C Plan, Viewpointe",null,Townhouse,https://www.zillow.com/community/viewpointe/2084738875_zpid/,New construction,No Data,null,2 spaces,"$489,990+",null,"1,455",null,Unit C Plan,2020,null,$337,null
4,4,LuceroatPacificRidge,"Residence 3 Plan, Lucero at Pacific Ridge",null,Townhouse,https://www.zillow.com/community/lucero-at-pacific-ridge/2087473467_zpid/,New construction,No Data,null,2 spaces,"$562,990+",null,"1,824",null,Residence 3 Plan,2020,null,$309,null
2,3,SouthCove,"Aliso 1794 Plan, South Cove",null,Townhouse,https://www.zillow.com/community/south-cove/2085317816_zpid/,New construction,No Data,null,3 spaces,"$979,990+",null,"1,794",null,Aliso 1794 Plan,2020,null,$546,null
3,3,Waypointe,"Residence 1818 Plan, Waypointe",null,Townhouse,https://www.zillow.com/community/waypointe/2085274740_zpid/,New construction,No Data,null,2 spaces,"$1,039,000+",null,"1,818",null,Residence 1818 Plan,2020,null,$572,null
3,3,LagoLosSerranos,"AA Plan, Lago Los Serranos",$245/month,Townhouse,https://www.zillow.com/community/lago-los-serranos/2090566234_zpid/,New construction,No Data,null,2 spaces,"$577,880+",null,"1,589",null,AA Plan,2020,null,$364,null
3,3,Lewis+Mason,"Lewis 2 Plan, Lewis+Mason",null,Townhouse,https://www.zillow.com/community/lewis-mason/2090604956_zpid/,New construction,No Data,null,2 spaces,"$602,000+",null,"1,598",null,Lewis 2 Plan,2020,null,$377,null
4,4,VintageatOldTownTustin,"Hudson Plan 4 Plan, Vintage at Old Town Tustin",null,Townhouse,https://www.zillow.com/community/vintage-at-old-town-tustin/2082501083_zpid/,New construction,No Data,null,2 spaces,"$738,815+",null,"2,187",null,Hudson Plan 4 Plan,2020,null,$338,null
4,4,CitrusPromenade,"Residence 2 Plan, Citrus Promenade",null,Townhouse,https://www.zillow.com/community/citrus-promenade/2087678084_zpid/,New construction,No Data,null,2 spaces,"$554,990+",null,"1,922",null,Residence 2 Plan,2020,null,$289,null
4,3,LaColinaEstates,"Residence 1 WLH Plan, La Colina Estates",null,Townhouse,https://www.zillow.com/community/la-colina-estates/2081115710_zpid/,New construction,No Data,null,4 spaces,"$1,094,000+",null,"3,947",null,Residence 1 WLH Plan,2020,null,$277,null
4,3,Horizons,"4 Plan, Horizons",null,Townhouse,https://www.zillow.com/community/horizons/2081136244_zpid/,New construction,No Data,null,2 spaces,"$579,900+",null,"1,896",null,4 Plan,2020,null,$306,null
4,3,PalazzoatDayCreekSquare,"Residence 1998 Plan, Palazzo at Day Creek Square",null,Townhouse,https://www.zillow.com/community/palazzo-at-day-creek-square/2085277410_zpid/,New construction,No Data,null,2 spaces,"$594,380+",null,"1,998",null,Residence 1998 Plan,2020,null,$297,null
4,3,Woodhaven,"Residence 1 Plan, Woodhaven",null,Townhouse,https://www.zillow.com/community/woodhaven/2080851361_zpid/,New construction,No Data,null,2 spaces,"$811,990+",null,"1,598",null,Residence 1 Plan,2020,null,$508,null
3,3,VerandaatDayCreekSquare,"Residence 1896 Plan, Veranda at Day Creek Square",null,Townhouse,https://www.zillow.com/community/veranda-at-day-creek-square/2085277431_zpid/,New construction,No Data,null,2 spaces,"$537,380+",null,"1,896",null,Residence 1896 Plan,2020,null,$283,null
4,3,Oliva,"1ER Plan, Oliva",null,Townhouse,https://www.zillow.com/community/oliva/2082264986_zpid/,New construction,No Data,null,2 spaces,"$662,418+",null,"1,811",null,1ER Plan,2020,null,$366,null
3,2,Goleta-Winslowe,"Residence 1 Plan, Goleta - Winslowe",$200/month,Townhouse,https://www.zillow.com/community/goleta-winslowe/2082744027_zpid/,New construction,No Data,null,2 spaces,"$714,990+",null,"1,640",null,Residence 1 Plan,2020,null,$436,null
3,2,RiceRanch,"Sage Plan, Rice Ranch",null,Townhouse,https://www.zillow.com/community/rice-ranch/2085742165_zpid/,New construction,No Data,null,2 spaces,"$494,990+",null,"1,884",null,Sage Plan,2020,null,$263,null
3,2,VineyardVillage,"Plan 7 Plan, Vineyard Village",$200/month,Townhouse,https://www.zillow.com/community/vineyard-village/2097607796_zpid/,New construction,No Data,null,2 spaces,"$515,000+",null,"1,519",null,Plan 7 Plan,2020,null,$339,null
3,4,TheWesterly,"Plan Five Plan, The Westerly",null,Townhouse,https://www.zillow.com/community/westerly/2089228919_zpid/,New construction,No Data,null,2 spaces,"$593,990+",null,"1,990",null,Plan Five Plan,2020,null,$298,null
3,3,Santorini,"PLAN 1AX Plan, Santorini",null,Townhouse,https://www.zillow.com/community/santorini/2081415623_zpid/,New construction,No Data,null,2 spaces,"$1,415,358+",null,"1,571",null,PLAN 1AX Plan,2020,null,$901,null
4,3,Lighthouse,"Residence 2 Plan, Lighthouse",null,Townhouse,https://www.zillow.com/community/lighthouse/2082743745_zpid/,New construction,No Data,null,No Data,"$1,025,880+",null,"1,682",null,Residence 2 Plan,2020,null,$610,null
4,4,OneLawrenceStation,"Loyola Plan, One Lawrence Station",null,Townhouse,https://www.zillow.com/community/one-lawrence-station/2082369566_zpid/,New construction,No Data,null,2 spaces,"$1,563,995+",null,"2,049",null,Loyola Plan,2020,null,$763,null
3,2,Innovation:Revo,"Residence 1A Plan, Innovation : Revo",null,Townhouse,https://www.zillow.com/community/innovation-revo/2087796339_zpid/,New construction,No Data,null,No Data,"$899,880+",null,"1,502",null,Residence 1A Plan,2020,null,$599,null
3,3,UnionCity-TheSugarmill,"Plan 5 Plan, Union City - The Sugarmill",null,Townhouse,https://www.zillow.com/community/union-city-sugarmill/2083704397_zpid/,New construction,No Data,null,2 spaces,"$849,990+",null,"1,849",null,Plan 5 Plan,2020,null,$460,null
3,2,Innovation:Revo,"Residence 1A Plan, Innovation : Revo",null,Townhouse,https://www.zillow.com/community/innovation-revo/2087796339_zpid/,New construction,No Data,null,No Data,"$899,880+",null,"1,502",null,Residence 1A Plan,2020,null,$599,null
4,3,BishopsRidge,"Residence 1 Plan, Bishops Ridge",null,Townhouse,https://www.zillow.com/community/bishops-ridge/2084737783_zpid/,New construction,No Data,null,2 spaces,"$729,950+",null,"1,531",null,Residence 1 Plan,2020,null,$477,null
3,4,OakwoodShores,"Bella Vista - Residence 4 Plan, Oakwood Shores",null,Townhouse,https://www.zillow.com/community/oakwood-shores/2090866051_zpid/,New construction,No Data,null,3 spaces,"$538,000+",null,"3,284",null,Bella Vista - Residence 4 Plan,2020,null,$164,null
3,2,SynergyatSage,"Plan 3 Plan, Synergy at Sage",null,Townhouse,https://www.zillow.com/community/synergy-at-sage/2085742395_zpid/,New construction,No Data,null,2 spaces,"$690,665+",null,"1,300",null,Plan 3 Plan,2020,null,$531,null
2,2,MillCreekatBrodyRanch,"Residence 3 Plan, Mill Creek at Brody Ranch",$282/month,Townhouse,https://www.zillow.com/community/mill-creek-at-brody-ranch/2081361530_zpid/,New construction,No Data,null,1 space,"$459,000+",null,927,null,Residence 3 Plan,2020,null,$495,null
3,3,PearTreeinNapa,"Residence 2 Pear Tree Plan, Pear Tree in Napa",null,Townhouse,https://www.zillow.com/community/pear-tree-in-napa/2081559177_zpid/,New construction,No Data,null,2 spaces,"$580,000+",null,"1,472",null,Residence 2 Pear Tree Plan,2020,null,$394,null
2,3,SanDiego,"1731 Hollister St UNIT 17, San Diego, CA 92154",$230/month,Townhouse,https://www.zillow.com/homedetails/1731-Hollister-St-UNIT-17-San-Diego-CA-92154/17172722_zpid/,Townhouse for sale,3.99 acres,173804.4,1 space,"$409,900","$2,400/mo","1,222",CA,1731 Hollister St UNIT 17,1979,"$415,989",$335,92154
4,4,InnovationRevo,"Residence 5 Plan, Innovation   Revo",null,Townhouse,https://www.zillow.com/community/innovation-revo/2087796342_zpid/,New construction,No Data,null,No Data,"$1,179,880+",null,"2,638",null,Residence 5 Plan,2020,null,$447,null
3,3,CentralParkWestTribeca,"Residence 11 Plan, Central Park West   Tribeca",null,Townhouse,https://www.zillow.com/community/central-park-west-tribeca/2080489179_zpid/,New construction,No Data,null,2 spaces,"$989,990+",null,"1,965",null,Residence 11 Plan,2020,null,$504,null
3,3,DelMar,"2767 Caminito San Marino, Del Mar, CA 92014",$385/month,Townhouse,https://www.zillow.com/homedetails/2767-Caminito-San-Marino-Del-Mar-CA-92014/16766138_zpid/,Townhouse for sale,No Data,null,2 spaces,"$720,000","$3,200/mo","1,472",CA,2767 Caminito San Marino,1973,"$720,006",$489,92014
3,2,LosAngeles,"13165 Foothill Blvd UNIT 112, Los Angeles, CA 91342",$380/month,Townhouse,https://www.zillow.com/homedetails/13165-Foothill-Blvd-UNIT-112-Los-Angeles-CA-91342/20076321_zpid/,Townhouse for sale,0.71 acres,30927.6,2 spaces,"$339,999","$2,350/mo","1,128",CA,13165 Foothill Blvd UNIT 112,1991,"$343,355",$301,91342
4,3,DistrictWalk,"Plan 4 Plan, District Walk",$305/month,Townhouse,https://www.zillow.com/community/district-walk/2086212278_zpid/,New construction,No Data,null,2 spaces,"$585,990+",null,"1,701",null,Plan 4 Plan,2020,null,$344,null
2,3,Carlsbad,"2414 Burgos Ct, Carlsbad, CA 92009",None,Townhouse,https://www.zillow.com/homedetails/2414-Burgos-Ct-Carlsbad-CA-92009/16660518_zpid/,Townhouse for sale,"9,892 sqft",9892.0,6 spaces,"$774,900","$3,000/mo","1,886",CA,2414 Burgos Ct,1985,"$774,902",$411,92009
4,4,VeranoatSkyline,"Residence 1856 Plan, Verano at Skyline",null,Townhouse,https://www.zillow.com/community/verano-at-skyline/2082370081_zpid/,New construction,No Data,null,2 spaces,"$564,990+",null,"1,856",null,Residence 1856 Plan,2020,null,$304,null
4,3,LasColinasinMorganHill,"Plan 4 - Attached Plan, Las Colinas in Morgan Hill",null,Townhouse,https://www.zillow.com/community/las-colinas-in-morgan-hill/2082023872_zpid/,New construction,No Data,null,2 spaces,"$915,000+",null,"2,052",null,Plan 4 - Attached Plan,2020,null,$446,null
2,2,SoHayLine,"Plan 3 WLH Plan, SoHay Line",null,Townhouse,https://www.zillow.com/community/sohay-line/2081115932_zpid/,New construction,No Data,null,1 space,"$570,990+",null,"1,501",null,Plan 3 WLH Plan,2020,null,$380,null
--,2,Montrose,"2737 Montrose Ave #104, Montrose, CA 91020",None,Townhouse,https://www.zillow.com/homedetails/2737-Montrose-Ave-104-Montrose-CA-91020/70588998_zpid/,Townhouse for sale,0.4 acres,17424.0,2 spaces,"$539,000","$2,400/mo",914,CA,2737 Montrose Ave #104,1964,"$557,262",$590,91020
1,2,SanJose,"2763 Creekside Dr, San Jose, CA 95132",$340/month,Townhouse,https://www.zillow.com/homedetails/2763-Creekside-Dr-San-Jose-CA-95132/19770335_zpid/,Townhouse for sale,"1,624 sqft",1624.0,1 space,"$688,000","$2,565/mo",888,CA,2763 Creekside Dr,1976,"$712,523",$775,95132
