Bath,Bed,City,Full_address,HOA,House_type,House_website,Listing_type,Lot,Lot_conversion_to_sqft,Parking,Price,Rent_zestimate,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
3,3,Ontario,"3230 E Yountville Dr UNIT 7, Ontario, CA 91761",$230/month,Condo,https://www.zillow.com/homedetails/3230-E-Yountville-Dr-UNIT-7-Ontario-CA-91761/243182132_zpid/,Condo for sale,null,null,2 spaces,"$409,900","$2,350/mo","1,763",CA,3230 E Yountville Dr UNIT 7,2016,"$409,901",$233,91761
2,3,SpringValley,"8170 Paradise Valley Ct, Spring Valley, CA 91977",$397/month,Condo,https://www.zillow.com/homedetails/8170-Paradise-Valley-Ct-Spring-Valley-CA-91977/17127936_zpid/,Condo for sale,null,null,2 spaces,"$343,900","$2,400/mo","1,280",CA,8170 Paradise Valley Ct,1979,"$352,471",$269,91977
3,3,Chino,"6954 Vining St, Chino, CA 91710",$230/month,Condo,https://www.zillow.com/homedetails/6954-Vining-St-Chino-CA-91710/79562611_zpid/,Condo for sale,null,null,2 spaces,"$411,900","$2,200/mo","1,559",CA,6954 Vining St,2006,"$411,902",$264,91710
3,2,Murrieta,"38260 Oaktree Loop, Murrieta, CA 92562",$589/month,Condo,https://www.zillow.com/homedetails/38260-Oaktree-Loop-Murrieta-CA-92562/18160430_zpid/,Condo for sale,null,null,2 spaces,"$355,000","$2,100/mo","1,614",CA,38260 Oaktree Loop,1984,"$365,508",$220,92562
2,3,SanMarcos,"1637 Rue De Valle, San Marcos, CA 92078",$331/month,Condo,https://www.zillow.com/homedetails/1637-Rue-De-Valle-San-Marcos-CA-92078/16667975_zpid/,Condo for sale,null,null,1 space,"$351,900","$2,550/mo","1,082",CA,1637 Rue De Valle,1980,"$351,902",$325,92078
2,2,PalmSprings,"880 E Palm Canyon Dr UNIT 201, Palm Springs, CA 92264",$367/month,Condo,https://www.zillow.com/homedetails/880-E-Palm-Canyon-Dr-UNIT-201-Palm-Springs-CA-92264/79837129_zpid/,Condo for sale,null,null,2 spaces,"$385,900","$2,400/mo","1,305",CA,880 E Palm Canyon Dr UNIT 201,2006,"$376,635",$296,92264
1,1,Burbank,"355 N Maple St APT 121, Burbank, CA 91505",$278/month,Condo,https://www.zillow.com/homedetails/355-N-Maple-St-APT-121-Burbank-CA-91505/81960760_zpid/,Condo for sale,null,null,1 space,"$435,900","$2,008/mo",730,CA,355 N Maple St APT 121,1985,"$442,787",$597,91505
8,4,LosAngeles,"1 W Century Dr PH 40, Los Angeles, CA 90067","$8,814/month",Condo,https://www.zillow.com/homedetails/1-W-Century-Dr-PH-40-Los-Angeles-CA-90067/2083285221_zpid/,Condo for sale,null,null,4 spaces,"$35,000,000","$100,793/mo","9,290",CA,1 W Century Dr PH 40,2010,"$30,933,852","$3,767",90067
1,1,LongBeach,"412 N Bellflower Blvd UNIT 214, Long Beach, CA 90814",$351/month,Condo,https://www.zillow.com/homedetails/412-N-Bellflower-Blvd-UNIT-214-Long-Beach-CA-90814/21218830_zpid/,Condo for sale,null,null,1 space,"$349,900","$1,850/mo",690,CA,412 N Bellflower Blvd UNIT 214,1970,"$349,902",$507,90814
2,2,LagunaWoods,"24055 Paseo Del Lago UNIT 904, Laguna Woods, CA 92637","$2,433/month",Condo,https://www.zillow.com/homedetails/24055-Paseo-Del-Lago-UNIT-904-Laguna-Woods-CA-92637/246149673_zpid/,Condo for sale,null,null,1 space,"$175,000","$2,250/mo","1,200",CA,24055 Paseo Del Lago UNIT 904,1974,"$174,999",$146,92637
2,2,Corona,"1151 San Nicolas Ct #104, Corona, CA 92882",$295/month,Condo,https://www.zillow.com/homedetails/1151-San-Nicolas-Ct-104-Corona-CA-92882/2089572436_zpid/,Condo for sale,null,null,1 space,"$365,900","$1,750/mo","1,115",CA,1151 San Nicolas Ct #104,1990,"$360,270",$328,92882
1,2,CostaMesa,"1653 Iowa St UNIT B, Costa Mesa, CA 92626",$225/month,Condo,https://www.zillow.com/homedetails/1653-Iowa-St-UNIT-B-Costa-Mesa-CA-92626/25680510_zpid/,Condo for sale,null,null,2 spaces,"$440,000","$2,250/mo",890,CA,1653 Iowa St UNIT B,1971,"$440,002",$499,92626
1,1,Anaheim,"1801 E Katella Ave APT 2104, Anaheim, CA 92805",$288/month,Condo,https://www.zillow.com/homedetails/1801-E-Katella-Ave-APT-2104-Anaheim-CA-92805/79815185_zpid/,Condo for sale,null,null,1 space,"$374,900","$1,750/mo",728,CA,1801 E Katella Ave APT 2104,2005,"$374,902",$515,92805
2,2,LaMesa,"5707 Baltimore Dr UNIT 27, La Mesa, CA 91942",$425/month,Condo,https://www.zillow.com/homedetails/5707-Baltimore-Dr-UNIT-27-La-Mesa-CA-91942/80275837_zpid/,Condo for sale,null,null,No Data,"$358,900","$2,050/mo","1,105",CA,5707 Baltimore Dr UNIT 27,1977,"$363,263",$325,91942
2,3,LosAngeles,"6339 Morse Ave APT 104, Los Angeles, CA 91606",$400/month,Condo,https://www.zillow.com/homedetails/6339-Morse-Ave-APT-104-Los-Angeles-CA-91606/20008785_zpid/,Condo for sale,null,null,2 spaces,"$429,900","$2,595/mo","1,172",CA,6339 Morse Ave APT 104,1964,"$438,985",$367,91606
2,2,Glendale,"711 Orange Grove Ave #9, Glendale, CA 91205",$290/month,Condo,https://www.zillow.com/homedetails/711-Orange-Grove-Ave-9-Glendale-CA-91205/20846157_zpid/,Condo for sale,null,null,No Data,"$510,000","$2,600/mo","1,028",CA,711 Orange Grove Ave #9,1965,"$495,581",$496,91205
3,2,SanDiego,"5854 Mission Center Rd UNIT D, San Diego, CA 92123",$419/month,Condo,https://www.zillow.com/homedetails/5854-Mission-Center-Rd-UNIT-D-San-Diego-CA-92123/17201181_zpid/,Condo for sale,null,null,2 spaces,"$540,000","$2,800/mo","1,480",CA,5854 Mission Center Rd UNIT D,1986,"$539,857",$365,92123
1,1,SanFrancisco,"1335 Filbert St APT 101, San Francisco, CA 94109",$552/month,Condo,https://www.zillow.com/homedetails/1335-Filbert-St-APT-101-San-Francisco-CA-94109/15071601_zpid/,Condo for sale,null,null,None,"$187,620",null,914,CA,1335 Filbert St APT 101,1924,null,$205,94109
2,3,RanchoMirage,"7 Barcelona Dr, Rancho Mirage, CA 92270",$515/month,Condo,https://www.zillow.com/homedetails/7-Barcelona-Dr-Rancho-Mirage-CA-92270/18070253_zpid/,Condo for sale,null,null,3 spaces,"$343,000","$2,404/mo","1,621",CA,7 Barcelona Dr,1977,"$342,878",$212,92270
3,3,PalmDesert,"8 Presidio Pl, Palm Desert, CA 92260",$789/month,Condo,https://www.zillow.com/homedetails/8-Presidio-Pl-Palm-Desert-CA-92260/18075489_zpid/,Condo for sale,null,null,2 spaces,"$320,000","$2,795/mo","2,051",CA,8 Presidio Pl,1980,"$311,075",$156,92260
2,2,PalmSprings,"644 S Calle Petunia, Palm Springs, CA 92262",$350/month,Condo,https://www.zillow.com/homedetails/644-S-Calle-Petunia-Palm-Springs-CA-92262/18021543_zpid/,Condo for sale,null,null,2 spaces,"$275,900","$1,849/mo","1,218",CA,644 S Calle Petunia,1980,"$271,925",$227,92262
1,1,Irvine,"146 Orange Blossom, Irvine, CA 92618",$300/month,Condo,https://www.zillow.com/homedetails/146-Orange-Blossom-Irvine-CA-92618/2080331578_zpid/,Condo for sale,null,null,1 space,"$379,000",null,739,CA,146 Orange Blossom,1976,null,$513,92618
2,2,PalmSprings,"753 E Louise Dr, Palm Springs, CA 92262",$345/month,Condo,https://www.zillow.com/homedetails/753-E-Louise-Dr-Palm-Springs-CA-92262/17749179_zpid/,Condo for sale,null,null,1 space,"$285,000","$1,595/mo","1,092",CA,753 E Louise Dr,1961,"$282,824",$261,92262
2,4,Fullerton,"2805 Gingerwood Cir, Fullerton, CA 92835",$175/month,Condo,https://www.zillow.com/homedetails/2805-Gingerwood-Cir-Fullerton-CA-92835/25378858_zpid/,Condo for sale,null,null,2 spaces,"$530,000","$2,995/mo","1,407",CA,2805 Gingerwood Cir,1972,"$540,226",$377,92835
2,3,PalmSprings,"1866 Sandcliff Rd, Palm Springs, CA 92264",$460/month,Condo,https://www.zillow.com/homedetails/1866-Sandcliff-Rd-Palm-Springs-CA-92264/18029207_zpid/,For sale by owner,null,null,1 space,"$439,000","$2,500/mo","1,764",CA,1866 Sandcliff Rd,1966,"$498,552",$249,92264
2,2,Camarillo,"681 Arneill Rd, Camarillo, CA 93010",$477/month,Condo,https://www.zillow.com/homedetails/681-Arneill-Rd-Camarillo-CA-93010/16368387_zpid/,For sale by owner,null,null,2 spaces,"$415,000","$2,200/mo",960,CA,681 Arneill Rd,1983,"$387,355",$432,93010
2,2,GardenGrove,"9942 Central Ave APT G, Garden Grove, CA 92844",$275/month,Condo,https://www.zillow.com/homedetails/9942-Central-Ave-APT-G-Garden-Grove-CA-92844/25660446_zpid/,Condo for sale,null,null,2 spaces,"$416,900","$2,195/mo","1,084",CA,9942 Central Ave APT G,1979,"$421,481",$385,92844
2,3,LagunaWoods,"2401 Via Mariposa W UNIT 3H, Laguna Woods, CA 92637",$675/month,Condo,https://www.zillow.com/homedetails/2401-Via-Mariposa-W-UNIT-3H-Laguna-Woods-CA-92637/25674257_zpid/,Condo for sale,null,null,1 space,"$399,000","$2,500/mo","1,663",CA,2401 Via Mariposa W UNIT 3H,1970,"$399,003",$240,92637
3,2,HuntingtonBeach,"16045 Warmington Ln UNIT 75, Huntington Beach, CA 92649",No Data,Condo,https://www.zillow.com/homedetails/16045-Warmington-Ln-UNIT-75-Huntington-Beach-CA-92649/2080766249_zpid/,Condo for sale,null,null,1 space,"$305,000",null,"1,229",CA,16045 Warmington Ln UNIT 75,1980,null,$248,92649
3,3,Irvine,"12 Garzoni Aisle, Irvine, CA 92606",$391/month,Condo,https://www.zillow.com/homedetails/12-Garzoni-Aisle-Irvine-CA-92606/25741702_zpid/,Condo for sale,null,null,2 spaces,"$674,900","$3,200/mo","1,676",CA,12 Garzoni Aisle,1992,"$674,902",$403,92606
2,2,LaMesa,"5707 Baltimore Dr UNIT 27, La Mesa, CA 91942",$425/month,Condo,https://www.zillow.com/homedetails/5707-Baltimore-Dr-UNIT-27-La-Mesa-CA-91942/80275837_zpid/,Condo for sale,null,null,No Data,"$358,900","$2,050/mo","1,105",CA,5707 Baltimore Dr UNIT 27,1977,"$363,263",$325,91942
2,2,PalmSprings,"765 E Louise Dr, Palm Springs, CA 92262",$345/month,Condo,https://www.zillow.com/homedetails/765-E-Louise-Dr-Palm-Springs-CA-92262/17749181_zpid/,Condo for sale,null,null,1 space,"$325,000","$1,800/mo","1,236",CA,765 E Louise Dr,1961,"$322,341",$263,92262
3,5,Turlock,"2360 Black Oak St, Turlock, CA 95382",None,Condo,https://www.zillow.com/homedetails/2360-Black-Oak-St-Turlock-CA-95382/64691123_zpid/,Condo for sale,null,null,2 spaces,"$436,500","$2,200/mo","2,201",CA,2360 Black Oak St,2005,"$397,145",$198,95382
3,2,HuntingtonBeach,"606 Lake St APT 22, Huntington Beach, CA 92648",$416/month,Condo,https://www.zillow.com/homedetails/606-Lake-St-APT-22-Huntington-Beach-CA-92648/25734621_zpid/,Condo for sale,null,null,1 space,"$599,999","$2,900/mo","1,150",CA,606 Lake St APT 22,1989,"$600,002",$522,92648
4,3,LosAngeles,"900 W Olympic Blvd UNIT 51A, Los Angeles, CA 90015","$4,500/month",Condo,https://www.zillow.com/homedetails/900-W-Olympic-Blvd-UNIT-51A-Los-Angeles-CA-90015/119679159_zpid/,Condo for sale,null,null,No Data,"$12,000,000","$32,472/mo","6,590",CA,900 W Olympic Blvd UNIT 51A,2010,"$11,610,437","$1,821",90015
3,3,WestCovina,"1499 Westcastle, West Covina, CA 91791",$338/month,Condo,https://www.zillow.com/homedetails/1499-Westcastle-West-Covina-CA-91791/21690670_zpid/,Condo for sale,null,null,2 spaces,"$419,900","$2,400/mo","1,328",CA,1499 Westcastle,1987,"$445,275",$316,91791
2,2,SantaClarita,"18142 American Beauty Dr UNIT 1066, Santa Clarita, CA 91387",$333/month,Condo,https://www.zillow.com/homedetails/18142-American-Beauty-Dr-UNIT-1066-Santa-Clarita-CA-91387/20216771_zpid/,Condo for sale,null,null,2 spaces,"$289,000","$1,995/mo",848,CA,18142 American Beauty Dr UNIT 1066,1985,"$289,007",$341,91387
3,3,SanPedro,"2222 S Mesa St UNIT 3, San Pedro, CA 90731",$450/month,Condo,https://www.zillow.com/homedetails/2222-S-Mesa-St-UNIT-3-San-Pedro-CA-90731/2125944348_zpid/,Condo for sale,null,null,Detached Garage,"$349,000","$2,400/mo","1,987",CA,2222 S Mesa St UNIT 3,1990,"$353,503",$176,90731
3,2,Dublin,"4717 Perugia St, Dublin, CA 94568",$404/month,Condo,https://www.zillow.com/homedetails/4717-Perugia-St-Dublin-CA-94568/82843339_zpid/,Condo for sale,null,null,2 spaces,"$668,000","$3,000/mo","1,512",CA,4717 Perugia St,2007,"$673,622",$442,94568
2,2,PalmDesert,"72861 El Paseo #504, Palm Desert, CA 92260",$595/month,Condo,https://www.zillow.com/homedetails/72861-El-Paseo-504-Palm-Desert-CA-92260/18099554_zpid/,Condo for sale,null,null,1 space,"$425,000","$2,500/mo","1,351",CA,72861 El Paseo #504,1962,"$419,704",$315,92260
2,3,SanDiego,"227 50th St APT 14, San Diego, CA 92102",$380/month,Condo,https://www.zillow.com/homedetails/227-50th-St-APT-14-San-Diego-CA-92102/60552260_zpid/,Condo for sale,null,null,2 spaces,"$249,900","$1,850/mo",792,CA,227 50th St APT 14,1987,"$253,549",$316,92102
2,2,SanDiego,"8085 Caminito De Pizza UNIT J, San Diego, CA 92108",$374/month,Condo,https://www.zillow.com/homedetails/8085-Caminito-De-Pizza-UNIT-J-San-Diego-CA-92108/16946271_zpid/,Condo for sale,null,null,1 space,"$395,000","$2,150/mo","1,020",CA,8085 Caminito De Pizza UNIT J,1975,"$395,002",$387,92108
2,2,LosAngeles,"8800 Cedros Ave APT 212, Los Angeles, CA 91402",$360/month,Condo,https://www.zillow.com/homedetails/8800-Cedros-Ave-APT-212-Los-Angeles-CA-91402/20134289_zpid/,Condo for sale,null,null,2 spaces,"$309,000","$2,000/mo","1,002",CA,8800 Cedros Ave APT 212,1977,"$311,693",$308,91402
4,4,Irvine,"198 Capricorn, Irvine, CA 92618",$195/month,Condo,https://www.zillow.com/homedetails/198-Capricorn-Irvine-CA-92618/246153747_zpid/,Condo for sale,null,null,2 spaces,"$840,000","$3,550/mo","2,076",CA,198 Capricorn,2017,"$840,006",$405,92618
3,3,GoldRiver,"11303 Gold Country Blvd, Gold River, CA 95670",$473/month,Condo,https://www.zillow.com/homedetails/11303-Gold-Country-Blvd-Gold-River-CA-95670/25870059_zpid/,Condo for sale,null,null,2 spaces,"$399,900","$2,200/mo","2,044",CA,11303 Gold Country Blvd,1987,"$402,899",$196,95670
2,2,SantaAna,"3720 S Bear St UNIT H, Santa Ana, CA 92704",$478/month,Condo,https://www.zillow.com/homedetails/3720-S-Bear-St-UNIT-H-Santa-Ana-CA-92704/2081529205_zpid/,Condo for sale,null,null,2 spaces,"$300,000",null,"1,157",CA,3720 S Bear St UNIT H,1984,null,$259,92704
2,3,Lodi,"411 Evergreen Dr, Lodi, CA 95242",None,Condo,https://www.zillow.com/homedetails/411-Evergreen-Dr-Lodi-CA-95242/15260583_zpid/,Condo for sale,null,null,2 spaces,"$450,000","$2,300/mo","1,817",CA,411 Evergreen Dr,1988,"$470,150",$248,95242
2,2,Emeryville,"3801 San Pablo Ave APT 308, Emeryville, CA 94608",$542/month,Condo,https://www.zillow.com/homedetails/3801-San-Pablo-Ave-APT-308-Emeryville-CA-94608/89032026_zpid/,Condo for sale,null,null,2 spaces,"$341,000","$2,650/mo",831,CA,3801 San Pablo Ave APT 308,2009,"$365,733",$410,94608
1,1,Pittsburg,"1103 Lakeview Cir, Pittsburg, CA 94565",$352/month,Condo,https://www.zillow.com/homedetails/1103-Lakeview-Cir-Pittsburg-CA-94565/72547600_zpid/,Condo for sale,null,null,1 space,"$187,500",null,527,CA,1103 Lakeview Cir,1989,null,$356,94565
2,3,Oxnard,"518 E Bard Rd, Oxnard, CA 93033",$290/month,Condo,https://www.zillow.com/homedetails/518-E-Bard-Rd-Oxnard-CA-93033/16408206_zpid/,Condo for sale,null,null,2 spaces,"$390,000","$2,515/mo","1,344",CA,518 E Bard Rd,1981,"$390,001",$290,93033
2,4,Galt,"133 Sterling Oak Dr, Galt, CA 95632",None,Condo,https://www.zillow.com/homedetails/133-Sterling-Oak-Dr-Galt-CA-95632/25953761_zpid/,Condo for sale,null,null,3 spaces,"$395,000","$2,000/mo","1,723",CA,133 Sterling Oak Dr,1993,"$405,501",$229,95632
1,Studio,LosAngeles,"18645 Hatteras St UNIT 185, Los Angeles, CA 91356",$373/month,Condo,https://www.zillow.com/homedetails/18645-Hatteras-St-UNIT-185-Los-Angeles-CA-91356/19933863_zpid/,Condo for sale,null,null,1 space,"$244,900","$1,600/mo",472,CA,18645 Hatteras St UNIT 185,1973,"$244,900",$519,91356
3,3,Irvine,"76 Canopy, Irvine, CA 92603",$94/month,Condo,https://www.zillow.com/homedetails/76-Canopy-Irvine-CA-92603/63118258_zpid/,Condo for sale,null,null,2 spaces,"$998,000","$3,680/mo","2,009",CA,76 Canopy,2003,"$878,229",$497,92603
2,3,SantaAna,"1001 W Macarthur Blvd UNIT 45, Santa Ana, CA 92707",$374/month,Condo,https://www.zillow.com/homedetails/1001-W-Macarthur-Blvd-UNIT-45-Santa-Ana-CA-92707/25726072_zpid/,Condo for sale,null,null,1 space,"$420,000","$2,350/mo","1,118",CA,1001 W Macarthur Blvd UNIT 45,1970,"$424,544",$376,92707
3,3,LosAngeles,"3968 Inglewood Blvd APT 2, Los Angeles, CA 90066",$414/month,Condo,https://www.zillow.com/homedetails/3968-Inglewood-Blvd-APT-2-Los-Angeles-CA-90066/20437173_zpid/,Condo for sale,null,null,2 spaces,"$800,000","$3,500/mo","1,617",CA,3968 Inglewood Blvd APT 2,1981,"$818,935",$495,90066
2,3,DanaPoint,"24035 Vista Corona, Dana Point, CA 92629",$480/month,Condo,https://www.zillow.com/homedetails/24035-Vista-Corona-Dana-Point-CA-92629/25701092_zpid/,Condo for sale,null,null,1 space,"$549,000","$3,000/mo","1,326",CA,24035 Vista Corona,1974,"$549,002",$414,92629
3,3,Corona,"3291 Walkenridge Dr, Corona, CA 92881",$81/month,Condo,https://www.zillow.com/homedetails/3291-Walkenridge-Dr-Corona-CA-92881/17768151_zpid/,Condo for sale,null,null,4 spaces,"$495,000","$2,400/mo","1,707",CA,3291 Walkenridge Dr,1996,"$456,150",$290,92881
2,2,LagunaWoods,"163 Avenida Majorca #P, Laguna Woods, CA 92637",$602/month,Cooperative,https://www.zillow.com/homedetails/163-Avenida-Majorca-P-Laguna-Woods-CA-92637/2080398842_zpid/,Co-op for sale,null,null,1 space,"$182,900",null,"1,009",CA,163 Avenida Majorca #P,1965,null,$181,92637
1,2,SanFrancisco,"4470-4472 24th St, San Francisco, CA 94114",No Data,Condo,https://www.zillow.com/homedetails/4470-4472-24th-St-San-Francisco-CA-94114/2080270843_zpid/,Condo for sale,null,null,Attached Garage,"$1,200,000",null,"2,066",CA,4470-4472 24th St,1965,null,$581,94114
2,2,LongBeach,"250 Linden Ave #19, Long Beach, CA 90802",$270/month,Condo,https://www.zillow.com/homedetails/250-Linden-Ave-19-Long-Beach-CA-90802/21240868_zpid/,Condo for sale,null,null,1 space,"$379,000","$1,950/mo",760,CA,250 Linden Ave #19,1964,"$379,001",$499,90802
2,3,SanDiego,"1311 La Palma St UNIT 6, San Diego, CA 92109",$750/month,Condo,https://www.zillow.com/homedetails/1311-La-Palma-St-UNIT-6-San-Diego-CA-92109/16921406_zpid/,Condo for sale,null,null,1 space,"$489,000","$2,495/mo","1,200",CA,1311 La Palma St UNIT 6,1969,"$489,087",$408,92109
4,4,Galt,"1125 Vauxhall Ave, Galt, CA 95632",None,Condo,https://www.zillow.com/homedetails/1125-Vauxhall-Ave-Galt-CA-95632/63137049_zpid/,Condo for sale,null,null,3 spaces,"$649,000","$2,503/mo","3,746",CA,1125 Vauxhall Ave,2005,"$651,545",$173,95632
2,3,Oakland,"4144 Manila Ave, Oakland, CA 94609",$325/month,Condo,https://www.zillow.com/homedetails/4144-Manila-Ave-Oakland-CA-94609/2080271340_zpid/,Condo for sale,null,null,No Data,"$1,399,000",null,"2,256",CA,4144 Manila Ave,1918,null,$620,94609
1,1,SantaMonica,"2034 5th St APT A, Santa Monica, CA 90405",$200/month,Condo,https://www.zillow.com/homedetails/2034-5th-St-APT-A-Santa-Monica-CA-90405/2080310641_zpid/,Condo for sale,null,null,1 space,"$599,000",null,620,CA,2034 5th St APT A,1950,null,$966,90405
2,3,LaJolla,"2259 Caminito Preciosa Sur, La Jolla, CA 92037",$867/month,Condo,https://www.zillow.com/homedetails/2259-Caminito-Preciosa-Sur-La-Jolla-CA-92037/16857539_zpid/,Condo for sale,null,null,2 spaces,"$1,000,000","$3,995/mo","1,700",CA,2259 Caminito Preciosa Sur,1972,"$1,065,009",$588,92037
2,3,SanDiego,"2722 Casey St, San Diego, CA 92139",$325/month,Condo,https://www.zillow.com/homedetails/2722-Casey-St-San-Diego-CA-92139/52521450_zpid/,Condo for sale,null,null,2 spaces,"$399,990","$2,295/mo","1,222",CA,2722 Casey St,1980,"$381,228",$327,92139
2,3,NorthHighlands,"7032 Cantel Way, North Highlands, CA 95660",None,Condo,https://www.zillow.com/homedetails/7032-Cantel-Way-North-Highlands-CA-95660/25959599_zpid/,Condo for sale,null,null,1 space,"$299,000","$1,750/mo","1,552",CA,7032 Cantel Way,1957,"$313,423",$193,95660
1,1,SanDiego,"3796 Alabama St UNIT A103, San Diego, CA 92104",$255/month,Condo,https://www.zillow.com/homedetails/3796-Alabama-St-UNIT-A103-San-Diego-CA-92104/2092079253_zpid/,Condo for sale,null,null,1 space,"$179,900","$1,450/mo",378,CA,3796 Alabama St UNIT A103,1981,"$183,979",$476,92104
2,2,LagunaWoods,"3140 Via Vis UNIT A, Laguna Woods, CA 92637",$662/month,Condo,https://www.zillow.com/homedetails/3140-Via-Vis-UNIT-A-Laguna-Woods-CA-92637/25684177_zpid/,Condo for sale,null,null,2 spaces,"$699,999","$2,250/mo","1,198",CA,3140 Via Vis UNIT A,1972,"$700,001",$584,92637
2,2,Ventura,"3700 Dean Dr UNIT 1208, Ventura, CA 93003",$386/month,Condo,https://www.zillow.com/homedetails/3700-Dean-Dr-UNIT-1208-Ventura-CA-93003/16331297_zpid/,Condo for sale,null,null,1 space,"$364,500","$2,100/mo","1,169",CA,3700 Dean Dr UNIT 1208,1965,"$364,501",$312,93003
2,2,LosAngeles,"2344 Fletcher Dr APT 311, Los Angeles, CA 90039",$450/month,Condo,https://www.zillow.com/homedetails/2344-Fletcher-Dr-APT-311-Los-Angeles-CA-90039/20752104_zpid/,Condo for sale,null,null,2 spaces,"$595,000","$2,950/mo","1,182",CA,2344 Fletcher Dr APT 311,1979,"$602,727",$503,90039
1,2,SanFrancisco,"4470-4472 24th St, San Francisco, CA 94114",No Data,Condo,https://www.zillow.com/homedetails/4470-4472-24th-St-San-Francisco-CA-94114/2080270843_zpid/,Condo for sale,null,null,Attached Garage,"$1,200,000",null,"2,066",CA,4470-4472 24th St,1965,null,$581,94114
2,2,LagunaWoods,"163 Avenida Majorca #P, Laguna Woods, CA 92637",$602/month,Cooperative,https://www.zillow.com/homedetails/163-Avenida-Majorca-P-Laguna-Woods-CA-92637/2080398842_zpid/,Co-op for sale,null,null,1 space,"$182,900",null,"1,009",CA,163 Avenida Majorca #P,1965,null,$181,92637
2,2,ChinoHills,"13115 Glen Ct #81, Chino Hills, CA 91709",$355/month,Condo,https://www.zillow.com/homedetails/13115-Glen-Ct-81-Chino-Hills-CA-91709/17550330_zpid/,Condo for sale,null,null,2 spaces,"$389,990","$1,800/mo",954,CA,13115 Glen Ct #81,1984,"$392,937",$409,91709
2,3,SanDiego,"1311 La Palma St UNIT 6, San Diego, CA 92109",$750/month,Condo,https://www.zillow.com/homedetails/1311-La-Palma-St-UNIT-6-San-Diego-CA-92109/16921406_zpid/,Condo for sale,null,null,1 space,"$489,000","$2,495/mo","1,200",CA,1311 La Palma St UNIT 6,1969,"$489,087",$408,92109
