Bath,Bed,City,Full_address,HOA,House_type,House_website,Listing_type,Lot,Lot_conversion_to_sqft,Parking,Price,Rent_zestimate,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
--,Studio,Stockton,"703 Astor St, Stockton, CA 95210",null,Multi Family,https://www.zillow.com/homedetails/703-Astor-St-Stockton-CA-95210/15292007_zpid/,Apartment for sale,null,null,Carport,"$399,000","$1,200/mo","2,960",CA,703 Astor St,1971,"$397,996",$135,95210
4,12,LongBeach,"1330 Walnut Ave #D, Long Beach, CA 90813",null,Multi Family,https://www.zillow.com/homedetails/1330-Walnut-Ave-D-Long-Beach-CA-90813/21228216_zpid/,Apartment for sale,null,null,6 spaces,"$1,350,000","$2,200/mo","4,212",CA,1330 Walnut Ave #D,1970,"$1,350,004",$321,90813
2,4,LosAngeles,"10318 S Normandie Ave, Los Angeles, CA 90044",null,Multi Family,https://www.zillow.com/homedetails/10318-S-Normandie-Ave-Los-Angeles-CA-90044/20964758_zpid/,Apartment for sale,null,null,2 spaces,"$675,000","$2,800/mo",2,CA,10318 S Normandie Ave,1997,"$677,807","$337,500",90044
--,2,Calexico,"711 711 1/2 2nd Rd, Calexico, CA 92231",null,Multi Family,https://www.zillow.com/homedetails/711-711-1-2-2nd-Rd-Calexico-CA-92231/2080458413_zpid/,Apartment for sale,null,null,No Data,"$200,000",null,880,CA,711 711 1/2 2nd Rd,1956,null,$227,92231
3,3,Whittier,"7917 Newlin Ave, Whittier, CA 90602",null,Multi Family,https://www.zillow.com/homedetails/7917-Newlin-Ave-Whittier-CA-90602/21428569_zpid/,Apartment for sale,null,null,3 spaces,"$675,000","$2,500/mo","1,612",CA,7917 Newlin Ave,1948,"$675,397",$419,90602
4,6,WestHollywood,"1017 N La Jolla Ave, West Hollywood, CA 90046",null,Multi Family,https://www.zillow.com/homedetails/1017-N-La-Jolla-Ave-West-Hollywood-CA-90046/20787804_zpid/,Apartment for sale,null,null,2 spaces,"$2,250,000","$3,170/mo","3,510",CA,1017 N La Jolla Ave,1927,"$2,250,006",$641,90046
3,Studio,Susanville,"470-570 Eternal Spring Way, Susanville, CA 96130",null,Multi Family,https://www.zillow.com/homedetails/470-570-Eternal-Spring-Way-Susanville-CA-96130/19113746_zpid/,Apartment for sale,null,null,No Data,"$139,000",null,"1,480",CA,470-570 Eternal Spring Way,1974,null,$94,96130
4,5,Azusa,"200 N Pasadena Ave, Azusa, CA 91702",null,Multi Family,https://www.zillow.com/homedetails/200-N-Pasadena-Ave-Azusa-CA-91702/21627037_zpid/,Apartment for sale,null,null,6 spaces,"$925,000","$3,000/mo","2,261",CA,200 N Pasadena Ave,1948,"$925,778",$409,91702
2,2,Antioch,"504 E St, Antioch, CA 94509",null,Multi Family,https://www.zillow.com/homedetails/504-E-St-Antioch-CA-94509/18306207_zpid/,Apartment for sale,null,null,No Data,"$395,000","$2,475/mo","1,608",CA,504 E St,1938,"$395,741",$246,94509
4,8,Fresno,"3319 E Fairmont Ave, Fresno, CA 93726",null,Multi Family,https://www.zillow.com/homedetails/3319-E-Fairmont-Ave-Fresno-CA-93726/82859753_zpid/,Apartment for sale,null,null,Carport,"$500,000",$980/mo,"3,240",CA,3319 E Fairmont Ave,1966,"$500,011",$154,93726
3,5,BaldwinPark,"3667 Maine Ave, Baldwin Park, CA 91706",None,Multi Family,https://www.zillow.com/homedetails/3667-Maine-Ave-Baldwin-Park-CA-91706/21602593_zpid/,Apartment for sale,null,null,6 spaces,"$848,000","$2,800/mo","2,096",CA,3667 Maine Ave,1990,"$860,144",$405,91706
2,5,Hawthorne,"4091 W Rosecrans Ave, Hawthorne, CA 90250",null,Multi Family,https://www.zillow.com/homedetails/4091-W-Rosecrans-Ave-Hawthorne-CA-90250/20365383_zpid/,Apartment for sale,null,null,2 spaces,"$1,099,000","$2,350/mo","2,802",CA,4091 W Rosecrans Ave,1955,"$1,100,611",$392,90250
--,Studio,Bakersfield,"5711 Fairfax Rd, Bakersfield, CA 93306",null,Multi Family,https://www.zillow.com/homedetails/5711-Fairfax-Rd-Bakersfield-CA-93306/19026341_zpid/,Apartment for sale,null,null,4 spaces,"$565,000",$850/mo,"4,688",CA,5711 Fairfax Rd,1989,"$559,401",$121,93306
8,13,BigBearLake,"1352 Club View Dr, Big Bear Lake, CA 92315",None,Multi Family,https://www.zillow.com/homedetails/1352-Club-View-Dr-Big-Bear-Lake-CA-92315/17386428_zpid/,Apartment for sale,null,null,24 spaces,"$2,599,888","$1,795/mo","10,156",CA,1352 Club View Dr,1993,"$2,476,567",$256,92315
4,4,SealBeach,"1311 Electric Ave, Seal Beach, CA 90740",null,Multi Family,https://www.zillow.com/homedetails/1311-Electric-Ave-Seal-Beach-CA-90740/25132644_zpid/,For sale by owner,null,null,2 spaces,"$1,395,000","$2,495/mo","1,732",CA,1311 Electric Ave,1954,"$1,180,043",$805,90740
2,4,Chino,"13231 10th St, Chino, CA 91710",None,Multi Family,https://www.zillow.com/homedetails/13231-10th-St-Chino-CA-91710/17548350_zpid/,Apartment for sale,null,null,No Data,"$609,900","$1,650/mo","1,768",CA,13231 10th St,1951,"$610,211",$345,91710
2,4,SanJacinto,"133 N Algona Ave, San Jacinto, CA 92583",null,Multi Family,https://www.zillow.com/homedetails/133-N-Algona-Ave-San-Jacinto-CA-92583/2083681315_zpid/,Apartment for sale,null,null,No Data,"$275,000","$1,600/mo","1,400",CA,133 N Algona Ave,1961,"$276,837",$196,92583
2,4,Hawthorne,"11634 Cedar Ave, Hawthorne, CA 90250",null,Multi Family,https://www.zillow.com/homedetails/11634-Cedar-Ave-Hawthorne-CA-90250/20351044_zpid/,Apartment for sale,null,null,2 spaces,"$675,000","$2,730/mo","1,440",CA,11634 Cedar Ave,1962,"$676,158",$469,90250
2,4,SanFrancisco,"1558 1560 Clay St, San Francisco, CA 94109",null,Multi Family,https://www.zillow.com/homedetails/1558-1560-Clay-St-San-Francisco-CA-94109/2081081962_zpid/,Apartment for sale,null,null,No Data,"$1,680,000",null,"2,266",CA,1558 1560 Clay St,1908,null,$741,94109
2,6,Ridgecrest,"912 E California Ave, Ridgecrest, CA 93555",None,Multi Family,https://www.zillow.com/homedetails/912-E-California-Ave-Ridgecrest-CA-93555/18984692_zpid/,Apartment for sale,null,null,2 spaces,"$200,000",$895/mo,"1,976",CA,912 E California Ave,1985,"$200,092",$101,93555
2,3,PointReyesStation,"451 Mesa Rd, Point Reyes Station, CA 94956",None,Multi Family,https://www.zillow.com/homedetails/451-Mesa-Rd-Point-Reyes-Station-CA-94956/80749870_zpid/,For sale by owner,null,null,10 spaces,"$1,500,000","$2,495/mo","1,720",CA,451 Mesa Rd,1942,"$1,290,917",$872,94956
2,4,Bakersfield,"2327 Wilshire Aly APT A, Bakersfield, CA 93305",None,Multi Family,https://www.zillow.com/homedetails/2327-Wilshire-Aly-APT-A-Bakersfield-CA-93305/2117423618_zpid/,Apartment for sale,null,null,4 spaces,"$230,000",$750/mo,"1,860",CA,2327 Wilshire Aly APT A,1983,"$230,001",$124,93305
4,5,CathedralCity,"28375 Avenida La Paz, Cathedral City, CA 92234",null,Multi Family,https://www.zillow.com/homedetails/28375-Avenida-La-Paz-Cathedral-City-CA-92234/2090545602_zpid/,Apartment for sale,null,null,4 spaces,"$459,900","$1,650/mo","2,092",CA,28375 Avenida La Paz,2000,"$452,628",$220,92234
2,3,SanRafael,"46 Mooring Rd, San Rafael, CA 94901",null,Multi Family,https://www.zillow.com/homedetails/46-Mooring-Rd-San-Rafael-CA-94901/80737707_zpid/,Apartment for sale,null,null,No Data,"$1,549,000","$8,225/mo","5,080",CA,46 Mooring Rd,1942,"$1,551,746",$305,94901
4,6,Mendota,"1716 6th St, Mendota, CA 93640",null,Multi Family,https://www.zillow.com/homedetails/1716-6th-St-Mendota-CA-93640/82853380_zpid/,Apartment for sale,null,null,No Data,"$219,000",$895/mo,"2,180",CA,1716 6th St,1957,"$219,001",$100,93640
3,3,SanDiego,"5846-5848 Adelaide Ave, San Diego, CA 92115",null,Multi Family,https://www.zillow.com/homedetails/5846-5848-Adelaide-Ave-San-Diego-CA-92115/2080302615_zpid/,Apartment for sale,null,null,No Data,"$799,900",null,--,CA,5846-5848 Adelaide Ave,1950,null,No Data,92115
