Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
,"$1,228,000+","Terraces Plan 1 Plan, Nuevo",Terraces Plan 1 Plan,Nuevo,null,null,2,3,"1,268",No Data,null,Townhouse,2021,"Garage - Attached, ",null,null,null,$968,https://www.zillow.com/community/nuevo/2087728953_zpid/
,"$859,990+","Plan 1979 Modeled Plan, Atherton Place",Plan 1979 Modeled Plan,AthertonPlace,null,null,4,4,"1,979",No Data,null,Townhouse,2021,No Data,null,null,null,$435,https://www.zillow.com/community/atherton-place/2076951132_zpid/
,"$905,880+","RESIDENCE THREE Plan, Auburn Grove",RESIDENCE THREE Plan,AuburnGrove,null,null,4,4,"1,982",No Data,null,Townhouse,2021,No Data,null,null,null,$457,https://www.zillow.com/community/auburn-grove/2073668004_zpid/
,"$927,880+","RESIDENCE TWO X Plan, The Preserve : Ridgeview",RESIDENCE TWO X Plan,ThePreserve:Ridgeview,null,null,3,2,"1,675",No Data,null,Townhouse,2021,No Data,null,null,null,$554,https://www.zillow.com/community/preserve-ridgeview/2077849515_zpid/
,"$992,600+","Terra Plan, Elements at ColdStream",Terra Plan,ElementsatColdStream,null,null,3,3,"1,760",No Data,null,Townhouse,2021,"Garage - Attached, ",$338 monthly,null,null,$564,https://www.zillow.com/community/elements-at-coldstream/2079224126_zpid/
,"$1,298,000","128 Ada Ave APT 20, Mountain View, CA 94043",128 Ada Ave APT 20,MountainView,CA,94043,2,3,"1,353",919 sqft,919.0,Townhouse,1990,Garage - Attached,$499 monthly,"$1,376,666","$3,850/mo",$959,https://www.zillow.com/homedetails/128-Ada-Ave-APT-20-Mountain-View-CA-94043/19518056_zpid/
VILLA REAL ESTATE,"$1,020,000","3481 Windspun Dr, Huntington Beach, CA 92649",3481 Windspun Dr,HuntingtonBeach,CA,92649,3,3,"1,826","1,528 sqft",1528.0,Townhouse,1977,"Garage, Garage - Single Door",$584 monthly,"$1,020,108","$3,900/mo",$559,https://www.zillow.com/homedetails/3481-Windspun-Dr-Huntington-Beach-CA-92649/25302000_zpid/
,"$328,990+","Plan 4B Plan, Mystique",Plan 4B Plan,Mystique,null,null,2,3,"1,326",No Data,null,Townhouse,2021,"Garage - Attached, ",$295 monthly,null,null,$248,https://www.zillow.com/community/mystique/2081448039_zpid/
,"$610,000+","Bella Lago - Residence 2 Plan, Oakwood Shores",Bella Lago - Residence 2 Plan,OakwoodShores,null,null,4,4,"3,245",No Data,null,Townhouse,2021,No Data,null,null,null,$188,https://www.zillow.com/community/oakwood-shores/2079255628_zpid/
,"$723,000+","Plan 1 Plan, Copperleaf at IronRidge",Plan 1 Plan,CopperleafatIronRidge,null,null,2,3,"1,195",No Data,null,Townhouse,2021,No Data,null,null,null,$605,https://www.zillow.com/community/copperleaf-at-ironridge/2071949794_zpid/
NOURMAND & ASSOCIATES-HW,"$2,149,000","2618 Montana Ave #1, Santa Monica, CA 90403",2618 Montana Ave #1,SantaMonica,CA,90403,3,3,"2,274","7,195 sqft",7195.0,Townhouse,1985,"Built-In Storage, Detached Carport, Garage, Garage - Two Door, Tandem, Private",$300 monthly,"$2,163,855","$10,096/mo",$945,https://www.zillow.com/homedetails/2618-Montana-Ave-1-Santa-Monica-CA-90403/20469712_zpid/
COMPASS,"$699,900","3137 Dega Pl, Carlsbad, CA 92010",3137 Dega Pl,Carlsbad,CA,92010,3,2,"1,438",No Data,null,Townhouse,2018,Garage - Attached,$395 monthly,"$716,337","$3,000/mo",$487,https://www.zillow.com/homedetails/3137-Dega-Pl-Carlsbad-CA-92010/250194535_zpid/
KELLER WILLIAMS LA JOLLA,"$650,000","1568 Corte Barcelona #1, Chula Vista, CA 91913",1568 Corte Barcelona #1,ChulaVista,CA,91913,6,4,"2,303",No Data,null,Townhouse,2012,Garage,$232 monthly,"$662,821","$2,800/mo",$282,https://www.zillow.com/homedetails/1568-Corte-Barcelona-1-Chula-Vista-CA-91913/114450506_zpid/
,"$597,380+","Residence 1896 Plan, Veranda at Day Creek Square",Residence 1896 Plan,VerandaatDayCreekSquare,null,null,3,3,"1,896",No Data,null,Townhouse,2021,No Data,null,null,null,$315,https://www.zillow.com/community/veranda-at-day-creek-square/2077163958_zpid/
,"$1,349,000+","Plan Two Plan, Catalina",Plan Two Plan,Catalina,null,null,3,4,"1,899",No Data,null,Townhouse,2021,No Data,null,null,null,$710,https://www.zillow.com/community/catalina/2080139920_zpid/
,"$1,489,000","15400 Winchester Blvd APT 49, Los Gatos, CA 95030",15400 Winchester Blvd APT 49,LosGatos,CA,95030,3,3,"1,800","1,899 sqft",1899.0,Townhouse,1972,Garage - Attached,$475 monthly,"$1,560,452","$3,850/mo",$827,https://www.zillow.com/homedetails/15400-Winchester-Blvd-APT-49-Los-Gatos-CA-95030/19679774_zpid/
,"$675,000","38618 Royal Ann Cmn, Fremont, CA 94536",38618 Royal Ann Cmn,Fremont,CA,94536,3,2,"1,180","1,020 sqft",1020.0,Townhouse,1971,Carport,$315 monthly,"$694,999","$2,800/mo",$572,https://www.zillow.com/homedetails/38618-Royal-Ann-Cmn-Fremont-CA-94536/25017377_zpid/
,"$773,900+","Residence 3 Plan, Pacific Village : The Promenade",Residence 3 Plan,PacificVillage:ThePromenade,null,null,3,4,"1,940",No Data,null,Townhouse,2021,No Data,null,null,null,$399,https://www.zillow.com/community/pacific-village-promenade/2082444744_zpid/
DYNASTY R.E. INC.,"$498,000","4502 Lubbock Dr APT D, Simi Valley, CA 93063",4502 Lubbock Dr APT D,SimiValley,CA,93063,3,2,"1,397","3,484 sqft",3484.0,Townhouse,1980,Assigned,$430 monthly,"$489,559","$2,650/mo",$356,https://www.zillow.com/homedetails/4502-Lubbock-Dr-APT-D-Simi-Valley-CA-93063/2089053738_zpid/
LOU EDWARDS FINANCIAL,"$730,000","107 Trailblaze, Irvine, CA 92618",107 Trailblaze,Irvine,CA,92618,2,2,"1,369",No Data,null,Townhouse,2017,"Garage, Shared Driveway",$339 monthly,"$739,119",null,$533,https://www.zillow.com/homedetails/107-Trailblaze-Irvine-CA-92618/325857227_zpid/
RODEO REALTY,"$749,000","29607 Windsong Ln, Agoura Hills, CA 91301",29607 Windsong Ln,AgouraHills,CA,91301,3,3,"1,923","1,755 sqft",1755.0,Townhouse,1983,Direct Access,$252 monthly,"$773,235","$3,400/mo",$389,https://www.zillow.com/homedetails/29607-Windsong-Ln-Agoura-Hills-CA-91301/19887416_zpid/
,"$649,888","2034 Lunder Ct, San Jose, CA 95131",2034 Lunder Ct,SanJose,CA,95131,2,1,858,"1,550 sqft",1550.0,Townhouse,1977,"Garage - Detached, ",$292 monthly,"$675,951","$2,500/mo",$757,https://www.zillow.com/homedetails/2034-Lunder-Ct-San-Jose-CA-95131/19566105_zpid/
,"$639,950","2053 E San Antonio St, San Jose, CA 95116",2053 E San Antonio St,SanJose,CA,95116,3,3,"1,210",810 sqft,810.0,Townhouse,1998,Garage - Detached,$371 monthly,"$666,430","$3,000/mo",$529,https://www.zillow.com/homedetails/2053-E-San-Antonio-St-San-Jose-CA-95116/19721538_zpid/
,"$749,000","19 Picasso Ct, Pleasant Hill, CA 94523",19 Picasso Ct,PleasantHill,CA,94523,3,3,"1,676","1,868 sqft",1868.0,Townhouse,2002,Garage - Attached,$323 monthly,"$749,006","$3,400/mo",$447,https://www.zillow.com/homedetails/19-Picasso-Ct-Pleasant-Hill-CA-94523/59399469_zpid/
REDFIN CORPORATION,"$1,199,000","1338 Harvard St APT B, Santa Monica, CA 90404",1338 Harvard St APT B,SantaMonica,CA,90404,3,3,"1,598","5,614 sqft",5614.0,Townhouse,1978,"Assigned, Gated, Parking Space, Underground",$325 monthly,"$1,242,606","$4,300/mo",$750,https://www.zillow.com/homedetails/1338-Harvard-St-APT-B-Santa-Monica-CA-90404/20470167_zpid/
,"$1,275,000","1311 Wayne Way, San Mateo, CA 94403",1311 Wayne Way,SanMateo,CA,94403,2,3,"1,540",0.73 Acres,31798.8,Townhouse,2003,"Garage - Attached, ",$282 monthly,"$1,334,499","$3,990/mo",$828,https://www.zillow.com/homedetails/1311-Wayne-Way-San-Mateo-CA-94403/63132162_zpid/
COLDWELL BANKER REALTY,"$888,688","11145 Sunshine Ter #101, Studio City, CA 91604",11145 Sunshine Ter #101,StudioCity,CA,91604,3,3,"2,200","12,270 sqft",12270.0,Townhouse,2009,Garage - Attached,$500 monthly,"$3,900/mo",null,$404,https://www.zillow.com/homedetails/11145-Sunshine-Ter-101-Studio-City-CA-91604/134850450_zpid/
EXP REALTY OF CALIFORNIA INC,"$739,250","4036 Camino Calma, San Diego, CA 92122",4036 Camino Calma,SanDiego,CA,92122,3,2,"1,354",No Data,null,Townhouse,1972,"Carport, Driveway",$342 monthly,"$761,921","$2,995/mo",$546,https://www.zillow.com/homedetails/4036-Camino-Calma-San-Diego-CA-92122/16846786_zpid/
,"$315,000","1800 San Jose Dr, Antioch, CA 94509",1800 San Jose Dr,Antioch,CA,94509,2,1,955,"1,440 sqft",1440.0,Townhouse,1974,"Carport, Uncovered Parking Space",$335 monthly,"$334,687","$2,195/mo",$330,https://www.zillow.com/homedetails/1800-San-Jose-Dr-Antioch-CA-94509/18319811_zpid/
,"$445,000","560 Santa Alicia Dr, Rohnert Park, CA 94928",560 Santa Alicia Dr,RohnertPark,CA,94928,3,2,"1,360",880 sqft,880.0,Townhouse,1973,"Covered, Guest, Permit Required, RV Possible, RV Storage, Unassigned, Uncovered Parking Space",$350 monthly,"$472,874","$2,495/mo",$327,https://www.zillow.com/homedetails/560-Santa-Alicia-Dr-Rohnert-Park-CA-94928/15839862_zpid/
,"$554,999","143 Cypress Grove Ct, Marina, CA 93933",143 Cypress Grove Ct,Marina,CA,93933,2,3,"1,414","1,463 sqft",1463.0,Townhouse,1981,Garage - Attached,$425 monthly,"$564,457","$2,850/mo",$393,https://www.zillow.com/homedetails/143-Cypress-Grove-Ct-Marina-CA-93933/19358324_zpid/
,"$554,999","143 Cypress Grove Ct, Marina, CA 93933",143 Cypress Grove Ct,Marina,CA,93933,2,3,"1,414","1,463 sqft",1463.0,Townhouse,1981,Garage - Attached,$425 monthly,"$564,457","$2,850/mo",$393,https://www.zillow.com/homedetails/143-Cypress-Grove-Ct-Marina-CA-93933/19358324_zpid/
,"$975,000","807 Gaspar Vis, San Jose, CA 95126",807 Gaspar Vis,SanJose,CA,95126,2,3,"1,343","1,036 sqft",1036.0,Townhouse,2007,Garage - Attached,$276 monthly,"$1,031,625","$3,200/mo",$726,https://www.zillow.com/homedetails/807-Gaspar-Vis-San-Jose-CA-95126/82948056_zpid/
HYTHE REALTY INC,"$515,000","558 Pistol Creek Ct, San Dimas, CA 91773",558 Pistol Creek Ct,SanDimas,CA,91773,2,3,"1,263","1,319 sqft",1319.0,Townhouse,1981,"Garage Faces Front, Garage - Two Door, RV Access/Parking",$396 monthly,"$536,259","$2,500/mo",$408,https://www.zillow.com/homedetails/558-Pistol-Creek-Ct-San-Dimas-CA-91773/21527979_zpid/
"THOMPSON TEAM REAL ESTATE, INC.","$724,900","25114 Narbonne Ave #A, Lomita, CA 90717",25114 Narbonne Ave #A,Lomita,CA,90717,3,3,"1,500","1,498 sqft",1498.0,Townhouse,2018,"Direct Access, Garage, Guest, Shared Driveway",$333 monthly,"$761,185",null,$483,https://www.zillow.com/homedetails/25114-Narbonne-Ave-A-Lomita-CA-90717/325800118_zpid/
,"$604,990+","Residence 1538 Plan, Solara at Skyline",Residence 1538 Plan,SolaraatSkyline,null,null,3,3,"1,538",No Data,null,Townhouse,2021,No Data,null,null,null,$393,https://www.zillow.com/community/solara-at-skyline/2082357013_zpid/
,"$560,490+","Residence 3 Plan, River Village : Concord",Residence 3 Plan,RiverVillage:Concord,null,null,3,3,"1,602",No Data,null,Townhouse,2021,No Data,null,null,null,$350,https://www.zillow.com/community/river-village-concord/2076858746_zpid/
,"$1,460,995+","Verbena Plan, Parkside at Tarob Court",Verbena Plan,ParksideatTarobCourt,null,null,3,3,"1,979",No Data,null,Townhouse,2021,No Data,null,null,null,$738,https://www.zillow.com/community/parkside-at-tarob-court/2078462625_zpid/
,"$560,000","4529 Virio Cmn, Fremont, CA 94536",4529 Virio Cmn,Fremont,CA,94536,2,2,988,968 sqft,968.0,Townhouse,1971,Carport - 2 Or More,$328 monthly,"$572,631","$2,400/mo",$567,https://www.zillow.com/homedetails/4529-Virio-Cmn-Fremont-CA-94536/25004827_zpid/
,"$639,000","1873 Parkside Dr, Concord, CA 94519",1873 Parkside Dr,Concord,CA,94519,3,3,"1,409",962 sqft,962.0,Townhouse,2004,"Attached, Space Per Unit - 2",$245 monthly,"$660,753","$2,850/mo",$454,https://www.zillow.com/homedetails/1873-Parkside-Dr-Concord-CA-94519/64643036_zpid/
,"$309,950","1105 Beechdale Dr UNIT C, Palmdale, CA 93551",1105 Beechdale Dr UNIT C,Palmdale,CA,93551,2,15,"1,225","71,874 sqft",71874.0,Townhouse,1989,"Attached, Direct Access",$300 monthly,"$287,281","$2,400/mo",$253,https://www.zillow.com/homedetails/1105-Beechdale-Dr-UNIT-C-Palmdale-CA-93551/20239999_zpid/
"HALTON PARDEE AND PARTNERS, INC.","$1,795,000","680 Harbor St APT 7, Los Angeles, CA 90291",680 Harbor St APT 7,LosAngeles,CA,90291,2,3,"2,316","363,738 sqft",363738.0,Townhouse,1986,"Direct Access, Garage Door Opener, Garage - Two Door, Private, Side By Side","$1,590 monthly","$1,854,895","$5,927/mo",$775,https://www.zillow.com/homedetails/680-Harbor-St-APT-7-Los-Angeles-CA-90291/20444917_zpid/
,"$1,231,888","40835 Raduno Ter, Fremont, CA 94538",40835 Raduno Ter,Fremont,CA,94538,3,4,"1,824","1,302 sqft",1302.0,Townhouse,2021,Garage - Attached,$392 monthly,"$1,343,877",null,$675,https://www.zillow.com/homedetails/40835-Raduno-Ter-Fremont-CA-94538/2071642501_zpid/
,"$1,099,886","49010 Meadowfaire Cmn, Fremont, CA 94539",49010 Meadowfaire Cmn,Fremont,CA,94539,3,3,"1,670",No Data,null,Townhouse,2004,"Garage Door Opener, Attached, Garage, Int Access From Garage, Tandem",$272 monthly,"$1,229,284","$3,500/mo",$659,https://www.zillow.com/homedetails/49010-Meadowfaire-Cmn-Fremont-CA-94539/68026875_zpid/
,"$770,000+","Plan 3 Plan, Marquee",Plan 3 Plan,Marquee,null,null,3,3,"1,570",No Data,null,Townhouse,2021,No Data,null,null,null,$490,https://www.zillow.com/community/marquee/2073938785_zpid/
BERKSHIRE HATHAWAY HOMESERVICES CALIFORNIA,"$1,258,000","1917 11th St APT 1, Santa Monica, CA 90404",1917 11th St APT 1,SantaMonica,CA,90404,2,4,"2,244","7,507 sqft",7507.0,Townhouse,1973,"Garage - Two Door, Driveway, Private, Side By Side, Guest, Concrete",$400 monthly,"$1,303,659","$6,257/mo",$561,https://www.zillow.com/homedetails/1917-11th-St-APT-1-Santa-Monica-CA-90404/20480021_zpid/
COLDWELL BANKER REALTY,"$2,190,000","2379 Ocean St, Carlsbad, CA 92008",2379 Ocean St,Carlsbad,CA,92008,3,3,"2,195",No Data,null,Townhouse,2015,Garage,$891 monthly,"$2,198,759","$2,750/mo",$998,https://www.zillow.com/homedetails/2379-Ocean-St-Carlsbad-CA-92008/125784815_zpid/
S&R PROPERTIES,"$529,900","12707 Bradley Ave UNIT 2, Sylmar, CA 91342",12707 Bradley Ave UNIT 2,Sylmar,CA,91342,3,3,"1,438","29,111 sqft",29111.0,Townhouse,2004,"Assigned, Garage - Single Door, Side By Side",$109 monthly,"$518,757","$2,800/mo",$368,https://www.zillow.com/homedetails/12707-Bradley-Ave-UNIT-2-Sylmar-CA-91342/63788177_zpid/
ALL SERVICE PROPERTY MANAGEMEN,"$370,000","6884 Parkside Ave, San Diego, CA 92139",6884 Parkside Ave,SanDiego,CA,92139,2,1,880,No Data,null,Townhouse,1972,"Driveway, Garage",$285 monthly,"$385,437","$1,900/mo",$420,https://www.zillow.com/homedetails/6884-Parkside-Ave-San-Diego-CA-92139/17132865_zpid/
,"$1,100,000","1004 Vida Larga Loop, Milpitas, CA 95035",1004 Vida Larga Loop,Milpitas,CA,95035,3,3,"1,738",853 sqft,853.0,Townhouse,2007,Garage - Attached,$320 monthly,"$1,161,925","$3,400/mo",$633,https://www.zillow.com/homedetails/1004-Vida-Larga-Loop-Milpitas-CA-95035/82951078_zpid/
,"$940,000+","Plan 4 Plan, Copperleaf at IronRidge",Plan 4 Plan,CopperleafatIronRidge,null,null,3,4,"2,073",No Data,null,Townhouse,2021,No Data,null,null,null,$453,https://www.zillow.com/community/copperleaf-at-ironridge/2085330668_zpid/
COLDWELL BANKER REALTY,"$2,450,000","2327 Century Hl, Los Angeles, CA 90067",2327 Century Hl,LosAngeles,CA,90067,3,5,"2,938","787,367 sqft",787367.0,Townhouse,1980,"Assigned, Community Structure, Controlled Entrance, Covered, Garage Door Opener, Gated, Side By Side, Guest, Direct Access, Valet","$2,745 monthly","$2,450,001","$11,700/mo",$834,https://www.zillow.com/homedetails/2327-Century-Hl-Los-Angeles-CA-90067/20510500_zpid/
,"$275,000","7 Madrid Pl, Antioch, CA 94509",7 Madrid Pl,Antioch,CA,94509,2,2,"1,251","1,000 sqft",1000.0,Townhouse,1980,Carport,$467 monthly,"$287,448","$2,321/mo",$220,https://www.zillow.com/homedetails/7-Madrid-Pl-Antioch-CA-94509/18321236_zpid/
,"$931,000+","Residence 3 Plan, CitySquare",Residence 3 Plan,CitySquare,null,null,4,4,"2,171",No Data,null,Townhouse,2021,"Garage - Attached, ",null,null,null,$429,https://www.zillow.com/community/citysquare/2085181177_zpid/
"REAL ESTATE ADVISOR GROUP, Tim M. Heffernan","$699,000","1336 Cobblestone Ln, San Lorenzo, CA 94580",1336 Cobblestone Ln,SanLorenzo,CA,94580,3,3,"1,520","78,636 sqft",78636.0,Townhouse,2009,"Attached, Garage Door Opener, Garage Faces Rear, Interior Access, Side By Side, Side by Side, On Site - Mapped (Condo Only)",$364 monthly,"$742,791","$3,150/mo",$460,https://www.zillow.com/homedetails/1336-Cobblestone-Ln-San-Lorenzo-CA-94580/89034177_zpid/
HEYLER REALTY,"$999,000","1850 Midvale Ave APT 12, Los Angeles, CA 90025",1850 Midvale Ave APT 12,LosAngeles,CA,90025,3,3,"1,687","19,434 sqft",19434.0,Townhouse,1975,"Community Structure, Side By Side, Gated, Covered, Guest",$430 monthly,"$1,018,443","$3,895/mo",$592,https://www.zillow.com/homedetails/1850-Midvale-Ave-APT-12-Los-Angeles-CA-90025/20502420_zpid/
,"$786,900+","Residence 1 Plan, Pacific Village : The Promenade",Residence 1 Plan,PacificVillage:ThePromenade,null,null,2,3,"1,611",No Data,null,Townhouse,2021,No Data,null,null,null,$488,https://www.zillow.com/community/pacific-village-promenade/2082444740_zpid/
BERKSHIRE HATHAWAY HOMESERVICES CALIFORNIA REALTY,"$1,700,000","32172 Beachlake Ln, Westlake Village, CA 91361",32172 Beachlake Ln,WestlakeVillage,CA,91361,3,3,"2,284","3,877 sqft",3877.0,Townhouse,1968,"Direct Access, Shared Driveway",$275 monthly,"$1,700,016","$4,500/mo",$744,https://www.zillow.com/homedetails/32172-Beachlake-Ln-Westlake-Village-CA-91361/19891696_zpid/
KELLER WILLIAMS REALTY,"$369,900","151 4th Ave UNIT C, Chula Vista, CA 91910",151 4th Ave UNIT C,ChulaVista,CA,91910,2,2,960,No Data,null,Townhouse,1965,"Assigned, Carport, Other",$406 monthly,null,null,$385,https://www.zillow.com/homedetails/151-4th-Ave-UNIT-C-Chula-Vista-CA-91910/17102891_zpid/
"HATCH REALTY GROUP, INC., Paul A. Encinas","$830,000","1293 65th St, Emeryville, CA 94608",1293 65th St,Emeryville,CA,94608,2,3,"1,303","6,480 sqft",6480.0,Townhouse,2007,"Garage Door Opener, Garage Faces Rear, Independent, On Site, Driveway",$250 monthly,"$894,169","$3,200/mo",$637,https://www.zillow.com/homedetails/1293-65th-St-Emeryville-CA-94608/82847134_zpid/
,"$994,990+","Plan 3 Plan, The Rows at UrbanOak",Plan 3 Plan,TheRowsatUrbanOak,null,null,4,4,"2,162",No Data,null,Townhouse,2021,No Data,null,null,null,$460,https://www.zillow.com/community/rows-at-urbanoak/2077050463_zpid/
"LIGHTHOUSE ESTATE PROPERTIES, INC.","$674,999","7320 Laura Ln, Reseda, CA 91335",7320 Laura Ln,Reseda,CA,91335,3,3,"1,357","2,535 sqft",2535.0,Townhouse,1987,"Direct Access, Garage, Garage - Two Door",$231 monthly,"$710,847","$2,795/mo",$497,https://www.zillow.com/homedetails/7320-Laura-Ln-Reseda-CA-91335/19914485_zpid/
BERKSHIRE HATHAWAY HOMESERVICE,"$790,000","4343 Canyon Coral Ln, Yorba Linda, CA 92886",4343 Canyon Coral Ln,YorbaLinda,CA,92886,3,3,"1,643",No Data,null,Townhouse,2019,"Direct Access, Garage, Garage Faces Rear, Garage - Two Door, Garage Door Opener",$290 monthly,"$814,393",null,$481,https://www.zillow.com/homedetails/4343-Canyon-Coral-Ln-Yorba-Linda-CA-92886/325863844_zpid/
,"$520,990+","Residence Two Plan, The Landings : Waypoint",Residence Two Plan,TheLandings:Waypoint,null,null,3,3,"1,485",No Data,null,Townhouse,2021,No Data,null,null,null,$351,https://www.zillow.com/community/landings-waypoint/2082500932_zpid/
PACIFIC SOTHEBY'S INT'L REALTY,"$997,750","3030 Jarvis St #4, San Diego, CA 92106",3030 Jarvis St #4,SanDiego,CA,92106,3,3,"1,905",No Data,null,Townhouse,2019,"Open, Public, On Street, Gated, Community Structure, Garage",$400 monthly,null,null,$524,https://www.zillow.com/homedetails/3030-Jarvis-St-4-San-Diego-CA-92106/2078859664_zpid/
RE/MAX ONE,"$479,000","8342 Penfield Ave UNIT 22, Los Angeles, CA 91306",8342 Penfield Ave UNIT 22,LosAngeles,CA,91306,2,3,"1,123","150,007 sqft",150007.0,Townhouse,1982,"Direct Access, Guest",$425 monthly,"$495,594","$2,500/mo",$427,https://www.zillow.com/homedetails/8342-Penfield-Ave-UNIT-22-Los-Angeles-CA-91306/20181694_zpid/
COMPASS,"$1,549,000","2121 Virginia Ave UNIT 106, Santa Monica, CA 90404",2121 Virginia Ave UNIT 106,SantaMonica,CA,90404,3,3,"2,141","19,134 sqft",19134.0,Townhouse,2010,"Controlled Entrance, Covered, Direct Access, Garage Door Opener, Guest, Garage - Two Door, Gated, Private, Side By Side, Underground",$324 monthly,"$1,534,789","$4,980/mo",$723,https://www.zillow.com/homedetails/2121-Virginia-Ave-UNIT-106-Santa-Monica-CA-90404/94643405_zpid/
PACIFIC PLAYA REALTY,"$699,000","729 Cory Dr APT 3, Inglewood, CA 90302",729 Cory Dr APT 3,Inglewood,CA,90302,4,3,"2,050","16,670 sqft",16670.0,Townhouse,2007,"Controlled Entrance, Garage - Two Door",$230 monthly,"$734,944","$3,300/mo",$341,https://www.zillow.com/homedetails/729-Cory-Dr-APT-3-Inglewood-CA-90302/82881280_zpid/
COLDWELL BANKER REALTY,"$552,500","365 Whispering Willow Dr UNIT D, Santee, CA 92071",365 Whispering Willow Dr UNIT D,Santee,CA,92071,3,3,"1,203",No Data,null,Townhouse,1995,Garage - Attached,$299 monthly,"$548,123","$2,500/mo",$459,https://www.zillow.com/homedetails/365-Whispering-Willow-Dr-UNIT-D-Santee-CA-92071/16884651_zpid/
HOMEWORKS REALTY,"$619,888","425 Stratus Ln UNIT 6, Simi Valley, CA 93065",425 Stratus Ln UNIT 6,SimiValley,CA,93065,3,4,"1,911","1,912 sqft",1912.0,Townhouse,2016,"Direct Access, Garage, Garage Door Opener, Guest, Parking Space",$298 monthly,"$630,261","$3,250/mo",$324,https://www.zillow.com/homedetails/425-Stratus-Ln-UNIT-6-Simi-Valley-CA-93065/131677593_zpid/
"DOUGLAS ELLIMAN OF CALIFORNIA,","$1,749,000","2142 Vista Dorado, Newport Beach, CA 92660",2142 Vista Dorado,NewportBeach,CA,92660,3,2,"1,755","2,286 sqft",2286.0,Townhouse,1967,Garage - Attached,$444 monthly,"$1,749,001","$4,776/mo",$997,https://www.zillow.com/homedetails/2142-Vista-Dorado-Newport-Beach-CA-92660/25479230_zpid/
COMPASS,"$1,735,000","7401 S Sepulveda Blvd APT 113, Los Angeles, CA 90045",7401 S Sepulveda Blvd APT 113,LosAngeles,CA,90045,3,4,"2,730","50,443 sqft",50443.0,Townhouse,2009,Garage - Two Door,$518 monthly,"$1,738,631","$6,500/mo",$636,https://www.zillow.com/homedetails/7401-S-Sepulveda-Blvd-APT-113-Los-Angeles-CA-90045/114417021_zpid/
COMPASS,"$799,999","6201 Valley Circle Blvd UNIT 9, Los Angeles, CA 91367",6201 Valley Circle Blvd UNIT 9,LosAngeles,CA,91367,3,3,"2,012","57,232 sqft",57232.0,Townhouse,1985,"Garage - Two Door, Guest, Private",$630 monthly,"$835,099","$3,500/mo",$398,https://www.zillow.com/homedetails/6201-Valley-Circle-Blvd-UNIT-9-Los-Angeles-CA-91367/19872756_zpid/
THE EQUITY COMPANY,"$889,000","11190 Caminito Inocenta, San Diego, CA 92126",11190 Caminito Inocenta,SanDiego,CA,92126,4,3,"2,069",No Data,null,Townhouse,1992,Garage - Attached,$407 monthly,"$923,332","$3,400/mo",$430,https://www.zillow.com/homedetails/11190-Caminito-Inocenta-San-Diego-CA-92126/16779273_zpid/
BHHS CA PROPERTIES,"$400,000","30389 Town Square Dr, Menifee, CA 92584",30389 Town Square Dr,Menifee,CA,92584,2,3,"1,395",No Data,null,Townhouse,2019,Garage - Attached,$224 monthly,null,null,$287,https://www.zillow.com/homedetails/30389-Town-Square-Dr-Menifee-CA-92584/325835682_zpid/
,"$956,095+","A-1 Plan, Avella at Civita",A-1 Plan,AvellaatCivita,null,null,3,3,"1,512",No Data,null,Townhouse,2021,No Data,null,null,null,$632,https://www.zillow.com/community/avella-at-civita/2084166512_zpid/
,"$526,900+","Residence Two Plan, Parc Place",Residence Two Plan,ParcPlace,null,null,2,3,"1,583",No Data,null,Townhouse,2021,No Data,$52 monthly,null,null,$333,https://www.zillow.com/community/parc-place/2091653415_zpid/
,"$560,990+","Lucero ; Residence 2 Plan, Pacific Ridge: Lucero _ Brisas",Lucero ; Residence 2 Plan,PacificRidge:Lucero_Brisas,null,null,3,3,"1,563",null,null,null,null,null,null,null,null,null,https://www.zillow.com/community/pacific-ridge-lucero-_-brisas/2076743296_zpid/
,"$614,600+","Residence 1726 Plan, Verano at Skyline",Residence 1726 Plan,VeranoatSkyline,null,null,3,4,"1,726",No Data,null,Townhouse,2021,No Data,null,null,null,$356,https://www.zillow.com/community/verano-at-skyline/2082370083_zpid/
,"$697,880+","Residence 2 Plan, Latitude at Rancho Tesoro",Residence 2 Plan,LatitudeatRanchoTesoro,null,null,3,2,"1,532",No Data,null,Townhouse,2021,No Data,null,null,null,$456,https://www.zillow.com/community/latitude-at-rancho-tesoro/2081178114_zpid/
,"$421,000+","Cava Plan 2 Plan, Cava at Rancho Soleo",Cava Plan 2 Plan,CavaatRanchoSoleo,null,null,2,3,"1,727",No Data,null,Townhouse,2021,No Data,null,null,null,$244,https://www.zillow.com/community/cava-at-rancho-soleo/2075667239_zpid/
,"$618,000+","Claret Plan 1 Plan, Claret at Canvas",Claret Plan 1 Plan,ClaretatCanvas,null,null,2,3,"1,378",No Data,null,Townhouse,2021,No Data,$180 monthly,null,null,$448,https://www.zillow.com/community/claret-at-canvas/2075667236_zpid/
,"$524,386+","Residence One Plan, Prado : Emilia",Residence One Plan,Prado:Emilia,null,null,2,2,"1,215",No Data,null,Townhouse,2021,No Data,null,null,null,$432,https://www.zillow.com/community/prado-emilia/2082868521_zpid/
