Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
,"$1,050,000","1165 Smith Ave APT H, Campbell, CA 95008",1165 Smith Ave APT H,Campbell,CA,95008,2,3,"1,396","2,130 sqft",2130.0,Townhouse,1984,Garage - Attached,$297 monthly,"$1,129,136","$3,300/mo",$752,https://www.zillow.com/homedetails/1165-Smith-Ave-APT-H-Campbell-CA-95008/19665860_zpid/
,"$869,000","4534 Sandyford Ct, Dublin, CA 94568",4534 Sandyford Ct,Dublin,CA,94568,3,3,"1,565","1,560 sqft",1560.0,Townhouse,2000,"Garage Door Opener, Attached",$222 monthly,"$966,099","$3,240/mo",$555,https://www.zillow.com/homedetails/4534-Sandyford-Ct-Dublin-CA-94568/54790903_zpid/
,"$995,000","231 Easy St APT 9, Mountain View, CA 94043",231 Easy St APT 9,MountainView,CA,94043,2,2,"1,050",618 sqft,618.0,Townhouse,1978,"Garage - Attached, ",$300 monthly,"$1,023,311","$3,000/mo",$948,https://www.zillow.com/homedetails/231-Easy-St-APT-9-Mountain-View-CA-94043/19517835_zpid/
COMPASS,"$1,895,000","8473 Hibiscus Cir, Huntington Beach, CA 92646",8473 Hibiscus Cir,HuntingtonBeach,CA,92646,5,6,"4,200",No Data,null,Townhouse,2011,Garage - Attached,$420 monthly,"$1,894,279","$7,164/mo",$451,https://www.zillow.com/homedetails/8473-Hibiscus-Cir-Huntington-Beach-CA-92646/118266677_zpid/
,"$649,500","5525 Scotts Valley Dr UNIT 3, Scotts Valley, CA 95066",5525 Scotts Valley Dr UNIT 3,ScottsValley,CA,95066,2,2,"1,334","1,393 sqft",1393.0,Townhouse,1979,Garage - Attached,$490 monthly,"$685,435","$3,400/mo",$487,https://www.zillow.com/homedetails/5525-Scotts-Valley-Dr-UNIT-3-Scotts-Valley-CA-95066/16121038_zpid/
,"$599,000","3800 Maybelle Ave APT 6, Oakland, CA 94619",3800 Maybelle Ave APT 6,Oakland,CA,94619,2,2,"1,031",0.43 Acres,18730.8,Townhouse,1981,Carport,$420 monthly,null,null,$581,https://www.zillow.com/homedetails/3800-Maybelle-Ave-APT-6-Oakland-CA-94619/2071514291_zpid/
,"$1,390,000","4 Lisbon Ln, Redwood City, CA 94063",4 Lisbon Ln,RedwoodCity,CA,94063,3,4,"1,648","1,648 sqft",1648.0,Townhouse,2021,Attached,$399 monthly,null,null,$843,https://www.zillow.com/homedetails/4-Lisbon-Ln-Redwood-City-CA-94063/2076828378_zpid/
,"$1,155,000","615 El Camino Real, Redwood City, CA 94063",615 El Camino Real,RedwoodCity,CA,94063,2,2,"1,375","1,375 sqft",1375.0,Townhouse,2021,"Attached, Tandem",$399 monthly,null,null,$840,https://www.zillow.com/homedetails/615-El-Camino-Real-Redwood-City-CA-94063/2078221758_zpid/
,"$785,000","4293 Tanager Cmn, Fremont, CA 94555",4293 Tanager Cmn,Fremont,CA,94555,2,2,990,"6,307 sqft",6307.0,Townhouse,1984,"Garage Door Opener, Detached, Guest",$265 monthly,"$929,341","$3,000/mo",$793,https://www.zillow.com/homedetails/4293-Tanager-Cmn-Fremont-CA-94555/25053871_zpid/
,"$1,050,000","125 Alta Mesa Ct, Moraga, CA 94556",125 Alta Mesa Ct,Moraga,CA,94556,2,2,"1,698","3,120 sqft",3120.0,Townhouse,1974,"Garage Door Opener, Attached",$524 monthly,"$1,046,859","$3,500/mo",$618,https://www.zillow.com/homedetails/125-Alta-Mesa-Ct-Moraga-CA-94556/18473715_zpid/
COLDWELL BANKER REALTY,"$624,900","176 Via Katrina, Thousand Oaks, CA 91320",176 Via Katrina,ThousandOaks,CA,91320,3,3,"1,524",No Data,null,Townhouse,2005,Garage - Single Door,$420 monthly,"$640,312","$3,200/mo",$410,https://www.zillow.com/homedetails/176-Via-Katrina-Thousand-Oaks-CA-91320/64467422_zpid/
,"$321,990+","Dove - Plan 1001 Plan, Veneto Park - Starling Townhomes",Dove - Plan 1001 Plan,VenetoPark-StarlingTownhomes,null,null,2,2,"1,383",No Data,null,Townhouse,2021,No Data,null,null,null,$233,https://www.zillow.com/community/veneto-park-starling-townhomes/2071981418_zpid/
REALTY EXECUTIVES UNITED,"$254,500","1700 E Avenue Q14 APT 10, Palmdale, CA 93550",1700 E Avenue Q14 APT 10,Palmdale,CA,93550,3,2,"1,316","1,476 sqft",1476.0,Townhouse,1989,Garage - Attached,$245 monthly,"$228,537","$2,275/mo",$193,https://www.zillow.com/homedetails/1700-E-Avenue-Q14-APT-10-Palmdale-CA-93550/20249433_zpid/
POWER BROKERS INTERNATIONAL,"$599,000","5906 Etiwanda Ave UNIT 17, Los Angeles, CA 91356",5906 Etiwanda Ave UNIT 17,LosAngeles,CA,91356,3,3,"1,411","97,185 sqft",97185.0,Townhouse,1988,"Garage - Two Door, Direct Access",$410 monthly,"$618,603","$3,200/mo",$425,https://www.zillow.com/homedetails/5906-Etiwanda-Ave-UNIT-17-Los-Angeles-CA-91356/19935752_zpid/
REALTY ONE GROUP WEST,"$565,000","6654 Moselle Cir, Yorba Linda, CA 92886",6654 Moselle Cir,YorbaLinda,CA,92886,3,2,"1,223","1,951 sqft",1951.0,Townhouse,1964,"Driveway, Garage",$390 monthly,"$539,612","$2,750/mo",$462,https://www.zillow.com/homedetails/6654-Moselle-Cir-Yorba-Linda-CA-92886/25396306_zpid/
,"$484,000+","Plan 1X Plan, Marquee",Plan 1X Plan,Marquee,null,null,1,2,903,No Data,null,Townhouse,2021,No Data,null,null,null,$536,https://www.zillow.com/community/marquee/2073938781_zpid/
,"$868,000","148 Mission Dr, Palo Alto, CA 94303",148 Mission Dr,PaloAlto,CA,94303,2,3,"1,557",4.40 Acres,191664.0,Townhouse,1980,"Carport, Garage - Attached",$395 monthly,null,null,$557,https://www.zillow.com/homedetails/148-Mission-Dr-Palo-Alto-CA-94303/2071516721_zpid/
"BIG BLOCK REALTY, INC.","$659,000","12330 Creekview Dr, San Diego, CA 92128",12330 Creekview Dr,SanDiego,CA,92128,2,3,"1,273","160,736 sqft",160736.0,Townhouse,1994,Garage - Attached,$210 monthly,"$653,215","$2,695/mo",$518,https://www.zillow.com/homedetails/12330-Creekview-Dr-San-Diego-CA-92128/16811514_zpid/
KELLER WILLIAMS REALTY,"$539,900","140 California Ct, Mission Viejo, CA 92692",140 California Ct,MissionViejo,CA,92692,2,3,"1,111",No Data,null,Townhouse,1993,"Garage, Parking Space",$357 monthly,"$554,107","$2,595/mo",$486,https://www.zillow.com/homedetails/140-California-Ct-Mission-Viejo-CA-92692/25755364_zpid/
HOMECOIN.COM,"$825,000","33106 Ocean Rdg, Dana Point, CA 92629",33106 Ocean Rdg,DanaPoint,CA,92629,3,3,"1,858",No Data,null,Townhouse,1990,"Driveway, Concrete, Garage Faces Front, Garage - Single Door",$690 monthly,"$844,209","$3,600/mo",$444,https://www.zillow.com/homedetails/33106-Ocean-Rdg-Dana-Point-CA-92629/25767298_zpid/
,"$1,198,000","568 Crystalberry Ter, San Jose, CA 95129",568 Crystalberry Ter,SanJose,CA,95129,4,3,"1,408","1,393 sqft",1393.0,Townhouse,1972,"Carport, Garage - Attached",$380 monthly,null,null,$851,https://www.zillow.com/homedetails/568-Crystalberry-Ter-San-Jose-CA-95129/2071517775_zpid/
COMPASS,"$1,635,000","345 Oak Ave, Carlsbad, CA 92008",345 Oak Ave,Carlsbad,CA,92008,4,4,"2,164",No Data,null,Townhouse,2021,Garage - Attached,$350 monthly,"$1,640,895","$2,200/mo",$756,https://www.zillow.com/homedetails/345-Oak-Ave-Carlsbad-CA-92008/2097188913_zpid/
,"$1,698,000","8 Barneson Ave, San Mateo, CA 94402",8 Barneson Ave,SanMateo,CA,94402,3,3,"1,839","1,110 sqft",1110.0,Townhouse,2016,Garage - Attached,$378 monthly,"$3,850/mo",null,$923,https://www.zillow.com/homedetails/8-Barneson-Ave-San-Mateo-CA-94402/2101042235_zpid/
OPENDOOR BROKERAGE INC.,"$495,000","3867 Todd Pl, La Verne, CA 91750",3867 Todd Pl,LaVerne,CA,91750,3,2,"1,159","1,408 sqft",1408.0,Townhouse,1975,Detached Carport,$232 monthly,"$512,628","$2,300/mo",$427,https://www.zillow.com/homedetails/3867-Todd-Pl-La-Verne-CA-91750/21652749_zpid/
OPENDOOR BROKERAGE INC.,"$675,000","272 Chester Ave, Pasadena, CA 91106",272 Chester Ave,Pasadena,CA,91106,2,2,--,No Data,null,Townhouse,No Data,Detached Carport,$452 monthly,null,null,null,https://www.zillow.com/homedetails/272-Chester-Ave-Pasadena-CA-91106/2071510476_zpid/
,"$1,159,000","3131 Moncontour Ct, San Jose, CA 95135",3131 Moncontour Ct,SanJose,CA,95135,3,3,"1,456","3,219 sqft",3219.0,Townhouse,2000,"Garage - Attached, ",$220 monthly,"$1,247,784","$3,500/mo",$796,https://www.zillow.com/homedetails/3131-Moncontour-Ct-San-Jose-CA-95135/51075040_zpid/
H & M REALTY GROUP,"$649,900","9586 Via Bernardo, Burbank, CA 91504",9586 Via Bernardo,Burbank,CA,91504,2,3,"1,244","327,876 sqft",327876.0,Townhouse,1977,"Assigned, Garage",$535 monthly,"$677,206","$2,700/mo",$522,https://www.zillow.com/homedetails/9586-Via-Bernardo-Burbank-CA-91504/20034206_zpid/
DOUGLAS ELLIMAN OF CALIFORNIA,"$999,000","6160 S Pacific Coast Hwy, Redondo Beach, CA 90277",6160 S Pacific Coast Hwy,RedondoBeach,CA,90277,2,3,"1,198","10,315 sqft",10315.0,Townhouse,2020,"Garage - Single Door, Side By Side",$343 monthly,"$3,400/mo",null,$834,https://www.zillow.com/homedetails/6160-S-Pacific-Coast-Hwy-Redondo-Beach-CA-90277/136296458_zpid/
,"$550,000","5194 Firestone Pl, Santa Rosa, CA 95409",5194 Firestone Pl,SantaRosa,CA,95409,3,3,"1,520","1,599 sqft",1599.0,Townhouse,1981,"Detached, Garage Door Opener, Garage Faces Front, Guest, Side-by-Side, Uncovered Parking Spaces 2+, Paved Driveway",$300 monthly,"$562,773","$2,950/mo",$362,https://www.zillow.com/homedetails/5194-Firestone-Pl-Santa-Rosa-CA-95409/15851271_zpid/
RE/MAX CHAMPIONS,"$525,000","8055 Pueblo Pl UNIT 109, Rancho Cucamonga, CA 91730",8055 Pueblo Pl UNIT 109,RanchoCucamonga,CA,91730,3,3,"1,679","2,313 sqft",2313.0,Townhouse,2006,"Direct Access, Garage, Garage Faces Rear, Garage - Two Door, Garage Door Opener, Private",$295 monthly,"$578,894","$2,480/mo",$313,https://www.zillow.com/homedetails/8055-Pueblo-Pl-UNIT-109-Rancho-Cucamonga-CA-91730/79555639_zpid/
"LA VISION PROPERTIES, INC.","$350,000","14819 Downey Ave APT 140, Paramount, CA 90723",14819 Downey Ave APT 140,Paramount,CA,90723,2,2,968,"52,171 sqft",52171.0,Townhouse,1988,"Community Structure, Controlled Entrance, Covered, Side By Side, Garage Door Opener",$315 monthly,"$363,813","$2,150/mo",$362,https://www.zillow.com/homedetails/14819-Downey-Ave-APT-140-Paramount-CA-90723/21044035_zpid/
,"$599,000","2414 Heatherleaf Ln, Martinez, CA 94553",2414 Heatherleaf Ln,Martinez,CA,94553,3,2,"1,554","1,000 sqft",1000.0,Townhouse,1983,"Garage Door Opener, Garage Faces Front",$145 monthly,"$622,959","$2,850/mo",$385,https://www.zillow.com/homedetails/2414-Heatherleaf-Ln-Martinez-CA-94553/18399156_zpid/
,"$223,000","3528 W Benjamin Holt Dr, Stockton, CA 95219",3528 W Benjamin Holt Dr,Stockton,CA,95219,2,1,884,"1,520 sqft",1520.0,Townhouse,1973,0 spaces,$225 monthly,"$1,550/mo",null,$252,https://www.zillow.com/homedetails/3528-W-Benjamin-Holt-Dr-Stockton-CA-95219/15302708_zpid/
,"$1,250,000","4838 Balthazar Ter, Fremont, CA 94555",4838 Balthazar Ter,Fremont,CA,94555,3,2,"1,891","3,917 sqft",3917.0,Townhouse,1986,"Garage Door Opener, Attached",$330 monthly,"$1,416,765","$3,500/mo",$661,https://www.zillow.com/homedetails/4838-Balthazar-Ter-Fremont-CA-94555/25054888_zpid/
,"$775,000","51 Teralynn Ct, Oakland, CA 94619",51 Teralynn Ct,Oakland,CA,94619,2,3,"1,368","1,368 sqft",1368.0,Townhouse,1984,"Garage Door Opener, Attached, Int Access From Garage, Space Per Unit - 2, Enclosed, Garage Faces Front",$283 monthly,"$841,074","$3,200/mo",$567,https://www.zillow.com/homedetails/51-Teralynn-Ct-Oakland-CA-94619/24785190_zpid/
ENGEL & VOLKERS LA-SOUTH BAY,"$1,995,000","1110 Esplanade UNIT 8, Redondo Beach, CA 90277",1110 Esplanade UNIT 8,RedondoBeach,CA,90277,3,4,"1,810","22,542 sqft",22542.0,Townhouse,1983,"Direct Access, Garage, Garage - Two Door, Garage Door Opener, Gated, Private",$600 monthly,null,null,"$1,102",https://www.zillow.com/homedetails/1110-Esplanade-UNIT-8-Redondo-Beach-CA-90277/21322472_zpid/
PACIFIC SOTHEBY'S INT'L REALTY,"$779,000","3036 Via Estrada, Carlsbad, CA 92009",3036 Via Estrada,Carlsbad,CA,92009,3,3,"1,501",No Data,null,Townhouse,1986,"Driveway, Off Site, On Street, Garage Faces Front, Garage Door Opener",$495 monthly,"$813,622","$2,800/mo",$519,https://www.zillow.com/homedetails/3036-Via-Estrada-Carlsbad-CA-92009/16674811_zpid/
ENGEL & VOELKERS WESTLAKE,"$949,000","4110 Beachmeadow Ln, Westlake Village, CA 91361",4110 Beachmeadow Ln,WestlakeVillage,CA,91361,3,2,"1,753","3,258 sqft",3258.0,Townhouse,1969,Garage - Attached,$275 monthly,"$978,752","$3,900/mo",$541,https://www.zillow.com/homedetails/4110-Beachmeadow-Ln-Westlake-Village-CA-91361/19891530_zpid/
,"$1,488,000","317 Santa Diana Ter, Sunnyvale, CA 94085",317 Santa Diana Ter,Sunnyvale,CA,94085,4,4,"1,817","1,163 sqft",1163.0,Townhouse,2015,Garage - Attached,$332 monthly,null,null,$819,https://www.zillow.com/homedetails/317-Santa-Diana-Ter-Sunnyvale-CA-94085/2071519810_zpid/
SOUTHERN CALIFORNIA RLTY GROUP,"$649,900","10521 Caminito Glenellen, San Diego, CA 92126",10521 Caminito Glenellen,SanDiego,CA,92126,4,2,"1,802","163,789 sqft",163789.0,Townhouse,1978,Attached Carport,$313 monthly,"$811,359","$3,100/mo",$361,https://www.zillow.com/homedetails/10521-Caminito-Glenellen-San-Diego-CA-92126/16818905_zpid/
COMPASS,"$1,600,000","518 N Helberta Ave #1, Redondo Beach, CA 90277",518 N Helberta Ave #1,RedondoBeach,CA,90277,4,4,"3,308","5,005 sqft",5005.0,Townhouse,1991,"Direct Access, Garage - Two Door",$200 monthly,"$6,000/mo",null,$484,https://www.zillow.com/homedetails/518-N-Helberta-Ave-1-Redondo-Beach-CA-90277/21317941_zpid/
SOTHEBY'S INTERNATIONAL REALTY,"$2,600,000","1471 Havenhurst Dr #7, West Hollywood, CA 90046",1471 Havenhurst Dr #7,WestHollywood,CA,90046,2,2,"1,589","15,825 sqft",15825.0,Townhouse,1926,"Assigned, Driveway - Brick, Garage - Single Door, Garage, Shared Driveway",$737 monthly,null,null,"$1,636",https://www.zillow.com/homedetails/1471-Havenhurst-Dr-7-West-Hollywood-CA-90046/65252196_zpid/
KELLER WILLIAMS STUDIO CITY,"$2,699,000","2121 Federal Ave, Los Angeles, CA 90025",2121 Federal Ave,LosAngeles,CA,90025,4,5,"3,300","6,194 sqft",6194.0,Townhouse,2021,Garage - Two Door,$150 monthly,"$2,699,003",null,$818,https://www.zillow.com/homedetails/2121-Federal-Ave-Los-Angeles-CA-90025/2071514405_zpid/
CORCORAN GLOBAL LIVING,"$399,900","910 S Kemp Ave #17, Compton, CA 90220",910 S Kemp Ave #17,Compton,CA,90220,2,3,"1,368","110,520 sqft",110520.0,Townhouse,1985,Garage - Attached,$440 monthly,null,null,$292,https://www.zillow.com/homedetails/910-S-Kemp-Ave-17-Compton-CA-90220/2074842508_zpid/
,"$739,888","375 Basswood Cmn, Livermore, CA 94551",375 Basswood Cmn,Livermore,CA,94551,2,3,"1,276",No Data,null,Townhouse,2017,"Garage Door Opener, Attached",$358 monthly,null,null,$580,https://www.zillow.com/homedetails/375-Basswood-Cmn-Livermore-CA-94551/2071522035_zpid/
KELLER WILLIAMS WEST FOOTHILLS,"$589,000","819 Sunburst Way, Pomona, CA 91767",819 Sunburst Way,Pomona,CA,91767,3,4,"1,940","28,109 sqft",28109.0,Townhouse,2016,"Garage, Garage Door Opener",$212 monthly,"$585,727","$2,800/mo",$304,https://www.zillow.com/homedetails/819-Sunburst-Way-Pomona-CA-91767/244500039_zpid/
COLDWELL BANKER REALTY,"$648,000","9708 Longden Ave #5, Temple City, CA 91780",9708 Longden Ave #5,TempleCity,CA,91780,2,2,"1,255","39,953 sqft",39953.0,Townhouse,1979,"Direct Access, Driveway",$250 monthly,null,null,$516,https://www.zillow.com/homedetails/9708-Longden-Ave-5-Temple-City-CA-91780/2071515787_zpid/
RELIANCE REAL ESTATE SERVICES,"$450,000","1060 Harbor Heights Dr UNIT D, Harbor City, CA 90710",1060 Harbor Heights Dr UNIT D,HarborCity,CA,90710,3,3,"1,197","37,026 sqft",37026.0,Townhouse,1999,"Direct Access, Garage, Garage Faces Rear, Garage - Single Door, Garage Door Opener, Tandem",$309 monthly,"$494,933","$2,699/mo",$376,https://www.zillow.com/homedetails/1060-Harbor-Heights-Dr-UNIT-D-Harbor-City-CA-90710/51600141_zpid/
SEVEN GABLES REAL ESTATE,"$640,000","8472 E Tioga Way, Anaheim, CA 92808",8472 E Tioga Way,Anaheim,CA,92808,3,3,"1,250",No Data,null,Townhouse,1999,"Garage, Unassigned",$245 monthly,"$609,270","$2,800/mo",$512,https://www.zillow.com/homedetails/8472-E-Tioga-Way-Anaheim-CA-92808/25660987_zpid/
PACIFIC SOTHEBY'S INT'L REALTY,"$1,248,800","1724 Kennington Rd, Encinitas, CA 92024",1724 Kennington Rd,Encinitas,CA,92024,3,3,"1,563","2,613 sqft",2613.0,Townhouse,1975,Garage - Attached,$650 monthly,"$1,488,276","$5,457/mo",$799,https://www.zillow.com/homedetails/1724-Kennington-Rd-Encinitas-CA-92024/16709655_zpid/
EXP REALTY OF CA INC.,"$840,000","4541 Colfax Ave #105, Studio City, CA 91602",4541 Colfax Ave #105,StudioCity,CA,91602,3,3,"1,528","16,522 sqft",16522.0,Townhouse,2012,"Direct Access, Garage",$454 monthly,"$869,931","$3,600/mo",$550,https://www.zillow.com/homedetails/4541-Colfax-Ave-105-Studio-City-CA-91602/119920776_zpid/
"DOUGLAS ELLIMAN OF CALIFORNIA, INC.","$649,000","1430 S Point View St UNIT 109, Los Angeles, CA 90035",1430 S Point View St UNIT 109,LosAngeles,CA,90035,2,3,974,"16,997 sqft",16997.0,Townhouse,1991,"Assigned, Controlled Entrance, Tandem, Gated, Covered",$325 monthly,"$666,628","$3,000/mo",$666,https://www.zillow.com/homedetails/1430-S-Point-View-St-UNIT-109-Los-Angeles-CA-90035/20599738_zpid/
COMPASS,"$1,329,000","2700 Vanderbilt Ln, Redondo Beach, CA 90278",2700 Vanderbilt Ln,RedondoBeach,CA,90278,4,3,"2,200","7,061 sqft",7061.0,Townhouse,2013,"Garage Faces Side, Garage Door Opener",$75 monthly,"$1,090,494","$3,653/mo",$604,https://www.zillow.com/homedetails/2700-Vanderbilt-Ln-Redondo-Beach-CA-90278/145642592_zpid/
,"$911,000+","Residence 2 Plan, CitySquare",Residence 2 Plan,CitySquare,null,null,4,4,"2,076",No Data,null,Townhouse,2021,"Garage - Attached, ",null,null,null,$439,https://www.zillow.com/community/citysquare/2076712146_zpid/
RE/MAX ESTATE PROPERTIES,"$835,000","5511 W 149th Pl UNIT 14, Hawthorne, CA 90250",5511 W 149th Pl UNIT 14,Hawthorne,CA,90250,2,3,"1,410","55,782 sqft",55782.0,Townhouse,2006,Direct Access,$283 monthly,"$866,992","$3,600/mo",$592,https://www.zillow.com/homedetails/5511-W-149th-Pl-UNIT-14-Hawthorne-CA-90250/79802725_zpid/
CENTURY 21 ALLSTARS,"$299,999","38710 10th St E APT 12, Palmdale, CA 93550",38710 10th St E APT 12,Palmdale,CA,93550,3,3,"1,156","39,783 sqft",39783.0,Townhouse,1981,"Auto Driveway Gate, Garage",$370 monthly,"$205,149","$2,200/mo",$260,https://www.zillow.com/homedetails/38710-10th-St-E-APT-12-Palmdale-CA-93550/20249529_zpid/
WILLIS ALLEN REAL ESTATE,"$750,000","4210 Porte De Merano UNIT 86, San Diego, CA 92122",4210 Porte De Merano UNIT 86,SanDiego,CA,92122,3,3,"1,394",No Data,null,Townhouse,1985,Assigned,$428 monthly,"$785,873","$3,100/mo",$538,https://www.zillow.com/homedetails/4210-Porte-De-Merano-UNIT-86-San-Diego-CA-92122/16842296_zpid/
ROMEO ECHO REAL ESTATE INC.,"$439,950","6542 Twin Circle Ln UNIT 6, Simi Valley, CA 93063",6542 Twin Circle Ln UNIT 6,SimiValley,CA,93063,3,3,"1,280",No Data,null,Townhouse,1984,Garage,$420 monthly,"$496,432","$2,600/mo",$344,https://www.zillow.com/homedetails/6542-Twin-Circle-Ln-UNIT-6-Simi-Valley-CA-93063/16456405_zpid/
,"$998,888","6305 Byron Ln, San Ramon, CA 94582",6305 Byron Ln,SanRamon,CA,94582,3,3,"2,180","1,023 sqft",1023.0,Townhouse,2006,Garage - Attached,$294 monthly,"$998,897","$3,500/mo",$458,https://www.zillow.com/homedetails/6305-Byron-Ln-San-Ramon-CA-94582/72554637_zpid/
,"$949,000","464 S 22nd St, San Jose, CA 95116",464 S 22nd St,SanJose,CA,95116,4,4,"1,917","1,041 sqft",1041.0,Townhouse,2014,Garage - Attached,$249 monthly,"$1,004,115","$3,800/mo",$495,https://www.zillow.com/homedetails/464-S-22nd-St-San-Jose-CA-95116/124744990_zpid/
COMPASS-PASADENA,"$525,000","930 Clementine Ct UNIT B, Azusa, CA 91702",930 Clementine Ct UNIT B,Azusa,CA,91702,2,3,"1,264","21,636 sqft",21636.0,Townhouse,2018,Garage - Attached,$297 monthly,"$546,607","$2,600/mo",$415,https://www.zillow.com/homedetails/930-Clementine-Ct-UNIT-B-Azusa-CA-91702/302798611_zpid/
SEASIDE EXECUTIVES,"$385,000","720 N Mollison Ave UNIT B, El Cajon, CA 92021",720 N Mollison Ave UNIT B,ElCajon,CA,92021,2,2,"1,004","113,893 sqft",113893.0,Townhouse,1982,"Guest, Asphalt, Direct Access, Garage, Garage Faces Rear, Garage - Single Door, Garage - Two Door, Garage Door Opener",$340 monthly,"$350,789","$2,000/mo",$383,https://www.zillow.com/homedetails/720-N-Mollison-Ave-UNIT-B-El-Cajon-CA-92021/17021857_zpid/
CLASSIC REALTY EXCHANGE,"$585,000","1247 E Wilson Ave APT 9, Glendale, CA 91206",1247 E Wilson Ave APT 9,Glendale,CA,91206,3,3,"1,182","13,185 sqft",13185.0,Townhouse,1989,Garage,$222 monthly,null,null,$495,https://www.zillow.com/homedetails/1247-E-Wilson-Ave-APT-9-Glendale-CA-91206/20835747_zpid/
RE/MAX ESTATE PROPERTIES,"$1,099,000","2225 Mathews Ave APT A, Redondo Beach, CA 90278",2225 Mathews Ave APT A,RedondoBeach,CA,90278,3,3,"1,720","14,688 sqft",14688.0,Townhouse,2000,Garage - Attached,$260 monthly,"$987,811","$3,650/mo",$639,https://www.zillow.com/homedetails/2225-Mathews-Ave-APT-A-Redondo-Beach-CA-90278/20405950_zpid/
,"$975,000+","Plan 6 Plan, Copperleaf at IronRidge",Plan 6 Plan,CopperleafatIronRidge,null,null,4,4,"2,346",No Data,null,Townhouse,2021,No Data,null,null,null,$416,https://www.zillow.com/community/copperleaf-at-ironridge/2071949792_zpid/
,"$795,990+","Plan 3C Plan, Lookout at Bay37",Plan 3C Plan,LookoutatBay37,null,null,2,2,"1,066",No Data,null,Townhouse,2021,No Data,null,null,null,$747,https://www.zillow.com/community/lookout-at-bay37/2071614815_zpid/
SOTHEBY'S INTERNATIONAL REALTY,"$675,000","1890 S Cochran Ave APT 20, Los Angeles, CA 90019",1890 S Cochran Ave APT 20,LosAngeles,CA,90019,3,3,"1,392","28,464 sqft",28464.0,Townhouse,1981,"Community Structure, Assigned, Auto Driveway Gate, Controlled Entrance",$235 monthly,"$687,695","$3,500/mo",$485,https://www.zillow.com/homedetails/1890-S-Cochran-Ave-APT-20-Los-Angeles-CA-90019/20599481_zpid/
CA-RES,"$539,000","1551 Caminito Cremona, Chula Vista, CA 91915",1551 Caminito Cremona,ChulaVista,CA,91915,3,2,"1,445",No Data,null,Townhouse,2006,Garage - Attached,$194 monthly,"$575,817","$2,900/mo",$373,https://www.zillow.com/homedetails/1551-Caminito-Cremona-Chula-Vista-CA-91915/79572694_zpid/
THREE LAGOONS REALTY,"$375,000","11923 Royal Rd UNIT D, El Cajon, CA 92021",11923 Royal Rd UNIT D,ElCajon,CA,92021,3,2,"1,323",No Data,null,Townhouse,1973,Carport,$402 monthly,"$2,387/mo",null,$283,https://www.zillow.com/homedetails/11923-Royal-Rd-UNIT-D-El-Cajon-CA-92021/16892113_zpid/
THE GREENHOUSE GROUP INC.,"$448,000","8535 Paradise Valley Rd UNIT 44, Spring Valley, CA 91977",8535 Paradise Valley Rd UNIT 44,SpringValley,CA,91977,3,3,"1,517","157,687 sqft",157687.0,Townhouse,1989,Garage - Attached,$370 monthly,"$459,409","$2,600/mo",$295,https://www.zillow.com/homedetails/8535-Paradise-Valley-Rd-UNIT-44-Spring-Valley-CA-91977/17127676_zpid/
,"$980,888","470 Marble Arch Ave, San Jose, CA 95136",470 Marble Arch Ave,SanJose,CA,95136,3,4,"1,690","1,690 sqft",1690.0,Townhouse,2000,Attached,$275 monthly,"$966,564","$3,400/mo",$580,https://www.zillow.com/homedetails/470-Marble-Arch-Ave-San-Jose-CA-95136/54771110_zpid/
COMPASS,"$1,525,000","2256 The Ter, Los Angeles, CA 90049",2256 The Ter,LosAngeles,CA,90049,2,3,"2,718","262,374 sqft",262374.0,Townhouse,1980,"Garage Faces Front, Garage - Single Door","$1,197 monthly","$1,525,011","$5,795/mo",$561,https://www.zillow.com/homedetails/2256-The-Ter-Los-Angeles-CA-90049/20558678_zpid/
,"$899,995","330 Village Creek Rd, Aptos, CA 95003",330 Village Creek Rd,Aptos,CA,95003,2,3,"1,785","1,655 sqft",1655.0,Townhouse,1985,"Garage - Attached, Off-street",$394 monthly,"$947,363","$3,500/mo",$504,https://www.zillow.com/homedetails/330-Village-Creek-Rd-Aptos-CA-95003/16136181_zpid/
,"$979,000","1889 Midnight Cir, San Jose, CA 95133",1889 Midnight Cir,SanJose,CA,95133,3,4,"1,714",696 sqft,696.0,Townhouse,2016,"Garage - Attached, On-street",$285 monthly,"$1,039,573","$3,545/mo",$571,https://www.zillow.com/homedetails/1889-Midnight-Cir-San-Jose-CA-95133/243210789_zpid/
,"$799,000","37769 Cedar Blvd, Newark, CA 94560",37769 Cedar Blvd,Newark,CA,94560,3,3,"1,478","2,142 sqft",2142.0,Townhouse,1986,"Garage Door Opener, Attached",$540 monthly,"$861,876","$3,200/mo",$541,https://www.zillow.com/homedetails/37769-Cedar-Blvd-Newark-CA-94560/24929081_zpid/
,"$799,000","6537 Bantry Bay St, Dublin, CA 94568",6537 Bantry Bay St,Dublin,CA,94568,3,3,"1,770",No Data,null,Townhouse,2008,"Garage Door Opener, Garage",$315 monthly,"$963,226","$3,300/mo",$451,https://www.zillow.com/homedetails/6537-Bantry-Bay-St-Dublin-CA-94568/89032793_zpid/
