Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
REALTY ONE GROUP,"$615,000","1124 Epic, Irvine, CA 92618",1124 Epic,Irvine,CA,92618,2,2,958,null,null,Condo,2019,Garage - Attached,$477 monthly,"$623,860",null,$642,https://www.zillow.com/homedetails/1124-Epic-Irvine-CA-92618/325862750_zpid/
,"$619,950","2503 La Terrace Cir, San Jose, CA 95123",2503 La Terrace Cir,SanJose,CA,95123,2,2,995,null,null,Condo,1985,"Carport, Garage",$498 monthly,"$648,445","$2,600/mo",$623,https://www.zillow.com/homedetails/2503-La-Terrace-Cir-San-Jose-CA-95123/19831883_zpid/
,"$1,100,000","3535 Wawona St #422, San Francisco, CA 94116",3535 Wawona St #422,SanFrancisco,CA,94116,1,1,803,null,null,Condo,2020,None,$44 monthly,"$1,154,666",null,"$1,370",https://www.zillow.com/homedetails/3535-Wawona-St-422-San-Francisco-CA-94116/2077167878_zpid/
REDFIN CORPORATION,"$605,000","6257 Caminito Carrena, San Diego, CA 92122",6257 Caminito Carrena,SanDiego,CA,92122,2,2,"1,366",null,null,Condo,1977,Garage,$368 monthly,"$626,414","$2,850/mo",$443,https://www.zillow.com/homedetails/6257-Caminito-Carrena-San-Diego-CA-92122/16847480_zpid/
RE/MAX TOP PRODUCERS,"$375,000","25730 Player Dr UNIT S6, Santa Clarita, CA 91355",25730 Player Dr UNIT S6,SantaClarita,CA,91355,2,2,948,null,null,Condo,1971,"Assigned, Carport",$405 monthly,"$412,942","$2,250/mo",$396,https://www.zillow.com/homedetails/25730-Player-Dr-UNIT-S6-Santa-Clarita-CA-91355/20219087_zpid/
ROBIN BILTUCCI,"$471,900","783 Brookstone Rd UNIT 204, Chula Vista, CA 91913",783 Brookstone Rd UNIT 204,ChulaVista,CA,91913,3,2,"1,096",null,null,Condo,1990,"Assigned, Carport, Permit Required, Other",$380 monthly,"$474,456","$2,350/mo",$431,https://www.zillow.com/homedetails/783-Brookstone-Rd-UNIT-204-Chula-Vista-CA-91913/17143924_zpid/
OPENDOOR BROKERAGE INC.,"$550,000","11626 S Sugarpine Ln, Orange, CA 92869",11626 S Sugarpine Ln,Orange,CA,92869,3,2,"1,099",null,null,Condo,1973,Garage - Attached,null,"$563,820","$2,500/mo",$500,https://www.zillow.com/homedetails/11626-S-Sugarpine-Ln-Orange-CA-92869/25430127_zpid/
THE AGENCY,"$839,000","12026 Hoffman St UNIT 103, Los Angeles, CA 91604",12026 Hoffman St UNIT 103,LosAngeles,CA,91604,2,3,"1,470",null,null,Condo,2006,"Garage, Assigned",$650 monthly,"$881,997","$3,600/mo",$571,https://www.zillow.com/homedetails/12026-Hoffman-St-UNIT-103-Los-Angeles-CA-91604/79801178_zpid/
"SOTHEBY'S INTERNATIONAL REALTY, Allison Fortini Crawford","$2,099,000","214 Arguello Blvd, San Francisco, CA 94118",214 Arguello Blvd,SanFrancisco,CA,94118,4,3,"2,042",null,null,Condo,1911,"Attached, Garage Door Opener, Side By Side, Side by Side, On Site - Mapped (Condo Only)",$530 monthly,null,null,"$1,028",https://www.zillow.com/homedetails/214-Arguello-Blvd-San-Francisco-CA-94118/15082394_zpid/
,"$286,781","4800 3rd St UNIT 202, San Francisco, CA 94124",4800 3rd St UNIT 202,SanFrancisco,CA,94124,1,1,580,null,null,Condo,2009,0 spaces,$364 monthly,"$289,437","$2,710/mo",$494,https://www.zillow.com/homedetails/4800-3rd-St-UNIT-202-San-Francisco-CA-94124/116157437_zpid/
PIERVIEW PROPERTIES,"$485,000","3412 Cameo Dr UNIT 17, Oceanside, CA 92056",3412 Cameo Dr UNIT 17,Oceanside,CA,92056,2,2,"1,008",null,null,Condo,1990,"Assigned, Garage - Single Door, Parking Space",$400 monthly,"$458,938","$2,180/mo",$481,https://www.zillow.com/homedetails/3412-Cameo-Dr-UNIT-17-Oceanside-CA-92056/16612257_zpid/
"COMPASS, C.M. Foo","$1,495,000","1554 Dolores St, San Francisco, CA 94110",1554 Dolores St,SanFrancisco,CA,94110,3,2,"1,832",null,null,Condo,0,"Attached, Enclosed, Garage Door Opener, Side By Side, Side by Side, On Site - Mapped (Condo Only)",$200 monthly,null,null,$816,https://www.zillow.com/homedetails/1554-Dolores-St-San-Francisco-CA-94110/111925748_zpid/
KELLER WILLIAMS-SANTA MONICA,"$585,000","6405 Green Valley Cir UNIT 209, Culver City, CA 90230",6405 Green Valley Cir UNIT 209,CulverCity,CA,90230,2,2,"1,107",null,null,Condo,1970,Community Structure,$553 monthly,"$592,553","$2,895/mo",$528,https://www.zillow.com/homedetails/6405-Green-Valley-Cir-UNIT-209-Culver-City-CA-90230/20395143_zpid/
,"$875,000","910 Colusa Ave APT 5, Berkeley, CA 94707",910 Colusa Ave APT 5,Berkeley,CA,94707,2,2,"1,200",null,null,Condo,1986,"Space Per Unit - 1, Below Building Parking",$509 monthly,"$942,239","$3,195/mo",$729,https://www.zillow.com/homedetails/910-Colusa-Ave-APT-5-Berkeley-CA-94707/24846074_zpid/
THE FLOWERS REALTY INC,"$250,000","1160 Rosas St UNIT 137, Calexico, CA 92231",1160 Rosas St UNIT 137,Calexico,CA,92231,3,3,"1,452",null,null,Condo,2006,Garage,$145 monthly,"$194,952",null,$172,https://www.zillow.com/homedetails/1160-Rosas-St-UNIT-137-Calexico-CA-92231/71021545_zpid/
,"$349,000","3744 Via Verdi, Richmond, CA 94803",3744 Via Verdi,Richmond,CA,94803,2,1,"1,008",null,null,Condo,1981,Space Per Unit - 1,$360 monthly,"$349,492","$2,300/mo",$346,https://www.zillow.com/homedetails/3744-Via-Verdi-Richmond-CA-94803/18512660_zpid/
BENNION DEVILLE HOMES,"$455,000","47 Don Quixote Dr, Rancho Mirage, CA 92270",47 Don Quixote Dr,RanchoMirage,CA,92270,3,2,"1,680",null,null,Condo,1978,Garage Door Opener,$619 monthly,"$455,100","$4,000/mo",$271,https://www.zillow.com/homedetails/47-Don-Quixote-Dr-Rancho-Mirage-CA-92270/18070118_zpid/
,"$898,000","2210 Gellert Blvd APT 5409, South San Francisco, CA 94080",2210 Gellert Blvd APT 5409,SouthSanFrancisco,CA,94080,2,2,"1,026",null,null,Condo,2006,Carport,$441 monthly,"$939,906","$3,200/mo",$875,https://www.zillow.com/homedetails/2210-Gellert-Blvd-APT-5409-South-San-Francisco-CA-94080/79842136_zpid/
HELP-U-SELL REAL ESTATE,"$525,000","1461 Brighton Ave, Arroyo Grande, CA 93420",1461 Brighton Ave,ArroyoGrande,CA,93420,3,3,"1,396",null,null,Condo,1977,Garage - Attached,$285 monthly,"$540,927","$2,350/mo",$376,https://www.zillow.com/homedetails/1461-Brighton-Ave-Arroyo-Grande-CA-93420/15450925_zpid/
EXP REALTY OF CALIFORNIA INC,"$519,000","4475 Campus Ave APT 5, San Diego, CA 92116",4475 Campus Ave APT 5,SanDiego,CA,92116,2,2,"1,015",null,null,Condo,1988,Driveway,$235 monthly,"$538,852","$2,495/mo",$511,https://www.zillow.com/homedetails/4475-Campus-Ave-APT-5-San-Diego-CA-92116/16954692_zpid/
KELLER WILLIAMS REALTY,"$425,000","1837 Temple Ave APT C, Signal Hill, CA 90755",1837 Temple Ave APT C,SignalHill,CA,90755,2,2,"1,007",null,null,Condo,1977,Garage,$287 monthly,"$434,631","$2,195/mo",$422,https://www.zillow.com/homedetails/1837-Temple-Ave-APT-C-Signal-Hill-CA-90755/21199410_zpid/
,"$339,000","3050 Rue D Orleans #406, San Diego, CA 92110",3050 Rue D Orleans #406,SanDiego,CA,92110,1,1,547,null,null,Condo,1969,"Off-street, ",$333 monthly,null,null,$620,https://www.zillow.com/homedetails/3050-Rue-D-Orleans-406-San-Diego-CA-92110/2080663189_zpid/
KELLER WILLIAMS LUXURY HOMES,"$315,000","42391 Rancho Las Palmas Dr APT 22, Rancho Mirage, CA 92270",42391 Rancho Las Palmas Dr APT 22,RanchoMirage,CA,92270,2,2,915,null,null,Condo,1965,"Assigned, Covered",$353 monthly,"$315,002","$2,300/mo",$344,https://www.zillow.com/homedetails/42391-Rancho-Las-Palmas-Dr-APT-22-Rancho-Mirage-CA-92270/18136920_zpid/
,"$739,000","415 W Gutierrez St APT 1, Santa Barbara, CA 93101",415 W Gutierrez St APT 1,SantaBarbara,CA,93101,3,2,"1,278",null,null,Condo,1980,Cpt #1,$325 monthly,"$3,300/mo",null,$578,https://www.zillow.com/homedetails/415-W-Gutierrez-St-APT-1-Santa-Barbara-CA-93101/2085463376_zpid/
,"$825,000","600 Pennsylvania Ave UNIT 1, Los Gatos, CA 95030",600 Pennsylvania Ave UNIT 1,LosGatos,CA,95030,1,2,864,null,null,Condo,1962,"Carport, Garage",$45 monthly,"$853,162","$2,999/mo",$955,https://www.zillow.com/homedetails/600-Pennsylvania-Ave-UNIT-1-Los-Gatos-CA-95030/19744570_zpid/
RE/MAX ESTATE PROPERTIES,"$465,000","620 W Hyde Park Blvd UNIT 105, Inglewood, CA 90302",620 W Hyde Park Blvd UNIT 105,Inglewood,CA,90302,2,2,"1,031",null,null,Condo,1983,Underground,$280 monthly,"$487,591","$2,598/mo",$451,https://www.zillow.com/homedetails/620-W-Hyde-Park-Blvd-UNIT-105-Inglewood-CA-90302/20334554_zpid/
"COMPASS, Trim T. Wellbeloved","$2,299,000","1944 Bush St, San Francisco, CA 94115",1944 Bush St,SanFrancisco,CA,94115,4,2,"2,130",null,null,Condo,1900,"Enclosed, Garage Door Opener, Side By Side, Side by Side, On Site, Driveway",$266 monthly,"$2,184,534","$5,000/mo","$1,079",https://www.zillow.com/homedetails/1944-Bush-St-San-Francisco-CA-94115/15075417_zpid/
GALLERY REAL ESTATE,"$520,000","4009 Calle Sonora Oeste UNIT 3D, Laguna Woods, CA 92637",4009 Calle Sonora Oeste UNIT 3D,LagunaWoods,CA,92637,3,2,"1,741",null,null,Condo,1977,Carport,$675 monthly,"$531,902","$3,100/mo",$299,https://www.zillow.com/homedetails/4009-Calle-Sonora-Oeste-UNIT-3D-Laguna-Woods-CA-92637/25713530_zpid/
,"$695,000","201 Juniper Springs Dr #225, Mammoth Lakes, CA 93546",201 Juniper Springs Dr #225,MammothLakes,CA,93546,2,2,813,null,null,Condo,2000,No Data,null,"$710,316","$2,550/mo",$855,https://www.zillow.com/homedetails/201-Juniper-Springs-Dr-225-Mammoth-Lakes-CA-93546/95750321_zpid/
PACIFIC SOTHEBY'S INT'L REALTY,"$599,900","7306 Alicante Rd UNIT 3, Carlsbad, CA 92009",7306 Alicante Rd UNIT 3,Carlsbad,CA,92009,2,3,"1,552",null,null,Condo,1975,"Assigned, Community Structure, Covered, Gated",$355 monthly,"$645,365","$2,700/mo",$387,https://www.zillow.com/homedetails/7306-Alicante-Rd-UNIT-3-Carlsbad-CA-92009/16655536_zpid/
"COMPASS, Michael L. Bellings","$945,000","4351 17th St, San Francisco, CA 94114",4351 17th St,SanFrancisco,CA,94114,2,--,"1,230",null,null,Condo,1994,"Enclosed, Garage Door Opener, Side By Side, Independent, On Site",$275 monthly,"$1,057,529","$3,700/mo",$768,https://www.zillow.com/homedetails/4351-17th-St-San-Francisco-CA-94114/15128345_zpid/
REDFIN,"$649,900","11687 Montana Ave APT 104, Los Angeles, CA 90049",11687 Montana Ave APT 104,LosAngeles,CA,90049,1,1,873,null,null,Condo,1968,"Assigned, Community Structure, Covered",$432 monthly,"$662,685","$2,795/mo",$744,https://www.zillow.com/homedetails/11687-Montana-Ave-APT-104-Los-Angeles-CA-90049/20535889_zpid/
DILBECK REAL ESTATE,"$749,000","13440 Moorpark St APT 105, Sherman Oaks, CA 91423",13440 Moorpark St APT 105,ShermanOaks,CA,91423,3,3,"1,780",null,null,Condo,2005,Garage - Attached,$427 monthly,"$795,911","$3,650/mo",$421,https://www.zillow.com/homedetails/13440-Moorpark-St-APT-105-Sherman-Oaks-CA-91423/66674629_zpid/
PACIFIC SOTHEBY'S INT'L REALTY,"$1,099,000","4465 Ocean Blvd #71, San Diego, CA 92109",4465 Ocean Blvd #71,SanDiego,CA,92109,2,2,956,null,null,Condo,1975,"Assigned, Community Structure, Garage Door Opener",$497 monthly,"$1,113,904","$3,155/mo","$1,150",https://www.zillow.com/homedetails/4465-Ocean-Blvd-71-San-Diego-CA-92109/16920146_zpid/
,"$320,000","2001 Club Center Dr APT 8139, Sacramento, CA 95835",2001 Club Center Dr APT 8139,Sacramento,CA,95835,2,3,"1,114",null,null,Condo,2006,"Inside Entrance, Guest, Garage Faces Front",$275 monthly,"$323,814","$1,845/mo",$287,https://www.zillow.com/homedetails/2001-Club-Center-Dr-APT-8139-Sacramento-CA-95835/69818647_zpid/
,"$725,000","449 Alberto Way UNIT C135, Los Gatos, CA 95032",449 Alberto Way UNIT C135,LosGatos,CA,95032,2,2,"1,136",null,null,Condo,1980,"Carport, Garage",$507 monthly,"$756,719","$2,700/mo",$638,https://www.zillow.com/homedetails/449-Alberto-Way-UNIT-C135-Los-Gatos-CA-95032/19749939_zpid/
COLDWELL BANKER COASTAL ALLIANCE,"$297,500","545 Chestnut Ave APT 409, Long Beach, CA 90802",545 Chestnut Ave APT 409,LongBeach,CA,90802,1,1,525,null,null,Condo,1972,Assigned,$222 monthly,"$290,805","$1,490/mo",$567,https://www.zillow.com/homedetails/545-Chestnut-Ave-APT-409-Long-Beach-CA-90802/21239840_zpid/
,"$449,000","3590 Main St #12, Mammoth Lakes, CA 93546",3590 Main St #12,MammothLakes,CA,93546,2,1,900,null,null,Condo,1964,"Off-street, On-street, ",$354 monthly,"$443,577","$1,900/mo",$499,https://www.zillow.com/homedetails/3590-Main-St-12-Mammoth-Lakes-CA-93546/68995370_zpid/
"JS SULLIVAN SALES AND MARKETIN, Loring M. Aguillon-Racine","$998,000","555 Golden Gate Ave #3F, San Francisco, CA 94102",555 Golden Gate Ave #3F,SanFrancisco,CA,94102,2,2,977,null,null,Condo,2020,"Rotational, Side By Side, Side by Side, On Site, Driveway",$645 monthly,null,null,"$1,021",https://www.zillow.com/homedetails/555-Golden-Gate-Ave-3F-San-Francisco-CA-94102/2071526744_zpid/
REDFIN CORPORATION,"$719,000","9245 Regents Rd #M212, La Jolla, CA 92037",9245 Regents Rd #M212,LaJolla,CA,92037,2,2,"1,063",null,null,Condo,2001,"Assigned, Gated",$425 monthly,"$732,834","$2,700/mo",$676,https://www.zillow.com/homedetails/9245-Regents-Rd-M212-La-Jolla-CA-92037/68547649_zpid/
"CORCORAN GLOBAL LIVING, Suhl Chin","$1,295,000","1021 Shotwell St, San Francisco, CA 94110",1021 Shotwell St,SanFrancisco,CA,94110,3,2,"1,484",null,null,Condo,1908,"Enclosed, Garage Faces Front, Tandem, On Site - Unassigned (Condo Only)",$338 monthly,"$1,570,313","$4,500/mo",$873,https://www.zillow.com/homedetails/1021-Shotwell-St-San-Francisco-CA-94110/125309560_zpid/
"ASPERO REALTY, INC","$1,150,000","156 Mongoose, Irvine, CA 92618",156 Mongoose,Irvine,CA,92618,4,3,"2,240",null,null,Condo,2016,"Direct Access, Driveway",$215 monthly,"$982,366","$4,103/mo",$513,https://www.zillow.com/homedetails/156-Mongoose-Irvine-CA-92618/250187315_zpid/
THE SHELHAMER REAL ESTATE GROUP,"$523,000","4295 Via Arbolada UNIT 303, Los Angeles, CA 90042",4295 Via Arbolada UNIT 303,LosAngeles,CA,90042,2,2,"1,044",null,null,Condo,1982,"Assigned, Side By Side",$483 monthly,"$546,818","$2,350/mo",$501,https://www.zillow.com/homedetails/4295-Via-Arbolada-UNIT-303-Los-Angeles-CA-90042/20687679_zpid/
,"$515,000","5171 Cribari Knls, San Jose, CA 95135",5171 Cribari Knls,SanJose,CA,95135,2,2,"1,348",null,null,Condo,1969,"Carport, Garage",$830 monthly,"$521,450","$3,000/mo",$382,https://www.zillow.com/homedetails/5171-Cribari-Knls-San-Jose-CA-95135/19798813_zpid/
,"$495,000","85 Vernon St APT 213, Oakland, CA 94610",85 Vernon St APT 213,Oakland,CA,94610,1,1,749,null,null,Condo,1971,"Garage Door Opener, Garage, Secured, Space Per Unit - 1, Below Building Parking, Garage Faces Front",$435 monthly,"$664,649",null,$661,https://www.zillow.com/homedetails/85-Vernon-St-APT-213-Oakland-CA-94610/2071596194_zpid/
REALTY WORLD CALIFORNIA PROPER,"$167,000","149 W 6th St APT 60, San Bernardino, CA 92401",149 W 6th St APT 60,SanBernardino,CA,92401,2,2,931,null,null,Condo,1981,No Data,$330 monthly,"$133,543","$1,350/mo",$179,https://www.zillow.com/homedetails/149-W-6th-St-APT-60-San-Bernardino-CA-92401/17220606_zpid/
24/7 REALTY INC,"$449,999","10895 Camino Ruiz UNIT 66, San Diego, CA 92126",10895 Camino Ruiz UNIT 66,SanDiego,CA,92126,2,2,912,null,null,Condo,1983,"Assigned, Carport, Other",$308 monthly,"$472,868","$2,090/mo",$493,https://www.zillow.com/homedetails/10895-Camino-Ruiz-UNIT-66-San-Diego-CA-92126/16787231_zpid/
BERKSHIRE HATHAWAY HOME SRVCS,"$245,000","1565 Coulston St APT 29, San Bernardino, CA 92408",1565 Coulston St APT 29,SanBernardino,CA,92408,2,2,864,null,null,Condo,1984,"Attached Carport, Guest, Unassigned",$296 monthly,"$227,200","$1,650/mo",$284,https://www.zillow.com/homedetails/1565-Coulston-St-APT-29-San-Bernardino-CA-92408/17364705_zpid/
,"$1,098,000","7361 Claremont Ave #3, Berkeley, CA 94705",7361 Claremont Ave #3,Berkeley,CA,94705,3,2,"2,002",null,null,Condo,1923,Other,$162 monthly,"$3,200/mo",null,$548,https://www.zillow.com/homedetails/7361-Claremont-Ave-3-Berkeley-CA-94705/2088927174_zpid/
REDFIN,"$499,900","605 Solvay Aisle, Irvine, CA 92606",605 Solvay Aisle,Irvine,CA,92606,1,1,806,null,null,Condo,1996,"Garage, Permit Required",$307 monthly,"$479,257","$2,090/mo",$620,https://www.zillow.com/homedetails/605-Solvay-Aisle-Irvine-CA-92606/25765135_zpid/
MISSION OAKS PROPERTIES,"$399,800","634 Sunfish Way, Port Hueneme, CA 93041",634 Sunfish Way,PortHueneme,CA,93041,2,2,988,null,null,Condo,1977,Carport,$459 monthly,"$406,650","$2,100/mo",$405,https://www.zillow.com/homedetails/634-Sunfish-Way-Port-Hueneme-CA-93041/16410175_zpid/
KELLER WILLIAMS REALTY,"$300,000","1371 Oakmont Dr #150K, Seal Beach, CA 90740",1371 Oakmont Dr #150K,SealBeach,CA,90740,2,1,"1,150",null,null,Cooperative,1968,"Assigned, Carport",$346 monthly,"$303,737",null,$261,https://www.zillow.com/homedetails/1371-Oakmont-Dr-150K-Seal-Beach-CA-90740/2071716270_zpid/
RE/MAX TOP PRODUCERS,"$549,000","655 S Hope St UNIT 602, Los Angeles, CA 90017",655 S Hope St UNIT 602,LosAngeles,CA,90017,2,2,"1,001",null,null,Condo,1964,Garage - Attached,$843 monthly,"$2,950/mo",null,$548,https://www.zillow.com/homedetails/655-S-Hope-St-UNIT-602-Los-Angeles-CA-90017/2084970428_zpid/
"GREAT WALL REALTY, INC.","$649,900","15347 Ashley Ct, Whittier, CA 90603",15347 Ashley Ct,Whittier,CA,90603,3,3,"1,770",null,null,Condo,2007,Garage - Attached,$262 monthly,"$643,384","$2,900/mo",$367,https://www.zillow.com/homedetails/15347-Ashley-Ct-Whittier-CA-90603/88060637_zpid/
FIRST TEAM REAL ESTATE,"$1,075,000","211 Bright Poppy, Irvine, CA 92618",211 Bright Poppy,Irvine,CA,92618,4,3,"2,010",null,null,Condo,2010,"Direct Access, Garage - Single Door",$192 monthly,"$1,060,172","$3,900/mo",$535,https://www.zillow.com/homedetails/211-Bright-Poppy-Irvine-CA-92618/246154550_zpid/
MARKARIAN REALTY,"$415,000","7800 Topanga Canyon Blvd APT 201, Los Angeles, CA 91304",7800 Topanga Canyon Blvd APT 201,LosAngeles,CA,91304,3,2,"1,168",null,null,Condo,1981,"On Site, Attached Carport, Garage",$553 monthly,"$427,535","$2,500/mo",$355,https://www.zillow.com/homedetails/7800-Topanga-Canyon-Blvd-APT-201-Los-Angeles-CA-91304/19910567_zpid/
,"$1,080,000","22330 Homestead Rd APT 221, Cupertino, CA 95014",22330 Homestead Rd APT 221,Cupertino,CA,95014,2,2,"1,250",null,null,Condo,1984,None,$592 monthly,"$1,123,312","$3,225/mo",$864,https://www.zillow.com/homedetails/22330-Homestead-Rd-APT-221-Cupertino-CA-95014/19627519_zpid/
"BIG BLOCK REALTY, INC.","$399,000","8889 Caminito Plaza Centro #7327, San Diego, CA 92122",8889 Caminito Plaza Centro #7327,SanDiego,CA,92122,1,1,600,null,null,Condo,2006,Garage,$325 monthly,null,null,$665,https://www.zillow.com/homedetails/8889-Caminito-Plaza-Centro-7327-San-Diego-CA-92122/2076815465_zpid/
RE/MAX 2000 REALTY,"$775,000","60 Brassie Ln, Coto De Caza, CA 92679",60 Brassie Ln,CotoDeCaza,CA,92679,3,3,"1,763",null,null,Condo,1996,Garage - Attached,$515 monthly,"$782,883","$3,300/mo",$440,https://www.zillow.com/homedetails/60-Brassie-Ln-Coto-De-Caza-CA-92679/25757703_zpid/
KELLER WILLIAMS VIP PROPERTIES,"$415,000","21234 Trumpet Dr UNIT 201, Santa Clarita, CA 91321",21234 Trumpet Dr UNIT 201,SantaClarita,CA,91321,3,2,"1,045",null,null,Condo,1990,Garage,$420 monthly,"$401,547","$2,500/mo",$397,https://www.zillow.com/homedetails/21234-Trumpet-Dr-UNIT-201-Santa-Clarita-CA-91321/20208031_zpid/
KELLER WILLIAMS REALTY LOS FELIZ,"$675,000","4235 Mary Ellen Ave UNIT 205, Los Angeles, CA 91604",4235 Mary Ellen Ave UNIT 205,LosAngeles,CA,91604,2,3,"1,346",null,null,Condo,1990,"Assigned, Community Structure, Guest, Tandem, Garage, Gated",$485 monthly,"$708,787","$3,000/mo",$501,https://www.zillow.com/homedetails/4235-Mary-Ellen-Ave-UNIT-205-Los-Angeles-CA-91604/20029515_zpid/
KELLER WILLIAMS REALTY IRVINE,"$184,000","19228 Cottonwood Dr, Apple Valley, CA 92308",19228 Cottonwood Dr,AppleValley,CA,92308,2,2,"1,336",null,null,Condo,1986,"Carport, Detached Carport, Covered",$456 monthly,"$184,183","$1,500/mo",$138,https://www.zillow.com/homedetails/19228-Cottonwood-Dr-Apple-Valley-CA-92308/17456863_zpid/
FIRST TEAM REAL ESTATE,"$180,000","1900 Mckinney Way #15-22E, Seal Beach, CA 90740",1900 Mckinney Way #15-22E,SealBeach,CA,90740,1,1,850,null,null,Cooperative,1960,"Assigned, Carport, Detached Carport",$409 monthly,null,null,$212,https://www.zillow.com/homedetails/1900-Mckinney-Way-15-22E-Seal-Beach-CA-90740/2071558907_zpid/
COMPASS,"$499,000","3647 Jasmine Ave APT 104, Los Angeles, CA 90034",3647 Jasmine Ave APT 104,LosAngeles,CA,90034,1,1,715,null,null,Condo,1990,Tandem,$317 monthly,"$509,183","$2,350/mo",$698,https://www.zillow.com/homedetails/3647-Jasmine-Ave-APT-104-Los-Angeles-CA-90034/81959261_zpid/
KNB PREMIER INVESTMENT CAPITAL,"$469,000","942 S 4th St, Montebello, CA 90640",942 S 4th St,Montebello,CA,90640,2,3,"1,300",null,null,Condo,2011,Garage - Attached,$278 monthly,"$497,755","$2,500/mo",$361,https://www.zillow.com/homedetails/942-S-4th-St-Montebello-CA-90640/111370962_zpid/
"URBAN REALTY AND MANAGEMENT, INC.","$985,000","3785 Wilshire Blvd APT 1709, Los Angeles, CA 90010",3785 Wilshire Blvd APT 1709,LosAngeles,CA,90010,2,2,"1,390",null,null,Condo,2009,"Assigned, Community Structure, Controlled Entrance",$998 monthly,"$985,008","$3,995/mo",$709,https://www.zillow.com/homedetails/3785-Wilshire-Blvd-APT-1709-Los-Angeles-CA-90010/89668396_zpid/
FIRST CHOICE REAL ESTATE & LOA,"$205,000","3535 Banbury Dr APT 14, Riverside, CA 92505",3535 Banbury Dr APT 14,Riverside,CA,92505,1,1,685,null,null,Condo,1984,No Data,$269 monthly,"$1,700/mo",null,$299,https://www.zillow.com/homedetails/3535-Banbury-Dr-APT-14-Riverside-CA-92505/69291428_zpid/
SEASHORE PROPERTIES,"$499,000","3961 Hortensia St APT H1, San Diego, CA 92110",3961 Hortensia St APT H1,SanDiego,CA,92110,2,2,832,null,null,Condo,1987,"Assigned, Gated, Garage Door Opener",$375 monthly,"$2,405/mo",null,$600,https://www.zillow.com/homedetails/3961-Hortensia-St-APT-H1-San-Diego-CA-92110/16951910_zpid/
KELLER WILLIAMS REALTY,"$399,000","63 Camino Arroyo S, Palm Desert, CA 92260",63 Camino Arroyo S,PalmDesert,CA,92260,3,3,"2,051",null,null,Condo,1980,"Driveway, Garage Door Opener",$850 monthly,null,null,$195,https://www.zillow.com/homedetails/63-Camino-Arroyo-S-Palm-Desert-CA-92260/2071552282_zpid/
BERKSHIRE HATHAWAY HOMESERVICE,"$165,000","1125 Sheridan Ave APT 26, Chico, CA 95926",1125 Sheridan Ave APT 26,Chico,CA,95926,1,1,627,null,null,Condo,1991,"Assigned, Carport, Asphalt, Guest",$188 monthly,"$165,948","$1,350/mo",$263,https://www.zillow.com/homedetails/1125-Sheridan-Ave-APT-26-Chico-CA-95926/79985171_zpid/
SPECTRUM REALTY,"$635,000","3309 Aspen Grv, Irvine, CA 92618",3309 Aspen Grv,Irvine,CA,92618,2,3,"1,183",null,null,Condo,2000,"Garage, Garage Faces Side, Garage - Single Door",$274 monthly,"$648,869","$2,650/mo",$537,https://www.zillow.com/homedetails/3309-Aspen-Grv-Irvine-CA-92618/54978306_zpid/
COLDWELL BANKER REALTY,"$735,000","44 Reunion, Irvine, CA 92603",44 Reunion,Irvine,CA,92603,2,3,"1,100",null,null,Condo,2004,"Direct Access, Concrete, Garage, Garage Faces Side, Garage - Single Door, On Site, Tandem, Tandem Uncovered",$223 monthly,"$739,867","$2,700/mo",$668,https://www.zillow.com/homedetails/44-Reunion-Irvine-CA-92603/64647231_zpid/
HOMESMART PROFESSIONALS,"$329,000","46642 Arapahoe #B, Indian Wells, CA 92210",46642 Arapahoe #B,IndianWells,CA,92210,2,2,"1,446",null,null,Condo,1980,Garage Door Opener,$360 monthly,"$339,305","$3,500/mo",$228,https://www.zillow.com/homedetails/46642-Arapahoe-B-Indian-Wells-CA-92210/18101947_zpid/
,"$1,098,000","4812 Lawton Ave #B, Oakland, CA 94609",4812 Lawton Ave #B,Oakland,CA,94609,3,3,"1,326",null,null,Condo,2013,"Off Street, No Garage",$83 monthly,"$872,663",null,$828,https://www.zillow.com/homedetails/4812-Lawton-Ave-B-Oakland-CA-94609/2071599803_zpid/
COLDWELL BANKER COASTAL ALLIANCE,"$535,000","5271 E El Parque St, Long Beach, CA 90815",5271 E El Parque St,LongBeach,CA,90815,2,1,910,null,null,Condo,1953,Garage - Single Door,$354 monthly,"$471,386","$2,400/mo",$588,https://www.zillow.com/homedetails/5271-E-El-Parque-St-Long-Beach-CA-90815/21213066_zpid/
PACASO INC.,"$1,151,000","6653 Neptune Pl, La Jolla, CA 92037",6653 Neptune Pl,LaJolla,CA,92037,3,5,"3,124",null,null,Cooperative,2012,Garage - Attached,null,"$4,483,610","$35,472/mo",$368,https://www.zillow.com/homedetails/6653-Neptune-Pl-La-Jolla-CA-92037/16850262_zpid/
COLDWELL BANKER REALTY,"$1,385,000","21 Canyon Island Dr #21, Newport Beach, CA 92660",21 Canyon Island Dr #21,NewportBeach,CA,92660,3,3,"1,637",null,null,Condo,1976,"Assigned, Garage Door Opener, Gated, Underground",$650 monthly,null,null,$846,https://www.zillow.com/homedetails/21-Canyon-Island-Dr-21-Newport-Beach-CA-92660/2077205653_zpid/
