Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
BEACH EQUITIES,"$2,395,000","1034 Euclid St, Santa Monica, CA 90403",1034 Euclid St,SantaMonica,CA,90403,--,--,"3,245",null,null,MultiFamily,1926,"Driveway, Garage Faces Rear",null,"$2,404,485","$3,000/mo",$738,https://www.zillow.com/homedetails/1034-Euclid-St-Santa-Monica-CA-90403/20478686_zpid/
,"$850,000","750 N Fulgham Ct, Visalia, CA 93291",750 N Fulgham Ct,Visalia,CA,93291,14,14,"7,000",null,null,MultiFamily,No Data,Carport,null,null,null,$121,https://www.zillow.com/homedetails/750-N-Fulgham-Ct-Visalia-CA-93291/2071516354_zpid/
RE/MAX ESTATE PROPERTIES,"$749,000","20518 Raymond Ave, Torrance, CA 90502",20518 Raymond Ave,Torrance,CA,90502,--,--,"2,016",null,null,MultiFamily,1959,No Data,null,"$761,887","$2,250/mo",$372,https://www.zillow.com/homedetails/20518-Raymond-Ave-Torrance-CA-90502/21268189_zpid/
"KELLER WILLIAMS SAN FRANCISCO, Michelle An","$3,200,000","85 Diamond St, San Francisco, CA 94114",85 Diamond St,SanFrancisco,CA,94114,4,4,"3,790",null,null,MultiFamily,1930,"Attached, Covered, Garage, Garage Door Opener",null,"$3,237,665",null,$844,https://www.zillow.com/homedetails/85-Diamond-St-San-Francisco-CA-94114/2071590930_zpid/
,"$14,950,000","18986 Carriger Rd, Sonoma, CA 95476",18986 Carriger Rd,Sonoma,CA,95476,4,7,"6,458",null,null,MultiFamily,2018,"Attached, Covered, Detached, Enclosed, Garage Door Opener, Garage Faces Front, Inside Entrance, RV Possible, Gravel",null,"$2,700/mo",null,"$2,315",https://www.zillow.com/homedetails/18986-Carriger-Rd-Sonoma-CA-95476/300264619_zpid/
CITY CENTER REALTY GROUP,"$459,000","1747 E 67th St, Los Angeles, CA 90001",1747 E 67th St,LosAngeles,CA,90001,2,2,"1,666",null,null,MultiFamily,1923,No Data,null,"$469,147","$2,300/mo",$276,https://www.zillow.com/homedetails/1747-E-67th-St-Los-Angeles-CA-90001/20931802_zpid/
CHAMPION REAL ESTATE,"$280,000","121 3rd St, Mc Farland, CA 93250",121 3rd St,McFarland,CA,93250,--,--,"1,626",null,null,MultiFamily,1999,Garage,null,"$280,087","$1,650/mo",$172,https://www.zillow.com/homedetails/121-3rd-St-Mc-Farland-CA-93250/18960019_zpid/
,"$745,000","138 Fleming Way, Santa Rosa, CA 95407",138 Fleming Way,SantaRosa,CA,95407,4,2,--,null,null,MultiFamily,1961,"Carport, Covered, Uncovered",null,"$795,264","$2,250/mo",null,https://www.zillow.com/homedetails/138-Fleming-Way-Santa-Rosa-CA-95407/15789578_zpid/
,"$414,000","2389 Cotterdale Aly, Sacramento, CA 95835",2389 Cotterdale Aly,Sacramento,CA,95835,2,2,"1,296",null,null,MultiFamily,2004,"Garage - Attached, ",$266 monthly,"$443,983","$2,045/mo",$319,https://www.zillow.com/homedetails/2389-Cotterdale-Aly-Sacramento-CA-95835/63081168_zpid/
,"$1,638,000","1910 Davis St, San Jose, CA 95126",1910 Davis St,SanJose,CA,95126,--,--,"2,920",null,null,MultiFamily,1953,Carport,null,"$1,820,130","$2,800/mo",$561,https://www.zillow.com/homedetails/1910-Davis-St-San-Jose-CA-95126/153252684_zpid/
,"$350,000","3021 N Half Moon Dr, Bakersfield, CA 93309",3021 N Half Moon Dr,Bakersfield,CA,93309,--,--,"2,028",null,null,MultiFamily,1978,Garage,null,"$356,613","$1,725/mo",$173,https://www.zillow.com/homedetails/3021-N-Half-Moon-Dr-Bakersfield-CA-93309/18989038_zpid/
"COMPASS, Lucas Sorah","$2,095,000","573 41st Ave, San Francisco, CA 94121",573 41st Ave,SanFrancisco,CA,94121,7,5,"4,029",null,null,MultiFamily,1987,Garage,null,"$2,259,328",null,$520,https://www.zillow.com/homedetails/573-41st-Ave-San-Francisco-CA-94121/2072133504_zpid/
RE/MAX PREMIER PROP ARCADIA,"$950,000","1815 S Sierra Vista Ave, Alhambra, CA 91801",1815 S Sierra Vista Ave,Alhambra,CA,91801,--,--,"2,362",null,null,MultiFamily,1952,Assigned,null,"$1,006,091","$2,650/mo",$402,https://www.zillow.com/homedetails/1815-S-Sierra-Vista-Ave-Alhambra-CA-91801/20718224_zpid/
,"$888,000","1669 16th St, Oakland, CA 94607",1669 16th St,Oakland,CA,94607,5,2,"1,800",null,null,MultiFamily,1895,Street Parking,null,"$3,200/mo",null,$493,https://www.zillow.com/homedetails/1669-16th-St-Oakland-CA-94607/24740761_zpid/
RESOURCE REAL ESTATE,"$549,000","119-121 121 Sunnyway Dr, Ventura, CA 93001",119-121 121 Sunnyway Dr,Ventura,CA,93001,2,2,908,null,null,MultiFamily,1939,Garage,null,"$559,457","$2,195/mo",$605,https://www.zillow.com/homedetails/119-121-121-Sunnyway-Dr-Ventura-CA-93001/16321544_zpid/
"LYON STAHL INVESTMENT REAL ESTATE, INC.","$650,000","4236 W 102nd St, Inglewood, CA 90304",4236 W 102nd St,Inglewood,CA,90304,--,--,"1,510",null,null,MultiFamily,1933,"Driveway, Paved, Parking Space",null,"$677,403","$2,250/mo",$430,https://www.zillow.com/homedetails/4236-W-102nd-St-Inglewood-CA-90304/20345219_zpid/
"WEST SHORES REALTY, INC.","$650,000","9910 S San Pedro St, Los Angeles, CA 90003",9910 S San Pedro St,LosAngeles,CA,90003,--,--,"2,576",null,null,MultiFamily,2007,"Garage, See Remarks, Shared Driveway",null,"$654,938","$2,595/mo",$252,https://www.zillow.com/homedetails/9910-S-San-Pedro-St-Los-Angeles-CA-90003/72507397_zpid/
YANDOW REALTY GROUP,"$249,000","106 E Main St, Merced, CA 95340",106 E Main St,Merced,CA,95340,--,--,"1,556",null,null,MultiFamily,1945,No Data,null,"$249,025","$1,150/mo",$160,https://www.zillow.com/homedetails/106-E-Main-St-Merced-CA-95340/299947741_zpid/
,"$499,000","23480 Fort Ross Rd, Cazadero, CA 95421",23480 Fort Ross Rd,Cazadero,CA,95421,1,1,"3,200",null,null,MultiFamily,0,Open,$691 annually,"$532,664",null,$156,https://www.zillow.com/homedetails/23480-Fort-Ross-Rd-Cazadero-CA-95421/331468341_zpid/
REMAX SKY,"$979,000","3913 Walnut St, Baldwin Park, CA 91706",3913 Walnut St,BaldwinPark,CA,91706,--,--,"2,454",null,null,MultiFamily,1948,"Circular Driveway, Driveway, Concrete, See Remarks, Shared Driveway",null,"$763,987","$2,700/mo",$399,https://www.zillow.com/homedetails/3913-Walnut-St-Baldwin-Park-CA-91706/21596389_zpid/
SUNRIDGE PROPERTIES,"$739,000","3231-3233 National Ave, San Diego, CA 92113",3231-3233 National Ave,SanDiego,CA,92113,--,--,--,null,null,MultiFamily,1960,0 spaces,null,"$764,699",null,null,https://www.zillow.com/homedetails/3231-3233-National-Ave-San-Diego-CA-92113/2072031638_zpid/
,"$310,000","603 Grant Ave, Lodi, CA 95240",603 Grant Ave,Lodi,CA,95240,2,1,971,null,null,MultiFamily,1928,"Carport, ",null,"$322,904","$1,575/mo",$319,https://www.zillow.com/homedetails/603-Grant-Ave-Lodi-CA-95240/15265262_zpid/
REALTY MASTERS & ASSOCIATES,"$899,990","628 E Chalynn Cir, Orange, CA 92866",628 E Chalynn Cir,Orange,CA,92866,5,2,"1,654",null,null,MultiFamily,1955,"Driveway Level, Garage, Garage - Single Door",null,"$939,665","$2,500/mo",$544,https://www.zillow.com/homedetails/628-E-Chalynn-Cir-Orange-CA-92866/25434971_zpid/
,"$159,000","3957 Weiman Ave, Ridgecrest, CA 93555",3957 Weiman Ave,Ridgecrest,CA,93555,2,1,600,null,null,MultiFamily,1965,"Off-street, Garage",null,"$159,001",$945/mo,$265,https://www.zillow.com/homedetails/3957-Weiman-Ave-Ridgecrest-CA-93555/18986848_zpid/
,"$525,000","1423 73rd Ave, Oakland, CA 94621",1423 73rd Ave,Oakland,CA,94621,2,2,"2,016",null,null,MultiFamily,1925,Other,null,"$582,917","$2,300/mo",$260,https://www.zillow.com/homedetails/1423-73rd-Ave-Oakland-CA-94621/24791128_zpid/
,"$449,000","3135 Callecita St, Sacramento, CA 95815",3135 Callecita St,Sacramento,CA,95815,3,2,"1,646",null,null,MultiFamily,1970,Carport - 2 Or More,null,"$480,820","$1,795/mo",$273,https://www.zillow.com/homedetails/3135-Callecita-St-Sacramento-CA-95815/26078764_zpid/
,"$485,000","8828 Minnie Cir, Elk Grove, CA 95624",8828 Minnie Cir,ElkGrove,CA,95624,3,3,"1,834",null,null,MultiFamily,1984,"Garage - Attached, ",null,"$527,736","$2,200/mo",$264,https://www.zillow.com/homedetails/8828-Minnie-Cir-Elk-Grove-CA-95624/25943397_zpid/
,"$2,088,000","826 Cuesta Dr, Mountain View, CA 94040",826 Cuesta Dr,MountainView,CA,94040,3,2,"1,673",null,null,MultiFamily,1955,"Garage - Attached, Garage - Detached, ",null,"$2,333,155","$3,150/mo","$1,248",https://www.zillow.com/homedetails/826-Cuesta-Dr-Mountain-View-CA-94040/19529693_zpid/
KELLER WILLIAMS VICTOR VALLEY,"$395,000","11855 Sage St, Adelanto, CA 92301",11855 Sage St,Adelanto,CA,92301,--,--,--,null,null,MultiFamily,1984,Garage,null,"$396,449","$1,300/mo",null,https://www.zillow.com/homedetails/11855-Sage-St-Adelanto-CA-92301/17470372_zpid/
,"$485,000","6040 E Highway 20, Lucerne, CA 95458",6040 E Highway 20,Lucerne,CA,95458,7,4,"3,800",null,null,MultiFamily,1956,"Leased, On Street",null,"$470,276","$1,350/mo",$128,https://www.zillow.com/homedetails/6040-E-Highway-20-Lucerne-CA-95458/19088425_zpid/
,"$285,000","6925 Sumter Quay Cir, Stockton, CA 95219",6925 Sumter Quay Cir,Stockton,CA,95219,2,1,901,null,null,MultiFamily,1972,"Carport, ",$45 monthly,"$299,708","$1,695/mo",$316,https://www.zillow.com/homedetails/6925-Sumter-Quay-Cir-Stockton-CA-95219/15302300_zpid/
ARBOR REAL ESTATE PROFESSIONAL,"$1,895,000","603 Clubhouse Ave, Newport Beach, CA 92663",603 Clubhouse Ave,NewportBeach,CA,92663,--,--,"2,400",null,null,MultiFamily,1962,"Garage, Garage Faces Rear",null,"$3,300/mo",null,$790,https://www.zillow.com/homedetails/603-Clubhouse-Ave-Newport-Beach-CA-92663/2087918965_zpid/
CENTURY 21 EVEREST,"$1,100,000","933 E Santa Paula St, Santa Paula, CA 93060",933 E Santa Paula St,SantaPaula,CA,93060,5,7,"3,767",null,null,MultiFamily,1900,"Driveway, Garage, Public",null,"$1,100,021","$2,295/mo",$292,https://www.zillow.com/homedetails/933-E-Santa-Paula-St-Santa-Paula-CA-93060/16341910_zpid/
NOHCO REAL ESTATE,"$449,000","1509 E L St, Wilmington, CA 90744",1509 E L St,Wilmington,CA,90744,--,--,"1,350",null,null,MultiFamily,1910,"Driveway, Garage",null,"$2,300/mo",null,$333,https://www.zillow.com/homedetails/1509-E-L-St-Wilmington-CA-90744/21298002_zpid/
,"$485,000","717 Sacramento St, Vallejo, CA 94590",717 Sacramento St,Vallejo,CA,94590,6,2,"2,400",null,null,MultiFamily,1911,Garage,null,null,null,$202,https://www.zillow.com/homedetails/717-Sacramento-St-Vallejo-CA-94590/2071537802_zpid/
,"$1,349,000","743 Shepherd Ave, Hayward, CA 94544",743 Shepherd Ave,Hayward,CA,94544,8,4,"2,752",null,null,MultiFamily,1962,"Off Street, Parking Lot",null,"$1,362,632","$2,450/mo",$490,https://www.zillow.com/homedetails/743-Shepherd-Ave-Hayward-CA-94544/24984578_zpid/
,"$949,000","11337 Dillard Rd, Wilton, CA 95693",11337 Dillard Rd,Wilton,CA,95693,3,4,"3,725",null,null,MultiFamily,2000,"Carport, Garage - Attached, Garage - Detached, ",null,"$982,234","$2,495/mo",$255,https://www.zillow.com/homedetails/11337-Dillard-Rd-Wilton-CA-95693/25948108_zpid/
"CENTURY 21 HOMETOWN REALTY, SANTA MARIA OFFICE","$525,000","309 N Benwiley Ave, Santa Maria, CA 93458",309 N Benwiley Ave,SantaMaria,CA,93458,--,--,"1,600",null,null,MultiFamily,1930,Private,null,"$543,103","$2,500/mo",$328,https://www.zillow.com/homedetails/309-N-Benwiley-Ave-Santa-Maria-CA-93458/15946349_zpid/
COLDWELL BANKER EXCLUSIVE,"$359,000","27937 Windy Pass, Barstow, CA 92311",27937 Windy Pass,Barstow,CA,92311,4,3,"3,350",null,null,MultiFamily,1983,Garage,null,"$359,001","$2,500/mo",$107,https://www.zillow.com/homedetails/27937-Windy-Pass-Barstow-CA-92311/17453916_zpid/
,"$229,900","338 Augusta St, Bakersfield, CA 93307",338 Augusta St,Bakersfield,CA,93307,--,--,820,null,null,MultiFamily,1955,Open,null,"$229,900",$925/mo,$280,https://www.zillow.com/homedetails/338-Augusta-St-Bakersfield-CA-93307/18890207_zpid/
,"$379,888","7380 Marani Way, Sacramento, CA 95831",7380 Marani Way,Sacramento,CA,95831,2,2,"1,092",null,null,MultiFamily,1983,"Carport, Garage - Attached, ",null,"$402,125","$1,795/mo",$348,https://www.zillow.com/homedetails/7380-Marani-Way-Sacramento-CA-95831/25830591_zpid/
"COMPASS, John M. Antonini","$1,150,000","304 Holloway Ave, San Francisco, CA 94112",304 Holloway Ave,SanFrancisco,CA,94112,3,1,"1,968",null,null,MultiFamily,1916,Garage,null,"$1,554,999","$3,500/mo",$584,https://www.zillow.com/homedetails/304-Holloway-Ave-San-Francisco-CA-94112/2140835216_zpid/
"LYON STAHL INVESTMENT REAL ESTATE, INC.","$625,000","12118 S Broadway, Los Angeles, CA 90061",12118 S Broadway,LosAngeles,CA,90061,--,--,"1,627",null,null,MultiFamily,1948,No Data,null,"$624,851","$2,200/mo",$384,https://www.zillow.com/homedetails/12118-S-Broadway-Los-Angeles-CA-90061/20990670_zpid/
PINNACLE REAL ESTATE GROUP,"$988,000","500 W Norwood Pl, Alhambra, CA 91803",500 W Norwood Pl,Alhambra,CA,91803,--,--,"1,820",null,null,MultiFamily,1949,Garage,null,"$1,040,000","$2,550/mo",$543,https://www.zillow.com/homedetails/500-W-Norwood-Pl-Alhambra-CA-91803/20717116_zpid/
,"$409,000","230 Lyons St, Sonora, CA 95370",230 Lyons St,Sonora,CA,95370,2,3,"1,312",null,null,MultiFamily,1925,0 spaces,null,"$394,787",null,$312,https://www.zillow.com/homedetails/230-Lyons-St-Sonora-CA-95370/2075160110_zpid/
CENTURY 21 A BETTER SERVICE,"$350,000","13877 Pepper St, Moreno Valley, CA 92553",13877 Pepper St,MorenoValley,CA,92553,--,--,"1,080",null,null,MultiFamily,1950,Garage,null,"$363,111",null,$324,https://www.zillow.com/homedetails/13877-Pepper-St-Moreno-Valley-CA-92553/2072050055_zpid/
TIPACTI INVESTMENT GROUP,"$640,000","10443-10445 Plainview Ave, Tujunga, CA 91042",10443-10445 Plainview Ave,Tujunga,CA,91042,4,2,"1,248",null,null,MultiFamily,1959,No Data,null,"$672,317",null,$513,https://www.zillow.com/homedetails/10443-10445-Plainview-Ave-Tujunga-CA-91042/2071668517_zpid/
,"$375,000","514 Sunset Ave, Shafter, CA 93263",514 Sunset Ave,Shafter,CA,93263,--,--,"3,056",null,null,MultiFamily,1964,Open,null,"$374,778","$1,395/mo",$123,https://www.zillow.com/homedetails/514-Sunset-Ave-Shafter-CA-93263/18898626_zpid/
,"$345,000","1908 Gage St, Bakersfield, CA 93305",1908 Gage St,Bakersfield,CA,93305,--,--,"3,132",null,null,MultiFamily,1920,Open,null,null,null,$110,https://www.zillow.com/homedetails/1908-Gage-St-Bakersfield-CA-93305/2078543057_zpid/
FIRST FAMILY HOMES,"$479,999","3726 Mintern St, Jurupa Valley, CA 92509",3726 Mintern St,JurupaValley,CA,92509,--,--,"1,587",null,null,MultiFamily,1943,"Driveway, Concrete, On Site, Parking Space",null,"$506,627","$2,400/mo",$302,https://www.zillow.com/homedetails/3726-Mintern-St-Jurupa-Valley-CA-92509/2090499850_zpid/
,"$175,000","117 E 6th St, Bakersfield, CA 93307",117 E 6th St,Bakersfield,CA,93307,--,--,"1,115",null,null,MultiFamily,1956,Other,null,"$175,913","$1,150/mo",$157,https://www.zillow.com/homedetails/117-E-6th-St-Bakersfield-CA-93307/18936921_zpid/
RISE REALTY,"$899,000","11304 Meadow Flower Pl, San Diego, CA 92127",11304 Meadow Flower Pl,SanDiego,CA,92127,4,3,"1,835",null,null,MultiFamily,1985,Driveway,$100 monthly,"$923,470","$3,300/mo",$490,https://www.zillow.com/homedetails/11304-Meadow-Flower-Pl-San-Diego-CA-92127/16796285_zpid/
REDPOINT REALTY,"$678,000","3608 Montclair St, Los Angeles, CA 90018",3608 Montclair St,LosAngeles,CA,90018,--,--,--,null,null,MultiFamily,1923,Concrete,null,"$722,153","$2,453/mo",null,https://www.zillow.com/homedetails/3608-Montclair-St-Los-Angeles-CA-90018/2092483275_zpid/
KELLER WILLIAMS - DOWNTOWN LA,"$555,000","480 E 48th St, Los Angeles, CA 90011",480 E 48th St,LosAngeles,CA,90011,--,--,"1,736",null,null,MultiFamily,1924,"Driveway, Driveway - Combination, Parking Space",null,"$585,845","$2,350/mo",$320,https://www.zillow.com/homedetails/480-E-48th-St-Los-Angeles-CA-90011/20617075_zpid/
,"$250,000","2800 Peerless Ave, Bakersfield, CA 93308",2800 Peerless Ave,Bakersfield,CA,93308,--,--,"1,714",null,null,MultiFamily,1970,Open,null,"$250,001","$1,100/mo",$146,https://www.zillow.com/homedetails/2800-Peerless-Ave-Bakersfield-CA-93308/18923965_zpid/
,"$690,000","422 Clara Ave APT A, Ukiah, CA 95482",422 Clara Ave APT A,Ukiah,CA,95482,6,3,--,null,null,MultiFamily,1952,"Detached, Garage",null,"$685,601","$2,700/mo",null,https://www.zillow.com/homedetails/422-Clara-Ave-APT-A-Ukiah-CA-95482/19197701_zpid/
,"$699,000","512 Tennent Ave, Pinole, CA 94564",512 Tennent Ave,Pinole,CA,94564,4,2,"1,410",null,null,MultiFamily,1953,"Detached, Off Street",null,"$2,275/mo",null,$496,https://www.zillow.com/homedetails/512-Tennent-Ave-Pinole-CA-94564/2137029744_zpid/
SCOTT GARLAND,"$875,000","610 E Fairview Blvd, Inglewood, CA 90302",610 E Fairview Blvd,Inglewood,CA,90302,--,--,--,null,null,MultiFamily,1952,"Covered, Direct Access, Driveway, Private",null,"$952,452","$2,400/mo",null,https://www.zillow.com/homedetails/610-E-Fairview-Blvd-Inglewood-CA-90302/20331956_zpid/
EXP REALTY OF CALIFORNIA INC.,"$625,000","11256 Monte Vista Ave, Montclair, CA 91763",11256 Monte Vista Ave,Montclair,CA,91763,--,--,"3,282",null,null,MultiFamily,1948,Driveway,null,"$635,330","$2,100/mo",$190,https://www.zillow.com/homedetails/11256-Monte-Vista-Ave-Montclair-CA-91763/17530691_zpid/
RE/MAX CHAMPIONS,"$975,000","215 W Vernon Ave, Los Angeles, CA 90037",215 W Vernon Ave,LosAngeles,CA,90037,--,--,"4,621",null,null,MultiFamily,1948,None,null,"$999,337","$2,700/mo",$211,https://www.zillow.com/homedetails/215-W-Vernon-Ave-Los-Angeles-CA-90037/250334461_zpid/
REALTY ONE GROUP WEST,"$795,000","8614 Mountain View Ave, South Gate, CA 90280",8614 Mountain View Ave,SouthGate,CA,90280,--,--,"1,670",null,null,MultiFamily,1922,No Data,null,"$826,630","$2,400/mo",$476,https://www.zillow.com/homedetails/8614-Mountain-View-Ave-South-Gate-CA-90280/21025389_zpid/
"I HEART REAL ESTATE, INC.","$385,000","66149 Cahuilla Ave, Desert Hot Springs, CA 92240",66149 Cahuilla Ave,DesertHotSprings,CA,92240,--,--,--,null,null,MultiFamily,1992,"Assigned, Detached Carport",null,"$393,809",null,null,https://www.zillow.com/homedetails/66149-Cahuilla-Ave-Desert-Hot-Springs-CA-92240/2071701814_zpid/
,"$400,000","4781 N Polk Ave, Fresno, CA 93722",4781 N Polk Ave,Fresno,CA,93722,8,6,"3,102",null,null,MultiFamily,1993,"Garage - Detached, ",null,"$1,700/mo",null,$129,https://www.zillow.com/homedetails/4781-N-Polk-Ave-Fresno-CA-93722/95515970_zpid/
COLDWELL BANKER REALTY,"$1,899,000","1014 Diamond St, San Francisco, CA 94114",1014 Diamond St,SanFrancisco,CA,94114,--,--,"2,800",null,null,MultiFamily,1906,No Data,null,null,null,$678,https://www.zillow.com/homedetails/1014-Diamond-St-San-Francisco-CA-94114/2071514532_zpid/
RE/MAX PARKSIDE REAL ESTATE,"$395,000","1819 Kimberly Dr, Paso Robles, CA 93446",1819 Kimberly Dr,PasoRobles,CA,93446,2,2,"1,088",null,null,MultiFamily,1980,"Driveway, Paved, Garage, Garage Faces Front, Garage - Single Door",$65 annually,null,null,$363,https://www.zillow.com/homedetails/1819-Kimberly-Dr-Paso-Robles-CA-93446/15399739_zpid/
REALTY MASTERS & ASSOCIATES,"$619,000","4332 E Washington Ave, Orange, CA 92869",4332 E Washington Ave,Orange,CA,92869,--,--,"1,744",null,null,MultiFamily,1930,"Driveway, Asphalt",null,"$632,369","$2,700/mo",$355,https://www.zillow.com/homedetails/4332-E-Washington-Ave-Orange-CA-92869/25437794_zpid/
"RED RHINO REALTY, INC.","$899,000","4344 Bancroft St, San Diego, CA 92104",4344 Bancroft St,SanDiego,CA,92104,--,--,--,null,null,MultiFamily,1927,0 spaces,null,"$987,391","$2,900/mo",null,https://www.zillow.com/homedetails/4344-Bancroft-St-San-Diego-CA-92104/16959669_zpid/
KELLER WILLIAMS PACIFIC ESTATE,"$799,000","4343 Winchester Ave, Los Angeles, CA 90032",4343 Winchester Ave,LosAngeles,CA,90032,--,--,"1,440",null,null,MultiFamily,1958,Carport,null,"$861,167","$2,429/mo",$555,https://www.zillow.com/homedetails/4343-Winchester-Ave-Los-Angeles-CA-90032/20691496_zpid/
RE/MAX OF CHICO,"$255,000","2122 Laurel St, Chico, CA 95928",2122 Laurel St,Chico,CA,95928,--,--,"1,188",null,null,MultiFamily,1932,No Data,null,"$255,001","$1,500/mo",$215,https://www.zillow.com/homedetails/2122-Laurel-St-Chico-CA-95928/18219115_zpid/
"ARG REAL ESTATE, Jason D. Gomez","$1,995,000","2570 Bryant St #2572, San Francisco, CA 94110",2570 Bryant St #2572,SanFrancisco,CA,94110,6,3,"3,638",null,null,MultiFamily,1925,Attached,null,"$2,099,102",null,$548,https://www.zillow.com/homedetails/2570-Bryant-St-2572-San-Francisco-CA-94110/2071605970_zpid/
BERKSHIRE HATHAWAY HOMESERVICES CALIFORNIA,"$1,200,000","1850 Holmby Ave, Los Angeles, CA 90025",1850 Holmby Ave,LosAngeles,CA,90025,--,--,--,null,null,MultiFamily,1938,Garage - Two Door,null,"$1,278,615","$3,200/mo",null,https://www.zillow.com/homedetails/1850-Holmby-Ave-Los-Angeles-CA-90025/20498275_zpid/
,"$1,195,000","1515 Whispering Pines Dr, Meadow Vista, CA 95722",1515 Whispering Pines Dr,MeadowVista,CA,95722,6,6,"4,231",null,null,MultiFamily,2007,"Garage - Attached, ",null,"$1,242,134","$5,306/mo",$282,https://www.zillow.com/homedetails/1515-Whispering-Pines-Dr-Meadow-Vista-CA-95722/17691418_zpid/
,"$2,200,000","974 10th St, Arcata, CA 95521",974 10th St,Arcata,CA,95521,--,--,"3,310",null,null,MultiFamily,1876,"Garage - Detached, ",null,"$2,200,002","$1,650/mo",$665,https://www.zillow.com/homedetails/974-10th-St-Arcata-CA-95521/205186658_zpid/
"MARKER REAL ESTATE, Rebecca M. Preece","$1,599,000","517 Fell St #519, San Francisco, CA 94102",517 Fell St #519,SanFrancisco,CA,94102,4,4,"1,934",null,null,MultiFamily,0,None,null,"$1,740,178",null,$827,https://www.zillow.com/homedetails/517-Fell-St-519-San-Francisco-CA-94102/2071612565_zpid/
,"$450,000","1949 Park St, Arcata, CA 95521",1949 Park St,Arcata,CA,95521,--,--,"2,043",null,null,MultiFamily,1974,"Carport, Off-street, ",null,"$450,000","$1,700/mo",$220,https://www.zillow.com/homedetails/1949-Park-St-Arcata-CA-95521/205205635_zpid/
KELLER WILLIAMS REALTY LOS FELIZ,"$950,000","4859 Marmion Way, Los Angeles, CA 90042",4859 Marmion Way,LosAngeles,CA,90042,--,--,--,null,null,MultiFamily,1928,"Assigned, Driveway",null,"$1,124,187","$2,700/mo",null,https://www.zillow.com/homedetails/4859-Marmion-Way-Los-Angeles-CA-90042/20761661_zpid/
"URBAN GROUP REAL ESTATE, Louis Cornejo","$2,500,000","1114 Valencia St #1118, San Francisco, CA 94110",1114 Valencia St #1118,SanFrancisco,CA,94110,9,--,"5,096",null,null,MultiFamily,1907,No Data,null,null,null,$491,https://www.zillow.com/homedetails/1114-Valencia-St-1118-San-Francisco-CA-94110/2073926916_zpid/
,"$750,000","2400 35th Ave, Oakland, CA 94601",2400 35th Ave,Oakland,CA,94601,4,4,"2,538",null,null,MultiFamily,1953,"Garage Door Opener, Attached, Enclosed, Garage, Space Per Unit - 1, Garage Faces Side",null,"$864,971","$2,900/mo",$296,https://www.zillow.com/homedetails/2400-35th-Ave-Oakland-CA-94601/24779270_zpid/
HARCOURTS PRIME PROPERTIES,"$1,885,000","200 Gull St, Manhattan Beach, CA 90266",200 Gull St,ManhattanBeach,CA,90266,3,2,"1,491",null,null,MultiFamily,1935,"Direct Access, Garage",null,"$1,947,647","$6,811/mo","$1,264",https://www.zillow.com/homedetails/200-Gull-St-Manhattan-Beach-CA-90266/20396438_zpid/
,"$224,900","450 N 6th St, Coalinga, CA 93210",450 N 6th St,Coalinga,CA,93210,4,2,"1,480",null,null,MultiFamily,1935,"Garage, Garage - Attached",null,"$222,524","$1,500/mo",$152,https://www.zillow.com/homedetails/450-N-6th-St-Coalinga-CA-93210/18636964_zpid/
,"$1,850,000","459 & 461 Potrero Ave, San Francisco, CA 94110",459 & 461 Potrero Ave,SanFrancisco,CA,94110,5,4,"2,592",null,null,MultiFamily,1906,On-street,null,null,null,$714,https://www.zillow.com/homedetails/459-461-Potrero-Ave-San-Francisco-CA-94110/2071548242_zpid/
,"$260,000","5410 Happy Valley Rd, Anderson, CA 96007",5410 Happy Valley Rd,Anderson,CA,96007,--,--,--,null,null,MultiFamily,1960,0 spaces,null,null,null,null,https://www.zillow.com/homedetails/5410-Happy-Valley-Rd-Anderson-CA-96007/2076950650_zpid/
COMPASS,"$875,000","50 Yale St, Pasadena, CA 91103",50 Yale St,Pasadena,CA,91103,--,--,--,null,null,MultiFamily,1921,Carport,null,"$923,045","$3,000/mo",null,https://www.zillow.com/homedetails/50-Yale-St-Pasadena-CA-91103/250338716_zpid/
,"$249,000","2841 Leland Ave, Redding, CA 96001",2841 Leland Ave,Redding,CA,96001,--,--,"1,740",null,null,MultiFamily,1944,"Carport, , Garage",null,"$249,071","$1,550/mo",$143,https://www.zillow.com/homedetails/2841-Leland-Ave-Redding-CA-96001/15233707_zpid/
,"$1,249,000","3229 Frei Rd, Sebastopol, CA 95472",3229 Frei Rd,Sebastopol,CA,95472,2,1,"1,395",null,null,MultiFamily,1940,"Covered, RV Possible, Paved Driveway",null,"$1,341,207","$3,300/mo",$895,https://www.zillow.com/homedetails/3229-Frei-Rd-Sebastopol-CA-95472/15830486_zpid/
RE/MAX PARKSIDE REAL ESTATE,"$485,000","721 28th St, Paso Robles, CA 93446",721 28th St,PasoRobles,CA,93446,--,--,"2,025",null,null,MultiFamily,1918,Unpaved,null,"$2,600/mo",null,$240,https://www.zillow.com/homedetails/721-28th-St-Paso-Robles-CA-93446/2105940454_zpid/
