Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
,"$505,000","191 Lucas Ln, Grass Valley, CA 95945",191 Lucas Ln,GrassValley,CA,95945,3,2,"1,379","8,712 sqft",8712.0,SingleFamily,1935,"Garage - Attached, Garage - Detached, ",null,"$511,460","$1,995/mo",$366,https://www.zillow.com/homedetails/191-Lucas-Ln-Grass-Valley-CA-95945/19444073_zpid/
,"$595,000","30 Lake Mary Loop Rd #14A, Mammoth Lakes, CA 93546",30 Lake Mary Loop Rd #14A,MammothLakes,CA,93546,3,2,"3,001",No Data,null,SingleFamily,1970,0 spaces,null,"$2,400/mo",null,$198,https://www.zillow.com/homedetails/30-Lake-Mary-Loop-Rd-14A-Mammoth-Lakes-CA-93546/300168854_zpid/
COMPASS,"$529,900","2166 Longview Dr, Corona, CA 92882",2166 Longview Dr,Corona,CA,92882,3,2,"1,139","7,840 sqft",7840.0,SingleFamily,1965,"Driveway, Concrete, Driveway Level, Garage, Garage Faces Front, Garage - Single Door, Garage Door Opener, RV Access/Parking",null,"$474,234","$2,300/mo",$465,https://www.zillow.com/homedetails/2166-Longview-Dr-Corona-CA-92882/17764203_zpid/
JOHNHART REAL ESTATE,"$999,000","7157 Hidden Pine Dr, San Gabriel, CA 91775",7157 Hidden Pine Dr,SanGabriel,CA,91775,4,3,"2,220","6,982 sqft",6982.0,SingleFamily,1968,"Paved, Garage",null,"$1,041,865","$3,503/mo",$450,https://www.zillow.com/homedetails/7157-Hidden-Pine-Dr-San-Gabriel-CA-91775/20729139_zpid/
,"$449,000","7191 Aldo Way, Anderson, CA 96007",7191 Aldo Way,Anderson,CA,96007,3,2,"1,809",0.42 Acres,18295.2,SingleFamily,1977,"Off-street, On-street, , Garage",null,"$449,003","$1,795/mo",$248,https://www.zillow.com/homedetails/7191-Aldo-Way-Anderson-CA-96007/15210469_zpid/
RE/MAX OF SANTA CLARITA,"$695,000","18819 Cabral St, Santa Clarita, CA 91351",18819 Cabral St,SantaClarita,CA,91351,5,3,"2,330","8,245 sqft",8245.0,SingleFamily,1968,Garage - Attached,null,"$733,175","$3,300/mo",$298,https://www.zillow.com/homedetails/18819-Cabral-St-Santa-Clarita-CA-91351/20186416_zpid/
ALLISON JAMES ESTATES & HOMES,"$675,000","34024 Tuscan Creek Way, Temecula, CA 92592",34024 Tuscan Creek Way,Temecula,CA,92592,5,4,"3,767","7,405 sqft",7405.0,SingleFamily,2005,"Direct Access, Garage, Tandem",$45 monthly,null,null,$179,https://www.zillow.com/homedetails/34024-Tuscan-Creek-Way-Temecula-CA-92592/64677812_zpid/
PARKWAY REAL ESTATE CO.,"$589,000","213 Zion Canyon Ct, Chico, CA 95973",213 Zion Canyon Ct,Chico,CA,95973,4,3,"2,337","8,712 sqft",8712.0,SingleFamily,2003,Garage - Attached,null,"$592,413","$2,663/mo",$252,https://www.zillow.com/homedetails/213-Zion-Canyon-Ct-Chico-CA-95973/66112787_zpid/
,"$685,000","12436 Retrato St, Felton, CA 95018",12436 Retrato St,Felton,CA,95018,3,1,"1,056",0.38 Acres,16552.8,SingleFamily,1963,"Off-street, , Garage",null,"$715,261","$2,800/mo",$649,https://www.zillow.com/homedetails/12436-Retrato-St-Felton-CA-95018/16153898_zpid/
,"$399,900","1525 Daniels Ave, Escalon, CA 95320",1525 Daniels Ave,Escalon,CA,95320,3,2,"1,392","5,749 sqft",5749.0,SingleFamily,1963,"Garage - Attached, ",null,"$435,091","$1,900/mo",$287,https://www.zillow.com/homedetails/1525-Daniels-Ave-Escalon-CA-95320/15362614_zpid/
RE/MAX TIME REALTY,"$349,900","310 Forest Cir, Crestline, CA 92325",310 Forest Cir,Crestline,CA,92325,3,2,"1,440","6,851 sqft",6851.0,SingleFamily,1988,No Data,null,"$350,022","$2,000/mo",$243,https://www.zillow.com/homedetails/310-Forest-Cir-Crestline-CA-92325/17421913_zpid/
CAPRE,"$439,000","29173 Lake Brook Ave, Cedar Glen, CA 92321",29173 Lake Brook Ave,CedarGlen,CA,92321,3,3,"1,714","2,805 sqft",2805.0,SingleFamily,1962,"Driveway, Gravel",null,"$463,491","$2,000/mo",$256,https://www.zillow.com/homedetails/29173-Lake-Brook-Ave-Cedar-Glen-CA-92321/17408729_zpid/
,"$425,000","(undisclosed Address), Citrus Heights, CA 95621",(undisclosed Address),CitrusHeights,CA,95621,3,2,"1,258",0.28 Acres,12196.8,SingleFamily,1958,"Garage - Attached, ",null,"$447,666","$1,945/mo",$338,https://www.zillow.com/homedetails/Citrus-Heights-CA-95621/25983513_zpid/
,"$340,000","7209 Cranbrook Ave, Bakersfield, CA 93308",7209 Cranbrook Ave,Bakersfield,CA,93308,3,2,"1,602","12,196 sqft",12196.0,SingleFamily,1977,2 Car Garage,null,"$327,985","$1,750/mo",$212,https://www.zillow.com/homedetails/7209-Cranbrook-Ave-Bakersfield-CA-93308/18989412_zpid/
"GALLANT REALTY, INC.","$649,000","309 N Spruce St, Montebello, CA 90640",309 N Spruce St,Montebello,CA,90640,3,1,987,"6,760 sqft",6760.0,SingleFamily,1947,Garage,null,"$588,139","$2,500/mo",$658,https://www.zillow.com/homedetails/309-N-Spruce-St-Montebello-CA-90640/21084450_zpid/
,"$309,900","1854 Deer Creek Rd, Shasta Lake, CA 96019",1854 Deer Creek Rd,ShastaLake,CA,96019,3,2,"1,488",0.42 Acres,18295.2,SingleFamily,1980,"Carport, ",null,"$1,540/mo",null,$208,https://www.zillow.com/homedetails/1854-Deer-Creek-Rd-Shasta-Lake-CA-96019/15202615_zpid/
HARMON HOMES INC.,"$650,000","10466 Nichols St, Bellflower, CA 90706",10466 Nichols St,Bellflower,CA,90706,3,2,"1,123","5,545 sqft",5545.0,SingleFamily,1953,Garage - Attached,null,"$675,183","$2,800/mo",$579,https://www.zillow.com/homedetails/10466-Nichols-St-Bellflower-CA-90706/21061475_zpid/
,"$379,000","519 Neptune Ct, Napa, CA 94558",519 Neptune Ct,Napa,CA,94558,2,2,"1,224","12,332 sqft",12332.0,SingleFamily,1974,"Other, Paved Driveway",null,"$376,403","$2,495/mo",$310,https://www.zillow.com/homedetails/519-Neptune-Ct-Napa-CA-94558/19402554_zpid/
,"$539,000","2784 Shoemaker Ct, Woodland, CA 95776",2784 Shoemaker Ct,Woodland,CA,95776,3,2,"1,975","6,969 sqft",6969.0,SingleFamily,2008,"Garage - Attached, ",null,"$539,002","$2,400/mo",$273,https://www.zillow.com/homedetails/2784-Shoemaker-Ct-Woodland-CA-95776/89575093_zpid/
,"$569,900","7236 Falcon Rd, Fair Oaks, CA 95628",7236 Falcon Rd,FairOaks,CA,95628,3,2,"1,831",0.30 Acres,13068.0,SingleFamily,1951,"Garage - Detached, ",null,"$615,177","$2,381/mo",$311,https://www.zillow.com/homedetails/7236-Falcon-Rd-Fair-Oaks-CA-95628/26041792_zpid/
,"$779,000","3490 Mcmillan Ct, Arcata, CA 95521",3490 Mcmillan Ct,Arcata,CA,95521,5,2.5,"3,850",0.52 Acres,22651.2,SingleFamily,1991,"Garage - Attached, ",null,"$3,245/mo",null,$202,https://www.zillow.com/homedetails/3490-Mcmillan-Ct-Arcata-CA-95521/18840413_zpid/
,"$353,000","2313 E Houston Ave, Fresno, CA 93720",2313 E Houston Ave,Fresno,CA,93720,4,2,"1,497","6,222 sqft",6222.0,SingleFamily,1994,"Garage Faces Front, Paved Driveway",null,"$392,208","$1,850/mo",$236,https://www.zillow.com/homedetails/2313-E-Houston-Ave-Fresno-CA-93720/18694639_zpid/
COLDWELL BANKER WEST,"$669,000","135 Timely Ter, San Diego, CA 92114",135 Timely Ter,SanDiego,CA,92114,3,2,"1,287","12,401 sqft",12401.0,SingleFamily,1978,Garage - Attached,null,"$606,546","$2,795/mo",$520,https://www.zillow.com/homedetails/135-Timely-Ter-San-Diego-CA-92114/17089895_zpid/
,"$569,200","6057 Belfast Way, Roseville, CA 95747",6057 Belfast Way,Roseville,CA,95747,3,2,"1,686","5,127 sqft",5127.0,SingleFamily,2019,"Garage - Attached, ",null,"$543,556","$2,395/mo",$338,https://www.zillow.com/homedetails/6057-Belfast-Way-Roseville-CA-95747/252072234_zpid/
,"$799,888","154 Marks Dr, Hollister, CA 95023",154 Marks Dr,Hollister,CA,95023,3,3,"2,340","9,147 sqft",9147.0,SingleFamily,1975,Garage - Attached,$90 monthly,"$805,048","$2,700/mo",$342,https://www.zillow.com/homedetails/154-Marks-Dr-Hollister-CA-95023/15053745_zpid/
KALEO REAL ESTATE COMPANY,"$575,000","5408 N Banewell Ave, Azusa, CA 91702",5408 N Banewell Ave,Azusa,CA,91702,4,2,"1,075","6,011 sqft",6011.0,SingleFamily,1954,"Driveway, Garage, Garage Faces Side, Garage - Single Door",null,"$584,256","$2,300/mo",$535,https://www.zillow.com/homedetails/5408-N-Banewell-Ave-Azusa-CA-91702/21631090_zpid/
"BARBCO, Betty Xu","$649,000","116 Cottage Grove Dr, Discovery Bay, CA 94505",116 Cottage Grove Dr,DiscoveryBay,CA,94505,4,3,"2,565","5,799 sqft",5799.0,SingleFamily,2004,"Attached, Covered, Enclosed, Garage Door Opener, Side by Side, On Site (Single Family Only)",$175 monthly,"$653,770","$2,950/mo",$253,https://www.zillow.com/homedetails/116-Cottage-Grove-Dr-Discovery-Bay-CA-94505/67697899_zpid/
,"$250,000","3611 N Orchard St, Fresno, CA 93726",3611 N Orchard St,Fresno,CA,93726,3,2,"1,628","8,616 sqft",8616.0,SingleFamily,1958,"Garage - Attached, ",null,"$259,197","$1,525/mo",$154,https://www.zillow.com/homedetails/3611-N-Orchard-St-Fresno-CA-93726/18733536_zpid/
DYNASTY REAL ESTATE,"$457,000","17451 Seville Ct, Fontana, CA 92335",17451 Seville Ct,Fontana,CA,92335,3,2,"1,276","7,801 sqft",7801.0,SingleFamily,1978,Garage - Attached,null,"$455,944","$2,250/mo",$358,https://www.zillow.com/homedetails/17451-Seville-Ct-Fontana-CA-92335/17280262_zpid/
,"$259,900","19535 Tunnel Rd, Redding, CA 96003",19535 Tunnel Rd,Redding,CA,96003,3,2,"1,467",2.14 Acres,93218.4,SingleFamily,1955,Garage - Detached,null,"$276,245","$1,425/mo",$177,https://www.zillow.com/homedetails/19535-Tunnel-Rd-Redding-CA-96003/15250606_zpid/
,"$345,000","2450 Garland St, Eureka, CA 95501",2450 Garland St,Eureka,CA,95501,3,1,"1,148","5,662 sqft",5662.0,SingleFamily,1909,"Garage - Detached, ",null,"$345,000","$1,250/mo",$301,https://www.zillow.com/homedetails/2450-Garland-St-Eureka-CA-95501/205178406_zpid/
,"$499,000","3342 Lynne Way, Sacramento, CA 95821",3342 Lynne Way,Sacramento,CA,95821,3,2,"1,825","7,361 sqft",7361.0,SingleFamily,1973,"Garage - Attached, ",null,"$523,460","$2,295/mo",$273,https://www.zillow.com/homedetails/3342-Lynne-Way-Sacramento-CA-95821/26064096_zpid/
,"$475,000","5158 Lake Earl Dr, Crescent City, CA 95531",5158 Lake Earl Dr,CrescentCity,CA,95531,6,2,"2,385",7.46 Acres,324957.6,SingleFamily,1947,0 spaces,null,"$475,003","$2,140/mo",$199,https://www.zillow.com/homedetails/5158-Lake-Earl-Dr-Crescent-City-CA-95531/18562433_zpid/
,"$799,000","210 Briarwood Dr, Watsonville, CA 95076",210 Briarwood Dr,Watsonville,CA,95076,3,2,"1,769","7,535 sqft",7535.0,SingleFamily,1969,"Garage - Attached, On-street, ",null,"$848,100","$3,300/mo",$452,https://www.zillow.com/homedetails/210-Briarwood-Dr-Watsonville-CA-95076/16143497_zpid/
,"$589,000","4961 Francis Way, Carmichael, CA 95608",4961 Francis Way,Carmichael,CA,95608,4,2,"2,000",0.42 Acres,18295.2,SingleFamily,1953,"Garage - Detached, ",null,"$631,657","$2,700/mo",$295,https://www.zillow.com/homedetails/4961-Francis-Way-Carmichael-CA-95608/26085015_zpid/
,"$799,900","2001 Meadow Wind Ct, Elverta, CA 95626",2001 Meadow Wind Ct,Elverta,CA,95626,4,3,"2,447",0.80 Acres,34848.0,SingleFamily,1986,"Garage - Attached, ",null,"$842,561","$2,200/mo",$327,https://www.zillow.com/homedetails/2001-Meadow-Wind-Ct-Elverta-CA-95626/25964936_zpid/
,"$475,000","10510 Dolores Dr, Grass Valley, CA 95945",10510 Dolores Dr,GrassValley,CA,95945,3,2,"1,344","8,276 sqft",8276.0,SingleFamily,1954,"Garage - Attached, ",null,"$478,621","$2,100/mo",$353,https://www.zillow.com/homedetails/10510-Dolores-Dr-Grass-Valley-CA-95945/19428128_zpid/
,"$349,000","17340 Valley Oak Dr, Sonora, CA 95370",17340 Valley Oak Dr,Sonora,CA,95370,3,2,"1,232",0.40 Acres,17424.0,SingleFamily,1987,"Carport, Garage - Attached, ",null,"$2,499/mo",null,$283,https://www.zillow.com/homedetails/17340-Valley-Oak-Dr-Sonora-CA-95370/16192211_zpid/
,"$289,000","2076 Cappuccino Ct, Shasta Lake, CA 96019",2076 Cappuccino Ct,ShastaLake,CA,96019,3,2,"1,063","7,840 sqft",7840.0,SingleFamily,2017,"Garage - Attached, ",null,"$289,828","$1,375/mo",$272,https://www.zillow.com/homedetails/2076-Cappuccino-Ct-Shasta-Lake-CA-96019/249087574_zpid/
,"$595,000","43812 S Fork Dr, Three Rivers, CA 93271",43812 S Fork Dr,ThreeRivers,CA,93271,3,3,"2,400",2.55 Acres,111078.0,SingleFamily,No Data,No Data,null,"$595,002","$1,600/mo",$248,https://www.zillow.com/homedetails/43812-S-Fork-Dr-Three-Rivers-CA-93271/16226161_zpid/
,"$559,000","4405 Elliot Ranch Rd, Elk Grove, CA 95758",4405 Elliot Ranch Rd,ElkGrove,CA,95758,5,3,"2,421","5,898 sqft",5898.0,SingleFamily,1998,"Garage - Attached, ",null,"$608,239","$2,395/mo",$231,https://www.zillow.com/homedetails/4405-Elliot-Ranch-Rd-Elk-Grove-CA-95758/25934108_zpid/
COLDWELL BANKER ASSOC.BRKS-CL,"$359,900","26144 Lancaster Dr, Menifee, CA 92586",26144 Lancaster Dr,Menifee,CA,92586,2,2,"1,568","7,840 sqft",7840.0,SingleFamily,1971,"Direct Access, Driveway, Concrete, Garage Faces Front",$392 annually,"$290,592","$1,995/mo",$230,https://www.zillow.com/homedetails/26144-Lancaster-Dr-Menifee-CA-92586/2098657413_zpid/
"TONY GIORDANO, BROKER","$514,900","31921 Blanca Ct, Murrieta, CA 92563",31921 Blanca Ct,Murrieta,CA,92563,3,3,"2,180","4,356 sqft",4356.0,SingleFamily,2015,"Direct Access, Garage",$40 monthly,"$516,334","$2,500/mo",$236,https://www.zillow.com/homedetails/31921-Blanca-Ct-Murrieta-CA-92563/69266384_zpid/
,"$420,000","275 Mcdowell Ln, West Sacramento, CA 95605",275 Mcdowell Ln,WestSacramento,CA,95605,3,3,"1,619","1,306 sqft",1306.0,SingleFamily,2007,"Garage - Attached, ",$77 monthly,"$420,001","$2,500/mo",$259,https://www.zillow.com/homedetails/275-Mcdowell-Ln-West-Sacramento-CA-95605/72559552_zpid/
,"$590,000","1290 Jacobs Dr, Dixon, CA 95620",1290 Jacobs Dr,Dixon,CA,95620,4,2,"1,847","8,625 sqft",8625.0,SingleFamily,1990,Attached,null,"$588,732","$2,675/mo",$319,https://www.zillow.com/homedetails/1290-Jacobs-Dr-Dixon-CA-95620/15697570_zpid/
COZY CABINS REALTY,"$374,900","23640 Manzanita Dr, Crestline, CA 92325",23640 Manzanita Dr,Crestline,CA,92325,3,2,"1,709","13,390 sqft",13390.0,SingleFamily,1936,No Data,null,"$313,193","$1,700/mo",$219,https://www.zillow.com/homedetails/23640-Manzanita-Dr-Crestline-CA-92325/17417656_zpid/
,"$330,000","31549 Delaware Rd, Coarsegold, CA 93614",31549 Delaware Rd,Coarsegold,CA,93614,3,2,"1,650",1.34 Acres,58370.4,SingleFamily,1990,"Garage - Attached, ",null,"$330,143","$2,299/mo",$200,https://www.zillow.com/homedetails/31549-Delaware-Rd-Coarsegold-CA-93614/19142044_zpid/
REDFIN CORPORATION,"$699,900","5829 Whitewood Ave, Lakewood, CA 90712",5829 Whitewood Ave,Lakewood,CA,90712,3,2,"1,095","5,375 sqft",5375.0,SingleFamily,1944,Driveway,null,"$726,328","$2,990/mo",$639,https://www.zillow.com/homedetails/5829-Whitewood-Ave-Lakewood-CA-90712/21176563_zpid/
ALLIANCE PREMIER REAL ESTATE,"$167,000","1129 Walnut St, Red Bluff, CA 96080",1129 Walnut St,RedBluff,CA,96080,2,1,728,"8,685 sqft",8685.0,SingleFamily,1936,Garage,null,"$164,590","$1,800/mo",$229,https://www.zillow.com/homedetails/1129-Walnut-St-Red-Bluff-CA-96080/16172492_zpid/
VILLA REAL ESTATE,"$799,900","814 Catalina Ave, Santa Ana, CA 92706",814 Catalina Ave,SantaAna,CA,92706,3,2,"1,322","6,973 sqft",6973.0,SingleFamily,1951,"Driveway Level, Garage - Two Door",null,"$771,698","$3,200/mo",$605,https://www.zillow.com/homedetails/814-Catalina-Ave-Santa-Ana-CA-92706/25091718_zpid/
,"$448,000","2810 Pine Brook Dr, Stockton, CA 95212",2810 Pine Brook Dr,Stockton,CA,95212,4,3,"1,899","6,211 sqft",6211.0,SingleFamily,2013,On-street,null,"$487,424","$2,400/mo",$236,https://www.zillow.com/homedetails/2810-Pine-Brook-Dr-Stockton-CA-95212/111083208_zpid/
,"$395,000","13719 Road 29, Madera, CA 93638",13719 Road 29,Madera,CA,93638,3,1,736,3.78 Acres,164656.8,SingleFamily,1945,0 spaces,null,"$395,003","$1,795/mo",$537,https://www.zillow.com/homedetails/13719-Road-29-Madera-CA-93638/19133420_zpid/
,"$345,000","27174 Carson St, Pioneer, CA 95666",27174 Carson St,Pioneer,CA,95666,4,2,"1,536",1.27 Acres,55321.2,SingleFamily,1974,", Garage",$22 monthly,"$341,602","$2,000/mo",$225,https://www.zillow.com/homedetails/27174-Carson-St-Pioneer-CA-95666/18206338_zpid/
,"$595,000","1461 Gamay Pl, Ukiah, CA 95482",1461 Gamay Pl,Ukiah,CA,95482,4,3,"2,434","8,346 sqft",8346.0,SingleFamily,1977,"Attached, Garage Door Opener, Garage Faces Front, Paved Driveway",null,"$532,914","$2,700/mo",$244,https://www.zillow.com/homedetails/1461-Gamay-Pl-Ukiah-CA-95482/19221008_zpid/
COLDWELL BANKER REALTY,"$399,000","74460 Goleta Ave, Palm Desert, CA 92260",74460 Goleta Ave,PalmDesert,CA,92260,3,2,"1,200","8,276 sqft",8276.0,SingleFamily,1973,Driveway,null,"$399,003","$2,499/mo",$333,https://www.zillow.com/homedetails/74460-Goleta-Ave-Palm-Desert-CA-92260/18079083_zpid/
,"$610,000","4001 Haystack Way, Roseville, CA 95747",4001 Haystack Way,Roseville,CA,95747,4,3,"2,039","7,836 sqft",7836.0,SingleFamily,2015,"Garage - Attached, ",null,"$672,276","$2,595/mo",$299,https://www.zillow.com/homedetails/4001-Haystack-Way-Roseville-CA-95747/122008953_zpid/
,"$365,000","1827 Polson Ave, Clovis, CA 93611",1827 Polson Ave,Clovis,CA,93611,3,2.5,"1,770","6,372 sqft",6372.0,SingleFamily,1993,"Garage - Attached, ",null,"$377,166","$1,895/mo",$206,https://www.zillow.com/homedetails/1827-Polson-Ave-Clovis-CA-93611/18793049_zpid/
,"$279,000","1112 S Cain St, Visalia, CA 93292",1112 S Cain St,Visalia,CA,93292,3,2,"1,290","5,998 sqft",5998.0,SingleFamily,1993,"Garage - Attached, ",null,"$290,159","$1,550/mo",$216,https://www.zillow.com/homedetails/1112-S-Cain-St-Visalia-CA-93292/16244539_zpid/
,"$439,000","18044 Columbine Ct, Nevada City, CA 95959",18044 Columbine Ct,NevadaCity,CA,95959,3,2,"1,560",5.90 Acres,257004.0,SingleFamily,2001,"Garage - Detached, ",null,"$443,886","$2,000/mo",$281,https://www.zillow.com/homedetails/18044-Columbine-Ct-Nevada-City-CA-95959/19425344_zpid/
,"$599,900","3455 Oakcreek Dr, Rocklin, CA 95677",3455 Oakcreek Dr,Rocklin,CA,95677,4,2,"1,798","10,389 sqft",10389.0,SingleFamily,1978,RV Possible,null,"$2,395/mo",null,$334,https://www.zillow.com/homedetails/3455-Oakcreek-Dr-Rocklin-CA-95677/17651471_zpid/
,"$450,000","21470 Orr Springs Rd, Ukiah, CA 95482",21470 Orr Springs Rd,Ukiah,CA,95482,1,--,--,64.08 Acres,2791324.8,SingleFamily,No Data,0 spaces,null,"$447,181",null,null,https://www.zillow.com/homedetails/21470-Orr-Springs-Rd-Ukiah-CA-95482/2071993434_zpid/
,"$184,900","210 B St, Taft, CA 93268",210 B St,Taft,CA,93268,3,2,"1,210","3,920 sqft",3920.0,SingleFamily,1925,Carport,null,"$179,813","$1,350/mo",$153,https://www.zillow.com/homedetails/210-B-St-Taft-CA-93268/18906594_zpid/
DESERT PROPERTIES REALTORS,"$398,000","41401 Hoke Ct, Indio, CA 92203",41401 Hoke Ct,Indio,CA,92203,4,3,"2,226","8,276 sqft",8276.0,SingleFamily,2014,"Driveway, Garage Door Opener",$78 monthly,"$399,283","$3,500/mo",$179,https://www.zillow.com/homedetails/41401-Hoke-Ct-Indio-CA-92203/95977205_zpid/
SIGNATURE REAL ESTATE GROUP,"$455,000","29810 Camino Cristal, Menifee, CA 92584",29810 Camino Cristal,Menifee,CA,92584,5,3,"2,015","5,662 sqft",5662.0,SingleFamily,1989,"Garage, Garage Faces Front, Garage - Two Door",$66 monthly,"$430,664","$2,300/mo",$226,https://www.zillow.com/homedetails/29810-Camino-Cristal-Menifee-CA-92584/17916640_zpid/
