Listing_type,Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
REDFIN,"$659,000","34 Chardonnay #32, Irvine, CA 92614",34 Chardonnay #32,Irvine,CA,92614,2,2,"1,236","1,237 sqft",1237.0,Townhouse,1980,"Garage, Guest",$462 monthly,"$668,083","$2,800/mo",$533,https://www.zillow.com/homedetails/34-Chardonnay-32-Irvine-CA-92614/25739278_zpid/
SEVEN GABLES REAL ESTATE,"$1,159,000","19281 Archfield Ln, Huntington Beach, CA 92648",19281 Archfield Ln,HuntingtonBeach,CA,92648,4,3,"2,236","2,038 sqft",2038.0,Townhouse,1987,Parking Space,$610 monthly,"$1,161,322","$4,167/mo",$518,https://www.zillow.com/homedetails/19281-Archfield-Ln-Huntington-Beach-CA-92648/25111368_zpid/
PACIFIC HOME BROKERS,"$529,900","4696 Heil Ave #22, Huntington Beach, CA 92649",4696 Heil Ave #22,HuntingtonBeach,CA,92649,2,2,"1,054",No Data,null,Townhouse,1971,"Assigned, Carport, Covered, Parking Space, Permit Required",$272 monthly,"$542,502","$2,495/mo",$503,https://www.zillow.com/homedetails/4696-Heil-Ave-22-Huntington-Beach-CA-92649/25679498_zpid/
,"$738,800","6383 Joaquin Murieta Ave APT D, Newark, CA 94560",6383 Joaquin Murieta Ave APT D,Newark,CA,94560,3,3,"1,394","1,084 sqft",1084.0,Townhouse,1981,"Carport, On-street",$470 monthly,"$787,040","$3,000/mo",$530,https://www.zillow.com/homedetails/6383-Joaquin-Murieta-Ave-APT-D-Newark-CA-94560/25060229_zpid/
KELLER WILLIAMS CENTRAL,"$607,000","12757 N Watt Ln UNIT A, Sylmar, CA 91342",12757 N Watt Ln UNIT A,Sylmar,CA,91342,5,4,"1,714","23,901 sqft",23901.0,Townhouse,2019,Garage,$287 monthly,null,null,$354,https://www.zillow.com/homedetails/12757-N-Watt-Ln-UNIT-A-Sylmar-CA-91342/2071544070_zpid/
,"$329,900","3036 Courtside Dr, Diamond Springs, CA 95619",3036 Courtside Dr,DiamondSprings,CA,95619,3,3,"1,233","3,484 sqft",3484.0,Townhouse,2001,"Garage - Attached, ",$153 monthly,"$340,905","$1,895/mo",$268,https://www.zillow.com/homedetails/3036-Courtside-Dr-Diamond-Springs-CA-95619/54843963_zpid/
CORLISS REALTY INC,"$649,000","18 Destino Way, Mission Viejo, CA 92692",18 Destino Way,MissionViejo,CA,92692,3,3,"1,500",No Data,null,Townhouse,1999,"Direct Access, Garage, Garage - Two Door, Garage Door Opener, No Driveway, Unassigned",$282 monthly,"$661,540","$3,200/mo",$433,https://www.zillow.com/homedetails/18-Destino-Way-Mission-Viejo-CA-92692/54977603_zpid/
COMPASS,"$599,000","4350 Stern Ave APT 11, Los Angeles, CA 91423",4350 Stern Ave APT 11,LosAngeles,CA,91423,2,3,"1,029","15,502 sqft",15502.0,Townhouse,1988,"Side By Side, Garage - Two Door",$360 monthly,"$622,262","$2,700/mo",$582,https://www.zillow.com/homedetails/4350-Stern-Ave-APT-11-Los-Angeles-CA-91423/19986819_zpid/
RE/MAX UNITED,"$474,000","1888 Caminito Treviana, Chula Vista, CA 91913",1888 Caminito Treviana,ChulaVista,CA,91913,2,3,"1,400",No Data,null,Townhouse,2011,Garage - Attached,$300 monthly,"$487,152","$2,400/mo",$339,https://www.zillow.com/homedetails/1888-Caminito-Treviana-Chula-Vista-CA-91913/79569442_zpid/
,"$1,409,999","220 Central Ave, Mountain View, CA 94043",220 Central Ave,MountainView,CA,94043,3,2,"1,526","1,441 sqft",1441.0,Townhouse,1977,Garage - Detached,$505 monthly,"$1,480,498","$3,650/mo",$924,https://www.zillow.com/homedetails/220-Central-Ave-Mountain-View-CA-94043/19516523_zpid/
,"$1,590,000","127 Greenmeadow Way, Palo Alto, CA 94306",127 Greenmeadow Way,PaloAlto,CA,94306,2,2,"1,030","1,785 sqft",1785.0,Townhouse,1959,Carport,$588 monthly,"$1,601,648","$3,500/mo","$1,544",https://www.zillow.com/homedetails/127-Greenmeadow-Way-Palo-Alto-CA-94306/19509531_zpid/
"TRUST REAL ESTATE, Sadie Wong","$399,999","2586 Foothill Blvd APT E, Oakland, CA 94601",2586 Foothill Blvd APT E,Oakland,CA,94601,3,2,"1,096","19,442 sqft",19442.0,Townhouse,1991,"Assigned, Side by Side, On Site",$230 monthly,"$416,884","$2,695/mo",$365,https://www.zillow.com/homedetails/2586-Foothill-Blvd-APT-E-Oakland-CA-94601/24766294_zpid/
HEYLER REALTY,"$799,000","4944 Maytime Ln, Culver City, CA 90230",4944 Maytime Ln,CulverCity,CA,90230,3,2,"1,289","231,360 sqft",231360.0,Townhouse,1973,"Assigned, Community Structure, Covered, Side By Side, Guest",$748 monthly,"$828,592","$3,300/mo",$620,https://www.zillow.com/homedetails/4944-Maytime-Ln-Culver-City-CA-90230/20489967_zpid/
,"$1,099,000","1992 Briscoe Ter, Fremont, CA 94539",1992 Briscoe Ter,Fremont,CA,94539,3,2,"1,392","1,220 sqft",1220.0,Townhouse,1972,"Garage Door Opener, Attached",$325 monthly,"$1,213,813","$3,195/mo",$790,https://www.zillow.com/homedetails/1992-Briscoe-Ter-Fremont-CA-94539/25032154_zpid/
MARKET REAL ESTATE,"$349,000","1434 Hilltop Dr #18, Chula Vista, CA 91911",1434 Hilltop Dr #18,ChulaVista,CA,91911,2,2,"1,036",No Data,null,Townhouse,1973,"Assigned, Other",$406 monthly,"$369,115","$2,025/mo",$337,https://www.zillow.com/homedetails/1434-Hilltop-Dr-18-Chula-Vista-CA-91911/60174723_zpid/
,"$739,000","61 Matisse Ct, Pleasant Hill, CA 94523",61 Matisse Ct,PleasantHill,CA,94523,3,3,"1,676","1,820 sqft",1820.0,Townhouse,2002,"Garage Door Opener, Attached",$323 monthly,"$808,682","$3,400/mo",$441,https://www.zillow.com/homedetails/61-Matisse-Ct-Pleasant-Hill-CA-94523/59399521_zpid/
JOHNHART REAL ESTATE,"$479,000","10250 Artesia Blvd, Bellflower, CA 90706",10250 Artesia Blvd,Bellflower,CA,90706,2,3,992,No Data,null,Townhouse,2018,Garage,$323 monthly,null,null,$483,https://www.zillow.com/homedetails/10250-Artesia-Blvd-Bellflower-CA-90706/325800062_zpid/
AARE,"$450,000","1651 S Juniper St UNIT 59, Escondido, CA 92025",1651 S Juniper St UNIT 59,Escondido,CA,92025,3,3,"1,420",No Data,null,Townhouse,1980,Carport,$365 monthly,null,null,$317,https://www.zillow.com/homedetails/1651-S-Juniper-St-UNIT-59-Escondido-CA-92025/16702888_zpid/
KELLER WILLIAMS PALOS VERDES,"$965,000","28118 Ridgeforest Ct, Rancho Palos Verdes, CA 90275",28118 Ridgeforest Ct,RanchoPalosVerdes,CA,90275,3,3,"1,817","519,949 sqft",519949.0,Townhouse,1975,"Assigned, Garage, Garage Faces Rear, Garage Door Opener, Guest",$595 monthly,"$1,019,270","$3,700/mo",$531,https://www.zillow.com/homedetails/28118-Ridgeforest-Ct-Rancho-Palos-Verdes-CA-90275/21365366_zpid/
,"$699,900+","Plan 2 Plan, Hadley Trails",Plan 2 Plan,HadleyTrails,null,null,4,3,"1,889",No Data,null,Townhouse,2021,No Data,$330 monthly,null,null,$371,https://www.zillow.com/community/hadley-trails/2078621159_zpid/
,"$529,990+","Acacia Plan, Rice Ranch",Acacia Plan,RiceRanch,null,null,3,3,"1,817",No Data,null,Townhouse,2021,No Data,null,null,null,$292,https://www.zillow.com/community/rice-ranch/2071699646_zpid/
,"$1,045,000+","Newport - Plan 2 Plan, Newport at Compass Bay",Newport - Plan 2 Plan,NewportatCompassBay,null,null,4,4,"1,920",No Data,null,Townhouse,2021,0 spaces,null,null,null,$544,https://www.zillow.com/community/newport-at-compass-bay/2075132067_zpid/
,"$363,000","2001 Olivera Rd APT C, Concord, CA 94520",2001 Olivera Rd APT C,Concord,CA,94520,2,2,975,756 sqft,756.0,Townhouse,1971,Carport,$323 monthly,"$380,707","$2,300/mo",$372,https://www.zillow.com/homedetails/2001-Olivera-Rd-APT-C-Concord-CA-94520/18342301_zpid/
,"$1,499,000","400 Chagall St, Mountain View, CA 94041",400 Chagall St,MountainView,CA,94041,3,4,"1,591",797 sqft,797.0,Townhouse,2012,Garage - Attached,$338 monthly,"$1,561,226","$4,200/mo",$942,https://www.zillow.com/homedetails/400-Chagall-St-Mountain-View-CA-94041/94699789_zpid/
RE/MAX ESTATE PROPERTIES,"$1,299,000","2409 Ruhland Ave #B, Redondo Beach, CA 90278",2409 Ruhland Ave #B,RedondoBeach,CA,90278,4,4,"2,453","7,496 sqft",7496.0,Townhouse,1999,Garage - Attached,null,"$1,399,942","$4,415/mo",$530,https://www.zillow.com/homedetails/2409-Ruhland-Ave-B-Redondo-Beach-CA-90278/54667059_zpid/
RE/MAX ESTATE PROPERTIES,"$1,149,000","1800 S Pacific Coast Hwy #68, Redondo Beach, CA 90277",1800 S Pacific Coast Hwy #68,RedondoBeach,CA,90277,4,3,"1,836","199,334 sqft",199334.0,Townhouse,2000,"Assigned, Built-In Storage, Community Structure, Controlled Entrance, Guest",$330 monthly,"$3,580/mo",null,$626,https://www.zillow.com/homedetails/1800-S-Pacific-Coast-Hwy-68-Redondo-Beach-CA-90277/2089740190_zpid/
KELLER WILLIAMS BEACH CITIES,"$479,000","23208 Colony Park Dr, Carson, CA 90745",23208 Colony Park Dr,Carson,CA,90745,2,3,"1,306","51,392 sqft",51392.0,Townhouse,1998,"Direct Access, Garage Faces Rear, Garage - Single Door, Garage Door Opener",$354 monthly,"$498,571","$2,700/mo",$367,https://www.zillow.com/homedetails/23208-Colony-Park-Dr-Carson-CA-90745/21256238_zpid/
RE/MAX PREMIER/ARCADIA,"$688,000","10601 Owens Way, South El Monte, CA 91733",10601 Owens Way,SouthElMonte,CA,91733,4,3,"1,792",No Data,null,Townhouse,2019,Garage - Attached,$193 monthly,"$768,212",null,$384,https://www.zillow.com/homedetails/10601-Owens-Way-South-El-Monte-CA-91733/2071576250_zpid/
"VALLEY HOMES REALTY, INC.","$479,900","26331 Rainbow Glen Dr #239, Santa Clarita, CA 91321",26331 Rainbow Glen Dr #239,SantaClarita,CA,91321,2,2,"1,071","516,813 sqft",516813.0,Townhouse,1986,"Garage - Two Door, Garage Door Opener",$371 monthly,"$453,975","$2,400/mo",$448,https://www.zillow.com/homedetails/26331-Rainbow-Glen-Dr-239-Santa-Clarita-CA-91321/20209192_zpid/
,"$698,000","20 Seacliff Dr, Aptos, CA 95003",20 Seacliff Dr,Aptos,CA,95003,2,3,"1,444","1,132 sqft",1132.0,Townhouse,1983,Carport,$480 monthly,"$724,151","$3,200/mo",$483,https://www.zillow.com/homedetails/20-Seacliff-Dr-Aptos-CA-95003/16139114_zpid/
DOUGLAS ELLIMAN OF CALIFORNIA,"$775,000","529 Turnstone Ln, Imperial Beach, CA 91932",529 Turnstone Ln,ImperialBeach,CA,91932,4,3,"1,760","9,931 sqft",9931.0,Townhouse,2017,"Guest, No Driveway, Parking Space, Public, Side By Side, On Street, Direct Access, Garage, Garage Faces Rear, Garage Door Opener",$286 monthly,"$749,586","$2,900/mo",$440,https://www.zillow.com/homedetails/529-Turnstone-Ln-Imperial-Beach-CA-91932/250196188_zpid/
,"$549,990+","alto Plan 3 ACC Plan, neuhouse",alto Plan 3 ACC Plan,neuhouse,null,null,3,3,"1,612",No Data,null,Townhouse,2021,No Data,null,null,null,$341,https://www.zillow.com/community/neuhouse/2071593549_zpid/
,"$928,000","156 Alamo Sq, Alamo, CA 94507",156 Alamo Sq,Alamo,CA,94507,3,3,"1,757","1,464 sqft",1464.0,Townhouse,1975,"Garage Door Opener, Detached, Guest",$540 monthly,"$951,794","$3,500/mo",$528,https://www.zillow.com/homedetails/156-Alamo-Sq-Alamo-CA-94507/18430656_zpid/
COLDWELL BANKER REALTY,"$450,000","8624 De Soto Ave UNIT 136, Los Angeles, CA 91304",8624 De Soto Ave UNIT 136,LosAngeles,CA,91304,2,3,"1,180","67,610 sqft",67610.0,Townhouse,1990,"Built-In Storage, Garage - Single Door",$390 monthly,"$465,789","$2,650/mo",$381,https://www.zillow.com/homedetails/8624-De-Soto-Ave-UNIT-136-Los-Angeles-CA-91304/20179890_zpid/
WHEELER STEFFEN SOTHEBY'S INT.,"$650,000","10 Rana #62, Irvine, CA 92612",10 Rana #62,Irvine,CA,92612,3,3,"1,740",No Data,null,Townhouse,1975,"Driveway Up Slope From Street, Garage Faces Front",$486 monthly,"$663,158","$3,400/mo",$374,https://www.zillow.com/homedetails/10-Rana-62-Irvine-CA-92612/25705920_zpid/
HOMEQUEST REAL ESTATE,"$495,000","904 N Primrose Ln UNIT C, Azusa, CA 91702",904 N Primrose Ln UNIT C,Azusa,CA,91702,2,3,"1,530",No Data,null,Townhouse,2014,Tandem,$328 monthly,"$520,443","$2,800/mo",$324,https://www.zillow.com/homedetails/904-N-Primrose-Ln-UNIT-C-Azusa-CA-91702/123116133_zpid/
,"$770,000","634 La Corso Dr, Walnut Creek, CA 94598",634 La Corso Dr,WalnutCreek,CA,94598,2,2,"1,287","2,465 sqft",2465.0,Townhouse,1976,"Garage Door Opener, Attached, Space Per Unit - 2, Garage Faces Front",$375 monthly,null,null,$598,https://www.zillow.com/homedetails/634-La-Corso-Dr-Walnut-Creek-CA-94598/18383414_zpid/
,"$1,150,000","258 Ventura Ave, Palo Alto, CA 94306",258 Ventura Ave,PaloAlto,CA,94306,2,2,"1,116",627 sqft,627.0,Townhouse,1978,"Garage - Attached, On-street",$310 monthly,"$1,158,127","$3,000/mo","$1,030",https://www.zillow.com/homedetails/258-Ventura-Ave-Palo-Alto-CA-94306/19504157_zpid/
,"$475,000","261 Norma Ln, Brentwood, CA 94513",261 Norma Ln,Brentwood,CA,94513,3,2,"1,040","2,400 sqft",2400.0,Townhouse,1971,"Carport, Carport - 2 Or More, None",$30 monthly,"$498,749","$2,550/mo",$457,https://www.zillow.com/homedetails/261-Norma-Ln-Brentwood-CA-94513/18283523_zpid/
,"$998,000","2001 Alameda De Las Pulgas APT 166, San Mateo, CA 94403",2001 Alameda De Las Pulgas APT 166,SanMateo,CA,94403,3,2,"1,292",1.39 Acres,60548.4,Townhouse,1974,"Carport, On-street",$636 monthly,"$1,041,079","$3,400/mo",$772,https://www.zillow.com/homedetails/2001-Alameda-De-Las-Pulgas-APT-166-San-Mateo-CA-94403/15629829_zpid/
HOMESMART REALTY WEST,"$624,999","4107 Vela Way, Oceanside, CA 92057",4107 Vela Way,Oceanside,CA,92057,3,3,"1,545",No Data,null,Townhouse,2019,Garage - Attached,$292 monthly,null,null,$405,https://www.zillow.com/homedetails/4107-Vela-Way-Oceanside-CA-92057/2071547972_zpid/
COMPASS,"$499,000","1279 Gorge Run Way UNIT 2, Chula Vista, CA 91913",1279 Gorge Run Way UNIT 2,ChulaVista,CA,91913,3,3,"1,303",No Data,null,Townhouse,2005,Assigned,$134 monthly,null,null,$383,https://www.zillow.com/homedetails/1279-Gorge-Run-Way-UNIT-2-Chula-Vista-CA-91913/66110458_zpid/
,"$560,000","87 Mozden Ln, Pleasant Hill, CA 94523",87 Mozden Ln,PleasantHill,CA,94523,2,3,"1,296",No Data,null,Townhouse,1982,"Carport, Guest",$477 monthly,"$560,004","$2,950/mo",$432,https://www.zillow.com/homedetails/87-Mozden-Ln-Pleasant-Hill-CA-94523/18390871_zpid/
,"$1,200,000","3665 Brach Way, Santa Clara, CA 95051",3665 Brach Way,SantaClara,CA,95051,3,3,"1,803","1,833 sqft",1833.0,Townhouse,1978,Garage - Attached,$547 monthly,"$1,282,622","$3,500/mo",$666,https://www.zillow.com/homedetails/3665-Brach-Way-Santa-Clara-CA-95051/19618065_zpid/
GLASSHOUSE PROPERTIES,"$750,000","10359 Caminito Goma, San Diego, CA 92131",10359 Caminito Goma,SanDiego,CA,92131,4,3,"1,763",No Data,null,Townhouse,1978,"Direct Access, Garage Faces Front, Garage Door Opener",$390 monthly,"$733,755","$3,095/mo",$425,https://www.zillow.com/homedetails/10359-Caminito-Goma-San-Diego-CA-92131/52514590_zpid/
,"$850,000","6249 Cobblestone Ct Ct, Aptos, CA 95003",6249 Cobblestone Ct Ct,Aptos,CA,95003,3,3,"1,950","1,350 sqft",1350.0,Townhouse,1984,Garage - Attached,$463 monthly,"$893,616","$3,600/mo",$436,https://www.zillow.com/homedetails/6249-Cobblestone-Ct-Ct-Aptos-CA-95003/16134501_zpid/
,"$554,990+","Tesoro ; Residence 3 Plan, Tesoro at Vista del Sur",Tesoro ; Residence 3 Plan,TesoroatVistadelSur,null,null,3,3,"1,600",No Data,null,Townhouse,2021,"Garage - Attached, ",null,null,null,$347,https://www.zillow.com/community/tesoro-at-vista-del-sur/2076743301_zpid/
BEVERLY AND COMPANY,"$455,000","6651 Wilbur Ave UNIT 5, Los Angeles, CA 91335",6651 Wilbur Ave UNIT 5,LosAngeles,CA,91335,3,2,"1,211","129,712 sqft",129712.0,Townhouse,1971,"Assigned, Carport",$323 monthly,"$469,274","$2,598/mo",$376,https://www.zillow.com/homedetails/6651-Wilbur-Ave-UNIT-5-Los-Angeles-CA-91335/19922475_zpid/
,"$895,000","1117 Camino Del Valle, Alameda, CA 94502",1117 Camino Del Valle,Alameda,CA,94502,4,3,"1,628","1,650 sqft",1650.0,Townhouse,1967,"Garage Door Opener, Detached",$454 monthly,"$987,320","$3,650/mo",$550,https://www.zillow.com/homedetails/1117-Camino-Del-Valle-Alameda-CA-94502/24866165_zpid/
AMBIANCE REALTY,"$639,000","603 Mustang St, Camarillo, CA 93010",603 Mustang St,Camarillo,CA,93010,4,4,"1,898","1,898 sqft",1898.0,Townhouse,2018,"Garage - Two Door, Driveway",$200 monthly,"$660,499","$3,195/mo",$337,https://www.zillow.com/homedetails/603-Mustang-St-Camarillo-CA-93010/248412356_zpid/
,"$795,000","334 Montecito Way, Milpitas, CA 95035",334 Montecito Way,Milpitas,CA,95035,2,3,"1,165",557 sqft,557.0,Townhouse,1992,"Garage Door Opener, Attached",$218 monthly,"$839,755","$2,900/mo",$682,https://www.zillow.com/homedetails/334-Montecito-Way-Milpitas-CA-95035/19472766_zpid/
,"$458,779","34114 Spezia Ter, Fremont, CA 94555",34114 Spezia Ter,Fremont,CA,94555,3,4,"1,387",No Data,null,Townhouse,2007,Attached,$94 monthly,"$464,479","$3,250/mo",$331,https://www.zillow.com/homedetails/34114-Spezia-Ter-Fremont-CA-94555/82843448_zpid/
,"$1,199,000","1280 Poker Flat Pl, San Jose, CA 95120",1280 Poker Flat Pl,SanJose,CA,95120,2,2,"1,802","4,212 sqft",4212.0,Townhouse,1987,Garage - Attached,$699 monthly,"$1,305,240","$3,600/mo",$665,https://www.zillow.com/homedetails/1280-Poker-Flat-Pl-San-Jose-CA-95120/19764378_zpid/
,"$1,248,000","2911 Mckinley Dr, Santa Clara, CA 95051",2911 Mckinley Dr,SantaClara,CA,95051,3,2,"1,211","1,650 sqft",1650.0,Townhouse,1971,"Garage - Attached, On-street",$397 monthly,"$1,300,302","$3,500/mo","$1,031",https://www.zillow.com/homedetails/2911-Mckinley-Dr-Santa-Clara-CA-95051/19602738_zpid/
,"$317,990+","Oriole - Plan 1002 Plan, Veneto Park - Starling Townhomes",Oriole - Plan 1002 Plan,VenetoPark-StarlingTownhomes,null,null,3,2,"1,383",No Data,null,Townhouse,2021,No Data,null,null,null,$230,https://www.zillow.com/community/veneto-park-starling-townhomes/2071981417_zpid/
,"$752,990+","Plan 1 Plan, Carlow",Plan 1 Plan,Carlow,null,null,3,4,"1,708",No Data,null,Townhouse,2021,No Data,$291 monthly,null,null,$441,https://www.zillow.com/community/carlow/2071558824_zpid/
,"$760,990+","Plan 2A Plan, Carlow",Plan 2A Plan,Carlow,null,null,3,4,"1,849",No Data,null,Townhouse,2021,No Data,$291 monthly,null,null,$412,https://www.zillow.com/community/carlow/2071558826_zpid/
,"$751,990+","Plan 2B Plan, Carlow",Plan 2B Plan,Carlow,null,null,4,4,"1,861",No Data,null,Townhouse,2021,No Data,$291 monthly,null,null,$404,https://www.zillow.com/community/carlow/2071558827_zpid/
,"$1,098,000","1269 Edgewood Way, South San Francisco, CA 94080",1269 Edgewood Way,SouthSanFrancisco,CA,94080,3,3,"1,496","4,399 sqft",4399.0,Townhouse,2018,"Garage - Attached, ",$261 monthly,"$1,149,804","$3,600/mo",$734,https://www.zillow.com/homedetails/1269-Edgewood-Way-South-San-Francisco-CA-94080/2094950377_zpid/
,"$798,000","216 Sullivan Way, Hayward, CA 94541",216 Sullivan Way,Hayward,CA,94541,4,4,"1,910","9,286 sqft",9286.0,Townhouse,2011,Garage - Attached,$230 monthly,"$886,666","$3,400/mo",$418,https://www.zillow.com/homedetails/216-Sullivan-Way-Hayward-CA-94541/108265148_zpid/
,"$1,278,000","581 Holthouse Ter, Sunnyvale, CA 94087",581 Holthouse Ter,Sunnyvale,CA,94087,2,3,"1,276",622 sqft,622.0,Townhouse,2014,Garage - Attached,$292 monthly,null,null,"$1,002",https://www.zillow.com/homedetails/581-Holthouse-Ter-Sunnyvale-CA-94087/2071559470_zpid/
,"$1,185,000","1932 Saint Andrews Dr, Moraga, CA 94556",1932 Saint Andrews Dr,Moraga,CA,94556,3,2,"1,552","5,760 sqft",5760.0,Townhouse,1978,"Garage Door Opener, Detached",$912 monthly,"$1,283,121","$3,700/mo",$764,https://www.zillow.com/homedetails/1932-Saint-Andrews-Dr-Moraga-CA-94556/18472327_zpid/
COMPASS,"$3,395,000","747 Moreno Ave, Los Angeles, CA 90049",747 Moreno Ave,LosAngeles,CA,90049,4,5,"3,063","9,909 sqft",9909.0,Townhouse,2020,"Concrete, Private, Direct Access",null,"$3,429,791",null,"$1,108",https://www.zillow.com/homedetails/747-Moreno-Ave-Los-Angeles-CA-90049/2081091312_zpid/
,"$1,350,000","971 Bellomo Ave, Sunnyvale, CA 94086",971 Bellomo Ave,Sunnyvale,CA,94086,3,3,"1,663","2,060 sqft",2060.0,Townhouse,2004,Garage - Attached,$200 monthly,"$1,451,074","$3,800/mo",$812,https://www.zillow.com/homedetails/971-Bellomo-Ave-Sunnyvale-CA-94086/61322459_zpid/
,"$1,550,000","1094 Barberry Trl, Sunnyvale, CA 94086",1094 Barberry Trl,Sunnyvale,CA,94086,4,4,"1,780",907 sqft,907.0,Townhouse,2018,Attached,$316 monthly,"$1,598,589","$3,980/mo",$871,https://www.zillow.com/homedetails/1094-Barberry-Trl-Sunnyvale-CA-94086/300480021_zpid/
,"$675,000+","Plan 2Z Plan, Marquee",Plan 2Z Plan,Marquee,null,null,2,3,"1,444",No Data,null,Townhouse,2021,No Data,null,null,null,$467,https://www.zillow.com/community/marquee/2073938784_zpid/
,"$650,000","1601 Countrywood Ct, Walnut Creek, CA 94598",1601 Countrywood Ct,WalnutCreek,CA,94598,2,2,"1,088","2,340 sqft",2340.0,Townhouse,1973,"Garage Door Opener, Attached",$390 monthly,"$650,005","$2,900/mo",$597,https://www.zillow.com/homedetails/1601-Countrywood-Ct-Walnut-Creek-CA-94598/18382835_zpid/
,"$1,148,000","412 Oneida Ct, Danville, CA 94526",412 Oneida Ct,Danville,CA,94526,3,3,"1,971","2,700 sqft",2700.0,Townhouse,1981,"Garage Door Opener, Attached, Int Access From Garage, Guest, Restrictions",$385 monthly,"$1,242,449","$3,600/mo",$582,https://www.zillow.com/homedetails/412-Oneida-Ct-Danville-CA-94526/18459799_zpid/
,"$1,098,000","1590 Shanghai Cir, San Jose, CA 95131",1590 Shanghai Cir,SanJose,CA,95131,3,3,"1,719","2,609 sqft",2609.0,Townhouse,1990,"Garage - Attached, ",$310 monthly,"$1,189,998","$3,500/mo",$639,https://www.zillow.com/homedetails/1590-Shanghai-Cir-San-Jose-CA-95131/19561929_zpid/
KELLER WILLIAMS REALTY,"$385,000","372 Roosevelt St UNIT 3, Chula Vista, CA 91910",372 Roosevelt St UNIT 3,ChulaVista,CA,91910,2,3,"1,118",No Data,null,Townhouse,2005,Assigned,$240 monthly,"$453,607","$2,200/mo",$344,https://www.zillow.com/homedetails/372-Roosevelt-St-UNIT-3-Chula-Vista-CA-91910/67094491_zpid/
,"$1,999,888","1974 San Luis Ave, Mountain View, CA 94043",1974 San Luis Ave,MountainView,CA,94043,4,4,"1,800","1,145 sqft",1145.0,Townhouse,2016,Garage - Attached,$253 monthly,"$2,077,869","$4,600/mo","$1,111",https://www.zillow.com/homedetails/1974-San-Luis-Ave-Mountain-View-CA-94043/166731519_zpid/
RE/MAX UNITED,"$549,999","10918 Black Mountain Rd UNIT 9, San Diego, CA 92126",10918 Black Mountain Rd UNIT 9,SanDiego,CA,92126,2,3,"1,204",No Data,null,Townhouse,1978,"Assigned, Covered, Other",$360 monthly,"$567,598","$2,350/mo",$457,https://www.zillow.com/homedetails/10918-Black-Mountain-Rd-UNIT-9-San-Diego-CA-92126/16816353_zpid/
,"$799,999","35481 Monterra Cir, Union City, CA 94587",35481 Monterra Cir,UnionCity,CA,94587,2,3,"1,294",No Data,null,Townhouse,2001,"Garage Door Opener, Attached, Parking Spaces",$450 monthly,"$907,906","$2,750/mo",$618,https://www.zillow.com/homedetails/35481-Monterra-Cir-Union-City-CA-94587/58877881_zpid/
"DOUGLAS ELLIMAN OF CALIFORNIA, INC.","$4,500,000","21 Sea Colony Dr, Santa Monica, CA 90405",21 Sea Colony Dr,SantaMonica,CA,90405,3,3,"2,299",No Data,null,Townhouse,1979,"Direct Access, Garage Door Opener, Garage - Two Door, Guest, Gated","$1,400 monthly","$4,410,000","$13,553/mo","$1,957",https://www.zillow.com/homedetails/21-Sea-Colony-Dr-Santa-Monica-CA-90405/20483640_zpid/
,"$948,000","252 Andsbury Ave, Mountain View, CA 94043",252 Andsbury Ave,MountainView,CA,94043,2,2,"1,274",871 sqft,871.0,Townhouse,1973,"Carport, Off-street, , Garage",$540 monthly,"$983,366","$3,200/mo",$744,https://www.zillow.com/homedetails/252-Andsbury-Ave-Mountain-View-CA-94043/19516104_zpid/
,"$809,990+","Residence 2 Plan, A-Town   Sol",Residence 2 Plan,A-TownSol,null,null,3,4,"2,144",No Data,null,Townhouse,2021,No Data,null,null,null,$378,https://www.zillow.com/community/a-town-sol/2073619263_zpid/
,"$1,324,995+","Campbell Plan, East Lawrence Station",Campbell Plan,EastLawrenceStation,null,null,2,2,"1,440",No Data,null,Townhouse,2021,No Data,null,null,null,$920,https://www.zillow.com/community/east-lawrence-station/2072084860_zpid/
,"$997,995+","Brixton Plan, Kensington Station at Metro West",Brixton Plan,KensingtonStationatMetroWest,null,null,2,3,"1,307",No Data,null,Townhouse,2021,No Data,null,null,null,$764,https://www.zillow.com/community/kensington-station-at-metro-west/2077005657_zpid/
T.N.G. REAL ESTATE CONSULTANTS,"$499,000","13104 Sycamore Village Dr, Norwalk, CA 90650",13104 Sycamore Village Dr,Norwalk,CA,90650,2,3,"1,369","90,604 sqft",90604.0,Townhouse,1995,Garage - Two Door,$285 monthly,"$522,398","$2,500/mo",$364,https://www.zillow.com/homedetails/13104-Sycamore-Village-Dr-Norwalk-CA-90650/21390951_zpid/
RE/MAX R. E. SPECIALISTS,"$1,220,000","3746 Montego Dr, Huntington Beach, CA 92649",3746 Montego Dr,HuntingtonBeach,CA,92649,3,3,"1,832","1,502 sqft",1502.0,Townhouse,1975,Garage,$584 monthly,"$1,220,006","$4,224/mo",$666,https://www.zillow.com/homedetails/3746-Montego-Dr-Huntington-Beach-CA-92649/25301514_zpid/
